LGA_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
LGA35740,4,6,0,0,3,0,0,3,0,12,18,12,48,58,7,72,37,78,0,332,0,3,3,0,4,0,0,0,0,7,0,4,3,0,0,0,0,0,0,10,0,3,3,3,0,0,3,6,0,15,1698,2273,2210,1865,1614,1669,546,1331,150,13365,64,79,112,158,91,229,31,222,17,997,21,0,27,0,0,8,43,15,0,117,36,43,67,40,8,16,16,17,0,254,18,24,30,31,18,25,3,26,4,182,28,24,21,11,19,12,10,15,5,146,116,94,72,90,57,68,14,68,10,589,2012,2562,2602,2257,1822,2099,707,1775,193,16028,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6
LGA35760,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,0,33,51,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,275,257,242,231,157,186,536,27,2278,26,10,20,12,15,28,15,153,6,276,10,0,5,0,0,0,24,15,0,53,9,3,4,0,0,0,0,3,0,22,3,8,3,0,0,3,0,3,0,25,31,0,0,3,3,0,7,22,0,66,122,31,36,41,21,39,11,94,12,411,573,332,334,301,278,231,282,878,45,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,65,51,65,51,13,21,21,6,333,8,19,9,20,20,11,6,34,0,123,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,21,30,26,62,18,32,6,30,3,220,82,111,91,143,90,46,40,92,8,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,30,48,17,0,11,16,3,162,7,13,14,36,13,8,3,16,3,102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,7,0,0,0,0,0,18,12,68,12,60,20,8,3,35,4,225,38,102,64,151,48,20,18,78,11,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,54,70,54,55,17,39,65,10,446,9,3,3,0,0,0,6,11,3,40,3,0,5,0,0,0,8,4,0,24,4,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,11,0,14,0,3,0,3,5,0,43,41,14,16,16,9,5,9,23,0,127,152,69,107,71,73,29,69,114,11,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,10,4,0,3,0,0,44,0,0,0,7,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,15,33,6,9,4,22,3,134,26,36,25,44,13,11,16,22,5,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,34,10,18,6,17,27,3,165,3,3,0,0,3,0,3,0,0,14,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,3,0,18,15,9,4,4,7,0,4,6,0,60,63,35,45,18,27,13,30,37,7,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36250,8,28,20,23,16,20,0,26,3,142,15,31,42,77,21,112,35,72,4,403,3,16,4,3,3,12,5,7,0,53,0,0,0,0,0,0,0,0,0,0,12,8,7,7,4,8,9,8,0,50,3135,5128,4184,3755,3378,3092,1345,2970,290,27270,126,128,254,357,169,538,71,535,34,2203,38,0,96,0,4,7,148,61,4,358,30,24,46,21,18,15,38,23,4,212,17,46,38,22,13,14,9,43,0,195,39,28,24,20,36,14,12,22,7,199,110,112,89,169,85,138,28,131,9,869,3527,5544,4796,4456,3746,3956,1697,3885,357,31957,0,4,4,6,0,6,0,12,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,6,3,9,0,0,0,36,0,3,0,4,0,0,0,0,0,7,0,3,0,3,0,0,0,3,0,6,3,19,13,20,9,15,0,13,0,94
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,46,104,49,53,48,61,68,10,491,9,0,3,5,7,4,3,11,0,38,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,3,0,17,9,3,10,7,0,3,0,17,0,54,81,56,125,65,59,57,71,102,13,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36370,0,0,0,4,0,0,0,0,0,9,8,35,55,22,34,37,22,45,4,259,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,16,18,12,17,3,8,17,4,0,101,2635,5086,4216,3127,4064,2504,1781,2630,289,26326,120,275,260,296,237,493,96,524,19,2329,28,3,89,0,11,12,135,47,0,327,13,50,88,29,23,31,51,35,8,331,14,53,54,38,13,33,33,34,4,288,34,20,20,17,7,4,18,11,13,147,144,201,107,164,81,106,57,152,12,1023,3013,5756,4906,3720,4484,3230,2218,3490,350,31152,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,9,0,0,7,0,0,3,0,25
LGA36510,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,5,6,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1024,1276,1144,1098,850,630,486,1140,77,7728,38,35,64,79,44,98,22,200,15,588,34,0,35,0,3,0,79,27,7,193,28,10,13,5,3,3,5,9,0,85,3,5,5,6,3,3,0,6,0,35,28,3,11,14,5,4,3,18,4,92,202,44,70,102,45,39,30,97,7,629,1363,1375,1355,1305,953,785,645,1509,102,9392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
LGA36580,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,438,514,561,424,313,270,358,824,27,3733,30,18,26,24,14,37,16,183,5,354,25,0,10,0,0,0,44,19,3,103,12,5,4,3,3,0,3,11,0,40,0,0,3,3,0,0,0,4,0,14,17,0,3,0,7,0,6,4,3,39,78,21,34,29,25,36,16,40,9,284,606,554,641,491,366,350,447,1082,46,4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
LGA36630,0,0,0,0,0,0,0,0,0,5,0,12,33,0,4,3,5,19,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,841,1102,990,898,789,630,609,1116,70,7039,31,45,65,64,35,123,41,184,10,603,22,0,16,0,6,4,47,21,0,112,15,3,14,8,5,9,8,14,0,80,3,10,10,10,0,0,5,24,0,62,30,4,9,3,6,0,5,8,0,70,147,66,56,62,30,50,38,101,4,554,1090,1238,1193,1049,880,813,756,1494,96,8607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA36660,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,10,0,8,3,30,1043,1210,1187,974,1032,773,725,1520,93,8568,39,51,89,98,59,155,40,295,5,837,46,0,29,0,0,5,96,29,3,219,20,4,15,6,10,3,6,17,0,80,6,11,18,6,11,0,10,23,0,76,45,3,17,11,9,0,4,12,4,98,192,59,69,58,49,55,39,118,5,649,1400,1354,1425,1160,1175,1001,928,2023,123,10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36720,13,17,9,16,11,6,0,10,3,83,56,94,197,184,82,232,230,248,18,1345,0,3,7,5,0,0,3,5,3,29,0,10,5,4,3,0,0,4,3,28,8,14,9,7,3,9,17,14,0,88,8746,13746,11775,9019,10140,8318,4015,6761,779,73298,362,474,657,706,438,1049,225,1137,56,5100,81,14,234,6,25,17,304,156,17,863,89,91,173,80,66,61,95,78,7,739,63,178,150,141,94,99,45,151,10,928,97,125,105,57,81,45,59,75,39,674,506,349,342,443,312,423,98,472,37,2978,10029,15111,13659,10674,11252,10261,5093,9117,970,86156,6,0,3,4,5,7,0,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,5,0,6,3,0,5,0,42,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,13,12,24,10,3,17,12,0,16,3,97
LGA36820,0,0,0,0,0,0,0,0,0,0,10,0,3,4,0,0,3,51,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,671,928,742,699,658,535,346,761,52,5385,43,44,66,44,38,102,14,187,5,533,15,0,14,0,3,0,39,10,0,89,21,3,12,7,0,0,6,12,0,55,3,11,3,5,0,3,4,10,0,39,30,6,3,7,5,3,8,15,0,71,141,48,31,42,30,42,25,77,5,445,940,1041,870,808,732,692,444,1122,70,6718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36910,3,3,3,0,0,3,0,6,0,14,10,25,16,31,14,33,23,52,3,201,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,9,12,15,26,16,12,20,44,4,152,5330,10073,7545,5519,7027,4152,3262,5170,416,48502,250,465,465,455,475,724,206,996,39,4077,79,6,137,0,15,21,285,71,9,634,75,78,127,49,55,38,55,60,3,552,41,135,107,45,47,43,28,67,7,514,97,42,34,37,39,9,45,51,9,361,433,418,252,332,234,192,104,349,29,2346,6338,11269,8701,6503,7922,5224,4028,6863,529,57365,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,13
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3,5,12,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,9,0,6,4,0,0,0,0,28,67,120,75,59,81,14,4,43,7,485,4,39,20,44,30,11,3,27,3,186,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,5,3,0,0,0,0,21,11,15,13,6,9,9,12,27,3,106,51,101,34,74,55,33,6,33,7,388,143,301,156,207,189,64,28,134,33,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36960,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,53,49,33,5,5,22,9,245,5,10,16,15,7,7,8,17,3,93,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,12,3,11,13,0,3,0,0,10,0,33,42,124,37,88,62,40,4,90,10,514,77,198,130,154,109,55,21,143,23,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37010,0,8,6,5,0,0,4,12,0,36,23,74,58,108,71,95,19,138,5,597,10,17,8,8,7,0,0,5,5,58,0,3,0,0,0,0,0,0,3,11,20,25,9,20,10,11,18,16,3,139,6233,11934,8762,8600,8815,5233,3939,4921,713,59156,248,647,519,702,523,920,220,925,61,4759,67,3,145,3,10,11,190,72,3,503,80,144,209,184,94,67,161,109,17,1050,108,373,182,201,95,86,82,131,21,1272,69,59,67,93,43,12,50,29,19,440,251,337,280,556,190,162,79,229,26,2116,7103,13616,10251,10478,9861,6601,4765,6586,878,70132,0,3,3,3,9,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,5,3,6,3,3,9,0,40
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,126,139,63,90,63,52,61,7,673,8,9,11,4,4,17,0,20,3,75,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,5,3,10,6,3,0,3,0,34,4,4,3,5,0,0,3,0,0,21,8,25,20,20,13,3,7,19,0,112,100,169,189,100,113,81,75,117,8,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37310,3,0,0,0,0,0,0,0,0,5,11,23,60,3,6,7,104,31,9,251,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,4,3,0,18,1287,1380,1911,792,1142,723,948,1152,123,9455,44,103,171,60,86,154,140,207,16,986,26,0,72,4,4,0,120,34,5,264,26,4,21,4,3,5,19,10,0,87,16,15,22,11,9,12,9,28,0,128,83,21,71,12,13,0,27,39,3,271,255,102,166,87,77,93,68,179,17,1046,1756,1650,2500,975,1350,988,1440,1694,162,12511,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,9
LGA37340,0,6,0,0,3,0,3,0,0,14,18,6,53,44,14,31,108,94,4,368,4,16,21,16,4,5,10,10,0,80,4,0,0,0,0,0,0,0,0,3,0,6,6,6,0,4,7,9,0,38,1074,1086,1507,868,966,792,855,1147,96,8393,81,78,140,79,66,151,92,395,5,1082,32,0,22,0,0,3,29,8,3,97,19,17,19,15,10,11,16,29,4,129,14,23,27,17,5,11,15,23,0,134,91,42,58,37,36,13,20,64,8,370,288,116,238,349,105,126,47,323,14,1607,1627,1397,2089,1423,1212,1145,1200,2106,138,12327,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,13
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,13,42,26,30,18,37,35,0,240,0,0,4,0,0,0,3,3,0,16,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,4,5,0,3,0,0,0,0,0,11,4,0,8,3,0,0,3,4,0,18,23,11,11,9,6,0,6,23,0,86,75,27,63,33,41,18,43,74,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,7,3,8,3,5,6,0,50,0,0,0,3,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,13,11,10,6,10,8,6,5,9,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,14,7,3,3,6,0,49,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,11,7,11,10,17,6,3,6,11,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
