LGA_CODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
LGA33800,0,3,0,8,0,0,0,0,0,9,0,6,0,14,7,0,0,7,0,33,0,3,3,9,4,0,0,12,0,34,0,20,3,10,12,0,0,8,0,48,4,32,5,18,7,0,0,6,0,61,0,21,0,5,3,0,0,3,0,36,0,24,3,21,0,0,0,0,0,54,0,19,5,8,0,0,0,0,0,43,5,13,8,11,0,0,0,0,0,34,3,4,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,5,0,9,16,158,27,111,43,0,0,40,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,4,0,0,0,0,6,0,0,3,0,13,0,0,0,0,4,0,3,17,0,26,3,0,3,0,6,0,6,15,0,31
LGA33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA33960,0,26,3,115,26,0,3,29,0,205,8,81,11,226,66,9,5,49,0,450,7,146,20,191,129,6,10,85,4,599,8,269,47,168,168,3,22,72,6,763,37,603,41,244,259,9,32,42,5,1269,35,719,52,226,147,7,10,24,4,1226,48,855,35,190,79,0,23,24,7,1260,69,517,32,122,46,0,22,14,10,841,174,396,39,90,32,0,23,16,5,775,41,126,3,4,7,0,0,0,0,177,4,27,4,23,13,0,0,3,3,74,441,3819,300,1727,998,32,156,409,46,7927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,3,0,8,0,3,0,0,0,0,0,0,0,4,0,0,6,0,8,0,0,0,0,18,0,12,11,3,10,0,6,12,3,43,0,7,17,0,20,0,19,13,0,81,3,10,40,3,35,3,25,41,6,175
LGA33980,0,10,0,18,0,0,0,12,0,45,0,15,3,28,10,0,0,8,0,60,0,24,4,23,19,0,0,14,0,83,3,34,3,17,14,0,0,12,0,86,3,94,7,21,26,0,3,3,3,160,7,116,5,13,15,0,4,3,0,159,6,88,0,5,9,0,0,0,0,119,3,48,6,23,7,0,0,3,3,86,31,55,15,9,0,0,0,0,0,109,4,18,3,3,0,0,0,0,0,30,0,3,0,3,3,0,0,0,0,7,60,506,55,199,110,0,16,65,5,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,11,0,3,3,0,3,0,7,5,0,28,0,3,3,0,15,0,12,8,0,39
LGA34420,0,0,0,6,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,7,0,5,0,3,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,40,4,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,3,3,0,0,0,8,0,12,0,0,3,5,4,0,3,4,0,21,0,3,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8
LGA34530,0,6,0,13,0,0,0,4,0,23,0,11,3,25,12,0,0,8,0,55,0,21,4,23,13,0,0,15,0,69,4,33,3,31,15,0,0,8,0,95,4,42,5,57,9,0,0,0,0,120,5,73,3,65,3,0,0,0,0,147,3,80,3,64,3,0,0,0,0,156,10,34,8,17,0,0,0,0,0,75,11,23,9,20,0,0,0,0,0,65,7,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,48,340,36,328,63,0,3,45,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,3,0,3,0,0,0,0,14,0,0,3,0,3,0,0,8,0,15,0,0,10,3,13,0,5,7,0,46
LGA34570,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,16,7,20,0,0,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,0,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4
LGA34580,0,6,0,20,0,0,0,10,0,47,0,11,3,60,14,0,3,15,0,109,0,15,6,42,11,0,4,10,0,84,4,34,7,26,16,0,4,8,0,101,3,64,4,36,9,0,0,3,0,127,0,89,0,28,3,0,0,3,0,135,3,102,6,22,3,0,0,0,0,138,5,45,4,18,0,0,0,0,0,78,25,27,11,17,0,0,0,0,0,83,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,6,56,409,42,285,65,3,22,65,9,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,3,0,13,0,3,0,4,10,0,6,10,0,30,3,3,0,0,11,0,10,13,0,38
LGA34590,7,38,13,170,30,3,7,24,0,283,11,127,13,319,73,6,12,64,4,625,11,215,22,278,140,10,19,100,0,792,16,407,34,184,197,7,15,104,3,971,29,867,25,288,301,19,21,37,5,1600,39,895,30,253,159,8,12,14,6,1409,38,1135,24,242,90,0,4,9,9,1553,61,629,14,169,27,0,11,4,3,930,185,496,18,147,32,0,17,12,6,909,24,127,0,9,0,0,0,0,0,163,3,40,0,24,8,0,0,0,3,82,433,5065,197,2271,1090,54,119,440,49,9714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,7,0,0,0,0,20,0,4,0,3,16,0,0,6,0,28,0,0,0,3,18,0,0,9,0,30,0,4,4,3,32,3,0,6,0,51,0,12,12,4,41,0,11,16,0,100,0,21,15,10,91,0,30,35,0,203
LGA34710,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,0,0,0,16,0,4,0,8,3,0,0,7,0,22,4,5,0,7,12,0,0,9,0,36,0,18,3,3,10,0,0,0,0,34,3,26,3,5,11,0,0,0,4,53,3,24,4,8,7,0,4,0,0,44,0,17,3,10,3,0,0,0,0,33,5,21,0,17,0,0,0,0,0,40,0,6,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,9,21,129,16,64,44,3,6,27,4,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,4,0,10,0,0,0,0,6,0,5,6,0,17
LGA34770,9,29,0,58,17,0,0,16,0,123,3,56,6,140,70,0,0,36,0,312,4,100,21,110,77,3,0,61,0,377,7,187,19,92,108,0,3,49,3,481,16,342,40,118,165,4,9,32,3,732,14,399,38,104,110,6,9,6,3,698,39,556,35,96,69,0,4,5,3,813,52,316,38,63,27,0,3,0,0,503,110,242,45,64,14,0,3,0,0,481,27,85,6,0,3,0,0,0,0,124,3,21,0,7,7,0,0,3,0,42,298,2372,264,935,711,17,28,270,22,4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,3,4,6,0,0,0,0,17,0,5,9,0,14,0,5,4,0,49,3,3,9,4,16,0,20,23,0,80,0,19,29,3,26,0,31,47,3,162
LGA34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,3,0,0,9,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,13,0,0,3,9,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,4,8,0,16
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA34860,0,6,0,7,8,0,0,3,0,27,0,8,3,21,14,0,0,9,0,54,0,16,8,20,12,0,0,13,0,65,0,24,3,14,20,0,3,11,0,75,3,65,5,14,32,0,0,8,0,130,3,64,3,27,17,0,0,3,0,115,10,68,12,22,14,0,0,4,0,134,8,38,0,21,9,0,5,0,0,72,17,33,8,22,7,0,0,0,0,88,0,5,0,0,0,0,0,0,0,11,0,0,3,3,5,0,0,0,0,8,49,337,48,173,141,3,6,62,3,821,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,3,0,13,0,0,4,0,8,0,9,4,0,24,0,3,3,0,4,0,15,14,0,41
LGA34880,3,3,0,12,4,0,0,4,0,25,0,5,3,34,3,0,0,6,0,60,0,15,0,27,14,0,0,16,0,70,0,31,4,42,27,0,0,15,0,115,4,55,10,78,36,0,3,15,0,201,9,68,11,83,22,0,4,5,0,195,8,78,7,75,9,0,0,3,3,182,12,49,3,31,7,0,0,0,0,95,11,39,9,22,3,0,0,0,0,81,3,14,0,0,0,0,0,0,0,16,0,5,3,4,0,0,0,0,0,15,40,368,59,429,129,0,6,71,5,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,3,8,0,18,0,6,6,0,9,0,11,15,0,46
LGA35010,11,76,7,208,27,5,0,63,0,405,30,177,13,407,89,11,0,97,5,814,10,264,32,357,160,13,3,150,3,984,22,513,42,294,234,15,5,138,3,1269,61,1009,49,376,310,17,15,47,6,1883,39,1100,33,352,156,6,8,12,3,1707,58,1540,31,322,65,4,15,19,6,2049,80,746,13,206,22,0,18,12,4,1098,220,561,19,169,22,0,27,14,4,1036,24,140,6,6,5,0,0,0,0,183,3,53,8,28,10,0,0,6,0,109,578,6286,250,3021,1143,77,92,648,41,12123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,3,0,10,0,3,0,0,8,0,0,0,0,12,0,10,8,5,21,0,6,9,0,57,0,11,12,11,34,3,5,21,0,88,6,8,30,3,69,0,29,64,0,217
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35300,3,3,0,23,6,0,0,8,0,49,3,8,0,21,10,0,0,6,0,49,0,28,7,19,17,0,0,7,3,84,0,28,8,22,20,3,0,22,0,108,4,84,8,31,46,8,0,6,3,195,4,122,9,49,27,3,0,6,3,221,3,101,0,25,16,0,4,0,0,152,5,75,0,22,9,0,4,0,0,121,19,70,5,38,12,0,0,0,0,149,8,21,3,3,0,0,0,0,0,36,0,0,0,9,3,0,0,0,0,15,64,554,37,281,167,14,10,63,10,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,5,0,3,0,0,9,3,0,3,0,0,0,7,5,0,11,0,0,0,0,11,0,3,0,0,20
LGA35600,0,0,0,10,0,0,0,3,0,10,0,9,0,16,3,0,0,4,0,30,0,7,0,4,3,0,0,4,0,21,3,18,0,8,5,3,0,7,0,40,4,25,3,5,15,0,0,9,0,64,3,31,3,19,10,0,0,5,0,68,0,32,6,13,3,0,0,5,0,61,5,19,3,3,3,0,0,0,0,39,7,18,0,7,0,0,0,0,0,37,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,24,157,15,93,48,4,3,43,3,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,15,0,0,4,0,0,0,10,4,0,21
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA35740,0,5,0,21,8,0,0,3,0,35,3,11,0,35,16,0,0,5,0,66,0,30,3,32,7,0,0,23,0,99,0,32,4,27,17,4,4,14,0,95,7,69,9,22,24,6,0,3,0,140,3,81,3,20,7,0,0,0,0,115,8,138,5,36,3,0,3,0,0,190,0,65,4,23,0,0,0,0,0,94,23,35,5,13,3,0,0,0,0,85,3,9,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,10,44,487,37,251,86,13,9,62,9,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,6,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,3,0,3,6,0,0,0,0,12,0,0,0,0,10,0,0,0,0,9,0,7,3,4,13,0,0,3,0,28,0,12,9,3,9,0,3,11,0,52
LGA35760,0,3,0,7,3,0,0,4,0,20,0,6,3,18,6,0,0,9,0,45,0,3,0,19,7,0,0,13,0,40,0,9,9,15,6,0,0,5,0,46,7,23,8,13,3,0,0,3,0,53,4,36,4,3,0,0,0,0,0,49,0,38,6,9,0,0,0,0,0,54,6,22,0,5,0,0,0,0,0,32,9,13,5,9,3,0,0,0,0,43,0,4,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,9,27,167,37,112,35,0,3,46,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,11,0,3,4,0,24,4,3,6,0,11,0,15,9,0,48
LGA35780,0,0,0,4,0,0,0,0,0,3,0,0,4,16,7,0,0,0,0,27,0,0,0,15,3,0,0,0,0,20,0,6,3,6,0,0,0,5,0,20,0,3,0,9,5,0,0,4,0,19,0,8,0,5,6,0,0,0,0,21,0,13,0,3,0,0,0,0,0,16,4,9,0,0,0,0,0,0,0,13,0,11,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,51,14,75,16,0,0,13,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,3,0,9,0,0,4,0,0,0,0,0,0,10,0,3,3,0,6,7,4,8,0,26,4,4,8,0,7,3,6,6,0,34,5,4,9,0,3,0,3,3,0,27
LGA35790,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,0,0,3,0,16,0,3,0,3,3,0,0,0,0,12,0,3,3,11,0,0,0,0,0,19,0,3,0,5,0,0,0,0,0,12,0,3,0,8,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,9,0,3,0,6,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,41,3,49,8,0,3,6,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,3,3,0,6,3,0,18,0,0,5,4,0,0,4,9,0,25,0,0,7,4,9,0,0,4,0,25
LGA35800,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,13,0,0,0,3,0,0,0,0,0,7,0,8,0,3,0,0,0,0,0,9,0,5,0,0,3,0,0,0,0,10,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,3,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,5,34,19,0,0,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,10,0,4,4,0,3,0,8,5,0,25
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,18,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,4,0,5,3,0,3,0,4,3,0,20,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,7,5,0,0,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,4,3,0,17
LGA36250,7,20,3,60,10,0,0,24,0,122,4,60,10,113,34,0,0,28,0,250,5,104,9,119,59,0,0,47,0,347,5,174,14,94,65,0,3,49,0,410,11,326,17,103,85,5,0,17,4,570,6,308,8,98,44,0,3,8,0,480,13,488,6,87,24,0,3,0,0,623,19,290,6,66,12,0,0,0,0,394,69,195,10,55,7,0,0,0,6,338,10,63,0,3,0,0,0,3,0,77,6,15,0,8,9,0,0,0,0,47,158,2080,85,874,369,18,15,209,12,3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,16,3,4,0,0,21,0,0,3,0,29,3,5,7,0,23,0,3,13,0,62,5,6,16,3,36,3,7,33,0,113
