LGA_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
LGA18230,0,3,0,0,0,0,5,0,11,3,3,0,4,4,0,0,5,0,0,11,3,9,0,8,16,4,0,20,0,0,28,6,4,0,9,7,7,0,7,0,8,20,0,13,0,16,5,11,0,15,4,19,60,13,23,3,38,26,19,0,53,47,31,165,4,8,0,13,0,0,0,0,171,4,191,9,19,0,27,0,0,0,0,206,3,238,14,33,0,43,13,3,0,11,100,8,161,18,67,0,85,16,4,0,24,7,3,114,32,161,0,193,103,84,0,184,11,31,426,19,102,0,121,52,104,3,152,23,12,304,17,309,4,332,48,311,3,362,90,176,963,107,694,3,814,231,502,3,738,609,238,2400
LGA18250,0,3,16,0,0,16,15,0,28,0,3,0,3,35,0,0,35,3,0,36,10,3,0,15,142,15,0,157,9,11,188,3,7,0,15,36,17,0,55,12,7,78,9,17,0,28,17,49,0,71,21,27,135,20,30,0,53,243,84,3,327,93,40,516,0,10,0,7,0,0,0,0,218,3,231,0,8,0,8,4,0,0,4,193,0,211,17,32,0,49,277,15,0,291,73,0,414,27,58,0,85,509,40,0,547,24,10,661,108,203,3,309,1975,426,7,2409,153,38,2909,97,165,0,258,500,483,8,995,177,41,1470,166,435,3,603,421,1054,15,1493,454,196,2747,415,903,12,1331,3684,2029,26,5744,1300,280,8650
LGA18350,0,0,0,0,0,0,10,0,7,0,0,0,0,8,0,0,8,0,0,9,0,4,0,5,18,3,0,21,0,0,30,0,4,0,3,3,3,0,3,0,0,10,3,6,0,5,0,17,0,16,5,11,40,3,15,0,23,23,22,0,43,45,20,132,3,10,0,17,0,0,0,3,198,8,225,3,16,0,18,0,0,0,0,176,3,198,10,39,0,45,38,7,0,49,82,6,188,5,42,0,42,68,12,0,79,10,5,140,21,107,3,135,183,74,0,261,33,16,441,12,61,0,74,34,42,0,83,19,7,185,17,175,0,184,57,238,0,294,105,142,726,70,442,7,523,391,372,3,763,621,190,2097
LGA18400,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,5,4,0,4,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,7,0,7,0,8,0,11,4,13,28,6,7,0,10,8,9,0,14,19,19,65,0,6,0,6,0,0,0,0,98,5,111,5,26,0,30,0,0,0,0,90,3,129,0,19,0,23,32,4,0,34,26,5,88,7,35,0,45,47,3,0,49,4,0,101,18,83,0,97,109,35,0,141,17,13,275,3,35,0,35,26,34,0,58,3,4,112,5,89,0,93,25,99,0,123,52,92,357,42,290,0,333,242,173,0,409,301,125,1176
LGA18450,0,9,13,0,0,16,30,0,55,0,3,0,5,42,9,0,44,0,0,55,8,15,0,24,144,20,0,163,12,10,201,0,13,0,13,34,23,0,53,11,3,79,9,25,0,32,22,51,0,78,28,52,189,15,60,3,84,259,94,0,355,186,66,690,5,10,0,16,0,0,0,0,647,12,673,19,62,0,81,3,0,0,5,648,17,747,37,143,0,175,320,31,0,347,268,19,815,38,136,0,172,630,63,3,693,35,11,908,130,450,0,584,2376,464,8,2846,110,62,3600,56,215,0,273,567,411,3,980,116,36,1403,134,643,8,782,444,1228,16,1681,375,402,3240,423,1653,15,2089,4336,2199,24,6553,2195,556,11389
LGA18500,0,0,8,0,0,11,4,0,12,0,0,0,3,14,0,0,14,0,0,14,0,7,0,9,34,3,0,41,3,3,56,0,0,0,4,3,3,3,9,4,3,23,3,8,0,6,8,17,0,22,14,18,61,3,13,3,20,71,27,3,100,33,22,178,0,3,0,3,0,0,0,0,37,0,41,0,3,0,3,3,0,0,3,44,0,54,0,7,0,6,94,3,0,92,16,0,119,17,16,0,27,181,10,0,186,5,3,226,49,86,0,131,762,130,0,891,76,22,1124,60,103,0,160,232,130,0,360,102,14,644,70,158,3,227,153,333,5,493,213,107,1047,195,379,5,573,1423,604,7,2037,501,150,3264
LGA18710,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,8,3,3,0,9,6,8,0,14,7,3,23,0,0,0,0,0,0,0,0,19,0,19,0,0,0,3,0,0,0,0,18,0,27,0,5,0,5,4,0,0,7,7,0,26,0,9,0,4,19,0,0,21,0,0,27,3,13,0,20,52,18,0,67,4,3,95,9,7,0,17,13,17,0,29,4,3,56,3,31,0,39,18,47,0,61,26,24,151,15,74,0,87,108,83,0,195,79,32,392
LGA19090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,9,0,4,0,6,0,0,0,3,0,0,7,0,3,0,3,0,12,0,12,0,14,29,3,8,0,11,3,13,0,16,7,13,52
LGA19499,0,25,23,0,0,23,20,0,74,0,15,3,20,61,3,0,59,5,5,98,16,68,0,84,245,19,0,266,11,28,393,10,30,0,40,57,29,0,88,15,18,164,28,73,4,107,42,67,0,113,52,158,428,72,226,8,308,426,123,5,558,204,213,1280,16,135,0,154,0,0,0,0,309,10,470,20,280,3,301,5,0,0,5,293,26,622,58,547,6,609,259,24,0,283,141,22,1055,53,592,12,655,492,39,4,538,42,24,1263,242,1605,19,1871,1922,357,7,2286,203,147,4503,181,633,0,817,523,317,3,838,254,132,2042,318,1359,24,1697,554,897,8,1460,795,1035,4985,890,5149,62,6101,3753,1629,19,5405,2046,1389,14939
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,7
LGA19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,10,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,12,11,3,8,0,8,10,0,0,11,17,12,46,0,0,0,0,0,0,0,0,56,0,62,4,0,0,4,0,0,0,0,57,0,61,4,7,0,9,0,0,0,3,36,3,45,4,12,0,14,4,0,0,8,3,0,26,16,21,0,38,26,8,0,39,5,4,80,0,12,0,12,3,7,0,10,6,6,29,8,34,0,41,11,43,0,52,25,57,173,25,88,0,112,53,59,0,114,181,67,478
LGA20260,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,0,0,3,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,15,0,3,0,3,8,3,0,18,12,13,42,0,0,0,0,0,0,0,0,48,4,49,0,0,0,0,0,0,0,0,52,0,52,0,0,0,0,3,0,0,4,23,0,35,0,12,0,13,14,3,0,16,3,0,24,6,13,0,21,33,10,0,46,3,4,70,0,6,0,11,10,15,0,18,0,6,39,0,20,0,22,9,41,0,53,21,65,161,12,58,3,69,56,75,0,136,149,73,430
LGA20570,0,0,9,0,0,13,17,0,32,4,4,0,7,28,0,0,29,0,3,44,3,10,0,14,104,12,0,120,5,9,146,3,4,0,7,13,7,0,18,3,0,36,6,8,0,15,16,29,0,44,8,37,102,17,34,0,49,178,52,3,228,94,51,418,3,0,0,3,0,0,0,0,419,17,444,6,22,0,31,0,0,0,3,493,11,532,14,45,0,58,125,8,0,136,216,8,424,30,53,0,87,282,23,3,308,17,10,426,73,200,0,274,1096,212,3,1317,52,60,1700,26,120,4,148,242,202,0,443,50,17,658,56,296,0,350,240,753,4,1003,219,295,1869,217,730,9,957,1985,1207,17,3207,1467,419,6061
LGA20660,0,3,5,0,0,5,12,4,24,0,3,0,3,18,0,0,18,0,0,19,3,5,0,7,66,7,0,70,3,0,82,3,4,0,10,16,10,0,26,3,3,43,9,16,0,23,9,40,0,47,8,27,110,16,32,0,50,109,54,0,162,51,34,301,7,0,0,7,0,0,0,0,332,3,337,9,13,0,15,3,0,0,3,391,7,414,25,17,0,46,157,3,0,167,213,3,431,34,46,0,83,331,9,0,344,21,0,447,101,170,0,266,1197,186,0,1381,54,22,1726,31,93,0,127,286,222,0,508,74,28,744,75,231,0,302,230,645,3,881,246,220,1652,280,572,4,853,2208,1067,4,3282,1328,284,5750
LGA20740,0,0,3,0,0,3,9,0,12,0,0,0,0,0,0,0,3,0,0,5,4,4,0,8,10,0,0,8,0,4,22,0,8,0,8,0,3,0,4,0,3,17,0,3,0,6,4,3,0,11,4,23,40,7,16,0,21,15,12,0,29,40,26,118,0,3,0,3,0,0,0,0,113,10,124,0,0,0,7,0,0,0,0,105,3,117,6,12,0,19,10,0,0,14,73,7,113,9,13,0,22,30,3,0,31,10,0,63,20,56,0,70,91,10,0,100,13,10,194,4,30,0,37,13,23,0,39,8,13,98,19,81,0,104,22,110,0,140,53,120,418,58,200,0,260,173,154,0,323,382,161,1124
LGA20830,0,3,0,0,0,3,3,0,6,0,0,0,3,10,0,0,10,0,3,13,0,0,0,3,19,3,0,22,0,0,29,0,0,0,3,5,3,0,8,0,3,12,0,4,0,4,3,7,0,11,3,23,37,3,4,0,15,41,16,0,51,25,34,123,6,9,0,12,0,0,0,0,139,4,157,5,11,0,15,3,0,0,3,179,4,201,18,19,0,36,46,3,0,48,121,4,209,11,38,4,50,85,12,0,97,3,3,160,40,78,0,113,305,57,0,364,11,11,506,7,49,0,58,57,49,0,109,16,8,201,23,105,0,129,61,178,4,241,86,131,585,110,307,3,421,560,304,5,864,564,171,2020
LGA20910,0,0,12,0,0,12,3,0,13,0,4,0,4,19,0,0,19,3,0,24,4,4,0,8,58,9,0,70,0,0,79,0,0,0,0,7,3,0,12,3,3,26,6,9,0,16,6,11,0,15,6,18,51,13,17,0,32,105,20,0,127,53,22,224,3,0,0,3,0,0,0,0,210,0,213,0,5,0,4,3,0,0,3,245,0,254,7,17,0,21,141,14,0,152,108,5,280,27,30,0,58,326,20,6,346,10,9,426,87,122,0,210,1125,151,8,1283,71,22,1588,53,63,0,120,249,100,0,348,63,20,552,94,187,0,281,154,338,3,494,217,136,1125,265,424,3,692,1993,626,15,2631,927,192,4438
LGA21010,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,5,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,3,0,3,0,11,14,3,6,0,6,10,3,0,11,10,10,45,0,0,0,0,0,0,0,0,62,4,66,0,0,0,0,0,0,0,0,53,0,55,0,7,0,11,5,0,0,5,16,0,29,3,8,0,11,11,3,0,12,3,0,31,10,26,0,35,22,8,0,35,6,3,82,4,12,0,11,4,4,0,9,0,6,33,0,38,0,43,0,37,3,45,16,65,160,25,84,4,111,47,58,3,108,162,76,463
LGA21110,0,3,21,0,0,19,9,0,33,3,0,0,3,34,6,0,37,3,0,45,10,7,0,16,171,18,3,186,8,8,221,4,8,0,11,34,11,0,42,3,3,68,4,15,0,23,39,43,0,82,12,39,155,30,35,0,59,300,75,3,377,85,55,573,3,3,0,5,3,0,0,3,390,9,406,3,5,0,6,7,0,0,7,413,5,436,17,17,0,33,381,18,0,395,186,4,618,34,40,0,74,695,26,0,726,21,5,825,179,199,0,388,2804,398,4,3211,120,48,3765,128,208,0,337,674,439,0,1111,161,45,1651,163,430,0,599,530,1216,16,1760,474,307,3135,527,904,5,1435,5101,2101,22,7216,1762,424,10843
LGA21180,0,6,12,0,0,12,17,0,27,0,0,0,5,20,3,0,23,3,0,33,18,6,0,22,79,14,0,96,3,7,137,4,7,0,10,13,15,0,28,3,6,53,11,23,0,29,16,33,0,47,28,56,153,38,46,0,82,140,63,0,205,128,79,484,9,5,0,11,3,0,0,3,468,14,495,3,8,0,15,0,0,0,5,522,8,552,32,53,0,84,224,15,0,238,216,12,560,53,66,0,120,406,28,0,433,22,12,589,182,278,0,462,1417,262,7,1693,154,72,2387,66,125,0,199,309,244,0,556,118,52,924,126,385,10,522,262,603,3,862,522,430,2335,478,916,19,1413,2621,1161,8,3791,2029,607,7834
LGA21270,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,9,0,0,6,8,0,19,0,0,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,0,0,24,0,29,3,0,0,3,3,0,0,3,18,0,27,0,0,0,3,4,0,0,7,0,0,5,0,7,0,9,25,0,0,26,0,0,36,3,3,0,7,3,9,0,8,0,0,20,4,8,0,12,0,31,0,31,7,27,75,18,22,0,40,32,34,0,71,81,30,216
LGA21370,0,0,3,0,0,3,11,0,13,0,3,0,3,6,0,0,8,0,0,11,3,3,0,4,13,0,0,13,0,3,22,0,0,0,0,3,4,0,5,0,3,11,3,3,0,6,7,5,0,6,0,17,35,3,9,0,17,31,5,0,38,41,24,124,0,3,0,3,0,0,0,0,170,11,185,4,16,0,13,0,0,0,0,159,6,189,8,25,0,27,11,0,0,11,93,5,147,7,37,0,43,33,4,0,42,9,0,98,21,80,0,105,92,27,0,127,9,18,255,6,42,0,46,20,36,0,53,13,9,115,14,105,0,121,29,101,0,126,54,193,494,58,301,3,358,191,169,3,364,512,251,1484
LGA21450,0,7,0,0,0,0,14,0,20,3,0,0,3,3,0,0,7,0,0,15,4,3,0,8,25,9,0,37,0,6,48,0,3,0,3,6,3,0,10,0,3,20,0,6,0,5,7,14,0,19,10,24,64,8,18,0,26,51,25,0,79,71,39,210,4,7,0,9,0,0,0,0,319,4,333,19,22,4,35,4,0,0,4,318,13,368,19,40,0,61,68,3,0,75,174,6,312,30,54,0,85,143,20,3,164,7,3,267,67,145,0,216,503,85,3,594,48,18,872,21,71,0,97,88,67,0,147,23,16,278,41,153,4,204,89,238,0,320,164,148,844,197,499,9,701,898,409,5,1309,1049,206,3272
LGA21610,0,3,10,0,0,10,22,0,39,15,11,0,22,15,3,0,16,4,4,44,9,23,0,39,77,12,0,88,6,7,137,5,5,0,12,15,11,0,25,8,6,54,13,21,0,28,17,28,0,47,25,60,161,44,58,3,112,130,51,0,189,140,87,518,16,12,0,23,0,0,0,0,705,7,740,36,26,0,67,7,0,0,7,790,8,862,59,81,0,141,240,15,0,256,345,14,745,84,105,0,189,459,45,0,501,46,8,742,198,340,4,535,1518,260,0,1779,110,51,2478,72,158,3,238,256,223,0,479,111,49,879,120,463,3,583,259,647,6,916,459,384,2345,577,1180,10,1771,2737,1191,13,3937,2559,528,8794
LGA21670,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,3,0,12,17,0,5,0,4,5,3,0,11,15,10,38,0,0,0,0,0,0,0,0,45,0,46,0,0,0,0,0,0,0,0,66,5,70,0,3,0,4,3,0,0,3,21,3,35,4,0,0,3,10,0,0,10,0,3,15,3,15,0,17,33,14,0,47,4,3,73,4,12,0,13,8,10,0,11,3,9,37,3,28,0,32,7,37,0,42,18,54,144,14,50,3,67,58,59,0,116,163,72,415
LGA21750,0,0,0,0,0,0,4,0,3,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,18,3,0,23,3,0,32,3,0,0,5,0,3,0,3,0,0,8,0,3,0,3,0,9,0,13,3,6,23,5,10,0,13,27,15,0,38,17,14,88,3,0,0,3,0,0,0,0,87,0,96,4,5,0,9,0,0,0,0,90,0,104,3,12,0,13,16,0,0,22,60,5,96,3,21,0,28,33,0,0,31,5,4,64,27,50,0,79,98,23,3,130,9,12,224,8,26,0,35,27,24,0,51,14,4,101,10,67,0,73,30,80,0,110,49,77,309,58,179,0,234,208,132,3,344,313,103,991
LGA21830,0,0,3,0,0,3,6,0,9,3,0,0,6,9,0,0,9,0,0,9,3,0,0,3,15,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,4,0,0,4,0,7,17,6,3,0,9,29,5,0,31,24,12,70,0,0,0,3,0,0,0,0,62,0,64,0,5,0,7,0,0,0,0,88,3,99,4,5,0,13,11,3,0,15,49,0,78,3,11,0,15,36,0,0,36,3,3,65,16,26,0,41,103,19,0,117,9,4,177,9,14,0,17,13,28,0,42,4,3,73,3,47,0,54,16,46,0,63,16,74,206,31,113,7,155,187,96,0,280,234,91,761
LGA21890,0,0,16,0,0,14,10,0,26,4,0,0,4,25,0,0,21,0,3,32,10,3,0,12,116,8,0,124,7,0,140,9,5,0,10,34,11,0,43,9,9,75,3,21,0,23,27,35,3,64,26,31,145,19,33,0,53,207,54,3,264,98,42,460,8,0,0,6,0,0,0,3,351,13,377,12,11,0,19,5,0,0,5,361,16,403,29,29,0,56,188,17,0,203,161,11,431,48,42,0,85,409,22,3,434,21,12,557,164,191,4,360,1717,219,3,1938,89,37,2421,115,135,0,244,557,211,3,776,121,44,1187,141,335,4,483,440,733,14,1189,317,274,2266,503,746,13,1261,3323,1202,24,4548,1424,400,7636
LGA22110,0,0,0,0,0,0,11,0,11,0,0,0,3,3,0,0,4,0,0,7,0,3,0,3,10,0,0,9,0,3,21,0,0,0,0,0,7,0,8,0,0,8,0,7,0,7,0,6,0,11,8,25,47,0,17,0,19,13,13,0,28,48,30,131,4,0,0,9,0,0,0,0,126,3,142,7,9,0,13,0,0,0,0,173,10,200,7,20,0,26,5,3,0,8,95,8,139,7,18,0,30,5,0,0,10,3,4,45,20,63,0,86,56,23,0,81,13,19,201,9,29,0,36,18,45,0,64,16,11,124,22,130,0,156,35,175,0,216,69,199,644,72,280,4,356,113,254,0,368,505,266,1495
LGA22170,0,3,9,0,0,9,12,0,22,3,3,0,4,14,3,0,16,4,0,19,3,10,0,9,41,6,0,45,3,6,66,3,3,0,7,7,5,0,16,0,0,27,3,8,0,14,8,27,0,34,17,36,98,19,27,0,42,80,38,0,112,76,47,282,6,3,0,16,0,0,0,3,409,5,430,20,29,0,48,0,0,0,3,442,10,498,26,57,0,78,123,8,0,130,191,9,419,32,47,0,84,210,13,0,227,21,6,336,91,227,0,322,731,142,7,873,57,35,1290,37,129,0,169,148,134,3,289,51,24,525,68,320,3,391,136,447,5,588,290,243,1506,270,823,9,1104,1353,747,13,2111,1461,327,5003
LGA22250,0,0,3,0,0,3,3,0,5,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,8,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,13,8,0,26,0,0,0,0,0,0,0,0,39,0,42,0,0,0,0,0,0,0,0,40,0,44,6,7,0,10,7,0,0,11,15,0,38,0,3,0,3,9,0,0,17,4,0,20,3,22,0,21,35,9,0,42,7,5,76,4,13,0,14,6,6,0,9,0,4,30,8,17,0,24,8,29,0,40,10,39,112,15,58,3,77,68,49,0,113,118,51,358
LGA22310,0,3,8,0,0,8,10,0,22,0,3,0,5,14,4,0,17,0,0,23,4,4,0,8,82,4,0,87,4,3,105,7,11,0,14,16,11,0,22,7,3,44,5,9,3,16,9,29,0,44,11,20,95,18,21,5,49,131,46,0,184,65,24,314,3,0,0,6,0,0,0,0,272,3,282,4,3,0,8,3,0,0,3,253,5,270,16,19,0,34,159,3,0,164,135,3,330,32,28,0,61,315,16,0,331,7,9,403,110,124,3,235,1424,185,4,1607,73,15,1930,82,93,0,180,362,164,0,531,79,25,804,120,250,3,376,274,566,4,839,295,183,1692,369,517,10,897,2534,930,9,3470,1113,236,5716
LGA22410,0,0,0,0,0,0,3,0,3,3,0,0,4,0,0,0,3,0,0,5,0,3,0,3,17,3,0,20,0,0,21,0,4,0,4,0,3,0,3,0,0,10,0,0,0,0,3,4,0,7,0,12,21,3,8,0,7,16,11,0,28,17,16,72,0,0,0,0,0,0,0,0,85,3,91,3,0,0,5,0,0,0,0,83,0,94,0,6,0,8,7,0,0,10,37,3,54,7,12,0,18,14,0,0,16,3,0,41,8,33,0,42,83,19,0,100,12,3,155,3,12,0,18,14,17,0,28,8,10,69,9,45,0,53,23,62,0,85,45,115,296,32,114,0,150,141,100,0,245,267,132,794
LGA22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,8,0,0,8,13,3,26,0,0,0,0,0,0,0,0,19,0,19,0,4,0,4,0,0,0,0,24,0,30,0,5,0,3,7,3,0,7,9,0,22,3,7,0,6,16,0,0,16,3,3,31,8,14,0,17,37,12,0,53,9,3,80,0,5,0,12,14,9,0,20,5,0,31,3,31,0,33,17,34,0,50,12,27,130,17,58,0,73,86,54,0,143,76,39,334
LGA22620,0,0,7,0,0,7,19,0,29,4,3,0,9,22,0,0,22,0,0,33,4,12,0,23,67,3,0,73,7,7,107,3,4,0,14,12,11,0,17,3,3,37,5,16,0,25,21,23,0,44,13,46,126,21,45,0,71,132,43,0,172,104,59,400,4,3,0,11,3,0,0,3,496,17,524,25,13,0,30,0,0,0,0,453,19,509,23,46,0,71,94,6,0,100,265,8,437,50,67,0,114,225,6,0,234,21,16,387,100,219,3,324,928,162,3,1097,62,37,1516,35,96,0,135,136,182,0,321,43,27,532,75,316,5,397,190,534,7,724,228,370,1719,314,758,9,1080,1575,892,13,2476,1568,494,5617
