LGA_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
LGA33100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,7,75,9,16,24,3,127,157,20,32,44,8,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0
LGA33200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,4,0,0,14,226,28,54,50,3,357,448,64,121,78,9,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,24,0,0,0,0,0,0
LGA33220,0,21,35,0,3,0,3,43,0,0,0,0,0,0,568,27,63,15,3,679,31,4,0,3,0,35,3,0,4,3,0,13,20,0,0,3,0,22,205,15,25,9,7,259,187,14,18,3,7,234,13415,583,956,348,180,15475,20401,1269,1901,565,288,24420,53,5,3,0,0,62,45,11,7,7,3,69,0,0,0,0,0,4,15,9,0,0,0,20,42,0,3,0,0,52,0,0,0,3,0,3,68,6,20,6,4,107,0,0,0,0,0,5,12,0,0,0,0,18,117,22,5,6,0,150,15,0,4,0,0,20,9,0,0,0,0,9,0,0,0,0,0,0,25,3,4,0,0,37,21,0,9,3,0,35,15,3,3,0,0,20,18,0,0,0,0,20,0,0,0,0,0,0,36,4,9,3,0,56,6,3,0,0,3,9,57,5,15,0,0,74,846,70,98,24,5,1050,14,8,0,0,0,22
LGA33360,0,15,36,0,6,3,0,46,0,0,0,0,0,0,398,19,24,11,3,454,34,0,4,0,0,36,16,0,3,0,0,20,32,0,3,0,0,31,220,14,12,5,0,252,100,6,13,7,5,133,9777,405,712,252,82,11228,17577,879,1118,397,149,20129,42,4,0,0,0,44,81,5,3,3,3,105,5,3,0,0,0,10,14,0,0,0,0,14,61,3,3,0,0,69,0,0,0,0,0,3,58,3,5,0,0,69,3,0,0,0,0,8,12,0,0,0,0,14,205,14,16,0,0,234,28,0,0,0,0,30,31,4,0,0,0,33,6,0,0,0,0,12,60,4,3,0,0,71,20,8,3,0,0,35,20,0,3,0,0,30,32,4,4,0,0,34,0,0,0,0,0,0,41,4,3,0,0,48,9,0,0,0,0,9,41,7,9,4,0,52,1232,43,78,14,10,1373,6,0,0,0,0,10
LGA33430,0,134,523,33,51,14,11,632,37,3,3,0,0,44,6105,509,538,147,40,7339,499,34,49,15,5,599,222,27,38,15,7,308,244,25,15,0,3,281,4480,341,429,116,50,5415,975,82,85,37,73,1248,103577,7046,7525,2244,987,121374,131518,13564,11566,2417,1312,160378,827,100,86,16,11,1035,2031,505,237,155,23,2949,195,30,35,8,6,271,105,42,20,4,0,163,451,54,28,14,6,554,64,4,10,4,0,93,718,104,116,24,12,982,91,28,20,6,4,152,509,90,56,15,0,669,2231,265,128,39,37,2695,390,30,16,13,5,463,270,56,32,7,0,367,71,12,10,0,3,92,593,75,33,12,9,730,361,64,62,23,6,523,1652,213,173,44,25,2106,1040,153,188,52,14,1444,61,19,21,11,0,114,716,99,61,18,7,895,66,10,11,3,5,93,384,80,71,11,3,551,19681,1967,1941,324,230,24139,162,39,11,3,0,214
LGA33610,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0,40,3,0,0,0,0,5,0,0,0,0,0,0,5,3,0,0,0,6,24,0,0,4,0,32,39,3,9,3,3,59,1736,134,213,132,35,2248,3034,384,504,273,57,4249,3,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,18,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,5,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,58,0,7,0,0,62,0,0,0,0,0,0
LGA33620,0,0,9,0,0,0,0,15,0,0,0,0,0,0,235,14,36,10,7,302,14,3,0,3,0,19,4,0,0,0,0,6,9,0,0,0,0,14,93,4,20,9,0,126,107,8,12,13,3,141,6502,336,727,346,92,8007,10496,774,1551,561,155,13534,25,3,0,0,0,31,13,0,0,0,0,11,3,0,0,0,0,3,0,0,3,0,0,3,17,0,0,0,0,14,0,0,0,0,0,0,41,3,9,0,0,55,0,0,0,0,0,0,0,0,0,0,0,3,38,4,0,0,0,51,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,12,12,0,0,0,0,13,8,0,4,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,12,0,3,0,0,16,4,0,0,0,0,5,25,3,10,0,0,39,353,20,52,24,4,460,4,0,0,0,0,4
LGA33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,27,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,20,3,3,0,0,24,42,3,5,6,0,57,1680,74,150,98,24,2029,2964,238,391,197,69,3855,6,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,8,13,5,68,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,4,50,7,0,0,0,58,0,0,0,0,0,0
LGA33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,26,41,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0
LGA33960,0,74,64,0,3,0,3,76,8,0,0,3,0,15,1161,45,68,32,9,1316,76,3,8,0,0,87,254,6,54,9,6,340,64,3,0,0,0,67,953,47,119,18,28,1161,281,13,15,4,19,322,27942,863,1568,365,243,30979,41848,1907,2426,493,332,47002,108,11,8,0,0,123,544,39,37,14,3,630,26,11,7,0,0,39,8,0,3,0,0,17,255,28,15,5,3,305,11,0,0,0,0,10,157,8,19,8,3,193,15,3,0,0,0,17,80,9,10,0,0,106,762,66,56,16,9,910,47,0,5,0,0,58,78,15,17,0,0,107,8,0,3,0,0,12,137,11,4,0,0,147,32,0,8,4,5,43,51,3,9,0,0,62,102,9,11,7,5,127,13,3,3,0,0,18,233,11,22,3,0,269,12,0,4,0,0,17,108,15,21,4,0,154,3135,108,185,31,50,3507,45,3,9,0,0,58
LGA33980,0,3,9,0,3,0,0,13,0,0,0,0,0,0,152,8,9,4,4,175,10,0,0,0,0,9,7,0,0,0,0,4,17,0,0,0,0,15,78,0,3,0,3,83,79,9,3,10,3,97,4212,160,265,164,57,4853,10439,473,486,245,123,11763,27,0,0,0,0,30,35,0,3,4,0,42,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,26,0,0,0,0,25,0,0,0,0,0,0,11,6,0,0,0,15,90,0,3,0,3,95,11,0,0,0,0,11,14,0,0,0,0,12,0,0,0,0,0,0,25,0,0,0,0,24,6,0,0,0,0,7,4,0,0,0,0,4,17,0,3,0,0,21,3,0,0,0,0,3,18,0,0,0,0,19,3,0,0,0,0,6,15,3,3,0,0,20,748,20,22,10,5,808,3,0,0,0,0,4
LGA34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,118,0,3,0,0,121,222,0,8,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0
LGA34530,0,0,20,0,0,0,0,21,0,0,0,0,0,0,124,14,15,4,0,166,10,3,0,0,0,16,11,0,0,0,0,11,3,0,0,0,0,4,49,3,12,3,0,71,67,0,8,3,4,87,3798,248,423,190,56,4717,5659,534,892,290,90,7472,18,0,3,0,0,25,29,0,0,0,0,29,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,15,0,9,3,0,25,0,0,0,0,0,0,6,0,0,0,0,8,27,3,0,0,0,34,0,0,0,0,0,0,3,0,3,0,0,9,5,0,0,0,0,5,7,0,0,3,0,10,5,0,0,0,0,9,12,0,0,0,0,16,9,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,16,0,0,0,0,18,231,12,35,8,7,284,7,0,0,0,0,5
LGA34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,177,3,0,0,0,185,472,3,4,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,18,0,0,0,0,0,0
LGA34580,0,9,5,0,0,0,0,7,0,0,0,0,0,0,133,4,17,4,3,162,17,0,0,0,0,17,7,4,8,0,0,20,8,0,4,0,0,12,295,5,8,4,5,319,97,0,5,4,3,120,4723,215,407,184,74,5595,7112,550,811,329,113,8925,15,0,0,0,0,19,24,3,5,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,7,0,3,0,0,10,0,0,0,0,0,0,31,3,4,3,0,43,0,0,0,0,0,0,22,0,3,0,0,31,109,5,4,0,5,123,20,0,0,0,0,16,6,0,0,0,0,6,7,0,0,0,0,8,18,0,7,0,0,24,24,0,0,0,0,24,34,0,0,0,0,36,101,0,0,0,0,102,0,0,0,0,0,0,19,0,5,0,0,20,0,0,0,0,0,3,20,0,6,3,0,24,222,15,21,14,3,272,8,0,0,0,0,9
LGA34590,0,104,128,12,11,10,3,158,5,3,0,0,0,11,1965,140,149,65,20,2331,107,10,10,0,0,126,246,19,81,21,4,372,118,7,7,0,0,135,2192,140,251,61,33,2688,379,20,39,15,24,484,38881,2091,2670,803,383,44836,49858,4039,4030,798,470,59192,143,10,16,0,0,172,754,186,102,67,3,1111,83,5,16,3,3,113,50,9,9,4,0,72,525,62,42,18,10,653,29,0,5,0,0,35,237,41,47,9,3,333,22,14,3,0,0,40,222,28,35,6,0,290,1286,125,90,38,14,1554,142,9,13,4,0,171,117,14,15,0,0,142,36,11,12,0,3,65,189,21,16,0,0,237,59,15,7,8,0,91,124,8,16,0,0,142,366,71,62,28,5,527,39,17,14,4,0,70,317,45,47,14,0,414,23,5,10,0,0,38,167,39,22,4,0,237,6602,467,504,85,89,7748,158,40,22,8,3,231
LGA34710,0,0,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,0,0,0,0,6,21,0,6,3,0,25,819,51,74,58,17,1016,1271,126,166,110,22,1704,5,0,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,4,51,3,0,0,0,53,0,0,0,0,0,0
LGA34770,3,21,55,0,8,0,0,70,0,0,0,0,0,0,550,27,46,8,5,631,50,0,3,0,0,56,22,4,0,0,0,23,105,10,0,0,0,115,326,24,36,5,0,395,257,10,22,15,17,323,19978,892,1274,503,233,22880,32250,2243,2295,846,394,38022,73,3,4,0,0,86,105,19,5,8,0,138,9,0,0,0,0,9,7,3,0,0,0,9,88,3,8,0,8,103,3,0,0,0,0,3,80,3,8,4,0,100,3,0,0,0,0,3,14,0,4,0,0,21,312,38,13,0,5,374,26,0,3,0,0,28,14,0,3,0,0,15,0,0,0,0,0,0,79,3,6,0,4,89,29,6,10,0,0,49,15,0,0,0,0,23,35,0,0,0,0,35,0,0,0,0,0,5,52,3,12,0,4,71,36,0,15,11,3,70,68,13,7,3,0,89,1372,62,73,27,9,1550,15,8,0,0,0,26
LGA34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,219,18,33,28,7,302,891,49,69,48,10,1070,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,35,0,0,0,0,0,0
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,40,119,0,3,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
LGA34860,0,3,4,0,0,0,0,6,0,0,0,0,0,0,49,4,8,0,0,62,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,0,3,3,0,52,49,5,10,9,0,71,2346,171,261,227,62,3071,4331,462,652,481,108,6036,16,0,0,0,0,21,15,0,3,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,5,74,4,0,0,0,76,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,8,175,0,7,5,0,185,3,0,0,0,0,3
LGA34880,0,9,11,0,0,0,0,12,0,0,0,0,0,0,92,9,20,10,0,129,10,0,3,3,0,12,3,0,0,0,0,4,9,0,3,0,0,14,113,5,15,4,3,142,63,3,6,4,9,83,2831,180,365,173,59,3609,4354,374,663,282,93,5764,11,0,3,0,0,16,9,0,0,0,0,15,4,3,7,3,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,33,9,14,4,0,61,0,0,0,0,0,6,7,0,0,0,0,9,32,0,7,0,0,40,6,0,0,0,0,6,3,0,3,0,0,6,0,0,0,0,0,0,11,0,3,0,0,16,49,19,35,22,7,131,27,0,7,0,0,41,27,3,4,0,0,34,0,0,0,0,0,0,13,3,0,0,0,12,0,0,0,0,0,3,16,0,3,3,0,26,152,11,27,9,4,199,0,0,0,0,0,0
LGA35010,3,104,132,15,18,8,6,172,0,0,0,0,0,3,2938,179,304,95,25,3539,129,9,24,6,0,172,111,20,41,8,3,185,127,18,10,3,0,163,1531,101,156,40,16,1846,507,29,55,14,30,634,50967,2861,4076,1185,462,59555,69772,6153,6711,1392,654,84687,191,34,49,6,0,284,389,115,62,30,4,603,26,8,4,3,0,47,27,5,8,3,0,42,388,49,41,6,3,490,12,3,0,3,0,15,292,44,59,7,5,401,17,8,9,0,0,26,172,23,15,3,0,211,978,129,68,24,17,1217,99,5,13,3,0,118,77,12,16,5,0,115,10,3,3,0,0,14,270,48,30,7,0,356,115,16,27,4,11,169,165,10,12,3,3,198,333,35,23,5,10,404,13,7,3,0,0,21,234,30,19,8,0,288,22,5,8,0,0,33,177,42,27,11,6,263,5716,484,600,110,64,6977,45,20,8,0,0,78
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,44,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
LGA35300,0,14,9,0,0,0,0,15,0,0,0,0,0,0,74,4,3,0,0,81,12,0,0,0,0,12,3,0,0,0,0,3,21,0,0,0,0,22,100,3,3,0,3,114,60,0,0,0,6,70,3798,101,135,44,34,4106,6673,236,204,58,55,7222,24,0,0,0,0,25,17,0,0,0,0,25,5,3,0,0,0,7,3,0,0,0,0,3,68,3,0,0,0,71,0,0,0,0,0,0,25,5,0,0,0,32,0,0,0,0,0,0,7,0,0,0,0,7,101,0,9,0,0,112,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,25,7,0,0,0,0,10,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,14,582,12,13,0,9,612,7,0,0,0,0,11
LGA35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,15,0,0,0,0,0,4,36,0,0,0,0,36,3,0,0,0,0,3,7,0,0,0,0,9,32,0,0,3,0,36,809,39,79,60,13,1003,1226,103,229,120,24,1712,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0,36,0,0,0,0,0,0
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,83,0,4,0,0,81,187,3,6,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0
LGA35740,0,8,30,7,9,0,0,38,0,0,0,0,0,0,687,95,117,32,5,940,58,4,5,9,0,78,13,3,0,0,0,19,21,3,8,4,0,38,277,23,45,17,0,354,95,7,22,3,3,128,8631,899,1141,285,94,11047,11271,1633,1735,350,136,15130,66,15,13,5,0,97,29,14,3,3,0,50,9,0,0,0,0,6,3,0,0,0,0,3,22,6,0,0,0,25,3,0,3,0,0,7,97,24,37,5,0,167,8,0,3,4,0,9,16,3,0,0,0,17,113,11,11,0,3,134,17,0,4,3,0,25,5,0,0,0,0,6,4,0,0,0,0,4,33,6,9,0,0,54,26,3,9,0,0,45,31,11,0,4,0,44,41,4,0,0,0,44,0,0,0,0,0,3,24,3,3,0,0,33,7,0,3,0,0,12,53,20,11,3,0,84,911,147,138,27,20,1241,4,0,0,0,0,6
