LGA_CODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
LGA10850,9,19,3,4,34,4,0,3,0,8,3,12,0,0,14,0,0,0,0,0,3,17,3,0,25,0,5,0,0,11,3,7,0,0,14,3,11,0,0,17,3,7,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,14,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,5,0,6,0,0,6,44,92,11,6,156,120,34,0,4,164,3,0,0,0,4,4,4,0,0,7,0,0,0,0,0,27,4,0,0,33,0,0,0,0,0,13,8,0,0,20,13,10,0,0,18,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,25,12,0,0,0,13,0,0,0,0,0,6,0,0,0,7,3,3,0,0,5,4,0,0,0,4,22,9,0,3,30
LGA10900,4,3,3,0,12,0,0,0,0,3,16,38,3,0,52,0,0,0,0,3,74,142,0,3,221,9,8,0,0,23,37,97,7,3,143,22,88,14,0,121,17,22,0,3,47,30,20,0,0,44,29,11,0,0,43,19,35,3,0,61,147,127,0,7,284,34,37,4,0,70,3,6,0,0,8,29,14,0,0,48,46,59,8,3,120,34,14,0,0,46,28,29,0,0,56,33,37,4,0,68,614,797,56,19,1485,15,6,0,0,20,0,0,0,0,0,73,18,0,0,91,0,0,0,0,3,308,89,0,3,397,19,0,0,0,22,119,82,4,5,210,77,84,3,4,170,55,14,0,0,71,45,5,0,0,49,29,0,0,0,33,22,9,0,0,38,315,53,0,3,367,154,24,0,3,174,11,0,0,0,15,180,22,0,0,203,274,38,0,3,317,173,9,0,0,184,141,66,0,0,209
LGA10950,7,13,4,0,19,0,0,3,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,18,29,3,0,52,59,39,0,4,105,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,0,0,9,0,0,0,0,0,3,7,0,0,11,0,7,0,0,6,7,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,6,0,3,9
LGA11100,4,3,0,0,9,0,0,0,0,0,44,122,32,0,198,3,5,0,0,10,116,197,44,4,354,24,76,24,0,130,35,87,22,4,144,11,78,7,0,105,188,148,50,3,388,9,10,3,0,19,17,17,0,0,35,26,38,0,0,64,109,103,6,3,217,42,56,5,0,108,5,14,8,0,27,12,14,3,0,28,25,48,9,0,74,4,13,0,0,20,29,102,5,0,138,45,86,9,4,140,727,1214,242,24,2206,0,0,0,0,0,0,0,0,0,0,47,13,0,3,63,5,0,0,0,5,155,27,0,0,181,16,7,3,0,19,61,30,3,0,92,35,41,0,0,81,304,27,4,0,330,14,0,0,0,16,9,3,0,0,15,10,3,0,0,14,111,17,0,4,135,98,9,0,4,114,8,0,0,0,6,37,4,0,0,46,56,18,0,0,76,27,4,0,0,30,82,19,0,0,106
LGA11150,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,10,0,0,14,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,28,0,0,42,24,22,0,0,43,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11,0,0,0,12,0,3,0,0,3,3,3,0,0,6,7,3,0,0,16,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,13
LGA11200,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,11,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA11250,12,3,0,0,14,3,6,0,0,12,3,10,0,0,16,0,0,0,0,0,12,22,0,0,28,3,6,0,0,11,3,45,8,0,54,3,27,3,0,33,0,11,0,0,8,0,0,0,0,0,0,6,0,0,6,3,9,0,0,12,0,3,0,0,5,6,16,0,0,18,0,0,0,0,0,0,0,0,0,3,3,12,3,0,19,0,7,0,0,7,6,15,0,0,24,6,9,0,0,8,54,198,14,4,268,16,25,0,0,39,6,0,0,0,6,13,3,0,0,17,0,0,0,0,0,47,14,0,3,61,3,3,0,0,8,26,15,5,0,49,17,16,7,0,38,3,0,0,7,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,3,0,0,18,12,3,0,0,19,0,4,0,0,3,11,0,0,0,11,26,7,0,0,32,5,0,0,0,5,28,19,0,0,47
LGA11300,0,0,0,0,0,0,0,0,0,0,8,14,0,0,22,0,7,0,0,7,77,94,8,0,175,13,17,0,0,31,42,70,5,0,118,14,73,3,0,90,24,4,3,0,33,8,5,0,0,10,28,27,0,0,56,22,55,5,0,75,74,83,0,0,158,21,27,0,0,50,0,0,0,0,3,16,26,3,0,43,41,133,11,4,190,3,7,0,0,6,20,38,0,0,53,23,39,0,0,62,436,705,38,4,1180,0,0,0,0,3,0,0,0,0,0,18,3,0,0,20,0,0,0,0,0,94,17,0,0,113,3,3,0,0,7,54,30,0,0,88,18,40,0,0,59,57,5,0,0,68,11,0,0,0,11,21,4,0,0,28,20,5,0,0,23,99,61,7,0,166,40,10,0,0,52,3,0,4,0,9,83,6,3,0,95,117,39,0,0,156,19,3,0,0,24,63,30,0,0,87
LGA11350,20,20,0,0,40,0,0,0,0,0,22,40,11,0,68,0,0,0,0,3,49,75,0,3,130,9,25,0,0,41,20,74,7,3,108,21,94,24,3,134,18,21,5,0,43,22,11,0,0,38,23,22,0,0,41,18,36,3,0,60,96,90,7,0,193,16,26,3,0,56,5,3,0,0,6,30,22,3,0,53,38,51,3,0,85,15,17,0,0,34,18,24,0,0,40,31,48,10,0,89,480,695,76,12,1261,125,42,0,6,179,0,0,0,0,0,91,28,0,0,128,7,0,0,0,9,289,62,0,12,364,32,15,0,0,45,114,69,0,0,188,103,73,3,3,192,44,15,0,0,55,30,3,0,0,30,18,0,0,0,21,34,15,0,0,48,296,41,0,5,342,128,25,0,3,158,4,0,0,0,4,107,8,0,0,115,239,40,0,10,288,107,17,0,3,125,145,37,0,9,182
LGA11400,30,56,6,6,102,0,3,0,0,3,4,13,3,0,21,0,0,0,0,3,13,25,0,0,35,3,8,0,0,8,0,12,0,0,9,0,6,0,0,7,3,6,0,0,12,0,0,0,0,3,0,0,0,0,0,3,3,0,0,8,5,8,0,3,18,8,5,0,0,14,0,3,0,0,5,0,0,0,0,4,0,6,0,0,6,0,0,0,0,0,7,8,0,0,12,0,3,0,0,5,79,168,14,14,282,223,126,3,15,372,0,0,0,0,0,16,12,0,0,23,5,0,0,0,5,35,29,0,3,71,3,4,0,0,5,17,11,0,0,27,12,16,0,0,28,17,6,0,3,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,9,0,0,26,14,7,0,0,22,0,0,0,0,0,7,0,0,0,8,15,7,0,0,19,14,0,0,0,9,29,5,0,0,36
LGA11450,15,20,0,0,38,0,3,0,0,3,26,99,20,7,153,3,3,4,0,12,192,351,51,0,598,15,45,7,0,79,42,112,11,7,170,7,52,15,0,74,90,94,5,0,194,5,16,0,0,17,40,47,0,3,90,19,57,4,0,87,74,136,4,0,220,35,69,3,0,104,8,11,0,0,15,16,25,3,0,43,30,88,10,0,130,10,15,4,0,29,43,79,0,0,123,43,69,8,3,127,720,1389,162,19,2296,113,28,0,0,139,0,0,0,0,0,47,12,0,0,66,3,0,0,0,4,272,86,0,3,368,20,10,0,0,30,53,37,3,0,94,19,52,0,0,68,55,20,0,0,77,3,0,0,0,8,28,0,0,0,28,8,12,0,0,22,139,35,4,0,169,105,20,0,3,130,6,0,0,0,8,51,4,0,0,64,172,39,5,0,218,24,4,0,0,30,184,45,0,3,235
LGA11500,3,4,0,0,12,0,0,0,0,0,73,216,43,0,330,9,4,0,0,15,169,273,19,0,457,16,60,18,0,93,46,161,33,3,244,10,85,19,0,115,109,109,11,7,232,21,8,3,0,34,40,36,0,0,72,21,60,15,0,96,103,132,10,0,243,40,55,8,0,110,7,13,3,0,19,26,21,5,0,58,74,174,14,3,269,3,5,0,0,9,57,159,9,0,228,54,96,10,7,165,880,1687,228,21,2819,7,5,0,0,11,0,0,0,0,0,99,43,3,0,144,3,3,0,0,6,275,72,0,4,355,17,10,0,0,21,123,70,0,0,191,52,76,0,0,132,198,22,0,4,220,15,0,0,0,18,27,3,0,0,31,16,4,0,0,15,182,43,13,0,240,138,24,3,0,167,17,5,0,0,23,105,21,0,0,127,303,74,5,3,379,48,9,0,0,51,206,69,0,0,278
LGA11520,3,3,0,0,4,0,0,0,0,3,24,40,5,0,75,3,6,0,0,12,149,202,16,0,365,38,36,5,0,84,74,116,15,0,206,24,125,22,0,165,36,36,4,0,78,24,18,3,0,44,64,69,9,7,144,89,85,8,0,179,245,218,20,3,481,51,61,4,3,124,10,13,0,0,19,25,29,3,0,63,55,125,10,3,190,23,14,3,0,41,47,114,3,0,167,80,83,5,0,167,1064,1397,144,15,2618,3,3,0,0,4,0,0,0,0,0,38,7,0,0,48,4,0,0,0,4,205,41,0,3,246,24,0,0,0,27,98,39,0,0,135,34,57,4,0,96,202,12,0,0,208,30,0,0,0,28,51,6,0,0,59,34,9,0,0,44,300,64,0,6,366,124,16,0,0,143,11,0,0,0,11,120,17,0,0,141,229,54,3,0,288,76,20,0,0,99,142,46,0,0,192
LGA11570,6,20,6,0,37,3,0,3,0,5,167,539,112,12,831,17,16,0,0,37,576,913,76,10,1574,87,335,64,10,487,201,477,54,11,732,53,208,32,3,297,413,237,32,6,691,53,43,4,0,99,83,71,7,0,163,54,147,17,4,222,265,347,12,6,629,134,194,13,8,356,26,46,7,0,81,57,83,3,0,145,178,406,31,8,616,15,40,7,0,61,132,320,12,3,477,201,322,26,12,556,2722,4766,514,86,8097,37,14,0,0,48,0,0,0,0,3,280,106,3,3,390,14,3,0,0,18,847,207,0,18,1070,75,23,0,0,101,353,225,10,4,588,112,149,7,0,266,1061,91,0,7,1164,43,6,0,0,47,75,12,0,0,84,42,15,0,0,66,561,132,0,0,702,339,75,0,11,423,25,4,0,0,32,302,36,3,5,349,776,173,3,10,962,102,15,0,0,115,499,175,0,5,682
LGA11600,25,59,4,3,95,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,4,0,3,0,0,3,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,35,87,8,9,134,71,51,0,3,124,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,9,0,0,9,3,9,0,0,11,6,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,14
LGA11650,16,65,4,3,81,7,17,3,0,32,90,313,64,5,473,10,31,4,0,40,491,812,55,14,1367,53,134,11,0,202,138,434,65,7,647,49,277,74,3,402,137,143,21,8,304,58,66,11,0,126,119,127,3,0,256,98,217,17,6,339,420,510,32,7,974,148,168,18,4,345,25,43,8,0,79,74,87,11,3,169,148,381,45,4,572,33,70,5,0,107,128,264,9,0,402,174,215,10,5,405,2437,4361,461,68,7324,169,58,0,3,233,9,0,0,0,9,271,104,0,6,387,15,3,0,0,21,1268,421,0,25,1712,69,33,0,0,98,324,228,8,9,571,158,191,0,3,357,245,46,3,3,304,102,8,0,0,112,67,22,0,0,99,78,14,0,0,93,849,159,5,3,1021,606,108,0,5,713,32,0,3,0,35,341,58,3,3,409,682,226,14,5,923,229,30,0,5,263,790,253,3,18,1060
LGA11700,12,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,26,29,15,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,10,6,0,0,20,3,11,0,0,18,18,53,12,0,85,0,3,0,0,3,30,76,3,4,119,4,14,0,0,14,27,64,13,0,99,8,43,14,3,70,17,40,0,0,61,4,3,0,0,4,5,0,0,0,3,4,14,3,0,30,35,52,3,3,92,12,21,0,3,38,0,0,0,0,3,11,4,0,0,14,22,43,10,0,73,6,9,0,0,17,14,30,0,0,44,10,25,0,4,33,237,528,60,21,838,45,18,0,0,63,0,0,0,0,0,46,17,0,0,65,0,0,0,0,0,116,48,0,3,171,6,4,0,0,11,42,33,0,0,79,41,45,0,3,86,31,16,0,0,47,3,4,0,0,10,3,0,0,0,3,7,5,0,0,10,65,18,0,0,78,55,15,0,0,65,0,0,0,0,0,40,3,0,0,42,67,17,0,5,82,22,4,0,0,27,107,34,0,0,140
LGA11730,29,33,0,0,63,3,3,0,0,6,3,34,3,0,42,0,3,0,0,3,40,84,3,0,121,8,12,3,0,19,23,84,11,0,122,13,76,9,3,102,16,27,8,0,54,6,7,0,0,12,6,16,0,0,20,10,26,3,0,40,26,33,0,0,63,18,29,0,0,42,3,3,0,0,10,3,9,0,0,11,19,50,3,0,66,3,5,3,0,11,9,37,0,0,51,14,19,7,3,41,246,580,63,14,912,257,65,0,14,334,3,0,0,0,3,70,42,0,3,115,6,0,0,0,5,180,38,0,8,227,14,7,0,0,21,81,67,3,3,161,43,66,0,0,113,40,21,0,4,64,6,0,0,0,6,4,3,0,0,9,14,9,0,0,25,75,29,0,0,102,72,14,0,4,88,10,0,0,0,10,46,9,0,0,53,148,25,0,0,172,29,3,0,3,39,137,54,0,3,195
LGA11750,3,13,0,0,15,3,3,0,0,7,3,3,0,0,6,0,0,0,0,4,0,15,0,0,17,0,0,0,0,0,0,6,0,0,6,0,7,0,0,8,3,6,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,7,3,3,0,0,4,30,70,0,0,98,52,37,0,4,93,3,0,0,0,5,5,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,4,0,0,9,4,5,0,0,12,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,4,0,0,19,0,0,0,0,0,10,4,0,0,15
LGA11800,10,39,10,0,64,4,0,0,0,11,9,72,9,0,88,7,3,0,0,9,76,167,13,0,263,8,29,0,0,33,24,129,30,0,175,9,76,28,6,123,30,42,3,0,78,9,14,0,0,32,25,33,0,0,55,30,54,5,0,91,86,110,16,0,213,21,25,3,0,57,3,3,0,0,4,9,21,3,0,36,33,127,10,0,169,6,3,0,0,7,26,60,0,0,84,36,40,0,3,75,458,1049,144,11,1661,118,96,22,8,243,0,0,0,0,0,77,33,0,3,113,3,0,0,0,3,339,99,3,9,452,14,19,0,0,36,92,72,0,0,169,62,107,0,0,176,66,19,0,0,86,11,0,0,0,12,18,4,0,0,22,31,14,0,0,41,193,57,8,0,259,126,21,0,0,147,7,8,0,0,9,84,11,0,0,96,249,55,5,0,309,56,6,3,0,62,218,78,0,5,299
LGA12000,7,17,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,6,0,0,0,0,3,0,7,3,0,9,0,3,0,0,3,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,11,49,9,0,71,84,45,0,6,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,17,0,3,0,0,3,4,4,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,14,4,0,0,15
LGA12150,14,24,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,9,0,0,6,0,4,0,0,8,3,0,0,0,3,3,0,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,51,3,0,94,90,62,0,3,152,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,5,0,0,13,0,0,0,0,0,3,3,0,0,8,8,3,0,0,11,0,3,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,10,5,0,0,12
LGA12350,19,35,3,0,61,0,0,0,0,0,0,14,3,0,18,0,0,0,0,0,6,8,0,0,11,4,11,0,0,15,3,22,0,0,20,0,11,0,0,11,12,11,3,0,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,10,0,0,12,3,9,0,0,8,0,0,0,0,0,0,0,0,0,3,0,8,0,0,11,0,0,0,0,3,5,14,0,0,18,0,4,3,0,6,57,168,18,3,246,147,108,0,10,269,0,0,0,0,0,11,15,3,0,29,8,0,0,0,8,42,34,0,7,78,3,3,0,0,12,18,26,0,0,45,11,15,0,0,28,24,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,21,10,0,0,27,18,5,0,0,23,3,0,0,0,3,10,3,0,0,14,21,3,0,0,25,3,3,0,3,8,43,12,0,0,58
LGA12380,8,14,4,3,31,0,0,0,0,0,105,289,62,3,460,4,9,3,0,20,359,709,53,16,1132,80,225,29,5,339,142,289,57,3,491,31,149,19,0,197,244,196,34,4,471,24,27,3,0,58,46,31,3,0,80,22,91,10,3,130,153,192,12,3,365,98,124,10,3,237,11,27,4,0,44,30,54,5,0,90,106,221,24,3,357,15,17,0,0,34,105,169,3,8,281,147,201,28,4,381,1721,3042,375,57,5194,41,33,0,3,76,0,0,0,0,0,162,86,5,0,256,6,0,0,0,8,557,128,0,5,692,59,32,0,0,96,207,108,7,0,328,76,80,0,3,153,492,48,0,7,548,19,0,0,0,19,35,5,0,0,38,48,10,0,0,52,273,70,0,0,346,222,39,4,3,268,23,7,0,0,22,202,21,0,0,220,489,91,0,9,591,45,14,0,0,55,310,93,3,11,415
