LGA_CODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
LGA10850,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,41,44,18,17,13,16,3,205,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,11,0,4,3,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,10,0,3,8,9,5,0,3,0,0,25,0,4,0,22,9,3,0,0,0,34,0,0,3,14,9,4,3,0,0,36,3,0,0,3,17,6,3,3,0,36,0,0,0,3,4,0,3,3,0,17,0,0,0,0,0,3,3,3,0,18,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,26,24,60,43,26,21,15,3,227
LGA10900,7,0,0,0,14,4,14,13,0,54,0,0,0,0,0,0,0,5,0,11,5,10,6,5,3,4,0,0,3,42,135,750,623,641,424,234,166,149,38,3158,0,12,3,0,0,0,0,0,0,22,3,62,0,4,0,0,0,0,3,74,3,92,18,9,0,0,3,3,0,125,8,81,38,8,0,0,0,4,0,142,3,57,61,24,5,3,3,0,3,151,12,55,81,83,12,22,0,9,0,280,10,32,74,87,60,40,13,4,0,322,9,23,43,83,95,67,16,12,4,340,4,19,21,42,95,43,26,23,0,272,7,5,11,21,58,31,17,12,0,160,5,7,10,11,22,21,11,10,3,101,0,0,0,3,13,4,3,4,0,34,0,6,3,4,9,20,7,14,0,58,0,3,0,3,7,0,3,11,0,28,0,4,4,3,7,3,0,3,0,28,54,450,374,380,382,262,103,107,17,2128
LGA10950,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,24,33,30,12,7,14,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,10,0,0,0,5,8,0,0,0,0,15,0,0,5,0,7,5,0,0,0,22,0,0,0,0,5,5,3,3,0,13,0,0,0,3,0,0,3,4,0,12,0,0,0,0,0,5,3,4,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,14,10,28,21,12,9,0,106
LGA11100,21,4,19,77,45,29,26,23,3,252,3,3,4,0,3,3,0,11,0,32,3,3,3,10,17,4,3,3,6,54,405,458,756,1142,980,681,332,266,97,5111,3,3,4,0,0,3,0,0,3,16,3,31,3,0,3,0,0,0,0,44,14,51,18,3,3,0,0,0,0,98,13,42,45,11,3,7,3,0,0,137,12,37,91,46,8,6,0,3,3,207,15,49,128,90,72,32,6,12,6,410,17,32,111,130,201,139,27,15,9,686,28,36,74,111,431,354,90,56,7,1183,33,15,45,87,511,431,139,129,19,1411,28,10,20,44,273,309,123,128,4,949,14,9,17,28,143,183,99,135,5,632,13,4,9,13,79,102,65,85,4,367,7,8,4,15,66,120,73,136,3,439,3,3,3,4,11,42,31,87,0,185,0,5,7,7,18,21,4,14,9,79,206,330,575,593,1822,1753,669,810,82,6836
LGA11150,0,0,0,0,11,0,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,12,31,69,13,17,19,6,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,7,8,4,0,0,0,16,0,3,0,3,12,0,0,3,0,24,0,0,0,0,6,4,0,4,0,15,0,0,0,0,4,3,3,0,0,14,0,0,0,0,0,5,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,3,8,35,18,8,12,3,111
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,3,3,3,5,3,0,26,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,12
LGA11250,5,0,0,0,14,6,7,6,0,43,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,0,0,0,0,12,68,141,118,241,190,133,65,69,14,1028,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,3,11,3,4,3,0,0,0,0,21,0,10,6,3,3,0,0,0,0,28,0,4,11,3,3,6,0,3,0,38,0,14,13,16,14,6,3,5,0,74,8,4,12,23,39,6,9,0,0,101,4,3,9,26,45,36,12,9,3,152,7,3,3,5,61,42,7,8,0,136,3,0,0,6,42,21,7,6,0,92,0,0,0,3,18,15,4,5,0,45,0,0,0,0,3,8,0,0,0,16,0,0,0,0,8,5,0,3,0,15,0,0,0,0,0,0,0,0,0,4,0,3,3,0,7,0,0,0,0,10,33,61,63,100,248,151,34,43,8,741
LGA11300,0,3,0,0,17,15,9,7,0,53,0,0,3,0,6,0,0,3,0,8,0,9,3,0,0,5,0,0,0,27,61,396,351,323,344,257,110,101,23,1977,0,8,3,0,0,0,0,0,0,16,0,46,7,3,0,0,0,0,0,58,3,51,19,5,0,0,0,0,3,89,7,44,35,9,3,0,0,0,3,104,6,20,52,20,11,3,0,3,3,113,4,29,60,57,26,23,3,0,0,204,5,17,48,60,73,43,5,3,0,259,10,11,23,66,152,102,16,16,3,392,15,7,10,29,215,98,31,16,0,430,14,5,11,11,148,89,25,14,3,324,3,4,0,9,100,61,17,13,3,211,7,0,5,7,43,34,14,10,7,118,8,3,0,7,50,61,38,22,0,188,0,3,4,0,4,25,10,11,0,55,3,6,6,3,5,4,0,3,7,38,87,251,284,280,832,541,167,115,28,2582
LGA11350,3,0,0,0,11,4,8,5,0,37,0,0,0,0,0,0,3,0,0,11,0,8,5,7,0,3,0,0,3,36,66,368,331,378,199,111,52,82,33,1615,0,3,0,0,0,0,0,0,0,11,0,15,4,0,0,3,0,0,0,26,0,41,12,8,3,3,0,3,0,71,3,35,14,10,3,3,4,0,3,78,11,57,42,17,3,3,0,3,0,136,8,53,63,58,17,5,3,6,0,217,7,30,33,69,76,26,9,3,4,256,6,13,24,44,69,44,9,13,4,227,6,9,18,31,61,37,17,11,3,184,3,10,3,10,16,14,8,18,0,77,0,3,4,8,9,11,4,6,0,53,0,3,0,8,3,3,0,0,0,16,0,0,7,0,0,9,3,3,0,24,0,4,3,0,0,6,0,4,0,23,0,6,9,5,0,3,0,0,0,21,45,286,238,272,266,175,55,73,11,1422
LGA11400,0,0,0,0,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,53,59,46,37,32,13,29,7,287,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,5,0,5,6,3,0,0,0,3,0,19,3,11,6,0,4,0,0,0,0,26,0,4,6,7,4,3,0,0,0,25,0,7,12,14,6,4,3,0,0,51,0,3,11,18,6,3,3,3,0,47,3,3,3,8,13,16,4,4,0,57,0,3,5,16,14,17,3,3,0,59,3,5,0,0,7,9,4,3,0,27,0,0,0,6,0,0,0,3,0,19,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,3,6,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,13,56,51,77,64,54,23,27,5,372
LGA11450,3,0,0,0,16,10,10,7,0,44,0,0,3,0,0,0,0,6,0,11,0,15,8,3,3,3,0,0,0,38,91,556,441,523,448,255,154,140,41,2644,0,13,3,0,0,0,3,0,0,27,4,68,10,0,0,0,0,0,3,83,5,91,29,5,0,0,0,0,3,134,3,100,53,22,9,9,0,6,3,191,4,40,86,38,15,14,0,3,3,209,13,43,112,94,40,32,4,7,4,346,13,31,65,112,123,81,22,8,0,449,25,15,52,112,141,123,25,30,3,514,18,20,22,63,172,153,57,55,7,554,9,11,9,18,68,57,21,39,7,231,8,13,5,15,39,42,14,31,10,172,3,8,0,8,7,17,15,17,0,78,0,0,3,8,9,15,6,22,0,72,0,5,3,0,3,11,4,19,0,48,0,4,5,4,9,8,3,0,3,29,99,446,462,491,626,564,180,244,36,3145
LGA11500,9,0,3,6,41,23,34,37,3,155,0,0,0,3,0,0,3,7,0,19,0,14,15,13,12,13,0,4,22,97,208,970,866,1052,1104,581,361,359,123,5623,0,10,6,6,0,3,0,0,0,28,3,78,10,3,3,0,0,3,0,111,7,132,26,12,6,3,0,0,5,190,8,122,96,28,12,8,0,0,6,280,13,79,132,51,18,14,4,7,3,327,19,83,196,179,92,54,13,4,5,646,24,48,135,223,237,134,38,28,6,874,23,25,68,159,433,282,60,57,6,1122,33,21,49,108,421,296,121,85,12,1132,22,12,16,39,202,163,81,66,3,603,13,9,11,17,107,83,46,56,3,334,3,8,6,10,44,28,21,30,0,145,3,7,3,7,28,35,28,29,0,129,0,3,4,3,5,8,6,11,0,50,0,12,9,7,20,18,0,5,6,70,168,646,776,846,1628,1127,415,370,66,6046
LGA11520,0,3,3,3,7,10,3,11,0,41,0,3,3,7,0,5,0,10,0,29,3,3,3,13,3,3,3,0,10,45,84,652,584,454,411,394,136,172,52,2949,3,12,3,3,0,3,0,0,0,29,4,44,8,3,0,0,0,0,0,60,4,104,28,5,0,0,0,3,4,152,7,80,69,14,9,11,0,3,0,186,9,58,87,33,24,15,0,3,0,233,6,50,156,79,37,29,3,5,5,376,28,45,112,135,170,92,23,9,8,616,32,29,89,151,463,322,70,29,7,1195,51,40,58,120,525,498,104,60,8,1462,22,11,30,46,202,244,61,59,4,675,12,9,21,19,114,126,44,58,3,402,7,0,3,9,31,51,12,21,0,138,4,6,3,9,39,85,37,48,3,243,3,6,6,10,13,38,23,47,0,149,3,11,4,9,15,20,4,4,6,75,192,526,679,643,1636,1538,381,348,57,5988
LGA11570,10,3,4,4,86,30,43,66,0,252,3,3,3,4,7,13,4,9,4,52,5,20,20,22,24,12,8,15,28,151,331,1652,1731,1679,1909,1214,694,868,225,10304,7,33,17,8,5,9,0,3,8,92,16,174,27,11,0,6,0,3,3,240,11,334,98,26,7,9,5,3,11,497,19,290,222,64,22,16,0,4,11,653,16,221,343,112,40,36,3,10,5,785,37,166,411,348,173,114,24,28,15,1305,39,122,282,384,508,318,66,60,17,1792,50,89,154,315,856,626,153,108,21,2374,62,66,103,181,885,682,230,188,26,2418,43,33,34,87,434,344,142,150,17,1283,11,23,26,54,225,211,105,144,4,800,11,13,12,19,85,87,48,100,0,380,6,12,19,21,85,104,56,94,3,387,0,11,8,18,17,23,15,44,0,130,9,15,17,15,45,31,10,8,27,171,330,1613,1747,1659,3374,2616,855,946,163,13301
LGA11600,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,15,16,18,5,5,0,10,0,82,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,3,4,5,4,3,0,0,0,19,0,0,0,6,6,3,3,0,0,20,0,0,0,4,6,0,0,0,0,22,0,0,6,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,16,25,23,13,8,5,4,110
LGA11650,16,4,5,6,109,46,44,43,3,270,0,11,3,5,17,3,3,13,0,50,5,35,26,37,37,36,7,5,36,216,588,2546,2417,2857,2375,1365,693,672,207,13718,15,38,14,10,7,3,5,8,5,101,19,191,21,7,3,6,0,4,3,258,25,347,85,20,14,4,3,6,9,510,23,352,267,59,22,16,3,11,7,763,40,262,405,126,46,37,10,9,11,951,75,284,595,463,174,103,21,34,12,1750,63,173,376,564,520,235,66,48,14,2059,61,104,249,513,889,500,148,96,20,2590,93,78,137,342,847,543,186,130,19,2367,41,34,52,107,404,285,129,126,10,1175,29,31,32,68,222,188,73,88,9,745,9,10,20,21,106,69,50,51,0,337,7,21,9,31,90,100,61,89,3,418,6,12,15,10,22,27,8,39,0,144,3,27,28,24,31,24,13,5,12,174,505,1968,2309,2355,3405,2133,777,746,146,14350
LGA11700,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,16,11,12,0,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,13,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,7,3,24
LGA11720,0,0,0,0,16,15,4,10,0,54,0,3,0,0,0,0,0,3,0,13,3,3,5,5,3,3,0,0,0,31,112,419,440,457,397,288,122,112,37,2389,0,9,0,3,0,0,0,0,0,14,6,25,3,0,0,3,0,0,0,38,0,40,15,0,0,4,0,0,0,60,4,32,19,4,7,7,0,0,0,70,5,27,57,17,13,6,0,3,0,137,9,22,59,55,18,10,5,5,4,187,13,18,44,63,86,30,8,4,3,263,9,9,24,35,74,41,16,11,3,232,8,11,17,26,83,47,24,16,0,232,3,3,6,12,43,27,14,10,3,119,3,4,0,9,12,15,6,6,0,54,0,0,3,0,8,6,7,3,0,22,3,3,4,0,5,12,3,10,0,35,3,0,0,0,0,0,5,6,0,15,0,4,3,4,4,3,3,0,0,25,69,208,258,229,363,209,89,71,16,1513
LGA11730,4,0,0,0,17,15,21,15,0,75,0,3,0,0,0,0,0,4,0,9,0,3,3,4,4,0,0,0,3,31,110,355,388,531,393,179,134,182,30,2298,3,3,3,3,0,0,0,0,0,18,0,23,0,0,3,3,0,0,0,28,3,47,11,6,0,0,0,0,3,69,9,56,27,9,4,5,0,0,3,119,6,37,47,21,10,8,0,3,3,131,13,40,76,93,39,8,4,6,4,290,16,18,55,96,96,35,12,13,0,335,8,16,24,65,123,63,21,16,0,340,6,6,18,23,124,47,19,13,0,261,3,5,3,10,84,31,18,23,3,185,3,3,0,5,37,9,11,8,0,83,3,3,3,3,13,9,8,12,0,55,0,0,0,4,18,13,9,13,0,69,0,0,3,3,0,11,3,9,0,24,0,3,7,0,9,0,0,3,3,38,76,263,282,352,573,243,119,107,20,2045
LGA11750,0,0,0,0,0,3,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,22,37,31,13,15,14,8,177,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,0,0,0,0,6,0,0,6,3,3,3,0,0,0,20,0,0,4,9,10,5,3,3,0,30,0,0,0,9,6,5,0,3,0,31,3,0,0,6,18,4,0,4,0,37,0,3,0,0,5,0,0,3,0,16,0,0,0,0,5,3,0,3,0,10,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,4,6,0,4,0,0,0,0,0,0,0,0,0,0,6,21,19,36,42,22,16,29,0,189
LGA11800,4,0,0,0,21,17,10,13,0,74,0,0,5,0,4,0,0,0,0,14,0,0,5,16,5,0,0,0,8,38,165,716,605,870,621,284,173,205,75,3715,3,12,7,3,3,0,0,0,0,29,0,44,3,0,0,0,0,0,0,55,7,53,24,9,4,3,4,3,0,114,11,77,53,8,17,3,3,6,3,183,9,55,89,38,5,6,5,4,3,211,14,86,145,122,70,24,3,14,8,477,25,45,97,178,190,64,15,18,11,649,15,19,66,158,285,136,52,30,5,772,25,21,27,107,274,140,49,39,3,679,15,11,13,45,171,66,45,33,0,405,7,3,14,19,65,33,13,23,0,180,4,3,0,3,39,29,10,10,0,104,0,4,0,10,22,20,15,24,0,98,0,0,0,3,4,3,4,7,0,23,0,4,11,13,6,5,0,3,7,50,151,453,544,710,1144,543,215,228,39,4023
LGA12000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,13,18,15,7,4,5,0,89,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,3,5,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,8,0,0,0,0,11,3,0,0,0,16,0,4,0,0,3,0,4,0,0,16,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,14,12,22,10,4,4,0,86
LGA12150,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,21,24,35,43,13,10,6,8,164,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,6,0,0,0,5,0,0,3,0,0,12,0,3,4,0,0,0,0,0,0,11,0,4,3,3,0,0,0,0,0,12,3,0,0,5,5,3,0,0,0,17,0,0,0,4,14,3,0,5,0,30,0,0,0,3,8,6,3,3,0,29,0,3,0,3,3,4,0,0,0,18,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,20,19,22,36,30,6,8,4,156
LGA12350,0,0,0,0,6,0,0,4,0,11,0,3,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,25,68,95,97,101,44,24,29,7,484,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,6,0,12,7,0,0,0,0,0,0,27,0,16,4,3,0,0,3,0,0,30,0,8,8,3,3,4,0,0,0,23,3,4,18,18,3,3,4,0,0,59,0,8,19,31,18,12,0,8,0,94,0,4,9,19,35,17,10,6,0,95,3,4,3,16,13,14,10,14,0,74,0,3,0,3,16,5,0,3,0,26,0,0,0,0,3,6,4,4,0,17,0,0,0,0,3,6,0,0,0,9,0,0,0,3,0,3,0,4,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,6,14,68,61,97,100,80,30,33,0,490
LGA12380,3,0,0,3,72,36,29,33,0,178,3,3,0,3,9,0,4,0,3,24,0,14,17,17,10,7,3,6,13,81,187,1070,1005,1031,1206,787,446,586,157,6470,6,24,16,5,7,5,4,4,3,67,10,106,25,9,4,4,0,0,4,155,13,196,64,10,9,7,0,0,7,298,8,190,154,35,15,4,3,3,7,419,22,122,201,77,32,18,7,4,6,481,22,111,278,205,129,87,17,13,14,883,29,81,150,265,470,245,41,34,14,1326,48,53,106,259,797,472,122,76,22,1954,56,44,61,149,884,549,195,146,11,2092,22,14,24,62,395,352,140,105,6,1128,16,12,16,24,189,202,100,104,4,665,16,6,8,5,81,84,42,76,4,310,9,4,6,8,49,80,38,93,3,304,3,13,4,7,9,25,21,36,3,120,7,16,18,14,19,22,11,6,10,120,283,978,1128,1133,3090,2150,733,697,119,10313
LGA12700,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,57,37,37,32,13,8,10,3,217,0,5,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,10,0,7,4,0,0,3,0,0,0,17,0,13,6,0,0,0,0,3,0,22,0,11,16,6,0,0,0,0,0,31,0,10,9,8,6,0,6,0,0,37,3,3,14,8,8,0,0,4,0,29,0,0,5,6,12,3,0,3,0,32,0,0,0,3,13,4,3,4,0,25,0,3,0,0,4,3,0,3,0,15,0,0,3,3,8,4,0,0,0,15,0,0,0,0,4,3,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,51,58,34,48,23,11,14,3,253
