LGA_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36250,0,3,3,30,3,50,7,17,0,112,21,62,62,548,95,1118,74,445,9,2437,19,7,31,155,42,198,17,102,5,591,12,7,4,49,18,47,3,20,0,163,0,0,11,12,8,4,0,5,0,44,3,3,12,3,3,4,0,0,0,27,0,0,5,0,0,3,0,0,0,13,0,0,7,0,0,4,0,0,0,11,0,0,0,7,0,11,0,4,18,47,58,85,144,798,169,1440,105,601,35,3438,0,0,3,3,0,3,0,0,0,13,0,8,5,41,3,48,7,23,0,142,3,0,12,28,9,33,5,17,0,104,3,3,7,32,6,20,3,9,0,85,6,14,40,20,7,7,0,6,0,95,0,5,54,4,3,8,0,3,0,84,0,3,21,3,0,0,0,0,0,36,0,0,22,4,0,0,0,0,0,30,0,0,0,4,0,0,0,0,3,5,16,34,169,131,43,121,16,60,6,590
LGA36300,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,13,0,3,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,13,0,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13
LGA36370,0,0,0,19,4,40,0,17,0,81,3,36,40,218,41,653,11,252,9,1258,0,7,7,51,5,101,5,36,0,213,0,8,5,25,9,30,0,14,0,92,0,9,21,3,12,5,0,4,0,49,0,13,7,11,3,0,0,0,0,33,0,6,7,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,10,0,0,0,9,0,21,3,14,5,51,11,71,90,332,68,858,22,334,11,1792,0,0,0,3,0,0,0,0,0,8,3,4,5,17,7,41,0,15,0,93,0,4,4,25,9,30,3,17,0,81,4,8,5,36,12,29,0,5,0,98,3,27,76,17,41,18,3,8,0,194,3,18,45,11,26,3,4,3,0,115,6,7,25,4,5,3,0,0,0,56,0,3,10,4,3,3,0,0,0,32,0,0,0,0,0,3,0,0,3,12,24,73,176,120,93,126,12,48,6,689
LGA36510,0,0,6,9,0,13,0,9,0,30,0,6,12,104,17,165,6,128,0,447,0,3,3,34,7,27,0,12,0,88,0,0,4,11,0,13,0,14,0,44,3,0,0,4,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,5,0,3,3,21,9,20,27,169,25,218,11,162,6,648,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,12,0,15,0,0,0,8,0,3,0,5,0,15,0,0,8,7,4,0,3,4,0,28,0,0,8,12,0,0,0,0,0,23,0,0,18,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,3,3,3,50,37,7,6,3,24,0,136
LGA36580,0,0,0,3,0,3,0,4,0,15,3,0,9,24,10,69,0,26,0,141,0,0,5,6,5,5,0,7,0,33,0,0,0,3,0,6,0,3,0,9,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,3,21,42,10,83,4,45,7,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,10,0,0,3,0,3,0,0,0,0,8,0,3,5,0,0,0,0,0,0,8,0,3,6,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,8,18,10,6,8,0,9,0,53
LGA36630,0,0,0,0,0,15,0,10,0,24,6,5,11,35,5,144,0,61,0,266,0,0,4,6,0,23,0,8,0,42,0,3,0,0,0,3,0,0,0,14,3,0,7,3,0,3,0,0,0,16,0,0,6,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,5,13,9,12,30,49,8,185,3,81,8,388,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,3,0,6,0,19,0,3,0,3,0,3,0,4,0,15,0,0,0,8,3,5,0,4,0,25,3,0,12,3,5,0,3,0,0,28,0,4,10,3,3,0,0,0,0,13,0,0,10,0,0,0,0,4,0,10,0,3,0,3,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,4,3,8,43,24,13,17,3,16,0,129
LGA36660,0,0,3,3,0,7,0,5,3,27,3,9,26,78,17,189,5,126,3,450,5,0,5,5,3,14,0,12,4,49,0,0,0,3,0,5,0,5,0,15,5,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,3,3,3,3,0,4,0,18,8,11,56,96,25,219,5,148,7,580,0,0,3,0,0,0,0,0,0,6,0,0,0,8,0,3,0,3,0,14,0,0,0,8,0,6,0,4,0,21,0,0,3,10,3,8,0,0,0,17,4,0,12,6,4,3,0,0,0,32,0,0,4,0,3,0,0,0,0,13,0,0,8,3,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,9,3,43,30,9,23,0,14,0,126
LGA36720,3,9,12,62,11,111,0,52,7,259,39,103,145,1019,188,1950,102,931,25,4494,22,36,48,262,69,361,22,164,9,996,18,22,16,127,33,117,9,39,0,377,4,13,24,20,22,20,0,5,0,108,5,7,22,12,13,4,0,3,0,61,3,8,8,8,3,3,0,4,0,37,3,3,9,10,4,7,0,3,0,40,0,3,8,22,4,41,3,25,30,131,94,197,289,1538,341,2608,134,1224,80,6505,0,0,7,10,0,3,0,3,0,31,0,14,19,64,10,83,14,48,0,244,3,12,26,70,23,57,4,36,0,230,12,8,32,65,31,52,0,22,3,220,17,24,98,51,36,19,8,14,0,264,7,14,108,12,22,12,6,7,3,190,4,7,60,13,6,7,7,4,0,107,0,12,39,8,7,0,0,6,0,74,0,0,4,3,3,8,0,3,11,32,56,85,388,290,139,243,35,133,18,1387
LGA36820,0,0,0,6,0,3,0,3,0,16,0,3,7,39,14,126,3,65,0,257,0,0,3,8,0,12,0,8,0,35,0,0,0,3,0,3,0,3,0,8,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,3,0,0,4,0,0,4,8,0,3,25,53,11,151,3,85,4,335,0,0,4,0,0,0,0,0,0,3,0,0,0,4,0,7,0,4,0,18,0,0,3,0,0,0,0,4,0,6,0,0,0,4,0,4,0,0,0,9,0,0,4,3,4,5,0,3,0,22,0,0,3,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,5,21,15,11,18,0,10,0,88
LGA36910,3,3,3,31,9,46,4,38,3,141,16,57,109,459,112,1005,25,526,14,2316,9,28,40,128,42,169,9,90,0,519,7,11,17,47,11,71,0,30,0,193,0,14,31,31,15,16,0,5,3,117,0,9,12,9,8,0,0,0,0,37,0,4,19,3,8,6,3,0,0,37,0,3,13,8,3,0,0,0,0,28,0,0,0,21,9,25,3,24,17,95,41,121,239,723,216,1333,45,722,41,3490,0,3,5,4,5,6,0,0,0,21,3,0,10,41,11,39,0,20,0,129,3,12,14,51,17,42,4,24,0,163,8,15,11,61,17,41,6,20,0,177,9,54,87,52,75,27,0,15,0,326,8,21,65,16,22,5,5,5,3,147,7,10,43,13,12,8,0,0,0,94,4,3,42,5,7,0,4,3,0,74,3,0,3,3,0,5,0,0,3,19,41,126,278,242,172,170,22,90,8,1144
LGA36950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA37010,3,13,17,82,18,81,5,47,3,269,17,151,89,735,132,1552,72,653,18,3405,15,27,32,207,54,271,12,105,3,718,7,14,9,79,24,90,3,34,0,262,7,9,28,33,17,6,4,4,0,115,0,10,32,18,11,8,0,0,0,87,3,0,21,7,4,3,0,0,0,40,0,0,10,14,0,3,0,3,0,31,0,7,8,38,7,32,5,10,22,130,55,233,230,1205,264,2038,109,860,45,5042,3,0,12,5,0,3,0,0,0,33,3,9,9,59,13,58,3,26,0,173,4,9,7,45,14,49,4,15,0,148,3,11,22,42,20,39,3,10,0,152,8,21,102,69,54,18,4,9,0,285,4,27,82,15,23,6,3,3,0,164,9,13,38,17,7,3,8,4,0,100,6,8,19,15,7,0,3,0,0,66,0,3,3,0,0,4,0,0,7,18,39,101,295,265,136,185,28,70,6,1132
LGA37300,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,22,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,9
LGA37310,0,0,3,3,3,7,0,3,0,17,3,4,27,45,7,172,4,74,0,345,0,3,6,8,4,21,0,12,0,55,0,0,0,4,0,0,0,3,0,13,0,0,10,3,4,0,0,0,0,17,0,0,4,3,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,0,5,0,4,0,3,3,13,10,10,58,74,18,206,4,108,4,490,0,0,4,0,0,0,0,0,0,4,0,0,3,4,0,4,0,3,0,19,0,0,3,4,0,3,0,3,0,21,0,0,4,6,5,11,0,3,0,27,0,10,19,6,7,4,0,0,0,46,0,4,10,0,3,5,0,0,0,27,0,0,8,3,0,0,0,3,0,14,3,3,8,3,0,0,3,4,0,22,0,0,0,0,3,0,0,0,0,9,3,21,59,31,25,34,5,17,0,189
LGA37340,0,0,0,3,0,12,0,3,0,19,3,0,17,26,10,184,10,65,4,313,0,0,0,9,0,14,0,9,0,33,0,0,3,4,4,0,0,3,0,19,0,0,10,5,3,0,0,0,0,21,0,0,4,3,0,0,0,3,0,14,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,9,0,0,0,0,0,8,0,0,3,16,5,8,36,58,17,216,11,88,6,443,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,3,0,14,0,0,3,3,0,3,0,4,0,16,0,0,0,3,0,3,0,3,0,11,0,3,18,8,6,8,0,3,0,44,4,0,13,0,4,0,0,0,0,26,3,0,3,4,0,0,0,3,0,18,3,0,4,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,11,8,43,39,16,18,6,24,0,158
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,12
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,3,18,16,52,17,19,3,23,10,168,17,328,156,468,51,172,38,261,29,1518,8,13,51,78,23,34,17,87,3,319,0,10,13,34,8,16,4,13,0,105,0,3,43,7,4,4,0,3,0,60,4,3,41,5,0,3,0,3,0,68,0,0,21,3,0,0,0,4,0,29,4,0,24,3,0,3,0,7,3,36,3,11,3,23,4,16,0,17,27,107,39,394,369,669,105,277,67,427,70,2414,0,0,22,3,0,4,0,9,0,36,3,12,21,42,8,12,0,31,0,131,0,3,26,18,5,12,5,20,3,98,3,7,43,19,4,3,4,14,3,106,7,3,192,11,5,3,0,8,5,231,8,3,246,3,6,3,8,10,3,290,3,0,133,3,3,0,0,3,0,143,5,0,79,4,5,3,0,4,0,104,0,0,7,0,0,0,0,0,3,20,24,39,776,105,34,40,18,96,19,1149
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,0,17,0,77,20,65,0,25,3,221,47,264,63,1062,250,997,28,487,20,3217,22,70,38,379,145,243,4,147,11,1058,16,33,11,139,61,71,0,22,0,354,3,33,15,20,52,9,0,6,3,149,3,21,9,12,18,0,0,3,0,63,0,6,7,15,4,0,0,0,0,38,0,4,7,5,10,0,0,0,0,24,4,8,0,37,9,45,3,14,24,151,92,455,155,1747,567,1434,39,714,65,5268,0,7,0,12,3,3,0,4,0,27,4,22,7,80,42,64,0,32,3,257,0,7,15,40,44,47,0,20,4,176,5,24,4,43,44,38,0,14,3,182,12,73,66,31,100,13,0,9,3,308,16,40,30,17,36,3,0,0,0,148,3,19,28,11,16,0,0,3,0,77,8,17,13,3,5,3,0,0,0,42,0,7,5,0,4,3,0,0,4,23,51,211,158,236,301,183,8,87,18,1253
