LGA_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
LGA34770,0,0,0,0,0,0,0,0,3,0,3,3,17,0,20,0,3,0,3,6,0,31,9,36,0,47,0,14,0,11,3,0,68,11,42,0,58,3,16,0,16,0,4,77,23,114,4,142,41,135,0,172,31,21,366,18,72,0,95,29,150,0,182,27,18,316,23,197,6,229,39,394,0,441,116,188,966,101,480,9,590,116,713,0,829,183,232,1834,3,3,0,3,0,0,0,0,414,4,419,3,7,0,12,25,9,0,38,327,13,390,4,19,0,27,93,23,0,110,23,4,160,3,8,0,13,91,19,0,108,6,4,132,15,52,0,66,169,64,0,235,15,9,329,13,35,0,49,49,60,0,108,21,11,186,21,166,0,187,101,221,3,321,103,120,738,61,290,0,359,526,396,3,925,914,156,2352,0,0,0,0,0,0,0,0,23,0,30,0,0,0,0,0,0,0,0,20,0,22,3,3
LGA34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,0,0,9,0,0,0,0,3,5,0,9,0,0,11,0,4,0,4,0,16,0,17,3,4,30,0,6,0,9,3,26,0,28,3,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,3,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,12,0,0,0,0,0,0,13,0,0,0,6,0,0,0,0,3,0,7,8,13,0,21,6,16,0,19,0,6,47,0,14,0,19,3,31,0,38,3,5,61,4,54,0,59,3,66,0,71,13,47,190,12,103,4,114,14,110,0,126,24,60,322,0,0,0,0,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,41,0,40,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,3,4,0,3,0,0,3,0,10,0,7,9,12,0,19,3,0,31,3,7,0,4,0,10,0,5,0,0,14,4,18,0,23,3,17,0,16,8,29,77,7,33,0,41,21,37,0,53,98,30,222,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,10,0,16,0,0
LGA34880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,7,0,7,0,3,0,3,0,3,14,4,7,0,8,0,9,0,8,0,0,15,3,6,0,7,3,6,0,10,0,3,22,6,33,0,35,3,54,0,54,22,61,180,17,51,0,66,3,68,0,73,28,72,238,0,0,0,0,0,0,0,0,65,3,71,0,0,0,0,0,0,0,0,51,3,57,0,0,0,0,4,0,0,6,0,3,11,0,0,0,0,3,3,0,9,0,0,11,0,3,0,7,22,3,0,22,0,3,34,0,8,0,8,5,9,0,8,0,3,23,11,19,0,26,12,35,0,47,22,18,120,12,32,0,40,52,44,0,99,149,38,324,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,5,0,11,0,0
LGA35010,0,4,0,4,0,0,0,0,3,0,7,0,17,0,22,3,3,0,8,7,0,40,4,64,0,66,18,5,0,16,6,0,95,13,81,0,90,14,4,0,25,13,3,131,56,297,3,360,99,142,0,237,64,41,703,34,163,0,197,70,179,0,244,68,25,536,65,445,7,517,105,774,9,883,300,285,1987,183,1072,9,1263,304,1107,9,1413,468,351,3504,31,10,0,33,0,0,0,0,1549,27,1609,33,33,0,66,224,15,0,243,1179,24,1508,66,49,0,111,646,57,5,703,104,15,933,64,56,0,118,661,69,0,732,34,8,887,138,149,0,285,1511,240,3,1752,107,33,2174,74,97,0,172,287,122,0,414,87,36,703,149,457,3,613,298,494,8,802,366,218,1997,552,841,7,1398,3629,1001,17,4643,3424,352,9820,0,0,0,0,0,0,0,0,81,0,85,0,0,0,0,15,0,0,15,73,4,88,0,4
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35300,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,9,0,3,0,5,0,0,0,0,0,0,3,9,35,0,40,8,23,0,33,3,5,84,3,38,0,38,10,55,0,59,9,4,112,9,68,0,79,10,136,0,151,32,26,290,24,156,0,181,28,216,0,248,51,39,513,0,0,0,0,0,0,0,0,62,0,62,0,0,0,0,0,0,0,0,42,3,48,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,4,0,6,0,6,9,3,0,10,3,3,23,0,7,0,10,4,14,0,17,5,3,32,0,45,0,48,10,36,0,45,19,16,123,0,58,0,64,25,47,0,75,138,24,297,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,7,0,0,0,6,0,0,12,0,8,0,8,0,7,0,9,0,3,19,0,10,0,10,0,17,0,23,5,11,46,4,19,0,21,5,33,0,36,11,14,83,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,0,3,0,4,0,3,14,0,7,0,8,4,8,0,11,28,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,4,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35740,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,13,0,14,0,14,0,0,0,3,0,0,18,0,12,0,17,0,0,0,0,3,0,16,10,42,0,51,13,21,0,32,6,8,99,5,24,0,34,13,35,0,42,8,5,91,4,74,3,79,18,137,0,159,46,57,350,25,181,3,205,44,194,0,240,66,73,586,3,3,0,5,0,0,0,0,269,3,273,7,3,0,9,17,0,0,18,200,8,236,7,11,0,14,67,6,0,73,16,3,109,3,8,0,11,55,15,0,78,8,0,98,6,30,0,37,161,29,0,190,15,4,251,11,12,0,31,56,32,0,84,16,0,129,33,83,0,120,71,98,0,170,68,45,399,70,152,0,223,434,185,0,614,590,61,1493,0,0,0,0,0,0,0,0,16,3,21,0,0,0,0,0,0,0,0,13,0,13,0,0
LGA35760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,8,0,8,3,3,19,0,0,0,3,0,3,0,3,4,4,16,0,14,0,14,3,23,0,28,8,40,92,3,25,0,30,0,33,0,37,13,45,134,0,0,0,0,0,0,0,0,22,0,28,0,0,0,0,0,0,0,0,21,0,28,0,0,0,0,3,0,0,3,3,0,4,0,0,0,3,0,0,0,0,0,0,7,0,3,0,6,5,10,0,17,3,0,17,0,3,0,3,6,3,0,7,0,3,16,0,8,3,13,3,20,0,24,4,16,55,0,18,3,20,20,28,0,48,60,26,151,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,0,7,0,0
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,3,0,0,4,3,12,0,14,3,10,0,8,3,3,31,8,12,3,17,3,10,0,14,8,3,41,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,0,0,0,0,0,0,8,0,3,0,8,0,0,0,3,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,6,0,0,0,0,0,6,0,3,5,0,15,0,0,0,0,3,11,0,12,5,0,18,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,5,0,0,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,0,9,0,0,0,0,0,0,0,4,0,0,3,0,6,0,6,0,3,0,3,3,13,20,0,12,0,8,0,6,0,11,4,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,5,0,7,0,3,0,3,3,0,0,9,7,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,0,3,0,4,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,7,0,7,0,7,3,7,0,6,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,7,0,3,0,4,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36250,0,4,0,4,0,0,0,0,4,0,7,0,13,0,13,3,0,0,5,4,0,24,6,30,0,35,0,0,0,0,3,0,39,3,31,0,35,6,3,0,13,4,3,50,27,102,0,128,35,33,0,68,27,7,228,7,68,0,79,17,66,0,85,14,9,188,23,143,0,167,38,254,0,289,92,96,641,70,383,4,460,96,359,3,458,146,118,1176,15,8,0,23,0,0,0,0,549,5,579,28,10,0,42,95,5,0,106,538,3,680,45,27,0,76,312,13,3,328,48,0,451,25,13,0,42,327,28,0,351,15,3,411,55,64,0,115,714,99,0,818,40,9,985,24,33,0,60,107,40,0,146,34,4,249,40,136,0,177,78,175,4,262,132,79,644,239,299,0,534,1634,363,6,2006,1354,110,3997,0,0,0,3,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,26,0,32,0,4
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,8,0,10,0,14,0,3,0,7,0,3,22,0,0,0,0,0,0,0,0,7,0,7,3,0,0,3,0,0,0,0,3,0,4,3,0,0,3,3,0,0,3,0,0,7,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,8,0,0,5,0,0,6,0,0,0,0,0,4,0,4,0,0,5,0,3,0,6,0,0,0,0,0,3,9,6,4,0,13,15,6,0,19,17,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36370,0,0,0,0,0,0,0,0,0,0,4,3,13,0,11,0,0,0,0,0,0,15,7,28,0,34,5,6,0,12,4,0,44,3,34,0,38,8,15,0,27,0,0,66,23,131,0,155,39,142,0,182,29,13,379,20,91,0,105,27,127,0,150,31,21,310,28,150,0,179,51,403,3,460,92,140,873,77,444,4,524,132,700,3,829,157,171,1690,0,6,0,8,0,0,0,0,370,3,381,4,8,0,10,41,13,3,56,320,9,395,7,16,0,22,123,24,0,146,17,5,191,9,13,0,21,159,11,0,170,8,4,201,13,49,0,64,251,93,0,341,19,12,434,9,43,0,46,48,69,0,118,16,5,186,23,112,0,137,92,178,0,271,79,71,557,68,243,3,319,720,384,7,1105,823,104,2347,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,3,0,0,3,25,0,29,0,0
LGA36510,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,7,0,13,0,16,3,0,0,3,0,0,16,0,12,0,12,0,0,0,0,0,0,10,3,32,0,35,11,6,0,14,3,3,60,3,10,0,17,3,19,0,28,3,3,49,7,43,0,46,13,86,0,97,24,53,229,19,111,0,133,23,116,0,143,34,67,367,0,0,0,0,0,0,0,0,144,3,147,9,0,0,8,16,0,0,16,95,4,128,5,3,0,11,51,3,0,55,12,0,82,5,8,0,13,41,3,0,45,0,0,54,15,16,0,27,80,22,0,103,3,0,140,8,6,0,13,10,9,0,23,7,0,43,11,48,0,58,33,48,0,76,44,34,216,47,90,0,137,235,76,4,321,298,53,801,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,6,0,11,0,0
LGA36580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,3,0,4,0,14,0,15,3,5,0,11,0,4,35,0,6,0,5,0,3,0,3,0,0,12,0,22,0,23,3,27,0,36,10,52,119,5,46,0,51,7,40,0,50,9,63,177,0,0,0,0,0,0,0,0,37,3,38,0,0,0,3,0,0,0,0,43,0,46,0,3,0,5,12,0,0,18,0,0,25,0,3,0,7,12,0,0,10,0,0,18,6,8,0,14,26,3,0,31,3,0,49,3,6,0,6,6,0,0,5,3,0,23,8,19,0,26,3,22,0,25,18,28,100,19,42,0,55,67,25,0,90,107,40,298,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,3,0,5,0,0
LGA36630,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,10,0,8,0,0,0,0,0,3,11,3,15,0,15,0,0,0,0,0,0,16,9,24,0,36,9,10,0,21,5,6,66,0,18,0,18,3,17,0,20,6,7,46,7,72,0,78,11,85,0,96,19,70,261,21,135,3,158,26,112,3,138,38,79,413,0,0,0,3,0,0,0,0,96,3,110,0,0,0,5,0,0,0,0,101,4,105,0,6,0,5,7,0,0,7,4,0,15,0,10,0,11,6,0,0,6,0,0,16,3,14,0,10,10,10,0,22,9,3,48,3,21,0,19,4,11,0,16,0,0,43,13,69,3,82,17,52,0,73,22,37,214,17,115,3,135,52,72,0,121,230,55,547,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,14,0,13,0,3
LGA36660,0,4,0,3,0,0,0,0,4,0,6,0,3,0,3,0,0,0,0,0,0,5,0,12,0,14,3,0,0,3,0,0,15,3,11,0,13,0,0,0,0,0,0,21,9,18,0,31,5,11,0,17,3,0,51,7,12,0,19,0,19,0,20,3,0,48,4,33,0,42,11,71,0,82,28,63,215,23,98,4,124,20,95,0,123,44,66,353,0,0,0,0,0,0,0,0,179,0,182,3,4,0,7,3,0,0,3,123,3,134,0,3,0,4,5,0,0,4,11,0,24,0,4,0,4,11,4,0,16,4,0,27,9,18,0,21,30,8,0,35,3,4,66,4,9,0,13,11,11,0,22,5,3,38,15,54,0,65,15,55,0,73,32,65,231,30,92,0,118,85,82,0,160,354,74,708,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,9,0,9,0,0
LGA36720,0,12,0,9,0,0,0,0,4,0,14,0,25,0,26,0,7,0,7,3,0,38,8,61,0,72,3,3,0,7,6,0,82,8,60,0,75,12,11,0,27,9,3,108,56,243,3,302,119,156,3,277,50,31,670,25,144,0,167,74,199,0,268,44,32,513,58,452,4,516,138,863,0,1002,250,287,2059,162,996,10,1162,349,1241,7,1598,371,360,3485,12,3,0,16,0,0,0,0,1171,17,1203,21,19,0,39,125,15,0,144,966,19,1167,40,40,0,86,428,48,0,481,99,14,671,34,39,0,74,524,56,4,581,23,8,678,109,124,0,231,1418,241,3,1658,56,33,1981,62,108,0,163,388,155,0,542,69,20,794,147,442,4,593,465,623,6,1097,316,211,2217,417,783,8,1200,3347,1140,14,4500,2700,320,8714,0,0,0,0,0,0,0,0,76,0,76,6,3,0,4,8,0,0,8,58,4,82,0,7
LGA36820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,5,0,7,0,3,0,3,0,3,0,3,0,3,12,5,17,0,20,3,8,0,8,6,0,41,3,10,0,13,0,10,0,11,3,4,27,3,24,0,35,5,63,0,69,18,46,165,14,63,0,78,10,84,0,91,30,49,254,0,0,0,0,0,0,0,0,97,5,101,0,0,0,0,0,3,0,3,78,0,87,0,4,0,7,8,0,0,8,10,0,15,0,4,0,4,3,0,0,6,0,0,11,3,7,0,8,10,8,0,21,0,4,33,0,13,0,16,6,8,0,12,8,0,32,8,32,4,41,13,45,0,59,27,29,156,11,64,4,73,45,61,0,102,215,36,429,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,8,0,8,0,0
