LGA_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
LGA36820,52,0,3,3,3,65,0,0,0,0,0,3,0,0,0,0,0,0,29,0,3,0,0,31,3,0,0,0,0,3,13,0,0,0,0,9,4,0,0,0,0,3,254,23,50,14,5,342,26,4,7,3,0,37,3,0,0,0,0,6,12,4,7,0,0,20,215,15,26,10,9,268,183,5,30,16,15,252,6314,569,1088,434,153,8561
LGA36910,619,9,15,10,5,646,22,0,4,0,0,33,68,8,5,3,0,80,475,53,30,5,3,564,157,13,7,0,0,181,41,8,7,7,0,66,5,0,0,0,0,8,1449,94,138,43,20,1744,173,7,13,3,0,198,54,6,10,0,3,78,299,28,24,6,0,356,1505,51,85,26,24,1694,627,65,70,35,40,836,58128,4100,4771,1727,638,69361
LGA36950,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,40,0,0,0,0,42,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,3,4,0,3,56,41,0,0,0,4,46,1347,61,71,7,22,1505
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,30,10,0,0,0,0,10,935,17,28,0,4,996
LGA37010,901,12,30,7,6,955,41,3,10,0,3,49,79,0,3,3,0,87,543,40,29,10,3,631,135,3,9,0,3,147,124,3,34,10,0,169,3,3,0,0,0,11,2569,132,222,24,11,2962,293,3,23,5,0,332,90,13,27,7,4,142,194,13,14,3,0,221,1915,101,117,28,13,2178,666,45,43,12,34,801,72205,3717,4322,850,579,81678
LGA37300,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,8,0,0,0,0,0,0,41,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,19,19,0,0,0,3,24,1017,49,45,4,10,1123
LGA37310,274,0,7,0,5,283,3,0,0,0,0,3,6,0,0,0,0,9,115,7,3,0,4,133,16,0,0,0,0,18,3,0,0,0,0,4,0,0,0,0,0,0,269,16,27,9,3,326,23,0,0,0,0,23,10,3,0,0,0,11,40,0,0,0,0,43,140,3,4,3,0,153,229,19,42,31,18,337,12571,970,1582,877,240,16235
LGA37340,192,0,6,0,5,197,8,3,0,0,0,14,3,0,0,0,0,9,94,9,7,0,0,115,18,3,0,0,0,25,48,0,4,0,0,55,3,0,0,3,0,6,578,37,68,27,7,715,32,4,3,0,0,43,30,3,7,0,5,45,32,5,3,0,0,41,439,26,23,8,4,508,269,25,37,14,18,368,12358,975,1164,407,211,15105
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,3,0,20,385,36,63,42,8,537
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,84,4,10,0,0,96
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,74,3,7,0,0,81
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,5,0,0,0,0,5,439,8,0,0,3,451
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,257,28,75,5,0,361,53,11,53,0,3,119,69,17,25,0,4,115,456,87,195,7,5,750,67,14,16,0,3,98,58,3,52,3,3,122,11,3,21,0,0,31,2768,613,1953,61,79,5487,191,26,109,3,3,332,149,41,60,12,4,263,113,17,57,3,0,194,1895,342,1078,66,65,3441,890,134,400,34,94,1556,58103,10357,27359,1522,1571,98920
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,174,12,15,6,0,202
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,1394,3,6,3,12,1421,422,14,11,3,3,454,339,6,10,3,0,355,738,22,18,0,4,783,474,9,11,3,3,493,326,18,8,7,0,358,38,3,0,0,0,44,8008,233,241,23,42,8548,530,17,5,0,0,559,982,46,61,26,16,1135,174,3,5,0,0,185,4607,140,155,34,56,4993,868,37,31,5,66,1009,109212,3749,3344,550,795,117645
LGA40120,52,0,5,0,0,57,10,0,6,0,0,23,3,4,3,0,0,12,51,10,15,0,3,76,26,0,3,0,0,25,12,0,3,0,0,14,0,0,0,0,0,3,455,116,149,29,6,755,19,7,4,0,0,36,53,0,0,0,0,57,6,0,3,0,0,8,182,17,29,13,5,247,82,12,23,3,10,128,6809,986,1558,352,123,9825
LGA40220,22,0,3,0,0,28,3,0,0,0,0,5,4,0,0,0,0,4,13,3,0,4,0,21,4,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,315,42,81,17,7,462,7,0,4,0,0,15,5,3,6,0,0,15,3,0,0,0,0,3,50,4,18,3,0,76,77,11,12,10,8,118,4536,509,1075,309,106,6525
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,607,8,8,0,3,627
LGA40310,24,0,0,0,0,32,3,0,0,0,0,3,5,0,0,0,0,10,23,0,3,0,0,29,6,0,0,0,0,9,3,0,3,0,0,12,0,0,0,0,0,0,483,34,52,16,3,595,17,0,3,0,0,22,12,3,0,3,0,17,9,0,0,0,0,9,86,0,14,0,0,101,153,6,24,9,9,206,8081,561,909,300,129,9974
LGA40430,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,14,0,0,0,0,17,351,79,160,54,15,662
LGA40520,33,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,142,3,11,4,4,160,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,3,7,0,0,41,80,3,11,5,14,114,3720,205,388,161,62,4533
LGA40700,114,3,5,0,0,124,31,3,8,0,0,43,34,3,9,4,0,52,106,5,10,0,0,121,55,3,4,4,0,65,29,4,6,0,0,41,5,0,0,0,0,9,956,92,100,13,0,1174,48,7,7,3,0,69,69,11,9,4,0,96,31,0,0,0,0,30,477,43,58,10,10,597,93,9,19,0,3,128,13523,1372,1442,254,112,16709
LGA40910,68,0,7,0,0,75,23,3,0,0,0,28,20,0,8,0,0,27,39,5,10,0,0,53,56,3,10,0,3,69,17,0,5,0,0,22,3,0,0,0,0,3,393,37,51,8,5,494,29,3,6,0,0,32,51,9,14,0,4,68,10,0,3,0,0,14,363,29,55,9,12,473,73,14,17,3,6,108,7410,742,1120,162,89,9525
LGA41010,10,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,34,3,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,12,34,4,3,3,3,48,1261,98,165,48,30,1591
LGA41060,405,3,8,0,4,428,151,9,19,0,0,181,55,11,0,0,0,59,193,0,15,0,3,210,98,3,7,0,3,113,85,7,12,0,0,102,10,4,0,0,0,15,2011,121,198,18,26,2371,82,3,15,0,0,97,680,67,136,13,8,914,48,0,0,0,0,47,1599,128,164,24,24,1945,398,41,37,0,31,510,33686,2434,2981,435,402,39937
LGA41140,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,10,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,139,15,23,8,5,197,0,0,0,0,0,4,0,0,3,0,0,7,3,0,0,0,0,3,28,7,3,0,0,39,47,11,13,3,8,82,2978,340,525,199,74,4122
LGA41190,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,0,3,0,0,15,479,68,194,87,16,842
LGA41330,27,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,0,31,11,0,3,0,0,19,537,25,77,23,13,675
LGA41560,9,0,0,0,0,12,3,0,0,0,0,4,0,0,0,0,0,0,23,0,3,0,0,27,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,122,13,25,0,6,168,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,17,0,4,0,0,25,79,4,17,5,17,115,3351,266,519,110,105,4350
LGA41750,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,7,4,0,12,226,37,102,71,10,446
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,9,0,0,0,0,12,514,46,79,43,9,686
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,248,35,105,27,4,424
LGA42030,35,0,0,0,0,36,10,0,0,0,0,13,4,0,0,0,0,4,12,3,0,0,0,15,10,0,0,0,0,9,4,0,0,0,0,3,0,0,0,0,0,0,464,33,82,14,12,606,17,7,3,0,0,24,19,0,21,0,0,40,9,0,0,0,0,9,73,3,13,4,5,105,62,10,14,0,8,86,5581,349,608,88,79,6699
LGA42110,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,3,11,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,15,4,5,7,3,38,783,85,271,176,19,1333
LGA42250,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,38,0,3,4,0,57,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,42,27,6,10,8,4,55,1731,200,369,176,30,2507
LGA42600,121,0,0,0,0,126,28,3,6,0,0,38,17,3,0,0,0,20,70,7,11,0,0,93,31,0,0,0,0,35,34,4,8,0,0,48,0,0,0,0,0,3,801,91,105,15,11,1020,35,7,6,0,0,48,52,3,9,0,3,65,8,0,0,0,0,11,356,35,47,5,4,438,88,9,14,3,3,121,9827,993,1195,217,130,12350
LGA42750,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,89,9,19,9,0,117,10,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,34,5,10,0,0,53,1364,137,389,133,22,2049
LGA43080,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,15,272,37,124,60,12,497
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,0,14,310,44,113,64,16,549
LGA43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,5,0,25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,14,0,3,3,3,26,570,66,161,85,21,897
LGA43650,20,0,0,3,0,19,3,0,0,0,0,6,0,0,0,0,0,0,10,0,3,0,0,11,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,246,23,44,14,3,334,20,0,0,3,0,26,12,0,3,0,0,15,0,0,0,0,0,3,55,0,11,3,0,75,59,6,13,9,0,92,3855,315,566,207,64,5010
LGA43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,23,3,7,0,0,31,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,24,3,10,10,0,44,932,161,319,141,36,1591
LGA43790,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,98,4,16,4,0,123,10,3,0,0,0,10,3,0,0,0,0,11,0,0,0,0,0,0,47,3,3,3,0,55,69,5,14,14,3,99,3285,321,534,239,72,4455
LGA43920,17,4,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,66,15,26,4,3,108,0,0,0,0,0,3,14,4,41,15,0,79,0,0,0,0,0,0,255,5,16,7,0,278,20,3,10,0,0,37,1311,168,352,101,39,1966
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
LGA44060,206,0,3,3,4,216,62,12,7,3,0,85,26,0,4,4,0,33,114,11,18,4,0,147,47,0,3,0,0,48,28,0,9,0,0,41,6,4,3,0,0,9,1673,83,191,19,13,1982,69,5,8,0,0,76,96,7,14,3,3,129,18,0,4,0,0,27,652,29,99,16,10,809,152,12,21,8,12,210,18036,1208,1956,278,201,21670
LGA44210,19,0,0,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,74,0,19,6,0,96,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,24,0,3,0,0,34,37,5,14,5,6,67,1637,152,392,163,49,2397
LGA44340,214,0,4,0,3,222,95,3,6,3,3,105,66,4,3,0,0,80,174,10,10,0,0,198,83,7,6,0,0,94,35,0,0,5,0,36,7,0,0,0,0,7,2160,100,182,31,19,2484,123,7,7,0,0,142,70,6,5,9,0,98,46,0,0,0,3,48,855,34,54,9,7,954,204,7,17,8,14,253,23873,1235,1866,304,195,27472
LGA44550,45,0,8,0,0,51,9,0,3,0,0,13,4,0,0,0,0,5,54,3,11,0,0,72,25,0,0,0,0,27,15,0,0,0,0,10,0,0,0,0,0,0,519,56,112,26,8,716,36,3,4,0,0,49,12,0,0,0,3,15,5,0,0,0,0,4,157,14,27,3,4,200,120,11,20,3,10,168,8146,697,1228,268,133,10479
LGA44620,46,0,0,0,0,50,4,3,3,0,0,6,6,0,0,0,0,6,36,4,3,0,0,44,10,3,0,0,0,12,11,0,0,3,0,20,0,0,0,0,0,0,294,20,30,4,6,350,15,4,0,0,0,14,5,0,3,0,0,9,16,0,0,0,0,17,108,9,8,3,4,133,173,14,10,3,6,206,9146,569,665,132,116,10624
LGA44830,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,3,7,0,22,516,68,204,132,20,945
LGA45040,202,0,0,0,0,206,0,0,0,0,0,0,3,0,0,0,0,5,17,0,4,0,0,23,30,0,0,0,0,36,4,3,0,0,0,4,3,4,0,0,0,7,320,8,28,3,4,364,19,0,0,0,0,23,71,3,3,0,7,78,17,0,0,0,0,17,305,3,5,0,11,323,151,10,14,8,16,196,7654,359,608,203,149,8977
LGA45090,71,0,0,0,4,77,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,7,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,91,3,15,0,0,111,4,0,0,0,0,4,23,5,0,0,0,28,3,0,0,0,0,4,107,9,6,3,7,129,61,3,14,8,0,84,2890,308,540,258,59,4062
LGA45120,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,16,3,0,53,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,10,22,4,4,0,0,32,1072,171,294,150,30,1715
LGA45290,188,5,8,0,0,202,78,3,7,0,0,89,49,10,3,0,0,62,124,9,14,3,0,145,88,6,6,0,0,100,40,6,7,0,0,50,9,0,0,0,0,10,1097,121,111,7,13,1345,61,10,19,3,0,84,134,11,24,3,0,177,22,3,0,0,0,25,763,72,63,10,16,920,167,23,12,3,10,216,18897,1916,1749,289,199,23053
LGA45340,269,13,10,5,3,293,104,11,18,3,4,144,32,3,10,0,0,44,223,21,29,0,0,276,42,3,6,0,0,50,21,3,3,0,0,26,3,0,0,0,0,9,3518,272,613,90,42,4536,80,3,11,0,0,99,68,8,22,0,0,106,30,0,4,0,0,32,572,66,84,19,6,748,362,28,49,3,24,469,30368,2260,4078,691,385,37784
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,4,0,3,3,0,11,202,18,71,57,7,354
LGA45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,264,21,65,24,7,387
LGA45680,280,4,11,0,3,296,60,4,13,0,0,74,27,4,0,0,0,37,84,3,6,0,0,92,48,0,3,0,4,53,51,0,3,0,0,55,8,0,0,0,0,17,1859,69,174,15,15,2131,55,0,5,5,0,68,286,75,263,106,13,741,44,0,0,0,0,49,915,46,98,35,27,1129,294,9,44,10,36,395,21196,830,1577,399,271,24272
LGA45890,816,3,16,3,7,848,217,10,23,4,3,254,72,4,5,0,0,84,287,10,7,0,0,311,144,6,11,5,0,169,113,0,10,3,0,128,24,3,3,0,0,28,4149,173,186,33,33,4572,145,3,8,3,0,155,934,87,202,36,17,1277,80,0,0,0,0,77,2476,148,243,50,41,2965,715,38,49,3,50,855,56089,2803,3119,535,571,63112
LGA46090,34,0,0,0,3,35,0,0,0,0,3,3,0,0,0,0,0,0,16,0,0,0,0,16,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,167,5,12,0,4,190,6,0,0,0,0,5,10,0,0,3,0,15,10,0,0,0,0,10,65,5,4,0,0,75,74,3,3,0,5,83,4788,188,301,42,57,5374
LGA46300,67,0,0,0,3,68,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,3,0,0,0,0,3,13,0,0,0,0,15,0,0,0,0,0,0,163,16,23,3,0,210,12,0,3,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,45,6,6,0,0,57,94,7,12,0,10,117,5520,371,492,125,92,6599
LGA46450,45,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,36,4,0,3,0,0,10,7,0,0,0,0,6,0,0,0,0,0,0,153,6,11,3,4,176,9,0,0,0,0,7,3,3,3,0,0,7,7,0,0,0,0,8,48,3,3,0,0,53,72,3,7,0,7,93,5783,261,420,120,80,6673
LGA46510,35,0,0,0,0,33,24,3,0,0,0,23,3,0,0,0,0,9,19,3,0,0,0,23,13,0,4,0,0,17,12,8,3,0,0,20,5,0,0,0,0,4,241,27,37,7,7,322,14,0,0,0,0,14,38,6,19,8,0,78,4,0,0,0,0,4,183,26,31,4,9,255,58,3,11,0,0,80,4510,505,555,103,49,5722
LGA46670,17,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,4,0,4,4,0,15,74,0,8,3,0,84,3,0,0,0,0,3,5,0,3,5,0,18,0,0,0,0,0,0,124,4,3,0,3,141,91,4,9,12,0,116,3026,240,333,175,58,3828
LGA46860,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,3,3,0,0,17,409,70,113,53,14,658
LGA46970,25,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,16,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,78,3,0,0,0,85,9,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,11,45,0,0,0,0,45,40,0,0,3,0,44,2354,37,39,4,28,2468
LGA47140,503,9,24,3,0,541,120,10,26,0,0,153,49,6,5,0,0,66,245,8,11,0,0,267,116,13,9,0,0,135,105,0,9,3,0,118,16,0,3,0,0,14,3064,169,230,36,27,3527,96,4,5,0,3,107,658,63,161,40,15,932,58,0,3,0,0,67,2092,118,212,37,29,2492,470,35,53,5,39,603,41171,2001,2687,471,438,46772
LGA47290,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,16,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,26,0,3,0,0,36,13,3,7,3,0,30,609,62,198,86,16,971
LGA47490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,18,0,3,0,0,25,599,138,146,84,18,981
LGA47630,63,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,16,0,0,0,0,15,7,0,0,0,0,7,0,0,0,0,0,0,46,3,6,3,0,52,3,0,0,0,0,4,4,3,0,0,0,6,6,0,0,0,0,6,112,5,0,0,19,140,53,4,14,4,6,75,2382,227,527,222,73,3421
