LGA_CODE_2016,FTS_NNI_Mng,FTS_NNI_Pro,FTS_NNI_TecTW,FTS_NNI_CoPSW,FTS_NNI_ClAW,FTS_NNI_SWks,FTS_NNI_MaOpDv,FTS_NNI_Lab,FTS_NNI_IDNS,FTS_NNI_Tot,FTS_1_149_Mng,FTS_1_149_Pro,FTS_1_149_TecTW,FTS_1_149_CoPSW,FTS_1_149_ClAW,FTS_1_149_SWks,FTS_1_149_MaOpDv,FTS_1_149_Lab,FTS_1_149_IDNS,FTS_1_149_Tot,FTS_150_299_Mng,FTS_150_299_Pro,FTS_150_299_TecTW,FTS_150_299_CoPSW,FTS_150_299_ClAW,FTS_150_299_SWks,FTS_150_299_MaOpDv,FTS_150_299_Lab,FTS_150_299_IDNS,FTS_150_299_Tot,FTS_300_399_Mng,FTS_300_399_Pro,FTS_300_399_TecTW,FTS_300_399_CoPSW,FTS_300_399_ClAW,FTS_300_399_SWks,FTS_300_399_MaOpDv,FTS_300_399_Lab,FTS_300_399_IDNS,FTS_300_399_Tot,FTS_400_499_Mng,FTS_400_499_Pro,FTS_400_499_TecTW,FTS_400_499_CoPSW,FTS_400_499_ClAW,FTS_400_499_SWks,FTS_400_499_MaOpDv,FTS_400_499_Lab,FTS_400_499_IDNS,FTS_400_499_Tot,FTS_500_649_Mng,FTS_500_649_Pro,FTS_500_649_TecTW,FTS_500_649_CoPSW,FTS_500_649_ClAW,FTS_500_649_SWks,FTS_500_649_MaOpDv,FTS_500_649_Lab,FTS_500_649_IDNS,FTS_500_649_Tot,FTS_650_799_Mng,FTS_650_799_Pro,FTS_650_799_TecTW,FTS_650_799_CoPSW,FTS_650_799_ClAW,FTS_650_799_SWks,FTS_650_799_MaOpDv,FTS_650_799_Lab,FTS_650_799_IDNS,FTS_650_799_Tot,FTS_800_999_Mng,FTS_800_999_Pro,FTS_800_999_TecTW,FTS_800_999_CoPSW,FTS_800_999_ClAW,FTS_800_999_SWks,FTS_800_999_MaOpDv,FTS_800_999_Lab,FTS_800_999_IDNS,FTS_800_999_Tot,FTS_1000_1249_Mng,FTS_1000_1249_Pro,FTS_1000_1249_TecTW,FTS_1000_1249_CoPSW,FTS_1000_1249_ClAW,FTS_1000_1249_SWks,FTS_1000_1249_MaOpDv,FTS_1000_1249_Lab,FTS_1000_1249_IDNS,FTS_1000_1249_Tot,FTS_1250_1499_Mng,FTS_1250_1499_Pro,FTS_1250_1499_TecTW,FTS_1250_1499_CoPSW,FTS_1250_1499_ClAW,FTS_1250_1499_SWks,FTS_1250_1499_MaOpDv,FTS_1250_1499_Lab,FTS_1250_1499_IDNS,FTS_1250_1499_Tot,FTS_1500_1749_Mng,FTS_1500_1749_Pro,FTS_1500_1749_TecTW,FTS_1500_1749_CoPSW,FTS_1500_1749_ClAW,FTS_1500_1749_SWks,FTS_1500_1749_MaOpDv,FTS_1500_1749_Lab,FTS_1500_1749_IDNS,FTS_1500_1749_Tot,FTS_1750_1999_Mng,FTS_1750_1999_Pro,FTS_1750_1999_TecTW,FTS_1750_1999_CoPSW,FTS_1750_1999_ClAW,FTS_1750_1999_SWks,FTS_1750_1999_MaOpDv,FTS_1750_1999_Lab,FTS_1750_1999_IDNS,FTS_1750_1999_Tot,FTS_2000_2999_Mng,FTS_2000_2999_Pro,FTS_2000_2999_TecTW,FTS_2000_2999_CoPSW,FTS_2000_2999_ClAW,FTS_2000_2999_SWks,FTS_2000_2999_MaOpDv,FTS_2000_2999_Lab,FTS_2000_2999_IDNS,FTS_2000_2999_Tot,FTS_3000mo_Mng,FTS_3000mo_Pro,FTS_3000mo_TecTW,FTS_3000mo_CoPSW,FTS_3000mo_ClAW,FTS_3000mo_SWks,FTS_3000mo_MaOpDv,FTS_3000mo_Lab,FTS_3000mo_IDNS,FTS_3000mo_Tot,FTS_PINS_Mng,FTS_PINS_Pro,FTS_PINS_TecTW,FTS_PINS_CoPSW,FTS_PINS_ClAW,FTS_PINS_SWks,FTS_PINS_MaOpDv,FTS_PINS_Lab,FTS_PINS_IDNS,FTS_PINS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_IDNS,FTS_Tot_Tot,PTS_NNI_Mng,PTS_NNI_Pro,PTS_NNI_TecTW,PTS_NNI_CoPSW,PTS_NNI_ClAW,PTS_NNI_SWks,PTS_NNI_MaOpDv,PTS_NNI_Lab,PTS_NNI_IDNS,PTS_NNI_Tot,PTS_1_149_Mng,PTS_1_149_Pro,PTS_1_149_TecTW,PTS_1_149_CoPSW,PTS_1_149_ClAW,PTS_1_149_SWks,PTS_1_149_MaOpDv,PTS_1_149_Lab,PTS_1_149_IDNS,PTS_1_149_Tot,PTS_150_299_Mng,PTS_150_299_Pro,PTS_150_299_TecTW,PTS_150_299_CoPSW,PTS_150_299_ClAW,PTS_150_299_SWks,PTS_150_299_MaOpDv,PTS_150_299_Lab,PTS_150_299_IDNS,PTS_150_299_Tot,PTS_300_399_Mng,PTS_300_399_Pro,PTS_300_399_TecTW,PTS_300_399_CoPSW,PTS_300_399_ClAW,PTS_300_399_SWks,PTS_300_399_MaOpDv,PTS_300_399_Lab,PTS_300_399_IDNS,PTS_300_399_Tot
LGA21450,0,0,0,6,0,15,0,10,0,46,8,15,20,147,35,479,24,270,12,1003,4,3,10,74,11,191,11,68,6,384,0,3,3,42,10,66,5,32,3,163,4,3,3,19,10,43,0,17,3,110,3,8,12,21,0,25,4,7,0,78,0,0,0,10,0,7,0,6,0,25,3,0,0,8,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,22,0,6,3,40,26,34,57,334,78,852,48,419,19,1869,0,0,3,0,0,0,0,0,0,5,0,0,0,9,0,15,0,12,0,36,0,0,8,14,0,15,0,3,0,42,3,3,20,9,7,11,0,4,0,53
LGA21610,0,7,12,21,9,44,0,33,4,130,16,67,37,382,73,1169,26,529,20,2314,17,32,29,212,52,530,33,195,9,1114,18,17,14,125,30,205,20,74,0,507,10,9,27,75,17,120,9,57,0,321,10,11,17,46,18,72,3,24,3,203,12,9,15,22,12,29,5,15,3,110,3,10,7,14,9,12,0,10,0,56,0,0,3,7,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,19,3,42,3,8,10,87,92,157,158,930,226,2221,99,948,49,4874,0,0,0,3,4,0,0,0,0,5,0,0,3,18,5,27,0,16,0,72,5,0,15,29,9,43,0,22,3,126,3,3,42,28,5,35,3,12,0,141
LGA21670,0,0,3,0,0,4,0,0,0,6,0,0,6,17,3,75,0,33,0,134,0,0,0,8,0,21,0,8,0,39,0,0,0,0,0,9,0,0,0,14,0,0,0,4,0,0,0,3,0,6,0,0,3,4,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,9,31,10,110,0,53,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,8,0,0,0,3,0,0,0,0,0,4
LGA21750,0,0,0,0,0,3,0,3,0,17,3,8,9,49,5,125,0,64,5,267,5,0,4,15,0,41,0,17,0,92,0,0,3,6,0,18,3,13,0,48,0,0,6,9,0,6,0,3,0,27,0,3,3,7,0,7,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,4,0,14,9,14,26,92,9,207,5,110,10,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,6
LGA21830,3,0,0,4,0,0,3,3,0,12,3,0,4,36,0,120,3,65,0,230,3,0,0,13,3,29,0,6,0,64,3,0,0,5,0,19,0,4,0,37,0,0,3,16,0,4,0,9,0,33,0,3,5,3,0,6,0,6,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,9,10,7,16,80,8,175,10,101,9,415,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,3,0,9,0,0,0,4,0,4,0,0,0,15,0,0,0,0,0,0,0,4,0,9
LGA21890,0,4,3,6,3,32,0,18,3,77,8,61,12,225,52,744,22,250,13,1386,4,37,33,178,58,436,15,130,8,901,13,19,20,125,37,210,17,71,3,527,4,18,18,73,40,118,16,59,3,345,7,14,14,64,25,61,4,30,7,230,6,8,7,20,9,18,7,19,0,94,0,4,0,14,11,8,0,3,0,36,0,3,3,3,4,3,0,3,0,24,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,8,3,25,0,6,9,60,50,185,119,723,234,1668,95,585,47,3693,0,0,0,0,0,0,0,0,3,9,0,0,3,13,4,26,0,11,0,60,3,3,3,17,10,32,3,9,0,77,0,8,24,18,7,14,0,10,0,80
LGA22110,0,0,0,3,0,9,3,9,3,29,3,0,4,57,3,224,3,98,12,412,3,3,3,17,0,34,0,18,0,80,0,0,0,4,0,8,0,9,0,20,0,0,0,9,0,3,0,0,0,19,6,0,3,3,0,3,0,4,0,17,0,0,5,3,0,3,0,0,0,8,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,13,8,22,99,11,289,8,141,16,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,12,0,0,4,6,0,4,0,0,0,17,0,0,13,6,0,8,0,5,0,27
LGA22170,0,0,0,5,3,22,0,10,3,48,21,18,19,242,31,628,17,328,17,1325,11,14,11,120,27,212,24,98,5,526,6,11,14,51,27,115,5,29,4,269,3,9,8,31,18,51,3,29,3,145,8,6,12,23,11,27,0,4,0,92,3,0,3,9,3,15,0,9,0,41,4,6,0,8,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,26,0,8,3,54,61,72,72,500,125,1089,60,524,36,2535,0,0,3,0,0,0,0,0,0,6,0,0,0,6,3,11,0,5,0,30,0,3,6,24,0,25,3,8,4,76,0,0,33,16,0,22,0,6,0,83
LGA22250,0,0,0,0,0,0,0,3,5,12,0,0,0,22,0,56,0,24,0,109,0,0,3,9,4,12,0,4,0,33,0,0,0,4,0,5,0,7,0,21,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,38,7,75,0,40,4,184,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,7
LGA22310,0,0,4,16,6,15,0,13,3,58,13,66,22,326,58,473,20,198,19,1183,8,41,25,218,64,232,9,97,9,698,8,21,18,101,25,117,10,66,0,389,7,18,19,74,38,62,7,30,0,250,12,9,12,43,23,20,0,18,3,147,3,10,3,15,11,6,0,15,0,71,3,10,3,7,3,0,0,0,0,30,3,0,0,7,3,3,0,3,0,17,0,3,0,0,0,3,0,0,0,9,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,3,0,18,8,27,0,6,0,71,68,187,104,839,242,967,45,443,41,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,7,0,35,0,0,7,20,9,11,3,8,0,67,0,3,10,14,3,16,0,11,0,62
LGA22410,0,0,0,4,0,0,0,4,0,15,4,0,7,30,3,121,0,60,0,229,3,3,3,16,0,28,0,19,0,64,0,3,0,3,0,7,0,3,0,24,4,0,0,8,0,10,0,3,0,26,0,0,3,0,0,0,0,3,0,11,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,9,10,18,63,8,176,0,97,6,394,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,8,0,0,0,5,0,3,0,0,0,8,0,0,4,3,3,3,0,3,0,14
LGA22490,0,0,0,3,0,0,0,0,0,3,0,4,3,3,7,19,0,28,0,65,0,0,4,5,0,17,0,7,0,34,0,0,0,5,0,8,0,5,0,16,0,0,0,5,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,9,27,5,53,0,41,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,3,0,3
LGA22620,0,0,3,12,3,18,0,17,3,54,5,21,21,233,40,741,17,375,16,1469,8,23,11,139,28,301,19,96,3,623,10,7,11,82,14,101,12,51,4,289,5,12,19,73,12,68,10,29,0,228,10,15,22,52,7,45,3,14,0,165,3,7,14,16,8,5,0,0,0,58,0,7,3,6,5,4,0,3,0,19,3,5,3,3,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,4,29,0,12,3,52,39,95,108,626,117,1301,54,601,29,2976,0,0,0,0,0,0,0,0,0,3,0,0,4,10,0,12,0,9,0,29,0,0,8,14,5,33,0,8,0,74,0,0,26,14,0,19,6,7,0,80
LGA22670,0,5,3,12,12,47,0,20,6,112,10,47,23,216,63,699,27,285,28,1391,12,38,33,131,93,371,38,200,11,931,11,21,22,63,48,180,33,100,9,481,6,18,31,45,31,112,28,81,9,365,5,9,17,29,24,59,22,43,0,217,11,9,14,11,12,28,9,33,0,127,4,10,6,13,9,8,11,15,0,72,0,4,0,3,6,3,0,4,0,24,0,3,0,0,0,0,0,3,0,7,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,3,3,0,5,8,20,0,10,18,73,64,176,157,539,295,1528,185,778,87,3817,0,0,0,0,0,3,0,3,0,3,3,0,5,12,4,22,3,11,0,64,0,3,16,19,6,40,3,13,3,97,5,0,37,14,15,23,9,13,4,117
LGA22750,0,7,3,20,9,64,0,37,10,156,19,53,79,593,92,1490,30,761,38,3162,19,48,45,326,59,562,39,237,11,1349,9,35,32,223,49,300,26,107,0,783,12,22,33,137,36,169,22,70,0,514,7,19,38,115,44,107,14,51,7,397,12,17,11,54,12,27,6,16,0,152,11,7,4,18,15,15,0,4,0,73,0,7,3,6,3,6,0,0,0,27,0,4,3,0,0,0,0,0,0,9,0,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,6,16,0,54,3,23,11,123,105,232,262,1510,326,2795,139,1312,75,6759,3,0,4,0,0,0,0,3,0,15,3,8,14,21,3,38,0,14,3,97,0,3,18,38,11,55,7,24,3,165,3,6,52,33,6,46,0,22,4,171
LGA22830,0,0,0,4,3,11,0,15,6,45,6,3,7,118,29,399,5,172,5,750,6,3,5,53,13,113,8,53,6,250,4,7,3,30,10,36,3,18,0,108,0,7,10,18,5,22,3,12,0,82,0,6,6,14,3,13,0,7,0,52,3,4,4,4,5,8,0,3,0,27,0,3,3,11,0,0,3,0,0,24,0,0,0,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,0,6,3,14,0,5,12,38,22,39,39,260,71,621,17,290,34,1396,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,0,3,0,20,0,0,4,4,0,3,0,9,0,24,0,0,22,8,0,5,0,3,0,46
LGA22910,0,0,0,0,0,0,0,5,0,5,0,0,0,34,0,51,0,22,0,107,0,0,0,19,3,6,0,12,0,37,0,0,0,7,3,0,0,3,0,24,0,0,0,8,0,6,0,0,0,17,0,0,0,8,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,72,10,62,0,48,6,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,15,0,40,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,24,0,22,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA23110,0,0,0,3,5,13,3,8,0,41,4,24,19,163,31,388,14,181,9,815,4,15,14,85,21,143,9,73,6,360,3,3,12,50,13,74,5,32,0,195,3,0,4,26,18,48,6,21,4,128,0,6,8,14,10,23,7,13,3,93,5,0,7,8,3,5,4,4,0,40,0,3,0,4,3,0,7,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,3,7,30,26,52,57,369,101,706,58,329,25,1722,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,10,0,27,0,0,6,6,0,11,5,5,0,36,0,0,21,13,0,7,3,3,0,46
LGA23190,0,0,0,4,0,8,0,7,0,17,0,0,9,50,4,135,3,88,3,282,0,0,7,9,5,30,0,19,0,69,0,0,7,3,0,3,0,9,0,19,0,0,3,0,0,3,0,0,0,8,0,0,3,3,0,0,0,0,0,8,0,0,3,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,18,72,14,188,3,123,3,433,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,6,0,5,3,0,0,0,3,3,0,16,0,0,4,3,3,0,0,0,0,14
LGA23270,0,4,0,10,9,34,0,18,12,100,22,33,34,254,47,934,21,386,32,1758,10,26,22,175,44,497,42,187,9,1025,5,22,23,106,41,203,22,101,8,525,10,11,28,46,23,104,42,78,3,348,9,7,21,38,12,60,30,49,0,225,5,8,7,22,17,26,13,27,0,136,3,6,9,9,19,11,3,16,6,79,0,0,0,7,8,3,0,5,0,29,0,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,56,3,11,9,95,83,124,151,686,220,1925,178,879,90,4328,0,0,0,3,0,0,0,5,0,6,0,0,5,20,0,26,7,8,0,70,3,0,18,12,3,40,4,17,0,98,7,4,42,23,7,25,3,10,6,132
LGA23350,0,0,0,0,0,3,0,6,0,11,0,0,3,40,3,56,0,33,0,141,3,0,0,7,0,9,0,5,0,31,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,8,59,5,81,4,53,3,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3
LGA23430,0,3,0,14,3,27,3,15,5,75,15,74,29,442,52,1152,37,432,17,2254,28,38,19,237,61,608,40,177,15,1209,16,26,31,109,41,254,25,82,0,586,11,18,20,60,28,156,22,80,0,397,6,9,23,47,11,102,16,38,4,246,6,8,15,15,8,20,3,23,5,101,3,5,0,5,8,10,3,14,0,55,3,0,6,3,0,3,0,4,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,8,3,3,0,9,3,42,0,20,10,87,89,191,144,943,214,2381,156,879,61,5055,0,0,3,4,0,0,0,0,0,6,0,3,6,12,6,33,3,7,0,70,0,0,21,24,4,45,6,17,0,114,4,3,25,23,12,39,0,12,3,116
LGA23670,5,0,5,20,3,40,6,28,5,110,24,55,45,391,56,1162,21,452,30,2231,19,53,17,220,58,487,36,210,8,1097,19,19,16,94,29,205,16,79,6,487,9,15,16,76,21,122,9,52,0,321,10,8,18,36,22,58,7,21,3,188,12,14,12,13,10,10,0,13,3,82,3,8,6,9,0,3,3,0,0,33,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,11,3,34,0,12,4,68,92,174,145,876,202,2116,110,872,56,4640,0,0,0,0,0,0,0,0,0,3,0,3,10,20,4,39,3,13,0,89,4,4,16,33,6,42,0,23,0,129,0,0,41,12,11,23,3,9,0,105
LGA23810,3,0,0,9,0,18,0,12,4,55,10,10,14,104,26,447,10,187,10,815,0,3,4,64,6,131,7,40,3,271,5,8,6,36,5,41,0,19,0,125,0,3,12,30,3,25,0,5,0,83,0,7,10,17,4,4,0,0,0,46,3,0,4,10,0,3,0,0,0,20,0,0,3,4,3,0,0,0,0,17,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,8,5,33,24,33,54,278,59,695,20,280,26,1463,0,0,0,0,0,0,0,0,0,3,0,0,4,9,3,15,3,0,0,33,0,3,10,5,6,15,3,8,0,51,0,0,21,12,0,3,0,7,0,44
LGA23940,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,22,0,28,0,55,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,11,0,38,0,30,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
LGA24130,0,0,0,3,0,16,0,5,3,31,3,3,13,114,14,253,6,154,6,575,3,3,10,45,11,81,0,39,0,187,0,0,3,24,3,24,3,18,3,93,5,3,3,15,0,11,3,14,0,54,4,4,3,16,3,3,0,4,0,35,0,3,3,9,0,0,0,3,0,15,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,7,0,3,0,21,12,17,50,235,33,400,16,248,15,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,4,0,16,0,0,6,12,0,5,0,5,0,26,0,0,6,3,0,7,0,3,0,17
