LGA_CODE_2016,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_Inc_LR_15_24,M_M1_Tram_Inc_LR_25_34,M_M1_Tram_Inc_LR_35_44,M_M1_Tram_Inc_LR_45_54,M_M1_Tram_Inc_LR_55_64,M_M1_Tram_Inc_LR_65_74,M_M1_Tram_Inc_LR_75ov,M_M1_Tram_Inc_LR_Tot,M_M1_Taxi_15_24,M_M1_Taxi_25_34,M_M1_Taxi_35_44,M_M1_Taxi_45_54,M_M1_Taxi_55_64,M_M1_Taxi_65_74,M_M1_Taxi_75ov,M_M1_Taxi_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_Inc_LR_15_24,M_M2_TrnTrm_Inc_LR_25_34,M_M2_TrnTrm_Inc_LR_35_44,M_M2_TrnTrm_Inc_LR_45_54,M_M2_TrnTrm_Inc_LR_55_64,M_M2_TrnTrm_Inc_LR_65_74,M_M2_TrnTrm_Inc_LR_75ov,M_M2_TrnTrm_Inc_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_Inc_LR_15_24,M_M2_BusTrm_Inc_LR_25_34,M_M2_BusTrm_Inc_LR_35_44,M_M2_BusTrm_Inc_LR_45_54,M_M2_BusTrm_Inc_LR_55_64,M_M2_BusTrm_Inc_LR_65_74,M_M2_BusTrm_Inc_LR_75ov,M_M2_BusTrm_Inc_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
LGA36820,0,0,0,0,0,0,0,0,26,14,3,4,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,313,432,500,591,513,154,25,2522,134,43,18,31,20,4,3,252,0,6,13,24,33,10,0,80,3,4,5,12,15,3,0,49,3,3,4,9,9,0,0,29,0,7,5,10,10,3,8,43,37,27,36,46,74,30,7,259,524,544,585,719,665,206,38,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36910,3,3,0,0,0,0,0,13,31,25,15,12,14,9,0,99,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,17,7,13,13,15,3,0,71,3456,5487,5301,5551,4102,950,86,24930,848,405,222,184,121,30,4,1819,20,110,130,155,146,46,10,613,54,110,107,124,101,13,3,515,75,93,100,95,58,7,0,420,24,52,39,53,48,32,8,254,264,247,194,217,210,99,17,1248,4793,6534,6126,6395,4820,1187,137,29996,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,12,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3
LGA36950,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,3,3,3,0,7,0,0,15,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,16,19,66,65,62,60,5,3,280,19,24,14,4,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,3,0,0,14,8,20,12,13,11,3,0,61,22,47,30,31,24,3,0,162,75,164,132,128,102,18,3,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,56,44,32,5,0,186,16,12,17,8,3,0,0,55,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,7,0,3,10,7,4,0,0,24,29,56,53,51,26,5,0,225,64,113,130,114,72,14,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37010,5,15,0,0,3,0,0,20,94,61,42,24,19,3,0,248,0,9,7,8,7,0,0,28,0,0,0,0,0,0,0,5,12,10,14,9,16,7,0,68,4737,7147,6333,6109,4078,837,83,29319,1046,453,253,176,105,30,3,2071,20,80,121,126,113,17,3,487,116,198,176,246,172,21,0,928,179,240,223,212,105,10,0,966,49,89,42,53,53,19,0,306,466,285,167,146,114,32,10,1219,6724,8584,7380,7117,4780,982,104,35660,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,14,18,4,3,3,0,0,0,31,0,3,5,3,4,0,0,12
LGA37300,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,81,62,67,45,11,0,305,17,14,5,5,3,0,0,41,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,3,6,3,3,5,6,0,0,25,0,7,7,3,3,0,0,16,8,9,6,14,9,6,0,51,64,122,90,101,66,11,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37310,3,0,0,0,0,0,0,4,16,58,57,47,27,6,0,207,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,11,662,1270,1266,1207,820,225,40,5494,194,145,95,96,45,11,0,582,21,48,60,66,45,15,8,258,5,11,14,21,18,3,3,77,20,17,15,23,21,3,0,92,17,35,49,50,40,8,6,213,86,114,112,137,114,50,11,629,1032,1704,1671,1648,1129,323,73,7573,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,7,0,0,4,0,0,0,0,5,0,0,4,5,3,0,0,8
LGA37340,0,0,6,3,0,0,0,6,33,61,47,46,33,3,0,218,8,22,11,18,3,0,0,54,0,0,0,0,0,0,0,0,3,8,3,4,0,3,0,23,486,937,908,1028,797,178,27,4358,212,152,74,38,40,12,3,530,4,12,12,18,26,23,3,92,8,23,26,28,17,7,0,109,14,22,20,24,17,3,0,93,23,61,53,48,30,12,0,224,190,268,119,107,106,36,3,824,968,1563,1267,1362,1074,274,33,6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,8,5,3,3,0,0,22,8,4,3,0,0,0,0,16,0,0,0,3,0,0,0,5
LGA37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,27,34,31,6,0,128,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,3,3,3,0,0,0,10,9,10,3,8,11,7,0,47,15,42,36,43,47,18,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,16,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,3,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,7,0,0,34,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,5,14,8,11,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,32,24,34,3,0,128,5,3,8,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,0,0,23,16,47,45,36,38,3,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,52,68,46,40,19,7,0,234,122,199,145,123,57,21,4,664,12,7,15,10,4,0,0,48,4,8,7,3,0,0,0,26,3,39,28,24,19,16,0,139,6675,12476,12203,11736,7922,1659,117,52781,1723,1017,557,391,249,56,9,4004,188,626,1050,1364,1156,294,28,4717,56,94,91,71,57,3,3,377,49,61,59,42,19,3,0,230,84,279,314,318,283,108,7,1390,113,155,102,127,106,27,7,640,9094,15035,14622,14242,9892,2199,171,65257,18,21,14,12,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,9,21,3,3,0,64,12,8,5,0,0,0,0,24,3,3,7,3,0,0,0,24,48,50,39,39,6,3,0,187,0,3,3,0,4,0,0,10,0,0,0,0,0,0,0,0,12,15,13,9,13,4,0,62,12,8,9,0,0,0,0,30,7,8,3,3,3,0,0,17
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,8,4,5,4,0,33,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,18,16,16,3,0,79,0,0,0,3,0,0,0,5,8,28,29,24,26,6,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,397,924,841,647,439,80,3,3332,962,2570,2196,1614,1126,211,21,8705,0,13,4,0,0,0,0,24,123,343,276,154,115,18,0,1029,8,17,17,29,16,4,0,91,1725,5260,6031,5600,3797,898,94,23404,364,497,363,286,249,42,6,1812,3,14,14,31,11,4,0,78,59,230,222,210,125,8,0,863,141,566,734,641,364,28,4,2467,7,77,57,70,35,15,4,268,233,634,441,347,229,61,8,1953,4035,11142,11196,9622,6517,1376,141,44029,55,97,67,61,41,3,0,317,0,0,0,0,0,0,0,0,7,18,9,15,4,0,0,62,92,161,198,126,76,11,3,675,15,23,10,9,8,0,0,67,8,20,15,16,8,0,0,53,178,318,294,227,133,15,3,1166,0,0,0,0,0,0,0,0,17,20,13,12,9,0,0,75,98,221,258,177,83,15,3,859,32,53,27,17,14,3,0,150,20,40,32,13,14,0,0,120
LGA40120,0,0,0,0,0,0,0,0,13,0,5,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,481,662,635,720,587,174,23,3283,81,49,10,32,15,6,0,191,3,9,11,18,21,12,0,74,12,4,0,7,4,3,0,25,0,3,8,9,0,0,0,16,6,4,5,12,11,3,0,43,59,23,31,38,44,33,9,238,643,754,711,833,692,241,33,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA40220,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,251,389,441,473,449,129,19,2155,43,26,22,4,9,6,0,106,3,16,13,15,10,8,0,59,3,0,5,7,4,4,3,21,0,8,9,9,5,3,0,40,0,3,3,7,4,6,0,29,23,23,25,35,39,21,3,167,328,460,522,556,528,177,25,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,20,37,8,0,94,3,4,4,3,0,0,0,18,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,33,19,18,9,10,0,118,37,53,44,42,47,16,3,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,0,0,0,0,0,0,0,3,3,4,3,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,433,751,850,909,722,168,24,3853,63,20,7,13,9,0,0,115,3,6,7,16,13,11,0,59,6,5,14,12,6,0,0,42,3,3,4,17,9,0,0,36,0,3,9,9,15,7,0,35,22,20,19,39,45,19,3,167,537,811,926,1013,814,200,31,4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,43,38,41,44,20,0,205,0,3,3,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,12,8,0,8,8,14,4,0,42,23,44,54,60,60,24,5,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,287,324,384,337,70,11,1597,20,14,6,13,5,3,0,64,0,6,0,3,9,0,0,16,0,3,0,3,3,0,0,10,0,3,0,3,3,0,0,14,3,0,0,3,6,0,0,10,3,18,10,22,23,16,7,101,218,338,354,430,384,88,14,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40700,4,0,0,3,0,0,0,8,32,36,14,12,14,0,0,108,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,3,3,5,0,0,13,549,1137,1131,1059,833,293,42,5054,66,31,21,13,7,5,3,145,0,3,6,3,4,4,0,27,13,14,10,6,6,0,0,41,19,30,28,20,22,6,0,128,0,7,9,17,10,8,0,53,51,29,34,28,26,17,0,184,741,1296,1256,1172,928,333,44,5779,3,8,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,4,12,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,7,3,0,3,0,0,0,13,0,0,0,0,0,0,0,3
LGA40910,0,0,0,0,0,0,0,0,16,18,8,6,7,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,0,0,15,430,734,682,709,479,144,21,3192,89,29,20,11,4,3,0,162,0,8,14,20,16,4,0,72,0,6,3,3,8,0,0,20,0,5,5,9,6,0,0,31,0,4,5,17,12,3,0,38,20,19,5,17,9,7,3,84,564,825,755,788,542,168,22,3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA41010,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,94,104,114,103,31,3,519,18,5,8,3,0,0,0,37,0,0,0,3,4,0,0,10,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,6,13,14,8,20,9,5,0,62,106,125,128,141,123,40,3,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
