LGA_CODE_2016,NFANS_75ov_EWFT,NFANS_75ov_EWPT,NFANS_75ov_EAFW,NFANS_75ov_EHW_NS,NFANS_75ov_Tot,NFANS_Tot_EWFT,NFANS_Tot_EWPT,NFANS_Tot_EAFW,NFANS_Tot_EHW_NS,NFANS_Tot_Tot,Tot_15_19_EWFT,Tot_15_19_EWPT,Tot_15_19_EAFW,Tot_15_19_EHW_NS,Tot_15_19_Tot,Tot_20_24_EWFT,Tot_20_24_EWPT,Tot_20_24_EAFW,Tot_20_24_EHW_NS,Tot_20_24_Tot,Tot_25_29_EWFT,Tot_25_29_EWPT,Tot_25_29_EAFW,Tot_25_29_EHW_NS,Tot_25_29_Tot,Tot_30_34_EWFT,Tot_30_34_EWPT,Tot_30_34_EAFW,Tot_30_34_EHW_NS,Tot_30_34_Tot,Tot_35_39_EWFT,Tot_35_39_EWPT,Tot_35_39_EAFW,Tot_35_39_EHW_NS,Tot_35_39_Tot,Tot_40_44_EWFT,Tot_40_44_EWPT,Tot_40_44_EAFW,Tot_40_44_EHW_NS,Tot_40_44_Tot,Tot_45_49_EWFT,Tot_45_49_EWPT,Tot_45_49_EAFW,Tot_45_49_EHW_NS,Tot_45_49_Tot,Tot_50_54_EWFT,Tot_50_54_EWPT,Tot_50_54_EAFW,Tot_50_54_EHW_NS,Tot_50_54_Tot,Tot_55_59_EWFT,Tot_55_59_EWPT,Tot_55_59_EAFW,Tot_55_59_EHW_NS,Tot_55_59_Tot,Tot_60_64_EWFT,Tot_60_64_EWPT,Tot_60_64_EAFW,Tot_60_64_EHW_NS,Tot_60_64_Tot,Tot_65_69_EWFT,Tot_65_69_EWPT,Tot_65_69_EAFW,Tot_65_69_EHW_NS,Tot_65_69_Tot,Tot_70_74_EWFT,Tot_70_74_EWPT,Tot_70_74_EAFW,Tot_70_74_EHW_NS,Tot_70_74_Tot,Tot_75ov_EWFT,Tot_75ov_EWPT,Tot_75ov_EAFW,Tot_75ov_EHW_NS,Tot_75ov_Tot,Tot_Tot_EWFT,Tot_Tot_EWPT,Tot_Tot_EAFW,Tot_Tot_EHW_NS,Tot_Tot_Tot
LGA36580,0,0,0,0,0,55,45,3,11,112,105,237,14,19,377,282,163,12,8,468,332,140,15,12,500,371,179,20,10,591,349,188,10,13,554,405,189,13,14,619,421,217,19,17,674,444,218,13,17,697,414,234,23,16,683,248,197,19,15,476,117,104,14,3,236,54,57,13,16,138,36,25,4,17,71,3584,2148,183,170,6093
LGA36630,3,0,0,0,4,104,57,13,11,184,192,491,34,25,748,561,297,15,20,888,557,274,34,20,887,557,281,37,16,891,596,353,26,10,980,704,377,31,28,1133,816,371,30,20,1245,842,368,50,22,1286,710,401,55,20,1179,502,310,46,12,872,219,213,23,17,469,92,82,14,15,203,83,63,7,19,161,6435,3861,399,248,10946
LGA36660,0,0,0,0,3,129,87,9,18,244,265,668,35,26,999,646,350,41,26,1068,659,293,41,22,1023,605,329,58,24,1006,677,369,51,18,1119,852,456,38,30,1370,974,484,34,23,1511,1018,484,44,31,1572,931,445,66,23,1474,598,471,47,35,1152,297,243,28,20,586,133,101,13,12,256,69,94,5,19,192,7706,4793,506,319,13319
LGA36720,3,10,0,3,13,700,488,47,84,1313,1305,6056,245,182,7782,4774,4141,247,201,9359,5947,2975,351,197,9468,6172,3185,448,167,9966,6363,3638,283,166,10443,7791,4404,273,202,12665,8296,4237,279,174,12993,7706,4110,359,170,12345,6299,3863,355,130,10648,3716,3169,293,104,7279,1219,1759,127,51,3156,363,693,43,23,1126,126,297,26,50,494,60067,42514,3342,1813,107729
LGA36820,3,0,0,0,3,82,60,7,10,165,159,419,14,19,611,360,173,19,12,572,393,201,25,25,644,371,237,33,10,655,397,233,20,15,671,504,298,22,24,845,603,348,30,7,981,612,352,45,23,1027,580,360,54,16,1012,408,355,45,18,824,179,178,24,10,398,86,97,5,8,199,47,54,3,15,122,4689,3323,344,205,8561
LGA36910,0,3,0,0,5,500,265,36,38,834,1125,3338,153,113,4731,4155,2269,198,125,6748,4823,1688,319,104,6934,4579,1963,356,113,7018,4270,1961,217,81,6534,4913,2122,158,115,7319,5383,2071,188,114,7748,5138,1948,229,84,7412,4449,1921,272,86,6728,2799,1579,221,82,4680,1053,949,120,51,2170,343,448,33,32,858,192,225,22,47,488,43225,22486,2496,1151,69361
LGA36950,0,0,0,0,0,12,10,0,10,29,26,19,4,6,58,69,37,3,20,122,131,36,7,12,188,142,35,11,7,200,121,30,4,10,165,134,35,3,12,183,100,33,4,6,147,112,21,15,7,155,105,32,9,3,156,63,12,9,4,91,21,10,0,0,38,5,0,0,0,15,4,3,0,0,10,1042,315,63,84,1505
LGA36960,0,0,0,0,0,8,4,0,0,19,8,12,0,8,22,40,47,3,3,98,61,46,6,3,113,57,56,0,3,113,90,44,5,5,142,64,29,3,9,112,61,40,0,3,108,70,30,6,3,107,61,27,6,3,103,30,20,5,3,50,9,5,0,0,18,3,0,0,0,3,0,0,0,0,0,566,351,33,38,996
LGA37010,0,6,0,5,7,517,285,39,39,884,1168,3988,206,131,5493,5858,3554,306,197,9921,6787,2170,446,148,9554,6264,2193,506,141,9108,5498,2253,303,139,8191,6204,2301,238,136,8879,6261,2145,234,113,8757,5705,2018,248,73,8035,4711,1836,273,102,6919,2552,1474,208,66,4300,838,755,98,41,1734,187,301,25,16,525,77,138,7,26,244,52107,25132,3100,1328,81678
LGA37300,0,0,0,0,0,7,3,0,3,12,21,40,3,4,70,62,13,4,8,85,110,24,10,0,146,102,39,9,3,153,68,32,7,0,107,98,29,0,3,134,101,29,8,3,135,109,25,6,0,141,60,13,4,0,76,31,20,3,0,52,14,4,0,0,17,0,0,0,0,0,0,3,0,0,3,773,267,58,25,1123
LGA37310,0,5,0,0,6,160,88,7,13,272,301,578,27,37,943,898,339,42,30,1314,1190,306,82,34,1614,1203,357,101,25,1686,1136,417,69,18,1646,1338,378,70,25,1811,1303,415,55,33,1810,1259,363,67,30,1723,1090,345,59,19,1512,702,295,66,23,1084,352,181,33,25,591,141,132,13,11,292,109,82,3,15,213,11026,4190,686,330,16235
LGA37340,0,0,0,0,0,166,69,12,16,259,282,485,35,33,834,1103,338,35,37,1509,1355,336,60,40,1794,1123,414,69,38,1632,992,390,60,39,1472,1059,448,48,29,1579,1122,393,39,32,1582,1057,417,63,28,1561,963,394,55,23,1437,612,328,50,15,1004,231,184,21,7,447,72,70,8,3,155,43,48,3,5,103,10005,4247,538,319,15105
LGA37400,0,0,0,0,0,4,0,0,0,4,18,3,3,3,25,44,3,0,0,50,36,9,4,0,49,33,12,4,3,46,32,7,3,0,45,37,3,3,0,46,49,10,3,0,61,56,4,0,0,59,43,12,3,0,54,41,17,0,0,60,16,0,0,3,20,9,0,0,0,13,5,3,0,0,5,412,91,25,13,537
LGA37550,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,3,3,0,0,8,3,0,0,0,4,3,0,0,0,4,5,3,0,0,5,14,0,0,0,11,8,6,0,0,15,10,4,0,0,12,4,3,0,0,9,0,4,0,0,4,5,6,0,0,10,0,0,0,0,0,0,0,0,0,0,54,30,3,0,96
LGA37570,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,3,0,0,5,4,0,0,0,4,5,0,0,0,4,3,3,0,0,7,8,5,0,0,10,6,0,0,0,6,4,3,0,0,12,11,3,0,0,14,6,3,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,21,0,6,81
LGA37600,0,0,0,0,0,4,0,0,4,11,3,3,0,3,8,23,13,6,3,48,34,19,0,5,52,30,9,3,10,52,35,12,0,0,50,26,14,0,3,52,47,18,3,0,65,37,17,0,3,53,35,11,0,0,46,10,7,3,0,20,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,287,119,17,30,451
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,3,9,0,4,17,742,478,63,92,1374,1790,1909,175,159,4033,5560,2936,334,281,9110,7116,2733,463,247,10562,7136,2825,539,251,10751,6551,2921,459,244,10174,7276,3559,478,279,11589,7071,3730,487,241,11527,6201,3896,514,228,10831,4956,3727,538,145,9364,2980,3183,420,158,6745,983,1597,236,80,2887,224,564,92,45,924,90,225,52,47,410,57917,33813,4788,2400,98920
LGA39799,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,5,16,11,0,0,0,19,21,0,5,0,20,12,3,0,0,17,29,0,4,0,34,17,0,6,0,24,12,0,3,0,23,22,0,0,0,22,14,0,0,0,14,3,0,0,0,3,3,0,0,0,4,0,0,0,0,0,150,14,24,11,202
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,3,4,0,7,11,817,375,48,65,1306,457,2195,94,86,2837,4547,5415,312,239,10513,9957,3620,586,238,14401,10594,3897,1084,208,15776,9815,4065,728,125,14736,9253,3674,376,125,13429,9492,3257,320,142,13210,8826,2802,381,125,12135,7348,2557,442,92,10434,4195,2040,287,70,6590,1253,1118,136,39,2547,245,419,29,26,721,82,188,14,33,318,76066,35253,4772,1555,117645
LGA40120,0,3,0,0,3,70,63,3,3,137,92,531,18,14,649,385,543,29,10,968,432,243,19,19,719,470,259,41,14,784,433,320,34,15,799,542,421,24,9,989,676,409,29,20,1139,574,439,42,18,1068,565,430,46,16,1056,390,399,30,6,823,190,271,27,6,491,69,139,15,7,230,37,57,7,3,102,4852,4452,363,161,9825
LGA40220,0,0,0,0,3,40,37,3,8,89,64,287,18,16,382,208,249,17,8,478,261,161,22,7,453,281,180,16,11,482,296,237,20,11,563,396,258,25,9,689,401,287,18,10,708,420,324,28,16,787,406,341,36,7,785,273,311,23,9,621,105,219,7,7,337,42,87,4,4,140,34,56,0,7,102,3186,2998,232,111,6525
LGA40250,0,0,0,0,0,8,3,0,0,12,5,8,0,0,10,41,21,0,5,68,40,27,0,0,75,35,18,4,3,58,40,22,0,0,69,20,20,3,3,50,44,21,5,0,73,44,13,3,3,56,47,12,4,0,68,43,7,0,3,53,15,3,0,0,18,3,3,0,3,11,4,3,0,3,8,384,186,26,23,627
LGA40310,0,0,0,0,0,82,64,4,0,155,126,439,22,12,591,400,338,34,15,787,520,197,31,13,765,592,266,42,8,904,550,307,36,10,899,743,360,27,16,1142,787,417,16,17,1231,771,364,44,11,1197,659,364,39,15,1081,408,328,50,7,788,158,192,16,7,374,46,69,10,8,128,31,43,0,8,90,5780,3682,372,141,9974
LGA40430,0,0,0,0,0,8,9,0,0,10,8,9,5,0,26,17,13,0,0,30,27,16,0,0,43,33,19,0,0,56,30,18,0,0,46,47,31,0,0,73,57,26,0,0,79,56,21,0,3,78,52,31,5,0,90,37,31,9,0,73,17,18,0,0,40,8,10,0,3,19,4,7,5,0,15,391,239,25,9,662
LGA40520,0,0,0,0,0,50,31,8,6,94,59,136,11,10,218,216,107,11,8,341,242,95,24,9,366,226,142,22,8,395,246,146,14,4,416,308,156,10,4,482,357,164,9,5,541,336,166,22,10,529,350,166,21,6,538,224,165,27,3,422,73,96,9,5,180,14,38,8,0,59,10,27,0,3,35,2665,1591,196,79,4533
LGA40700,0,3,0,0,3,105,86,8,3,200,80,684,29,18,807,535,850,37,33,1454,1095,470,74,29,1669,1093,495,111,31,1727,974,609,58,27,1672,1088,649,46,15,1802,1138,671,31,17,1857,1114,590,63,14,1779,1015,584,66,11,1685,591,515,48,15,1167,250,395,17,15,679,76,178,15,0,269,24,103,5,9,142,9069,6809,604,229,16709
LGA40910,0,0,0,0,0,50,40,3,3,103,59,486,19,3,572,329,495,19,28,864,519,338,25,20,906,547,357,43,11,959,478,352,36,18,883,532,445,24,14,1021,593,467,23,11,1091,615,425,39,13,1088,484,400,34,9,921,334,342,30,3,715,107,199,18,3,323,24,87,4,3,114,14,37,3,0,60,4643,4433,308,142,9525
LGA41010,0,0,0,0,0,9,16,0,0,30,24,49,0,3,84,96,38,5,6,149,99,36,7,0,147,82,40,17,3,147,74,47,13,3,134,105,43,4,12,166,131,59,5,5,195,114,40,6,4,165,107,47,13,4,168,71,46,7,3,130,33,32,3,0,66,12,10,3,3,24,3,8,0,0,9,958,493,87,53,1591
LGA41060,4,3,0,3,11,243,188,9,28,467,320,1761,90,41,2202,1768,2051,122,78,4023,2729,1235,128,88,4180,2753,1274,203,65,4298,2409,1303,126,50,3887,2589,1338,107,43,4074,2965,1459,106,54,4589,2821,1372,117,57,4367,2383,1315,124,35,3862,1536,1039,115,41,2730,474,575,64,22,1140,113,258,19,13,400,43,108,10,19,177,22906,15095,1325,607,39937
LGA41140,0,0,0,0,5,51,36,8,3,88,52,144,6,14,213,173,112,16,8,311,230,104,14,7,360,197,126,25,3,352,167,132,9,4,307,228,150,14,0,391,285,174,13,6,476,296,161,15,0,475,259,185,28,3,479,214,151,27,5,400,76,95,14,8,194,32,53,4,11,96,23,30,3,3,61,2240,1615,180,83,4122
LGA41190,0,0,0,0,0,11,3,0,0,13,4,22,0,4,32,30,13,3,0,48,47,14,7,3,72,38,20,0,0,70,46,25,0,0,71,58,32,0,0,91,68,34,7,0,112,82,13,3,0,101,74,25,6,0,106,42,21,3,4,71,11,15,8,0,38,10,12,9,0,22,3,7,0,3,8,519,260,48,13,842
LGA41330,0,0,0,0,0,11,9,0,0,15,3,5,0,0,9,33,4,4,3,39,52,22,0,5,83,56,13,5,4,76,48,20,3,0,67,45,17,4,3,68,34,17,5,6,59,44,21,7,3,80,36,17,3,4,61,45,8,3,4,64,18,9,0,0,28,9,6,0,0,20,7,8,3,0,12,436,171,41,25,675
LGA41560,0,0,0,0,3,32,27,5,3,71,51,265,14,12,337,196,147,18,4,364,209,112,20,7,356,180,161,15,11,364,199,144,15,6,371,234,143,17,9,400,289,207,16,9,517,305,211,15,7,537,262,186,28,10,482,149,203,30,8,386,53,72,6,6,142,11,26,4,3,47,14,26,6,7,50,2152,1894,202,94,4350
LGA41750,0,0,0,0,0,4,3,0,0,12,4,5,3,0,12,13,9,0,0,23,20,9,0,0,30,22,10,0,0,28,23,13,3,0,42,26,10,0,0,36,34,19,0,0,54,40,11,3,0,57,50,19,4,3,71,30,15,7,0,55,8,11,0,0,21,5,5,0,0,7,3,0,0,0,4,276,139,23,6,446
LGA41830,0,0,0,0,0,5,0,0,0,10,11,13,4,3,29,31,3,0,0,42,47,14,0,3,64,45,6,4,0,60,49,10,3,0,66,49,19,4,0,73,56,26,8,4,90,49,25,0,4,71,41,39,3,0,83,40,17,4,0,59,11,13,3,0,26,8,3,0,0,13,3,0,0,0,5,446,191,33,24,686
LGA41960,0,0,0,0,0,8,0,0,0,12,5,11,0,0,21,17,8,0,0,23,12,16,0,0,28,16,8,0,0,30,28,7,3,0,40,17,16,3,0,42,35,13,0,0,51,40,9,3,0,58,26,24,4,0,53,24,19,3,0,44,12,11,6,0,27,4,3,0,0,9,0,0,0,3,5,234,148,25,13,424
LGA42030,0,0,0,0,0,51,40,4,6,108,59,520,22,11,622,291,373,14,16,695,344,222,34,9,610,362,267,33,3,669,312,252,20,12,594,347,282,13,9,648,423,301,21,9,753,380,321,26,12,738,372,297,25,10,706,200,185,20,10,411,68,96,6,3,168,18,40,0,0,61,3,23,3,3,29,3178,3181,233,114,6699
LGA42110,0,0,0,0,0,9,13,0,0,22,10,29,3,4,45,50,26,0,3,78,84,19,3,0,110,52,24,5,6,89,67,35,8,3,107,80,45,0,3,133,85,46,4,0,135,119,53,4,0,174,99,78,5,3,190,80,53,4,3,140,31,25,0,0,59,9,18,0,0,35,15,15,0,6,41,778,471,41,38,1333
LGA42250,0,0,0,0,0,37,4,0,4,51,35,70,11,4,124,98,45,4,3,155,147,52,6,0,201,135,63,8,5,211,129,57,8,3,202,176,84,10,3,273,218,88,13,0,322,211,89,8,3,318,160,73,11,0,246,119,71,8,3,207,59,39,16,5,117,27,27,7,3,62,22,30,7,4,61,1550,801,108,40,2507
LGA42600,0,9,0,0,9,63,61,6,6,139,84,926,35,20,1063,511,914,46,26,1494,702,482,43,12,1241,677,442,51,9,1183,563,422,39,14,1038,601,475,27,15,1117,664,505,20,17,1210,652,515,27,10,1213,608,532,52,14,1211,386,449,46,14,886,143,277,20,8,450,37,100,8,7,151,12,63,11,3,90,5661,6098,418,175,12350
LGA42750,0,0,0,0,0,9,12,0,0,23,12,78,4,3,100,67,40,5,4,117,75,46,9,3,126,85,86,8,3,187,81,63,10,0,156,112,73,6,3,191,125,98,7,3,235,139,99,13,4,244,142,109,14,8,264,103,85,13,3,203,48,70,11,0,134,26,28,3,0,55,6,25,3,0,35,1019,894,104,34,2049
LGA43080,0,0,0,0,0,7,0,0,0,10,9,13,0,0,24,20,8,0,0,23,25,5,0,0,28,9,8,0,0,19,28,19,0,0,42,38,17,0,0,53,45,17,0,4,67,47,20,0,3,68,51,23,0,0,68,26,17,0,0,46,18,8,0,0,28,4,8,0,0,10,3,3,0,0,10,327,150,4,13,497
LGA43220,0,0,0,0,0,4,0,0,0,7,8,15,0,0,17,20,16,3,0,38,35,20,6,0,57,41,25,0,3,70,29,11,0,0,45,28,16,3,0,47,36,19,3,0,56,51,14,5,0,69,46,16,0,0,70,21,10,3,0,40,15,9,0,0,21,3,7,0,0,11,3,3,0,3,8,334,171,30,13,549
LGA43360,0,0,0,0,0,13,0,0,0,11,12,26,5,0,43,32,19,7,0,51,50,24,4,0,75,36,34,4,4,83,37,18,4,0,58,40,35,3,3,82,47,25,3,3,79,48,35,3,9,93,57,37,5,0,102,62,39,9,5,113,20,30,6,0,57,14,7,3,0,28,12,13,3,0,26,454,350,65,30,897
LGA43650,0,0,0,0,0,56,36,3,3,95,60,149,10,3,223,219,149,11,10,391,315,99,20,4,435,356,127,22,6,511,303,141,22,5,480,380,177,17,11,589,394,145,14,7,558,371,163,19,6,566,359,160,28,5,554,216,131,12,9,374,89,82,11,3,183,32,57,3,4,98,28,21,4,3,58,3133,1602,188,87,5010
LGA43710,0,0,0,0,0,13,11,0,0,22,24,46,0,3,74,58,20,0,0,77,82,21,8,3,109,87,48,9,3,144,105,53,5,4,160,109,54,4,4,169,138,74,5,4,220,101,61,5,4,171,118,62,6,3,191,77,48,8,3,139,31,29,8,3,67,20,25,0,3,41,6,17,3,3,26,948,544,66,30,1591
LGA43790,0,0,0,0,3,41,28,0,13,73,76,178,10,8,276,215,104,8,3,327,241,106,12,4,360,228,104,17,6,361,194,116,13,7,331,299,164,13,3,479,323,178,10,9,532,353,156,14,5,534,324,152,19,13,518,231,150,23,3,407,68,97,10,9,185,27,40,6,4,81,30,26,3,7,69,2625,1574,165,95,4455
LGA43920,0,0,0,0,0,20,10,0,0,34,12,39,0,0,56,98,74,7,11,195,135,49,0,4,183,125,78,8,3,211,127,65,0,7,203,161,62,8,4,239,136,78,6,11,234,130,80,8,3,216,98,52,4,3,162,70,46,7,0,128,34,42,0,0,77,17,17,0,0,36,8,8,0,0,21,1158,700,51,55,1966
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
LGA44060,0,0,3,3,4,134,102,12,20,260,144,1139,42,22,1350,815,1324,82,52,2271,1276,760,80,38,2155,1360,819,112,27,2322,1228,765,95,40,2118,1314,794,56,38,2201,1472,817,62,30,2380,1373,764,95,16,2246,1242,758,85,17,2104,754,651,76,17,1504,246,399,30,12,695,66,150,5,3,225,23,60,8,19,110,11312,9205,829,327,21670
LGA44210,0,0,0,0,0,18,13,0,0,32,34,85,0,4,132,90,61,9,0,164,90,59,5,3,156,81,53,8,3,149,111,46,3,8,167,129,88,3,3,226,199,94,5,4,302,172,117,11,7,309,176,127,10,0,315,123,112,12,4,256,42,71,7,0,121,21,28,0,3,60,14,21,5,3,45,1304,973,78,45,2397
LGA44340,0,0,0,0,3,156,116,12,19,308,144,1061,35,19,1259,903,1383,94,32,2414,1528,890,140,53,2608,1652,1015,224,39,2923,1438,1102,151,25,2715,1722,1207,80,32,3043,1866,1169,71,27,3133,1884,1125,111,25,3148,1646,1116,117,26,2907,956,908,93,24,1975,312,496,48,19,870,64,210,15,10,300,23,121,6,11,172,14142,11815,1177,336,27472
LGA44550,0,0,0,0,3,69,73,11,6,163,94,759,32,23,907,437,559,37,37,1062,555,299,34,13,899,497,353,45,20,911,493,364,39,9,910,604,439,29,16,1090,698,490,23,21,1235,669,460,45,21,1188,544,391,53,14,1005,328,323,43,6,698,136,182,25,7,346,51,81,6,3,141,33,44,8,3,89,5126,4736,419,193,10479
LGA44620,0,0,0,0,0,69,57,7,12,146,185,534,18,13,749,601,347,38,22,1007,671,288,42,23,1024,577,339,52,12,983,590,351,29,13,975,658,357,20,18,1050,854,388,32,14,1283,787,344,26,16,1171,688,355,60,15,1113,481,292,46,12,828,134,130,23,3,296,23,65,4,4,88,17,29,6,3,48,6255,3808,389,166,10624
LGA44830,0,0,0,0,0,16,12,0,0,23,3,25,0,0,34,38,19,0,0,60,37,11,3,0,50,43,15,3,0,63,41,24,3,0,69,37,23,3,4,68,65,34,0,4,110,87,40,3,3,125,90,47,3,3,140,77,32,7,3,118,33,19,3,0,61,13,19,3,0,31,10,8,0,4,28,575,315,27,24,945
LGA45040,0,5,0,0,4,84,54,3,10,152,109,395,11,14,535,567,305,30,13,916,642,227,46,25,941,586,249,48,19,897,497,240,22,15,780,628,269,22,13,937,696,311,44,20,1069,622,302,38,10,972,603,301,28,7,934,321,225,15,8,576,103,125,13,7,248,41,50,5,3,97,21,40,6,6,70,5446,3030,341,161,8977
LGA45090,3,0,0,0,3,46,23,3,0,66,79,150,11,4,246,204,89,13,7,309,248,74,17,0,339,211,117,19,8,360,241,142,13,5,399,255,135,13,5,402,280,135,11,5,431,288,134,23,7,452,263,132,31,10,442,182,109,22,11,324,90,91,14,8,197,32,44,3,3,84,22,30,0,10,72,2398,1387,190,83,4062
LGA45120,0,0,0,0,0,25,8,0,7,35,15,51,0,3,69,83,34,3,3,121,69,32,4,6,117,84,43,8,0,135,97,52,4,0,158,93,53,4,4,160,90,66,3,0,166,129,76,9,0,211,140,75,6,0,227,99,54,7,0,163,57,45,7,3,108,28,20,0,0,54,19,9,0,3,35,1000,619,72,30,1715
LGA45290,0,3,0,0,3,136,93,3,11,245,123,1081,37,24,1258,975,1410,77,45,2511,1711,761,92,30,2597,1602,749,106,51,2505,1410,779,68,23,2273,1529,822,45,26,2426,1622,844,43,27,2537,1477,782,41,25,2330,1313,696,63,19,2092,799,615,29,23,1465,279,342,26,13,668,65,175,16,4,252,35,83,6,6,134,12941,9140,652,320,23053
LGA45340,0,4,0,0,3,209,171,17,38,434,300,2556,104,71,3035,1491,1985,127,62,3664,2070,1168,167,57,3463,2059,1377,185,59,3683,2047,1430,128,53,3656,2311,1499,113,38,3963,2523,1560,112,65,4262,2339,1554,112,51,4058,2020,1442,131,39,3633,1319,1188,132,32,2666,438,646,60,21,1172,98,240,24,13,374,43,98,4,14,157,19057,16739,1396,592,37784
LGA45400,0,0,0,0,0,4,5,0,0,7,4,7,0,0,13,13,12,0,0,20,11,7,0,0,22,11,14,0,0,29,15,7,0,0,23,19,10,0,0,29,13,13,0,0,31,20,12,0,0,39,33,14,7,0,45,44,16,3,0,65,11,4,0,0,18,4,8,0,0,15,3,8,0,0,7,197,139,14,10,354
LGA45540,0,0,0,0,0,0,3,0,0,3,9,11,0,3,21,13,12,0,3,21,11,11,0,0,24,19,7,0,0,26,7,15,0,0,27,29,7,0,0,36,23,21,0,0,39,21,18,0,0,35,48,26,0,0,78,24,16,3,0,38,10,6,4,0,24,3,4,0,0,9,0,3,0,0,8,208,158,13,7,387
LGA45680,0,0,0,0,0,170,124,8,18,314,185,1261,39,41,1529,1044,1188,74,64,2371,1650,884,150,47,2727,1586,952,185,58,2776,1457,886,95,41,2482,1554,876,81,37,2546,1749,923,57,47,2776,1692,869,72,38,2677,1370,805,81,19,2275,762,551,63,17,1388,257,197,29,4,485,49,111,3,3,163,25,27,4,12,65,13378,9513,937,443,24272
LGA45890,3,4,0,0,12,489,230,13,33,775,452,1989,84,54,2575,2900,2249,141,137,5435,4543,1609,192,124,6470,5140,1699,260,138,7235,4735,1597,201,103,6638,5367,1648,154,102,7267,5590,1598,196,117,7506,5477,1522,206,75,7274,4760,1436,225,59,6484,2675,1140,159,57,4027,817,627,87,29,1551,183,216,23,13,439,61,117,12,19,210,42702,17446,1942,1020,63112
LGA46090,0,0,0,0,0,38,27,3,3,79,66,228,19,10,319,316,180,18,8,524,328,138,31,11,511,319,169,24,9,517,285,185,19,5,494,355,167,21,7,551,394,193,29,8,625,454,180,22,13,668,335,195,15,10,554,238,117,13,3,377,87,71,13,3,172,21,29,3,4,51,10,7,3,0,18,3201,1856,229,87,5374
LGA46300,0,0,0,0,0,50,47,5,0,105,97,358,14,13,484,315,225,14,13,569,388,203,37,9,637,394,279,24,20,715,350,239,16,6,617,416,281,14,10,721,454,267,25,13,751,443,248,20,15,726,367,266,34,15,680,209,198,28,8,442,67,87,9,4,164,17,44,4,0,61,16,17,0,4,37,3523,2709,238,128,6599
LGA46450,0,0,0,5,5,50,29,6,7,96,75,341,12,10,432,342,210,21,15,584,390,184,42,18,628,364,170,51,17,612,346,218,21,8,595,420,235,22,11,693,511,240,20,12,776,509,297,21,9,842,447,276,23,14,765,279,175,25,6,485,86,82,3,4,173,23,30,3,5,58,10,10,5,3,25,3800,2470,268,131,6673
LGA46510,0,0,0,0,0,39,25,0,5,66,43,327,4,3,388,255,361,10,12,645,420,195,20,14,652,375,201,18,8,611,336,202,16,5,562,351,189,11,5,560,355,189,13,4,559,372,183,21,8,589,288,205,14,7,520,204,172,14,7,398,53,98,8,5,165,13,40,4,0,57,7,19,4,3,28,3085,2390,158,93,5722
LGA46670,0,0,0,0,0,48,34,5,7,92,46,191,5,4,247,217,127,11,12,360,240,119,7,12,375,204,111,14,9,333,195,107,5,4,312,247,112,13,8,376,295,148,10,7,462,265,115,18,11,404,248,122,24,10,410,176,111,23,6,323,68,58,3,3,130,16,19,0,3,42,13,26,0,0,47,2235,1366,148,84,3828
LGA46860,0,0,0,0,0,3,4,0,0,14,6,31,0,0,37,32,15,3,3,60,27,20,3,0,51,24,22,3,0,51,36,20,3,0,53,46,18,3,0,65,53,20,0,0,73,38,19,11,3,69,39,25,5,0,72,17,20,9,3,46,20,22,4,3,48,3,9,0,0,14,3,12,0,0,16,355,249,43,9,658
LGA46970,0,0,0,0,0,27,9,4,4,40,29,32,0,3,65,160,36,9,8,213,241,57,27,5,335,286,59,27,12,385,250,64,18,5,343,232,36,13,6,292,232,34,13,6,280,206,32,18,3,257,143,21,13,3,177,60,13,7,0,83,16,6,3,0,26,0,0,0,0,0,5,0,0,0,4,1866,395,150,52,2468
LGA47140,0,3,0,0,5,346,166,12,39,560,372,1660,81,62,2173,2274,1688,138,106,4202,3471,1213,175,119,4980,3826,1411,241,85,5561,3465,1392,176,81,5115,3736,1396,143,72,5348,3970,1395,132,80,5572,3771,1277,129,81,5259,2929,1111,137,53,4231,1767,929,125,37,2860,482,507,54,17,1064,97,146,9,3,262,43,73,13,12,144,30204,14208,1551,800,46772
