LGA_CODE_2016,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000mo_Mng,CI_II_3000mo_Pro,CI_II_3000mo_TecTW,CI_II_3000mo_CoPSW,CI_II_3000mo_ClAW,CI_II_3000mo_SWks,CI_II_3000mo_MaOpDv,CI_II_3000mo_Lab,CI_II_3000mo_IDNS,CI_II_3000mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000mo_Mng,LE_IDNS_3000mo_Pro,LE_IDNS_3000mo_TecTW,LE_IDNS_3000mo_CoPSW,LE_IDNS_3000mo_ClAW,LE_IDNS_3000mo_SWks,LE_IDNS_3000mo_MaOpDv,LE_IDNS_3000mo_Lab,LE_IDNS_3000mo_IDNS,LE_IDNS_3000mo_Tot,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot
LGA19090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,3,3,6,3,0,0,8,0,34
LGA19499,4,8,10,3,3,3,7,7,0,45,4,3,0,3,0,0,0,3,0,25,4,3,3,4,0,0,0,6,0,30,86,96,265,257,91,106,134,459,21,1519,3,3,12,7,3,0,0,10,22,62,0,7,8,12,3,3,4,21,4,71,8,16,26,27,11,17,19,48,13,181,16,16,37,36,19,15,42,87,14,284,11,31,61,52,12,12,37,97,20,332,15,24,93,69,32,25,58,132,31,485,23,31,114,40,23,21,53,138,20,471,34,38,146,32,29,17,70,154,31,548,34,39,129,21,25,25,66,118,26,482,24,19,107,11,10,15,29,71,25,320,25,17,67,6,6,11,29,28,15,207,15,12,23,8,4,4,22,24,7,119,30,29,22,5,9,9,13,21,14,152,16,32,19,3,3,3,9,9,12,95,21,17,65,25,18,6,30,59,140,387,280,336,942,362,203,185,491,1011,393,4197
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9
LGA19898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,9,13,9,4,10,0,70,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,10,4,0,0,0,3,0,3,0,0,11,3,0,0,0,0,3,3,6,0,22,5,0,3,0,3,5,0,3,0,27,4,3,0,0,9,0,3,3,0,18,3,7,4,3,3,3,0,4,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,3,18,36,19,17,13,17,15,17,27,9,165
LGA20260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,18,8,6,5,8,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,3,0,0,4,0,0,0,3,0,10,6,0,0,7,0,3,0,3,0,13,3,0,0,0,0,0,0,8,0,19,3,0,3,4,6,0,0,5,3,23,4,0,3,3,0,0,0,10,0,27,6,0,0,4,3,0,0,5,4,30,7,3,4,3,0,0,3,0,0,19,0,3,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,3,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,3,0,0,10,0,0,0,0,0,6,0,0,7,15,38,9,21,37,17,17,10,41,14,206
LGA20570,3,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,48,28,65,106,152,124,37,106,10,667,0,0,4,0,0,0,0,5,6,13,3,3,0,8,3,21,0,10,3,50,0,4,8,15,4,12,3,12,3,56,3,7,13,12,3,18,4,13,0,70,3,6,7,18,11,17,3,13,0,76,8,11,11,23,20,15,3,23,8,123,5,16,21,15,25,16,18,35,7,174,11,28,28,22,14,10,21,11,7,149,15,27,30,11,18,12,12,7,10,147,8,28,9,6,5,3,12,5,3,82,7,15,3,8,5,0,3,0,0,53,3,9,3,6,0,0,7,4,0,30,10,13,0,0,3,3,3,0,0,36,6,9,0,0,0,3,0,0,4,28,10,3,10,10,5,13,4,16,27,110,109,180,143,149,130,144,104,164,78,1197
LGA20660,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,23,24,37,87,95,53,14,41,0,361,0,0,0,0,4,0,0,0,3,9,3,0,3,5,0,11,0,4,0,29,4,11,0,13,4,6,0,4,0,48,5,7,6,16,9,4,3,6,7,66,0,9,8,23,9,7,3,15,7,81,3,17,9,23,8,15,3,16,3,97,6,26,23,31,14,13,12,20,7,140,10,23,26,29,22,5,6,11,3,143,0,35,13,20,21,3,3,8,5,108,13,37,10,5,7,7,3,3,11,95,8,40,4,3,10,0,6,4,3,70,4,14,4,0,4,0,0,3,0,37,8,15,3,3,4,0,0,0,3,44,14,14,0,0,3,3,0,0,0,34,12,11,8,9,6,7,6,3,32,83,92,253,113,180,135,89,44,100,78,1089
LGA20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,13,39,20,31,4,18,0,142,0,0,0,0,0,0,0,0,3,11,4,0,0,4,0,7,0,4,0,30,0,0,0,6,0,6,0,6,0,19,3,0,6,3,3,5,0,10,0,36,3,0,4,9,4,8,0,3,6,36,10,0,3,6,8,11,0,3,3,47,4,3,3,10,7,7,3,9,4,57,3,12,7,5,5,5,0,7,0,44,7,5,3,0,4,0,4,5,0,30,3,5,0,0,0,0,0,0,0,9,8,4,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,3,8,0,0,3,3,0,8,0,3,10,35,60,32,34,66,39,68,14,52,32,401
LGA20830,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,24,46,39,36,15,34,3,237,4,0,0,0,0,0,0,0,3,7,6,0,0,9,3,6,0,7,0,34,7,7,0,4,0,11,3,0,0,27,0,0,5,5,3,8,3,10,3,37,0,4,4,4,0,0,0,5,0,22,3,13,3,0,4,5,0,12,4,51,12,0,3,3,12,3,0,19,0,64,5,3,13,4,14,11,6,12,6,76,10,9,4,6,7,3,7,5,0,49,12,13,4,0,3,8,0,3,0,38,4,4,3,0,4,3,4,0,0,22,5,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,3,14,3,3,0,0,0,0,0,0,0,7,9,0,3,3,3,5,0,5,10,34,92,63,51,38,56,56,22,77,30,492
LGA20910,3,0,0,0,4,3,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,4,22,15,22,67,60,32,16,11,3,252,3,0,3,0,0,0,0,0,4,11,0,3,3,5,3,3,0,0,3,23,0,5,3,10,3,6,0,4,0,26,3,4,3,7,6,9,3,7,0,32,4,4,7,11,10,4,0,3,4,51,4,6,4,27,15,16,3,6,5,93,6,13,13,10,13,5,0,7,5,75,9,16,15,10,17,12,9,7,5,89,15,20,17,16,15,7,5,3,7,98,4,18,3,7,7,3,0,0,5,57,12,18,6,4,7,0,0,0,4,54,3,11,0,5,5,4,0,0,3,28,10,18,0,3,0,0,0,0,0,42,13,13,0,0,0,6,0,0,5,43,3,11,7,5,0,0,0,4,25,54,100,165,82,121,105,75,20,47,71,785
LGA21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10,12,16,23,4,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,0,3,0,3,0,3,0,17,0,0,6,3,0,0,0,4,0,16,3,0,3,5,0,3,0,3,0,17,0,0,0,5,3,3,0,3,0,25,3,3,4,3,0,7,3,7,0,27,0,7,8,3,5,0,0,5,0,31,3,0,0,0,0,0,3,4,0,11,0,3,0,3,0,0,0,3,0,16,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,17,22,26,22,34,15,18,14,33,7,185
LGA21110,5,7,0,0,4,0,0,0,0,16,6,0,0,0,3,3,0,0,0,10,0,0,0,0,7,0,0,0,0,11,61,50,30,90,135,73,4,42,10,503,8,6,0,11,0,4,0,3,10,35,0,12,0,4,5,8,0,3,3,36,7,9,3,18,6,16,0,3,3,59,4,6,7,14,9,7,3,17,0,73,4,7,11,26,13,15,0,18,9,110,7,24,15,31,19,18,10,14,12,141,15,21,11,21,29,22,0,8,3,133,14,28,26,29,43,20,8,10,9,191,21,49,23,22,38,16,3,13,6,190,25,54,11,11,15,8,3,3,0,141,17,44,10,5,11,12,0,0,3,97,11,36,10,3,6,3,0,0,6,75,32,41,3,4,6,12,0,0,0,98,24,35,4,0,5,8,0,0,9,80,10,20,8,3,9,8,4,6,54,128,209,386,133,200,215,167,33,98,133,1581
LGA21180,3,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,3,0,8,3,0,0,3,0,0,0,0,0,3,71,21,49,97,152,105,107,84,8,684,7,3,3,0,0,3,0,3,4,24,0,0,3,5,3,14,0,12,5,50,3,6,9,11,9,19,7,26,5,89,8,8,11,24,12,21,9,15,9,117,4,9,13,25,12,15,4,12,10,113,10,17,29,29,23,18,19,31,13,184,10,10,29,26,36,25,53,46,17,250,18,18,44,33,50,18,57,40,14,304,37,44,24,22,43,17,47,22,16,278,23,17,16,9,23,3,24,11,4,133,17,17,13,14,13,7,14,4,4,97,6,11,11,0,9,0,8,3,4,50,18,10,6,9,4,7,3,7,0,65,16,19,4,0,0,0,0,0,5,48,10,14,17,15,10,18,8,23,60,177,178,208,228,226,251,188,254,264,165,1970
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,7,17,0,4,4,0,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,3,5,0,0,3,0,0,17,5,3,0,4,5,0,0,0,0,19,0,0,7,0,0,0,3,3,0,16,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,8,10,15,8,7,11,16,0,90
LGA21370,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,10,24,12,13,34,34,29,5,45,3,215,8,0,0,0,0,0,0,3,3,18,7,0,0,5,0,7,0,13,3,34,7,3,0,8,3,3,0,10,0,34,10,0,8,4,0,3,0,8,7,34,10,0,3,3,8,3,3,8,7,46,11,6,10,16,0,6,0,12,5,70,11,10,10,9,4,7,3,11,5,75,10,3,6,17,12,12,6,16,3,87,12,11,4,3,3,0,10,7,3,54,9,5,0,3,4,3,3,0,3,25,13,11,3,3,0,0,0,3,0,35,3,3,0,0,0,0,0,0,0,15,5,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,7,3,3,6,0,3,9,12,5,50,112,57,56,82,39,50,37,111,54,592
LGA21450,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,11,33,41,62,55,5,54,9,302,0,0,0,3,3,0,0,0,0,9,3,3,3,3,0,5,0,3,0,25,0,0,9,4,3,9,0,3,0,24,0,5,3,10,8,11,0,7,3,51,3,5,0,16,6,9,0,10,0,47,4,3,9,13,16,15,3,8,3,68,10,10,20,10,9,6,6,13,4,88,18,6,10,4,8,6,4,6,8,77,4,11,9,4,12,9,10,10,6,71,8,12,8,3,3,6,4,3,0,47,10,11,0,3,0,0,3,3,0,30,3,16,0,3,0,0,0,0,0,23,7,7,3,0,3,0,0,3,3,29,4,4,0,0,0,0,0,0,0,10,3,0,10,5,3,6,4,3,14,49,73,90,88,84,76,72,45,82,43,653
LGA21610,4,4,0,0,0,3,0,0,0,9,3,0,0,3,3,0,0,0,0,12,0,0,0,3,5,0,0,0,3,12,66,36,63,172,162,166,42,108,11,818,5,5,3,3,3,5,0,3,8,32,0,6,3,10,9,17,0,12,3,58,4,0,5,19,11,16,3,24,7,86,3,11,14,25,18,23,4,17,3,107,5,7,20,33,13,22,5,21,3,131,10,14,21,55,24,32,14,27,8,209,21,30,26,47,19,19,24,33,14,235,22,32,33,26,31,20,29,35,9,228,23,41,28,24,27,14,32,16,8,222,22,30,17,9,17,9,11,11,4,131,14,22,3,8,3,6,5,6,3,73,6,8,7,3,8,0,12,0,0,47,17,15,4,3,8,5,0,0,0,51,3,20,3,4,3,3,0,0,0,37,13,15,9,14,12,10,6,19,67,158,165,260,204,272,206,186,142,220,138,1799
LGA21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,10,7,10,3,17,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,13,0,0,5,0,0,0,0,3,0,5,4,3,0,0,0,0,0,0,0,13,5,0,3,6,0,0,0,8,3,18,3,0,0,3,4,5,0,4,0,22,0,0,3,4,3,3,3,4,4,26,3,3,0,0,0,0,4,8,0,19,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,12,22,14,19,25,10,22,7,31,15,166
LGA21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,10,19,29,20,10,31,3,131,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,9,0,14,3,0,0,3,0,6,0,7,4,21,3,0,0,0,0,0,0,4,3,18,3,0,0,10,3,3,0,6,0,25,9,4,0,3,3,7,3,10,3,45,8,7,9,12,3,5,3,10,0,51,6,6,6,0,6,5,6,7,9,39,6,3,3,4,5,3,11,5,3,44,0,3,3,4,0,0,0,0,0,13,3,4,8,0,5,0,3,0,0,18,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,4,5,0,0,3,0,3,7,0,8,32,53,29,36,43,24,39,32,53,31,341
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,14,0,6,13,10,14,0,12,3,80,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,3,0,3,0,8,3,0,0,0,0,0,0,0,0,9,3,0,3,4,0,0,0,8,3,15,7,0,0,0,0,3,3,6,0,18,8,3,4,3,3,0,0,4,0,24,9,0,0,0,3,0,0,3,3,20,4,0,3,6,0,0,0,3,0,25,9,6,3,3,3,0,3,3,0,26,6,3,0,0,0,0,0,0,0,12,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,7,10,0,3,3,0,0,0,0,0,20,62,28,22,22,13,15,10,34,11,220
LGA21890,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,42,30,38,81,87,77,38,39,9,434,3,0,3,0,0,7,0,0,4,15,0,3,0,10,0,16,0,10,0,43,0,7,4,11,6,15,0,13,3,54,0,5,10,7,12,8,3,15,9,65,8,10,3,20,11,19,7,13,6,92,5,12,16,28,24,25,12,20,8,150,12,11,37,35,22,18,24,20,8,186,18,23,34,20,20,8,21,18,11,177,23,22,21,21,21,10,17,10,4,153,15,27,4,11,17,10,4,6,5,101,13,17,16,7,7,9,8,3,6,77,5,10,6,3,3,3,0,3,0,39,15,10,10,3,3,6,3,3,3,59,10,13,0,0,0,0,0,0,3,35,5,4,12,9,6,8,8,8,45,113,139,183,174,184,156,163,116,131,116,1355
LGA22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,31,12,23,60,47,47,11,44,3,285,3,0,0,0,0,0,0,8,0,18,0,3,0,4,0,13,3,9,6,40,0,0,0,4,5,6,0,10,0,30,13,5,3,5,0,7,0,16,3,53,7,3,5,16,3,3,0,7,5,54,9,0,9,13,8,14,3,19,0,74,13,3,10,15,9,4,6,23,3,86,17,10,11,10,7,9,8,5,0,74,9,8,5,0,12,0,6,11,0,61,4,8,3,9,3,0,8,0,0,30,0,9,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,3,0,9,11,0,3,9,0,3,3,0,14,49,92,57,56,72,59,66,40,114,40,607
LGA22170,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,4,40,18,38,96,105,78,28,72,3,482,3,0,0,0,4,0,0,0,3,14,0,3,0,12,3,8,0,7,0,38,3,3,3,6,8,10,4,7,4,54,3,3,7,21,8,7,3,12,6,63,0,7,3,14,13,8,3,8,3,71,10,21,18,32,17,12,5,15,3,127,9,12,19,32,34,8,17,28,3,169,8,28,34,14,36,16,23,10,12,176,15,26,17,18,26,15,9,12,5,146,16,21,13,5,13,3,6,9,3,92,10,22,3,3,5,3,3,3,10,59,3,19,5,3,3,3,0,0,0,36,15,14,8,7,6,0,0,3,0,46,8,15,0,0,0,0,3,0,3,28,8,11,6,15,12,9,10,13,34,107,108,197,136,178,174,115,82,136,94,1228
LGA22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,14,26,6,5,13,0,79,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,6,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,10,8,0,0,0,0,0,0,3,0,16,3,0,4,0,3,5,0,7,0,30,6,3,0,3,6,0,4,4,3,28,0,0,3,3,3,3,3,3,3,22,4,0,0,0,3,0,3,0,0,15,3,8,0,0,3,0,0,0,0,11,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,0,8,0,0,0,7,0,0,0,0,0,12,41,15,14,25,17,16,12,27,11,175
