LGA_CODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
LGA34860,3,0,0,5,0,0,0,0,0,7,4,0,0,3,3,3,0,3,0,16,3,0,0,9,3,0,0,0,0,20,3,0,0,4,0,0,0,0,0,19,4,0,0,0,8,3,0,4,0,22,8,4,0,0,0,0,0,0,0,13,4,0,0,0,0,0,3,0,0,10,3,0,0,0,0,0,6,0,0,9,3,4,3,0,0,3,6,0,0,19,0,0,3,0,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,6,43,12,14,28,14,16,17,12,3,162,16,0,0,0,0,0,0,0,0,20,6,3,0,0,3,0,7,3,0,19,5,0,3,6,6,3,0,10,0,38,12,0,3,15,8,3,3,4,0,52,9,3,8,11,5,7,0,5,0,46,15,3,21,31,20,15,4,20,0,129,17,5,29,20,27,13,8,22,0,146,20,10,56,18,31,11,15,24,3,195
LGA34880,4,0,0,8,0,3,0,0,0,19,3,0,0,6,7,3,3,0,0,23,0,0,0,3,3,3,0,0,0,16,3,0,0,3,3,0,6,0,0,15,0,3,3,7,3,0,0,0,0,17,5,0,0,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,4,0,6,33,8,12,39,19,19,13,12,0,156,10,0,3,0,6,3,0,3,3,28,6,0,7,3,5,4,0,7,0,32,9,0,11,16,9,4,8,4,0,52,17,3,22,31,5,7,3,8,0,97,13,0,20,14,12,7,6,15,0,92,36,5,45,52,20,13,5,25,5,206,29,12,67,24,27,13,15,29,0,227,27,11,92,47,32,11,25,38,0,287
LGA35010,18,9,17,62,34,30,3,18,3,189,18,11,24,124,53,48,9,38,0,319,30,22,24,122,69,52,27,47,3,397,42,16,31,105,69,53,28,35,4,383,37,22,28,48,84,35,26,26,6,304,23,16,19,22,34,9,19,15,4,166,17,7,11,15,19,15,11,8,0,101,8,4,4,8,4,7,7,4,0,49,26,11,5,4,0,7,4,5,0,63,10,4,0,0,5,3,0,0,0,33,3,3,3,10,7,3,0,5,0,33,257,139,176,626,448,336,152,273,34,2438,45,10,62,25,32,15,20,20,8,236,28,29,66,128,44,135,16,99,4,543,42,43,152,277,78,211,41,155,7,999,62,50,242,317,135,176,47,177,12,1218,84,58,336,443,155,196,72,188,23,1557,135,108,657,974,334,333,137,313,29,3017,244,117,1036,1037,444,330,278,380,33,3906,357,174,1681,667,589,337,370,462,49,4690
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35300,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,3,0,7,4,0,0,5,0,4,0,0,0,16,0,3,4,3,3,3,0,4,0,18,3,0,4,0,8,0,3,5,0,24,3,3,0,3,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,7,0,3,3,0,0,0,8,0,0,15,3,3,6,0,0,0,9,0,0,20,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,17,15,20,20,11,18,28,14,0,144,4,0,0,0,0,3,0,0,0,9,0,0,0,3,3,3,0,4,0,15,0,0,14,10,3,3,3,3,0,39,3,0,13,5,3,0,0,5,0,33,0,0,13,18,3,10,3,9,0,58,4,6,28,44,16,18,3,8,0,115,13,9,42,37,18,23,16,18,7,175,19,8,63,27,44,19,19,14,3,216
LGA35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,7,0,9,8,4,0,0,0,28,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,3,0,17,0,0,3,0,3,4,0,4,0,12,4,0,3,9,0,0,0,3,0,17,4,0,9,9,4,0,0,3,0,30,3,3,13,8,4,9,3,13,0,51,14,0,25,5,8,0,5,12,0,79
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,3,0,3,0,0,0,0,0,4
LGA35740,6,5,3,19,4,5,0,8,0,50,5,3,4,16,9,16,0,11,0,68,4,3,8,18,7,16,3,4,0,69,17,0,8,9,12,9,0,6,0,69,9,3,9,7,8,5,3,0,0,52,8,3,4,7,9,5,4,0,0,36,7,5,0,3,0,0,0,0,0,24,0,3,0,0,0,4,0,0,0,10,3,0,0,0,3,10,3,0,0,16,4,0,0,0,0,4,0,0,0,11,0,0,0,0,3,0,0,0,0,7,67,31,42,105,73,100,20,50,3,498,12,0,8,4,3,3,0,9,0,40,3,6,9,26,9,21,0,11,0,95,13,15,28,38,19,26,0,20,0,162,13,8,49,44,25,37,7,43,0,225,13,9,79,63,27,34,9,35,3,278,39,19,142,137,66,58,25,56,3,544,79,26,243,169,91,88,38,79,3,818,82,27,342,118,97,56,23,54,5,801
LGA35760,0,0,0,0,3,3,0,3,0,11,0,0,0,3,0,0,0,3,0,12,0,0,0,5,0,0,0,0,0,12,5,0,0,6,7,0,3,0,0,17,0,0,0,0,3,0,3,4,0,10,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,3,8,22,15,6,6,22,3,107,17,0,4,0,0,0,3,0,0,25,3,0,0,3,0,0,0,4,0,13,10,3,9,8,3,0,0,14,0,38,4,0,10,14,3,3,4,8,0,55,12,0,15,17,4,9,4,4,0,66,13,8,23,22,5,8,3,23,0,100,10,7,28,26,8,12,12,22,0,133,28,10,41,16,16,3,12,30,0,154
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,12,0,0,4,11,3,3,4,6,0,33,3,3,8,14,6,0,10,6,0,50,0,11,7,7,4,3,4,3,0,39
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,0,0,7,0,0,3,0,0,21,0,0,5,8,0,0,4,0,0,15,3,0,12,11,7,0,0,0,3,37
LGA35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,4,0,0,18,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,3,0,0,4,0,0,0,0,0,10,9,0,5,4,3,0,3,3,0,19,3,3,4,4,3,3,0,6,0,24,6,0,3,8,3,0,0,5,0,26,10,3,4,3,0,0,0,6,0,31
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,4,0,0,6,0,0,0,0,4,0,19
LGA36250,3,5,3,24,11,10,3,14,0,74,5,3,7,39,22,15,0,14,3,108,8,6,8,48,26,15,9,23,0,137,24,13,12,37,31,25,10,22,0,160,13,6,5,18,37,15,12,13,0,125,13,9,3,3,14,8,3,3,3,65,9,3,7,3,11,3,9,3,3,51,6,8,4,0,3,4,3,0,0,21,6,0,3,0,6,0,0,0,0,15,6,0,0,0,3,7,0,3,0,20,0,0,0,3,3,0,0,0,0,9,103,59,62,224,187,136,47,95,9,927,12,5,24,0,10,4,0,12,0,69,9,5,23,43,13,41,6,33,4,184,9,12,60,88,28,75,14,52,6,336,26,7,89,104,48,53,11,59,3,414,24,30,122,148,58,66,17,72,5,546,60,21,213,313,128,116,23,101,8,981,76,54,360,358,156,103,72,136,11,1325,103,48,536,231,174,111,101,164,16,1483
LGA36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,4,0,0,5,0,21,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,3,0,0,4,0,0,3,0,3,0,11,3,0,7,3,0,0,0,3,0,14,0,0,8,4,3,0,0,3,0,25,0,0,12,7,0,0,3,3,0,27
LGA36370,0,3,0,16,3,10,0,12,0,44,0,4,3,26,12,12,3,4,0,69,13,4,9,38,17,17,4,14,3,120,11,4,7,10,19,13,8,8,4,78,12,8,13,17,28,6,12,12,0,112,9,5,3,3,22,3,10,3,0,60,6,5,4,3,3,0,5,4,0,37,0,0,0,3,3,3,10,0,0,27,0,3,4,0,0,0,21,0,0,38,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,8,56,38,55,152,126,88,92,68,14,686,12,0,6,3,7,3,0,8,0,43,3,12,15,36,11,27,4,25,3,128,19,7,36,67,19,35,4,43,4,234,15,11,60,82,34,39,9,33,3,291,13,13,72,107,60,50,6,42,3,370,37,29,151,232,120,65,41,73,5,758,63,42,289,227,146,96,71,101,5,1048,95,47,495,199,210,92,98,99,13,1352
LGA36510,3,3,0,10,6,3,0,4,0,30,7,0,3,15,7,4,0,9,0,52,3,7,0,18,9,6,9,6,0,53,4,6,3,15,14,3,3,5,0,55,4,0,4,6,6,4,3,3,0,33,5,0,0,0,3,3,0,0,0,13,5,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,6,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,42,20,20,77,53,35,20,41,3,316,9,4,8,0,0,3,0,5,3,26,5,3,13,16,0,6,4,11,3,63,13,6,24,38,11,15,8,17,3,137,23,3,26,40,17,10,4,29,0,153,17,6,33,39,23,12,11,20,0,166,34,12,65,98,39,20,11,52,3,332,34,10,115,113,38,25,19,54,8,410,42,13,173,57,52,25,38,77,3,483
LGA36580,0,0,0,0,3,0,0,0,0,9,5,3,0,7,3,3,0,4,0,22,3,3,4,6,7,3,0,8,0,30,7,3,3,4,3,4,0,8,0,23,3,0,6,0,0,4,0,0,0,18,0,0,0,0,0,0,0,3,0,11,4,0,0,0,3,0,3,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,27,10,18,20,26,19,10,28,0,155,10,0,0,0,0,0,0,0,0,17,0,0,4,3,6,5,0,7,5,34,12,0,21,14,3,10,3,6,0,66,6,3,9,11,14,8,6,8,6,70,15,6,14,23,8,6,3,8,3,90,14,5,42,37,16,17,6,22,3,164,21,3,32,54,16,15,19,41,0,204,18,3,64,36,27,18,26,47,0,242
LGA36630,0,3,0,7,3,5,0,12,0,33,3,0,0,15,10,4,0,4,0,35,0,0,0,15,9,3,8,11,0,50,3,0,7,14,10,4,9,9,0,48,8,4,0,3,3,4,0,9,0,32,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,12,11,71,47,26,26,46,0,269,17,0,8,0,4,0,0,5,0,33,9,0,7,11,5,6,3,7,0,59,18,3,23,16,10,5,3,11,0,96,26,3,30,29,10,17,3,16,0,147,19,0,37,43,26,22,11,18,0,176,32,12,67,86,38,22,19,43,0,331,33,21,99,83,44,43,23,76,3,428,42,10,119,55,50,23,36,82,9,427
LGA36660,5,0,3,3,3,3,3,3,0,19,3,0,3,15,3,10,3,10,0,49,5,0,4,11,11,12,3,11,0,61,9,3,0,13,9,4,11,6,0,54,3,0,3,3,5,0,7,4,0,34,3,0,0,0,3,4,4,0,0,16,3,0,0,0,3,4,3,0,0,17,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,47,14,22,58,45,46,38,45,0,316,16,0,8,0,0,0,0,7,4,39,8,3,8,11,7,8,4,9,0,64,20,4,18,21,10,20,5,26,0,119,28,10,32,33,16,8,5,19,3,157,17,7,56,47,24,19,7,30,3,209,28,18,90,102,43,30,16,57,3,389,47,17,127,108,44,47,44,87,9,535,51,23,217,57,57,32,61,101,8,603
LGA36720,17,9,15,49,40,28,4,24,0,193,19,19,35,109,68,47,12,33,3,340,41,27,33,110,82,57,24,39,0,399,44,17,37,61,96,51,30,22,3,355,51,17,37,37,94,29,25,29,3,322,16,15,21,14,37,23,17,6,3,164,28,9,10,7,24,21,13,3,0,120,15,18,12,5,6,9,4,4,0,66,24,17,9,3,8,8,15,3,3,89,9,3,3,0,4,6,0,0,0,33,0,0,0,10,9,10,4,3,7,40,275,184,237,486,525,359,159,244,32,2498,44,12,42,19,14,10,10,18,9,175,22,27,51,111,35,86,4,76,9,417,62,44,151,193,85,186,42,127,7,900,55,45,216,259,125,147,32,162,12,1056,86,49,350,424,153,211,57,186,13,1541,176,106,584,746,382,306,124,254,21,2696,271,143,1040,794,510,396,200,349,33,3728,383,152,1718,488,564,330,265,391,45,4334
LGA36820,3,0,0,3,3,0,0,0,0,15,3,3,0,14,4,4,0,3,0,35,9,0,3,7,6,0,3,12,0,38,6,0,0,6,3,4,0,3,0,32,3,3,0,0,0,4,3,0,0,14,0,0,3,3,3,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,36,12,14,52,20,14,9,28,3,202,5,0,7,3,4,3,0,0,0,24,10,0,4,8,3,4,0,12,0,43,15,0,16,18,8,12,0,6,0,70,17,0,22,19,16,20,3,8,3,109,17,4,34,27,14,14,4,20,0,130,26,5,60,49,39,26,13,41,0,261,33,18,85,62,42,29,27,44,4,335,40,15,120,49,27,21,50,48,3,374
LGA36910,9,6,3,32,18,21,0,14,0,104,16,8,16,80,26,17,5,24,0,188,15,12,15,91,29,26,16,37,0,246,34,13,12,56,38,21,16,25,0,210,29,19,21,21,50,18,29,16,0,210,19,11,10,13,31,12,10,6,0,102,21,0,10,5,5,7,11,5,0,63,12,3,7,3,3,7,10,0,0,42,14,4,8,0,3,6,7,0,0,42,7,0,0,0,3,4,0,7,0,24,3,7,0,0,4,3,0,3,0,26,190,95,105,345,237,166,115,171,9,1432,39,0,24,14,10,4,4,11,5,108,12,4,39,56,27,30,9,29,3,212,28,16,76,123,51,75,12,69,3,449,43,15,122,156,55,83,17,68,3,554,53,29,175,181,79,98,23,80,11,745,98,66,334,442,221,166,62,174,6,1568,152,89,594,494,325,198,135,262,13,2268,233,97,991,359,420,174,226,375,16,2899
LGA36950,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,3,4,8,4,0,0,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,3,4,3,0,0,0,0,9,0,0,7,8,0,0,0,0,0,13,3,4,5,11,5,4,0,5,0,35,4,4,3,12,3,5,3,9,8,46,8,3,12,17,7,0,0,3,0,49
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,4,12,0,4,7,0,0,0,0,3,0,13,0,5,3,3,3,0,0,7,3,31,9,10,13,18,14,3,0,3,0,63,7,12,11,8,8,3,0,12,3,61,3,15,6,10,15,3,3,0,0,57
