SA2_MAINCODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
210051243,5,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,4,428,39,70,101,102,75,3,17,846,26,3,5,0,3,6,0,0,41,93,10,21,14,43,47,3,3,239,87,6,12,25,25,27,0,7,186,54,10,14,3,7,14,0,6,102,11,0,0,3,6,3,0,0,24,63,14,8,9,9,9,0,0,107,0,0,0,3,0,0,0,0,15,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,10,0,3,3,9,9,0,0,34,19,3,0,3,4,8,0,0,34,13,0,0,0,0,0,0,0,16,35,3,3,3,3,11,0,0,53,25,3,0,3,3,3,0,0,42,3,0,0,3,0,6,3,0,12,40,4,5,4,4,8,0,3,71,88,8,8,11,20,16,4,5,164,1020,98,156,186,242,244,15,56,2020,8,5,4,0,19,21,0,0,62,0,0
210051245,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,7,13,0,0,3,0,0,0,0,19,3,0,5,3,5,7,0,0,22,49,3,4,4,6,3,0,3,70,0,0,0,0,0,0,0,0,5,6,0,0,0,5,0,0,0,12,5,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,12,6,0,0,3,3,0,0,0,14,12,0,8,3,3,0,0,0,27,16,0,0,8,3,3,0,0,27,10,5,0,3,5,3,0,0,22,3,0,0,0,0,0,0,0,11,8,0,0,0,3,4,3,0,21,9,0,0,0,0,0,0,0,13,164,17,23,28,30,36,3,13,314,0,0,0,0,0,0,0,0,0,0,0
210051246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,21,0,3,3,0,0,0,3,31,4,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,9,26,0,3,3,12,0,0,0,44,16,0,4,0,0,3,0,0,17,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,107,5,13,10,20,8,0,3,169,0,0,0,0,0,0,0,0,4,0,0
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,11,0,0,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,6,4,9,6,7,0,0,68,0,0,0,0,0,0,0,0,0,0,0
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,5,9,3,0,0,49,12,0,3,0,0,3,0,0,14,11,0,6,3,4,6,0,0,31,8,0,0,3,9,0,0,0,24,27,0,5,3,8,6,0,0,59,50,8,10,15,14,21,4,11,125,617,70,97,98,146,90,7,31,1160,0,0,0,0,3,0,0,0,8,3,0,0,0,3,0,0,0,4,18,3,0,4,0,12,0,0,36,7,0,3,0,0,0,0,0,9,29,7,5,6,3,5,0,0,58,83,8,8,3,3,3,0,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,12,10,0,3,0,0,0,0,0,11,25,0,3,0,5,10,0,8,54,929,105,155,150,207,166,16,48,1772,0,0,0,0,0,0,0,0,0,0,0
210051249,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,65,3,5,11,16,14,0,3,119,11,0,0,0,4,0,0,0,19,33,0,3,4,10,3,0,0,53,22,3,3,3,0,4,0,0,36,32,5,8,8,9,11,0,0,73,3,4,0,10,3,3,0,0,22,38,8,13,11,22,13,0,4,110,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,3,0,0,0,0,3,0,0,8,3,0,3,0,0,0,0,0,9,16,0,0,3,3,3,0,0,25,12,3,3,0,8,0,0,0,30,3,0,0,0,0,0,0,0,3,4,0,3,0,4,0,0,0,11,22,3,5,4,6,3,0,0,42,272,37,52,56,81,62,3,21,579,0,0,0,0,0,0,0,0,3,0,0
210051250,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,26,0,4,0,15,5,0,5,54,3,0,0,0,0,0,0,0,4,17,0,0,4,0,3,0,0,19,20,0,3,3,3,3,0,0,40,10,0,0,0,0,0,0,0,16,10,5,4,3,8,4,0,0,37,58,6,6,5,10,8,0,0,98,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,13,7,0,0,3,0,3,0,0,15,14,0,0,0,3,0,0,0,20,8,0,0,0,0,3,0,0,14,12,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,22,0,0,0,9,0,0,0,26,6,0,3,0,3,3,0,0,22,241,17,31,32,56,41,5,8,429,0,0,0,0,0,3,0,0,10,0,0
210051441,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,4,4,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,6,5,0,0,0,7,3,0,0,16,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,3,14,4,9,16,3,4,88,0,0,0,0,0,0,0,0,0,0,0
210051442,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,4,3,0,8,3,4,0,0,21,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,8,3,9,11,4,0,0,82,0,0,0,0,0,0,0,0,4,0,0
210051443,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,54,3,10,8,11,10,0,3,93,0,0,0,0,0,0,0,0,3,30,3,3,9,12,4,0,0,63,5,0,0,0,0,3,0,0,9,7,0,0,8,0,4,0,0,29,3,0,0,0,0,3,0,0,17,25,0,0,4,4,3,0,0,33,7,0,0,0,0,0,0,0,5,12,0,3,3,5,0,0,0,23,0,0,0,0,0,0,0,0,3,6,0,0,3,4,6,0,0,24,6,0,0,0,0,3,0,0,12,16,0,3,7,8,0,0,0,31,15,4,5,3,0,7,0,0,37,15,3,4,5,0,0,0,0,30,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,0,12,13,0,0,3,0,4,0,0,23,225,18,41,45,51,59,3,11,447,3,0,0,0,0,0,0,0,3,0,0
210051444,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,6,3,0,0,3,0,0,9,13,0,0,0,3,0,0,0,19,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,10,4,11,19,13,0,3,92,0,0,0,0,4,0,0,0,9,0,0
210051445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,37,7,3,7,14,10,0,4,79,0,0,0,0,0,0,0,0,0,0,0
211011251,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,280,24,19,35,44,26,6,14,436,11,0,8,0,3,9,0,0,31,92,8,12,9,22,17,0,4,165,138,15,19,30,42,31,0,4,272,46,0,3,12,9,8,0,3,75,0,0,0,0,3,3,0,0,11,35,7,3,6,4,3,0,0,61,3,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,9,12,0,0,3,0,0,0,0,18,27,0,8,6,6,6,0,0,61,14,0,0,6,3,4,0,0,29,8,0,0,0,3,0,0,3,12,14,3,3,3,4,0,0,0,27,57,4,4,3,8,8,0,0,91,6,0,0,3,0,4,0,0,14,38,3,4,3,3,4,0,4,62,79,14,4,6,19,8,0,4,131,883,82,95,122,162,133,7,36,1523,3,0,0,0,0,0,0,0,9,0,0
211011254,8,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,274,32,36,41,30,40,0,13,457,9,0,0,0,0,4,0,0,16,56,12,0,6,14,5,0,3,103,224,25,29,34,40,28,3,9,378,73,7,12,13,17,8,0,3,141,7,4,5,3,8,7,0,0,34,53,4,3,0,13,4,0,3,93,23,3,0,0,0,0,0,0,29,12,0,0,0,0,3,0,0,20,4,0,0,0,0,0,0,0,9,58,7,10,15,10,18,0,3,118,36,0,4,3,4,6,0,0,52,21,0,0,7,0,0,0,0,28,32,4,4,3,3,0,0,3,53,38,9,3,3,11,3,0,0,64,7,0,3,6,0,3,0,0,25,24,3,0,3,9,10,0,0,47,82,12,7,18,17,19,0,8,162,1034,120,120,159,176,172,6,40,1838,0,0,0,0,0,0,0,0,4,0,4
211011255,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,4,7,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,62,0,3,3,4,3,0,3,81,4,0,0,0,0,0,0,0,4,0,0
211011256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,3,9,8,7,0,3,85,0,0,0,0,0,0,0,0,4,25,3,3,3,12,5,0,0,51,21,3,4,3,5,3,0,0,42,23,4,4,8,6,6,0,0,57,9,0,4,5,0,9,0,0,32,21,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,6,21,0,3,0,0,0,0,0,25,5,0,0,0,0,0,0,0,5,15,0,0,4,6,0,0,0,25,10,0,0,0,0,0,0,0,10,15,0,3,0,3,0,0,0,17,27,3,3,10,6,5,0,0,60,23,0,3,10,7,3,0,0,54,0,0,0,0,0,0,0,0,0,11,0,0,0,5,3,0,0,29,17,0,3,4,4,4,0,0,36,301,24,34,59,79,52,0,10,565,0,0,0,0,0,0,0,0,0,0,0
211011257,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,63,7,7,6,6,7,0,0,104,0,0,0,0,0,3,0,0,3,15,4,0,3,4,0,0,0,33,34,3,9,3,4,3,0,0,57,12,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,3,9,0,0,0,4,3,0,0,18,8,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,3,0,0,0,0,27,13,0,0,0,3,0,0,0,15,6,0,0,0,0,0,0,0,9,10,0,0,3,0,0,0,0,16,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,9,0,3,0,4,3,0,0,20,12,0,4,0,0,3,0,0,25,220,26,32,23,39,32,3,3,370,0,0,0,0,0,0,0,0,0,0,0
211011258,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,56,4,5,14,11,11,0,3,103,4,0,0,0,0,0,0,0,4,9,0,0,0,0,6,0,0,17,20,0,3,3,0,0,0,0,25,21,3,0,0,7,3,0,0,40,4,0,4,3,3,3,0,0,18,10,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,24,13,0,4,3,3,4,0,0,21,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,5,4,0,0,3,4,0,0,0,10,190,13,29,27,34,35,0,6,336,3,0,0,0,0,0,0,0,3,0,0
211011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,23,3,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,16,12,0,0,5,3,0,0,0,22,8,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,8,11,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,4,21,3,0,0,4,0,0,0,32,8,0,3,3,0,4,0,0,17,0,0,0,0,0,0,0,0,6,37,3,4,7,3,0,0,0,58,176,16,23,24,17,14,0,7,274,6,0,0,0,0,0,0,0,11,6,0,3,0,0,0,0,0,9,5,0,3,0,3,0,0,0,16,327,26,45,37,38,32,3,7,516,0,0,0,0,0,0,0,0,0,0,0
211011260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,3,4,0,0,0,41,3,0,0,0,0,0,0,0,10,14,0,0,4,3,3,0,0,28,6,0,0,0,0,0,0,0,12,72,12,25,22,16,11,0,5,162,15,0,11,14,14,18,3,0,79,8,0,0,0,0,0,0,0,14,5,0,9,4,4,0,0,0,23,41,3,8,11,10,7,0,0,73,6,0,0,0,4,4,0,0,13,33,4,0,0,4,5,0,0,53,22,0,0,0,0,3,0,0,34,94,3,0,9,14,7,0,0,132,70,4,11,15,7,5,0,4,108,78,3,5,10,18,3,0,3,114,7,0,0,0,0,0,0,0,9,27,3,6,3,0,4,0,0,47,11,0,4,4,8,5,0,0,26,540,42,88,91,108,66,5,20,969,4,0,0,0,0,0,0,0,4,0,0
211011446,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,88,7,23,15,13,21,0,7,172,3,0,0,5,0,0,0,0,11,21,4,8,10,0,4,0,3,43,15,0,3,0,3,6,0,0,24,43,9,14,7,11,7,0,3,90,3,0,0,3,8,3,0,0,18,8,0,0,0,0,3,0,0,20,5,0,0,0,0,0,0,0,10,27,5,6,7,4,15,0,0,61,5,0,0,3,0,0,0,0,13,41,8,12,9,3,8,0,0,81,22,0,4,0,4,3,0,0,33,15,3,4,0,0,0,0,0,24,13,5,5,3,3,4,0,3,40,113,6,6,11,9,12,0,8,171,10,0,0,0,0,3,0,0,13,12,3,0,3,0,0,0,0,23,28,3,0,3,3,7,0,3,48,488,57,78,89,70,88,3,28,901,0,0,0,0,0,0,0,0,4,0,0
211011447,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,3,0,0,0,17,0,0,0,0,0,0,0,0,3,23,0,3,0,3,3,0,0,27,3,0,0,0,0,0,0,0,3,18,3,5,0,3,0,0,0,36,5,0,0,0,3,3,0,0,14,11,3,0,4,0,0,0,0,17,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,16,5,0,0,3,0,0,0,0,7,9,0,0,0,0,0,0,0,9,25,0,4,0,3,0,0,0,38,36,3,4,4,8,3,0,0,61,5,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,12,4,0,0,3,0,0,0,0,9,191,9,17,23,32,13,3,3,298,0,0,0,0,0,0,0,0,3,0,0
211011448,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,46,0,3,0,5,3,0,0,61,7,0,0,0,0,0,0,0,7,37,0,3,0,6,3,0,0,52,13,5,0,3,7,0,0,0,33,64,3,6,17,12,7,0,0,109,17,0,4,8,8,3,0,0,40,6,0,0,0,0,0,0,0,14,3,0,0,0,3,4,0,0,15,8,3,5,3,0,0,0,0,20,4,0,0,0,0,0,0,0,7,19,3,3,0,0,0,0,0,33,13,0,0,3,0,0,0,0,19,20,0,0,0,0,0,0,0,22,28,0,0,0,3,0,0,0,33,49,6,8,13,22,10,0,0,103,9,0,0,0,0,0,0,0,7,21,0,3,3,0,3,0,0,40,9,3,4,0,5,5,0,0,31,374,31,43,56,72,48,5,12,635,0,0,0,0,0,0,0,0,4,0,0
211011449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,9,0,0,0,3,0,0,0,11,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,42,4,3,6,3,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0
211021261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,11,32,0,3,3,0,3,0,0,47,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,42,4,9,12,7,9,0,4,81,25,5,6,0,6,3,0,0,47,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,6,0,0,3,0,0,0,0,11,173,14,25,23,17,15,3,6,281,0,0,0,0,0,0,0,0,0,0,0
211021262,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,21,7,4,4,3,5,0,0,39,3,0,0,0,0,0,0,0,10,4,0,0,3,0,0,0,0,13,10,3,8,0,0,0,0,0,28,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,24,0,3,4,4,0,0,0,31,8,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,22,3,3,3,3,0,0,0,36,12,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,17,5,0,0,0,0,0,0,0,9,144,18,30,20,14,14,0,0,242,3,0,0,0,0,0,0,0,3,0,0
211031263,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,286,31,21,33,33,31,0,11,449,3,0,0,0,0,0,0,0,5,57,3,6,4,8,9,0,0,88,34,0,3,3,4,5,0,3,55,61,5,6,5,5,4,0,0,92,10,0,3,11,3,3,0,0,30,18,0,0,0,5,0,0,0,22,3,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,9,25,4,0,3,4,0,0,0,34,25,0,0,0,3,7,0,3,38,3,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,9,31,3,3,3,3,3,0,0,42,5,0,0,0,0,0,0,0,6,24,0,6,0,7,4,0,0,43,47,4,3,3,3,6,0,5,74,650,55,63,66,80,72,8,22,1028,0,0,0,0,6,0,0,0,7,6,0
211031265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,3,5,0,0,0,0,3,40,0,0,0,0,0,0,0,0,6,12,0,0,0,3,0,0,0,12,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,15,0,0,0,0,4,0,0,24,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,33,3,0,5,3,0,0,3,52,26,0,3,4,3,0,0,0,40,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,8,0,3,0,0,0,0,0,14,149,12,17,18,20,9,0,10,230,0,0,0,0,0,0,0,0,0,0,0
