SA2_MAINCODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
303051072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,17,11,62,0,0,72,36,41,0,10,94,59,58,3,3,127,53,60,5,0,121,68,47,4,3,117,56,45,0,3,101,55,40,0,0,98,56,34,4,3,95,47,25,4,0,78,32,20,0,0,51,16,15,0,0,30,4,4,0,0,5,0,3,0,0,3,479,456,27,27,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303051073,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,5,0,3,0,0,3,0,7,0,0,7,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,3,0,34,44,198,10,7,264,166,189,7,12,374,294,150,19,6,472,273,161,27,14,468,302,188,14,5,507,294,135,8,10,440,289,114,8,8,420,280,107,9,8,397,194,100,4,5,308,114,81,9,3,211,31,48,3,3,87,9,15,3,0,22,9,8,3,0,23,2300,1494,128,73,3993,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,0,3,0,0,7,0,0,0,0,0,3,3,0,3,8,4,0,0,0,3,4,0,0,0,6,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0
303051074,0,5,0,0,3,0,3,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,7,7,6,0,0,8,9,0,0,0,8,3,3,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,27,12,3,62,71,202,12,6,299,399,257,20,22,693,655,267,38,18,980,756,221,50,12,1040,774,193,35,18,1015,854,204,34,19,1111,834,193,25,18,1069,755,173,30,13,976,604,134,37,13,789,355,86,30,7,480,111,56,3,5,175,31,17,0,3,52,6,14,0,4,25,6190,2025,302,161,8684,0,3,0,0,6,0,3,0,0,4,10,0,0,0,7,14,3,0,0,17,5,4,0,0,10,14,3,0,0,14,6,5,0,0,14,12,0,0,0,10,3,0,0,0,3,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0
303051075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,3,0,0,4,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,0,23,26,116,3,0,147,132,91,3,7,239,213,99,4,7,322,201,86,14,5,307,177,81,13,10,277,172,75,9,4,263,196,81,10,3,289,138,64,9,0,206,125,59,4,3,187,75,51,3,0,128,15,25,3,0,46,3,10,0,0,17,0,5,0,0,4,1471,842,78,44,2428,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303051076,3,6,0,0,5,10,24,0,0,36,4,16,0,0,23,4,16,0,0,25,4,19,4,0,28,11,8,0,0,18,8,11,3,0,29,12,10,4,0,25,9,9,4,0,18,6,5,0,0,10,0,0,0,0,5,0,3,0,0,4,0,3,0,0,3,76,131,17,5,229,297,319,18,27,663,1488,415,42,58,2001,1950,385,58,43,2433,2077,413,66,46,2610,2106,364,50,40,2570,2333,385,41,45,2806,2361,369,47,54,2822,2217,349,59,38,2669,1752,295,56,22,2129,1029,245,38,18,1330,332,171,12,9,522,69,75,3,4,146,20,26,3,3,54,18035,3816,504,404,22758,5,4,0,0,8,16,5,0,3,31,19,3,0,3,28,22,9,0,0,26,20,5,0,0,29,27,3,0,0,27,35,8,0,0,39,36,3,5,4,39,33,7,0,3,39,8,4,0,0,14,3,3,0,0,7,3,0,0,0,3
303061077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,8,0,0,13,17,35,0,0,50,31,32,3,0,65,39,41,0,5,88,47,37,3,0,81,28,46,0,3,79,52,39,4,3,93,29,38,0,0,71,37,34,0,0,72,15,22,0,0,45,18,13,0,0,36,0,5,0,0,8,0,0,0,0,0,326,351,14,18,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303061078,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,13,3,3,20,15,56,0,0,77,59,93,3,3,153,118,90,6,3,218,137,81,8,8,235,116,79,4,3,195,126,61,9,0,196,116,75,5,3,193,111,69,5,9,195,115,54,4,0,176,61,47,5,0,115,15,32,3,0,53,5,14,0,0,20,3,5,0,0,7,992,756,45,39,1829,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
303061079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,10,6,55,0,0,70,66,114,5,8,198,135,125,8,13,280,135,93,13,10,251,117,121,5,0,245,142,113,3,3,259,143,108,0,3,257,124,101,9,0,233,124,98,7,3,230,73,77,3,4,155,26,41,6,0,71,0,20,0,0,17,4,7,0,0,10,1091,1074,64,49,2278,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303061080,0,3,0,0,5,0,7,0,0,7,3,0,0,0,3,0,0,0,0,3,7,0,0,0,4,0,4,0,0,5,0,0,0,0,0,4,3,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,18,36,0,0,61,13,105,9,0,131,92,182,3,15,293,169,148,10,3,335,158,150,7,10,319,142,122,13,3,274,151,113,3,7,276,163,105,3,8,281,136,106,7,3,255,125,107,6,0,244,81,88,5,3,180,41,58,6,0,101,18,19,0,0,41,0,9,0,0,14,1305,1318,74,54,2753,0,7,0,0,7,3,0,0,0,6,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,3,0,0,0,3,0,4,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
304011081,0,6,0,0,10,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,28,20,392,4,5,432,174,314,15,8,510,187,122,20,0,334,139,111,15,10,271,139,104,11,4,256,156,117,6,3,283,172,145,6,0,319,140,118,8,0,274,109,128,9,0,249,69,76,11,0,152,32,67,8,0,105,3,32,0,0,38,5,3,0,0,8,1350,1730,107,38,3228,0,3,0,0,3,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,7,0,3,0,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304011082,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,11,5,66,3,0,77,30,50,3,0,79,45,35,3,0,77,52,32,5,0,87,56,61,3,0,121,63,55,0,0,120,60,70,3,0,131,49,54,0,0,100,42,40,4,0,86,16,43,3,0,59,14,16,3,0,36,3,11,0,0,9,0,3,0,0,3,423,533,30,7,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,9,0,0,11,7,14,0,0,18,18,7,0,0,29,14,14,0,4,33,13,10,0,0,22,21,7,0,0,30,13,9,0,0,17,15,8,0,0,27,11,15,0,0,24,6,5,0,0,12,3,0,0,0,10,0,4,0,0,4,0,0,0,0,0,115,106,4,4,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304011084,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,4,0,4,0,0,3,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,7,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,3,0,34,70,284,11,4,365,252,271,21,16,555,355,141,31,8,539,338,118,17,4,481,320,122,16,13,473,391,153,14,4,559,368,141,11,11,534,341,114,14,7,476,270,117,13,4,406,141,98,12,0,255,56,55,6,3,121,11,29,0,0,46,0,3,0,0,8,2916,1642,171,90,4818,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,3,0,0,9,4,5,0,0,3,10,5,0,0,13,5,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
304011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,6,3,0,0,16,3,4,0,0,10,5,8,0,0,12,10,9,3,0,21,12,19,0,0,33,14,9,0,0,27,23,11,0,0,39,23,17,0,0,42,10,12,0,0,30,10,19,0,0,26,6,4,0,0,13,0,0,0,0,3,130,125,7,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304021086,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,18,12,109,8,0,129,39,64,3,0,109,37,28,0,0,68,49,31,0,4,82,61,45,3,0,109,53,62,0,0,120,88,50,0,3,144,59,56,4,0,114,40,41,0,0,80,18,34,5,4,68,6,33,0,0,42,3,9,4,0,17,3,5,0,0,10,486,569,32,14,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
304021087,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,18,0,0,19,6,91,4,0,101,66,137,12,0,218,74,67,4,6,149,86,59,17,0,159,90,66,5,0,164,109,91,8,0,203,152,93,4,0,250,132,78,3,0,221,106,61,9,0,171,68,64,4,3,138,37,48,0,0,86,12,29,0,0,38,6,9,0,0,20,942,883,72,13,1908,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,12,139,4,0,156,48,104,3,3,156,50,40,4,0,97,56,47,3,0,110,54,56,3,3,117,47,61,0,0,111,74,69,7,0,147,54,43,10,3,104,60,51,3,0,110,46,54,3,3,102,16,49,3,0,65,5,23,0,0,31,0,6,0,0,8,524,739,43,17,1323,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
304021089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,16,0,3,26,30,46,3,0,77,41,20,0,0,65,31,25,3,0,53,27,22,3,0,50,41,36,0,0,79,51,31,0,3,88,59,32,6,3,99,29,29,0,0,61,26,24,3,0,51,7,18,0,0,23,4,9,5,0,18,3,7,0,0,12,347,304,31,12,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304021090,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11,13,114,4,0,131,75,98,3,0,179,103,58,3,0,170,86,48,8,0,144,80,72,3,0,153,93,80,8,4,190,130,96,3,3,234,121,87,5,0,213,92,65,11,3,165,59,59,4,0,122,22,57,0,0,80,13,33,0,0,52,11,21,0,0,25,905,886,54,20,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
304021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,8,45,0,0,58,45,46,5,0,94,54,33,0,3,88,84,22,3,3,110,59,46,4,3,110,124,67,3,3,196,101,67,7,3,185,115,56,6,0,175,97,45,3,3,151,48,41,5,0,86,31,34,0,0,64,11,3,3,0,17,4,4,0,0,8,773,515,51,16,1358,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,14,5,93,3,3,101,55,101,3,6,165,73,41,3,0,126,85,60,11,3,158,62,68,4,0,130,59,64,0,4,126,86,79,5,3,172,90,58,4,0,160,44,48,3,6,102,37,44,0,0,88,9,28,4,0,41,11,10,0,0,19,3,11,0,0,13,626,715,32,27,1396,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304031093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10,10,72,5,0,90,44,76,4,4,122,95,38,3,0,142,98,56,12,0,167,106,62,7,0,174,111,62,9,6,183,123,69,3,3,195,121,56,3,0,184,114,65,3,0,183,76,56,3,0,137,27,50,5,0,74,6,12,0,0,15,8,7,0,0,14,932,675,61,20,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304031094,0,0,0,0,0,0,6,0,0,6,3,5,0,0,11,0,3,0,0,0,0,0,0,0,3,0,3,0,0,5,3,5,0,0,7,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,35,0,0,52,68,951,32,24,1080,478,1143,44,22,1684,595,398,33,20,1044,504,250,40,8,801,415,207,33,8,659,373,232,12,13,633,380,225,13,7,634,347,207,17,9,586,264,199,17,9,489,181,164,4,7,355,71,112,12,3,200,18,45,3,0,64,4,23,0,0,29,3699,4155,256,138,8252,0,3,0,4,4,0,3,0,0,5,3,0,0,0,11,3,0,0,0,3,3,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,5,3,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
304031095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,12,6,55,0,0,67,56,80,7,3,146,74,38,0,0,119,82,33,3,3,123,78,50,5,0,132,71,45,0,0,118,84,47,0,0,131,69,38,0,0,110,59,46,4,0,108,38,20,7,0,64,21,21,0,0,34,0,8,0,0,15,0,8,0,0,12,643,501,26,15,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304031096,0,0,0,0,0,0,4,0,0,6,4,3,0,0,5,3,3,0,0,4,3,7,0,0,7,3,0,0,0,3,6,3,0,0,10,3,3,0,0,3,0,0,0,0,3,3,3,0,0,5,0,4,0,0,3,0,6,0,0,6,0,0,0,0,0,26,28,3,0,55,25,333,24,38,411,267,967,68,27,1329,619,446,33,17,1122,952,393,65,24,1435,816,339,53,16,1222,671,275,19,12,973,744,219,20,11,983,655,198,25,3,877,557,170,27,6,759,322,131,19,0,476,111,98,7,3,215,29,46,4,0,77,6,26,3,0,36,5764,3634,360,165,9919,0,0,0,0,0,0,3,0,0,8,3,4,0,0,8,11,0,0,0,15,16,0,0,0,16,3,7,0,0,11,9,7,0,0,13,8,0,0,0,8,6,3,0,0,12,3,0,0,0,4,3,0,0,0,6,0,0,0,0,3
304031097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,13,17,86,0,4,108,141,152,9,9,306,183,83,13,5,282,219,74,10,5,315,166,60,11,4,237,160,84,4,3,251,114,57,5,3,180,128,54,3,0,191,111,55,4,0,172,76,43,4,4,125,32,43,0,0,80,7,18,3,0,28,0,7,0,0,18,1358,831,67,35,2295,0,0,0,0,0,0,0,0,0,5,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
304041098,0,0,0,0,0,4,7,0,0,14,3,4,0,0,8,5,0,5,0,9,0,3,0,0,4,5,0,3,0,11,3,0,0,0,5,3,0,4,0,4,4,0,0,0,5,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,15,0,78,175,107,7,12,307,1230,178,78,26,1511,1219,118,93,37,1470,942,99,69,20,1129,589,99,38,15,731,575,97,25,13,713,552,108,17,12,684,442,89,16,10,550,338,97,20,3,453,164,72,6,3,245,53,37,3,0,100,12,22,3,0,33,3,3,0,0,10,6293,1128,376,148,7941,3,3,0,0,7,11,0,0,0,17,7,0,0,0,9,13,0,0,0,13,9,3,0,0,8,4,3,0,0,10,9,0,0,0,9,5,0,0,0,8,3,0,0,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0
