SA2_MAINCODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
212021293,0,0,0,5,0,0,0,3,0,9,0,0,3,10,4,0,0,0,0,17,0,0,0,12,0,4,0,3,0,23,3,0,0,10,9,8,0,0,3,30,0,0,3,4,5,3,0,0,0,16,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,3,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,3,0,0,0,4,13,8,15,53,25,29,3,4,3,156,0,0,0,0,0,0,0,0,0,7,0,4,9,5,3,3,0,4,0,32,0,0,11,18,8,10,0,4,0,57,3,3,18,25,8,5,0,9,0,65,0,4,29,31,11,7,3,12,0,99,8,3,48,53,31,14,3,15,3,181,5,6,73,51,30,16,4,24,0,209,18,10,100,47,36,15,0,17,4,242
212021294,0,0,0,6,3,3,0,0,0,8,0,0,0,9,0,0,0,0,0,11,0,0,0,6,0,5,0,0,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,17,9,12,0,6,4,59,0,0,0,0,0,0,0,0,0,4,0,3,6,3,3,0,0,4,0,20,0,3,3,10,4,5,0,3,0,24,0,0,8,14,4,7,0,4,0,34,0,0,4,9,3,3,0,7,0,29,3,3,22,10,6,5,3,10,0,63,6,4,28,13,3,3,3,10,0,67,5,4,30,12,6,3,3,3,0,75
212021295,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,7,0,3,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,3,0,13,3,0,3,12,0,3,0,0,0,17,0,0,3,9,4,3,3,3,0,27,0,3,11,15,11,3,0,7,0,52,0,0,8,4,3,5,4,11,3,39,7,5,15,8,8,7,4,4,0,57
212021297,0,0,0,0,9,0,0,3,0,9,0,0,5,3,5,3,4,0,3,19,0,0,0,4,8,4,3,3,0,24,11,0,0,3,12,3,13,8,0,44,4,4,5,6,9,4,9,4,0,36,3,0,4,0,3,4,0,0,0,19,4,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,3,0,0,11,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,33,16,16,20,52,25,26,25,3,214,7,0,4,0,0,3,0,0,4,20,3,0,0,7,3,4,0,9,0,30,3,3,15,7,6,7,4,8,0,53,5,0,11,19,11,13,6,4,0,69,3,5,33,19,12,3,4,26,0,107,7,6,66,33,27,21,20,23,0,198,19,9,76,37,39,14,43,63,0,306,32,11,215,28,54,29,81,60,3,516
212021299,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,0,0,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,6,0,0,4,7,3,0,0,0,0,12,0,3,5,0,0,0,4,0,0,17,0,0,0,3,3,0,0,3,0,14,0,0,5,6,0,3,0,11,3,33,3,3,21,12,9,6,3,4,0,56,3,0,19,8,6,0,3,14,0,53
212021453,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,10,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,10,0,0,3,4,0,3,0,0,0,9,0,0,3,9,0,0,0,0,0,14,0,0,8,9,0,0,0,0,0,19,0,0,3,15,0,4,0,3,0,28,4,3,15,5,4,0,3,8,0,33,0,0,17,8,4,0,5,7,0,41
212021454,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,5,3,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,0,11,0,0,10,12,0,0,0,4,0,27,0,0,4,3,0,0,0,0,0,10,0,0,7,8,3,3,0,3,0,25,0,0,11,9,3,0,0,7,0,23,3,0,14,6,3,0,0,4,0,26
212021455,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7,3,0,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,8,0,0,0,0,3,0,0,3,0,11,0,0,7,9,3,0,0,3,0,18,3,0,3,0,0,0,0,0,0,13,0,0,12,3,0,0,0,3,0,21,0,0,7,6,5,0,0,0,0,24,5,0,4,5,0,0,0,5,0,20
212021456,0,0,0,8,3,0,0,0,0,14,3,0,3,4,0,4,0,0,0,16,0,0,3,9,5,8,0,0,0,23,3,0,0,6,3,9,0,0,0,26,4,3,0,0,0,3,0,0,0,13,3,0,0,3,0,3,0,0,0,11,5,0,0,0,0,4,0,0,0,15,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,24,10,10,35,20,41,6,10,0,159,3,0,0,0,0,0,0,4,0,6,0,3,3,7,0,10,0,0,0,20,0,0,6,10,10,27,5,3,0,66,4,0,10,21,4,21,0,6,0,69,6,3,26,17,6,17,0,7,0,86,14,7,22,36,27,30,0,8,0,142,10,7,41,35,28,28,9,24,3,182,21,15,64,31,33,35,19,24,0,249
212031300,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,4,0,3,0,30,0,0,5,7,9,3,0,0,0,31,3,0,4,3,0,4,0,0,0,16,3,0,0,0,5,4,0,0,0,15,3,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,12,43,19,32,3,14,4,145,3,0,3,0,0,0,0,0,0,8,0,3,3,4,4,17,0,3,0,38,0,3,13,16,8,14,0,5,0,66,0,3,19,19,3,20,0,8,0,79,4,0,25,14,14,20,3,15,0,96,14,4,43,63,18,32,4,19,0,189,11,3,82,37,24,37,10,18,4,222,19,5,92,35,29,25,12,18,0,233
212031301,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,6,0,0,0,3,3,3,0,0,0,6,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,16,9,4,4,4,0,49,0,0,0,3,0,0,0,0,0,3,0,0,3,0,4,3,0,0,0,10,0,0,4,20,3,3,0,0,0,28,3,6,5,14,3,0,0,8,0,35,0,6,4,9,3,3,0,9,0,38,3,3,19,23,10,7,0,3,3,70,3,3,17,33,6,3,0,15,3,97,9,4,32,21,8,6,6,13,0,97
212031302,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,7,3,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,10,0,0,0,4,0,4,0,0,0,11,3,0,8,4,0,3,0,0,0,22,0,0,8,6,0,0,0,4,0,24,0,0,9,13,3,4,3,3,0,41,0,0,6,4,7,7,0,0,0,31,0,3,19,4,3,5,0,3,0,40
212031303,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,5,8,3,3,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,13,3,0,3,3,3,0,0,0,0,13,3,0,3,6,0,0,0,8,0,24,0,0,3,5,3,0,4,9,0,26,3,3,7,16,7,3,0,20,0,56,7,3,17,13,7,0,4,17,0,70,14,0,34,15,0,0,14,11,0,85
212031304,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,13,0,0,4,12,3,0,0,0,0,14,0,0,3,0,0,3,0,0,0,7,0,3,7,5,4,7,0,0,0,21,0,0,9,13,3,0,3,4,0,35,3,3,13,5,3,0,0,0,0,31
212031305,0,0,0,6,0,0,0,3,0,10,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,19,4,8,5,5,0,52,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,7,0,0,0,7,0,6,0,0,0,16,0,0,4,12,0,4,0,3,0,29,4,0,6,16,0,8,3,0,0,35,0,0,6,31,3,3,0,8,0,54,3,4,13,20,6,3,3,9,0,59,3,0,19,16,4,0,0,6,3,57
212031306,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,13,0,0,0,4,0,3,0,0,0,9,0,0,0,4,3,0,3,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,3,21,10,10,4,3,0,69,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,10,0,0,3,8,0,3,0,0,0,13,0,0,4,22,0,0,0,8,0,33,0,3,3,33,0,5,0,0,0,49,3,4,13,30,3,3,3,7,0,66,3,3,22,23,7,3,15,6,0,78,3,0,27,25,13,4,4,10,0,91
212031308,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,3,3,0,9,0,29,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,12,0,7,0,3,5,0,30,4,0,10,0,0,0,0,0,0,25,3,0,9,0,3,0,0,0,0,18,5,0,21,11,3,0,0,3,0,47,5,4,13,7,3,0,3,12,0,47,8,0,28,0,3,0,6,8,0,49
212031457,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,3,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,0,3,0,0,0,15,0,0,3,7,0,0,0,0,0,12,0,0,6,8,3,0,0,0,0,19,0,0,9,14,4,0,0,0,0,24,7,0,14,6,0,4,3,4,0,27,5,4,15,6,3,0,3,3,0,36
212031458,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,8,0,3,0,0,22,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,4,7,7,0,0,3,0,21,0,4,5,3,0,0,0,0,0,12,0,0,9,5,6,0,0,0,0,31,0,0,7,14,4,0,0,0,0,37,0,4,7,11,0,3,0,4,0,27,0,0,8,7,9,0,4,4,0,36
212041309,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,0,3,0,12,0,0,3,4,3,0,0,0,0,11,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,7,13,8,9,8,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,4,4,0,0,0,0,0,15,0,0,3,4,3,0,0,0,0,14,0,0,6,3,0,0,0,4,0,25,0,0,11,9,0,4,6,11,4,47,6,3,12,18,12,3,7,14,0,76,4,3,17,12,9,9,22,5,0,77
212041310,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,9,0,18,3,0,0,0,0,0,6,0,0,15,0,0,3,5,0,0,0,3,0,12,0,0,0,0,5,4,4,0,0,10,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,9,10,10,13,12,16,0,85,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,0,0,3,8,0,0,0,3,0,17,0,0,15,3,3,0,9,8,0,37,0,0,8,10,5,6,3,7,0,34,0,0,15,12,0,9,10,7,0,51,3,0,29,10,13,4,23,17,0,104,5,0,59,13,16,3,22,19,0,148
212041311,0,0,6,14,7,5,4,8,0,44,3,0,3,14,20,7,15,17,4,86,4,4,21,24,36,23,47,25,3,180,18,0,20,21,45,13,52,20,3,208,17,12,27,11,52,21,46,13,5,204,15,10,18,8,31,16,41,6,0,144,17,13,11,4,17,3,8,3,0,66,17,7,6,0,6,3,3,3,0,51,28,8,9,3,6,3,3,0,0,63,11,4,0,0,3,3,0,0,0,23,0,0,0,3,4,0,0,4,0,22,142,56,113,119,249,122,235,120,22,1183,14,0,20,6,3,4,10,5,11,68,0,3,17,23,10,11,3,11,5,73,6,11,39,34,22,32,12,35,3,203,9,8,63,35,37,39,22,45,3,266,12,13,100,59,60,42,34,44,12,366,30,30,197,96,113,49,113,114,17,758,83,34,447,95,177,93,340,296,24,1591,141,67,893,115,322,118,616,317,35,2628
212041312,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,3,0,7,0,0,0,3,0,13,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,17,3,0,3,6,0,42,0,0,0,0,3,0,0,0,0,7,0,0,6,6,0,0,0,4,0,13,0,0,5,6,0,0,0,3,0,22,0,0,0,9,0,0,0,0,0,14,0,0,8,15,0,0,0,4,0,27,0,3,8,14,3,0,3,5,0,43,3,3,16,31,0,0,0,3,0,57,3,3,18,23,3,0,11,3,0,58
212041313,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,6,5,7,3,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,7,0,13,0,0,0,11,4,0,0,0,0,16,4,0,10,4,0,3,0,0,0,17,3,0,10,5,0,3,3,9,0,35,4,3,19,7,12,0,0,4,0,51,0,0,19,3,12,3,8,3,0,49
212041314,0,0,3,0,0,3,0,3,0,9,0,0,0,3,0,6,3,6,0,22,0,0,3,9,3,3,12,4,0,32,0,0,0,3,6,3,10,3,0,31,5,4,3,5,8,3,5,5,0,31,3,0,0,0,5,0,0,0,0,10,3,0,0,0,3,0,3,0,0,7,3,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,21,9,11,27,29,33,27,25,4,192,0,0,3,0,0,0,0,0,0,11,0,4,0,0,0,5,0,3,0,15,0,0,9,6,3,9,0,11,3,49,0,0,14,18,7,12,6,10,0,72,6,0,31,8,4,11,4,5,0,78,5,3,37,25,15,11,14,19,0,143,8,0,69,23,26,17,45,41,5,231,32,7,108,20,33,21,54,39,4,315
212041316,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,8,3,0,0,3,3,0,3,0,0,15,5,0,0,0,6,0,6,0,0,16,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,19,8,3,7,18,3,14,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,17,0,0,5,3,0,3,0,0,0,14,3,0,13,6,16,6,3,3,0,46,4,3,9,9,11,4,20,11,0,82,11,3,18,10,42,10,29,11,0,126
