SA2_MAINCODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
312021358,0,0,0,3,15,16,7,9,3,54,0,6,0,0,12,17,4,3,3,50,0,3,0,0,14,9,4,9,0,34,3,0,4,0,8,15,3,11,0,40,4,0,0,0,3,7,12,15,0,44,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,3,19,19,23,27,96,82,54,54,9,388,0,3,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,15,3,9,0,0,0,0,0,0,0,21,4,7,11,4,0,0,4,0,0,23,3,3,19,7,0,3,0,0,0,40,4,7,30,38,8,4,0,0,0,90,3,0,13,36,17,11,0,3,4,82,3,0,3,29,33,14,0,4,0,83,3,0,5,8,15,18,4,3,0,54,4,0,3,10,12,8,0,3,0,33,0,0,0,0,0,0,3,3,0,14,0,3,0,0,3,3,0,0,0,8
312031359,5,0,4,11,31,81,41,77,3,244,3,0,0,3,4,40,25,43,0,122,5,0,0,0,0,21,6,25,0,61,0,0,0,3,4,7,4,10,0,24,0,0,0,0,0,3,9,14,0,28,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,4,7,0,0,15,22,31,57,71,164,273,172,258,17,1064,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,23,0,20,6,4,0,3,0,0,0,34,0,15,12,8,0,0,0,3,0,36,0,18,22,11,5,3,0,4,0,53,10,11,17,45,30,21,15,8,0,157,3,6,4,36,59,48,36,36,0,226,0,3,9,14,32,56,56,35,0,204,3,0,3,6,14,15,27,31,0,102,6,0,0,6,10,6,3,13,0,44,0,0,0,0,3,8,3,6,0,24,0,0,0,0,0,10,0,10,0,20
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,0,0,5,3,12,19,19,14,0,76,0,0,0,3,16,19,7,7,0,53,0,0,0,0,7,12,10,8,0,38,0,0,0,0,0,3,0,3,3,10,0,0,0,0,0,6,3,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,10,18,19,27,112,115,64,62,10,437,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,7,3,0,0,0,0,0,0,11,3,6,9,7,0,0,0,3,0,32,0,5,10,7,0,0,0,0,0,31,3,3,15,22,13,4,0,0,0,69,3,3,9,24,14,0,3,8,0,66,0,3,3,12,9,7,9,4,0,50,0,0,0,5,4,5,0,4,0,24,0,0,0,6,0,5,0,0,0,11,0,0,0,0,4,3,0,4,0,12,0,0,0,0,0,0,0,5,0,3
313011362,0,0,3,3,8,9,6,5,0,40,0,0,0,0,9,13,7,3,0,38,0,0,0,0,4,5,4,6,0,26,0,0,0,0,3,6,7,10,0,23,0,0,0,0,0,3,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,22,25,34,53,54,34,56,3,294,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,11,3,3,0,0,0,0,0,21,3,3,3,3,0,0,0,0,0,15,0,0,4,9,0,0,0,0,0,20,0,3,3,16,5,0,0,3,0,45,3,0,3,10,10,4,4,0,3,37,0,5,3,8,14,7,0,3,0,36,0,0,0,0,3,0,0,6,0,12,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6
313011363,5,3,0,3,21,9,7,17,0,70,0,0,0,0,6,7,8,9,0,31,3,0,0,0,0,3,0,11,0,18,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,4,0,3,0,15,25,33,39,67,98,76,40,75,7,467,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,3,38,3,30,5,3,0,3,0,0,0,43,0,18,19,0,0,0,0,0,3,47,3,12,25,19,0,0,0,4,5,62,8,11,34,45,10,7,3,3,0,117,6,5,13,64,27,7,7,4,4,137,3,6,0,18,18,4,4,11,0,59,3,0,0,12,6,3,3,4,0,40,0,0,4,3,7,3,0,4,0,18,0,0,0,0,0,3,3,4,0,17,0,0,0,0,0,3,0,3,0,7
313021364,0,0,0,5,3,10,8,11,0,30,0,0,0,0,3,3,3,3,0,9,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,15,21,10,19,3,91,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,3,0,4,0,3,0,0,0,12,0,0,0,0,3,4,0,0,0,10,0,0,3,0,0,5,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
313021365,6,0,3,11,78,105,46,36,3,294,5,0,0,7,46,54,25,47,0,188,4,0,3,4,26,42,18,35,0,135,3,0,0,0,5,8,9,11,0,46,7,0,0,0,9,20,18,35,0,81,0,0,0,0,0,0,3,7,0,18,0,3,0,4,3,4,4,3,9,31,42,67,86,116,389,383,179,278,27,1570,0,0,0,0,0,0,0,0,0,7,3,38,6,0,0,0,0,0,0,46,11,45,14,5,3,3,0,0,0,83,12,39,44,11,0,0,0,0,0,113,12,36,63,38,11,8,0,6,4,179,18,42,100,123,41,21,8,13,3,368,9,21,52,135,82,14,15,13,5,346,13,12,24,87,97,37,13,19,6,300,11,0,20,35,77,40,19,17,4,222,9,0,3,15,32,28,15,16,0,114,4,3,3,5,14,15,9,17,3,66,0,0,0,0,8,18,13,9,0,48
313021366,0,0,0,3,26,24,23,15,0,100,0,0,0,3,5,13,14,20,0,56,0,0,0,0,11,3,4,11,0,31,0,0,0,0,0,3,3,3,0,10,0,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,3,0,3,0,10,23,56,48,71,165,97,82,97,9,655,0,3,0,0,0,0,0,0,0,5,0,61,8,0,0,0,0,0,0,66,3,37,16,9,0,0,0,0,0,66,3,29,33,9,0,0,0,4,0,75,3,13,24,9,3,0,0,0,0,62,4,17,36,74,20,3,7,4,0,172,7,3,17,58,49,8,9,7,0,161,0,4,13,24,40,11,7,8,0,107,3,3,3,7,16,7,6,8,0,62,0,0,0,3,3,6,0,8,0,19,0,0,0,0,4,3,0,6,0,16,0,0,0,0,0,0,0,0,0,0
313021367,0,0,0,0,0,12,0,3,0,20,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,18,6,13,28,14,21,0,110,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,10,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313021368,0,0,0,0,8,10,8,0,0,21,0,0,0,0,4,4,0,0,0,10,6,0,0,0,9,3,0,6,0,20,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,12,36,28,11,17,0,118,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,11,3,0,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,11,0,0,11,3,3,0,0,0,0,18,0,0,10,15,0,4,0,0,0,39,0,5,6,19,12,0,3,3,0,51,4,0,3,7,12,0,0,3,0,23,4,0,3,3,3,3,0,0,0,20,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
313021369,0,0,4,0,0,7,6,7,0,23,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,12,12,26,9,32,0,116,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,3,6,0,0,0,0,0,0,10,0,4,3,4,0,0,0,0,0,12,0,0,3,8,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313031370,0,10,0,3,7,18,3,9,0,49,0,3,0,0,9,12,8,6,4,43,0,0,0,0,0,15,3,9,0,28,0,0,0,0,0,9,3,4,0,10,0,0,0,0,3,7,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,40,4,12,35,67,27,59,6,268,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,3,4,4,4,0,0,0,0,0,12,0,3,6,3,3,0,0,0,0,16,0,3,6,16,0,0,0,0,0,30,3,0,4,4,3,0,0,0,0,19,0,0,0,11,3,4,3,0,0,20,0,0,3,3,3,5,0,0,0,16,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
313031371,0,0,0,4,4,5,8,6,0,22,0,0,0,3,3,3,3,3,0,16,0,0,0,0,0,5,4,7,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,4,10,15,18,26,39,19,27,10,162,0,0,0,0,0,0,0,0,0,3,0,12,3,0,0,0,0,0,0,17,0,5,3,0,0,0,0,0,0,11,0,5,3,0,3,0,0,3,0,13,0,7,13,5,0,0,0,3,0,31,4,3,10,23,0,0,0,0,0,39,0,0,0,11,9,3,0,0,0,23,3,5,5,3,25,11,11,3,0,60,8,0,3,0,64,12,10,6,6,119,3,0,0,0,60,11,12,6,0,99,3,0,0,0,24,4,15,3,0,53,3,0,0,0,9,4,3,0,0,22
313041372,0,0,4,6,15,20,8,19,0,74,0,0,0,0,6,11,7,7,0,43,0,0,0,0,3,14,6,12,0,34,0,0,0,0,0,3,3,4,0,14,0,0,0,0,3,0,5,5,0,13,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,6,14,41,38,51,96,102,61,69,10,474,0,0,0,0,0,0,0,3,0,4,3,21,0,0,0,0,0,0,0,25,0,22,8,3,0,0,0,0,0,33,0,18,10,0,3,0,0,0,0,29,0,9,19,10,3,0,0,0,0,51,0,13,15,35,8,4,0,0,4,81,3,3,8,32,29,9,6,3,0,100,3,0,0,16,24,8,10,3,0,67,0,5,3,5,6,14,6,11,0,49,3,0,0,7,8,10,6,4,0,38,0,0,0,0,7,13,9,6,0,40,0,0,0,0,3,12,3,3,0,20
313041373,3,3,4,0,63,49,27,34,0,190,0,0,0,0,32,28,23,30,0,116,0,0,0,0,13,21,11,21,0,64,0,0,0,0,4,3,10,17,3,42,0,0,0,0,0,4,7,10,0,27,0,0,0,0,0,0,0,5,0,9,3,0,0,3,0,3,3,3,0,23,21,36,49,55,234,189,147,169,15,921,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,16,3,24,5,3,0,0,0,0,0,36,0,16,15,6,0,0,0,0,0,38,4,10,18,15,0,0,0,0,0,52,10,15,23,51,23,0,0,3,8,125,4,4,13,50,31,3,4,8,0,122,0,0,8,34,31,16,8,8,3,112,3,0,0,3,13,8,8,7,0,42,0,3,0,3,15,11,3,6,0,36,0,0,3,0,6,11,3,0,0,25,0,0,0,0,3,7,3,7,0,16
313041374,0,0,0,3,3,3,0,6,0,16,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,10,10,18,22,9,21,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,4,4,3,0,0,0,0,17,4,0,4,5,16,3,0,0,0,27,0,0,3,5,3,3,0,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
313041375,0,4,4,9,55,38,31,28,0,167,0,0,0,9,14,17,20,23,3,86,0,0,0,3,10,12,10,15,0,48,0,0,0,0,5,10,3,3,0,23,0,0,0,0,0,4,0,16,0,26,0,0,0,0,0,3,0,4,0,10,0,0,0,0,4,3,0,0,0,9,11,31,32,50,200,153,97,117,9,685,0,3,0,0,0,0,0,0,0,5,4,15,0,0,0,0,0,0,0,18,0,13,8,0,0,0,0,0,0,28,3,16,18,3,0,0,0,3,0,46,0,6,21,8,8,0,3,0,0,51,3,5,7,30,6,0,0,0,0,62,0,0,10,37,14,0,0,3,0,63,0,0,0,3,22,0,5,0,0,37,0,0,0,0,5,4,4,3,0,18,0,0,0,7,0,0,0,3,0,8,0,0,0,0,0,3,0,3,3,9,0,0,0,0,0,0,0,3,0,8
313041376,0,0,0,0,0,0,0,3,0,11,0,0,0,0,3,6,3,0,0,11,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,3,3,6,21,3,19,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313051377,0,0,3,4,38,45,29,30,7,156,0,0,0,0,20,20,23,19,0,88,0,0,0,0,9,10,15,15,0,59,0,0,0,0,7,12,7,17,0,42,0,0,0,0,0,5,4,15,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,16,21,23,20,37,207,189,133,154,18,801,0,3,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,12,0,12,8,3,0,0,0,0,0,22,3,11,9,3,0,0,0,0,0,25,0,4,12,3,0,3,0,0,0,29,3,6,25,27,7,0,0,3,0,70,0,3,8,22,19,3,0,3,3,62,0,0,3,4,11,4,0,0,0,28,0,0,0,3,8,3,0,3,0,24,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313051378,0,0,3,4,15,13,3,5,0,41,0,0,0,0,0,0,0,6,0,15,0,0,0,3,0,0,3,3,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,6,0,6,0,0,0,0,3,0,0,0,0,10,4,16,19,24,57,39,18,45,9,238,0,0,0,0,0,0,0,0,0,4,3,19,3,0,0,0,0,0,0,23,0,14,6,0,0,0,0,0,0,19,0,6,3,4,0,0,0,0,0,14,0,7,13,8,0,0,0,3,0,30,0,3,13,26,3,3,0,0,0,47,3,7,11,20,7,0,3,3,0,60,0,0,0,5,4,8,3,0,0,24,0,0,4,7,3,0,0,6,0,18,0,0,0,0,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
313051379,0,0,3,3,24,24,10,10,0,80,0,0,0,0,10,24,11,7,0,60,0,0,0,0,7,7,3,7,0,26,0,0,0,0,0,3,3,9,0,15,0,0,0,0,4,3,3,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,11,31,54,48,101,109,65,69,8,490,0,7,0,0,0,0,0,0,0,13,4,72,3,0,0,0,0,0,3,84,4,43,18,8,3,0,0,0,0,79,5,21,32,9,4,0,0,0,6,82,3,12,32,32,0,0,0,0,3,77,7,10,38,54,14,4,0,3,0,137,6,9,20,70,38,16,9,5,3,177,5,0,18,46,53,26,3,7,0,163,10,4,7,26,26,24,15,12,0,128,3,0,4,6,14,29,7,9,0,69,3,0,0,3,8,18,9,11,0,52,4,0,0,3,9,8,3,0,0,24
313051380,0,3,0,3,30,27,15,6,0,93,0,0,0,3,11,13,7,6,0,49,0,0,0,0,4,8,8,7,0,28,0,0,0,0,3,7,0,5,0,23,0,0,0,4,0,3,0,8,0,19,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,4,9,19,48,39,59,154,142,60,79,13,602,0,3,0,0,0,0,0,0,0,4,3,53,4,0,0,0,0,0,0,64,3,39,18,3,0,0,3,0,0,68,0,20,19,8,0,0,0,0,0,51,0,11,34,19,6,3,0,5,0,81,12,14,46,59,26,15,3,3,4,178,15,5,29,86,53,17,8,5,0,222,5,5,12,41,70,18,12,4,0,166,4,0,5,18,20,14,8,4,0,76,0,0,6,10,7,11,6,11,0,48,0,0,0,5,3,6,5,4,0,25,0,0,0,0,0,3,0,4,0,6
313051542,0,0,0,3,17,12,3,6,0,45,0,0,0,0,10,10,6,3,0,29,0,0,0,0,3,12,9,3,0,20,0,0,3,0,3,3,3,3,0,18,0,0,0,0,0,3,11,11,0,28,0,0,0,0,0,0,3,13,0,18,0,0,0,0,0,0,0,0,0,3,9,13,15,16,48,67,47,55,0,279,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,16,0,7,8,3,0,0,0,0,0,21,0,5,4,7,0,0,0,0,0,20,3,7,9,19,5,0,0,0,0,42,0,4,0,11,5,4,3,0,0,22,0,0,0,3,5,0,3,0,0,17,0,0,0,0,4,3,4,0,0,9,0,0,0,3,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
314011382,0,5,3,6,7,25,13,8,0,69,0,0,0,0,3,4,7,3,0,23,0,0,0,3,3,3,3,10,0,25,0,0,0,0,3,0,0,3,0,11,0,0,0,3,3,5,7,9,0,24,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,3,3,40,25,53,68,79,51,59,4,385,0,3,0,0,0,0,0,0,0,5,3,59,0,0,0,0,0,0,0,59,3,33,5,6,0,0,0,0,0,55,0,18,21,10,0,0,0,0,0,45,0,16,27,16,0,0,3,0,0,68,4,14,24,41,11,4,0,0,0,101,6,0,12,22,25,3,3,0,0,71,0,5,0,11,23,9,5,10,0,65,0,3,0,3,4,4,3,3,0,24,0,3,0,0,3,4,0,0,0,15,0,0,0,3,0,3,0,6,0,13,0,0,0,0,0,0,0,4,0,9
314011383,0,0,0,7,21,21,3,15,0,65,0,0,0,4,6,11,8,16,0,45,0,0,0,0,8,17,4,10,0,41,0,0,0,0,0,3,0,4,0,17,0,0,0,0,0,4,3,10,0,14,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,4,10,39,27,36,60,103,38,67,9,386,0,0,0,0,0,0,0,0,0,3,0,16,0,3,0,0,0,0,0,17,0,19,9,3,0,0,0,0,0,33,0,7,8,3,0,0,0,0,0,24,3,11,9,3,0,3,0,0,0,28,3,5,4,14,12,4,0,0,0,39,3,3,0,15,19,8,3,5,0,50,0,3,3,3,12,10,0,3,0,37,0,0,4,3,5,6,0,0,0,19,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
