SA2_MAINCODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
315021407,0,4,0,5,0,0,0,6,0,0,10,5,3,0,0,18,0,9,10,10,3,0,0,32,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,20,29,29,25,38,23,13,173,17,60,70,63,40,11,0,262,3,4,4,4,9,5,0,25,205,427,392,393,281,84,18,1812,0,0,0,0,0,0,0,0,0,15,5,6,3,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,77,86,95,57,21,3,413,12,4,4,6,8,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,3,0,0,0,0,0,9,3,9,4,3,3,0,0,25,31,32,25,31,24,10,0,155,129,145,127,147,98,36,5,681,0,0,0,0,0,0,0,0
315031408,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,16,35,37,53,51,32,17,242,3,11,9,13,19,11,0,64,3,0,3,5,3,0,0,24,155,212,199,257,247,97,35,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,115,108,110,90,25,4,505,11,8,7,14,4,0,0,52,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,6,3,9,0,0,20,0,4,3,5,5,0,0,18,26,27,34,43,30,12,0,177,107,160,159,170,145,33,8,778,0,0,0,0,0,0,0,0
315031409,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,3,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,27,35,28,26,8,137,9,9,5,11,12,4,0,47,0,6,3,3,0,0,0,15,130,178,185,194,207,59,18,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,113,111,141,111,16,0,562,33,16,13,10,7,0,0,78,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,3,0,0,7,0,0,11,0,0,0,3,0,0,0,3,17,19,14,22,16,3,0,90,124,153,142,176,142,23,0,756,0,0,0,0,0,0,0,0
315031410,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,16,18,12,15,25,15,8,110,7,11,8,8,14,4,0,50,3,0,0,5,0,0,0,12,95,128,102,151,150,55,12,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,42,35,47,39,9,0,198,3,3,3,5,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,3,6,0,0,0,13,6,4,0,4,0,0,0,16,31,29,13,39,34,5,0,154,77,79,54,99,77,11,0,402,0,0,0,0,0,0,0,0
315031411,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,8,0,5,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,18,7,27,35,19,5,118,9,13,11,10,22,4,0,66,0,6,0,3,3,4,0,16,85,141,146,172,208,70,15,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,64,77,60,13,0,307,5,4,3,9,8,3,0,30,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,6,3,0,0,20,18,24,15,27,27,5,0,112,56,101,85,116,99,24,0,481,0,0,0,0,0,0,0,0
315031412,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,4,11,20,28,13,8,88,15,11,14,19,12,6,4,68,3,0,3,6,3,0,0,16,152,136,145,194,207,52,20,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,82,112,120,142,104,18,4,575,38,3,5,11,16,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,7,0,0,0,10,3,0,0,0,5,0,0,11,18,11,20,25,22,6,0,111,141,140,148,186,143,27,3,785,0,0,0,0,0,0,0,0
316011413,0,0,0,0,0,0,0,0,9,8,10,8,4,0,0,35,9,11,11,8,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,16,30,49,61,39,3,216,56,44,47,52,50,30,3,283,7,9,11,9,6,3,0,41,734,1041,1129,1273,893,252,17,5333,0,0,0,0,0,0,0,0,7,3,0,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,446,582,776,468,76,6,2643,57,26,25,31,23,7,0,171,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,10,17,3,4,14,5,0,0,40,375,479,618,846,507,81,4,2907,0,0,0,0,0,0,0,0
316011414,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,7,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,35,81,62,30,3,231,34,13,12,18,21,11,0,116,3,0,3,4,3,0,0,13,227,239,307,427,300,93,8,1602,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,172,249,377,456,266,47,0,1564,35,8,12,16,10,3,0,89,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,0,0,8,0,0,7,4,4,0,0,14,17,6,7,8,6,0,0,50,235,270,408,496,293,49,3,1748,0,0,0,0,0,0,0,0
316011415,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,12,3,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,24,25,11,3,105,11,3,6,8,9,6,0,46,4,0,0,0,0,0,0,7,81,127,150,160,131,26,3,675,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,98,196,213,119,12,0,698,8,5,8,11,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,4,3,3,3,0,0,16,77,112,206,234,127,15,0,761,0,0,0,0,0,0,0,0
316011416,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,8,6,4,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,15,16,7,3,65,24,16,11,14,12,7,0,90,0,3,0,0,0,0,0,9,181,231,317,303,205,57,9,1301,0,0,0,0,0,0,0,0,3,19,3,3,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,129,245,376,452,259,37,0,1501,26,16,17,20,19,6,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,9,3,0,0,27,0,0,0,4,3,0,0,9,15,6,12,11,6,0,0,45,180,294,412,505,286,45,0,1729,0,0,0,0,0,0,0,0
316021417,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,10,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,12,20,25,7,0,74,27,9,7,10,7,0,0,67,3,0,0,0,0,0,4,8,211,161,175,158,135,33,9,875,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,142,177,180,110,7,0,723,47,6,4,3,0,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,3,0,0,3,6,0,3,3,3,4,0,25,166,148,187,192,122,18,0,839,0,0,0,0,0,0,0,0
316021418,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,11,4,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,21,26,12,3,86,56,21,10,12,14,11,0,117,5,5,4,0,0,0,0,15,289,262,208,224,173,50,10,1206,0,0,0,0,0,0,0,0,22,4,6,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,277,240,276,150,24,3,1244,66,10,11,12,7,0,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,3,3,3,0,0,0,7,12,10,11,11,3,3,0,47,372,305,270,304,166,27,4,1455,0,0,0,0,0,0,0,0
316021419,0,0,0,0,0,0,0,3,7,3,7,0,4,0,0,23,7,3,5,3,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,12,34,18,0,75,98,30,33,33,39,13,3,242,4,3,3,0,3,0,0,20,506,419,468,512,404,114,14,2442,0,0,0,0,0,0,0,0,23,9,4,6,9,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,400,447,668,736,452,57,3,2758,119,19,17,30,24,6,0,222,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,7,0,0,5,7,0,0,20,0,0,0,0,4,3,0,12,25,12,12,28,19,5,0,105,572,496,701,819,509,71,3,3185,0,0,0,0,0,0,0,0
316021420,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,26,4,8,4,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,27,38,26,17,4,125,35,22,16,29,29,8,0,144,8,0,4,5,3,0,3,27,369,511,599,623,412,108,22,2642,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,237,395,416,187,26,0,1429,39,21,11,17,18,4,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,4,4,3,0,0,0,12,10,3,5,16,10,4,0,52,217,270,414,454,218,36,5,1614,0,0,0,0,0,0,0,0
316021421,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,27,35,25,23,6,132,14,9,11,9,17,6,0,63,0,0,6,3,0,0,0,11,88,104,141,176,154,71,8,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,95,138,157,129,6,3,635,22,10,10,11,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,0,9,11,6,9,9,5,4,0,40,134,111,158,182,145,16,3,746,0,0,0,0,0,0,0,0
316021422,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,8,0,5,0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,25,28,17,0,92,23,6,6,3,14,8,0,59,4,3,3,0,0,0,0,11,141,124,141,185,148,51,0,783,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,137,155,114,20,3,551,14,6,8,13,19,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,3,0,0,0,6,7,9,5,5,8,3,0,46,91,76,159,180,140,24,0,675,0,0,0,0,0,0,0,0
316021423,3,0,0,0,0,0,0,3,0,6,3,3,3,0,0,22,4,7,3,4,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,6,27,34,25,15,3,111,30,23,22,30,24,9,0,135,4,8,3,5,0,0,3,23,445,600,659,699,432,87,10,2922,0,0,0,0,0,0,0,0,10,0,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,240,302,345,208,32,0,1292,21,11,15,6,5,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,4,0,0,22,0,0,3,3,0,0,0,14,10,0,6,10,3,0,0,27,203,265,323,367,234,35,0,1441,0,0,0,0,0,0,0,0
316021424,3,0,8,4,0,0,0,12,0,4,8,8,3,0,0,27,6,8,18,13,5,0,0,45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,7,11,19,27,13,10,86,45,45,48,45,26,7,0,211,0,3,6,7,0,0,0,16,248,448,409,423,250,43,12,1828,0,0,0,0,0,0,0,0,9,15,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,166,235,265,299,150,17,3,1129,45,21,10,5,14,4,0,88,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,9,7,11,7,4,4,0,0,41,226,286,289,321,170,15,3,1312,0,0,0,0,0,0,0,0
316031425,3,0,0,0,0,0,0,3,0,3,5,0,0,0,0,10,3,3,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,53,64,34,21,4,193,31,27,18,14,13,6,0,107,3,3,4,3,3,4,0,14,231,219,333,276,249,64,7,1370,0,0,0,0,0,0,0,0,10,5,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,168,258,232,166,11,0,997,50,17,12,8,3,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,0,0,22,0,0,4,3,0,0,0,7,12,11,12,26,12,3,0,76,236,207,289,276,190,17,0,1225,0,0,0,0,0,0,0,0
316031426,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,12,0,3,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,25,48,44,17,6,144,45,43,29,23,29,16,0,191,3,0,3,3,0,0,0,13,302,316,372,422,349,95,15,1880,0,0,0,0,0,0,0,0,31,10,3,9,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,253,250,273,190,25,0,1283,50,16,9,12,10,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,8,0,0,0,21,3,4,4,0,0,0,0,14,18,11,11,20,9,4,0,71,401,300,284,319,210,27,0,1540,0,0,0,0,0,0,0,0
316031427,14,11,3,3,0,0,0,24,10,12,8,12,8,3,0,54,25,26,13,14,9,3,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,9,8,23,37,48,52,29,8,203,159,84,58,63,92,29,7,488,6,12,11,13,8,0,3,58,1287,1440,1627,1572,1198,263,25,7409,0,0,0,0,0,0,0,0,77,40,19,23,16,3,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,12,1075,1275,1450,1648,1011,125,5,6590,219,77,51,74,67,16,0,504,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,15,18,4,5,4,0,0,53,4,4,7,3,8,3,0,25,41,59,43,44,40,13,0,237,1444,1476,1582,1792,1153,156,5,7612,3,4,0,0,0,0,0,9
316031428,6,0,0,0,0,0,0,7,3,0,5,3,3,0,0,23,9,3,3,3,3,0,0,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,13,22,34,52,33,3,150,74,31,27,20,24,12,4,197,7,3,3,4,0,6,0,22,508,513,480,393,353,135,13,2391,0,0,0,0,0,0,0,0,13,13,11,14,10,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,387,368,401,264,41,0,1829,92,34,13,27,13,7,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,0,0,0,0,25,0,0,0,5,3,0,0,12,33,19,11,30,16,3,0,118,508,461,410,475,318,57,3,2226,0,0,0,0,0,0,0,0
316051434,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,8,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,24,31,34,29,7,132,45,33,30,22,17,18,5,165,3,0,5,3,6,0,0,17,337,354,419,369,278,115,17,1878,0,0,0,0,0,0,0,0,22,18,11,12,3,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,250,286,370,420,257,51,0,1632,68,19,14,25,12,4,0,146,0,0,0,0,0,0,0,0,0,4,7,0,5,3,0,18,3,4,7,0,3,0,0,20,0,0,7,0,6,0,0,16,10,21,9,11,11,0,0,64,356,352,424,480,299,62,0,1975,0,0,0,0,0,0,0,0
316051435,4,0,0,0,0,0,0,12,3,3,3,7,4,0,0,20,11,7,3,14,4,0,0,38,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,22,49,47,31,6,167,92,28,25,47,32,20,0,235,4,3,9,7,7,0,3,33,571,498,686,726,605,185,32,3307,0,3,0,0,0,0,0,3,37,8,3,6,5,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,425,580,739,456,74,0,2593,113,21,22,19,28,7,0,217,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,11,0,3,0,3,9,0,0,17,0,0,0,7,3,0,0,11,8,8,15,18,24,0,0,66,491,479,624,789,523,79,0,2989,0,0,0,0,0,0,0,0
316051437,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,22,41,51,27,0,151,11,3,3,16,7,4,0,41,3,0,3,3,0,0,0,11,69,76,120,195,152,46,0,663,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,54,97,144,77,8,0,415,21,4,3,6,7,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,7,4,11,4,8,7,0,0,30,61,66,111,163,91,8,0,506,0,0,0,0,0,0,0,0
316051438,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,26,13,23,16,9,98,8,9,14,18,11,15,0,74,0,4,0,3,0,3,0,9,98,104,175,198,198,74,18,861,0,0,0,0,0,0,0,0,11,0,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,97,191,301,213,26,0,915,24,3,9,12,13,4,0,64,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,11,7,0,9,10,20,7,0,47,123,109,211,336,248,38,4,1067,0,0,0,0,0,0,0,0
