SA2_MAINCODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
203031053,47,114,11,0,179,75,52,3,0,139,40,57,0,0,102,7,3,0,0,15,34,33,6,0,72,20,11,0,0,35,3,9,0,0,10,8,7,0,0,19,6,3,0,0,11,257,293,21,0,572,59,32,0,0,98,185,27,0,0,210,112,30,0,0,148,66,7,0,3,71,34,11,0,0,38,32,9,0,0,38,8,0,0,0,12,49,9,0,0,58,3,0,0,0,7,547,127,0,5,679,108,146,16,0,272,260,80,3,0,346,156,87,0,0,248,74,13,0,3,86,65,38,6,0,109,50,21,0,0,72,17,6,0,0,23,61,19,0,0,76,12,3,0,0,20,803,422,26,5,1256
204011054,21,36,4,4,74,7,10,0,0,19,15,19,0,0,33,0,3,0,0,5,7,16,3,0,28,5,3,0,0,11,6,9,0,0,15,7,5,0,0,18,0,0,0,0,0,69,113,8,7,197,70,36,0,9,119,23,7,0,0,32,73,18,0,3,93,18,3,0,0,20,8,3,0,0,12,8,0,0,0,12,11,0,0,0,10,19,3,0,4,25,6,0,0,0,9,243,76,0,11,328,96,79,4,8,192,28,19,0,0,52,88,33,0,3,128,22,3,0,0,29,14,19,3,0,41,13,10,0,0,23,16,8,0,0,21,26,9,0,4,39,6,4,0,0,6,312,188,11,21,525
204011055,38,52,0,3,92,9,19,3,0,24,12,8,0,0,19,4,0,0,0,3,5,5,0,0,16,3,4,0,0,7,4,0,0,0,5,4,5,0,0,9,0,0,0,0,4,77,98,3,6,180,141,44,0,4,191,23,9,0,0,33,65,15,0,0,75,4,3,0,0,9,6,9,0,0,16,3,4,0,0,6,10,0,0,0,10,19,8,0,0,24,3,3,0,0,4,274,92,3,4,370,174,94,0,12,287,32,26,3,0,62,77,20,0,0,98,9,4,0,0,12,17,15,0,0,28,6,7,0,0,9,13,0,0,0,16,21,9,0,0,36,4,5,0,0,9,345,185,4,11,555
204011056,15,53,7,0,79,20,18,0,0,40,22,19,0,0,46,3,0,0,0,3,11,31,3,0,52,4,13,0,0,16,9,11,0,0,22,11,9,0,0,20,0,0,0,0,4,96,161,10,3,277,33,19,0,3,53,42,4,0,0,49,83,23,0,0,109,24,0,0,0,26,24,8,0,0,28,15,4,0,0,15,10,4,0,0,13,26,5,0,0,30,7,0,0,0,5,257,61,0,5,330,54,72,7,3,132,61,24,0,0,91,109,44,0,0,148,23,3,0,0,27,40,36,3,0,79,21,16,0,0,33,20,17,0,0,34,31,11,0,0,48,9,0,0,0,13,360,222,14,4,605
204011057,34,98,16,0,151,22,26,4,0,53,23,26,0,0,47,0,8,0,0,16,12,11,7,0,32,9,11,6,0,25,7,5,0,0,11,3,0,0,0,4,4,6,0,0,11,120,188,33,0,350,102,62,0,3,167,38,16,0,0,59,87,31,0,0,117,22,4,0,0,32,12,4,0,0,15,12,6,0,0,18,18,3,0,0,21,32,8,0,0,42,6,0,0,0,7,328,131,0,9,473,136,161,16,6,317,65,37,4,0,108,106,58,0,3,166,22,19,0,3,47,22,16,7,0,48,19,16,6,0,40,29,4,0,0,35,35,12,0,0,49,11,3,0,0,19,446,325,33,15,819
204011058,13,30,8,0,43,6,14,0,0,23,3,15,0,0,16,0,4,0,0,6,4,5,0,0,15,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,37,75,7,4,115,45,24,0,0,74,14,3,0,0,12,39,6,0,3,52,10,0,0,0,11,3,0,0,0,6,0,0,0,0,3,3,0,0,0,5,12,0,0,0,11,8,0,0,0,7,127,44,0,3,170,58,55,8,3,121,20,15,0,0,35,42,23,0,3,68,6,3,0,0,12,11,10,0,0,21,7,4,0,0,7,3,4,0,0,8,13,3,0,0,16,7,0,0,0,10,163,114,7,6,289
204011059,8,32,6,0,48,4,13,0,0,14,8,14,0,0,25,3,3,0,0,8,0,15,0,0,15,3,7,0,0,10,4,0,0,0,3,3,7,3,0,11,0,0,0,0,0,32,90,13,3,138,14,21,0,3,34,16,3,0,0,17,37,14,0,4,55,12,5,0,0,14,0,0,0,0,3,5,5,0,0,11,6,0,0,0,10,17,10,0,0,19,3,0,0,0,3,105,57,0,5,168,18,52,6,3,86,16,21,0,0,33,48,30,0,5,80,17,8,0,0,26,3,16,0,0,20,7,12,0,0,19,13,3,0,0,11,14,13,3,0,32,3,3,0,0,7,140,149,15,7,310
204011060,19,12,0,0,26,5,3,0,0,12,10,4,0,0,10,0,0,0,0,0,5,5,0,0,10,0,0,0,0,0,3,3,0,0,3,6,3,0,0,13,0,0,0,0,0,48,27,0,0,79,59,17,0,3,79,3,0,0,0,4,24,0,0,0,22,4,0,0,0,3,3,0,0,0,6,3,0,0,0,3,3,0,0,0,3,5,0,0,0,5,0,0,0,0,0,110,20,0,3,134,80,23,0,3,112,9,7,0,0,14,29,8,0,0,35,4,0,0,0,3,4,7,0,0,15,3,0,0,0,3,4,3,0,0,9,18,3,0,0,23,0,0,0,0,0,156,52,3,3,211
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011062,10,26,0,0,37,7,14,0,0,20,5,17,0,0,24,0,0,0,0,0,5,8,0,0,13,0,0,0,0,3,3,6,0,0,6,3,0,0,0,3,0,0,0,0,0,38,72,0,0,111,61,16,0,3,87,14,3,0,0,17,26,11,0,0,35,5,0,0,0,5,3,0,0,0,3,4,0,0,0,4,7,0,0,0,7,11,4,0,0,14,3,0,0,0,3,139,36,0,7,178,75,48,0,3,122,21,15,0,0,34,36,23,0,0,63,7,0,0,0,7,10,6,0,0,18,4,3,0,0,11,8,6,0,0,19,12,3,0,0,14,3,0,0,0,3,171,108,0,7,287
204021063,13,75,9,3,99,13,22,3,0,35,15,31,0,0,43,0,3,0,0,5,11,20,3,0,38,9,10,4,0,21,0,9,0,0,7,4,3,0,0,10,5,4,0,0,6,75,171,23,4,269,43,20,0,3,68,25,13,3,0,44,69,32,0,4,107,27,5,0,3,39,3,9,0,0,15,5,6,0,0,13,11,3,0,0,11,18,4,0,0,23,3,0,0,0,6,215,99,3,14,325,59,94,9,3,163,37,36,6,3,83,85,60,0,3,154,28,9,0,3,44,20,31,3,0,57,13,20,4,0,37,9,12,0,0,20,30,5,0,0,35,7,4,0,0,12,284,271,23,17,597
204021064,17,14,0,0,31,7,0,0,0,4,3,0,0,0,6,0,3,0,0,3,4,7,0,0,11,5,0,0,0,3,3,0,0,0,5,8,0,0,0,5,0,0,0,0,4,37,32,0,3,76,112,31,0,3,147,9,0,0,0,9,25,3,0,0,27,3,3,0,0,6,9,0,0,0,12,3,0,0,0,3,4,0,0,0,4,10,0,0,0,16,0,0,0,0,0,173,36,0,3,217,128,48,0,3,180,12,0,0,0,16,27,4,0,0,28,3,4,0,0,6,14,9,0,0,19,6,0,0,0,3,9,0,0,0,6,19,3,0,0,23,6,0,0,0,3,214,70,0,7,297
204021065,14,25,8,0,46,7,11,0,0,17,4,7,0,0,12,0,3,0,0,3,3,4,0,0,11,0,3,0,0,3,0,3,0,0,4,3,0,0,0,6,0,0,0,0,3,33,57,4,0,100,29,15,0,0,50,8,3,0,0,14,18,8,0,0,31,8,4,0,0,13,0,3,0,0,4,0,0,0,0,3,3,0,0,0,3,4,3,0,0,13,0,0,0,0,0,85,41,0,0,126,45,43,8,0,96,16,13,0,0,31,24,17,0,0,42,8,5,0,0,14,3,10,0,0,15,3,4,0,0,5,4,3,0,0,7,14,3,0,0,19,0,0,0,0,3,118,97,4,0,224
204021066,37,154,23,3,211,19,68,3,3,92,26,73,0,0,100,7,8,0,0,13,16,59,4,0,84,12,31,3,0,48,5,9,0,0,15,11,6,3,0,21,0,3,3,0,9,124,415,42,12,596,54,48,0,0,101,84,34,4,0,124,103,56,0,0,170,37,6,0,0,44,18,19,0,0,36,18,7,0,0,29,18,5,0,0,22,33,13,0,0,52,6,7,0,0,12,370,203,8,6,585,88,203,23,8,316,97,104,8,3,212,130,134,4,0,269,46,16,0,0,65,30,84,4,0,117,33,42,3,0,73,22,14,0,0,38,49,24,3,0,73,8,13,3,0,16,498,619,53,10,1178
204021067,49,79,9,0,136,13,8,0,0,21,20,14,0,3,32,0,3,0,0,3,7,14,0,0,23,3,8,0,0,9,8,3,0,0,9,0,3,0,0,4,5,0,0,0,5,108,124,10,3,245,255,80,0,10,343,41,3,0,0,45,68,13,0,0,89,17,0,0,0,17,13,7,0,3,23,4,0,0,0,9,14,3,0,0,22,25,3,0,0,33,7,0,0,0,7,443,115,3,17,577,302,154,11,10,477,55,16,0,0,63,87,25,0,3,119,17,3,0,0,15,20,21,0,3,45,10,7,0,0,19,25,10,0,0,34,27,5,0,0,39,5,0,0,0,5,549,244,15,16,828
204031068,11,42,9,0,61,19,13,0,0,35,7,8,0,0,19,0,0,0,0,3,8,8,0,0,10,0,0,0,0,0,3,0,0,0,3,0,6,0,0,3,0,0,0,0,3,51,71,9,3,134,48,23,3,0,71,32,4,0,0,41,33,4,0,0,39,20,3,0,0,21,6,3,0,0,5,0,3,0,0,7,4,0,0,0,3,7,3,0,0,9,3,0,0,0,3,158,40,3,5,209,66,57,8,0,134,52,18,0,0,72,43,13,0,0,60,23,3,0,0,27,11,13,0,0,20,0,5,0,0,6,8,0,0,0,8,7,5,0,0,16,3,0,0,0,4,212,118,8,8,343
204031069,45,123,19,3,199,18,12,0,0,37,15,25,3,0,47,3,6,4,0,9,10,11,3,0,27,5,13,0,0,20,8,10,3,0,18,9,5,0,3,21,0,3,0,0,3,117,216,33,6,370,110,58,0,4,174,55,8,0,0,66,59,24,0,4,86,16,8,0,0,21,14,4,0,0,19,17,12,0,3,35,6,3,0,0,10,18,5,0,0,29,5,3,0,4,11,306,129,0,14,452,156,187,19,10,369,80,23,0,0,106,71,57,3,4,129,21,10,4,0,31,20,16,3,0,43,24,25,0,5,56,16,12,3,0,29,32,13,0,4,48,5,4,0,4,16,427,345,31,24,822
204031070,0,7,0,0,11,5,0,0,0,8,4,6,0,0,10,0,0,0,0,0,0,3,0,0,11,0,5,0,0,5,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,17,29,0,0,44,35,14,0,4,49,3,0,0,0,8,15,9,0,0,24,4,0,0,0,3,0,0,0,0,3,4,0,0,0,4,3,0,0,0,3,10,0,0,0,9,0,0,0,0,0,81,20,0,5,113,39,22,0,4,64,8,0,0,0,17,15,10,0,0,27,4,0,0,0,3,4,5,0,0,9,4,5,0,0,12,5,0,0,0,12,11,3,0,0,11,0,0,0,0,0,98,46,0,3,155
204031071,13,37,3,0,47,6,8,3,0,20,9,11,0,0,23,0,0,0,0,0,4,11,0,0,17,0,11,0,0,13,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,32,79,6,3,125,31,24,0,0,59,14,11,0,0,32,34,14,0,4,55,4,3,0,0,8,5,9,0,0,7,3,3,0,0,8,3,0,0,0,8,3,0,0,0,5,0,0,0,0,0,99,65,0,6,181,47,59,3,0,113,25,19,3,0,46,46,25,0,6,75,4,3,0,0,8,10,14,0,0,23,4,16,0,0,21,5,9,0,0,12,9,0,0,0,8,0,0,0,0,4,137,148,10,12,301
204031072,49,58,10,3,117,3,9,0,0,10,10,12,0,0,22,0,0,0,0,0,5,3,0,0,10,3,3,0,0,3,3,10,0,0,16,3,5,0,0,5,0,0,0,0,4,72,95,17,3,185,216,58,0,3,273,10,4,0,0,14,47,11,0,0,58,6,0,0,0,6,4,6,0,0,9,5,0,0,0,4,10,3,0,0,16,25,8,0,0,33,3,0,0,0,3,337,87,0,4,430,262,114,10,5,391,19,12,0,0,29,57,22,0,0,81,6,0,0,0,6,9,11,0,0,22,8,0,0,0,11,13,10,0,0,28,29,9,0,0,38,5,0,0,0,6,409,187,17,8,615
204031073,15,50,17,0,73,14,12,3,0,27,4,24,3,0,33,0,3,0,0,7,16,30,3,0,49,6,6,0,0,9,0,4,0,0,9,6,8,0,0,15,0,0,0,0,0,65,138,28,3,233,21,8,0,0,28,32,3,0,0,33,64,8,0,0,78,24,3,0,0,28,9,5,0,0,15,8,4,0,0,10,6,4,0,0,11,35,10,0,0,45,0,0,0,0,0,206,53,0,5,256,35,59,17,0,105,41,17,3,3,62,72,38,3,0,108,26,12,0,0,39,30,38,3,0,67,15,7,0,0,20,12,8,0,0,22,44,14,0,0,63,0,0,0,0,3,269,183,28,7,492
204031074,21,136,44,5,205,44,90,8,0,136,46,95,0,0,138,9,0,3,0,14,22,71,9,0,107,14,30,5,0,56,12,19,0,0,30,7,22,0,0,31,0,13,0,0,14,177,467,73,6,732,54,77,0,0,127,81,32,6,0,116,183,86,0,0,273,52,4,0,6,67,26,11,0,0,47,22,12,0,0,35,14,0,0,0,14,55,6,3,0,64,5,3,0,0,12,495,234,10,9,751,74,211,45,5,332,122,119,9,0,257,227,178,3,3,412,61,8,3,6,76,50,87,11,3,147,38,44,5,0,93,24,21,0,0,50,61,29,3,0,91,7,11,0,0,24,676,702,89,20,1482
204031075,13,28,0,4,51,12,8,0,0,19,6,10,0,0,13,0,0,0,0,0,9,12,0,0,17,0,0,3,0,3,3,3,0,0,11,3,0,0,0,7,0,0,0,0,0,47,68,3,4,119,71,30,0,3,103,22,0,0,0,22,45,7,0,0,55,7,0,0,0,8,4,3,0,0,9,0,0,0,0,3,5,0,0,0,5,8,0,0,0,10,0,0,0,0,0,170,41,0,3,219,90,55,0,9,150,31,8,0,0,41,51,16,0,0,69,10,0,0,0,5,16,16,0,0,24,3,0,3,0,4,7,3,0,0,18,13,3,0,0,15,0,0,0,0,0,220,109,4,9,338
205011076,33,54,7,6,102,24,23,3,0,57,30,34,0,0,63,3,0,4,0,10,20,19,0,0,49,3,13,3,0,22,14,6,0,0,22,4,8,0,0,13,0,6,0,0,6,130,170,23,8,330,96,59,0,3,159,40,4,3,0,45,71,34,0,7,109,24,0,0,0,23,17,5,0,0,23,11,3,0,0,18,18,0,0,0,19,38,3,0,0,45,7,0,0,0,8,321,115,3,13,453,124,115,7,9,257,61,28,6,0,100,98,70,0,7,174,25,3,4,0,30,40,32,0,0,72,14,15,3,0,35,33,8,0,0,43,42,9,0,0,54,7,3,0,0,12,454,290,22,12,779
205011077,24,48,3,0,81,7,5,0,0,12,11,11,0,0,28,0,4,0,0,4,10,14,0,0,20,6,7,0,0,7,5,3,0,0,9,3,5,0,3,11,0,0,0,0,0,61,100,4,10,173,148,45,0,3,195,26,0,0,0,29,40,5,0,0,46,9,0,0,0,11,6,3,0,0,10,6,4,0,0,13,3,3,0,0,9,20,3,0,0,25,0,0,0,0,0,250,69,0,7,329,168,95,3,9,274,35,7,0,0,37,51,21,0,0,74,9,4,0,0,13,14,18,0,0,32,13,10,0,0,24,7,9,0,0,14,21,9,0,0,38,0,0,0,0,0,319,163,8,16,497
205011078,30,39,11,0,75,13,11,0,0,29,3,18,0,0,16,0,0,0,0,0,7,11,0,0,17,0,8,0,0,11,6,3,0,0,10,3,3,0,0,5,0,0,0,0,0,55,98,9,0,165,83,57,0,0,142,31,4,0,0,34,44,9,0,0,52,4,3,0,0,14,8,3,0,0,13,7,0,0,0,12,8,0,0,0,8,19,3,0,0,22,3,0,0,0,3,207,85,0,3,296,111,103,11,0,220,42,14,0,0,64,47,29,0,0,68,4,3,0,0,13,15,14,0,0,29,9,13,0,0,17,10,8,0,0,19,21,4,0,0,28,3,0,0,0,3,259,179,9,6,460
205011079,38,133,22,4,200,41,50,14,0,104,38,58,0,0,93,5,0,3,0,11,20,42,0,0,63,12,36,0,0,56,21,12,0,0,31,9,13,0,0,23,3,3,0,0,6,190,349,48,8,588,138,73,0,7,219,88,16,10,0,111,100,50,0,3,156,42,10,0,0,61,24,11,0,0,36,10,6,0,0,21,18,4,0,0,18,47,7,0,0,58,11,0,0,0,12,484,185,11,17,692,181,202,22,15,422,126,71,25,0,220,140,105,0,3,247,49,19,3,0,69,44,53,0,3,105,29,48,3,0,75,37,16,0,0,46,53,18,0,0,76,14,4,0,0,22,672,534,53,25,1281
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,14,114,18,3,147,17,50,10,0,77,15,60,0,3,86,3,9,0,0,15,11,50,5,0,68,8,26,9,0,36,11,11,0,0,21,7,13,3,0,20,0,6,0,0,6,83,334,42,11,470,49,51,0,0,105,76,21,0,3,97,100,58,0,3,162,42,12,0,0,52,13,12,0,0,33,23,10,0,0,33,18,3,0,0,19,31,5,0,0,38,18,3,0,0,14,366,177,3,8,553,59,168,20,6,251,93,71,5,0,175,119,114,0,3,244,47,22,0,0,67,26,68,5,0,93,34,33,9,0,74,29,11,0,0,44,34,16,0,0,56,13,7,0,0,20,451,510,46,17,1027
205021082,15,34,12,4,64,5,7,0,0,14,5,7,0,0,15,0,4,0,0,4,4,9,3,0,19,0,0,0,0,0,3,11,0,0,13,3,0,0,0,3,0,0,0,0,0,39,77,15,5,130,167,79,0,6,250,25,0,0,4,32,47,12,0,0,59,7,4,0,0,12,16,3,0,0,21,4,0,0,0,4,10,0,0,0,8,23,6,0,0,29,4,0,0,0,4,297,107,0,6,412,181,113,12,10,315,32,7,0,4,43,57,23,0,0,76,7,10,0,0,15,16,13,3,0,35,4,0,0,0,5,12,10,0,0,21,24,6,0,0,36,5,0,0,0,5,335,179,15,16,548
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,23,47,13,0,77,15,10,0,0,25,16,21,0,0,34,0,4,0,0,4,13,19,0,0,27,9,9,0,0,17,0,4,0,0,5,6,10,0,0,19,0,3,0,0,3,71,124,10,5,215,58,40,0,0,104,31,4,0,0,36,62,18,0,0,88,19,0,0,0,21,13,4,0,0,24,3,8,0,0,12,5,5,0,0,13,23,5,0,0,32,3,0,0,0,3,230,87,0,4,321,79,92,13,4,182,47,20,0,3,64,80,37,0,0,116,19,3,0,0,18,27,21,0,0,46,11,17,0,0,32,10,6,0,0,15,29,18,0,0,47,4,7,0,0,11,301,213,10,5,536
205021085,23,43,4,3,74,5,6,0,0,11,9,15,0,0,23,0,0,0,0,0,4,7,0,0,14,9,6,0,0,16,8,6,0,0,17,0,7,0,0,3,0,0,0,0,0,48,100,11,7,156,124,58,0,8,187,19,0,0,0,22,48,21,0,0,64,5,0,0,0,7,11,3,0,0,15,9,0,0,0,5,3,0,0,0,3,29,3,0,0,32,3,0,0,0,8,247,85,0,10,338,146,101,4,5,257,19,11,0,0,33,51,34,0,3,90,5,0,0,0,7,18,11,0,0,30,15,11,0,0,20,9,13,0,0,19,29,7,0,0,36,3,0,0,0,8,294,183,11,15,499
205021086,19,15,0,0,32,3,9,0,0,15,4,3,0,0,6,4,0,0,0,4,0,6,0,0,7,0,6,0,0,7,4,0,0,0,4,3,5,0,0,6,0,0,0,0,0,36,42,0,0,78,24,18,0,0,43,28,3,0,0,28,32,9,0,3,49,4,3,0,0,6,4,0,0,0,7,3,0,0,0,3,8,0,0,0,8,10,0,0,0,10,3,0,0,0,3,119,43,0,3,158,42,33,0,0,73,33,14,0,0,48,39,12,0,3,56,10,3,0,0,10,4,9,0,0,16,4,6,0,0,13,11,0,0,0,11,13,5,0,0,19,5,0,0,0,5,155,79,0,0,238
205031087,35,88,10,7,137,10,13,6,0,31,15,6,0,0,21,3,0,0,0,4,3,15,3,0,18,0,5,0,0,6,8,9,0,0,14,0,9,0,0,13,0,3,0,0,3,81,137,14,13,247,259,147,0,11,417,41,11,0,0,49,83,21,0,0,102,16,0,0,0,16,18,7,0,0,28,10,5,0,0,13,5,9,0,0,12,45,9,0,3,58,3,0,0,0,5,481,205,0,15,708,294,232,10,25,554,50,20,6,0,76,100,27,0,0,125,19,0,0,0,23,22,19,3,0,44,10,11,0,0,18,14,14,0,0,27,47,17,0,3,67,5,3,0,0,7,562,348,14,32,956
205031088,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,10,3,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,24
205031089,45,53,3,0,97,12,15,0,0,23,18,11,3,0,33,3,0,0,0,3,15,28,0,0,40,4,5,0,0,9,5,5,0,0,12,0,3,3,0,9,0,0,0,0,3,94,128,7,0,237,149,56,0,3,211,33,14,3,0,44,66,12,0,0,86,5,4,0,0,7,21,6,0,0,27,12,0,0,3,15,12,0,0,0,14,25,6,0,0,33,7,0,0,0,9,327,104,3,12,440,189,107,3,8,306,42,20,3,0,70,80,28,3,0,113,9,4,0,0,13,35,33,0,0,72,9,10,0,3,23,18,12,0,0,25,26,9,3,0,39,6,3,0,0,6,424,232,9,11,675
