SA2_MAINCODE_2016,P_M1_Tram_Inc_LR_15_24,P_M1_Tram_Inc_LR_25_34,P_M1_Tram_Inc_LR_35_44,P_M1_Tram_Inc_LR_45_54,P_M1_Tram_Inc_LR_55_64,P_M1_Tram_Inc_LR_65_74,P_M1_Tram_Inc_LR_75ov,P_M1_Tram_Inc_LR_Tot,P_M1_Taxi_15_24,P_M1_Taxi_25_34,P_M1_Taxi_35_44,P_M1_Taxi_45_54,P_M1_Taxi_55_64,P_M1_Taxi_65_74,P_M1_Taxi_75ov,P_M1_Taxi_Tot,P_M1_CarAsDriv_15_24,P_M1_CarAsDriv_25_34,P_M1_CarAsDriv_35_44,P_M1_CarAsDriv_45_54,P_M1_CarAsDriv_55_64,P_M1_CarAsDriv_65_74,P_M1_CarAsDriv_75ov,P_M1_CarAsDriv_Tot,P_M1_CarAsPas_15_24,P_M1_CarAsPas_25_34,P_M1_CarAsPas_35_44,P_M1_CarAsPas_45_54,P_M1_CarAsPas_55_64,P_M1_CarAsPas_65_74,P_M1_CarAsPas_75ov,P_M1_CarAsPas_Tot,P_M1_Truck_15_24,P_M1_Truck_25_34,P_M1_Truck_35_44,P_M1_Truck_45_54,P_M1_Truck_55_64,P_M1_Truck_65_74,P_M1_Truck_75ov,P_M1_Truck_Tot,P_M1_MBikeScoot_15_24,P_M1_MBikeScoot_25_34,P_M1_MBikeScoot_35_44,P_M1_MBikeScoot_45_54,P_M1_MBikeScoot_55_64,P_M1_MBikeScoot_65_74,P_M1_MBikeScoot_75ov,P_M1_MBikeScoot_Tot,P_M1_Bicycle_15_24,P_M1_Bicycle_25_34,P_M1_Bicycle_35_44,P_M1_Bicycle_45_54,P_M1_Bicycle_55_64,P_M1_Bicycle_65_74,P_M1_Bicycle_75ov,P_M1_Bicycle_Tot,P_M1_Other_15_24,P_M1_Other_25_34,P_M1_Other_35_44,P_M1_Other_45_54,P_M1_Other_55_64,P_M1_Other_65_74,P_M1_Other_75ov,P_M1_Other_Tot,P_M1_WlkOnly_15_24,P_M1_WlkOnly_25_34,P_M1_WlkOnly_35_44,P_M1_WlkOnly_45_54,P_M1_WlkOnly_55_64,P_M1_WlkOnly_65_74,P_M1_WlkOnly_75ov,P_M1_WlkOnly_Tot,P_M1_Tot_M1_15_24,P_M1_Tot_M1_25_34,P_M1_Tot_M1_35_44,P_M1_Tot_M1_45_54,P_M1_Tot_M1_55_64,P_M1_Tot_M1_65_74,P_M1_Tot_M1_75ov,P_M1_Tot_M1_Tot,P_M2_TrnBus_15_24,P_M2_TrnBus_25_34,P_M2_TrnBus_35_44,P_M2_TrnBus_45_54,P_M2_TrnBus_55_64,P_M2_TrnBus_65_74,P_M2_TrnBus_75ov,P_M2_TrnBus_Tot,P_M2_TrnFer_15_24,P_M2_TrnFer_25_34,P_M2_TrnFer_35_44,P_M2_TrnFer_45_54,P_M2_TrnFer_55_64,P_M2_TrnFer_65_74,P_M2_TrnFer_75ov,P_M2_TrnFer_Tot,P_M2_TrnTrm_Inc_LR_15_24,P_M2_TrnTrm_Inc_LR_25_34,P_M2_TrnTrm_Inc_LR_35_44,P_M2_TrnTrm_Inc_LR_45_54,P_M2_TrnTrm_Inc_LR_55_64,P_M2_TrnTrm_Inc_LR_65_74,P_M2_TrnTrm_Inc_LR_75ov,P_M2_TrnTrm_Inc_LR_Tot,P_M2_TrnCarAsDriv_15_24,P_M2_TrnCarAsDriv_25_34,P_M2_TrnCarAsDriv_35_44,P_M2_TrnCarAsDriv_45_54,P_M2_TrnCarAsDriv_55_64,P_M2_TrnCarAsDriv_65_74,P_M2_TrnCarAsDriv_75ov,P_M2_TrnCarAsDriv_Tot,P_M2_TrnCarAsPas_15_24,P_M2_TrnCarAsPas_25_34,P_M2_TrnCarAsPas_35_44,P_M2_TrnCarAsPas_45_54,P_M2_TrnCarAsPas_55_64,P_M2_TrnCarAsPas_65_74,P_M2_TrnCarAsPas_75ov,P_M2_TrnCarAsPas_Tot,P_M2_TrnOth_15_24,P_M2_TrnOth_25_34,P_M2_TrnOth_35_44,P_M2_TrnOth_45_54,P_M2_TrnOth_55_64,P_M2_TrnOth_65_74,P_M2_TrnOth_75ov,P_M2_TrnOth_Tot,P_M2_Train_and_Tot_15_24,P_M2_Train_and_Tot_25_34,P_M2_Train_and_Tot_35_44,P_M2_Train_and_Tot_45_54,P_M2_Train_and_Tot_55_64,P_M2_Train_and_Tot_65_74,P_M2_Train_and_Tot_75ov,P_M2_Train_and_Tot_Tot,P_M2_BusFer_15_24,P_M2_BusFer_25_34,P_M2_BusFer_35_44,P_M2_BusFer_45_54,P_M2_BusFer_55_64,P_M2_BusFer_65_74,P_M2_BusFer_75ov,P_M2_BusFer_Tot,P_M2_BusTrm_Inc_LR_15_24,P_M2_BusTrm_Inc_LR_25_34,P_M2_BusTrm_Inc_LR_35_44,P_M2_BusTrm_Inc_LR_45_54,P_M2_BusTrm_Inc_LR_55_64,P_M2_BusTrm_Inc_LR_65_74,P_M2_BusTrm_Inc_LR_75ov,P_M2_BusTrm_Inc_LR_Tot,P_M2_BusCarAsDriv_15_24,P_M2_BusCarAsDriv_25_34,P_M2_BusCarAsDriv_35_44,P_M2_BusCarAsDriv_45_54,P_M2_BusCarAsDriv_55_64,P_M2_BusCarAsDriv_65_74,P_M2_BusCarAsDriv_75ov,P_M2_BusCarAsDriv_Tot,P_M2_BusCarAsPas_15_24,P_M2_BusCarAsPas_25_34,P_M2_BusCarAsPas_35_44,P_M2_BusCarAsPas_45_54,P_M2_BusCarAsPas_55_64,P_M2_BusCarAsPas_65_74,P_M2_BusCarAsPas_75ov,P_M2_BusCarAsPas_Tot,P_M2_BusOth_15_24,P_M2_BusOth_25_34,P_M2_BusOth_35_44,P_M2_BusOth_45_54,P_M2_BusOth_55_64,P_M2_BusOth_65_74,P_M2_BusOth_75ov,P_M2_BusOth_Tot,P_M2_BusTot_15_24,P_M2_BusTot_25_34,P_M2_BusTot_35_44,P_M2_BusTot_45_54,P_M2_BusTot_55_64,P_M2_BusTot_65_74,P_M2_BusTot_75ov,P_M2_BusTot_Tot,P_M2_Other_M2_15_24,P_M2_Other_M2_25_34,P_M2_Other_M2_35_44,P_M2_Other_M2_45_54,P_M2_Other_M2_55_64,P_M2_Other_M2_65_74,P_M2_Other_M2_75ov,P_M2_Other_M2_Tot,P_M2_Tot_M2_15_24,P_M2_Tot_M2_25_34,P_M2_Tot_M2_35_44,P_M2_Tot_M2_45_54,P_M2_Tot_M2_55_64,P_M2_Tot_M2_65_74,P_M2_Tot_M2_75ov,P_M2_Tot_M2_Tot
305031120,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,84,157,156,129,100,28,4,657,13,9,0,7,4,0,0,33,4,0,0,0,0,0,0,9,3,4,3,0,4,0,0,11,0,0,4,0,3,0,0,10,0,0,0,4,0,0,0,5,3,6,7,3,0,0,0,20,114,197,177,144,118,34,4,791,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,3,3,5,0,4,0,19
305031121,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,181,224,193,197,138,51,7,992,38,20,4,7,8,3,0,84,0,3,0,0,3,0,0,10,0,3,0,0,0,0,0,10,3,4,7,0,0,0,0,13,0,0,0,3,0,0,0,12,18,11,14,11,8,3,0,77,273,283,227,229,168,64,9,1252,3,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,5,7,6,4,3,3,0,22
305031122,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,216,317,280,325,227,53,7,1426,42,18,8,18,15,0,0,110,0,0,0,3,0,0,0,3,3,0,9,0,3,0,0,16,0,0,4,3,0,0,0,3,0,3,0,6,0,0,0,12,32,19,7,22,20,3,0,93,327,387,326,390,267,58,12,1767,7,3,0,8,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,11,3,4,5,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,4,3,0,0,0,8,19,3,8,7,3,0,0,47
305031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,128,128,147,75,21,0,577,7,8,7,7,3,0,0,30,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,10,4,10,9,4,0,0,39,109,142,149,162,89,20,0,681,7,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,7,0,7,3,0,0,0,19
305031124,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,242,400,311,313,156,49,10,1483,22,22,14,14,5,3,0,77,0,3,0,0,3,0,0,7,10,11,0,3,3,0,0,29,7,6,3,0,0,0,0,16,0,10,8,4,9,0,0,29,25,28,16,20,19,6,0,115,339,528,359,374,198,58,11,1868,7,7,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,3,3,3,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,3,0,0,0,0,0,13,7,0,4,3,3,0,0,20,17,14,5,5,7,0,0,56
305031125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200,446,472,382,196,56,7,1752,35,22,16,11,7,5,0,89,0,11,7,12,9,3,0,43,0,10,7,10,3,0,0,33,0,9,3,7,0,0,0,19,0,7,4,12,3,0,0,22,14,7,7,10,14,5,0,60,263,534,530,448,235,72,5,2087,7,3,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,5,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,13,13,8,5,4,8,0,0,38
305031126,0,0,0,0,0,0,0,4,3,5,3,14,5,0,0,34,820,2255,2363,2233,1270,206,16,9157,133,209,151,144,110,13,0,769,3,5,20,18,5,3,0,53,14,61,69,54,34,3,0,237,25,101,115,85,41,0,0,376,5,10,10,16,3,0,0,44,138,307,137,102,53,5,0,750,1370,3481,3250,3016,1767,273,26,13192,41,75,74,70,59,9,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,20,24,14,0,0,87,6,3,9,8,3,0,0,22,0,0,3,0,5,0,0,7,68,94,101,93,82,12,0,452,3,7,7,3,3,0,0,23,0,0,0,0,0,0,0,0,17,45,36,30,20,3,0,150,16,20,14,12,7,5,0,66,3,5,9,6,3,0,0,22,41,73,62,50,32,5,0,262,15,28,35,28,17,0,0,125,121,200,198,178,121,17,0,834
305031127,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,212,212,188,190,91,24,3,921,68,16,4,5,7,0,0,98,0,0,0,0,0,0,0,4,4,4,6,0,0,0,0,18,7,3,6,0,0,0,0,15,0,0,0,3,0,0,0,6,43,23,11,5,8,0,0,90,376,284,226,205,113,33,3,1246,5,9,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,6,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,10,3,4,0,0,0,0,0,11,14,14,5,0,5,0,0,42
305031128,0,0,0,0,0,0,0,3,8,16,11,16,3,3,0,57,969,2877,3116,2345,1209,200,20,10749,164,297,164,128,71,10,4,839,0,11,12,11,6,3,0,45,33,133,107,79,46,3,0,397,33,149,122,90,27,0,0,419,7,26,26,24,12,3,0,100,140,394,149,99,57,15,0,858,1816,4775,4340,3269,1739,275,25,16241,58,102,79,47,26,5,3,314,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,54,107,135,98,70,6,0,478,16,31,11,18,10,0,0,93,3,14,14,7,5,0,0,43,141,253,236,175,112,13,3,932,3,7,3,0,0,0,0,15,0,0,0,0,0,0,0,0,13,25,22,10,13,0,0,85,8,7,5,8,3,0,0,33,3,11,8,3,3,0,0,20,21,49,33,26,23,0,0,147,27,81,96,57,28,0,0,292,187,378,372,261,162,15,3,1372
305031129,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,115,156,133,141,78,11,0,638,27,14,4,5,5,0,0,47,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,9,14,13,8,3,0,0,0,45,179,195,153,153,91,17,3,797,9,3,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,8,10,8,9,3,3,0,0,26
305031130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,322,572,548,471,273,62,10,2244,65,19,11,18,15,4,0,121,0,0,3,4,0,0,0,16,6,17,13,5,3,0,0,37,5,8,14,12,4,0,0,37,3,3,0,8,0,0,0,14,15,32,15,11,9,6,0,90,471,697,625,540,328,75,8,2744,6,10,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,0,15,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,13,14,10,6,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,9,3,6,8,7,3,0,0,30,24,19,18,11,7,0,0,78
305031131,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,259,582,579,589,315,51,3,2367,42,23,19,14,18,4,0,116,0,3,3,0,0,3,0,6,0,6,8,3,9,0,0,28,7,3,15,12,3,0,0,43,0,4,8,8,3,3,0,23,20,27,20,24,11,6,0,99,345,698,677,678,368,62,5,2835,3,4,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,11,4,5,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,11,4,3,6,3,0,0,0,24,10,19,20,8,7,0,0,68
305041132,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,357,435,460,545,344,83,4,2236,83,19,6,24,11,7,0,148,3,7,0,4,4,4,0,19,7,12,6,4,0,0,0,27,11,8,10,8,3,0,0,28,3,5,10,3,0,0,0,24,54,27,28,24,19,3,0,147,548,539,536,619,392,102,4,2742,4,10,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,13,3,3,3,9,3,0,0,24,15,15,4,7,9,0,0,54
305041133,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,228,536,566,637,408,91,6,2468,12,22,14,17,22,5,0,88,0,0,0,0,0,0,0,4,5,4,7,7,0,0,0,26,4,13,11,15,6,0,0,44,0,0,0,3,0,3,0,10,31,48,14,20,18,3,0,128,320,682,646,737,480,112,8,2986,9,15,6,5,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,10,0,0,24,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,3,14,22,17,12,20,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,15,0,4,3,9,5,0,0,19,16,33,22,20,25,0,0,112
305041134,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,123,177,187,216,135,35,3,878,15,9,5,11,4,3,0,48,0,0,3,0,0,0,0,3,3,0,3,3,6,0,0,15,3,0,3,6,0,0,0,14,0,3,0,4,6,0,0,18,13,7,9,11,3,4,0,47,168,211,217,266,156,42,3,1057,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,6,4,0,0,0,0,11
305041135,0,0,0,0,0,0,0,3,3,12,7,6,3,0,0,33,1065,2345,2513,1980,1070,199,13,9188,226,186,116,80,49,15,0,681,3,5,5,11,3,4,0,29,19,91,94,59,21,0,0,278,39,146,129,72,24,3,0,419,8,28,25,19,14,3,0,97,170,260,137,101,58,15,0,742,1919,3682,3448,2633,1404,264,21,13364,58,63,53,31,19,5,0,226,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,48,74,81,54,23,3,0,282,22,20,14,11,3,0,0,65,4,7,4,3,3,0,0,21,126,160,154,97,49,6,0,607,0,3,5,6,0,0,0,20,0,0,0,0,0,0,0,0,14,14,16,3,3,0,0,47,9,13,3,3,0,0,0,34,6,6,8,3,0,0,0,20,25,33,30,15,5,3,0,114,14,32,42,27,10,3,0,129,168,227,224,136,73,16,0,850
305041136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,195,302,234,232,145,32,0,1138,23,14,12,11,8,0,0,61,0,0,0,3,0,0,0,4,0,5,3,0,0,0,0,9,3,0,9,3,0,0,0,15,0,0,0,3,0,0,0,3,28,20,6,12,4,0,0,67,277,370,277,272,162,37,0,1399,5,8,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,13,0,0,0,4,0,0,0,8,10,12,3,3,3,0,0,38
305041137,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,13,811,1314,1220,1106,710,176,17,5345,103,85,43,30,41,10,0,317,4,3,3,3,0,0,0,17,15,33,23,22,18,3,0,105,17,24,28,20,14,0,0,109,3,6,3,7,0,0,0,19,111,115,57,39,28,8,0,365,1358,1856,1526,1334,878,211,17,7184,36,49,21,12,16,3,0,138,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,28,26,26,17,3,0,114,8,17,8,5,3,0,0,42,0,0,0,3,0,0,0,3,57,93,58,49,38,6,0,301,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,16,10,3,0,3,0,0,0,18,0,0,5,0,0,0,0,3,18,10,9,4,0,0,0,44,17,16,7,17,7,4,0,64,96,121,78,72,45,11,0,415
306011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,59,96,85,54,17,0,339,12,0,3,3,9,0,0,31,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,8,0,0,0,0,3,0,15,57,66,103,95,62,19,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,9
306011139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,244,280,267,182,43,0,1139,33,12,12,17,11,0,0,85,0,0,0,6,5,3,0,8,0,4,5,4,3,0,0,17,12,3,6,9,7,0,0,40,3,0,4,3,6,0,0,19,27,30,29,23,18,4,0,129,211,307,335,332,229,49,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,3,0,0,0,0,0,0,3,3,3,0,4,0,0,0,10,3,4,3,0,0,0,0,9,5,8,3,4,3,0,0,24
306011140,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,271,559,654,700,408,86,4,2685,46,33,23,15,7,3,0,127,0,3,0,3,0,0,0,11,3,5,12,16,12,3,0,53,8,12,11,15,7,0,0,60,0,0,5,9,0,0,0,20,7,4,7,6,8,0,0,33,337,630,719,776,446,92,6,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,8,8,7,6,3,0,0,33,7,8,10,11,3,0,0,30
306011141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,191,308,431,462,299,57,3,1757,105,32,19,21,12,0,0,188,0,3,3,11,3,0,0,24,3,3,0,9,6,0,0,19,9,6,12,5,3,0,0,35,0,4,3,7,0,0,0,16,14,13,14,16,14,3,0,79,343,379,489,528,340,60,3,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12,7,0,3,3,0,0,0,15
306011142,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,383,543,691,678,437,112,5,2854,201,31,23,35,17,5,0,310,0,3,9,8,5,0,0,25,0,12,11,6,4,0,0,30,20,13,10,20,15,4,0,74,0,3,3,10,5,4,0,30,31,17,27,23,17,5,0,123,686,633,790,782,509,136,6,3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,8,6,0,0,0,0,0,14,3,6,10,10,3,0,0,27,14,7,14,9,3,0,0,42
306011143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,48,86,86,78,22,4,356,18,9,4,3,3,0,0,30,0,0,3,3,3,3,0,8,0,0,3,0,0,0,0,3,10,0,0,3,3,0,0,16,3,4,3,3,0,3,0,13,11,7,15,6,5,5,0,43,76,62,116,104,92,26,8,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,3,0,4,0,3
306021144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,99,211,247,220,138,27,4,950,38,15,15,10,3,0,0,87,0,5,4,5,0,0,0,11,0,0,0,0,3,0,0,4,4,0,4,3,3,3,0,11,0,0,3,0,0,0,0,4,7,8,4,16,3,0,0,41,154,238,277,253,152,30,4,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,12
306021145,0,0,3,0,0,0,0,4,23,36,23,12,7,0,0,98,1538,3169,3781,3713,2370,454,28,15049,418,340,226,246,164,33,3,1436,0,11,22,14,8,0,0,55,10,52,67,46,34,0,0,211,69,198,136,106,53,10,0,568,19,34,31,14,20,3,0,126,178,355,182,153,108,31,4,1023,2373,4293,4562,4384,2812,549,37,19020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,24,8,16,6,3,3,0,58,9,0,4,0,0,0,0,13,34,13,18,11,4,3,0,83,23,49,26,37,20,7,0,162,61,62,52,46,22,12,0,256
