SA2_MAINCODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
213051362,15,7,10,516,445,4,22,0,6,471,393,12,27,0,4,438,411,12,22,3,0,455,449,29,40,3,6,523,501,30,31,6,4,568,477,18,34,3,3,534,376,27,29,0,0,432,224,18,12,0,0,254,151,11,13,0,0,172,99,5,4,0,0,110,62,15,12,3,0,92,30,26,16,0,0,76,69,3,4,0,4,78,4192,210,283,44,49,4767
213051363,13,5,0,215,280,15,17,7,3,322,328,23,30,10,5,395,422,32,18,3,6,481,925,43,33,7,17,1023,1967,61,49,11,29,2115,3034,88,47,7,37,3225,3414,124,40,3,27,3612,2128,87,30,5,21,2267,1427,77,23,6,13,1540,1000,53,17,3,11,1079,1200,84,17,0,9,1318,426,76,15,0,0,520,319,14,10,0,21,362,17146,781,362,82,204,18568
213051365,23,5,3,206,195,11,50,13,7,269,175,25,49,9,0,254,217,25,68,5,4,322,277,30,72,8,4,391,348,45,56,12,8,467,354,38,57,11,8,470,387,48,38,10,3,484,260,21,25,4,3,319,210,25,14,0,0,247,151,8,14,0,0,181,123,20,11,0,0,155,56,13,7,0,0,74,48,3,6,3,3,64,2996,315,506,80,42,3942
213051366,16,6,3,142,147,9,32,6,3,204,165,6,45,7,12,239,202,11,32,5,10,260,424,25,49,5,3,511,797,33,45,4,18,892,1222,38,52,0,11,1331,1263,36,47,0,12,1362,818,25,20,3,5,875,569,30,16,0,3,621,288,9,4,0,0,307,326,31,11,0,0,366,108,15,5,0,4,140,114,0,14,4,6,135,6586,291,386,51,102,7417
213051368,8,6,11,374,379,16,35,11,11,450,382,30,35,14,4,460,454,20,49,18,6,553,717,47,52,12,4,833,929,67,54,13,7,1067,1136,87,59,3,10,1296,1152,79,59,9,16,1315,804,64,23,3,4,897,633,58,24,3,6,729,443,24,21,0,0,485,404,52,22,0,3,491,145,61,14,0,0,221,120,20,10,3,14,159,8090,641,461,119,106,9415
213051369,13,6,0,102,73,5,11,7,3,97,90,4,26,3,3,125,105,3,27,7,6,153,147,12,42,0,3,212,143,15,34,3,3,196,175,19,29,3,0,225,179,22,19,4,0,226,126,19,20,0,0,164,84,16,12,0,0,111,79,7,6,0,0,91,49,11,3,0,0,59,10,16,6,0,4,44,24,0,0,0,0,26,1361,158,267,38,28,1851
213051464,16,4,0,68,48,10,24,4,0,78,39,12,23,10,0,78,45,9,11,4,0,73,70,20,12,9,0,104,102,19,15,0,0,143,108,26,14,8,0,156,93,33,15,0,3,144,56,20,9,6,0,82,44,30,14,0,0,93,31,16,9,0,0,54,40,25,3,0,0,64,14,13,8,0,0,38,11,3,0,0,0,13,732,235,179,61,9,1206
213051465,24,5,8,400,316,7,26,9,0,359,266,18,37,5,3,342,310,14,33,6,0,367,446,42,52,15,8,561,487,49,45,9,9,608,572,72,65,14,3,727,546,69,58,7,4,678,353,35,41,0,3,430,271,39,21,0,0,339,169,31,6,0,4,210,191,50,17,3,3,269,69,40,13,0,0,123,77,5,10,3,6,109,4473,482,463,98,61,5579
213051466,17,6,0,72,58,0,21,6,3,89,60,3,27,9,0,103,53,8,18,0,0,82,77,12,22,6,0,117,103,11,20,0,0,142,116,28,30,0,0,176,117,25,18,0,0,165,79,18,8,0,0,105,41,16,12,0,0,69,32,8,5,0,0,48,37,16,14,0,0,63,19,16,8,0,0,42,19,0,3,0,3,25,856,175,221,46,14,1310
213051467,8,3,0,109,109,3,26,3,4,149,98,6,34,9,4,151,112,9,22,4,0,146,175,11,32,0,0,224,208,14,19,11,0,257,232,29,24,3,0,291,219,21,34,0,0,272,136,7,18,0,0,163,122,12,9,0,0,139,90,3,5,0,4,104,68,11,10,0,0,86,34,18,6,0,0,62,34,0,3,0,0,39,1738,153,259,46,17,2210
213051468,6,6,0,50,44,3,12,6,3,64,41,5,12,3,3,61,60,3,12,0,0,74,82,15,11,6,3,116,93,17,17,3,0,132,108,21,18,0,0,154,95,18,16,5,0,137,59,6,9,0,3,78,42,10,3,0,0,57,39,3,0,0,0,46,47,10,8,0,0,65,14,7,0,3,0,28,28,0,3,0,3,36,806,117,138,40,19,1120
214011370,18,16,4,443,348,15,32,19,9,417,355,13,38,11,5,427,466,14,42,10,13,553,832,55,59,7,11,966,1205,62,63,7,23,1356,1389,138,70,10,14,1622,1285,122,62,9,11,1488,758,141,47,4,8,963,487,120,28,0,9,651,318,60,28,3,3,414,316,139,20,0,3,484,101,106,11,3,3,230,157,13,16,7,8,202,8462,1021,546,144,117,10298
214011371,17,14,4,487,477,19,43,20,7,561,437,25,55,20,11,548,516,18,68,19,10,625,959,51,87,17,10,1122,1239,66,71,11,9,1394,1549,67,77,11,20,1720,1678,65,87,3,13,1844,1194,81,52,5,6,1332,966,70,47,6,0,1093,596,58,28,0,3,684,677,66,41,0,3,788,345,94,59,0,3,501,211,21,6,3,13,261,11319,716,747,152,123,13051
214011372,10,4,3,278,235,10,22,11,5,284,234,17,39,15,10,308,262,14,31,3,0,311,389,29,38,6,3,467,425,30,49,3,3,508,395,26,24,5,3,456,347,20,21,0,3,394,217,27,21,0,0,270,172,10,9,0,0,194,97,9,3,0,3,108,78,9,13,0,0,103,29,12,14,0,0,56,47,4,7,0,11,69,3209,233,299,52,46,3843
214011373,16,12,0,146,106,4,27,4,0,139,125,9,29,3,3,166,129,16,32,5,0,192,191,17,43,0,3,258,211,25,37,0,8,280,204,31,45,11,4,292,187,32,43,4,0,269,131,26,36,4,0,204,97,43,34,0,0,177,86,25,12,0,0,124,56,29,19,0,0,105,28,37,10,0,0,79,31,0,4,0,0,47,1714,319,398,65,22,2515
214011374,19,12,3,251,148,10,33,9,3,211,140,22,40,9,0,208,184,12,45,9,0,256,339,30,59,13,3,443,367,38,44,5,3,461,357,60,60,0,11,484,334,62,57,3,3,460,243,41,40,3,3,336,193,37,23,0,0,260,151,26,17,0,0,196,116,28,24,6,0,173,30,37,22,0,0,91,56,9,4,5,5,81,2878,424,506,84,37,3929
214011375,17,7,3,228,187,13,29,19,3,257,210,12,42,14,3,285,278,26,53,6,8,368,433,61,66,7,6,581,587,60,66,11,7,728,731,75,67,3,3,886,707,97,63,3,8,881,439,75,25,0,9,549,300,68,27,3,0,407,170,40,15,3,0,229,148,69,19,0,0,233,80,54,10,0,0,148,83,14,6,3,6,119,4567,681,508,105,65,5930
214011376,11,4,0,69,37,5,27,9,0,76,38,9,22,4,0,73,42,9,19,0,3,79,75,13,21,0,0,116,78,18,19,4,0,124,76,19,24,3,0,122,102,35,20,3,0,160,54,14,11,0,0,82,42,22,11,0,0,70,28,3,12,0,0,40,34,11,4,3,0,57,23,11,8,0,0,48,20,3,3,0,3,30,707,183,211,48,6,1159
214021377,16,3,4,163,125,12,20,8,5,168,111,16,19,3,6,159,165,16,32,9,0,218,234,36,44,10,3,323,278,31,38,5,0,352,298,45,32,6,3,383,251,46,36,9,3,349,150,36,30,7,0,215,107,36,19,4,0,159,73,24,12,0,3,106,49,24,20,0,0,91,10,12,6,0,0,34,50,10,9,0,0,74,2037,347,324,72,38,2822
214021378,12,4,0,141,120,3,15,14,5,150,97,9,16,5,0,132,136,13,30,7,0,186,228,29,43,11,4,318,230,21,44,13,4,318,278,27,50,9,3,366,250,54,42,9,7,361,186,23,24,7,3,248,93,26,19,7,3,150,46,18,22,7,0,97,68,25,22,10,0,125,25,47,19,15,0,108,41,3,12,10,4,61,1926,306,382,145,44,2797
214021379,25,8,4,329,245,7,29,19,3,305,247,27,47,12,4,333,283,21,46,18,8,382,551,33,63,9,4,670,874,58,72,3,11,1024,875,59,56,7,11,996,842,63,66,0,10,985,603,75,40,0,9,727,514,68,38,8,7,632,438,27,16,0,8,487,460,36,15,0,0,520,132,44,26,3,0,203,111,9,11,8,4,143,6510,527,554,117,75,7787
214021380,25,9,6,767,577,16,60,27,7,690,604,26,69,18,15,734,742,43,81,16,18,898,1228,72,112,15,10,1439,1276,95,105,11,13,1504,1491,111,112,13,13,1737,1263,139,115,8,3,1524,769,103,99,4,4,981,509,130,64,7,4,709,307,68,27,3,0,410,329,108,54,3,7,498,99,126,67,7,4,299,208,23,19,3,15,260,10140,1086,1001,186,126,12539
214021381,29,9,3,318,166,21,33,8,0,229,167,23,30,14,3,237,211,32,51,6,0,299,315,46,53,8,5,437,335,58,52,5,0,452,329,74,52,8,5,469,299,66,54,9,6,429,204,74,46,3,3,333,205,68,42,3,3,314,161,48,23,0,0,231,147,76,31,6,0,257,58,90,26,6,3,185,43,18,9,3,6,79,2934,678,550,95,35,4289
214021382,12,8,0,151,67,8,38,8,0,123,98,15,36,8,3,164,109,22,35,13,3,179,173,19,57,6,3,248,197,37,67,6,0,306,204,44,53,3,0,310,152,66,65,12,3,295,107,54,53,0,3,215,88,53,38,0,0,181,73,29,17,0,0,122,60,42,27,0,0,128,29,38,14,4,3,79,15,3,9,0,11,42,1496,440,524,102,32,2590
214021383,13,14,7,231,178,11,34,16,7,245,199,23,41,22,12,288,235,27,61,14,9,343,338,49,69,7,7,474,374,49,79,7,13,514,385,51,107,7,8,549,314,68,87,4,8,479,159,68,55,3,3,293,108,53,45,3,4,215,58,39,29,3,0,136,59,51,28,4,0,134,29,41,23,6,0,104,56,6,12,6,6,85,2703,545,694,125,74,4141
214021384,16,10,0,319,269,5,39,10,4,332,279,18,44,7,0,362,363,22,67,15,13,480,634,33,86,8,8,778,675,49,65,10,17,819,707,62,57,3,7,834,569,71,65,0,3,706,369,51,46,3,3,478,250,52,41,4,0,348,183,19,17,0,0,220,132,42,16,3,5,202,47,31,26,0,0,105,112,15,10,5,8,150,4910,473,604,110,82,6178
214021385,17,5,3,379,272,18,34,11,0,341,278,31,53,12,8,386,324,41,59,15,4,449,534,53,72,10,9,673,722,61,66,8,17,870,785,78,55,14,9,936,572,96,83,14,6,773,322,73,50,0,3,448,225,66,32,3,3,326,179,45,25,0,4,254,132,43,17,0,0,186,38,49,9,7,0,99,99,10,14,9,3,134,4847,671,599,133,64,6320
215011386,7,3,3,155,142,3,10,9,7,176,142,5,19,3,3,171,202,3,13,3,3,228,365,16,22,9,8,418,520,6,12,3,5,551,478,16,19,3,7,514,505,19,19,3,3,547,307,10,7,3,3,325,230,14,10,0,0,259,159,8,12,0,0,176,144,14,7,0,0,162,34,17,5,0,0,63,58,3,8,4,8,75,3437,134,177,61,51,3850
215011387,6,6,0,25,21,7,16,12,0,61,21,13,15,20,3,65,36,10,26,10,0,89,43,20,21,21,0,108,47,14,17,15,4,103,68,27,30,10,3,131,50,16,21,12,0,103,24,7,16,9,0,66,32,12,9,0,0,59,13,10,9,3,0,39,24,5,11,3,0,47,5,8,14,4,0,30,8,0,3,4,0,21,400,166,233,166,16,978
215011388,22,6,5,389,280,6,23,11,6,323,304,14,33,19,11,376,446,24,33,5,3,513,724,36,57,14,12,844,950,41,48,4,10,1061,1083,61,62,12,11,1224,902,74,58,4,4,1032,580,46,27,5,3,658,396,48,14,0,6,465,257,29,6,0,0,296,230,51,16,7,0,309,63,52,22,8,0,146,106,7,6,3,11,145,6690,487,441,126,89,7838
215011389,7,8,3,54,30,0,18,13,0,58,37,4,19,5,0,60,33,8,20,7,3,75,66,16,30,19,0,121,71,19,38,17,3,139,97,14,30,13,4,160,94,15,25,14,0,152,46,11,12,4,0,74,37,13,12,3,0,63,30,5,10,6,0,47,32,4,15,4,0,54,12,7,5,3,0,24,19,0,6,3,0,27,628,124,245,151,16,1161
215011390,11,23,0,108,61,4,30,19,3,116,77,10,35,19,7,139,113,9,32,22,0,182,211,27,47,41,0,325,279,29,51,22,4,385,307,21,50,26,7,408,229,32,43,23,3,335,124,13,35,10,0,189,91,16,34,0,0,140,69,5,14,0,0,93,66,15,17,0,0,99,21,8,12,10,0,50,22,3,3,10,8,47,1750,207,439,272,35,2695
215011391,7,5,5,76,47,3,19,10,0,85,67,4,21,10,3,107,74,10,22,16,0,126,114,15,28,16,5,176,114,17,22,10,3,160,127,27,22,9,3,181,117,12,19,0,3,154,74,8,15,7,0,100,43,9,3,5,0,57,28,10,5,0,0,44,14,5,3,0,0,26,7,6,5,0,0,15,21,3,3,7,0,34,905,128,196,121,30,1375
215011392,7,11,3,150,110,11,18,16,7,152,131,11,29,11,8,187,158,15,38,15,8,231,303,24,38,15,4,383,453,22,25,8,3,519,449,33,30,7,4,523,370,20,21,8,0,419,239,12,16,3,6,277,178,13,10,0,0,203,109,5,7,0,3,125,126,5,16,0,4,150,29,13,6,3,0,51,48,3,5,3,0,63,2852,196,277,122,43,3493
215011393,8,16,0,45,25,0,16,8,4,52,28,5,11,6,3,63,41,5,22,16,4,93,69,10,36,21,4,139,71,7,33,17,0,134,90,3,42,15,0,149,94,12,41,10,0,158,42,11,21,5,3,75,31,12,20,12,3,66,24,6,11,5,4,53,21,3,12,3,0,39,9,9,11,7,0,38,16,0,12,8,0,37,584,92,299,172,21,1166
215011394,9,20,3,111,71,0,14,15,3,108,83,13,14,26,3,143,107,16,31,21,3,174,217,24,46,29,9,323,230,26,43,26,8,332,234,49,41,27,9,359,216,41,42,21,0,320,146,17,34,9,0,205,87,25,17,0,0,125,54,11,12,3,3,75,49,18,15,7,0,79,8,13,12,0,0,33,30,5,11,10,0,58,1624,274,348,258,34,2539
215021395,3,9,3,99,53,4,18,11,10,93,45,7,11,18,0,78,61,12,20,13,0,104,106,6,30,16,11,168,192,19,20,12,0,247,208,24,37,3,4,275,199,26,21,12,0,259,113,23,10,3,0,156,89,18,6,0,0,117,63,8,3,3,0,85,42,13,3,0,0,66,11,7,0,0,0,26,25,4,4,3,4,40,1309,170,190,131,33,1831
215021396,3,6,0,40,16,4,10,6,4,34,25,0,8,10,0,52,37,7,8,7,0,56,71,4,19,7,0,102,113,7,18,3,0,142,81,15,14,7,0,118,78,6,15,3,0,102,48,8,11,0,3,74,35,7,3,0,0,47,31,0,3,4,0,37,23,3,4,0,0,24,5,0,3,0,0,11,17,0,3,5,0,27,608,57,122,79,14,883
215021398,4,14,0,42,39,3,9,14,3,63,51,8,18,6,3,91,82,12,25,9,3,137,129,20,32,14,0,199,172,20,47,12,0,258,221,27,44,16,7,309,166,24,43,14,3,248,117,20,18,4,0,161,62,21,15,3,3,111,49,9,13,0,0,69,37,5,4,3,0,46,23,6,10,6,0,47,16,7,15,8,8,50,1191,183,303,166,37,1887
215021399,5,4,3,65,44,3,10,19,0,77,43,4,10,10,0,70,65,7,12,22,7,120,136,5,22,5,3,178,163,14,17,0,0,189,156,11,21,3,6,194,131,15,20,3,3,177,74,9,12,13,4,106,74,3,5,3,4,85,48,5,4,0,0,56,29,5,9,0,0,49,9,5,3,3,0,28,20,3,11,9,3,50,1049,96,173,111,36,1470
215021469,14,5,9,334,325,20,51,13,8,417,364,17,43,8,8,433,504,27,53,14,6,600,833,52,74,11,14,983,1186,79,60,4,17,1349,1451,68,61,8,7,1601,1345,94,60,7,9,1520,819,71,48,4,7,943,652,83,34,0,7,771,375,43,24,3,0,444,373,54,20,0,3,448,131,73,23,4,0,240,153,8,17,7,9,195,8853,701,569,114,113,10350
215021470,9,7,3,192,151,9,12,5,4,175,145,9,19,13,0,181,164,11,16,3,8,205,241,16,25,0,6,291,358,13,24,6,11,407,332,30,23,0,0,392,255,32,23,7,3,321,193,17,17,3,3,231,133,18,12,3,0,171,86,7,7,0,0,107,72,19,16,4,0,107,24,10,4,0,0,41,29,10,3,3,7,44,2372,201,208,77,44,2904
215031400,8,17,3,136,73,14,23,39,6,148,73,9,32,17,0,129,109,18,33,21,0,182,169,34,32,26,7,268,181,34,22,21,3,273,226,33,34,12,5,315,208,38,25,13,3,287,107,21,13,3,0,144,91,23,15,5,0,132,58,4,5,0,3,71,45,11,9,3,3,69,12,15,8,0,3,41,29,9,6,7,0,48,1488,277,272,264,34,2345
215031401,14,18,0,116,65,3,29,14,0,110,76,8,27,17,0,130,94,22,27,24,3,164,164,21,58,19,4,267,178,51,41,18,5,293,230,42,37,17,12,330,213,33,21,4,4,274,123,31,22,0,0,172,77,18,23,0,0,122,56,6,7,0,0,78,56,11,5,0,0,73,22,14,15,3,0,58,40,9,10,0,3,61,1478,281,348,152,43,2299
215031402,5,5,4,90,75,0,6,5,3,91,83,9,23,7,3,118,98,14,12,10,0,139,178,17,22,3,3,219,209,8,22,8,10,258,207,10,16,0,4,240,205,14,13,0,4,234,105,12,5,0,0,119,84,10,4,0,0,96,44,9,0,0,0,49,52,11,9,0,0,68,12,12,6,3,0,28,16,5,0,0,4,32,1441,123,154,53,35,1805
215031403,3,4,0,37,40,0,3,8,3,55,47,4,3,7,4,70,63,12,3,13,3,96,95,15,16,5,4,140,140,3,15,7,3,175,144,16,10,3,4,186,117,26,22,9,0,169,74,9,7,3,0,87,37,14,0,7,0,60,30,4,3,3,3,46,18,5,5,4,0,36,3,7,10,3,3,20,23,5,0,3,0,31,869,112,101,96,36,1217
215031404,7,3,4,282,243,9,10,9,3,274,223,13,28,7,3,281,327,12,22,11,7,380,477,47,44,10,23,599,718,25,55,5,19,827,741,45,53,7,12,862,694,60,41,3,10,813,411,28,26,0,5,470,324,37,15,3,3,388,151,13,6,0,0,171,152,31,16,0,6,207,52,41,13,3,4,110,73,4,9,5,3,92,4876,383,350,89,97,5799
215031405,3,14,0,40,36,3,16,12,0,73,48,6,25,15,3,102,67,21,25,22,4,134,95,20,40,18,9,178,212,26,37,16,4,301,215,30,39,14,3,299,179,35,34,13,0,258,75,15,19,5,0,111,46,14,15,0,3,73,19,14,7,3,0,50,40,12,12,3,0,60,8,28,8,8,0,55,20,8,4,20,8,54,1076,227,286,206,42,1844
216011406,14,5,3,416,262,9,25,13,0,309,327,18,45,16,19,419,416,26,51,6,9,507,725,39,55,21,15,857,905,57,74,9,13,1061,1073,60,81,4,10,1224,931,74,61,5,14,1080,506,50,38,3,5,596,406,49,26,7,4,485,251,35,15,0,5,298,243,42,19,3,4,309,78,60,10,4,6,161,106,9,8,3,6,139,6631,535,518,123,120,7921
216011407,11,22,5,142,107,10,26,24,4,172,146,16,42,18,7,226,205,25,46,8,9,290,331,34,59,17,7,448,429,37,51,13,4,531,482,31,45,7,7,571,445,45,50,0,11,552,225,24,21,0,7,283,162,23,15,0,0,193,123,12,8,3,0,156,99,19,14,0,3,135,27,9,12,5,7,61,48,10,12,7,10,93,2951,311,421,149,80,3911
216011408,9,7,0,53,19,10,11,10,3,49,19,7,20,8,0,62,25,3,20,10,3,65,48,3,36,21,3,112,49,15,28,6,0,102,46,28,19,4,5,109,63,7,36,3,3,122,24,12,17,3,0,58,26,7,8,4,0,41,4,3,5,0,0,19,4,0,12,3,0,22,3,0,4,4,0,19,12,3,3,3,3,27,386,113,241,127,20,886
216011409,3,7,0,61,40,3,8,5,0,55,43,3,14,10,0,71,56,9,17,14,0,88,103,10,16,3,3,133,129,6,19,5,4,168,152,19,28,4,0,208,164,16,17,0,5,207,102,12,11,4,3,123,106,11,9,0,0,127,90,4,6,0,0,95,65,15,4,0,0,81,14,9,9,0,0,25,25,4,6,5,3,43,1134,112,172,69,21,1503
216011410,3,14,3,43,20,3,29,17,3,72,51,10,32,20,0,106,47,14,25,8,0,93,72,3,45,20,3,140,75,23,26,6,3,126,89,14,35,7,0,146,89,13,24,5,3,130,69,9,11,3,0,93,46,3,10,6,3,66,20,0,5,0,0,24,38,5,8,0,0,55,14,7,6,0,0,26,9,4,0,0,0,18,656,106,264,117,18,1165
216021411,7,5,3,137,84,5,10,7,0,104,114,12,18,14,3,161,170,10,13,9,3,212,279,16,24,9,4,342,393,31,33,4,6,470,386,29,20,9,3,445,393,28,16,3,0,452,236,27,9,0,0,276,200,17,14,0,0,224,191,19,0,3,3,217,123,22,12,0,3,159,24,26,8,7,0,63,71,16,7,3,3,103,2785,261,215,88,49,3391
216021412,0,3,0,24,10,0,8,9,0,31,17,3,8,3,4,36,23,4,17,12,0,46,28,9,23,6,0,73,23,7,19,8,0,57,53,7,17,12,0,90,60,16,19,0,0,93,22,4,11,0,3,37,11,11,3,3,4,37,7,4,3,0,0,15,4,0,3,0,3,9,0,9,15,0,0,26,12,0,4,9,0,30,290,88,139,83,15,616
216021413,26,25,10,232,87,6,42,36,0,177,140,15,53,27,7,239,191,38,58,29,6,316,308,41,80,27,6,467,408,35,64,23,8,540,456,43,79,5,5,586,374,44,51,17,8,491,248,18,32,12,0,311,172,26,20,3,0,223,106,8,13,4,0,133,81,23,14,3,0,128,18,22,37,5,0,75,65,14,11,17,6,113,2847,342,611,292,68,4151
216021414,3,3,4,123,92,5,16,11,0,113,141,9,18,8,0,179,182,11,19,4,5,221,265,21,16,6,5,315,266,25,23,3,9,317,246,22,23,5,0,293,216,29,18,0,4,267,127,24,12,0,3,171,86,8,4,3,0,100,60,14,4,3,0,82,33,13,7,0,0,56,18,21,13,0,0,45,42,5,5,0,3,47,1884,212,186,58,38,2377
216031415,3,0,6,111,71,7,10,5,0,84,91,4,9,11,4,111,123,0,10,0,4,138,196,17,10,0,0,227,193,19,10,0,3,226,186,7,6,3,0,210,135,11,14,0,5,162,81,8,4,0,0,97,62,5,3,0,0,66,33,0,0,0,0,33,25,3,7,0,0,34,6,10,5,0,0,20,24,0,4,3,0,35,1321,93,97,37,29,1576
216031416,12,12,5,461,347,7,15,13,8,402,422,26,44,17,10,520,597,22,47,7,11,692,1128,68,72,11,11,1295,1548,67,74,23,21,1737,1953,112,76,11,15,2158,1932,102,59,7,22,2123,1237,89,39,3,7,1383,861,94,34,3,6,1011,520,31,20,3,3,581,521,112,20,0,3,659,231,88,38,4,3,361,204,14,13,4,29,270,11985,856,591,153,155,13736
216031417,18,10,3,323,232,19,28,18,5,297,264,17,47,16,5,353,367,36,46,9,9,475,569,49,64,13,10,701,771,76,69,8,13,944,871,66,70,7,15,1025,777,80,59,9,0,927,481,60,27,4,4,580,308,47,26,9,5,392,217,35,12,4,4,272,212,46,16,3,0,283,82,41,13,0,5,140,94,10,20,0,8,141,5554,606,496,151,98,6910
216031418,9,14,3,37,21,0,17,11,0,47,37,4,20,10,3,74,34,8,26,14,0,81,64,12,30,10,0,118,104,15,24,5,3,155,129,18,34,7,4,189,159,19,34,3,3,218,97,12,15,0,0,118,72,10,8,3,4,91,32,12,4,0,0,50,45,3,9,0,0,57,12,13,8,3,0,38,15,3,4,9,0,32,832,135,247,108,20,1347
216031419,17,7,3,151,112,11,27,14,0,176,120,18,35,26,4,213,162,22,40,12,6,246,277,38,39,20,3,375,382,40,50,8,5,482,457,26,39,13,4,536,496,43,32,4,11,590,304,30,25,3,0,364,293,17,20,3,3,335,205,9,8,0,0,230,244,24,8,3,3,278,67,15,17,4,0,101,50,6,3,6,6,72,3303,313,385,160,52,4217
217011420,15,16,4,117,76,4,28,16,0,125,93,4,49,22,0,174,120,9,43,24,4,202,176,21,57,28,6,292,210,26,68,31,6,338,207,22,70,28,0,331,246,23,59,22,4,357,98,14,27,5,0,150,89,16,18,3,3,124,56,4,25,11,3,104,43,17,30,9,0,92,13,29,15,11,3,67,34,5,12,9,9,69,1552,199,536,251,44,2585
217011421,8,4,4,214,183,7,26,3,9,229,229,10,25,9,8,284,258,10,44,13,8,333,484,9,58,4,6,564,585,34,54,15,11,692,669,33,53,0,10,759,576,25,46,3,5,649,372,25,23,0,4,421,241,21,17,3,0,284,179,4,15,0,5,209,141,20,25,0,0,194,47,21,20,0,0,87,72,0,4,3,6,97,4242,225,420,75,71,5035
217011422,9,5,0,246,207,15,21,7,4,251,224,3,17,7,6,257,255,10,22,6,5,297,388,22,25,3,6,443,459,25,33,4,3,527,503,24,58,7,10,594,481,34,30,0,0,548,332,13,23,0,4,377,311,23,11,4,3,350,254,11,8,0,0,273,347,12,12,0,3,376,74,21,3,0,0,100,76,11,14,3,9,108,4146,219,294,70,59,4790
217011423,19,29,0,92,48,3,22,29,7,108,78,14,36,33,0,156,55,15,53,25,4,153,112,14,66,22,6,221,129,18,76,48,8,274,165,28,72,19,3,289,136,21,78,20,4,261,75,19,51,17,3,162,78,12,27,14,3,131,26,19,14,3,0,61,31,9,31,14,0,85,6,14,22,8,4,59,21,9,11,7,6,52,999,197,580,329,45,2161
217031471,5,0,3,89,60,0,4,3,0,74,64,0,11,8,3,91,82,3,18,3,0,106,103,4,20,6,3,134,154,9,10,0,0,173,159,6,16,0,0,186,144,8,7,0,0,168,98,13,10,4,3,129,77,3,8,3,0,94,34,0,0,0,0,41,45,9,6,0,0,59,15,7,3,0,0,25,27,0,8,3,3,39,1147,84,137,31,17,1421
217031472,12,6,5,283,247,0,14,14,4,277,287,11,24,7,4,320,321,14,52,5,3,402,597,20,50,3,11,685,724,31,52,8,4,822,852,34,40,4,13,937,779,45,50,3,8,891,524,35,23,0,8,580,337,21,18,0,6,386,235,25,16,0,4,274,236,25,18,0,4,278,70,39,15,3,0,126,100,11,8,3,10,130,5576,310,395,71,77,6429
217031473,19,14,0,54,39,10,27,15,3,94,33,13,31,13,3,92,57,6,23,18,6,103,93,11,46,17,4,166,103,14,25,15,7,164,112,20,40,14,0,189,105,15,25,9,0,160,63,7,40,3,3,116,39,9,19,7,0,72,27,4,12,7,0,46,33,0,9,0,0,49,12,13,11,0,0,34,16,5,10,0,0,33,760,136,357,153,31,1435
217031474,16,11,3,122,72,7,26,12,0,113,64,8,26,11,3,114,104,10,24,8,0,147,176,20,32,13,0,239,153,15,31,11,3,211,191,26,34,13,3,272,210,23,22,5,0,261,93,20,27,7,3,151,79,10,17,0,6,111,42,12,11,5,0,72,62,18,15,6,3,98,10,12,16,4,0,54,26,4,7,3,3,42,1374,184,321,129,38,2047
