SA2_MAINCODE_2016,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000mo_A_15_19,Mng_3000mo_A_20_24,Mng_3000mo_A_25_34,Mng_3000mo_A_35_44,Mng_3000mo_A_45_54,Mng_3000mo_A_55_64,Mng_3000mo_A_65_74,Mng_3000mo_A_75ov,Mng_3000mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24,Pro_500_649_A_25_34,Pro_500_649_A_35_44,Pro_500_649_A_45_54,Pro_500_649_A_55_64,Pro_500_649_A_65_74,Pro_500_649_A_75ov,Pro_500_649_Tot,Pro_650_799_A_15_19,Pro_650_799_A_20_24
120031396,0,0,0,4,0,5,0,0,10,0,3,3,0,0,4,0,0,10,0,0,0,0,9,3,0,0,10,0,3,6,4,3,9,0,0,21,0,9,5,0,3,3,0,0,24,0,5,14,4,21,11,3,0,61,0,14,21,16,15,14,6,0,96,0,24,63,43,30,17,3,0,171,0,10,70,55,53,12,9,4,212,0,5,53,62,34,23,6,0,192,0,3,41,53,54,31,3,0,187,0,0,22,31,33,24,3,0,122,0,0,49,114,93,48,9,4,314,0,0,23,109,117,46,12,3,307,0,0,7,9,8,4,0,0,30,6,78,372,511,468,245,67,15,1755,0,0,0,0,0,0,0,0,0,8,7,8,0,3,0,3,0,26,0,5,4,3,3,0,0,0,22,0,8,4,6,3,0,0,0,31,0,7,9,10,4,0,0,0,31,0,10,17,14,14,3,0,0,53,0,18
120031575,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,3,0,8,0,4,7,0,6,4,0,0,15,0,0,3,8,3,8,3,0,27,0,0,8,11,15,5,5,0,46,0,5,18,9,6,10,0,0,49,0,3,16,23,14,8,8,0,78,0,3,20,25,24,17,0,0,87,0,0,12,17,19,14,3,0,68,0,0,4,16,12,11,0,0,49,0,0,8,10,19,23,3,0,61,0,0,17,26,55,29,5,0,131,0,0,4,15,22,20,3,3,67,0,0,0,3,0,0,0,0,3,4,20,111,168,205,155,33,8,709,0,0,3,4,3,0,0,0,9,23,20,9,5,0,3,0,0,52,7,20,10,3,3,4,0,0,53,3,13,16,19,11,3,8,0,77,3,12,12,10,7,5,4,0,52,0,15,34,27,18,12,8,3,110,3,15
120031576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,3,0,3,0,0,0,3,0,0,0,3,3,5,0,0,12,0,0,3,3,3,3,0,0,14,0,3,8,5,12,11,0,3,37,0,0,14,12,13,4,0,0,41,0,0,7,4,11,6,0,0,33,0,0,5,6,9,11,0,0,27,0,0,6,6,15,5,0,0,30,0,0,15,23,19,19,3,0,72,0,0,0,4,16,13,3,0,36,0,0,0,3,0,0,0,0,5,0,9,60,70,100,81,7,3,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,6,0,0,0,0,0,3,0,0,7,0,0,0,3,0,3,0,0,3,0,0,0,3,5,3,0,0,14,0,3
121011398,0,3,10,13,10,3,3,0,36,3,3,3,3,4,0,0,0,16,4,6,4,3,5,3,0,0,27,0,7,9,8,6,7,3,0,40,3,8,14,16,15,7,8,0,67,3,19,18,24,20,21,7,0,104,0,25,66,46,49,14,7,0,213,3,53,133,89,62,35,11,0,391,0,44,185,107,80,39,9,3,467,0,10,131,110,63,43,13,0,374,0,5,141,130,121,62,7,3,468,0,3,65,130,78,37,7,0,324,0,4,208,406,278,120,27,4,1050,0,0,78,450,477,216,49,8,1278,0,3,10,14,9,5,3,0,42,18,197,1088,1532,1266,620,149,18,4893,6,4,15,14,8,3,0,0,42,66,37,11,10,4,6,0,0,133,31,50,22,14,7,10,10,0,147,9,41,26,29,6,15,5,3,130,3,29,51,30,34,18,11,3,172,3,39,59,39,33,23,9,3,212,0,54
121011399,0,0,0,0,6,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,5,0,0,11,0,0,0,3,0,0,0,0,9,0,0,4,0,0,3,0,0,11,0,3,5,5,0,8,0,0,17,0,5,4,0,3,4,0,0,21,0,0,13,13,9,3,0,0,40,0,3,4,14,14,7,0,0,45,0,0,6,7,11,12,0,0,32,0,0,3,16,12,5,0,0,36,0,0,11,27,19,12,6,0,82,0,0,6,23,35,12,3,0,80,0,0,0,0,0,0,0,0,0,3,10,62,112,116,82,16,0,398,0,0,3,3,3,4,0,0,12,3,3,3,0,0,5,0,0,13,3,3,3,11,3,0,0,0,25,3,0,3,4,6,5,4,0,29,0,3,3,8,6,5,0,0,19,0,6,10,8,4,9,6,3,49,0,6
121011400,0,3,6,3,9,0,0,0,23,4,0,0,0,3,0,0,0,12,0,0,3,5,4,0,0,0,16,0,0,3,3,3,5,0,0,20,0,0,5,3,4,0,0,0,15,0,3,8,10,7,9,9,0,40,0,6,17,21,12,13,3,0,65,4,11,37,23,27,14,9,0,125,0,15,77,36,28,33,14,0,202,0,9,66,49,40,25,3,0,194,0,3,52,58,47,28,4,0,198,0,0,36,64,60,23,8,0,189,0,0,87,155,130,75,16,0,464,0,0,31,145,200,94,28,3,503,0,3,5,5,8,4,3,0,23,11,60,432,579,568,330,105,11,2092,0,0,0,6,5,3,0,0,15,14,20,6,7,3,0,3,0,48,8,11,8,17,5,7,3,0,66,0,11,10,17,14,4,3,3,58,3,8,17,11,15,11,11,0,70,0,8,25,25,19,11,9,0,107,0,19
121011401,0,0,4,0,5,3,3,0,17,0,0,0,3,0,0,0,0,13,0,7,3,3,4,0,0,0,11,0,8,0,3,0,3,4,0,19,3,10,3,4,9,0,3,0,33,0,0,20,11,12,7,6,0,51,0,20,29,33,16,10,4,0,111,3,27,67,42,35,15,10,0,200,0,28,141,67,51,37,12,0,335,0,19,163,106,74,34,9,0,408,0,6,150,134,120,46,6,0,466,0,3,102,140,86,53,15,3,402,0,3,215,436,328,172,28,0,1191,0,0,103,534,563,253,40,3,1493,0,3,13,15,12,4,0,0,45,5,123,1008,1517,1314,648,149,15,4783,0,8,5,9,3,0,0,0,26,11,7,13,6,6,3,0,0,51,6,18,17,14,3,9,3,0,70,0,21,27,23,13,11,4,0,89,3,31,33,47,17,6,4,0,147,3,43,55,75,43,32,23,0,269,4,70
121011402,0,0,0,3,3,4,0,0,13,3,0,0,3,7,0,0,0,8,0,0,0,0,8,0,0,0,6,0,3,3,4,4,3,0,0,16,0,0,3,3,8,5,0,0,23,4,3,10,8,11,10,3,0,49,0,9,8,10,10,11,3,0,54,0,8,13,9,22,10,6,0,66,0,9,18,20,18,13,7,0,79,0,6,24,20,26,16,4,0,96,0,0,18,24,23,14,9,0,92,0,0,10,18,24,17,3,0,62,0,0,23,46,35,32,18,0,151,0,0,21,32,58,34,19,4,170,0,0,0,4,0,0,0,3,6,10,37,141,205,256,168,71,6,894,0,0,4,3,0,0,0,0,13,5,13,3,6,6,0,0,0,33,6,7,3,3,10,5,6,0,47,3,15,6,7,10,4,3,0,47,3,14,7,14,18,13,12,0,77,0,9,22,17,18,17,10,3,96,0,11
121021403,0,0,0,0,3,0,0,0,9,0,3,0,0,0,0,0,0,9,0,0,0,3,6,3,0,0,13,0,0,3,0,0,0,0,0,8,0,3,0,3,0,4,0,0,14,3,0,3,4,9,7,3,0,24,0,3,3,9,12,10,4,0,36,0,5,5,11,8,6,0,0,38,0,3,17,15,10,10,6,0,57,0,4,14,11,13,14,5,0,59,0,0,15,21,23,19,0,0,74,0,0,10,19,20,15,0,0,54,0,0,15,29,36,12,0,0,93,0,0,3,19,28,21,5,3,70,0,0,0,3,4,3,0,0,8,3,21,75,150,168,112,27,7,561,0,0,0,0,4,3,3,0,5,6,4,0,8,3,0,3,0,21,0,3,3,6,4,6,0,0,23,3,3,3,5,0,3,4,0,23,0,0,3,10,3,3,0,0,25,0,0,9,13,10,0,3,0,31,0,3
121021404,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,11,0,0,3,3,3,0,0,0,6,0,0,0,0,3,0,0,0,12,0,3,4,8,6,7,3,0,28,0,0,3,10,6,4,0,0,26,0,0,5,8,4,3,3,0,15,0,0,3,9,8,4,0,0,25,0,0,3,3,7,5,0,0,15,0,0,0,5,15,7,0,0,29,0,0,0,4,3,4,0,0,12,0,0,0,0,0,0,0,0,7,0,3,31,54,62,33,13,3,197,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,9,0,0,0,0,4,0,0,0,9,0,0,0,7,10,3,0,0,20,0,0,3,0,9,3,3,0,13,0,0,4,7,3,6,3,0,18,0,0
121021406,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,15,0,3,0,0,5,3,0,0,12,0,3,4,4,3,3,3,0,14,4,3,5,4,5,6,3,0,31,0,0,9,3,9,13,4,0,34,0,7,14,9,14,7,6,3,54,0,9,16,20,6,18,8,0,83,0,0,12,23,22,3,3,0,70,0,0,16,29,21,23,0,0,84,0,0,8,22,15,3,3,0,57,0,0,16,60,44,21,8,0,150,0,0,9,29,46,24,3,0,113,0,0,0,3,3,0,0,0,9,10,39,116,219,194,124,34,8,737,0,0,0,3,0,0,0,0,6,18,0,0,5,4,0,0,0,21,0,8,3,7,3,3,0,0,30,0,3,7,6,11,0,4,0,29,0,6,3,10,12,6,3,0,48,0,3,12,12,16,6,8,0,62,0,9
121021577,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3,3,0,6,0,0,17,0,4,0,7,6,3,0,0,25,0,0,6,5,5,3,3,0,25,0,4,5,10,10,3,10,0,39,0,5,9,12,18,8,0,0,62,0,26,24,16,28,21,3,0,117,0,7,35,37,23,21,3,3,133,0,3,23,23,26,26,6,0,115,0,0,11,32,19,19,5,0,84,0,0,9,13,22,10,3,0,60,0,0,17,42,47,36,3,0,145,0,0,0,30,33,26,9,3,95,0,0,7,3,5,0,0,0,19,5,53,162,234,241,183,53,7,944,0,7,4,4,3,0,0,0,17,9,10,5,3,8,0,4,0,43,8,14,4,7,6,3,0,0,40,0,8,9,5,11,7,0,0,46,0,9,4,3,8,3,5,0,36,0,11,20,22,16,11,0,0,79,0,9
121021578,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,12,0,0,3,5,3,4,0,0,13,0,0,0,0,3,0,0,0,12,0,0,3,3,7,6,0,0,21,0,0,7,9,3,7,3,0,28,0,0,16,17,0,3,4,0,41,0,0,7,16,8,0,0,0,31,0,0,3,4,7,8,0,0,19,0,0,0,5,0,3,0,0,15,0,0,3,21,11,5,0,0,40,0,0,0,3,18,3,3,0,26,0,0,0,0,0,0,0,0,0,3,8,49,83,69,35,16,3,273,0,0,0,0,0,0,0,0,0,7,3,3,4,4,0,0,0,18,0,6,3,4,5,0,0,0,25,0,6,3,5,0,4,0,0,20,0,0,3,9,4,3,0,0,15,0,4,7,8,6,3,3,0,29,0,0
121021579,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,4,3,3,0,0,0,13,0,0,6,7,0,0,0,0,13,0,3,9,6,3,0,3,0,25,0,0,3,3,8,5,0,0,18,0,0,3,14,7,3,0,0,25,0,0,3,3,10,4,0,0,21,0,0,9,14,12,8,0,0,40,0,0,0,11,17,3,0,0,35,0,0,0,0,0,0,0,0,3,0,14,33,69,56,41,7,3,226,0,0,0,0,4,0,0,0,6,3,0,0,3,0,0,0,0,13,0,4,4,7,3,3,0,0,19,0,0,0,0,0,0,0,0,8,3,0,4,8,3,3,3,0,22,0,0,4,3,4,0,3,0,22,0,3
121031407,0,0,0,4,9,0,0,0,16,3,0,0,0,3,0,0,0,7,0,6,0,3,11,4,0,0,17,0,0,3,0,7,4,0,0,22,0,0,4,0,5,3,0,0,21,0,3,3,11,9,4,3,0,42,0,3,9,11,14,9,8,0,56,0,4,13,13,18,11,8,0,65,0,6,20,18,25,16,8,0,82,0,0,8,10,21,14,5,0,62,0,0,18,16,21,12,0,0,72,0,0,6,13,16,9,4,0,52,0,0,17,36,53,30,11,0,149,0,0,0,37,74,41,10,0,172,0,0,3,0,3,0,0,3,7,3,28,113,173,286,152,61,10,832,3,0,0,4,5,3,3,0,22,15,9,3,3,3,3,0,0,43,9,21,5,8,9,3,3,0,57,0,17,10,11,4,4,3,5,57,0,3,9,7,7,7,3,3,42,0,4,19,14,20,18,6,6,87,0,10
121031408,0,0,3,4,3,0,0,0,14,0,0,0,4,4,0,0,0,13,0,0,0,3,3,0,3,0,7,0,0,0,0,0,3,3,0,16,0,0,4,4,3,3,3,0,21,0,0,4,10,5,4,3,0,39,0,3,4,15,7,7,3,0,36,0,0,12,8,9,8,3,0,35,0,3,17,8,15,10,5,0,59,0,0,6,18,13,12,4,0,55,0,0,5,8,15,10,12,0,51,0,0,3,13,16,9,7,0,45,0,0,11,34,35,22,5,0,106,0,0,3,19,36,21,10,3,94,0,3,0,0,3,0,0,0,5,0,16,73,144,172,114,57,6,582,0,0,0,0,0,0,0,0,9,21,14,5,9,10,4,3,0,68,13,20,10,9,3,4,6,0,63,0,9,11,3,7,10,3,0,45,0,4,3,7,10,3,3,0,44,0,3,13,12,16,10,6,0,57,0,4
121031409,0,0,0,3,0,3,0,0,9,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,3,0,9,0,0,4,0,3,0,3,0,7,0,0,0,5,3,0,5,0,12,0,3,0,0,9,5,0,0,15,0,0,8,13,6,6,0,0,32,0,9,14,7,18,12,3,0,60,0,12,28,21,17,13,6,0,94,0,4,27,26,15,13,11,0,93,0,0,16,21,24,14,3,4,90,0,0,11,30,20,8,8,0,79,0,0,28,55,68,40,10,0,204,0,0,10,67,113,69,19,4,268,0,0,0,3,0,3,0,0,12,0,29,153,246,300,176,71,11,988,0,0,0,3,3,0,0,0,6,15,9,0,4,4,5,0,0,40,5,8,3,10,8,6,4,0,40,3,4,0,12,9,8,0,0,33,0,4,3,5,10,3,3,4,37,0,12,11,11,12,3,5,3,58,0,7
121031410,0,0,4,3,3,0,0,0,13,0,0,0,3,0,3,0,0,10,0,3,3,3,0,3,0,0,12,0,0,0,8,6,3,3,0,18,0,0,0,0,3,0,3,3,18,0,0,3,6,4,3,0,0,21,0,0,4,9,9,6,3,0,33,0,0,15,10,7,10,5,0,57,0,4,20,13,15,12,6,0,67,0,3,12,13,10,11,3,0,45,0,0,8,14,12,7,5,3,43,0,0,3,10,13,7,5,0,40,0,0,12,13,23,15,7,0,71,0,0,5,7,25,16,8,0,58,0,0,0,3,0,0,0,3,10,9,15,82,122,134,108,49,19,533,0,0,0,0,4,0,3,0,13,9,12,0,8,12,0,0,0,38,9,17,0,7,5,4,0,0,46,0,8,0,10,7,9,3,3,40,0,6,0,7,10,3,6,0,37,3,3,10,13,16,13,3,0,68,0,5
121031411,0,0,4,0,3,0,0,0,7,0,0,0,0,3,3,0,0,10,0,0,0,6,7,0,3,3,20,0,0,0,0,4,0,0,0,14,0,0,3,0,9,0,3,0,12,0,0,4,5,12,5,3,3,28,0,0,4,8,11,4,0,0,32,0,0,7,12,8,13,7,0,45,0,3,8,14,13,12,4,0,56,0,0,4,7,12,11,4,0,46,0,0,0,10,10,12,5,0,38,0,0,3,10,9,4,0,0,23,0,0,4,14,15,20,3,3,57,0,0,0,4,18,6,3,0,37,0,0,0,4,3,3,0,0,10,0,13,34,94,140,96,40,11,419,0,0,3,3,0,0,0,0,3,3,7,0,6,0,8,3,0,32,0,8,7,0,8,0,3,0,28,0,5,10,4,14,7,3,0,42,0,3,10,11,10,11,8,0,50,0,0,8,10,19,9,6,4,66,0,4
121031412,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,12,3,0,0,4,5,7,3,0,29,0,0,4,6,9,6,3,0,31,0,0,11,6,15,11,0,0,42,0,0,11,15,9,3,6,0,43,0,0,0,4,8,10,0,0,32,0,0,11,10,11,17,3,0,57,0,0,8,8,17,11,4,0,45,0,0,11,23,40,34,3,0,113,0,0,0,16,42,24,13,0,96,0,0,0,3,0,0,0,0,7,3,10,52,99,173,135,44,8,528,0,0,3,0,0,0,6,0,10,7,16,3,3,3,0,0,0,34,6,4,5,8,4,3,3,0,38,0,8,10,10,5,15,7,0,55,0,10,7,12,20,6,0,0,56,0,7,26,23,28,19,5,0,115,0,12
121041413,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,3,0,4,0,0,4,3,0,0,12,0,0,0,3,3,3,0,0,22,0,0,4,0,4,11,6,0,26,0,3,0,3,3,3,3,3,23,0,3,15,12,4,4,0,0,45,0,8,19,17,15,12,3,0,73,0,0,10,16,12,6,0,0,43,0,0,9,14,13,7,3,0,55,0,0,0,11,9,9,4,0,35,0,0,10,21,16,13,4,0,66,0,0,10,21,33,20,8,3,92,0,0,0,3,3,0,0,0,8,8,20,90,126,124,89,52,11,510,0,0,0,5,3,3,0,0,15,0,0,0,5,9,0,0,0,24,0,3,3,4,11,3,0,0,27,0,4,0,5,5,7,6,0,34,0,3,8,3,10,4,3,3,33,0,3,16,12,7,15,3,5,53,3,3
121041414,0,0,3,6,3,0,3,0,13,3,0,3,0,0,0,0,0,4,0,0,3,4,3,0,0,0,14,0,0,3,3,6,6,0,0,12,0,0,7,7,3,0,5,0,21,0,0,13,11,7,3,0,0,33,0,7,17,12,8,5,0,0,50,0,17,23,21,23,12,5,0,100,0,17,51,38,29,22,10,0,170,0,6,53,39,45,16,11,0,166,0,9,46,45,31,22,7,0,150,0,0,28,50,26,20,5,0,123,0,0,58,91,86,47,5,0,292,0,0,16,81,101,59,21,4,287,0,0,5,3,3,5,0,0,21,4,60,325,398,372,219,76,13,1465,0,0,4,4,3,6,0,0,18,7,0,3,12,4,4,3,0,26,5,9,0,6,9,5,5,0,39,3,4,23,19,12,8,8,0,71,0,5,16,14,3,9,6,0,53,0,12,28,26,18,20,5,3,107,3,14
121041415,0,0,0,4,7,0,3,0,14,0,4,0,3,0,3,0,0,7,3,3,0,5,0,6,3,0,15,0,3,3,6,4,3,0,3,21,0,3,6,10,8,10,0,0,33,0,4,16,6,5,15,5,0,57,0,3,13,14,12,17,8,0,78,0,16,29,19,22,19,15,0,125,0,12,59,42,25,27,9,0,170,0,8,28,30,32,17,4,0,117,0,0,26,24,37,18,4,0,110,0,0,22,19,27,19,9,0,97,0,0,28,55,46,43,14,6,197,0,0,9,48,75,51,33,15,230,0,0,0,5,6,3,3,0,21,7,51,244,295,322,251,108,25,1304,0,0,0,4,3,9,3,0,22,3,12,5,13,8,5,0,0,44,7,17,7,16,6,6,5,4,70,3,3,7,10,11,6,8,3,49,0,10,11,10,16,8,7,3,59,0,6,15,13,19,10,12,8,85,0,11
121041416,0,0,3,3,0,3,0,0,12,0,0,0,5,0,0,0,0,5,0,0,3,3,0,0,0,0,6,0,0,6,0,3,4,0,0,13,0,0,4,3,4,5,3,0,18,0,5,11,13,13,0,3,0,40,0,4,11,16,4,11,4,0,50,0,3,31,16,10,15,5,0,89,0,11,38,23,18,15,7,3,108,0,6,38,22,10,8,4,0,94,0,0,26,31,23,17,11,3,107,0,0,18,27,17,8,3,0,73,0,0,25,35,38,26,6,5,127,0,0,25,70,86,53,12,3,245,0,0,3,0,3,0,0,0,6,6,36,232,275,230,153,58,19,1001,0,0,0,8,5,3,0,0,19,15,3,4,3,8,3,0,0,40,3,7,4,8,3,3,4,3,35,0,8,8,10,13,3,3,0,42,0,11,9,14,7,4,4,0,50,0,15,25,18,6,14,8,0,84,0,12
121041417,0,0,6,13,10,3,4,0,38,3,3,3,4,8,0,0,0,18,0,5,7,3,3,3,0,0,22,0,3,6,6,4,4,0,0,30,0,11,9,10,12,3,3,0,50,0,15,25,23,17,8,0,0,84,0,30,61,37,25,19,5,0,182,0,61,118,61,34,21,6,0,300,3,66,257,134,75,40,14,3,591,0,30,294,196,80,45,10,0,657,0,15,337,263,144,66,11,0,837,0,9,290,281,154,73,18,3,827,0,0,707,1211,714,288,42,3,2965,0,3,375,1687,1759,658,86,12,4585,0,8,19,33,19,4,5,0,92,14,256,2523,3968,3056,1238,209,22,11285,0,5,14,11,8,3,0,3,38,13,26,16,7,4,0,0,3,75,17,41,18,10,6,6,4,4,107,8,37,33,17,13,12,6,0,117,3,51,34,33,21,17,10,4,171,0,51,73,44,36,23,17,0,243,4,109
122011418,0,0,0,3,6,3,0,0,13,0,0,0,3,0,0,0,0,6,3,0,0,0,3,0,3,0,13,0,3,3,3,4,0,0,0,14,0,0,3,5,6,4,0,0,18,0,0,0,7,9,9,3,0,23,0,0,4,15,7,12,0,0,45,0,5,12,14,12,16,8,0,67,0,0,28,28,24,12,7,0,99,0,3,17,15,25,15,10,0,78,0,0,14,20,27,12,0,0,76,0,0,10,20,13,13,3,0,47,0,0,6,29,34,19,10,3,99,0,0,4,39,37,26,10,3,119,0,0,0,4,3,0,0,0,14,7,12,105,208,205,144,50,9,732,0,0,0,4,3,3,0,0,11,3,0,3,4,8,0,0,0,21,3,8,3,3,10,3,0,0,28,3,3,3,5,9,5,3,0,34,0,6,9,8,13,4,6,0,39,0,4,14,19,13,12,3,4,64,0,6
122011419,0,0,4,9,7,0,0,0,14,3,0,3,3,0,0,0,0,9,3,0,0,4,0,0,0,0,5,0,0,4,5,3,3,0,0,17,5,9,3,3,3,3,0,0,26,0,3,8,23,12,15,3,0,65,3,6,24,12,8,3,0,0,59,3,12,58,17,18,16,0,0,121,0,6,82,41,27,17,4,3,193,0,3,49,24,26,8,7,0,121,0,4,29,30,23,16,8,3,113,0,0,12,32,18,7,3,4,82,0,0,27,55,48,35,7,0,174,0,0,7,69,51,33,14,3,181,0,0,0,5,0,0,0,0,10,13,56,312,321,257,166,47,17,1185,0,0,0,6,0,0,0,0,6,3,0,3,8,3,0,3,0,24,0,3,9,18,4,3,0,0,41,0,9,13,19,12,9,4,3,62,0,8,11,20,15,8,5,0,67,0,8,18,27,26,17,10,0,115,0,13
