SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
216011406,39,0,0,0,0,40,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,19,9,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,121,3,9,3,0,138,11,0,0,0,0,13,4,0,0,0,0,4,3,0,0,0,0,3,44,11,0,0,0,56,147,12,12,0,9,179,6631,535,518,123,120,7921
216011407,37,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,8,3,0,0,0,0,3,48,3,9,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,36,0,0,0,3,47,60,14,10,8,9,94,2951,311,421,149,80,3911
216011408,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,6,4,6,4,3,30,386,113,241,127,20,886
216011409,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,4,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,10,44,6,8,0,4,63,1134,112,172,69,21,1503
216011410,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,6,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,15,0,8,3,3,27,656,106,264,117,18,1165
216021411,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,3,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,51,4,0,3,0,61,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,9,0,0,0,56,80,8,13,0,3,110,2785,261,215,88,49,3391
216021412,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,9,0,12,0,0,21,290,88,139,83,15,616
216021413,36,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,4,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,69,5,14,7,0,96,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,60,3,7,0,0,67,67,11,25,4,3,109,2847,342,611,292,68,4151
216021414,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,45,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,3,7,0,0,32,37,6,10,5,5,59,1884,212,186,58,38,2377
216031415,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,12,0,0,0,0,19,4,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,34,4,0,0,0,42,27,4,3,0,3,31,1321,93,97,37,29,1576
216031416,118,0,3,0,0,127,12,0,0,0,0,14,13,0,0,0,0,13,47,3,0,0,0,57,70,8,3,3,0,85,19,0,0,0,0,22,18,0,3,0,0,19,287,13,8,0,0,314,28,0,0,0,0,28,31,4,8,0,0,41,13,0,0,0,0,15,323,16,17,0,9,363,218,14,12,8,11,261,11985,856,591,153,155,13736
216031417,42,0,0,0,0,42,0,0,0,0,0,5,3,0,0,0,0,6,8,0,0,0,0,8,21,7,0,3,0,27,5,3,0,0,0,10,5,0,3,0,0,9,109,7,13,0,0,134,15,0,0,0,0,18,17,0,3,0,3,21,3,0,0,0,0,3,202,21,27,8,9,264,102,11,16,8,9,140,5554,606,496,151,98,6910
216031418,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,4,3,0,0,29,20,0,12,0,4,29,832,135,247,108,20,1347
216031419,39,0,0,0,0,40,0,0,0,0,0,5,3,0,0,0,0,3,9,0,0,0,0,9,21,0,0,0,0,18,15,4,0,0,0,16,10,0,3,0,0,13,78,0,7,0,0,85,4,3,0,0,0,8,4,0,3,0,0,9,6,0,0,0,0,6,156,3,3,10,0,177,51,3,13,4,8,82,3303,313,385,160,52,4217
217011420,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,12,0,0,55,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,10,48,10,11,11,0,77,1552,199,536,251,44,2585
217011421,12,0,0,0,0,17,4,0,0,0,0,4,4,0,0,0,0,4,16,0,3,0,0,25,13,0,0,0,0,11,3,0,3,0,0,8,0,0,0,0,0,0,106,7,13,3,0,128,11,0,0,0,0,14,3,0,0,0,0,4,3,0,3,0,0,5,47,0,8,0,0,54,108,4,14,3,3,129,4242,225,420,75,71,5035
217011422,34,0,0,0,0,36,7,0,0,0,0,7,0,0,0,0,0,0,18,0,3,0,0,22,24,0,0,0,0,24,5,0,0,0,0,5,3,0,0,0,0,4,111,3,7,3,3,124,9,0,0,0,0,16,14,3,3,0,0,21,3,3,0,0,0,6,91,4,6,0,3,106,86,8,11,3,6,115,4146,219,294,70,59,4790
217011423,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,9,8,0,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,10,26,11,23,7,3,70,999,197,580,329,45,2161
217031471,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,13,3,6,0,0,21,3,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,6,22,4,0,0,0,26,23,5,3,0,0,32,1147,84,137,31,17,1421
217031472,33,0,0,0,0,37,6,0,0,0,0,6,8,0,0,0,0,7,7,0,0,0,0,7,24,0,0,0,0,26,4,0,0,0,0,11,3,0,0,0,0,3,115,10,5,0,0,132,7,0,0,0,0,7,22,0,0,0,0,26,11,0,0,0,0,11,178,15,7,0,6,206,93,10,11,0,5,114,5576,310,395,71,77,6429
217031473,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,17,4,11,5,0,36,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,4,0,30,15,3,9,4,3,34,760,136,357,153,31,1435
217031474,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,3,0,46,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,32,3,4,3,0,41,30,8,14,5,0,57,1374,184,321,129,38,2047
217031475,20,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,5,9,0,0,0,0,9,20,0,0,0,0,19,3,0,0,0,0,3,4,0,0,0,0,4,50,0,12,5,0,67,8,0,0,0,0,8,10,0,3,0,0,13,4,0,0,0,0,3,58,9,7,3,0,79,40,5,11,3,5,63,2194,236,604,193,62,3290
217031476,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,34,12,17,0,0,69,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,30,6,9,0,0,48,25,3,10,3,0,32,954,125,235,66,32,1404
217041477,17,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,14,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,8,43,3,0,3,0,48,0,0,0,0,0,4,7,0,0,0,0,10,0,0,0,0,0,0,46,3,3,0,0,47,26,8,13,8,0,63,1295,200,471,162,38,2167
217041478,18,0,0,0,0,20,6,0,0,0,0,5,0,0,0,0,0,0,6,3,0,0,0,14,19,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,57,3,12,5,0,80,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,48,3,5,0,0,54,35,8,8,0,4,57,1886,209,477,147,25,2751
217041479,26,0,0,0,0,27,0,0,0,0,0,0,9,0,0,0,0,9,11,5,0,0,0,15,17,0,3,0,0,18,3,0,0,0,0,4,0,0,0,0,0,0,88,8,7,3,3,104,6,0,0,0,0,6,10,0,0,0,0,14,0,0,0,0,0,0,56,3,12,0,0,78,43,6,10,0,0,69,2827,231,424,71,51,3603
217041480,52,0,3,0,0,54,5,0,0,0,0,5,8,0,0,0,0,12,37,3,3,0,0,44,80,0,3,0,0,82,12,3,3,0,0,25,6,0,0,0,0,8,266,12,21,0,0,294,15,0,0,0,0,18,34,0,5,0,0,43,12,0,0,0,0,15,220,17,14,3,4,267,110,8,8,6,7,143,8877,582,592,108,119,10281
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139,3,4,3,3,155
299999499,295,19,91,3,10,411,130,52,135,5,8,329,143,20,66,0,4,224,263,49,156,4,5,474,439,99,136,3,3,685,127,8,45,4,10,191,148,90,139,11,13,401,2293,554,1490,43,79,4461,198,33,69,7,3,310,535,129,269,28,39,998,51,3,14,0,3,68,3080,663,1661,83,130,5621,1275,330,638,46,144,2431,66028,15169,33979,1616,2241,119037
301011001,15,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,4,30,9,0,0,0,37,3,0,0,0,0,3,7,0,3,0,0,10,0,0,3,0,0,4,114,15,29,4,0,163,7,0,0,0,0,7,0,0,0,0,0,3,8,3,0,0,0,8,49,11,17,3,0,80,19,0,3,0,3,18,1709,216,288,45,24,2275
301011002,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,18,4,5,0,0,28,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,60,9,8,4,0,89,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,8,10,3,0,44,8,0,0,0,0,8,1135,254,176,63,9,1643
301011003,11,0,3,0,0,12,5,3,0,0,0,9,0,0,0,0,0,0,26,6,11,0,0,43,0,0,0,0,0,0,6,0,0,3,0,12,0,0,0,0,0,0,96,22,27,0,0,152,0,0,0,0,0,6,3,3,6,0,0,12,3,3,0,0,0,4,50,6,11,0,0,65,10,4,3,0,4,21,1488,272,278,46,29,2119
301011004,89,3,3,3,0,101,7,3,3,0,0,10,10,0,0,0,0,12,121,22,9,3,0,152,11,0,0,0,0,18,13,0,0,0,0,14,4,3,0,0,0,7,496,78,45,12,10,642,17,3,0,0,0,18,25,3,8,5,0,41,18,3,3,0,0,28,261,42,33,4,0,344,72,15,3,0,4,91,8674,1038,630,131,71,10547
301011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,0,18,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,3,3,0,0,16,4,3,3,0,0,9,238,68,63,14,3,391
301011006,6,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,6,36,7,3,0,0,41,3,0,3,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,114,18,19,3,0,155,5,0,3,0,0,12,4,0,3,0,0,11,3,3,0,0,0,3,41,8,7,0,0,59,10,0,0,3,0,16,1343,202,212,46,17,1822
301021007,100,0,0,0,0,100,7,0,0,0,0,15,15,0,0,0,0,18,167,33,10,4,0,206,53,0,0,0,0,54,17,0,0,0,0,26,0,3,0,0,0,3,726,77,44,6,7,866,22,0,0,0,0,28,16,6,7,0,0,27,28,0,0,0,0,34,274,28,29,5,3,345,78,5,4,0,7,100,8048,725,481,113,69,9441
301021008,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,31,10,10,0,0,56,7,0,0,3,0,12,8,0,0,0,0,6,0,0,0,0,0,0,97,15,23,4,0,136,4,0,3,0,0,7,0,0,0,0,0,0,6,0,0,0,0,5,44,3,7,0,3,56,7,0,3,0,0,12,1211,174,164,37,11,1600
301021009,20,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,24,6,8,0,0,41,0,0,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,0,124,27,31,9,0,191,4,3,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,45,10,11,0,0,74,10,3,3,0,0,18,1555,335,301,86,19,2307
301021011,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,27,8,8,5,0,49,5,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,92,13,20,0,0,133,11,0,0,0,0,14,20,0,0,0,0,16,3,0,3,0,0,9,139,4,3,0,4,158,19,0,0,0,4,29,1581,172,173,48,15,1988
301021012,15,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,35,9,18,5,0,72,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,124,34,31,8,3,199,12,0,0,0,0,15,0,0,3,0,0,3,3,0,0,3,0,6,78,8,15,5,0,107,19,3,0,0,0,30,1560,272,292,65,11,2195
301021013,48,0,0,0,0,48,4,0,0,0,0,9,3,0,3,0,0,4,70,4,6,0,0,84,10,3,0,0,0,14,10,0,3,0,0,12,0,0,0,0,0,0,281,24,31,0,0,347,8,0,3,0,0,17,6,0,12,0,0,17,7,0,0,0,0,7,85,13,8,3,4,114,15,0,3,0,0,21,3508,281,350,66,48,4254
301021527,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,19,6,0,86,10,0,5,0,0,10,0,0,0,0,0,0,3,0,0,0,0,4,25,4,10,0,0,41,22,3,3,0,3,33,1079,124,243,61,23,1534
301031014,52,0,0,0,0,58,5,0,0,0,0,5,3,0,0,0,0,3,73,3,0,5,0,80,18,0,0,0,0,18,6,0,0,0,0,5,4,0,0,0,0,4,286,8,13,0,3,306,20,0,0,0,0,15,13,0,0,0,0,13,13,0,0,0,0,13,220,12,13,0,4,248,62,0,0,0,3,65,5846,200,121,33,47,6249
301031015,5,0,0,0,0,9,3,3,0,0,0,5,0,0,0,0,0,0,22,0,3,0,0,31,4,0,0,0,0,4,16,4,0,0,0,19,0,0,0,0,0,0,103,15,18,3,0,145,5,0,0,0,0,8,3,0,0,0,0,12,0,0,0,0,0,0,64,3,3,0,0,75,17,0,0,0,0,18,1493,206,174,37,22,1930
301031016,10,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,23,0,8,0,0,29,5,0,0,0,0,3,10,0,0,0,0,7,0,0,0,0,0,0,76,15,8,3,0,100,8,0,0,0,0,10,4,0,3,0,0,6,4,0,0,0,0,4,55,12,12,3,0,83,16,0,0,0,0,16,1408,170,231,32,13,1854
301031017,229,0,4,0,3,236,8,0,0,0,0,8,18,3,0,0,0,20,197,6,0,0,0,211,55,3,0,0,0,54,48,0,0,0,0,48,3,0,0,0,0,3,595,29,18,0,0,643,46,3,0,0,0,50,57,5,3,0,3,68,33,3,0,0,0,35,761,19,24,0,16,813,89,0,3,0,6,106,10921,480,261,40,67,11762
301031018,52,0,4,0,0,54,0,0,0,0,0,0,11,0,0,0,0,10,35,3,3,0,0,41,11,7,3,0,0,24,10,0,0,0,0,14,0,0,0,0,0,0,191,12,14,0,0,216,13,0,0,0,0,17,11,0,0,0,3,19,9,0,3,0,0,9,154,7,11,3,0,179,28,9,0,0,0,31,3279,260,193,30,31,3800
301031019,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,33,15,9,0,0,56,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,113,15,28,0,0,155,4,0,0,0,0,6,7,0,0,0,0,8,9,0,0,0,0,17,45,13,8,3,0,66,7,4,3,0,0,12,1455,241,178,38,13,1927
301031020,32,0,0,0,0,35,0,0,0,0,0,0,11,0,0,0,0,8,37,6,6,0,0,52,8,0,0,0,0,8,17,3,4,0,0,21,0,0,0,0,0,0,146,29,25,3,4,203,12,0,3,0,0,16,15,3,9,6,0,29,3,0,0,0,0,7,88,13,15,5,3,124,21,3,0,0,0,28,2993,379,405,64,38,3875
301031021,69,0,5,0,3,80,6,0,0,0,0,10,10,0,3,0,0,9,82,8,3,0,0,89,14,0,3,0,0,22,11,0,0,0,0,12,0,0,0,0,0,6,292,21,20,3,3,344,13,3,3,0,0,20,35,0,5,0,0,38,18,0,0,0,0,19,267,16,14,3,0,309,71,10,3,0,3,87,6014,456,344,38,54,6908
302011022,10,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,4,19,0,0,0,0,21,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,60,4,7,0,0,72,4,0,0,0,0,7,4,0,0,0,0,4,5,0,0,0,0,5,16,9,3,0,0,30,18,0,0,0,0,16,1015,73,134,14,16,1253
302011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,14,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,19,14,3,3,0,40,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,4,9,3,3,0,26,0,3,0,0,0,8,329,167,121,47,4,673
302011024,51,0,0,0,0,47,3,0,0,0,0,3,5,0,0,0,0,4,22,0,4,0,0,25,6,3,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,99,9,6,0,0,124,3,0,0,0,0,7,5,0,0,0,0,5,4,0,0,0,0,3,74,6,14,5,0,101,10,0,0,0,3,19,1834,153,160,25,18,2196
302011025,7,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,20,0,3,0,0,0,3,11,3,3,0,0,19,0,0,0,0,0,0,57,14,6,0,0,79,3,0,0,0,0,10,4,4,6,0,0,8,3,0,0,0,0,8,50,3,3,3,3,64,3,0,0,0,3,7,1399,189,171,17,18,1801
302011026,19,0,0,0,0,22,0,0,0,0,0,0,3,0,3,0,0,3,26,4,7,0,0,36,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,64,7,3,0,0,78,4,0,0,0,0,4,3,0,3,0,0,10,10,0,0,0,0,9,41,4,3,0,0,45,5,0,0,0,0,5,1367,138,157,23,9,1692
302021027,38,3,3,0,0,47,3,0,0,0,0,7,0,0,3,0,0,4,67,5,8,0,0,78,8,3,3,4,0,15,12,0,0,0,0,12,0,0,0,0,0,0,190,12,20,0,3,220,13,0,0,0,0,18,10,7,3,0,0,20,4,5,0,0,0,11,98,9,16,3,3,129,29,0,0,0,0,38,3580,317,295,35,20,4257
302021028,427,4,4,0,0,433,12,0,0,0,0,10,22,0,0,0,0,22,167,0,0,3,0,169,50,0,0,0,0,54,28,6,0,0,0,37,7,0,0,0,0,7,756,15,28,0,6,809,51,0,0,0,0,47,60,10,0,0,0,73,46,0,0,0,0,46,569,20,14,3,4,616,82,3,4,0,0,96,13456,333,312,48,77,14218
302021029,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,30,10,8,0,0,44,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,16,3,3,0,3,34,0,0,0,0,0,3,588,93,112,20,12,826
302021030,65,4,0,0,0,73,5,0,0,0,0,6,7,0,0,0,0,7,81,0,0,0,0,83,8,0,0,0,0,8,11,0,0,0,0,14,0,0,0,0,0,3,348,19,14,3,0,373,6,0,0,0,0,11,25,0,3,0,0,29,21,0,0,0,0,22,222,13,12,3,0,245,59,8,3,0,0,72,5685,386,213,43,32,6363
302021031,38,0,0,0,0,41,7,0,4,0,0,8,4,0,0,0,0,4,57,3,3,0,0,63,12,0,0,0,0,17,8,0,3,0,0,8,0,0,0,0,0,0,153,11,16,0,3,182,12,3,6,0,0,21,9,0,3,0,0,13,7,0,0,0,0,7,111,8,17,0,0,132,22,0,4,0,0,34,3375,337,311,42,31,4089
302021032,42,0,0,0,0,41,3,0,0,0,0,3,14,0,0,0,0,14,61,7,6,0,0,68,20,0,4,0,0,20,3,3,0,0,0,10,3,0,0,0,0,6,181,13,16,0,0,209,27,0,0,0,0,29,14,0,0,0,0,13,12,0,0,0,0,12,165,8,13,0,3,197,30,3,0,0,3,35,3765,297,278,34,19,4396
302021033,11,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,4,4,0,3,0,0,10,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,23,5,6,0,0,40,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,26,3,3,0,0,31,5,0,0,0,0,4,575,104,112,20,8,821
302021034,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,34,12,10,3,0,58,4,0,0,0,0,8,0,0,3,0,0,5,3,0,0,0,0,0,20,3,13,4,0,41,9,0,3,0,0,10,812,172,202,30,9,1224
302031035,10,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,11,0,0,0,0,0,3,3,0,4,0,0,9,0,0,0,0,0,0,57,0,10,0,0,72,5,0,3,0,0,6,8,0,4,0,0,10,0,0,0,0,0,0,45,4,13,0,0,61,3,0,0,0,0,7,1389,95,168,23,16,1694
302031036,346,7,3,0,0,356,44,0,3,0,0,47,43,0,3,0,0,49,335,7,3,0,0,355,103,3,0,0,0,111,66,0,4,0,0,66,7,0,0,0,0,10,1408,39,36,3,15,1501,111,0,0,0,0,117,76,3,4,3,0,88,99,4,0,0,0,103,1184,21,25,4,15,1248,249,11,23,3,15,298,26469,574,643,159,189,28035
302031037,146,3,0,0,0,152,14,0,0,0,0,14,22,0,0,0,0,22,188,5,5,0,0,196,39,0,0,0,0,40,18,0,0,0,0,22,5,0,0,0,0,5,664,22,12,0,6,705,43,0,0,0,0,40,115,0,0,0,3,117,51,0,0,0,0,58,507,16,15,0,4,554,98,0,3,0,3,107,11072,450,217,36,83,11862
302031038,195,0,0,0,0,200,12,0,0,0,0,15,14,0,0,0,0,15,120,0,5,0,0,125,29,0,0,0,0,26,12,0,3,0,0,12,0,0,0,0,0,3,469,23,16,3,3,518,23,4,3,0,0,29,49,0,0,3,0,54,29,0,0,0,0,29,401,17,18,3,7,445,92,0,0,0,8,100,9154,472,314,61,74,10074
302031039,201,0,3,0,0,206,9,0,0,0,0,5,3,0,0,0,0,5,85,5,0,0,0,87,27,3,0,0,0,30,19,0,0,0,0,17,3,0,0,0,0,3,310,12,10,0,0,335,33,3,0,0,0,35,35,4,3,0,0,43,18,0,0,0,0,14,343,21,13,0,3,373,61,3,6,0,8,75,6712,379,229,49,61,7423
302031040,70,3,5,0,0,79,9,0,0,0,0,9,9,3,0,0,0,10,26,0,0,0,0,24,10,0,0,0,0,12,17,0,0,0,0,18,0,0,0,0,0,0,153,6,15,4,0,178,15,3,0,0,0,11,26,0,5,3,0,35,8,0,0,0,0,7,200,9,15,3,3,230,32,0,3,3,3,40,3878,282,271,41,22,4508
302041041,23,0,4,0,0,30,3,0,0,0,0,8,0,0,0,0,0,0,7,3,0,0,0,15,4,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,92,13,10,0,0,117,8,3,0,0,0,10,0,0,11,0,0,16,3,0,0,0,0,6,35,9,13,0,0,60,21,0,0,0,0,21,1698,171,285,38,14,2214
302041042,26,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,8,0,3,0,0,10,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,3,54,10,21,3,0,89,7,0,0,0,0,5,3,0,0,0,0,7,9,0,0,0,0,10,42,3,3,0,0,46,19,0,0,0,3,25,1086,133,191,11,14,1437
302041043,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,12,4,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,58,3,5,0,0,68,3,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,3,24,0,0,0,0,29,14,0,0,0,0,16,1033,63,76,13,12,1196
302041044,59,0,0,0,0,57,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,27,4,0,3,0,0,10,4,0,0,0,0,7,0,0,0,0,0,0,112,15,21,8,3,152,7,0,3,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,102,5,8,3,0,124,15,0,3,0,0,27,2232,216,237,50,22,2758
