SA2_MAINCODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
211011257,0,17,3,0,0,0,0,3,0,0,0,0,0,0,32,3,3,0,0,40,5,0,0,0,0,5,12,0,0,0,0,10,0,0,0,0,0,0,47,4,3,0,0,54,5,0,0,0,0,5,749,61,58,19,6,899,1531,181,103,23,13,1853,3,0,0,0,0,3,52,12,4,4,0,69,8,0,0,0,0,5,3,0,3,0,0,9,5,0,0,0,0,5,4,0,0,0,0,5,12,0,5,0,0,17,8,0,0,0,0,10,7,3,3,0,0,14,126,5,5,0,0,144,17,0,0,3,0,21,14,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,9,19,3,0,0,0,24,0,0,0,0,0,0,4,4,3,0,0,7,3,3,0,0,0,9,34,0,5,0,0,44,6,0,0,0,0,6,3,0,0,0,0,6,53,3,4,0,0,57,24,0,0,0,0,24
211011258,0,31,0,0,0,0,0,0,5,0,0,0,0,5,43,3,0,0,0,50,3,0,0,0,0,4,17,0,0,0,0,16,0,0,0,0,0,0,62,5,6,3,0,80,7,0,0,0,0,9,1054,72,88,37,8,1258,1437,147,135,25,22,1761,3,0,0,0,0,3,35,11,14,8,0,65,10,3,3,0,0,19,4,4,4,3,0,12,15,0,3,0,0,17,4,0,0,3,0,6,3,0,4,0,0,8,9,3,0,0,0,9,9,0,3,0,0,16,97,5,3,0,0,104,13,0,0,0,0,9,3,3,0,0,0,4,0,0,0,0,0,3,7,0,0,0,0,7,10,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,22,9,5,0,0,32,3,0,0,0,0,5,4,0,0,0,0,7,64,0,7,0,4,73,10,0,0,0,0,8
211011259,0,39,3,0,0,0,0,4,0,0,0,0,0,0,137,3,7,3,0,151,8,0,0,0,0,5,11,3,3,0,0,18,6,0,0,0,0,6,112,3,9,0,0,123,18,0,3,0,0,19,2607,95,139,32,11,2874,2512,164,193,19,21,2904,3,0,0,0,0,3,103,30,19,12,0,160,3,0,0,0,0,3,6,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,17,3,0,0,0,20,10,0,0,0,0,14,26,9,5,0,0,35,151,9,10,3,0,177,13,3,0,0,0,13,8,3,0,3,0,10,3,0,0,0,0,3,10,0,0,0,0,9,17,0,3,0,0,27,3,0,0,0,0,3,14,3,0,0,0,14,0,0,0,0,0,0,55,7,6,0,0,72,3,0,3,0,0,4,13,0,4,0,0,13,55,0,4,0,0,62,9,0,0,0,0,12
211011260,0,113,18,0,0,0,0,15,3,0,0,0,0,3,165,3,13,0,5,183,18,0,3,0,0,19,35,4,9,0,0,45,8,0,0,0,0,8,218,6,10,3,3,243,42,3,3,0,3,51,4923,170,178,50,38,5363,5326,243,202,33,40,5841,7,0,0,0,0,9,268,62,38,29,5,399,4,0,0,0,0,3,5,0,3,0,0,11,13,0,0,0,0,19,7,0,0,0,0,4,21,5,3,0,0,26,22,3,0,0,0,26,70,8,5,0,0,84,315,25,18,7,3,362,37,3,0,0,0,40,33,0,0,0,0,38,7,3,0,0,0,13,10,0,0,0,0,14,27,0,0,0,0,35,5,0,0,0,0,10,35,3,8,0,0,47,6,0,3,0,0,6,174,18,17,7,0,215,0,0,0,0,0,0,11,3,0,4,0,23,109,3,8,0,0,125,23,5,0,0,0,31
211011446,0,61,11,0,4,0,0,20,0,0,0,0,0,0,164,9,14,0,4,192,3,3,0,0,0,7,46,0,5,0,0,55,6,0,0,0,0,11,154,5,7,3,3,174,29,0,4,0,0,31,3138,156,184,44,28,3552,3897,382,336,43,40,4691,12,0,0,0,0,12,126,35,26,17,0,197,8,0,0,0,0,15,5,3,0,0,0,10,16,0,0,0,0,16,8,0,0,0,0,10,26,3,7,0,0,34,12,0,5,0,0,19,28,0,3,3,0,32,267,19,10,3,3,300,20,0,0,0,0,20,10,0,0,0,0,10,8,0,0,0,0,6,20,0,0,0,0,20,29,6,4,0,0,43,4,0,0,0,0,5,10,3,3,0,0,14,7,4,0,0,0,14,60,4,7,0,0,78,3,0,0,0,0,4,11,3,7,0,0,26,99,4,10,4,0,117,21,0,0,0,0,25
211011447,0,27,6,0,0,0,0,8,0,0,0,0,0,0,55,3,4,0,0,65,4,0,0,0,0,9,13,0,0,0,0,14,0,0,0,0,0,0,46,0,3,3,3,54,14,3,3,0,0,21,1283,81,125,36,15,1542,1623,172,210,32,21,2065,3,0,0,0,0,3,33,9,13,7,0,67,3,0,0,0,0,3,6,4,0,0,0,6,3,0,0,0,0,4,7,0,0,0,0,4,3,0,7,3,0,13,3,0,0,0,0,3,4,0,0,0,0,9,73,14,5,0,4,97,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,13,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,5,14,4,3,0,0,26,0,0,0,0,0,0,3,4,0,0,0,12,38,5,3,0,0,43,3,0,0,0,0,5
211011448,0,33,8,0,0,0,0,5,0,0,0,0,0,0,107,8,6,4,0,124,5,0,0,0,0,7,18,0,3,0,0,25,3,0,0,0,0,0,81,8,6,0,0,93,26,4,0,0,0,25,2319,127,159,39,31,2668,3275,310,293,48,38,3966,12,5,0,0,0,16,62,21,14,9,3,111,8,0,0,0,0,6,5,0,0,0,0,10,7,0,0,0,0,7,8,0,0,0,4,11,14,7,3,0,0,26,8,3,6,0,0,15,21,3,0,0,0,26,155,12,3,3,3,177,10,3,0,0,0,16,5,5,0,0,0,10,3,0,0,0,0,7,17,0,0,0,0,16,27,3,7,0,0,36,6,0,0,0,0,6,11,5,0,0,0,21,3,0,3,0,0,12,31,7,0,0,0,46,5,0,0,0,0,8,5,3,0,0,0,12,104,0,6,0,0,113,15,0,3,0,0,17
211011449,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,12,0,0,0,0,0,0,215,24,38,7,0,291,289,52,69,8,7,423,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,8,3,0,3,0,0,7,0,0,0,0,0,3
211021261,0,8,3,0,0,0,0,6,0,0,0,0,0,0,28,4,7,0,0,41,3,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,35,4,3,0,0,42,16,0,0,0,0,16,1054,125,149,43,5,1376,1146,284,200,43,17,1686,7,0,0,0,0,4,50,21,9,11,0,93,3,0,0,0,0,4,12,4,3,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,11,12,3,7,3,0,20,14,4,4,0,0,20,53,6,4,0,0,69,3,0,0,0,0,4,15,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,10,9,3,7,0,0,17,0,0,5,0,0,7,0,0,3,0,0,4,0,3,3,0,0,4,31,7,11,0,0,49,3,3,0,0,0,3,3,0,0,0,0,10,20,10,9,0,0,43,3,0,0,0,0,3
211021262,0,6,9,0,0,0,0,10,0,0,0,0,0,0,38,10,8,3,0,64,3,0,0,0,0,5,11,0,0,0,0,9,0,0,0,0,0,0,16,6,3,3,0,23,7,0,0,0,0,10,810,144,132,44,13,1141,1061,310,223,47,16,1652,3,0,0,0,0,3,54,5,6,7,0,72,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,14,0,3,0,0,15,0,0,3,0,0,4,48,0,0,0,0,49,13,6,0,0,0,19,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,12,3,5,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,9,16,10,3,0,0,27,0,0,0,0,0,0
211031263,0,15,0,0,0,0,0,3,0,0,0,0,0,0,108,16,10,0,0,135,9,0,0,0,0,8,26,0,5,0,0,34,0,0,0,0,0,0,98,5,4,0,0,110,35,0,0,0,0,37,2441,185,109,44,28,2793,5466,572,264,62,57,6410,8,0,0,0,0,8,164,23,22,13,0,223,15,0,4,0,0,19,3,0,0,0,0,3,18,0,0,0,0,18,9,0,0,0,0,9,39,3,0,0,0,45,14,0,0,0,0,15,12,3,0,3,0,16,311,9,7,6,0,342,15,0,0,0,0,14,32,0,0,0,0,34,4,0,0,0,0,4,17,0,3,0,0,20,42,10,3,0,0,56,4,0,0,0,0,5,9,0,0,0,0,9,4,0,0,0,0,3,57,5,3,0,0,62,7,0,0,0,0,7,24,4,3,0,0,35,145,16,3,0,0,166,23,0,0,0,0,22
211031265,0,4,3,0,0,0,0,3,0,0,0,0,0,0,50,3,8,0,0,66,3,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,27,0,7,0,0,29,12,0,0,0,0,11,914,79,175,37,11,1217,1095,215,301,44,18,1676,0,0,0,0,0,3,16,11,5,12,0,42,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,10,0,0,0,0,0,0,3,0,0,0,0,4,19,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,0,11,0,0,0,0,0,0,8,3,0,0,0,10,21,3,7,0,0,33,0,0,0,0,0,5
211031266,0,84,34,3,0,0,0,35,5,0,0,0,0,5,284,13,7,0,3,314,30,0,0,0,0,32,81,3,3,0,0,91,9,0,0,0,0,9,266,12,13,3,5,294,72,0,0,0,0,77,6898,253,216,70,53,7482,9186,651,420,71,76,10397,25,0,0,0,0,26,325,60,44,24,0,449,21,0,0,0,0,18,14,3,4,0,0,24,18,0,0,0,0,24,16,3,0,0,0,16,45,8,0,0,0,54,19,8,3,0,0,30,69,10,4,0,0,79,480,13,5,4,3,506,33,3,0,4,0,38,38,0,3,0,0,40,16,0,0,0,0,23,39,0,0,0,4,42,63,9,6,3,0,79,17,0,0,0,0,15,34,4,3,5,0,41,17,3,0,0,0,21,152,10,7,0,0,169,10,0,0,3,0,9,35,3,0,0,0,41,255,15,11,0,3,280,52,0,0,0,0,54
211031267,0,34,11,0,0,0,0,15,0,0,0,0,0,0,180,15,10,0,0,208,11,0,0,0,0,14,11,3,0,0,0,18,10,0,0,0,0,10,115,3,15,0,0,140,20,3,7,0,0,34,3261,121,216,44,13,3652,3232,246,325,34,22,3857,7,0,3,0,0,11,103,23,20,14,0,162,3,0,0,0,0,5,5,5,0,0,0,12,14,4,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0,17,0,5,8,0,0,13,23,3,3,0,0,31,143,13,3,0,0,165,13,0,0,3,0,16,17,0,4,3,0,24,0,0,0,0,0,0,28,0,3,0,0,31,11,0,0,0,0,13,7,0,0,0,0,6,6,3,3,0,0,13,3,0,0,0,0,8,56,3,3,0,0,62,3,0,0,0,0,3,13,0,3,3,0,22,89,3,10,6,0,106,9,0,0,0,0,14
211031268,0,10,4,0,0,0,0,4,0,0,0,0,0,0,21,4,5,0,0,28,0,0,0,0,0,0,8,0,0,0,0,6,4,0,0,0,0,3,22,0,9,0,0,31,4,0,0,0,3,4,637,78,95,25,8,837,700,150,163,20,9,1054,0,0,0,0,0,0,17,16,9,8,0,49,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,5,0,3,0,0,11,47,5,3,0,0,57,0,0,0,0,0,0,7,0,3,0,0,7,0,0,0,0,0,0,3,0,3,0,0,3,0,4,3,3,0,7,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,10,4,3,0,0,19,0,0,0,0,0,0
211031450,0,8,5,0,0,0,0,13,4,0,0,0,0,4,111,6,5,3,0,129,4,0,0,0,0,6,15,0,4,0,0,20,4,0,0,0,0,4,63,3,3,3,3,75,24,0,0,0,6,36,1977,103,152,40,22,2296,2754,259,280,38,26,3357,6,0,0,0,0,5,52,23,12,5,0,97,5,0,0,0,0,5,3,0,0,0,0,8,7,0,0,0,0,7,4,0,0,0,0,3,6,3,0,0,0,15,3,0,0,0,0,7,12,3,0,0,0,15,104,10,13,0,0,131,9,0,0,0,0,12,11,5,3,0,0,11,0,3,0,0,0,7,5,0,0,0,0,9,16,0,0,3,0,16,0,0,0,0,0,0,4,0,0,0,0,4,7,4,0,0,0,10,29,5,3,3,0,35,3,0,0,0,0,7,4,3,0,0,0,8,76,3,3,0,0,84,7,0,0,0,0,11
211031451,0,14,7,0,0,0,0,7,0,0,0,0,0,3,64,3,9,0,0,79,8,0,0,0,0,8,9,0,4,0,0,22,0,0,0,0,0,0,44,4,6,0,0,56,17,0,0,0,0,20,1271,78,130,28,7,1519,1564,184,192,30,17,1980,3,0,0,0,0,3,36,7,14,4,0,68,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,0,14,6,0,0,0,0,6,7,4,0,4,0,15,81,9,3,3,0,95,9,0,0,3,0,9,3,0,0,0,0,5,6,0,0,0,0,6,4,3,3,0,0,13,13,0,0,0,0,13,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,23,4,3,0,0,30,4,0,0,0,0,4,3,3,0,0,0,10,34,4,3,0,0,46,6,0,0,0,0,5
211031452,0,16,7,0,0,0,0,5,0,0,0,0,0,0,38,3,0,0,0,45,0,0,0,0,0,0,11,0,0,0,0,17,4,0,0,0,0,4,59,0,6,0,0,67,10,0,0,0,0,11,933,39,53,15,12,1052,1511,120,108,24,19,1781,7,0,0,0,0,4,48,7,0,3,0,62,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,7,3,0,0,0,0,4,13,0,0,0,0,13,4,0,0,0,0,3,13,0,0,0,0,13,106,3,3,0,0,109,10,0,0,0,0,8,6,0,0,0,0,7,4,0,0,0,0,4,8,0,0,0,0,9,12,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,3,3,0,0,0,9,22,9,3,0,0,31,0,0,0,0,0,0,3,0,0,0,0,5,49,0,0,0,0,49,5,0,0,0,0,5
211041269,0,45,5,0,0,0,0,5,0,0,0,0,0,0,92,0,0,0,0,91,3,0,3,0,0,8,41,0,5,0,0,49,9,0,0,0,0,9,107,13,3,0,0,123,18,0,3,0,0,23,2524,103,111,28,23,2786,2599,104,113,12,26,2853,8,0,0,0,0,8,214,66,42,23,0,345,7,0,0,0,0,7,3,3,0,0,0,11,10,0,0,0,0,10,0,6,0,0,0,6,18,0,3,0,0,20,19,0,0,0,0,19,71,7,9,0,0,87,274,6,12,0,4,298,24,0,3,0,0,23,20,7,0,3,0,24,3,0,0,0,0,3,11,0,0,0,0,11,22,3,0,0,0,27,7,0,0,0,0,11,23,3,3,0,0,32,5,0,3,0,0,14,162,15,9,0,0,182,0,0,0,0,0,0,6,0,0,0,0,5,54,4,4,0,0,67,11,0,0,0,0,9
211041270,0,22,11,0,4,0,0,20,0,0,0,0,0,0,105,3,5,3,0,114,15,0,0,0,0,14,27,0,3,0,0,40,3,0,0,0,0,3,93,10,7,0,3,113,20,0,0,0,0,23,2436,181,198,47,21,2884,3301,397,252,36,21,4009,9,0,4,0,0,16,217,67,33,17,0,334,6,0,0,0,0,6,3,0,0,0,0,6,12,0,0,0,0,12,3,0,0,0,0,3,13,3,4,0,0,23,8,4,0,0,0,12,48,6,11,0,0,68,138,12,6,0,7,161,23,4,4,0,0,35,19,5,7,0,0,28,9,0,0,0,0,12,22,3,0,0,0,22,28,8,4,0,0,38,3,0,0,0,0,5,19,8,3,3,0,33,8,0,3,0,0,7,82,12,5,3,0,100,0,0,0,3,0,7,17,3,3,0,0,21,101,16,13,3,0,125,15,0,0,0,0,14
211041271,0,31,11,0,4,0,0,15,0,0,0,0,0,0,95,3,3,0,0,99,4,0,0,0,0,4,34,0,0,0,0,37,0,3,0,0,0,4,119,5,8,0,0,142,26,0,0,0,0,31,2538,131,132,26,16,2844,3682,292,195,19,31,4223,12,0,0,0,0,12,350,76,32,19,3,478,6,0,4,0,0,15,13,3,0,0,0,15,15,3,0,0,0,19,13,0,0,0,0,13,11,4,0,0,0,17,31,4,0,0,0,29,64,5,3,5,0,76,185,13,7,0,0,204,15,0,0,0,0,18,27,4,0,3,0,28,0,0,0,0,0,0,12,0,0,0,0,15,34,11,0,3,0,47,5,0,0,0,0,5,19,0,0,0,0,22,7,0,3,0,0,4,98,12,8,0,0,119,7,0,0,0,0,5,22,0,0,0,0,22,115,4,3,0,0,123,8,0,3,0,0,13
211041272,0,19,3,0,0,0,0,3,0,0,0,0,0,0,27,3,3,0,0,31,0,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,35,4,0,0,0,41,9,0,0,0,0,7,958,74,101,34,9,1161,1489,169,156,17,11,1851,0,0,0,0,0,0,88,31,16,19,0,149,0,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,8,12,0,0,3,0,20,4,4,0,0,0,8,13,0,3,4,0,25,99,5,4,4,0,118,15,3,3,0,0,18,9,0,5,0,0,11,0,0,0,0,0,0,6,3,0,0,0,14,9,3,0,0,0,14,3,0,3,0,0,6,0,0,4,0,0,4,0,0,0,0,0,3,25,5,3,0,0,35,0,0,0,0,0,0,5,0,3,0,0,7,23,3,4,0,0,30,10,0,0,0,0,10
211041273,0,42,3,0,0,0,0,3,0,0,0,0,0,0,50,0,0,0,0,57,4,0,0,0,0,3,18,0,3,0,0,16,3,0,0,0,0,3,55,3,8,0,0,62,16,0,0,0,0,17,1215,58,94,27,8,1398,1349,87,125,16,6,1583,7,0,0,0,0,7,73,38,30,23,3,163,3,0,0,0,0,4,0,0,0,0,0,0,12,3,0,3,0,16,0,0,0,0,0,0,9,0,0,0,0,6,6,4,3,0,0,15,18,4,3,3,0,24,56,11,7,3,0,69,7,0,0,0,0,7,5,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,3,3,4,3,0,0,15,4,0,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,60,4,5,0,0,72,0,0,0,0,0,0,4,0,0,0,0,3,40,8,3,0,0,53,4,0,0,0,0,4
211051274,0,8,0,0,0,0,0,0,0,0,0,0,0,0,37,3,11,6,0,62,0,0,4,0,0,8,4,3,3,0,0,7,0,0,0,0,0,0,25,10,11,3,0,36,11,0,0,0,0,11,858,91,151,34,7,1142,1131,178,246,41,18,1613,3,0,0,0,0,3,10,5,9,0,0,22,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,7,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,7,0,3,3,0,11,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,5,5,3,0,0,17,26,4,7,0,0,39,0,0,0,0,0,0
211051275,0,8,0,0,0,0,0,0,0,0,0,0,0,0,65,3,7,0,4,80,4,0,0,0,0,4,14,3,0,0,0,16,0,0,0,0,0,0,37,0,0,0,0,39,18,4,0,0,4,25,1703,76,84,29,20,1911,2302,165,164,34,17,2689,8,0,0,0,0,12,40,12,5,0,0,59,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,12,0,0,0,0,0,0,12,0,0,0,0,12,50,3,3,0,0,59,4,0,0,0,0,8,9,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,5,21,3,0,0,0,23,0,0,0,0,0,0,9,0,3,0,0,12,44,5,4,0,0,58,7,0,0,0,0,5
211051276,0,0,10,0,0,0,0,12,0,0,0,0,0,0,85,7,20,3,3,124,8,3,3,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,24,3,4,3,0,37,51,3,3,3,5,64,1861,158,221,75,42,2358,2513,341,358,100,61,3377,10,0,0,0,0,8,23,0,3,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,3,0,22,3,0,0,0,0,3,7,0,0,3,0,6,25,3,0,0,0,29,0,0,0,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,9,7,4,3,3,0,18,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,3,8,8,7,0,0,22,60,9,5,3,0,74,3,0,0,0,0,8
211051277,0,12,14,0,0,0,0,14,0,0,0,0,0,0,52,7,8,0,0,65,3,0,0,0,0,3,16,0,0,0,0,18,0,0,0,0,0,0,71,0,4,6,0,79,25,0,3,0,0,25,1182,59,79,38,6,1360,2256,172,170,32,22,2661,3,0,0,0,0,8,73,4,7,8,0,100,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,10,3,4,0,0,15,3,0,0,0,0,9,7,0,0,0,0,7,59,3,0,0,0,64,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,19,0,6,0,0,23,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,37,3,0,0,3,40,71,0,3,7,0,85,6,0,0,0,0,7
211051278,0,15,9,0,0,0,0,15,0,0,0,0,0,0,236,19,15,8,0,273,14,0,0,0,0,14,15,3,0,0,0,15,3,0,0,0,0,6,85,3,4,0,0,92,50,0,5,3,3,60,3849,211,236,76,40,4416,6140,533,468,94,83,7325,13,3,0,0,0,16,67,16,7,3,0,93,3,0,4,0,0,4,8,0,3,0,0,11,4,0,0,0,0,8,4,0,0,0,0,4,27,4,4,3,0,41,6,0,0,0,0,11,13,3,0,0,0,14,100,15,7,3,0,127,7,0,0,0,0,4,12,0,0,0,0,14,3,3,0,0,0,7,13,0,0,0,0,17,26,11,5,3,0,41,3,0,0,0,0,3,8,0,0,0,0,6,3,0,0,0,3,7,27,3,3,0,0,33,3,0,0,0,0,3,27,0,5,7,0,38,117,9,5,3,0,135,10,0,0,3,0,14
