SA2_MAINCODE_2016,HQ_NNI_Mng,HQ_NNI_Pro,HQ_NNI_TecTW,HQ_NNI_CoPSW,HQ_NNI_ClAW,HQ_NNI_SWks,HQ_NNI_MaOpDv,HQ_NNI_Lab,HQ_NNI_IDNS,HQ_NNI_Tot,HQ_1_149_Mng,HQ_1_149_Pro,HQ_1_149_TecTW,HQ_1_149_CoPSW,HQ_1_149_ClAW,HQ_1_149_SWks,HQ_1_149_MaOpDv,HQ_1_149_Lab,HQ_1_149_IDNS,HQ_1_149_Tot,HQ_150_299_Mng,HQ_150_299_Pro,HQ_150_299_TecTW,HQ_150_299_CoPSW,HQ_150_299_ClAW,HQ_150_299_SWks,HQ_150_299_MaOpDv,HQ_150_299_Lab,HQ_150_299_IDNS,HQ_150_299_Tot,HQ_300_399_Mng,HQ_300_399_Pro,HQ_300_399_TecTW,HQ_300_399_CoPSW,HQ_300_399_ClAW,HQ_300_399_SWks,HQ_300_399_MaOpDv,HQ_300_399_Lab,HQ_300_399_IDNS,HQ_300_399_Tot,HQ_400_499_Mng,HQ_400_499_Pro,HQ_400_499_TecTW,HQ_400_499_CoPSW,HQ_400_499_ClAW,HQ_400_499_SWks,HQ_400_499_MaOpDv,HQ_400_499_Lab,HQ_400_499_IDNS,HQ_400_499_Tot,HQ_500_649_Mng,HQ_500_649_Pro,HQ_500_649_TecTW,HQ_500_649_CoPSW,HQ_500_649_ClAW,HQ_500_649_SWks,HQ_500_649_MaOpDv,HQ_500_649_Lab,HQ_500_649_IDNS,HQ_500_649_Tot,HQ_650_799_Mng,HQ_650_799_Pro,HQ_650_799_TecTW,HQ_650_799_CoPSW,HQ_650_799_ClAW,HQ_650_799_SWks,HQ_650_799_MaOpDv,HQ_650_799_Lab,HQ_650_799_IDNS,HQ_650_799_Tot,HQ_800_999_Mng,HQ_800_999_Pro,HQ_800_999_TecTW,HQ_800_999_CoPSW,HQ_800_999_ClAW,HQ_800_999_SWks,HQ_800_999_MaOpDv,HQ_800_999_Lab,HQ_800_999_IDNS,HQ_800_999_Tot,HQ_1000_1249_Mng,HQ_1000_1249_Pro,HQ_1000_1249_TecTW,HQ_1000_1249_CoPSW,HQ_1000_1249_ClAW,HQ_1000_1249_SWks,HQ_1000_1249_MaOpDv,HQ_1000_1249_Lab,HQ_1000_1249_IDNS,HQ_1000_1249_Tot,HQ_1250_1499_Mng,HQ_1250_1499_Pro,HQ_1250_1499_TecTW,HQ_1250_1499_CoPSW,HQ_1250_1499_ClAW,HQ_1250_1499_SWks,HQ_1250_1499_MaOpDv,HQ_1250_1499_Lab,HQ_1250_1499_IDNS,HQ_1250_1499_Tot,HQ_1500_1749_Mng,HQ_1500_1749_Pro,HQ_1500_1749_TecTW,HQ_1500_1749_CoPSW,HQ_1500_1749_ClAW,HQ_1500_1749_SWks,HQ_1500_1749_MaOpDv,HQ_1500_1749_Lab,HQ_1500_1749_IDNS,HQ_1500_1749_Tot,HQ_1750_1999_Mng,HQ_1750_1999_Pro,HQ_1750_1999_TecTW,HQ_1750_1999_CoPSW,HQ_1750_1999_ClAW,HQ_1750_1999_SWks,HQ_1750_1999_MaOpDv,HQ_1750_1999_Lab,HQ_1750_1999_IDNS,HQ_1750_1999_Tot,HQ_2000_2999_Mng,HQ_2000_2999_Pro,HQ_2000_2999_TecTW,HQ_2000_2999_CoPSW,HQ_2000_2999_ClAW,HQ_2000_2999_SWks,HQ_2000_2999_MaOpDv,HQ_2000_2999_Lab,HQ_2000_2999_IDNS,HQ_2000_2999_Tot,HQ_3000mo_Mng,HQ_3000mo_Pro,HQ_3000mo_TecTW,HQ_3000mo_CoPSW,HQ_3000mo_ClAW,HQ_3000mo_SWks,HQ_3000mo_MaOpDv,HQ_3000mo_Lab,HQ_3000mo_IDNS,HQ_3000mo_Tot,HQ_PINS_Mng,HQ_PINS_Pro,HQ_PINS_TecTW,HQ_PINS_CoPSW,HQ_PINS_ClAW,HQ_PINS_SWks,HQ_PINS_MaOpDv,HQ_PINS_Lab,HQ_PINS_IDNS,HQ_PINS_Tot,HQ_Tot_Mng,HQ_Tot_Pro,HQ_Tot_TecTW,HQ_Tot_CoPSW,HQ_Tot_ClAW,HQ_Tot_SWks,HQ_Tot_MaOpDv,HQ_Tot_Lab,HQ_Tot_IDNS,HQ_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot
213011338,3,0,0,0,3,0,0,0,0,14,0,3,0,3,0,3,0,0,0,12,3,12,3,11,13,3,4,9,0,47,4,10,3,15,16,11,14,9,3,80,3,18,4,12,27,3,9,10,0,98,10,36,13,18,31,10,23,32,3,181,16,44,18,39,69,22,40,27,0,281,30,104,41,29,98,18,30,44,7,413,52,139,69,15,109,17,34,26,7,459,60,118,36,10,58,17,17,11,0,326,68,96,23,10,40,16,20,3,3,272,58,96,18,3,17,8,9,3,3,210,122,55,14,3,16,7,3,3,0,224,82,17,3,0,4,3,0,0,0,117,5,8,0,3,9,3,0,3,8,44,525,766,244,174,517,140,206,184,30,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
213011339,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,5,0,7,0,14,9,0,0,3,0,35,3,6,0,9,3,0,4,9,0,46,0,11,3,9,10,0,3,0,0,36,4,17,3,30,4,0,3,4,0,70,0,26,4,40,5,4,3,3,0,91,9,24,9,49,4,0,0,0,0,93,10,66,6,25,6,4,6,0,0,115,8,65,0,7,0,0,0,0,0,76,3,61,0,0,0,0,0,0,0,72,0,66,3,4,0,0,0,0,0,73,3,22,0,0,0,0,0,0,0,33,3,25,0,0,0,0,0,0,0,25,0,8,0,3,0,0,0,0,0,10,45,402,30,203,41,13,26,15,4,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011340,3,0,0,0,0,5,0,0,0,7,4,6,0,8,3,23,0,4,0,41,0,9,9,22,3,43,3,11,0,96,4,14,3,20,8,34,0,18,3,102,4,3,3,18,13,45,3,10,0,95,13,22,4,22,13,42,5,9,0,129,13,38,3,24,21,42,5,3,3,156,25,43,5,19,35,29,3,10,3,174,37,87,12,12,24,15,4,3,4,192,16,88,0,4,16,11,0,0,0,140,16,72,7,6,9,4,0,0,0,113,11,66,3,0,3,4,0,0,0,83,20,35,0,4,4,6,0,0,0,74,8,19,0,0,0,0,0,0,0,32,0,12,0,3,0,4,0,0,3,24,175,499,53,174,149,305,22,75,17,1461,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3
213021341,3,0,0,0,3,3,0,0,0,14,3,9,0,5,0,3,0,3,0,36,4,17,6,14,0,4,0,9,0,56,3,12,3,21,8,15,3,12,0,89,8,10,5,18,13,9,4,10,0,79,13,41,8,27,21,19,7,14,0,153,7,42,14,42,43,20,24,25,3,222,19,69,30,26,60,14,33,28,0,274,43,139,37,22,55,9,33,16,3,362,35,155,36,14,32,3,15,0,5,292,50,151,14,11,39,4,10,3,0,289,40,99,19,3,17,3,3,3,0,187,114,146,39,5,17,9,5,7,0,346,112,66,14,0,5,4,3,0,0,210,7,7,3,0,0,0,0,0,3,30,464,964,236,226,314,131,150,128,31,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,3
213021342,3,0,0,4,3,0,0,0,0,5,3,6,0,5,0,0,0,3,0,20,0,4,0,5,3,5,3,3,0,29,0,13,4,11,9,3,0,0,0,43,0,17,0,12,9,14,0,4,0,52,8,11,4,20,3,5,0,6,0,55,4,24,4,24,0,12,0,3,0,78,5,39,0,13,6,4,7,5,0,86,8,37,0,19,5,6,3,0,0,77,8,44,0,9,0,3,4,0,0,67,0,30,3,0,0,3,0,0,0,45,7,22,0,0,0,3,3,0,0,28,6,18,0,0,0,0,0,0,0,27,3,19,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,10,53,284,25,122,44,62,20,29,5,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
213021343,3,0,0,3,3,4,0,0,0,18,0,6,0,5,0,7,0,3,4,31,0,9,5,21,8,15,7,9,0,70,6,13,8,20,14,20,11,11,0,98,4,14,0,18,14,18,18,15,6,105,19,30,10,43,35,27,30,9,9,206,24,48,20,41,52,31,59,62,3,343,46,52,26,58,76,34,88,82,7,467,66,148,57,42,113,26,88,89,7,630,66,142,44,29,66,15,33,77,0,473,72,150,45,27,43,11,25,23,8,405,77,132,43,16,21,12,18,13,0,329,214,205,74,9,39,9,12,6,6,574,155,70,39,0,14,6,0,0,4,295,7,11,3,3,5,3,0,3,8,45,757,1027,382,327,503,238,380,417,51,4089,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
213021344,11,3,0,3,0,3,0,0,3,21,0,15,3,5,5,3,0,0,0,27,7,17,4,12,6,6,0,6,0,54,5,24,6,18,12,6,0,5,0,84,3,26,7,17,11,5,4,3,0,77,13,28,5,27,16,10,4,4,3,107,8,41,16,51,20,20,7,10,5,168,9,44,20,35,20,14,7,8,4,164,18,97,31,20,21,8,9,3,0,211,29,83,12,11,19,0,3,3,4,174,22,73,18,5,11,3,3,3,0,140,14,60,16,3,4,4,3,0,0,106,58,78,26,4,9,0,8,3,3,190,48,44,5,0,3,4,0,0,0,106,8,6,4,4,0,0,0,0,4,28,257,633,181,213,160,85,51,48,23,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
213021345,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,3,0,6,0,0,5,0,0,12,0,0,0,4,0,0,0,0,0,7,3,5,0,9,0,6,0,0,0,24,0,15,0,8,0,0,0,0,0,24,3,8,0,0,7,0,0,0,0,12,3,18,3,3,3,0,0,3,0,33,0,10,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,15,80,6,29,16,8,7,3,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,3,11,0,0,0,3,0,0,0,17,8,6,3,8,6,4,0,4,0,43,7,20,3,25,18,18,0,14,0,102,7,29,5,21,12,14,0,19,3,114,8,39,10,23,21,19,3,8,4,132,16,47,23,36,27,18,3,8,0,184,22,82,26,49,25,21,7,14,5,255,44,96,40,57,42,14,6,9,0,314,43,197,36,37,41,15,3,9,3,387,43,177,18,33,21,11,3,4,0,307,25,161,21,28,25,3,0,4,4,277,32,141,26,15,26,0,0,3,0,239,74,146,19,20,27,9,0,0,9,298,77,77,10,0,14,5,0,0,3,189,4,10,3,3,0,0,0,0,5,26,402,1239,238,360,313,145,28,98,35,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8
213031347,0,0,0,0,0,0,0,3,0,9,0,6,0,6,0,0,0,0,0,22,3,20,4,32,13,12,5,12,0,93,6,28,4,23,16,16,10,8,0,119,0,24,6,39,11,24,8,5,4,115,13,47,16,38,18,26,10,12,3,177,15,45,14,60,40,19,16,13,3,225,30,90,23,75,53,25,26,6,3,329,40,141,34,43,53,15,15,12,3,355,37,146,9,25,37,10,3,3,3,275,33,130,8,19,15,4,3,0,0,212,31,100,3,11,7,0,3,0,0,151,65,46,0,6,15,4,0,0,3,137,34,22,0,0,0,0,0,0,0,60,3,5,0,5,3,0,0,0,0,27,310,855,127,387,283,158,96,76,25,2320,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,9
213031348,4,13,0,0,3,0,0,4,0,23,3,30,0,9,15,4,0,4,3,71,7,60,9,40,19,23,8,12,3,173,11,90,15,35,30,29,7,18,5,234,17,98,23,52,35,25,10,27,4,284,21,185,18,89,78,43,13,28,7,481,42,272,44,88,104,40,23,34,4,651,68,521,48,131,159,27,16,28,11,1005,95,774,74,123,162,34,18,14,12,1295,99,725,47,119,120,19,7,8,12,1145,117,726,20,60,75,18,5,3,15,1039,140,467,6,21,43,3,4,0,4,695,226,549,6,32,41,10,5,0,6,879,156,268,4,10,13,0,0,0,6,456,9,51,4,8,4,3,0,3,5,88,1009,4827,318,818,902,264,101,185,89,8515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,11
213031349,3,3,0,0,3,0,0,0,3,13,6,9,3,15,0,30,0,3,0,68,6,11,0,28,10,97,3,8,0,161,16,6,7,25,3,103,0,21,0,177,12,9,11,37,12,123,7,16,0,233,7,24,19,32,13,124,3,17,0,254,36,20,30,50,22,104,0,13,3,288,86,41,14,33,33,73,6,8,7,305,63,51,22,31,23,31,0,0,3,224,27,61,9,8,18,15,0,0,0,144,23,34,3,6,9,7,0,0,0,88,14,44,4,4,3,4,0,0,0,68,34,34,0,3,5,3,3,0,0,87,17,32,0,0,3,7,0,0,0,60,7,4,0,4,4,5,0,0,5,25,360,383,136,285,166,727,31,93,23,2191,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,13,0,0,0,3,3,8,0,0,0,10
213031350,0,0,0,0,3,0,0,0,0,4,0,3,3,0,0,0,3,3,0,15,0,11,8,8,3,3,0,3,0,37,3,3,3,3,0,3,0,3,0,15,4,12,3,9,0,3,0,5,0,35,6,19,6,4,3,6,6,0,3,50,3,20,9,12,3,4,5,0,0,57,10,34,9,13,6,3,8,0,0,88,5,37,10,11,7,5,19,4,0,99,11,30,3,8,4,0,13,0,0,69,11,23,4,0,0,3,0,0,0,45,3,15,0,0,0,3,0,0,0,23,14,20,3,0,0,0,0,0,0,41,3,19,3,0,0,0,0,0,0,27,3,0,0,0,0,3,0,0,0,8,82,248,55,75,42,35,55,17,9,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031351,5,3,3,0,3,3,0,0,3,15,0,6,0,3,0,0,0,0,0,10,0,5,0,9,3,4,3,9,0,40,5,9,3,0,4,7,6,7,0,54,5,11,0,10,4,7,16,6,0,66,7,16,7,13,14,12,13,6,0,90,6,19,9,12,18,10,26,20,0,122,24,42,28,9,40,15,49,15,5,235,33,61,32,0,37,8,36,9,0,223,29,55,15,0,26,14,13,13,3,169,23,62,17,3,13,12,15,3,4,147,31,33,13,0,11,4,3,0,3,105,83,49,8,0,13,0,3,0,3,155,64,25,0,0,7,3,0,0,0,94,3,4,0,0,3,0,3,4,0,22,318,409,142,77,199,99,192,97,23,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
213031352,6,3,4,0,7,3,0,0,0,21,4,20,0,3,3,6,0,3,0,41,6,19,0,26,4,12,0,11,3,77,6,21,5,18,9,12,4,7,0,92,5,26,11,39,8,16,6,12,3,116,14,40,11,42,27,25,7,20,0,185,25,56,17,41,29,17,12,12,0,213,26,77,25,33,24,19,6,16,3,233,38,127,33,36,41,16,20,17,6,332,37,105,19,15,11,6,3,6,0,203,25,91,14,7,14,4,3,0,3,158,22,73,9,3,3,5,4,4,0,125,70,81,11,0,8,4,4,0,3,184,65,49,4,3,8,4,0,0,0,133,0,13,0,0,0,0,0,0,3,23,354,800,161,264,190,151,61,112,26,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
213041353,0,0,0,3,4,0,0,0,0,8,0,5,0,0,0,3,0,0,0,18,7,13,3,17,3,5,3,4,0,61,0,8,0,19,11,7,0,11,0,61,4,14,3,21,14,11,4,7,3,78,8,37,8,29,16,5,0,3,0,108,6,42,9,28,23,13,8,5,0,124,15,54,18,27,27,5,5,8,3,167,23,86,12,19,23,8,3,9,3,187,15,89,11,9,12,0,3,3,0,146,24,81,9,22,11,0,3,0,4,153,19,59,3,4,0,0,0,0,3,93,37,34,0,10,4,0,4,0,0,94,11,31,3,0,3,0,0,0,0,46,0,5,3,4,3,0,0,0,0,21,172,571,81,206,155,62,36,50,14,1355,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,12
213041355,0,3,0,0,3,3,0,0,0,13,0,3,3,0,0,0,0,0,0,10,0,6,0,8,3,0,0,3,0,22,3,7,3,10,11,0,6,0,0,44,0,5,3,7,3,0,3,0,0,26,0,12,0,19,8,3,0,0,0,52,0,24,4,20,10,3,8,0,3,67,5,22,5,24,7,0,5,0,0,68,16,40,13,5,13,3,0,0,0,86,3,41,0,9,3,0,0,0,0,58,4,23,0,3,3,0,3,0,0,36,0,22,5,3,0,0,0,0,0,39,9,26,0,0,0,0,0,0,0,35,12,16,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,56,250,34,113,68,13,26,5,9,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
213041356,3,0,0,4,0,0,0,0,0,15,0,9,0,4,4,3,0,0,0,27,3,14,3,13,4,8,0,3,0,46,3,6,3,16,12,4,4,3,0,56,3,21,6,23,9,10,3,6,0,85,9,36,8,34,15,11,10,9,0,128,22,47,11,59,28,17,3,11,0,204,12,75,27,35,42,15,5,14,3,231,34,134,26,43,30,7,5,0,0,278,19,132,6,44,28,7,0,0,6,251,22,108,13,32,14,3,3,0,3,195,25,81,3,15,4,3,0,0,0,135,45,49,3,16,7,0,0,0,0,125,12,35,0,0,4,0,0,0,0,49,0,5,0,3,0,0,0,0,5,22,212,757,114,342,216,96,39,52,21,1849,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,4,8,0,0,0,0,0,16
213041357,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,0,0,3,11,0,3,0,7,5,7,0,0,0,28,4,14,3,12,4,3,0,0,0,42,0,4,0,23,3,0,3,3,0,39,11,26,4,28,10,5,7,3,0,88,7,34,3,29,7,3,0,4,0,91,7,50,14,30,15,4,3,8,4,131,16,89,8,25,12,8,4,0,0,159,6,102,0,7,11,3,0,3,0,135,9,70,7,4,3,6,0,0,3,103,8,42,0,0,0,0,0,0,0,61,13,34,0,5,3,5,0,0,0,60,12,8,0,3,0,0,0,0,0,24,0,0,3,0,0,0,0,0,3,11,103,479,48,164,80,36,23,23,9,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8
213041358,0,0,3,0,0,0,0,0,0,10,4,3,3,7,0,3,0,0,0,17,4,10,3,13,0,20,0,0,0,52,0,5,0,8,0,14,0,0,0,41,0,12,3,9,3,24,0,3,0,53,6,21,0,17,5,24,0,0,0,76,13,21,6,22,11,22,0,4,3,100,28,53,0,29,5,14,0,0,0,136,17,102,5,7,6,8,0,0,0,152,12,121,0,3,3,4,0,0,0,152,11,66,0,3,3,0,0,0,0,81,7,66,3,3,0,0,0,0,0,79,20,32,0,0,0,0,0,0,0,51,8,13,0,0,0,0,0,0,0,20,3,5,0,0,0,3,0,0,0,13,129,530,29,123,44,130,11,24,11,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041359,4,0,3,0,0,0,0,0,0,13,0,5,3,5,0,3,0,0,0,20,3,3,0,5,7,4,3,4,0,31,4,5,3,11,7,10,3,3,0,49,0,15,4,11,14,3,0,5,0,60,7,23,10,19,22,13,4,8,3,109,7,36,14,29,58,10,27,9,3,200,20,49,37,39,74,15,41,10,0,284,31,86,28,63,56,17,19,9,3,318,22,91,23,56,24,0,11,3,3,239,42,89,9,29,16,11,9,4,0,209,25,50,9,21,8,12,3,0,0,129,73,67,13,11,10,4,3,0,0,182,51,23,8,4,10,0,0,0,0,92,4,5,4,3,0,0,0,0,4,24,299,555,163,312,301,111,128,67,24,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,8
213041360,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,11,0,7,0,15,4,3,4,3,0,46,4,5,3,10,10,3,0,4,0,39,3,3,0,17,4,7,4,4,0,38,3,25,3,21,12,3,0,3,0,64,4,25,8,18,14,10,8,7,0,85,7,39,3,13,8,7,0,0,0,80,9,78,3,18,6,4,0,0,0,121,9,90,4,4,5,0,3,0,0,117,3,49,0,3,5,0,0,0,0,69,3,38,0,0,6,0,0,0,0,48,10,10,0,0,5,0,0,0,0,24,3,10,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,10,70,387,29,127,69,45,13,27,8,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,3,0,0,16,0,3,0,4,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,4,0,7,0,0,0,0,0,14,4,0,0,14,4,9,3,0,0,28,7,3,0,3,0,0,4,0,0,15,7,9,0,4,5,3,0,3,0,29,0,9,0,3,3,3,0,0,0,15,0,14,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,26,60,5,37,22,22,9,4,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
213041462,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,7,0,7,0,5,0,0,3,0,0,13,0,0,0,14,0,0,4,0,0,21,0,3,3,8,0,7,3,0,0,23,3,8,0,8,6,0,0,3,0,29,3,12,3,9,0,0,0,0,0,34,3,37,0,3,0,0,3,0,0,47,3,16,3,0,3,0,0,0,0,22,0,5,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,14,6,8,0,3,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,111,9,60,15,10,14,6,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041463,0,0,0,0,0,0,0,0,0,4,0,8,3,6,5,0,0,5,0,34,3,12,0,9,7,0,3,6,0,46,5,8,3,17,5,4,3,4,0,52,3,16,0,21,14,6,0,8,4,77,9,21,4,34,11,10,0,6,0,98,11,41,8,31,18,8,5,3,3,129,17,66,13,27,24,7,6,5,0,162,14,94,17,14,13,6,0,0,0,159,10,102,7,21,11,3,0,0,0,153,20,75,3,19,6,5,3,0,3,135,10,60,0,3,8,0,0,0,0,80,39,42,0,14,8,3,0,3,3,110,18,27,0,0,4,3,0,0,0,54,0,0,4,3,0,0,0,0,3,13,158,579,70,217,132,68,28,46,14,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3
213051361,0,0,5,0,0,0,0,0,0,8,3,3,3,7,3,6,3,3,0,37,4,16,3,20,9,20,0,7,0,76,3,11,3,12,12,32,6,6,0,89,10,14,7,26,12,24,10,3,0,113,14,33,11,37,27,34,16,16,0,187,22,30,20,34,40,46,29,35,4,262,42,48,29,43,51,42,25,17,8,295,43,98,40,21,38,38,21,4,4,300,44,104,12,8,20,14,22,3,0,221,37,89,6,9,15,6,5,3,0,170,14,63,0,3,4,7,0,3,0,94,32,22,8,3,13,5,0,3,0,88,33,33,3,3,5,0,0,0,0,73,6,11,3,0,3,0,0,0,4,31,306,584,146,219,237,272,152,104,26,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,7,0,0,0,6,0,3,0,0,0,8
213051362,4,3,0,3,0,0,0,0,0,13,0,12,0,12,8,22,0,0,0,55,0,10,6,21,13,47,0,10,3,114,0,11,12,46,7,45,3,8,0,136,7,13,6,27,17,44,0,7,0,118,4,25,16,50,14,36,3,5,0,163,21,46,11,68,14,54,5,13,0,221,39,86,15,58,21,21,3,0,3,242,38,133,11,33,14,12,3,0,0,253,23,117,3,15,14,7,0,0,0,176,12,94,3,4,8,7,0,0,0,127,7,67,0,3,4,0,0,0,0,88,15,54,0,0,5,0,0,0,3,78,10,35,0,0,3,0,0,0,0,57,0,3,0,8,3,3,0,0,0,17,190,709,88,346,134,298,27,52,17,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
