SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
210051442,6,3,5,3,0,0,13,0,5,10,4,4,3,0,0,32,0,15,36,9,4,5,0,0,72,0,0,43,14,4,8,0,0,70,0,0,11,5,0,9,0,0,25,0,0,7,14,0,8,0,0,26,0,0,3,3,5,0,0,0,12,0,0,5,3,4,0,0,0,14,0,0,3,0,0,0,0,0,3,3,28,135,63,42,39,3,0,317,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,4,0,0,3,4,3,0,0,0,15,0,3,3,0,3,3,0,0,17,0,3,8,3,3,0,0,0,17,0,0,6,7,3,4,3,0,21,0,3,0,3,3,3,0,0,13,0,0,6,3,0,0,0,0,11,0,0,4,3,3,0,0,0,13,0,0,0,8
210051443,18,5,6,6,0,0,41,0,7,19,12,8,5,3,0,56,0,15,52,17,7,14,0,0,96,0,6,49,23,14,20,0,0,114,0,3,34,29,28,9,3,0,107,0,0,14,29,24,9,0,0,82,0,0,24,30,19,15,0,0,89,0,0,3,12,10,9,3,0,42,0,3,0,3,0,0,0,0,8,3,41,239,186,139,91,19,0,722,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,3,0,0,7,0,0,0,11,3,5,4,3,3,4,0,0,21,3,7,4,8,3,0,0,0,24,4,8,13,3,9,3,3,0,48,3,18,22,19,14,11,5,0,91,0,14,35,26,29,7,0,0,115,0,14,50,36,26,17,0,0,148,0,7,28,20,21,5,4,0,79,0,9,18,28,13,13,0,0,84,0,0,12,23,19,5,0,0,52,0,4,13,18
210051444,0,0,0,3,0,0,5,0,9,9,5,4,3,0,0,31,0,6,20,9,4,0,0,0,42,0,0,21,14,6,4,0,0,42,0,0,13,11,4,0,0,0,28,0,0,0,3,3,3,0,0,11,0,0,8,4,0,5,0,0,12,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,81,54,28,27,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,3,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,7,0,3,4,4,0,0,0,0,16,0,0,9,3,3,3,0,0,25,0,3,9,7,12,3,0,0,29,0,0,5,12,3,4,0,0,26,0,0,0,3,0,0,0,0,6,0,0,4,4,7,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0
210051445,0,3,0,3,0,0,10,0,0,3,0,0,4,0,0,11,0,0,3,5,7,0,0,0,13,0,3,11,8,6,0,0,0,26,0,0,5,4,9,4,0,0,26,0,0,5,6,3,0,0,0,17,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,37,28,35,13,3,0,123,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,3,0,3,0,0,0,10,0,4,3,3,3,0,0,0,14,0,10,5,3,3,0,0,0,20,0,5,15,4,6,0,0,0,28,0,0,10,0,4,3,0,0,19,0,0,0,3,0,5,0,0,13,0,0,5,3,0,0,0,0,5,0,0,3,0
211011251,18,12,12,11,0,0,75,0,17,45,35,33,15,10,0,153,0,12,80,45,48,25,9,0,226,0,9,73,65,43,25,6,0,215,0,3,43,54,64,23,3,0,186,0,0,35,42,44,16,9,0,138,0,0,47,78,88,38,7,0,266,0,0,6,15,32,10,0,0,63,0,0,3,4,3,6,0,0,18,9,73,395,399,380,203,59,3,1517,0,0,0,0,4,3,0,0,15,9,0,3,3,0,0,0,0,12,3,4,3,4,3,6,4,0,32,15,11,10,7,11,6,9,0,70,25,20,10,5,12,14,0,0,88,21,66,38,25,22,20,11,3,201,5,57,82,61,49,38,14,0,312,0,44,121,118,76,72,16,4,454,0,20,130,117,124,70,16,0,474,0,11,92,81,78,37,9,0,305,0,3,47,58,64,30,0,0,203,0,4,24,37,27,14,0,0,103,0,0,34,46
211011254,30,18,14,9,3,0,100,0,18,67,51,35,12,8,0,202,0,21,148,75,53,33,3,0,336,0,9,148,103,53,33,12,0,363,0,4,80,105,80,38,12,0,318,0,0,61,98,57,34,4,0,249,0,0,43,88,98,46,9,3,293,0,0,5,33,20,11,4,0,72,0,0,4,8,7,3,0,0,22,17,113,640,627,446,247,58,7,2159,0,0,3,0,0,0,0,0,10,3,7,4,0,0,0,0,0,19,4,6,7,0,3,0,0,0,28,4,7,8,9,3,7,3,0,44,25,21,14,7,13,11,3,0,90,15,31,19,11,20,15,3,0,109,5,39,64,37,37,29,5,0,217,0,32,94,86,79,57,3,3,362,0,22,123,75,83,64,6,0,379,0,6,72,74,53,42,12,0,258,0,0,38,51,48,26,4,0,176,0,3,33,39,30,15,3,0,117,0,0,25,31
211011255,0,0,0,0,0,0,6,0,0,3,3,3,3,0,0,12,0,0,6,3,0,3,0,0,14,0,0,8,5,4,3,0,0,23,0,0,0,3,0,3,0,0,12,0,0,0,0,0,12,0,0,11,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,9,26,19,20,27,8,0,106,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,6,3,0,3,3,4,0,3,0,13,0,0,3,0,7,4,0,0,14,0,7,0,0,3,0,0,0,21,0,4,6,3,3,0,0,0,12,0,0,3,3,7,3,0,0,19,0,0,4,3,3,3,0,0,12,0,0,0,3,3,4,0,0,14,0,0,0,0,0,0,0,0,4,0,0,3,0
211011256,16,3,11,0,3,0,37,0,0,19,21,11,14,0,0,68,0,13,56,23,28,13,10,0,144,0,7,58,29,26,13,3,0,144,0,0,35,38,27,18,0,0,125,0,0,21,28,22,17,0,0,80,0,0,24,36,22,28,0,0,108,0,0,3,11,27,17,0,0,48,0,0,0,0,3,0,0,0,8,4,45,263,207,203,141,26,4,893,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,13,3,0,0,3,3,0,0,0,10,0,6,5,5,3,0,0,0,16,4,7,0,3,12,3,0,0,30,3,13,5,7,7,7,3,0,49,0,12,22,15,14,12,0,0,79,0,10,35,15,23,10,7,0,98,0,6,29,22,16,23,7,0,102,0,3,13,21,14,9,3,0,67,0,3,20,20,14,13,3,0,77,0,0,15,12,11,12,0,0,48,0,0,14,11
211011257,5,3,7,0,0,0,20,0,8,14,6,0,0,0,0,38,0,0,27,14,10,6,4,0,67,0,0,25,12,12,4,0,0,55,0,0,10,29,11,8,3,0,63,0,0,6,13,16,8,0,0,44,0,0,8,21,8,3,0,0,43,0,0,0,5,6,6,3,0,18,0,0,0,0,0,0,0,0,4,3,21,116,119,83,49,11,5,395,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,9,4,6,6,0,6,3,0,0,20,4,6,0,3,0,3,4,0,18,3,10,14,11,4,4,0,0,49,0,3,11,10,8,8,3,0,48,0,16,41,20,19,18,3,0,113,0,6,42,36,32,19,4,0,136,0,0,23,14,12,11,4,0,65,0,0,19,17,15,6,0,0,57,0,0,5,4,7,3,0,0,20,0,0,3,5
211011258,9,10,8,3,0,0,31,0,0,17,10,11,0,0,0,36,0,3,16,10,8,7,4,0,51,0,0,17,3,11,3,6,0,44,0,0,14,20,10,6,3,0,58,0,0,14,20,15,9,0,0,51,0,0,11,16,14,5,3,0,53,0,0,0,13,5,3,0,0,26,0,0,0,0,0,0,0,0,7,3,8,107,111,96,46,31,3,403,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,4,5,0,0,0,5,0,5,0,14,3,5,3,8,0,0,0,0,17,3,9,3,0,0,4,0,0,23,3,9,6,5,3,3,0,0,26,0,10,11,3,3,5,0,0,33,0,7,16,16,16,0,0,0,55,0,7,8,13,6,13,0,0,51,0,0,10,9,18,8,0,0,39,0,0,8,9,8,3,0,0,29,0,0,6,3,0,0,0,0,9,0,0,4,7
211011259,26,31,27,15,3,0,123,0,16,60,33,32,27,3,0,180,0,30,103,59,40,53,10,0,294,0,4,82,56,65,38,10,0,248,0,3,48,52,48,49,3,0,209,0,3,19,35,47,24,5,0,129,0,0,19,26,27,18,4,0,89,0,0,4,21,33,19,9,0,89,0,3,3,3,3,7,0,0,25,11,98,418,370,359,284,60,3,1600,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,4,0,3,6,4,0,0,17,0,0,0,0,3,3,3,0,14,0,4,5,11,3,0,0,0,31,0,8,4,5,9,4,0,0,36,0,8,4,15,16,5,0,0,50,0,8,10,5,5,10,3,0,42,0,0,17,4,8,3,5,0,42,0,0,13,6,6,7,0,0,33,0,0,3,3,4,4,0,0,14,0,0,3,4,3,5,0,0,14,0,0,0,3
211011260,27,25,22,12,8,0,101,0,17,48,36,28,22,7,0,159,0,18,62,40,42,35,11,0,211,0,11,65,47,55,30,9,0,208,0,0,49,54,46,41,7,0,201,0,0,19,44,47,30,3,0,140,0,0,18,37,38,19,3,0,119,0,0,3,10,24,14,0,0,54,0,0,3,4,8,3,0,0,15,18,87,324,347,344,239,59,7,1430,0,0,0,0,0,0,0,0,3,3,6,4,5,6,0,0,0,18,8,7,6,6,10,3,0,0,36,8,7,0,7,7,0,3,0,37,10,6,11,11,13,6,0,0,61,4,22,27,10,20,13,4,0,97,0,18,16,10,22,9,3,0,82,0,12,42,32,27,15,4,0,136,0,3,42,22,32,20,0,0,116,0,5,12,17,18,14,3,0,65,0,0,4,7,3,12,0,0,25,0,0,0,5,8,3,5,0,19,0,0,5,9
211011446,20,20,13,14,4,0,82,0,15,36,28,23,20,3,0,131,0,18,81,25,30,43,6,0,199,0,10,66,40,38,32,10,0,198,0,3,55,48,47,27,0,0,175,0,0,25,35,27,20,6,0,107,0,0,24,68,44,31,11,0,183,0,0,8,31,28,26,8,0,105,0,0,4,3,3,0,0,0,21,0,83,340,330,295,249,69,5,1378,0,3,0,0,3,3,0,0,6,8,3,3,0,3,0,3,0,21,3,0,0,4,8,7,4,0,27,3,4,3,5,7,8,4,0,38,7,12,10,11,9,6,3,0,62,6,29,14,14,17,15,4,0,94,3,14,26,21,17,19,0,0,108,0,15,41,24,28,23,0,0,136,0,14,61,33,21,24,8,0,169,0,0,33,30,18,18,3,0,104,0,0,16,16,23,5,3,0,64,0,0,8,14,13,4,0,0,34,0,0,7,20
211011447,14,11,11,5,0,0,42,0,0,16,14,15,14,3,0,65,0,8,30,21,19,14,5,0,92,0,0,28,23,11,18,0,0,77,0,0,17,21,26,13,5,0,80,0,0,7,9,17,4,3,0,45,0,0,12,9,9,10,4,0,42,0,0,0,7,3,4,0,0,17,0,0,3,0,0,0,3,0,9,0,20,143,138,126,99,27,4,561,0,0,0,3,0,0,0,0,3,0,3,0,0,0,4,0,0,8,0,3,3,0,0,0,4,0,7,7,5,4,4,3,3,3,0,29,6,9,3,5,8,3,0,0,41,0,10,6,3,8,8,3,0,42,0,17,23,7,5,5,0,0,67,0,8,20,5,17,6,3,0,56,0,0,23,16,16,8,0,0,63,0,0,13,11,8,4,0,0,45,0,0,10,9,10,6,4,0,33,0,0,8,7,0,3,0,0,19,0,0,7,4
211011448,27,25,21,9,3,0,85,0,18,28,25,25,15,4,0,115,0,23,59,35,37,14,3,0,169,0,10,57,30,30,14,3,0,143,0,3,54,32,21,22,0,0,130,0,0,20,25,22,19,0,0,91,0,0,20,31,23,14,9,0,95,0,0,5,27,20,8,3,0,63,0,0,0,0,0,3,0,0,4,3,63,290,261,226,154,28,0,1031,0,0,0,0,0,3,0,0,8,4,0,0,4,3,0,0,0,14,4,3,5,3,6,3,5,0,21,5,3,12,6,7,3,0,0,38,13,8,7,11,4,3,0,3,49,8,22,5,14,16,4,4,0,76,4,32,32,17,18,11,5,0,119,0,22,43,30,32,17,4,0,135,0,9,45,46,22,23,0,0,158,0,4,26,29,18,12,0,0,91,0,3,8,10,13,9,0,0,51,0,0,4,5,11,4,0,0,30,0,0,7,12
211011449,0,4,3,4,0,0,8,0,0,5,7,3,5,0,0,20,0,4,3,3,3,0,0,0,17,0,3,8,3,0,7,0,0,20,0,0,3,0,5,4,0,0,13,0,0,0,9,3,0,0,0,15,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,33,26,29,4,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,6,3,0,0,0,0,3,0,0,10,0,6,3,0,3,3,0,0,16,0,0,3,3,0,3,0,0,14,0,0,3,4,8,0,0,0,17,0,0,3,6,0,0,0,0,13,0,0,4,3,0,0,0,0,9,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0
211021261,12,16,21,10,6,3,80,0,3,10,13,24,22,3,4,85,0,8,33,21,32,15,4,0,107,0,0,47,14,18,26,6,0,109,0,0,21,22,34,21,5,0,116,0,0,9,21,29,34,13,0,108,0,0,4,21,26,19,0,0,68,0,0,3,9,21,16,3,0,46,0,0,0,4,0,4,0,0,14,3,36,163,178,240,193,70,15,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,11,3,3,0,0,4,0,0,3,17,5,3,3,4,7,0,0,0,29,0,5,3,9,9,9,0,0,31,0,3,14,3,11,0,0,0,41,0,4,9,7,10,3,3,0,35,0,0,7,7,4,5,0,0,26,0,3,3,4,9,0,0,0,23,0,0,7,3,3,0,0,0,12,0,0,3,3
211021262,4,13,11,9,6,0,40,0,0,7,7,10,8,3,0,42,0,3,13,14,10,12,6,3,57,0,0,15,11,5,17,4,0,55,0,0,5,15,18,12,3,0,54,0,0,0,13,4,7,6,0,27,0,0,5,6,10,13,3,0,42,0,0,3,10,6,3,0,0,22,0,0,3,4,0,0,0,0,7,5,13,77,118,98,87,43,4,443,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,14,3,0,0,3,3,0,3,0,23,4,3,3,0,5,3,3,3,21,11,5,3,3,0,3,3,0,29,9,12,3,8,7,4,3,0,54,0,10,14,9,12,3,0,0,44,0,4,19,10,13,8,0,0,59,0,3,15,8,10,6,0,0,47,0,4,22,7,7,10,4,0,43,0,3,8,4,6,3,0,0,23,0,0,3,0,5,0,0,0,9,0,0,4,6
211031263,13,3,3,3,3,0,34,0,9,31,16,13,3,5,0,75,0,10,46,26,27,20,4,0,140,0,8,60,25,27,24,9,0,152,0,0,56,44,39,18,4,0,159,0,0,20,36,18,11,3,0,91,0,0,15,43,39,25,3,0,121,0,0,3,6,8,9,3,0,26,0,0,0,4,3,0,0,0,6,3,54,273,221,197,127,41,9,920,0,0,0,0,0,3,0,0,3,3,0,0,4,3,0,0,0,9,5,3,0,0,0,5,3,0,23,10,9,8,6,3,4,7,0,44,14,19,6,9,13,4,0,0,70,13,33,19,10,14,12,5,0,105,8,40,55,33,35,34,9,0,213,4,50,96,94,65,58,10,0,376,0,31,117,83,79,64,7,0,382,0,10,65,68,71,51,7,3,275,0,3,44,44,51,20,8,0,169,0,0,11,20,15,9,0,0,51,0,0,18,14
211031265,5,11,13,12,0,0,41,0,0,6,13,16,6,5,0,56,0,5,18,13,24,15,6,0,74,0,0,29,14,22,12,7,0,86,0,0,20,17,27,17,4,0,79,0,0,0,14,24,13,6,0,58,0,0,0,6,9,13,0,0,31,0,0,0,3,4,5,3,0,22,0,0,0,0,0,0,0,0,0,0,17,103,124,156,118,43,7,566,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,11,0,0,5,0,4,3,3,0,17,0,6,3,3,8,5,0,0,30,3,9,3,3,13,4,3,0,48,3,5,8,9,8,4,0,0,40,0,10,19,4,0,5,0,0,38,0,3,17,7,16,3,6,0,55,0,0,13,3,3,8,0,0,30,0,0,9,3,9,3,0,0,20,0,0,0,4,5,0,0,0,22,0,0,0,0
211031266,50,52,38,26,8,0,186,0,30,72,64,52,38,11,0,274,0,31,134,88,99,55,9,0,414,0,7,170,89,74,59,11,0,407,0,6,98,102,75,61,4,0,338,0,0,46,91,76,64,3,0,293,0,0,58,76,93,62,15,4,298,0,0,16,42,57,32,9,0,161,0,0,13,7,16,10,0,0,41,31,132,715,705,644,452,93,13,2783,0,0,0,0,3,0,0,0,8,3,4,4,0,4,3,0,0,18,4,6,10,4,12,6,3,0,44,14,15,15,4,9,8,0,0,61,25,17,18,10,13,3,3,0,101,19,48,24,23,22,18,4,0,152,5,64,70,26,33,26,3,0,232,0,37,94,69,58,45,4,0,315,3,29,109,87,66,38,12,0,340,0,17,74,70,38,38,0,0,230,0,0,41,48,36,20,0,0,153,0,0,18,31,18,11,0,0,81,0,0,23,30
211031267,46,46,32,35,5,3,172,0,37,58,51,51,41,8,5,257,0,33,96,76,78,55,12,3,360,0,7,122,63,73,57,5,0,329,0,3,52,77,60,65,11,0,267,0,0,43,52,66,46,6,0,213,0,0,36,36,35,36,5,0,156,0,0,8,35,27,16,4,0,98,0,5,4,3,12,5,0,0,27,3,112,529,522,493,402,86,16,2151,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,7,9,3,5,0,0,3,0,0,25,0,3,6,0,9,3,3,0,30,9,4,9,4,12,8,0,0,51,3,14,9,13,13,6,0,0,57,0,16,15,13,17,17,3,0,89,0,10,21,18,23,17,0,0,90,0,3,24,15,13,14,3,0,73,0,3,10,12,13,7,3,0,48,0,0,3,6,4,7,0,0,25,0,0,6,3,7,4,0,0,18,0,0,5,7
211031268,10,7,9,9,5,0,33,0,0,5,9,12,11,3,0,40,0,4,20,9,11,7,0,0,49,0,0,21,10,6,8,0,0,42,0,0,16,5,9,7,0,0,46,0,0,4,10,10,12,0,0,29,0,0,3,14,6,8,3,0,31,0,0,0,3,5,8,0,0,21,0,0,0,0,0,0,0,0,3,0,8,97,80,75,78,22,0,369,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,11,5,5,4,4,8,3,3,0,25,0,8,13,5,6,3,0,0,35,3,5,9,3,9,4,0,0,38,0,8,8,12,11,3,0,0,38,0,0,8,4,3,0,0,0,18,0,0,7,7,3,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0
211031450,18,17,12,7,10,0,65,0,6,20,23,18,6,5,0,85,0,3,44,23,23,20,8,0,131,0,3,44,21,19,23,8,0,110,0,0,29,27,17,27,7,0,110,0,0,12,17,19,11,3,0,69,0,0,21,21,23,29,8,0,103,0,0,7,14,12,20,3,0,53,0,0,0,3,3,3,0,0,5,6,28,230,195,177,162,55,3,849,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,10,3,3,7,5,3,8,0,0,24,7,0,8,3,6,6,0,0,32,6,12,4,9,10,3,0,0,50,4,20,23,12,10,13,3,0,83,0,28,29,16,10,15,3,0,97,0,14,48,22,29,15,3,0,124,0,5,41,31,26,18,5,0,123,0,3,17,22,12,16,0,0,74,0,0,21,13,5,6,0,0,45,0,0,10,13,9,3,0,0,38,0,0,5,4
211031451,9,16,5,10,3,0,42,0,4,17,17,14,8,5,0,74,0,0,27,22,13,17,9,0,85,0,3,24,22,18,18,3,0,82,0,0,22,26,14,15,3,0,85,0,0,4,12,22,9,6,0,55,0,0,10,23,16,13,8,0,71,0,0,0,12,18,6,3,0,41,0,0,3,0,5,4,0,0,10,3,27,144,170,144,111,48,8,642,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,3,0,0,3,3,0,0,14,0,0,3,5,3,4,3,0,18,9,6,3,3,3,5,0,0,24,5,8,13,3,4,6,3,0,42,0,9,11,4,10,6,0,0,47,0,5,23,13,10,3,3,0,62,0,5,19,17,20,10,0,0,73,0,3,10,7,5,3,3,0,29,0,0,11,5,7,3,0,0,21,0,0,3,4,3,3,4,0,16,0,0,0,3
211031452,9,11,5,3,0,0,29,0,0,9,8,10,4,0,0,32,0,5,29,22,10,3,3,0,69,0,3,29,20,13,4,0,0,69,0,0,11,17,14,10,0,0,52,0,0,6,24,11,8,3,0,53,0,0,6,27,17,9,0,0,57,0,0,0,0,7,3,3,0,16,0,0,0,0,0,0,0,0,4,0,19,112,140,94,46,12,3,426,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,6,3,7,5,0,0,0,0,0,12,3,3,0,3,0,4,3,0,16,8,3,3,4,3,0,0,0,21,3,13,3,3,0,0,0,0,24,0,8,10,6,4,6,0,0,46,0,8,20,12,18,12,0,0,64,0,3,30,15,20,8,0,0,80,0,0,10,15,12,5,0,0,50,0,0,14,7,19,3,0,0,44,0,0,6,3,8,0,0,0,24,0,0,4,8
211041269,11,13,13,4,3,0,58,0,7,22,11,10,10,7,0,71,0,8,38,28,30,21,14,0,139,0,4,42,31,28,18,9,0,136,0,0,42,41,47,24,0,0,157,0,0,18,45,39,17,4,0,123,0,0,18,71,56,33,5,0,194,0,0,5,55,38,32,7,0,141,0,0,0,3,4,0,0,0,10,11,39,238,325,288,192,61,0,1153,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,4,0,0,3,0,0,3,0,0,11,6,0,5,3,4,0,0,0,23,3,7,12,5,10,5,0,0,32,0,9,6,11,11,3,0,0,41,0,15,15,7,9,8,8,0,59,0,9,24,17,11,6,4,0,75,0,4,22,16,13,6,0,0,64,0,0,14,11,11,4,0,0,40,0,0,11,11,9,5,0,0,42,0,0,0,6,3,3,0,0,18,0,0,0,8
