SA2_MAINCODE_2016,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_2016,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_2016,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_2016,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_2016,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_2016,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_2016,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_2016,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_2016,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_2016,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_2016,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_2016,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_2016,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_2016,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_2016,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_2016,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_2016,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_2016,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_2016,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_2016,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_2016,ID_NS_NS,ID_NS_Tot,Tot_Bf_91,Tot_91_95,Tot_96_00,Tot_01_05,Tot_06_10,Tot_11_15,Tot_2016,Tot_NS,Tot_Tot
305031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,3,0,3,3,4,0,0,16,3,0,0,0,0,3,0,0,6,6,0,0,0,5,3,0,3,17,4,3,0,7,9,21,0,3,52,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,8,3,3,3,3,0,0,23,9,0,3,0,0,0,0,0,20,3,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,10,10,0,5,3,18,10,0,0,45,0,0,0,0,0,0,0,0,3,4,3,0,0,3,0,0,0,11,5,0,0,0,0,7,0,3,19,77,18,20,34,50,53,9,10,259
305031130,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,14,14,3,6,7,6,3,0,0,43,0,0,0,0,0,0,0,0,0,34,10,12,16,25,14,0,0,111,8,0,3,3,5,4,0,0,24,35,10,15,19,22,16,0,0,107,3,0,3,7,10,37,4,3,70,7,3,0,3,19,11,0,0,43,0,0,4,0,3,0,0,0,5,5,3,0,0,4,3,0,0,16,6,3,0,3,0,3,0,0,14,16,0,7,15,15,10,0,0,63,16,3,4,3,4,7,4,0,44,4,0,0,3,8,0,0,0,14,16,5,5,5,4,7,0,3,50,59,6,21,17,32,33,0,0,175,0,3,0,3,0,0,0,0,7,16,3,12,4,3,3,0,0,38,4,0,3,10,4,14,0,6,46,271,54,87,109,171,166,14,22,885
305031131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,28,4,10,11,13,15,0,3,82,3,0,0,0,0,0,0,0,3,15,3,4,3,14,17,0,3,64,9,3,4,4,7,9,0,0,34,4,0,0,4,0,4,0,0,19,4,0,0,0,11,4,0,0,20,4,0,3,0,0,0,0,0,6,8,0,0,4,0,0,0,0,14,14,7,8,4,12,6,0,3,54,8,0,0,3,11,16,0,0,45,53,12,10,14,14,11,0,3,114,26,3,3,19,11,21,0,0,83,72,19,14,20,59,37,0,4,231,10,3,3,13,10,12,0,0,46,9,3,0,3,6,13,0,0,40,11,0,0,3,5,3,0,8,33,272,64,66,112,188,160,8,27,890
305041132,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,0,0,5,3,6,0,0,31,0,0,0,0,0,0,0,0,0,22,4,7,5,15,10,0,0,73,3,3,0,0,3,0,0,3,12,17,0,8,8,18,14,0,0,71,13,6,4,14,17,28,0,3,86,3,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,9,3,0,3,0,3,0,0,0,15,12,0,3,0,3,3,0,0,33,36,3,3,14,5,3,0,0,67,3,0,3,0,6,4,0,0,23,4,0,0,0,0,0,0,0,7,69,4,21,19,19,12,0,0,143,37,11,15,19,25,15,3,5,133,5,0,4,3,0,4,0,0,18,18,0,3,4,6,3,0,3,48,13,0,3,6,10,9,0,0,38,284,41,96,101,137,120,5,21,809
305041133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,19,0,0,0,0,0,0,0,0,4,6,0,4,3,7,4,0,0,23,9,3,3,10,15,19,0,0,52,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,3,4,0,0,10,20,7,6,3,4,6,0,0,45,9,3,0,0,10,18,0,0,49,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,17,300,74,113,130,247,102,3,11,968,0,0,0,0,0,0,0,0,7,7,0,4,5,8,4,0,0,37,4,3,3,3,4,5,0,4,32,382,94,135,167,311,163,10,12,1277
305041134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,12,0,5,0,6,6,0,4,34,4,3,0,0,0,0,0,0,8,5,0,0,0,3,4,0,0,14,0,3,3,7,8,3,0,0,30,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,3,5,0,0,4,4,0,0,0,12,6,0,0,0,0,0,0,0,9,26,3,8,3,9,6,0,0,52,5,4,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,3,29,7,16,11,3,11,0,0,79,13,5,11,5,14,17,0,0,60,3,0,0,0,4,0,0,0,6,10,0,0,4,0,10,0,0,26,11,3,0,0,0,3,0,0,21,127,28,47,37,72,56,5,4,375
305041135,0,0,0,3,0,3,0,0,13,127,30,39,81,136,104,0,6,535,80,25,28,45,50,55,3,3,282,24,3,13,14,22,16,0,0,100,103,19,35,60,99,63,3,3,379,35,6,14,17,19,7,0,3,111,68,17,26,30,47,48,5,3,248,57,11,31,64,118,182,29,15,506,8,0,9,7,5,14,4,0,57,18,3,6,16,28,10,0,5,95,113,32,43,64,81,69,4,11,422,54,13,10,20,19,20,0,3,139,213,56,112,151,204,167,15,12,927,48,11,16,19,47,93,7,12,253,25,3,15,3,7,4,3,0,58,47,7,7,14,29,23,3,0,133,107,32,32,47,67,64,3,12,362,33,3,9,12,9,13,0,0,81,71,19,26,18,47,44,0,3,228,59,12,17,26,47,61,8,11,250,1305,309,485,725,1090,1064,95,102,5169
305041136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,6,3,4,9,5,0,0,35,4,0,0,0,0,0,0,0,3,8,0,3,4,0,5,0,0,22,8,4,0,3,15,11,0,0,40,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,10,4,0,0,0,0,0,0,0,3,7,0,0,3,3,0,0,0,10,26,3,12,10,5,12,0,0,71,3,0,0,3,3,0,0,0,14,0,0,0,0,4,0,0,0,5,14,4,9,3,9,3,0,0,40,34,10,9,16,22,14,0,3,105,9,0,4,8,4,4,0,0,32,6,3,3,0,0,7,3,0,24,10,0,4,4,3,7,0,0,26,143,30,49,60,75,74,9,14,448
305041137,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,3,4,3,3,0,3,0,0,24,0,0,0,0,0,0,0,0,4,50,16,22,24,45,27,0,0,194,5,0,3,3,3,5,3,0,22,52,12,23,32,54,38,4,0,214,26,8,23,35,52,74,3,5,214,89,10,17,16,22,14,0,3,166,8,0,0,3,9,3,0,0,29,95,30,40,71,105,120,3,7,473,35,0,16,11,23,9,3,3,93,145,46,65,65,110,93,3,10,544,21,5,21,19,33,37,0,4,136,33,6,6,3,3,9,0,0,70,63,23,19,18,27,14,0,0,165,87,22,17,35,65,48,3,6,284,15,4,8,8,13,14,0,0,58,25,0,7,10,20,23,3,4,98,18,4,4,16,14,30,3,13,106,761,186,300,364,619,567,31,57,2893
306011138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,14,0,0,0,0,7,3,0,0,14,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,0,3,0,11,4,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,3,18,0,4,3,4,0,0,0,39,12,0,0,3,3,3,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,10,64,6,16,15,28,12,5,4,155
306011139,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,4,3,3,0,0,15,0,0,0,0,0,0,0,0,0,18,0,0,9,4,5,0,0,37,0,0,0,0,0,0,0,0,5,20,10,6,14,10,7,3,0,59,50,16,30,39,60,82,7,13,298,7,0,0,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,5,0,0,4,4,0,0,0,13,15,5,3,4,8,0,0,0,32,11,0,7,5,8,8,0,0,48,0,0,0,0,0,0,0,0,5,9,0,3,12,9,4,0,0,38,15,0,3,13,9,3,0,0,46,4,0,3,3,0,0,0,0,8,7,3,4,5,3,0,0,0,29,8,0,4,3,3,8,0,0,29,186,42,65,111,120,132,8,17,693
306011140,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,12,4,5,4,27,9,3,4,70,0,0,0,0,0,0,0,0,3,12,3,0,12,5,3,0,0,38,3,0,3,0,0,3,0,0,13,18,6,6,9,18,14,0,3,71,23,11,12,13,27,24,0,0,113,117,27,37,38,49,41,0,11,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,10,4,5,0,0,0,43,11,3,4,3,3,0,0,0,24,24,4,6,4,23,11,0,5,79,51,6,12,4,9,3,0,3,89,7,5,0,3,4,3,0,0,22,11,6,4,10,3,5,0,0,39,0,0,0,0,0,5,0,0,5,4,0,0,0,3,3,0,0,21,8,3,0,9,4,9,0,3,33,330,85,110,113,194,139,6,32,993
306011141,23,0,6,4,14,10,5,0,67,0,0,0,0,0,0,0,0,3,14,0,3,0,0,3,0,0,20,3,0,0,0,0,0,0,0,4,14,0,3,0,0,0,0,0,26,6,0,0,0,0,0,0,0,8,14,0,3,6,7,7,0,0,35,8,3,11,3,15,7,0,3,49,12,0,0,3,5,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,6,6,3,0,0,9,3,0,0,22,15,5,7,3,7,9,0,0,44,8,0,3,0,0,0,0,0,13,44,17,14,23,25,11,0,3,143,50,11,17,19,43,36,3,10,180,5,0,0,0,0,0,0,0,6,3,0,4,0,0,0,0,0,11,4,3,3,5,5,4,0,0,19,232,47,72,71,138,100,9,17,686
306011142,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,43,5,5,6,16,15,0,3,88,6,3,3,0,3,6,0,0,19,61,13,13,24,31,29,0,3,173,33,8,20,24,38,47,0,0,174,33,6,3,10,18,9,0,5,82,7,0,0,0,0,0,0,0,6,10,0,0,5,3,0,0,0,21,13,0,4,0,3,6,0,0,29,26,7,4,10,7,6,0,0,58,24,4,3,8,4,11,0,0,60,3,0,3,0,3,0,0,3,11,78,26,26,26,30,33,0,3,213,39,5,8,11,28,24,0,5,126,9,0,0,0,5,11,0,0,29,11,0,7,11,17,5,0,3,56,20,5,0,3,7,6,0,0,48,407,81,107,148,222,201,12,31,1213
306011143,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,11,4,0,5,0,5,4,0,0,24,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,4,3,0,0,0,3,0,0,8,8,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,0,0,16,6,3,0,4,0,0,0,0,14,4,0,0,0,4,3,0,0,11,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10,70,14,18,9,20,24,0,7,162
306021144,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,16,4,0,0,0,0,3,0,0,8,5,0,0,4,0,0,0,0,16,5,0,0,4,0,3,0,3,15,3,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,8,30,7,7,16,6,0,0,0,62,19,7,3,3,6,3,0,0,46,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,8,107,22,21,33,28,19,3,7,242
306021145,0,0,0,0,3,0,0,0,5,5,0,0,3,3,0,0,0,15,22,3,3,14,10,3,0,0,60,20,3,0,6,3,0,0,0,30,38,4,8,5,4,11,0,0,74,8,5,3,8,3,17,0,0,51,153,42,70,73,109,116,8,11,592,306,100,129,175,388,446,51,69,1655,77,24,29,33,54,58,3,9,282,18,9,9,9,4,7,0,0,52,56,9,4,15,21,11,0,0,115,54,3,12,23,18,17,3,3,142,128,24,26,41,65,45,0,3,322,96,34,32,50,81,94,14,13,410,183,32,55,63,58,19,0,12,434,118,26,21,42,50,44,3,4,321,543,139,178,236,440,282,19,51,1886,49,18,23,18,45,37,6,4,191,68,16,18,22,46,37,4,5,220,36,9,20,18,48,35,8,22,200,1986,501,638,857,1456,1285,125,216,7057
306021146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,3,0,4,0,0,0,22,4,3,0,0,3,3,0,0,9,52,17,13,17,29,10,0,0,138,12,3,9,12,28,17,5,4,88,8,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,10,6,4,0,0,0,0,0,0,19,14,0,3,0,0,0,3,0,23,8,4,0,6,0,0,0,0,20,12,0,5,5,6,5,0,0,40,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,20,4,5,4,5,3,0,0,43,0,0,0,0,0,0,0,0,3,16,3,3,0,0,0,0,0,24,6,0,3,4,3,4,0,3,21,172,41,43,58,96,59,9,8,484
306021147,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,4,6,3,0,0,0,30,3,0,0,0,3,3,0,0,11,12,0,5,8,3,0,0,0,27,11,0,0,3,0,3,0,0,23,9,0,0,0,0,0,0,0,13,4,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,8,8,0,4,0,4,3,0,0,19,11,0,0,3,3,0,0,0,13,5,0,3,7,14,0,0,0,29,0,0,0,0,0,0,0,0,3,6,4,3,3,0,4,0,0,20,11,0,0,0,3,3,0,0,18,110,18,24,34,43,24,3,4,260
306021148,9,3,0,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0,3,0,3,0,0,33,0,0,0,0,0,0,0,0,0,7,3,0,3,3,0,0,0,20,3,0,0,0,0,0,0,0,5,7,3,0,0,7,0,0,0,19,9,0,6,7,9,19,3,3,54,9,0,0,3,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,3,0,0,6,0,0,0,16,0,0,0,0,3,0,0,4,15,4,0,0,0,3,0,0,0,13,29,8,4,3,11,7,0,3,64,23,4,7,4,15,5,0,0,55,0,0,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,3,5,3,0,0,4,0,0,0,18,140,30,25,34,69,49,6,15,368
306021149,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,14,3,0,0,0,0,3,0,0,12,4,0,3,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,10,0,3,3,6,0,0,0,18,4,0,3,0,3,4,0,0,15,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,12,16,0,12,9,26,30,0,0,94,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,10,5,4,0,0,0,0,0,0,11,80,15,30,20,66,39,0,3,251
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,3,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,8,0,7,0,0,0,23,9,0,4,9,8,7,3,0,48,4,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,4,3,4,0,0,0,13,3,0,0,3,3,10,0,0,20,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,14,24,3,9,8,26,13,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,11,69,11,24,43,69,38,3,11,269
306021152,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,8,3,9,4,0,0,45,0,0,0,0,0,0,0,0,0,32,8,5,12,11,6,0,3,77,3,0,3,3,3,0,0,0,16,34,8,4,9,14,11,0,3,77,45,14,4,10,28,27,0,3,131,8,0,8,4,18,7,0,0,44,0,0,0,3,5,3,0,0,15,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,11,12,0,3,0,7,0,0,0,21,13,3,0,0,15,18,0,3,48,7,8,4,5,4,5,0,0,38,95,23,14,22,38,14,0,11,208,44,9,21,22,32,30,0,5,174,10,3,0,0,5,4,0,0,16,15,0,3,12,7,4,0,0,45,11,3,0,5,9,5,0,4,41,344,85,80,123,196,137,6,34,1010
306021153,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,18,0,3,3,8,4,0,0,39,11,3,9,11,17,14,0,0,53,3,0,3,3,9,4,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,8,7,0,0,0,4,0,0,0,9,4,3,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,11,5,4,0,3,11,10,0,0,28,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,19,0,3,0,3,0,0,0,0,13,63,24,26,42,55,39,0,3,253
306021154,11,0,0,0,7,0,0,3,20,3,0,0,3,9,0,0,0,15,101,14,18,16,42,24,0,3,217,16,3,6,8,11,7,0,0,45,91,15,16,23,40,9,0,3,194,99,4,14,16,22,9,0,4,172,127,29,32,37,76,37,4,7,345,39,7,12,18,17,34,0,4,133,141,19,23,19,91,26,0,9,327,3,0,3,0,0,7,0,0,15,13,3,0,7,3,5,0,0,35,15,3,5,0,3,6,0,0,40,32,17,8,14,25,23,0,3,125,46,12,11,23,21,26,0,3,143,142,24,28,33,41,14,0,12,290,10,3,5,3,3,9,0,0,37,76,27,25,38,62,36,0,7,264,4,3,0,6,9,4,3,0,29,66,16,26,16,49,40,3,9,234,52,12,19,17,31,19,0,11,163,1093,208,250,315,551,337,20,78,2851
306021155,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,14,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,4,21,10,3,12,12,3,0,0,52,13,0,3,11,14,18,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,0,0,0,0,0,0,0,4,64,14,13,27,34,27,0,7,194
306021156,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,13,3,4,10,10,21,4,3,65,5,0,0,0,3,3,0,0,13,7,0,0,0,0,0,0,0,9,3,0,0,0,0,3,0,0,3,13,0,4,0,0,4,0,0,21,15,3,4,4,7,0,0,0,33,9,0,4,3,3,7,0,0,26,10,0,0,0,0,0,0,0,15,29,8,7,4,10,0,0,0,72,32,7,9,13,18,13,0,3,93,9,0,3,0,0,0,0,0,11,4,3,0,0,4,3,0,0,15,9,3,3,0,4,3,0,0,21,173,35,51,48,62,69,3,13,441
306021157,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,0,5,0,0,0,21,0,0,0,0,0,0,0,0,4,12,0,7,3,8,3,0,0,38,3,0,0,0,3,0,0,0,12,11,4,0,4,0,8,0,0,33,12,0,9,12,8,3,0,5,58,10,3,0,0,8,3,0,3,28,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,7,3,3,4,9,3,0,0,23,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,37,4,14,4,12,4,0,3,79,23,4,7,15,11,9,0,3,74,3,0,0,0,0,0,0,0,4,4,3,0,0,3,4,0,0,14,4,0,0,4,5,3,0,4,18,150,35,47,52,82,46,3,18,428
306031158,38,6,5,4,29,31,10,7,123,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,4,3,0,0,15,3,0,0,0,0,0,0,0,6,4,0,0,3,0,0,0,0,5,7,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,5,78,8,20,8,36,36,7,9,213
306031159,10,0,8,3,22,27,14,0,87,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,13,3,0,0,0,3,3,0,0,9,30,4,4,4,8,7,0,0,57,14,0,0,4,13,12,0,0,46,18,0,0,0,3,0,0,3,28,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,7,3,0,0,3,8,0,0,0,18,5,0,0,3,3,0,0,0,14,26,3,4,3,3,3,0,0,45,30,7,9,7,3,3,0,0,54,59,10,6,6,38,18,0,3,141,0,0,0,0,0,0,0,0,0,7,9,0,0,3,5,0,0,27,12,3,0,0,4,10,3,4,36,245,43,34,37,121,89,21,18,601
306031160,60,17,3,10,80,78,27,18,292,0,0,0,0,0,0,0,0,0,18,10,0,4,3,0,0,3,43,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,5,9,0,3,0,3,10,0,0,24,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,3,3,0,0,0,16,5,0,0,0,4,3,4,0,15,7,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,5,0,0,0,4,3,4,0,0,18,0,0,0,0,0,0,0,0,0,10,3,0,0,3,5,3,0,36,133,37,13,28,110,102,35,31,487
