SA2_MAINCODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
111011210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,6,4,0,17,0,0,0,0,0,0,0,0,20,0,20,0,0,0,4,0,0,0,0,24,0,27,4,4,0,6,14,0,0,14,11,0,30,0,0,0,0,13,0,0,13,0,0,16,0,12,0,16,34,15,0,47,5,3,69,0,5,0,5,6,3,0,13,0,0,24,0,13,0,15,10,17,0,22,8,5,50,7,34,0,41,74,32,0,103,75,12,234
111011211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,6,0,12,0,3,0,4,7,0,0,4,0,0,10,0,9,0,6,9,5,0,16,3,0,28,0,4,0,6,3,3,0,11,0,0,18,0,11,0,14,0,4,0,10,3,0,31,3,38,0,37,22,18,0,40,17,9,108
111011212,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,4,0,0,0,6,0,0,5,0,0,0,4,7,5,0,10,4,0,15,3,0,0,3,0,0,0,0,39,0,40,4,0,0,4,0,0,0,0,22,0,28,0,4,0,4,5,0,0,5,17,0,21,3,6,0,10,17,3,0,23,0,0,28,3,10,0,10,35,7,0,38,0,0,55,0,3,0,7,7,9,0,17,0,0,27,4,13,0,15,7,23,0,27,7,8,59,9,36,0,46,67,42,0,115,81,13,258
111011213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,7,0,7,3,0,0,3,0,3,9,0,0,0,0,0,0,0,0,5,0,10,0,4,0,4,0,0,0,0,3,0,7,0,4,0,4,0,0,0,0,4,0,4,0,0,0,3,4,0,0,4,0,0,8,0,7,0,4,22,3,0,27,0,3,37,0,9,0,5,3,3,0,7,0,0,15,0,19,0,19,6,18,0,25,3,5,52,5,38,0,37,36,24,0,61,20,11,129
111011214,0,0,3,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,7,0,6,0,3,14,0,10,0,8,17,6,0,26,19,6,54,0,5,0,5,0,0,0,0,106,4,116,0,3,0,8,0,0,0,0,84,0,91,4,12,0,12,26,3,0,30,44,0,88,8,12,0,21,53,4,0,60,0,0,85,19,56,0,73,164,47,0,204,5,6,293,3,13,0,16,27,29,0,58,7,5,91,7,63,0,77,24,100,0,124,36,30,254,39,167,0,210,294,181,0,476,287,47,1010
111021215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,3,0,4,3,0,0,3,0,0,7,0,8,0,6,8,0,0,8,0,0,14,0,3,0,6,12,8,0,18,0,0,27,0,3,0,3,6,3,0,7,0,0,14,4,11,0,18,7,33,0,45,6,5,76,10,33,0,38,29,45,0,74,19,8,143
111021216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,11,0,4,0,5,0,0,0,0,3,0,9,0,0,0,3,6,0,0,6,0,0,11,0,3,0,3,5,0,0,7,3,4,13,0,0,0,0,0,0,0,5,3,0,3,0,9,0,12,3,6,0,9,9,3,33,3,23,0,26,16,7,0,26,30,7,83
111021217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,8,0,3,0,3,10,3,0,8,5,3,16,0,0,0,0,0,0,0,0,19,0,23,0,3,0,3,0,0,0,0,12,0,14,3,0,0,3,9,0,0,4,11,0,21,0,4,0,9,9,0,0,4,0,0,14,8,16,0,29,36,14,0,49,3,3,85,0,12,0,13,20,6,0,29,3,0,44,6,20,0,25,11,33,0,43,13,13,90,20,59,0,81,83,53,0,132,57,20,295
111021218,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,24,0,0,26,0,0,31,0,0,0,0,5,4,0,10,0,0,8,0,0,0,0,0,4,0,4,3,7,12,3,0,0,3,37,8,0,50,6,9,66,3,3,0,4,0,0,0,0,51,0,52,4,7,0,11,0,0,0,0,55,0,66,0,10,0,9,18,0,0,18,20,0,50,5,13,0,21,29,3,0,32,8,0,60,8,53,0,56,120,28,0,146,10,3,218,4,18,0,20,21,22,0,43,5,0,75,11,64,0,78,29,89,0,120,41,44,276,29,165,0,198,226,140,0,367,179,48,790
111021219,0,0,3,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,6,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,4,0,9,18,3,3,0,3,13,5,0,18,10,9,44,0,0,0,0,0,0,0,0,37,0,40,3,3,0,8,3,0,0,3,45,0,49,0,15,0,13,9,0,0,8,24,6,54,4,11,0,16,23,3,0,23,4,3,42,3,23,0,30,65,21,0,85,7,3,125,3,13,0,18,13,17,0,31,5,3,53,7,38,0,39,22,59,0,80,21,24,167,21,104,0,128,133,93,0,231,139,40,532
111021220,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,11,0,11,0,5,0,5,0,0,0,0,6,0,7,0,3,0,0,7,0,0,7,0,3,14,0,3,0,5,12,0,0,18,3,3,32,3,6,0,9,5,3,0,8,0,0,16,0,11,0,12,3,15,0,15,8,5,43,4,32,0,39,27,22,0,53,32,10,135
111021221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,5,0,9,11,0,0,12,3,0,25,0,0,0,0,3,5,0,4,0,0,8,0,8,0,8,9,14,0,18,5,4,36,3,21,0,24,23,19,0,38,15,3,77
111031222,0,0,0,0,0,0,7,0,9,0,0,0,0,5,0,0,5,0,0,3,0,3,0,3,36,4,0,34,3,0,44,0,4,0,4,0,0,0,3,3,0,7,0,3,0,7,3,5,0,4,3,0,13,3,10,0,11,42,9,0,49,33,6,107,0,3,0,6,0,0,0,0,135,3,145,3,5,0,10,0,0,0,0,154,3,162,6,15,0,19,45,3,0,47,63,5,132,0,16,0,21,82,9,0,93,3,0,112,12,48,0,66,389,69,0,459,18,10,547,9,27,0,34,74,49,0,121,9,3,174,19,48,0,63,24,80,0,108,29,21,229,54,165,0,214,621,203,0,828,413,43,1500
111031223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,14,4,5,0,4,6,3,0,5,6,3,23,0,3,0,4,0,0,0,0,21,0,28,0,3,0,3,0,0,0,0,26,0,28,0,14,0,19,0,0,0,6,10,0,32,3,15,0,16,6,0,0,7,3,0,30,10,44,0,48,45,16,0,63,9,3,116,4,22,0,22,15,25,0,35,5,3,65,3,61,0,59,14,45,0,62,31,30,185,17,162,0,181,79,87,0,165,108,42,493
111031224,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,0,4,0,0,5,0,3,0,3,23,3,0,24,0,0,25,0,0,0,0,3,5,0,11,0,0,12,0,3,0,3,8,13,0,17,6,12,36,3,5,0,5,41,20,0,62,18,12,96,0,0,0,3,0,0,0,0,101,0,102,3,0,0,5,0,0,0,0,73,3,78,5,18,0,28,25,3,0,29,31,0,89,10,27,0,38,52,8,0,55,4,0,106,23,81,0,103,282,72,0,357,8,4,480,10,53,0,68,70,91,0,167,19,3,257,19,137,0,155,63,198,0,259,72,71,551,69,325,3,394,491,372,0,870,308,83,1661
111031225,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,5,22,0,0,0,0,11,5,0,14,0,0,19,0,0,0,3,13,19,0,31,0,11,42,3,4,0,8,35,25,0,61,8,13,84,0,0,0,0,0,0,0,0,22,0,25,0,7,0,7,0,0,0,0,36,0,51,0,3,0,7,14,0,0,14,19,0,34,5,14,0,18,28,7,0,35,0,0,51,9,35,0,46,178,54,0,232,7,7,299,3,27,0,29,68,113,0,185,8,10,230,17,83,0,102,72,307,3,378,45,51,574,38,172,0,209,356,484,3,844,141,71,1260
111031226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,3,3,12,0,3,0,3,0,0,0,0,11,0,9,0,3,0,4,0,0,0,0,15,0,18,3,3,0,3,3,0,0,3,3,0,12,0,3,0,3,9,0,0,9,0,0,11,3,9,0,14,31,6,0,45,4,0,57,0,9,0,5,10,11,0,18,0,0,22,0,14,0,14,6,14,0,23,8,3,53,10,36,0,49,59,33,0,91,45,7,189
111031227,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,3,0,3,0,6,18,0,0,16,0,0,19,0,3,0,3,4,0,0,3,0,0,7,0,3,0,7,3,7,0,10,0,5,18,3,6,0,10,28,10,0,38,5,9,64,3,0,0,0,0,0,0,0,49,0,52,3,0,0,3,0,0,0,0,46,0,42,0,8,0,7,17,3,0,23,6,0,41,7,12,0,20,37,11,0,49,0,0,71,16,42,0,56,146,54,0,204,8,3,267,10,29,0,42,46,47,0,94,11,0,149,11,78,0,93,34,114,0,146,44,43,330,47,175,0,224,283,233,0,515,164,52,950
111031228,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,4,0,0,4,0,0,9,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,3,0,4,10,0,4,0,5,12,3,0,14,4,4,27,0,0,0,0,0,0,0,0,32,0,29,3,0,0,3,0,0,0,0,43,0,43,0,9,0,9,14,0,0,14,9,0,34,3,5,0,6,31,4,0,35,3,0,51,19,21,0,38,136,23,0,161,8,4,210,7,12,0,21,25,30,0,49,3,3,79,4,31,0,37,29,56,0,84,9,20,149,32,82,0,118,231,115,0,348,105,32,598
111031229,0,0,3,0,0,3,3,0,10,0,0,0,0,9,0,0,10,0,0,7,0,0,0,0,23,10,0,32,0,3,35,0,3,0,0,6,16,0,23,3,0,27,0,10,0,13,3,12,0,17,6,11,42,3,16,0,17,42,36,0,77,28,14,141,0,4,0,6,0,0,0,0,86,0,85,0,7,0,7,0,0,0,0,94,0,102,3,21,0,22,44,4,0,49,39,0,107,8,36,0,40,83,23,0,102,4,0,149,28,90,0,126,486,162,0,652,25,7,805,26,55,0,82,162,187,0,348,22,3,452,16,199,0,218,81,430,0,517,100,85,916,84,417,0,500,851,810,0,1659,360,98,2619
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,4,3,16,0,20,9,7,0,23,0,3,41,0,8,0,5,0,15,0,23,3,0,36,0,33,0,36,4,39,0,42,9,22,119,3,70,0,71,20,71,0,91,19,27,210
111031231,0,0,4,0,0,4,0,0,8,0,0,0,0,18,0,0,18,0,0,18,0,3,0,3,48,3,0,46,0,0,52,0,3,0,3,6,0,0,13,0,0,17,0,0,0,0,3,16,0,17,7,3,28,0,10,0,6,84,16,0,101,9,4,121,0,0,0,0,0,0,0,0,40,0,45,3,3,0,3,0,0,0,0,43,0,44,3,7,0,11,28,0,0,30,9,0,52,4,8,0,16,91,3,0,92,0,0,107,11,24,0,34,435,43,3,487,4,9,536,3,16,0,18,146,53,0,198,4,6,225,6,57,0,63,112,255,3,367,27,37,500,27,118,0,146,811,358,4,1176,130,56,1511
111031232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,4,13,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,9,0,6,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,3,3,0,6,0,0,10,0,14,0,20,23,8,0,32,0,0,55,0,4,0,6,6,10,0,18,0,0,27,3,44,0,49,14,24,0,33,8,16,105,10,68,0,72,53,44,0,99,34,15,215
111031233,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,16,3,0,22,0,0,24,0,0,0,0,4,3,0,3,0,3,7,0,7,0,7,6,10,0,11,3,0,17,0,7,0,7,29,14,0,43,14,3,67,0,0,0,0,0,0,0,0,42,0,45,0,4,0,4,0,0,0,0,58,0,64,0,3,0,7,15,0,0,15,14,0,43,0,9,0,9,28,3,0,34,0,3,39,3,24,0,28,135,27,0,164,6,3,197,6,19,0,20,36,35,0,72,8,3,104,6,67,0,77,19,91,0,119,18,26,241,22,124,0,142,240,154,3,398,153,39,732
111031234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,12,0,3,0,3,10,3,0,12,0,0,12,0,4,0,7,5,8,0,15,0,7,23,0,7,0,8,29,8,0,41,13,4,67,0,3,0,3,0,0,0,0,36,0,37,0,3,0,7,0,0,0,0,28,0,35,5,9,0,8,4,0,0,9,10,0,28,3,7,0,13,19,3,0,20,0,0,33,9,25,0,36,104,19,0,123,4,0,163,3,16,0,17,37,46,0,82,4,0,110,6,35,0,40,40,142,0,182,20,25,271,27,92,0,119,204,215,0,422,110,30,679
111031235,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,0,0,9,0,0,0,0,8,0,0,7,0,0,8,0,0,0,0,3,3,0,3,0,0,8,0,9,0,9,0,6,0,6,3,3,21,3,11,0,8,15,9,0,21,7,4,46,0,0,0,0,0,0,0,0,22,0,22,3,7,0,10,0,0,0,0,22,0,34,4,10,0,18,8,0,0,8,3,0,31,3,19,0,21,17,0,0,24,0,3,46,10,33,0,40,70,24,0,98,5,3,151,5,26,0,30,40,25,0,66,3,3,104,16,124,3,142,28,86,0,116,24,31,313,31,224,0,262,168,138,3,304,90,44,701
112011236,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,3,3,0,6,4,4,23,9,9,0,19,10,8,0,17,24,3,68,3,9,0,7,0,0,0,0,112,0,123,3,12,0,20,0,0,0,0,105,8,126,3,13,0,13,12,0,0,9,56,3,88,3,16,0,21,18,0,0,24,3,3,53,15,50,3,68,99,41,0,139,3,9,217,5,16,0,26,20,32,0,56,11,8,91,14,105,0,117,34,140,0,184,44,85,424,46,225,4,272,185,220,4,409,330,103,1120
112011237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,8,10,0,0,0,3,8,4,0,7,5,9,21,3,0,0,3,0,0,0,0,24,0,28,0,4,0,4,0,0,0,0,31,0,38,0,7,0,13,0,0,0,4,20,0,32,0,10,0,10,14,3,0,12,0,0,24,8,17,0,19,25,7,0,38,0,3,58,0,8,0,5,11,10,0,18,0,10,37,13,73,0,86,18,66,0,84,24,38,222,22,115,0,134,70,90,0,157,100,45,445
112011238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,7,0,3,5,0,0,0,0,5,3,0,7,6,3,19,0,0,0,0,0,0,0,0,23,4,25,0,0,0,0,0,0,0,0,24,0,25,0,0,0,0,3,4,0,6,3,0,8,0,5,0,5,3,0,0,3,0,0,6,0,7,0,10,6,3,0,10,0,3,27,0,4,0,7,6,6,0,13,3,3,30,3,19,0,25,11,37,0,42,17,14,104,8,38,0,44,30,50,0,78,74,25,221
112011239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,5,3,0,10,0,0,0,0,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,19,0,20,0,3,0,3,3,0,0,3,11,0,13,0,3,0,8,9,0,0,9,0,0,12,3,10,0,15,11,7,0,12,0,0,30,0,0,0,3,7,3,0,7,0,0,9,10,14,0,21,5,15,0,21,21,23,86,13,35,0,49,31,21,0,50,63,26,184
112011240,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,7,0,3,0,3,0,3,0,3,0,0,9,0,6,0,6,3,5,0,7,3,3,14,0,8,0,8,9,10,0,21,20,4,56,0,0,0,0,0,0,0,0,55,0,52,0,4,0,4,0,0,0,0,48,0,51,0,3,0,3,3,0,0,3,26,3,41,3,9,0,8,8,0,0,9,0,0,21,11,20,0,32,44,22,0,67,11,4,115,16,20,0,32,33,30,0,64,20,7,133,24,78,0,100,35,86,3,126,40,57,325,47,138,0,181,127,140,3,272,203,75,741
112011241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,24,0,24,0,3,0,3,0,0,0,0,7,0,12,0,4,0,4,0,0,0,3,0,0,5,0,12,0,12,7,3,0,9,0,3,26,0,3,0,3,0,3,0,3,0,3,8,3,10,0,10,5,13,0,22,4,11,49,3,29,0,35,15,19,0,38,50,22,140
112011242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,28,0,25,0,3,0,3,0,0,0,0,13,0,20,0,0,0,0,3,0,0,3,0,0,3,0,4,0,5,11,9,0,22,0,0,28,4,10,0,8,9,8,0,12,0,0,23,4,20,0,22,12,31,0,38,7,4,79,6,35,0,39,31,40,0,81,78,4,202
112011243,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,5,6,0,4,0,3,0,3,0,3,7,5,23,0,0,0,0,0,0,0,0,21,0,20,0,3,0,3,0,0,0,0,25,0,28,0,4,0,3,0,0,0,0,8,3,17,0,3,0,3,6,3,0,7,0,0,12,3,11,0,13,6,3,0,8,0,0,27,0,3,0,7,4,6,0,14,3,3,27,10,40,0,45,9,55,0,69,22,36,172,13,60,0,73,26,68,0,95,86,42,296
112021244,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,4,0,5,0,3,13,0,5,0,9,3,4,0,8,11,4,31,0,0,0,0,0,0,0,0,43,0,46,3,5,0,9,0,0,0,0,48,0,53,3,15,0,13,3,0,0,3,31,0,49,3,13,0,14,6,0,0,6,0,0,21,4,21,0,33,25,12,0,34,0,3,70,4,16,0,16,3,9,0,15,0,3,38,7,47,0,63,7,48,0,55,14,47,174,29,119,3,147,46,64,0,111,134,60,455
112021245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,12,0,3,0,3,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,0,0,0,0,8,0,3,0,4,0,0,0,0,0,3,6,0,3,0,3,6,3,0,6,0,3,16,0,3,0,3,0,7,0,7,0,0,8,0,15,0,13,0,15,0,15,3,22,55,4,26,0,25,9,16,0,23,18,26,96
112021246,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,0,3,0,0,4,3,0,5,7,3,17,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,31,0,32,0,0,0,0,7,0,0,7,14,0,27,0,3,0,6,8,3,0,12,0,0,18,0,23,0,21,38,12,0,48,3,0,73,3,13,0,19,9,8,0,20,3,3,42,0,25,0,26,16,55,0,71,14,21,137,7,68,0,82,83,81,0,156,89,25,355
