SA2_MAINCODE_2016,M_M1_Train_15_24,M_M1_Train_25_34,M_M1_Train_35_44,M_M1_Train_45_54,M_M1_Train_55_64,M_M1_Train_65_74,M_M1_Train_75ov,M_M1_Train_Tot,M_M1_Bus_15_24,M_M1_Bus_25_34,M_M1_Bus_35_44,M_M1_Bus_45_54,M_M1_Bus_55_64,M_M1_Bus_65_74,M_M1_Bus_75ov,M_M1_Bus_Tot,M_M1_Ferry_15_24,M_M1_Ferry_25_34,M_M1_Ferry_35_44,M_M1_Ferry_45_54,M_M1_Ferry_55_64,M_M1_Ferry_65_74,M_M1_Ferry_75ov,M_M1_Ferry_Tot,M_M1_Tram_Inc_LR_15_24,M_M1_Tram_Inc_LR_25_34,M_M1_Tram_Inc_LR_35_44,M_M1_Tram_Inc_LR_45_54,M_M1_Tram_Inc_LR_55_64,M_M1_Tram_Inc_LR_65_74,M_M1_Tram_Inc_LR_75ov,M_M1_Tram_Inc_LR_Tot,M_M1_Taxi_15_24,M_M1_Taxi_25_34,M_M1_Taxi_35_44,M_M1_Taxi_45_54,M_M1_Taxi_55_64,M_M1_Taxi_65_74,M_M1_Taxi_75ov,M_M1_Taxi_Tot,M_M1_CarAsDriv_15_24,M_M1_CarAsDriv_25_34,M_M1_CarAsDriv_35_44,M_M1_CarAsDriv_45_54,M_M1_CarAsDriv_55_64,M_M1_CarAsDriv_65_74,M_M1_CarAsDriv_75ov,M_M1_CarAsDriv_Tot,M_M1_CarAsPas_15_24,M_M1_CarAsPas_25_34,M_M1_CarAsPas_35_44,M_M1_CarAsPas_45_54,M_M1_CarAsPas_55_64,M_M1_CarAsPas_65_74,M_M1_CarAsPas_75ov,M_M1_CarAsPas_Tot,M_M1_Truck_15_24,M_M1_Truck_25_34,M_M1_Truck_35_44,M_M1_Truck_45_54,M_M1_Truck_55_64,M_M1_Truck_65_74,M_M1_Truck_75ov,M_M1_Truck_Tot,M_M1_MBikeScoot_15_24,M_M1_MBikeScoot_25_34,M_M1_MBikeScoot_35_44,M_M1_MBikeScoot_45_54,M_M1_MBikeScoot_55_64,M_M1_MBikeScoot_65_74,M_M1_MBikeScoot_75ov,M_M1_MBikeScoot_Tot,M_M1_Bicycle_15_24,M_M1_Bicycle_25_34,M_M1_Bicycle_35_44,M_M1_Bicycle_45_54,M_M1_Bicycle_55_64,M_M1_Bicycle_65_74,M_M1_Bicycle_75ov,M_M1_Bicycle_Tot,M_M1_Other_15_24,M_M1_Other_25_34,M_M1_Other_35_44,M_M1_Other_45_54,M_M1_Other_55_64,M_M1_Other_65_74,M_M1_Other_75ov,M_M1_Other_Tot,M_M1_WlkOnly_15_24,M_M1_WlkOnly_25_34,M_M1_WlkOnly_35_44,M_M1_WlkOnly_45_54,M_M1_WlkOnly_55_64,M_M1_WlkOnly_65_74,M_M1_WlkOnly_75ov,M_M1_WlkOnly_Tot,M_M1_Tot_M1_15_24,M_M1_Tot_M1_25_34,M_M1_Tot_M1_35_44,M_M1_Tot_M1_45_54,M_M1_Tot_M1_55_64,M_M1_Tot_M1_65_74,M_M1_Tot_M1_75ov,M_M1_Tot_M1_Tot,M_M2_TrnBus_15_24,M_M2_TrnBus_25_34,M_M2_TrnBus_35_44,M_M2_TrnBus_45_54,M_M2_TrnBus_55_64,M_M2_TrnBus_65_74,M_M2_TrnBus_75ov,M_M2_TrnBus_Tot,M_M2_TrnFer_15_24,M_M2_TrnFer_25_34,M_M2_TrnFer_35_44,M_M2_TrnFer_45_54,M_M2_TrnFer_55_64,M_M2_TrnFer_65_74,M_M2_TrnFer_75ov,M_M2_TrnFer_Tot,M_M2_TrnTrm_Inc_LR_15_24,M_M2_TrnTrm_Inc_LR_25_34,M_M2_TrnTrm_Inc_LR_35_44,M_M2_TrnTrm_Inc_LR_45_54,M_M2_TrnTrm_Inc_LR_55_64,M_M2_TrnTrm_Inc_LR_65_74,M_M2_TrnTrm_Inc_LR_75ov,M_M2_TrnTrm_Inc_LR_Tot,M_M2_TrnCarAsDriv_15_24,M_M2_TrnCarAsDriv_25_34,M_M2_TrnCarAsDriv_35_44,M_M2_TrnCarAsDriv_45_54,M_M2_TrnCarAsDriv_55_64,M_M2_TrnCarAsDriv_65_74,M_M2_TrnCarAsDriv_75ov,M_M2_TrnCarAsDriv_Tot,M_M2_TrnCarAsPas_15_24,M_M2_TrnCarAsPas_25_34,M_M2_TrnCarAsPas_35_44,M_M2_TrnCarAsPas_45_54,M_M2_TrnCarAsPas_55_64,M_M2_TrnCarAsPas_65_74,M_M2_TrnCarAsPas_75ov,M_M2_TrnCarAsPas_Tot,M_M2_TrnOth_15_24,M_M2_TrnOth_25_34,M_M2_TrnOth_35_44,M_M2_TrnOth_45_54,M_M2_TrnOth_55_64,M_M2_TrnOth_65_74,M_M2_TrnOth_75ov,M_M2_TrnOth_Tot,M_M2_Train_and_Tot_15_24,M_M2_Train_and_Tot_25_34,M_M2_Train_and_Tot_35_44,M_M2_Train_and_Tot_45_54,M_M2_Train_and_Tot_55_64,M_M2_Train_and_Tot_65_74,M_M2_Train_and_Tot_75ov,M_M2_Train_and_Tot_Tot,M_M2_BusFer_15_24,M_M2_BusFer_25_34,M_M2_BusFer_35_44,M_M2_BusFer_45_54,M_M2_BusFer_55_64,M_M2_BusFer_65_74,M_M2_BusFer_75ov,M_M2_BusFer_Tot,M_M2_BusTrm_Inc_LR_15_24,M_M2_BusTrm_Inc_LR_25_34,M_M2_BusTrm_Inc_LR_35_44,M_M2_BusTrm_Inc_LR_45_54,M_M2_BusTrm_Inc_LR_55_64,M_M2_BusTrm_Inc_LR_65_74,M_M2_BusTrm_Inc_LR_75ov,M_M2_BusTrm_Inc_LR_Tot,M_M2_BusCarAsDriv_15_24,M_M2_BusCarAsDriv_25_34,M_M2_BusCarAsDriv_35_44,M_M2_BusCarAsDriv_45_54,M_M2_BusCarAsDriv_55_64,M_M2_BusCarAsDriv_65_74,M_M2_BusCarAsDriv_75ov,M_M2_BusCarAsDriv_Tot,M_M2_BusCarAsPas_15_24,M_M2_BusCarAsPas_25_34,M_M2_BusCarAsPas_35_44,M_M2_BusCarAsPas_45_54,M_M2_BusCarAsPas_55_64,M_M2_BusCarAsPas_65_74,M_M2_BusCarAsPas_75ov,M_M2_BusCarAsPas_Tot,M_M2_BusOth_15_24,M_M2_BusOth_25_34,M_M2_BusOth_35_44,M_M2_BusOth_45_54,M_M2_BusOth_55_64,M_M2_BusOth_65_74,M_M2_BusOth_75ov,M_M2_BusOth_Tot
124051470,0,4,0,0,3,0,0,5,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,113,80,89,79,13,3,460,42,10,0,0,0,0,0,54,3,11,14,22,7,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,13,0,3,0,3,0,0,20,142,139,102,110,102,21,3,628,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124051580,3,8,0,0,0,0,0,11,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,61,58,65,39,10,0,256,3,4,0,0,0,0,0,16,0,9,6,10,5,0,0,32,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,4,3,3,0,0,15,31,93,72,86,54,10,3,345,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124051581,27,47,28,25,13,6,0,145,33,15,11,10,8,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,421,874,978,1012,761,200,22,4272,134,63,36,29,11,0,0,277,4,26,25,27,26,7,0,116,5,8,6,16,10,3,0,39,3,9,7,0,7,0,0,16,4,7,9,8,4,0,0,24,15,21,12,12,14,4,0,77,643,1076,1124,1127,846,215,26,5055,10,14,13,0,7,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,4,0,0,0,0,9,0,0,3,3,0,0,0,6,19,14,15,11,10,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
125011473,137,390,276,163,75,15,0,1059,28,169,80,49,23,0,0,352,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,3,3,3,4,4,0,0,0,17,887,3264,3486,2796,1806,301,22,12558,135,134,70,45,41,3,0,435,10,47,42,50,27,11,0,185,16,50,32,32,24,0,0,159,9,28,48,27,18,0,0,129,3,17,25,27,14,0,0,86,18,64,44,25,11,7,0,177,1248,4181,4122,3213,2034,338,22,15158,69,181,100,72,50,8,0,472,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,18,48,40,28,18,3,0,154,12,14,4,3,6,0,0,44,3,3,10,9,7,0,0,25,104,246,151,108,78,14,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,0,0,22,0,3,0,0,0,0,0,5,0,4,5,3,0,0,0,14
125011475,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,18,16,17,0,0,89,0,4,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,26,23,20,24,0,0,105,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,23,57,29,31,17,4,0,157,3,9,3,3,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,14,188,516,515,538,336,58,7,2158,31,16,9,13,7,0,0,83,5,12,14,10,9,0,0,54,7,7,5,5,3,0,0,25,6,4,3,6,4,0,0,17,0,5,0,4,0,0,0,16,11,41,25,19,18,3,0,114,268,673,612,632,397,66,10,2655,7,4,8,11,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,8,4,0,0,28,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,22,14,19,22,9,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011583,37,45,17,9,5,0,0,117,7,15,8,7,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,192,493,473,406,248,67,3,1879,52,20,12,6,4,3,0,100,3,7,8,5,6,3,0,40,6,4,3,0,4,0,0,20,0,0,0,4,0,0,0,8,0,3,6,4,9,0,0,19,25,14,22,10,10,0,0,76,322,595,554,452,291,74,10,2297,12,14,7,5,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,11,18,22,8,9,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
125011584,6,19,9,11,4,0,0,51,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,75,238,282,300,184,42,3,1120,18,18,7,5,3,0,0,49,0,7,6,8,8,0,0,30,0,0,3,3,0,0,0,7,0,0,4,3,4,0,0,12,0,3,3,0,4,0,0,14,7,7,3,7,6,0,0,27,108,297,311,342,217,43,0,1322,5,3,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,3,5,10,8,3,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
125011585,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,50,46,55,39,9,3,227,6,3,3,3,0,0,0,16,0,0,0,5,3,0,0,10,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,6,3,0,0,4,0,0,15,38,67,59,63,50,11,3,296,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011586,60,138,88,76,44,14,0,419,22,27,13,22,3,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,451,1316,1305,1274,889,184,14,5438,88,45,32,32,18,4,0,214,10,8,18,29,25,10,3,98,4,9,9,18,9,0,0,48,8,8,11,16,3,0,0,40,4,0,9,13,0,4,0,24,26,41,32,15,23,5,0,149,678,1593,1516,1496,1012,216,19,6528,30,42,35,11,27,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,21,15,8,0,0,61,9,0,0,0,0,0,0,19,3,3,0,4,3,0,0,17,50,65,62,35,36,4,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
125011587,20,32,22,10,3,0,0,93,5,11,6,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,98,321,347,360,229,52,6,1404,17,23,7,3,0,3,0,52,3,0,5,4,3,0,0,18,0,4,0,3,3,0,0,9,3,0,7,3,0,0,0,14,3,0,0,3,0,0,0,14,9,3,11,4,10,0,0,35,154,398,398,396,256,55,4,1662,3,11,5,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,14,4,10,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125021476,7,11,9,3,6,0,0,41,10,12,3,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,285,269,316,217,52,0,1326,20,15,7,7,5,0,0,57,3,9,3,6,3,0,4,33,0,5,0,0,3,0,0,10,0,3,4,0,0,0,0,11,0,0,0,3,6,0,0,14,36,12,4,11,10,4,0,83,265,349,313,360,252,66,6,1612,17,17,4,3,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,12,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125021477,39,39,34,34,17,3,0,162,29,43,34,27,23,6,3,156,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,18,484,1345,1648,1654,1174,220,24,6553,69,73,31,22,23,4,0,228,14,17,25,38,23,12,0,122,7,16,12,21,5,0,0,54,4,9,12,9,4,3,0,47,4,8,7,14,6,0,0,38,13,15,10,15,16,3,0,79,665,1569,1823,1834,1298,247,28,7463,35,46,28,30,20,4,0,164,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,15,12,4,3,0,0,42,3,3,0,0,0,0,0,6,0,3,0,3,3,0,0,12,45,66,41,41,22,4,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,12,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
125021478,0,11,3,0,0,0,0,19,4,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,43,120,114,118,76,26,6,500,18,4,3,3,4,0,0,33,0,4,6,6,3,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,4,3,0,3,7,0,0,14,72,143,134,138,95,23,11,618,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031479,22,59,40,30,20,3,0,179,3,5,8,5,7,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,247,777,868,940,702,134,15,3680,54,55,25,34,22,0,0,191,5,29,29,26,19,3,0,118,0,7,5,11,10,0,0,37,0,0,0,4,0,0,0,7,3,3,7,4,0,4,0,26,8,13,6,18,7,3,0,46,349,950,997,1074,778,143,14,4316,5,17,9,8,11,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,5,25,16,8,12,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
125031480,26,37,21,20,17,3,0,114,0,10,0,3,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,12,217,532,606,697,508,125,7,2692,64,32,19,19,8,0,0,148,7,18,27,25,6,7,0,83,0,4,0,4,0,0,0,9,0,0,11,3,0,0,0,14,3,12,3,5,0,0,0,21,5,4,8,10,9,4,0,47,325,650,697,783,559,137,9,3169,6,7,6,7,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,11,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,13,19,8,11,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031481,43,73,54,41,39,10,0,258,10,3,3,3,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0,23,234,631,684,688,565,121,12,2932,66,29,12,20,14,0,0,138,10,22,21,17,5,3,0,76,4,4,8,8,10,0,0,38,4,3,4,3,3,0,0,17,3,3,3,4,9,0,0,29,21,17,20,13,13,4,0,83,392,803,819,796,655,151,12,3625,19,15,7,13,3,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,4,0,0,36,3,3,0,0,0,0,0,8,0,3,3,0,0,0,0,6,22,24,18,23,13,3,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031482,7,7,13,3,3,0,0,35,8,6,5,8,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,8,246,607,645,602,414,81,3,2598,65,27,24,12,4,0,0,127,3,11,19,19,20,5,0,80,3,8,3,4,3,0,0,19,0,3,3,5,0,0,0,10,3,4,0,0,3,0,0,10,12,11,13,7,5,3,0,57,349,689,725,662,461,92,3,2986,12,9,3,8,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,6,8,9,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
125031483,27,21,3,4,0,0,0,58,4,17,3,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,138,461,437,383,261,43,3,1733,47,33,12,5,0,3,0,104,4,18,22,16,5,0,0,67,0,6,3,3,3,0,0,17,0,4,0,0,3,0,0,10,0,5,8,3,6,0,0,18,9,14,5,5,3,3,0,37,237,570,499,424,294,53,6,2071,11,11,3,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,4,10,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031484,3,4,3,3,4,0,0,25,3,5,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,11,106,214,212,210,157,40,3,931,33,17,5,10,3,0,0,64,3,7,10,14,11,0,0,50,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,10,9,5,3,0,3,0,0,25,163,265,245,244,187,45,4,1144,3,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
125031485,26,46,20,8,3,0,0,100,16,4,4,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,20,227,460,415,353,247,51,13,1772,68,28,13,16,13,4,0,136,5,5,22,9,9,3,0,55,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,11,9,8,4,0,3,35,25,24,9,9,11,7,0,85,368,595,495,402,290,67,11,2231,13,9,8,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,8,7,8,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
125031486,12,18,14,3,0,0,0,45,33,28,20,14,11,0,0,106,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,4,0,0,0,9,454,1229,1509,1626,1236,232,12,6304,88,67,33,36,21,0,0,237,8,19,35,45,27,13,0,148,8,8,8,9,6,0,0,41,0,6,3,5,0,0,0,23,0,4,3,12,8,0,0,29,3,3,8,6,3,0,0,18,603,1382,1642,1762,1316,246,15,6967,18,26,11,9,5,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,22,17,15,6,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
125031487,13,28,15,13,8,0,0,80,5,24,3,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,137,357,471,432,287,51,0,1730,21,19,20,7,4,0,0,83,3,7,11,13,3,0,0,44,0,7,3,3,3,0,0,17,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,180,455,524,475,317,59,5,2005,5,12,5,4,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,6,0,0,0,0,6,0,0,0,0,0,0,0,3,10,18,8,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,29,66,29,24,18,3,0,169,31,18,21,11,9,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,12,297,716,649,564,443,140,10,2824,41,35,10,10,13,7,0,123,3,7,3,11,3,3,0,33,4,3,7,11,0,0,0,20,3,3,8,3,0,0,0,19,3,10,3,3,0,0,0,18,18,48,30,24,22,3,0,140,440,910,771,656,512,162,10,3459,25,33,16,5,10,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,3,0,0,0,19,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,7,27,43,22,8,10,3,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
125041490,6,9,3,0,3,0,0,22,7,4,3,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,303,283,290,192,73,6,1287,26,6,7,5,3,0,0,49,3,3,3,7,10,3,0,25,0,8,0,5,0,4,0,19,3,0,0,0,3,0,0,13,0,3,3,3,3,0,0,10,9,4,3,0,10,3,0,30,210,329,308,321,221,82,4,1479,10,6,7,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,7,6,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041491,35,141,97,59,40,18,0,398,25,32,21,21,21,6,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,5,264,981,1025,931,684,175,16,4086,57,26,17,24,12,5,0,142,0,3,13,8,10,0,0,38,3,4,11,12,6,0,0,32,0,10,16,17,11,0,0,56,3,4,4,3,5,3,0,31,26,62,59,43,20,9,0,218,418,1281,1261,1123,814,224,13,5127,11,19,25,12,20,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,11,6,10,0,0,51,5,3,5,4,3,0,0,15,0,6,3,0,3,0,0,13,24,43,42,26,38,5,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
