SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
211011258,0,0,0,59,57,0,3,0,0,60,51,0,0,0,0,60,55,6,4,0,0,69,82,3,3,3,0,92,61,7,6,0,0,79,50,7,9,0,0,62,26,0,0,0,0,26,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,488,34,38,10,3,565,83,0,0,0,0,86,56,0,0,0,0,60,36,0,0,0,0,42,37,4,8,0,0,50,53,8,5,0,0,72,38,7,13,8,0,67,56,12,7,0,0,75,69,6,8,0,0,76,33,0,5,4,0,43,25,4,5,4,0,38,8,4,0,0,0,14,3,0,0,0,0,5,3,0,0,0,0,3,515,35,53,26,7,629,46,0,0,4,0,48,9,0,0,0,0,15,1054,72,88,37,8,1258,12,0,0,0,0,18,97,0,3,0,0,107,123,3,6,0,0,136,165,12,10,0,0,189,164,21,16,0
211011259,3,0,0,167,111,0,6,0,0,118,71,3,3,0,0,75,99,5,8,0,0,111,118,10,3,0,0,132,121,5,13,0,0,138,108,11,12,0,0,129,58,6,0,0,0,70,17,3,0,0,0,21,4,0,0,0,0,5,0,0,0,0,0,0,955,45,44,7,3,1056,106,0,0,0,0,112,136,0,0,0,0,139,106,3,7,0,0,113,127,0,5,3,0,132,132,5,11,3,0,151,175,3,15,3,0,193,175,4,13,0,0,197,172,3,3,0,0,181,172,7,7,0,0,190,124,6,9,3,0,146,42,3,11,3,0,55,4,0,3,0,0,12,3,0,0,0,0,5,1478,36,88,21,7,1626,133,3,3,3,0,144,39,0,3,0,4,49,2607,95,139,32,11,2874,14,0,0,0,0,14,139,0,6,0,0,144,249,3,7,0,0,264,188,8,17,0,0,212,137,21,5,3
211011260,3,0,0,303,171,8,0,0,0,177,159,12,8,0,3,183,160,8,4,3,0,173,225,16,11,3,3,257,212,9,6,0,0,230,140,10,7,0,0,158,81,5,3,5,0,99,22,0,3,0,0,29,5,0,0,0,0,8,0,0,0,0,0,4,1778,85,52,14,8,1946,526,0,3,0,3,536,536,4,4,3,3,544,222,3,11,0,3,230,180,6,9,5,4,203,196,13,13,8,0,225,254,7,8,3,0,273,270,9,16,4,3,300,238,14,14,0,0,271,228,5,19,3,0,248,160,6,8,5,0,183,64,3,8,3,0,80,20,5,4,0,3,27,3,0,0,3,0,9,2894,80,113,33,23,3139,181,5,6,0,0,194,64,0,3,5,6,84,4923,170,178,50,38,5363,77,0,0,0,0,77,411,7,4,0,0,422,563,15,16,0,3,598,399,26,15,6,3,440,338,32,22,3
211011446,3,0,0,184,165,5,11,0,3,180,138,3,6,0,0,151,136,14,3,0,0,153,179,14,11,4,0,201,180,12,12,3,3,213,158,17,5,0,0,179,82,3,7,0,0,91,26,5,0,0,0,30,0,0,0,0,0,3,3,0,0,0,0,3,1391,83,60,12,4,1549,197,0,0,0,0,198,190,0,3,0,3,190,99,7,3,3,0,113,122,0,16,0,0,138,134,10,18,4,0,165,187,10,22,3,4,222,183,12,16,5,3,215,160,8,12,0,3,179,166,12,14,3,0,197,102,7,5,0,0,112,40,3,12,3,0,60,15,0,0,0,0,22,6,3,0,3,0,6,1589,72,114,24,14,1817,120,3,4,0,3,135,39,0,0,6,5,51,3138,156,184,44,28,3552,53,0,0,0,0,56,279,0,6,0,0,297,432,18,20,0,0,476,397,34,35,0,3,472,359,43,23,0
211011447,12,0,0,82,57,0,5,0,0,56,50,3,8,0,0,62,48,3,4,7,3,63,66,5,5,0,0,80,68,9,4,0,0,83,47,3,7,3,0,58,23,3,3,0,0,37,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,492,35,46,11,3,594,74,0,0,0,3,74,84,0,0,0,0,85,71,0,3,0,0,72,48,3,12,4,0,66,59,3,13,0,0,79,80,4,3,0,0,86,84,3,13,3,0,98,48,7,3,4,0,66,70,15,8,0,0,87,53,8,6,3,0,70,21,0,10,3,0,29,4,3,3,0,0,12,0,0,0,0,0,8,705,46,78,16,5,845,60,0,3,0,0,69,29,0,3,3,3,36,1283,81,125,36,15,1542,20,0,0,0,0,23,111,0,0,0,0,111,160,8,28,0,4,204,119,12,14,3,3,151,119,28,22,0
211011448,3,0,0,159,130,5,8,3,0,147,86,10,7,0,0,99,101,11,10,0,0,126,124,14,16,0,0,152,106,10,8,3,0,121,102,11,8,0,0,121,48,6,0,3,3,61,10,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,969,70,49,14,6,1109,150,0,0,0,0,153,151,0,0,0,0,151,99,0,7,0,0,101,106,5,9,0,5,131,121,0,14,3,0,141,114,7,10,3,0,141,149,11,19,0,0,178,121,10,9,0,3,144,110,9,9,0,3,132,73,4,8,0,3,91,36,4,6,0,0,45,3,0,0,0,0,8,0,0,0,0,0,3,1233,45,100,19,13,1412,93,9,10,0,3,106,22,0,3,4,5,33,2319,127,159,39,31,2668,42,0,0,0,0,42,242,3,3,0,0,253,380,13,11,3,4,406,341,37,28,5,4,416,279,33,23,3
211011449,0,0,0,17,15,0,0,0,0,14,4,0,0,0,0,11,12,0,0,0,0,8,12,0,4,0,0,18,6,0,0,0,0,10,3,0,0,0,0,6,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,5,6,3,0,100,11,0,0,0,0,11,10,0,0,0,0,10,5,0,3,0,0,4,8,6,3,0,0,14,12,0,4,0,0,16,18,5,6,0,0,28,15,0,4,6,0,22,12,0,4,0,0,13,17,3,4,0,0,24,15,3,3,0,0,16,4,3,0,3,0,9,0,0,3,0,0,0,0,0,0,0,0,0,117,16,31,6,0,172,9,0,0,0,0,5,7,0,0,0,0,9,215,24,38,7,0,291,6,0,0,0,0,6,20,0,0,0,0,18,30,0,3,0,0,34,25,8,0,0,0,32,15,8,0,0
211021261,0,0,0,66,26,0,3,0,0,36,23,3,0,0,0,30,36,12,4,0,0,50,41,11,3,0,0,61,58,8,6,0,0,77,59,7,3,0,0,64,19,0,4,0,0,28,6,3,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,369,46,32,5,0,460,33,0,0,0,0,34,55,0,4,0,0,59,40,3,0,0,0,42,54,0,7,0,0,63,48,3,11,9,0,73,84,10,15,3,0,116,96,13,19,6,0,137,74,7,14,3,0,103,59,10,15,4,0,83,51,5,13,3,0,71,21,5,4,0,0,35,12,3,3,0,0,22,4,0,5,3,0,11,625,78,106,34,5,847,39,4,11,0,0,52,15,0,3,0,0,18,1054,125,149,43,5,1376,6,0,0,0,0,6,53,3,0,0,0,58,117,11,7,0,0,131,83,8,6,0,0,102,57,16,3,3
211021262,0,0,0,37,16,0,0,0,0,28,26,4,5,0,0,40,16,8,3,0,0,28,33,15,3,0,0,51,38,11,9,0,0,57,32,6,6,0,0,48,16,5,6,3,0,22,3,3,0,0,0,11,0,0,3,0,0,9,0,3,0,0,0,5,239,64,36,4,5,344,77,0,0,0,0,79,69,0,3,0,0,71,25,0,4,0,0,35,23,3,5,4,0,32,36,0,12,3,0,52,45,10,16,3,0,75,68,11,18,3,0,105,68,14,7,7,0,90,58,10,6,5,0,76,27,7,10,3,0,50,14,15,8,8,0,45,7,3,0,0,0,9,0,6,0,0,0,3,526,74,94,33,0,724,41,3,3,0,0,46,10,4,3,3,3,23,810,144,132,44,13,1141,23,0,0,0,3,23,75,0,9,0,0,83,91,9,13,0,0,109,67,13,10,0,0,87,58,13,11,0
211031263,3,0,0,160,93,4,3,0,0,100,112,6,3,0,0,119,126,12,3,0,0,137,150,11,8,0,0,171,161,17,8,0,0,185,114,12,7,4,0,135,70,5,3,0,0,77,16,5,0,0,0,25,0,3,0,0,0,4,0,0,0,0,0,3,1136,76,29,9,3,1258,177,0,0,0,5,175,135,0,0,0,3,143,73,3,0,0,0,83,100,5,14,3,3,122,113,10,7,3,0,125,133,12,16,7,0,162,129,13,13,9,0,165,127,10,12,7,0,156,99,13,5,0,0,120,77,16,7,3,0,104,35,8,0,0,0,44,5,0,3,0,0,10,4,0,0,0,0,9,1199,91,70,33,15,1406,66,4,3,0,0,75,39,5,0,5,6,58,2441,185,109,44,28,2793,99,0,0,0,4,101,459,4,3,0,3,469,644,17,16,0,0,681,640,38,30,3,0,712,645,50,13,3
211031265,3,0,0,48,35,0,4,0,0,43,16,3,3,3,0,27,34,4,8,0,0,48,42,11,9,4,0,64,49,5,18,0,0,79,36,3,3,0,0,48,9,0,0,0,0,15,11,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,324,43,58,7,0,434,52,0,0,0,0,58,52,0,5,0,3,57,36,3,3,0,0,39,36,0,5,3,0,53,48,6,17,3,0,66,65,9,18,3,0,86,71,3,15,7,0,94,71,3,11,5,4,97,57,3,8,3,0,73,38,7,11,0,0,54,15,0,5,0,0,28,11,0,6,0,0,13,3,0,0,0,0,4,551,38,113,24,5,729,33,3,4,0,0,35,11,0,3,0,0,15,914,79,175,37,11,1217,19,0,0,0,0,19,88,3,7,0,0,100,76,8,19,0,0,100,70,14,11,0,0,97,48,20,21,3
211031266,8,0,0,456,345,11,4,4,0,368,241,17,0,3,0,265,299,27,10,4,0,338,362,16,20,3,0,400,371,26,16,3,5,421,320,12,9,0,0,337,147,6,4,0,0,157,34,3,0,0,0,34,6,0,0,0,0,11,0,0,0,0,0,0,2894,117,72,16,18,3118,559,3,0,3,5,567,596,0,3,3,4,603,237,3,13,3,0,248,259,3,14,6,0,281,309,12,20,8,0,349,367,17,16,3,0,405,366,26,17,3,4,415,335,21,14,6,5,380,282,12,13,5,0,317,225,11,10,3,0,255,71,11,3,3,0,96,33,3,3,0,0,34,4,0,0,0,0,8,3639,119,139,42,22,3961,274,3,9,0,6,286,87,5,3,7,15,118,6898,253,216,70,53,7482,113,0,0,0,3,115,703,4,13,0,8,730,1044,26,36,0,0,1106,926,51,30,6,3,1020,777,89,17,8
211031267,8,3,0,205,106,4,6,0,3,111,79,9,5,0,0,97,130,8,12,4,0,158,156,13,10,0,0,177,180,14,11,3,0,206,120,6,13,3,0,144,80,3,0,0,0,85,20,0,0,0,0,20,4,3,0,0,0,6,0,0,0,0,0,0,1187,63,77,13,4,1343,132,0,0,0,0,132,155,0,3,0,0,160,127,0,3,3,0,133,169,0,8,4,0,184,176,6,15,0,0,197,207,3,22,3,0,232,221,14,14,3,0,257,216,6,18,4,0,242,220,7,16,5,3,242,157,8,11,0,0,173,64,4,10,4,0,86,19,0,3,0,3,25,7,0,0,0,0,8,1869,54,128,23,7,2077,168,5,11,0,0,183,38,3,0,0,3,44,3261,121,216,44,13,3652,28,0,0,0,0,28,178,0,11,0,0,186,302,17,20,4,0,339,208,20,25,5,3,256,185,30,17,0
211031268,3,0,0,38,28,3,0,0,0,31,17,3,4,0,0,29,18,6,3,3,0,35,29,4,0,0,0,34,25,0,8,0,0,34,19,3,6,0,0,29,6,4,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,210,25,26,7,3,277,51,0,0,0,0,56,42,0,0,0,0,42,35,3,3,0,0,40,29,4,3,3,0,42,32,9,10,0,0,48,45,7,8,3,0,58,44,4,3,0,0,58,41,3,8,0,3,57,39,3,10,3,0,52,31,7,4,0,0,45,8,3,11,4,0,19,0,3,0,3,0,10,0,0,0,0,0,0,398,43,67,18,3,525,21,6,0,0,0,22,8,0,0,3,4,15,637,78,95,25,8,837,10,0,0,0,0,6,47,0,8,0,0,52,52,6,12,0,0,75,48,8,4,0,4,66,36,19,12,0
211031450,10,0,0,135,92,4,11,0,0,109,68,10,3,0,0,83,83,12,6,0,0,99,112,3,15,3,0,134,93,6,12,8,0,113,92,16,9,4,3,119,43,4,0,0,0,48,15,3,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,825,60,59,15,6,966,113,0,0,0,0,109,91,0,0,0,0,89,66,0,6,3,0,79,80,8,13,0,0,102,99,3,16,0,0,123,141,9,8,3,3,169,119,3,6,7,0,131,116,8,8,0,0,129,94,0,4,3,3,103,93,6,18,0,3,110,34,3,0,3,0,38,10,3,0,0,0,9,0,0,0,0,0,0,1046,40,89,23,7,1211,72,3,4,0,0,81,36,0,0,0,4,42,1977,103,152,40,22,2296,33,0,0,0,0,37,208,0,9,0,3,219,313,13,15,0,0,345,274,30,39,0,0,339,216,42,17,3
211031451,3,0,0,70,49,4,10,3,0,64,37,0,5,0,0,43,42,7,3,0,0,50,60,8,3,0,0,73,73,0,11,0,0,88,53,4,5,0,0,65,31,3,4,0,0,35,7,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,456,32,41,11,4,543,96,0,0,0,0,99,85,0,0,0,0,85,56,0,4,0,0,62,68,4,11,0,0,87,63,12,5,4,0,77,67,9,15,3,0,99,81,10,4,0,0,93,72,4,7,3,0,92,62,3,9,0,0,82,51,7,7,0,0,58,25,9,4,0,0,40,4,0,0,0,0,9,0,0,0,0,0,9,742,48,80,17,6,889,54,0,10,3,0,65,18,0,0,0,3,22,1271,78,130,28,7,1519,24,0,0,0,0,24,75,0,0,0,0,79,143,6,4,0,3,162,127,20,19,5,0,165,117,16,12,0
211031452,0,0,0,50,60,0,3,0,0,62,46,5,0,0,0,50,44,5,4,0,0,50,61,0,0,0,0,68,75,8,4,0,0,84,57,0,3,0,0,60,30,4,0,0,0,31,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,463,22,22,8,3,512,36,0,0,0,5,43,52,0,0,0,0,53,21,0,0,0,0,20,35,0,7,0,0,46,49,3,0,3,0,60,66,7,8,0,0,78,41,3,3,0,0,50,37,0,3,0,0,42,28,3,0,0,0,32,27,0,0,3,0,28,8,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,405,18,33,6,4,467,44,0,0,0,0,50,18,0,3,0,0,19,933,39,53,15,12,1052,26,0,0,0,0,26,114,0,5,0,0,120,165,7,4,0,0,175,173,14,7,0,0,205,195,13,11,0
211041269,0,0,0,118,110,4,6,0,0,116,78,3,3,4,0,89,118,15,7,0,0,140,116,6,5,4,0,133,112,8,6,3,0,134,98,5,7,0,0,106,39,0,0,0,0,44,20,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,893,49,41,10,7,1001,291,0,0,0,4,296,246,0,4,0,0,253,95,3,7,0,0,106,101,3,4,3,0,111,91,10,5,3,0,109,116,12,9,0,0,132,117,6,7,3,0,136,153,4,5,0,0,165,111,3,9,0,0,119,94,0,3,0,0,107,54,0,8,0,0,60,19,0,0,4,0,23,9,0,0,4,0,10,1495,46,67,16,7,1628,102,0,3,0,0,107,38,7,3,7,5,54,2524,103,111,28,23,2786,15,0,0,0,0,15,122,0,0,0,3,124,222,5,9,0,5,235,242,10,13,0,0,268,245,18,6,4
211041270,5,0,3,173,146,3,3,0,3,153,115,8,4,3,0,125,137,15,7,0,0,163,154,19,12,3,0,188,135,21,7,0,0,163,107,7,4,0,0,123,63,3,3,0,0,67,16,0,3,0,0,25,4,0,0,0,0,9,0,0,0,0,0,0,1128,86,47,8,11,1279,64,0,0,3,0,68,89,0,4,3,3,99,64,3,6,3,3,80,95,3,16,9,0,120,133,16,24,5,0,179,185,11,23,4,0,219,190,8,15,8,0,222,136,13,16,3,3,175,116,12,18,3,0,148,88,3,9,3,0,100,35,6,3,3,0,47,13,0,3,0,0,14,3,0,0,3,0,10,1212,82,148,39,6,1487,74,4,3,0,0,83,24,0,0,0,3,37,2436,181,198,47,21,2884,32,0,0,0,0,27,202,3,3,0,0,207,390,14,9,3,3,417,438,25,19,0,5,487,346,56,17,4
211041271,0,0,0,185,129,3,3,0,0,134,97,3,5,3,0,109,96,12,0,0,0,115,160,18,9,0,0,185,146,10,10,0,0,157,111,9,6,0,0,125,50,3,3,0,0,59,22,4,0,0,0,23,9,0,0,0,0,9,0,0,0,0,0,0,1109,64,35,4,3,1218,132,0,0,0,0,130,152,0,3,0,0,156,99,0,3,0,0,98,103,3,8,0,0,120,89,11,13,0,0,116,146,5,12,4,3,176,173,16,11,3,3,200,121,7,9,0,0,136,130,9,13,0,0,148,85,4,7,0,0,101,60,8,5,0,0,70,16,3,0,4,0,24,0,3,0,0,0,3,1304,60,87,18,7,1483,80,0,0,0,0,79,45,0,0,0,8,54,2538,131,132,26,16,2844,46,0,0,0,0,43,267,3,3,0,0,272,477,15,7,0,0,497,458,29,7,3,0,498,344,39,24,3
211041272,0,0,0,73,43,3,3,0,0,41,28,3,4,3,0,38,29,4,3,0,0,37,62,3,3,0,0,70,54,11,9,0,0,69,41,4,5,0,0,59,16,3,0,0,0,25,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,394,35,32,3,3,464,52,0,0,0,0,52,52,0,0,0,0,53,36,0,0,0,0,37,38,4,7,0,0,47,56,3,10,0,0,67,78,5,13,4,0,103,48,7,10,4,0,67,55,3,7,3,0,66,43,6,8,0,0,57,46,3,4,0,0,49,17,3,4,0,0,30,6,3,5,0,0,10,0,0,3,0,0,3,518,38,69,21,0,644,37,0,0,0,0,46,3,0,0,0,3,10,958,74,101,34,9,1161,24,0,0,0,0,24,121,3,0,0,0,124,188,3,9,0,0,204,141,22,12,0,0,174,131,16,16,3
211041273,4,0,0,72,66,4,0,0,0,66,34,0,4,0,0,43,42,3,9,0,0,49,62,11,4,4,0,75,55,5,4,0,0,64,61,5,4,0,0,69,33,3,4,0,0,37,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,459,34,37,0,3,533,90,0,0,0,0,98,86,0,0,0,0,84,35,0,5,0,0,43,43,5,3,0,0,50,55,3,7,3,0,66,63,4,13,3,0,81,72,3,4,0,0,84,84,3,7,0,0,95,82,0,7,0,0,90,60,0,6,0,0,66,21,0,3,6,0,31,5,0,0,0,0,6,0,0,0,0,0,0,697,26,64,18,3,807,44,0,0,0,0,41,10,0,0,3,0,19,1215,58,94,27,8,1398,12,0,0,0,0,14,58,3,4,0,0,68,110,3,13,0,0,126,116,12,8,0,0,141,92,5,10,0
211051274,4,0,0,51,31,6,0,0,0,33,24,0,4,0,0,37,32,6,10,0,0,47,39,10,8,0,0,64,41,3,11,0,0,57,28,4,9,0,0,43,22,7,11,0,0,37,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,295,40,53,4,6,394,67,0,0,0,3,74,49,0,0,0,0,49,24,4,3,0,0,31,42,0,11,0,0,54,49,6,10,0,4,78,67,3,12,3,0,91,59,4,15,3,0,81,51,9,11,3,0,68,69,10,10,0,0,89,23,3,7,3,0,41,14,3,6,4,0,24,0,0,0,0,0,5,0,0,3,0,0,3,524,45,91,27,3,690,23,3,4,3,0,37,13,0,0,3,0,18,858,91,151,34,7,1142,13,0,0,0,0,13,69,0,3,0,0,76,86,0,6,0,0,95,72,8,8,0,0,97,66,15,21,0
211051275,0,0,0,97,49,7,0,0,0,56,35,0,0,0,0,32,49,3,0,0,0,56,57,7,4,0,0,66,62,6,3,0,0,67,49,4,0,0,0,55,23,3,0,0,0,28,3,0,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,514,32,22,3,10,578,314,0,0,0,3,318,178,0,0,0,0,181,60,0,0,0,0,62,58,3,7,0,0,74,72,3,4,3,0,89,95,3,12,3,0,111,101,9,6,3,0,124,87,3,10,0,0,98,78,6,4,3,0,89,52,3,6,6,0,65,16,3,0,0,0,24,3,0,3,0,0,8,0,0,0,0,0,3,1120,41,62,19,9,1243,52,3,3,3,0,64,18,3,0,3,3,30,1703,76,84,29,20,1911,52,0,0,0,0,52,175,0,6,0,0,180,203,11,14,0,3,229,130,19,8,0,3,156,111,22,13,0
211051276,4,0,0,85,61,5,4,0,0,68,57,3,11,0,0,73,64,15,9,0,0,91,69,19,7,0,0,104,75,14,19,0,0,116,47,18,9,3,0,80,28,7,8,6,3,43,5,0,0,0,3,16,3,0,3,0,0,6,0,0,0,0,0,0,598,80,69,17,11,777,148,0,0,0,3,148,140,0,3,0,0,150,88,3,3,3,0,94,98,8,16,0,3,123,117,9,14,5,0,145,136,5,22,4,0,162,110,11,21,5,0,149,114,9,16,4,0,140,104,8,13,6,4,142,59,5,10,7,3,80,26,11,6,12,0,53,10,0,4,3,0,21,3,0,3,3,0,8,1148,71,129,49,18,1418,84,3,11,4,3,104,30,4,4,10,5,56,1861,158,221,75,42,2358,53,0,0,0,0,50,161,3,4,0,0,170,167,17,14,0,3,204,155,15,17,3,0,190,145,22,19,0
211051277,0,0,0,66,55,3,0,0,0,59,53,0,4,0,0,59,70,3,5,0,0,77,94,11,7,0,0,107,75,3,6,0,0,84,49,3,0,4,0,53,46,3,0,0,0,50,8,3,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,568,31,22,7,5,632,49,0,0,4,0,52,60,0,0,0,0,56,27,0,3,0,0,31,49,0,3,4,0,56,58,8,12,0,0,78,56,3,3,3,0,66,62,3,3,0,0,67,65,0,4,3,0,73,43,3,4,4,0,61,42,3,4,4,0,50,21,4,5,0,0,26,4,0,0,0,0,3,0,0,0,0,0,7,529,24,47,28,0,635,48,0,3,0,0,54,26,0,3,3,3,37,1182,59,79,38,6,1360,37,0,0,0,0,35,185,0,12,0,3,201,297,11,10,0,0,323,248,15,9,0,5,281,283,12,12,0
