SA2_MAINCODE_2016,MaOpD_400_499_H_0,MaOpD_400_499_H_1_15,MaOpD_400_499_H_16_24,MaOpD_400_499_H_25_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40,MaOpD_400_499_H_41_48,MaOpD_400_499_H_49mo,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_15,MaOpD_500_649_H_16_24,MaOpD_500_649_H_25_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40,MaOpD_500_649_H_41_48,MaOpD_500_649_H_49mo,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_15,MaOpD_650_799_H_16_24,MaOpD_650_799_H_25_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40,MaOpD_650_799_H_41_48,MaOpD_650_799_H_49mo,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_15,MaOpD_800_999_H_16_24,MaOpD_800_999_H_25_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40,MaOpD_800_999_H_41_48,MaOpD_800_999_H_49mo,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_15,MaOpD_1000_1249_H_16_24,MaOpD_1000_1249_H_25_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40,MaOpD_1000_1249_H_41_48,MaOpD_1000_1249_H_49mo,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_15,MaOpD_1250_1499_H_16_24,MaOpD_1250_1499_H_25_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40,MaOpD_1250_1499_H_41_48,MaOpD_1250_1499_H_49mo,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_15,MaOpD_1500_1749_H_16_24,MaOpD_1500_1749_H_25_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40,MaOpD_1500_1749_H_41_48,MaOpD_1500_1749_H_49mo,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_15,MaOpD_1750_1999_H_16_24,MaOpD_1750_1999_H_25_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40,MaOpD_1750_1999_H_41_48,MaOpD_1750_1999_H_49mo,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_15,MaOpD_2000_2999_H_16_24,MaOpD_2000_2999_H_25_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40,MaOpD_2000_2999_H_41_48,MaOpD_2000_2999_H_49mo,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000mo_H_0,MaOpD_3000mo_H_1_15,MaOpD_3000mo_H_16_24,MaOpD_3000mo_H_25_34,MaOpD_3000mo_H_35_39,MaOpD_3000mo_H_40,MaOpD_3000mo_H_41_48,MaOpD_3000mo_H_49mo,MaOpD_3000mo_H_NS,MaOpD_3000mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_15,MaOpD_PINS_H_16_24,MaOpD_PINS_H_25_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40,MaOpD_PINS_H_41_48,MaOpD_PINS_H_49mo,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_15,MaOpD_Tot_H_16_24,MaOpD_Tot_H_25_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40,MaOpD_Tot_H_41_48,MaOpD_Tot_H_49mo,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_15,Lab_NNI_H_16_24,Lab_NNI_H_25_34,Lab_NNI_H_35_39,Lab_NNI_H_40,Lab_NNI_H_41_48,Lab_NNI_H_49mo,Lab_NNI_H_NS,Lab_NNI_H_Tot,Lab_1_149_H_0,Lab_1_149_H_1_15,Lab_1_149_H_16_24,Lab_1_149_H_25_34,Lab_1_149_H_35_39,Lab_1_149_H_40,Lab_1_149_H_41_48,Lab_1_149_H_49mo,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_15,Lab_150_299_H_16_24,Lab_150_299_H_25_34,Lab_150_299_H_35_39,Lab_150_299_H_40,Lab_150_299_H_41_48,Lab_150_299_H_49mo,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_15,Lab_300_399_H_16_24,Lab_300_399_H_25_34,Lab_300_399_H_35_39,Lab_300_399_H_40,Lab_300_399_H_41_48,Lab_300_399_H_49mo,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_15,Lab_400_499_H_16_24,Lab_400_499_H_25_34,Lab_400_499_H_35_39,Lab_400_499_H_40,Lab_400_499_H_41_48,Lab_400_499_H_49mo,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_15,Lab_500_649_H_16_24,Lab_500_649_H_25_34,Lab_500_649_H_35_39,Lab_500_649_H_40,Lab_500_649_H_41_48,Lab_500_649_H_49mo,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_15,Lab_650_799_H_16_24,Lab_650_799_H_25_34,Lab_650_799_H_35_39,Lab_650_799_H_40,Lab_650_799_H_41_48,Lab_650_799_H_49mo,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_15,Lab_800_999_H_16_24,Lab_800_999_H_25_34,Lab_800_999_H_35_39,Lab_800_999_H_40,Lab_800_999_H_41_48,Lab_800_999_H_49mo,Lab_800_999_H_NS,Lab_800_999_H_Tot
308011191,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,5,0,17,3,0,0,4,3,5,3,11,3,39,3,0,3,3,14,7,8,14,0,54,3,0,4,6,4,15,18,41,0,94,4,0,0,7,4,16,30,73,0,144,10,0,0,8,9,14,27,89,4,163,18,0,3,10,15,14,50,96,6,203,33,6,5,6,26,18,88,267,7,467,20,0,4,6,10,11,37,160,0,253,0,0,0,0,0,4,3,9,10,29,92,30,33,54,92,110,266,777,36,1492,3,0,0,0,0,0,3,0,0,8,0,22,7,3,3,0,0,0,0,33,0,13,0,3,0,0,0,0,0,19,0,9,8,15,3,0,4,0,0,32,3,3,7,11,0,5,3,4,0,39,7,3,7,6,10,12,3,13,0,57,3,3,3,8,13,17,10,22,3,87,3,0,3,3,17,22,6,51,0,108
308011192,0,4,3,4,0,0,0,0,0,16,0,0,4,5,0,0,0,3,0,14,0,0,3,0,8,3,4,0,3,35,0,4,3,3,19,23,7,11,0,71,3,0,0,0,20,17,10,17,0,67,7,0,0,0,13,8,9,21,0,64,0,0,0,0,8,9,9,19,0,43,0,0,0,3,7,6,5,26,3,45,7,0,0,3,4,11,10,27,0,61,0,0,0,0,0,0,5,6,0,17,0,0,0,0,0,3,0,3,0,10,24,25,18,26,79,83,54,138,8,458,0,0,3,0,0,0,0,0,0,7,4,55,0,0,0,0,0,0,0,62,0,36,5,6,0,0,0,0,0,50,3,26,24,3,3,0,0,0,3,61,6,16,24,19,4,0,0,3,0,63,4,7,13,25,16,3,4,3,0,70,0,7,3,10,25,5,13,5,0,74,4,5,0,8,23,14,9,6,0,69
308031205,0,4,4,0,0,0,0,0,0,13,0,0,3,3,0,0,0,3,0,14,0,0,3,3,10,10,3,0,0,34,0,0,0,0,9,5,4,0,0,18,3,0,0,0,4,7,3,3,0,18,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,12,15,32,14,8,15,4,125,0,3,0,0,0,0,0,0,0,3,3,51,3,0,0,0,0,0,0,52,4,18,11,0,3,0,0,0,0,41,0,16,12,10,0,0,0,0,4,39,3,11,14,14,3,0,0,0,0,41,0,5,10,17,10,5,3,0,0,57,0,5,3,13,30,15,5,6,0,76,3,3,0,0,19,10,3,5,0,44
308031206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,10,0,0,0,0,3,5,3,4,0,13,0,0,0,0,3,4,3,11,0,26,0,0,0,0,3,3,3,14,0,24,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,9,17,6,45,0,99,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,4,3,0,0,11
308031207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,11,0,7,0,5,0,3,0,0,0,10,0,0,3,8,4,0,0,0,0,14,0,0,3,0,0,0,0,0,0,4
308031208,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,3,3,5,0,21,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,8,0,0,3,9,5,0,0,0,0,15,4,4,0,3,3,0,0,0,0,13
308031209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,3,4,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,3,3,4,15,0,41,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,6,0,0,7,0,4,0,0,0,0,11,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,11
308031210,3,4,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,3,0,11,0,0,4,3,5,5,0,3,0,24,3,0,0,4,6,11,8,3,0,45,0,0,0,0,12,13,13,22,0,64,3,0,0,0,3,6,9,23,0,43,0,0,3,0,0,0,7,29,0,43,3,0,0,0,3,0,4,22,0,31,5,0,0,0,7,8,10,29,0,66,3,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,3,18,11,18,14,49,56,46,135,8,353,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,28,0,8,5,6,0,0,0,0,0,23,0,8,9,0,0,0,0,0,0,16,0,11,8,4,0,0,0,0,0,30,0,4,6,6,7,3,0,0,0,30,0,0,4,8,12,0,0,3,0,31,0,3,3,0,7,0,5,4,0,25
308031211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,3,3,0,0,0,14,0,0,0,0,3,3,3,0,0,15,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,12,12,5,19,0,62,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,7,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,3,3,3,0,0,0,0,0,7,0,3,4,5,4,3,0,3,0,18,3,18,0,8,84,41,0,3,4,163,0,22,0,7,93,60,9,3,4,195
308031212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,0,0,0,13,0,0,0,3,5,0,0,0,0,12,3,0,0,0,7,0,0,0,0,11
308031213,0,0,3,0,0,0,0,0,0,3,0,0,0,3,4,3,0,0,0,9,0,0,0,0,3,0,0,0,0,8,4,0,0,0,4,0,0,7,0,13,0,0,0,0,0,0,4,0,0,10,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,5,9,13,8,10,16,3,75,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,0,0,37,0,12,7,4,0,3,0,0,0,25,0,3,13,4,0,0,0,0,0,18,0,3,4,11,0,0,0,0,0,20,0,4,3,11,3,0,0,0,0,26,0,4,0,8,5,3,0,0,0,21,0,0,3,9,11,5,3,3,0,36
308031214,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,0,0,0,7,4,4,0,0,10,5,6,3,0,32,0,3,0,0,9,12,11,5,0,35,0,0,0,3,13,9,13,8,0,48,0,0,0,0,8,5,7,7,0,30,0,0,0,0,5,0,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,12,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,12,8,8,54,38,40,41,0,203,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,17,0,15,3,0,0,0,0,0,0,25,0,12,9,3,0,0,0,0,0,25,4,6,9,5,0,0,0,0,0,24,3,3,7,14,11,3,0,0,0,37,0,3,5,10,8,17,3,3,0,51,0,0,0,3,17,8,3,6,0,41
308031215,0,0,4,3,0,0,0,0,0,12,3,5,7,7,6,0,5,0,3,39,4,0,7,14,37,23,10,4,0,92,7,3,3,10,62,31,18,15,0,141,8,0,0,0,32,29,30,33,0,137,3,0,4,3,10,9,16,31,0,81,0,0,0,0,10,3,16,27,0,52,0,0,0,0,10,4,3,18,0,39,0,0,0,0,3,3,0,12,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,18,18,34,38,164,102,103,138,8,631,0,0,0,0,0,0,0,0,0,3,3,34,6,0,0,0,0,0,0,41,3,29,6,7,0,0,0,0,0,42,0,18,15,0,0,0,0,0,0,33,3,6,10,10,0,0,3,0,5,47,6,12,10,19,7,5,0,3,3,65,3,6,13,16,47,13,8,7,0,120,0,10,10,7,34,17,17,5,0,97
308031216,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4,0,0,9,0,0,0,3,7,4,0,3,0,12,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,12,11,5,4,57,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,9,0,0,3,7,6,0,0,3,0,14,0,0,0,5,4,0,3,3,0,14,0,0,0,3,0,0,0,3,0,9
308031217,0,0,3,4,0,0,0,0,0,9,0,3,6,14,14,7,3,0,0,43,3,4,4,13,17,12,4,8,0,69,3,0,0,5,41,23,14,19,3,110,3,0,0,8,39,23,18,22,3,112,3,0,0,0,19,15,15,18,3,70,3,0,0,0,11,7,9,11,0,39,7,0,0,4,14,16,3,15,0,58,4,0,0,0,43,21,11,10,3,87,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,29,13,19,47,208,124,76,105,6,626,0,6,0,0,0,0,0,0,0,14,3,59,7,0,0,0,0,0,0,76,3,46,10,3,3,3,0,3,3,73,0,15,29,11,3,5,0,0,0,56,0,27,42,29,5,4,0,5,0,109,0,16,22,42,19,9,6,5,4,123,3,6,13,22,44,21,5,6,0,123,5,5,7,8,35,28,4,4,0,93
308031218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,3,4,4,0,5,0,16,0,0,0,0,5,4,0,5,0,13,0,0,0,0,0,3,3,4,0,10,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,17,12,8,22,3,68,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,8,0,0,4,0,3,0,0,0,0,11,0,3,0,3,4,3,0,0,0,8,0,0,3,9,59,24,4,0,0,103,3,3,0,3,68,28,6,9,3,114
308031219,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,3,0,0,0,5,3,0,5,0,9,0,0,0,0,5,7,3,5,0,19,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,7,11,13,7,15,0,76,0,4,0,0,0,0,0,3,0,5,0,4,4,0,0,0,0,0,0,6,0,7,3,3,0,4,0,0,0,23,0,10,0,0,0,0,0,5,0,17,0,8,7,3,0,0,0,0,0,22,0,0,6,4,0,3,3,3,3,24,0,0,3,11,18,3,0,3,0,43,4,0,0,0,4,13,3,9,0,37
308031220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,3,0,17,0,0,0,0,3,3,0,4,0,12,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,4,0,4,0,14,0,0,0,0,0,37,11,14,0,68,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,3,6,11,9,3,14,57,13,34,3,152,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,8,3,0,0,0,0,0,0,11,0,4,0,0,3,0,0,0,0,9,3,0,3,3,0,0,0,0,0,9,0,0,3,5,7,3,0,3,0,23,0,0,0,3,4,3,3,8,0,25,0,3,0,0,0,8,3,8,0,19
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
308031222,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,7,0,0,0,3,13,3,0,6,0,26,0,3,3,0,6,3,0,4,0,21,3,0,0,0,0,8,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,7,10,9,9,23,24,4,14,3,98,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,4,22,0,14,11,4,0,0,0,0,0,29,0,14,10,0,0,0,0,0,0,27,3,8,19,9,3,0,0,3,0,38,3,3,8,25,7,5,0,3,3,61,3,0,4,20,32,6,3,3,3,84,3,0,3,10,32,13,8,4,0,68
308031223,0,0,4,0,3,0,0,0,0,15,0,0,3,8,0,0,0,6,0,25,0,0,3,11,6,3,0,0,0,26,0,3,3,0,10,10,9,9,0,42,0,0,0,0,8,6,11,10,0,34,0,0,0,0,6,4,3,20,0,33,0,0,0,0,0,3,4,3,0,17,0,0,0,0,0,3,4,9,0,14,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,7,20,18,29,43,41,30,61,8,246,0,5,0,0,0,0,0,0,0,10,3,56,4,0,0,0,0,0,3,72,5,37,18,5,0,3,0,3,0,67,0,22,24,7,3,0,0,3,0,62,0,18,18,17,0,3,0,0,0,60,4,14,17,29,10,6,3,0,0,88,6,3,3,29,32,8,5,3,0,92,0,3,0,13,24,18,9,4,0,71
308041528,0,0,3,0,0,0,0,0,0,6,0,0,5,3,0,0,0,6,0,10,0,0,0,0,5,3,0,7,0,18,0,3,0,3,6,12,5,9,0,41,4,0,0,3,4,7,10,15,0,38,3,3,0,3,4,4,14,40,3,73,3,3,0,0,4,0,11,44,0,74,4,3,0,0,0,4,8,43,3,62,9,0,0,3,12,4,23,106,3,156,3,0,0,0,0,3,5,19,0,28,0,0,0,0,0,0,0,5,5,11,31,21,14,23,38,44,79,290,10,551,0,5,0,0,0,3,0,3,0,11,0,13,0,3,0,0,0,0,0,20,0,10,6,0,0,0,0,3,0,22,0,3,11,0,0,0,0,0,0,17,0,9,14,5,3,0,0,3,0,37,3,7,5,12,10,4,3,7,0,44,0,3,6,6,8,5,4,12,0,57,0,0,0,3,10,9,8,12,0,40
308041529,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,10,0,0,0,0,6,7,0,0,0,19,0,0,0,4,6,7,0,7,0,25,0,0,0,0,3,5,0,6,0,15,0,0,0,0,3,3,10,15,0,32,3,0,0,0,0,3,7,8,0,17,3,0,0,0,3,3,7,5,0,21,0,0,0,0,0,3,9,23,0,43,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,5,6,7,10,12,26,28,37,75,6,208,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,15,3,0,0,0,0,0,0,15,0,9,8,8,3,0,0,0,0,28,0,0,8,3,0,0,0,0,0,16,0,0,8,15,7,6,3,3,0,42,0,0,4,3,27,6,3,0,0,41,0,0,0,0,15,9,4,8,0,34
308051530,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,10,0,4,0,3,3,0,0,0,0,11,0,0,0,3,5,6,0,0,0,11,0,0,0,0,8,0,0,4,0,24,0,0,0,0,0,0,3,3,0,13,0,0,0,0,3,0,3,5,0,8,3,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,3,13,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,8,16,11,13,17,10,24,33,3,119,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,10,0,10,7,0,0,0,0,0,0,18,0,15,8,0,0,3,0,0,3,28,0,5,10,4,0,0,0,0,0,22,0,0,0,4,0,0,3,0,0,21,0,0,0,3,3,4,0,4,0,23,0,0,0,5,7,7,0,0,0,20
308051531,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,6,4,0,17,0,0,0,0,10,3,10,7,0,32,0,0,0,0,3,3,14,10,0,27,0,0,0,0,3,0,14,12,0,33,0,0,0,0,3,4,19,17,0,40,3,0,3,0,3,3,8,24,0,47,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,4,10,9,9,4,34,17,76,80,3,239,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,32,0,13,0,0,0,0,0,0,0,16,0,7,4,0,0,0,0,0,0,20,0,5,9,0,0,0,0,0,0,17,0,5,0,10,6,4,4,0,0,33,0,0,0,5,8,3,0,0,0,26,0,3,0,0,8,9,3,4,0,23
308051532,3,4,4,4,0,0,0,0,0,9,0,0,0,3,4,3,0,3,0,17,0,3,7,3,10,8,3,0,0,35,0,0,3,8,18,5,4,10,0,55,3,4,0,7,14,16,11,15,6,70,0,3,3,0,14,5,25,25,3,74,3,0,0,3,6,18,21,44,0,89,5,0,3,0,3,4,18,45,0,69,7,0,4,0,12,3,28,65,0,112,3,0,0,0,0,3,4,27,0,37,0,0,0,0,4,0,3,4,0,12,21,19,21,28,80,64,114,235,11,597,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,9,0,5,9,3,0,0,0,0,0,25,0,12,11,6,5,0,0,0,0,32,3,8,8,11,3,0,0,0,0,38,0,3,4,8,13,9,0,4,0,45,0,0,0,6,17,8,5,6,0,52
308051533,0,5,0,0,0,0,0,3,0,12,0,0,3,0,0,4,0,0,0,12,0,0,0,4,8,4,0,3,0,22,6,3,0,9,3,7,8,5,0,39,0,0,0,0,12,7,24,12,0,57,3,0,0,7,16,13,29,25,0,92,0,0,0,0,3,14,34,24,0,87,5,0,0,0,8,4,37,35,0,87,26,0,3,3,15,74,71,80,3,271,3,0,0,0,3,3,9,14,0,36,0,0,0,0,0,3,3,0,3,16,44,21,19,27,67,128,207,208,13,738,0,3,0,0,0,0,0,0,0,5,3,24,0,3,0,0,0,0,0,24,0,16,9,0,0,3,0,0,4,29,0,8,4,0,0,0,0,0,0,15,0,4,10,6,0,0,0,0,0,19,0,6,13,10,8,3,0,0,0,38,0,3,7,7,16,4,0,0,0,48,0,0,0,3,12,13,15,10,0,49
