SA2_MAINCODE_2016,SW_1000_1249_Tot,SW_1250_1499_A_15_19,SW_1250_1499_A_20_24,SW_1250_1499_A_25_34,SW_1250_1499_A_35_44,SW_1250_1499_A_45_54,SW_1250_1499_A_55_64,SW_1250_1499_A_65_74,SW_1250_1499_A_75ov,SW_1250_1499_Tot,SW_1500_1749_A_15_19,SW_1500_1749_A_20_24,SW_1500_1749_A_25_34,SW_1500_1749_A_35_44,SW_1500_1749_A_45_54,SW_1500_1749_A_55_64,SW_1500_1749_A_65_74,SW_1500_1749_A_75ov,SW_1500_1749_Tot,SW_1750_1999_A_15_19,SW_1750_1999_A_20_24,SW_1750_1999_A_25_34,SW_1750_1999_A_35_44,SW_1750_1999_A_45_54,SW_1750_1999_A_55_64,SW_1750_1999_A_65_74,SW_1750_1999_A_75ov,SW_1750_1999_Tot,SW_2000_2999_A_15_19,SW_2000_2999_A_20_24,SW_2000_2999_A_25_34,SW_2000_2999_A_35_44,SW_2000_2999_A_45_54,SW_2000_2999_A_55_64,SW_2000_2999_A_65_74,SW_2000_2999_A_75ov,SW_2000_2999_Tot,SW_3000mo_A_15_19,SW_3000mo_A_20_24,SW_3000mo_A_25_34,SW_3000mo_A_35_44,SW_3000mo_A_45_54,SW_3000mo_A_55_64,SW_3000mo_A_65_74,SW_3000mo_A_75ov,SW_3000mo_Tot,SW_PINS_A_15_19,SW_PINS_A_20_24,SW_PINS_A_25_34,SW_PINS_A_35_44,SW_PINS_A_45_54,SW_PINS_A_55_64,SW_PINS_A_65_74,SW_PINS_A_75ov,SW_PINS_Tot,SW_Tot_A_15_19,SW_Tot_A_20_24,SW_Tot_A_25_34,SW_Tot_A_35_44,SW_Tot_A_45_54,SW_Tot_A_55_64,SW_Tot_A_65_74,SW_Tot_A_75ov,SW_Tot_Tot,MaOpD_NNI_A_15_19,MaOpD_NNI_A_20_24,MaOpD_NNI_A_25_34,MaOpD_NNI_A_35_44,MaOpD_NNI_A_45_54,MaOpD_NNI_A_55_64,MaOpD_NNI_A_65_74,MaOpD_NNI_A_75ove,MaOpD_NNI_Tot,MaOpD_1_149_A_15_19,MaOpD_1_149_A_20_24,MaOpD_1_149_A_25_34,MaOpD_1_149_A_35_44,MaOpD_1_149_A_45_54,MaOpD_1_149_A_55_64,MaOpD_1_149_A_65_74,MaOpD_1_149_A_75ov,MaOpD_1_149_Tot,MaOpD_150_299_A_15_19,MaOpD_150_299_A_20_24,MaOpD_150_299_A_25_34,MaOpD_150_299_A_35_44,MaOpD_150_299_A_45_54,MaOpD_150_299_A_55_64,MaOpD_150_299_A_65_74,MaOpD_150_299_A_75ov,MaOpD_150_299_Tot,MaOpD_300_399_A_15_19,MaOpD_300_399_A_20_24,MaOpD_300_399_A_25_34,MaOpD_300_399_A_35_44,MaOpD_300_399_A_45_54,MaOpD_300_399_A_55_64,MaOpD_300_399_A_65_74,MaOpD_300_399_A_75ov,MaOpD_300_399_Tot,MaOpD_400_499_A_15_19,MaOpD_400_499_A_20_24,MaOpD_400_499_A_25_34,MaOpD_400_499_A_35_44,MaOpD_400_499_A_45_54,MaOpD_400_499_A_55_64,MaOpD_400_499_A_65_74,MaOpD_400_499_A_75ov,MaOpD_400_499_Tot,MaOpD_500_649_A_15_19,MaOpD_500_649_A_20_24,MaOpD_500_649_A_25_34,MaOpD_500_649_A_35_44,MaOpD_500_649_A_45_54,MaOpD_500_649_A_55_64,MaOpD_500_649_A_65_74,MaOpD_500_649_A_75ov,MaOpD_500_649_Tot,MaOpD_650_799_A_15_19,MaOpD_650_799_A_20_24,MaOpD_650_799_A_25_34,MaOpD_650_799_A_35_44,MaOpD_650_799_A_45_54,MaOpD_650_799_A_55_64,MaOpD_650_799_A_65_74,MaOpD_650_799_A_75ov,MaOpD_650_799_Tot,MaOpD_800_999_A_15_19,MaOpD_800_999_A_20_24,MaOpD_800_999_A_25_34,MaOpD_800_999_A_35_44,MaOpD_800_999_A_45_54,MaOpD_800_999_A_55_64,MaOpD_800_999_A_65_74,MaOpD_800_999_A_75ov,MaOpD_800_999_Tot,MaOpD_1000_1249_A_15_19,MaOpD_1000_1249_A_20_24,MaOpD_1000_1249_A_25_34,MaOpD_1000_1249_A_35_44,MaOpD_1000_1249_A_45_54,MaOpD_1000_1249_A_55_64,MaOpD_1000_1249_A_65_74,MaOpD_1000_1249_A_75ov,MaOpD_1000_1249_Tot,MaOpD_1250_1499_A_15_19,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000mo_A_15_19,MaOpD_3000mo_A_20_24,MaOpD_3000mo_A_25_34,MaOpD_3000mo_A_35_44,MaOpD_3000mo_A_45_54,MaOpD_3000mo_A_55_64,MaOpD_3000mo_A_65_74,MaOpD_3000mo_A_75ov,MaOpD_3000mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19
212021454,6,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,10,17,13,17,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,4,0,0,4,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212021455,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,14,9,6,15,3,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,0,0,10,0,4,3,3,5,0,0,0,13,0,0,0,3,0,3,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
212021456,83,0,0,15,13,12,6,3,0,40,0,4,4,7,10,0,0,0,30,0,0,0,6,0,0,0,0,9,0,0,3,7,3,3,0,0,14,0,0,0,7,3,0,0,0,13,8,5,4,3,3,3,3,0,29,373,480,299,208,192,118,32,3,1704,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,4,0,3,0,0,0,0,16,0,8,0,3,5,3,0,0,20,0,4,7,0,3,0,0,0,16,0,3,6,3,8,3,3,0,25,4,5,26,4,13,5,0,0,62,0,9,11,7,13,5,3,0,51,0,4,11,15,17,14,4,0,65,0,0,8,9,14,3,0,0,41,0,0,4,3,3,3,0,0,16,0,0,3,3,3,0,3,0,12,0,0,3,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,15
212031300,85,0,0,3,6,7,3,0,0,21,0,0,0,6,5,3,0,0,22,0,0,3,4,3,0,0,0,9,0,0,3,3,5,0,0,0,15,7,0,0,3,3,3,0,0,14,4,4,7,0,3,0,0,0,21,438,303,206,159,197,93,22,3,1430,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,4,3,0,3,0,0,22,3,3,10,4,3,3,0,0,27,0,3,11,13,9,8,3,0,52,0,0,8,19,10,9,0,0,52,0,0,10,14,17,23,3,0,62,0,0,3,12,15,13,0,0,39,0,0,3,10,12,3,3,0,35,0,0,4,0,4,4,0,0,17,0,0,4,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,10
212031301,17,0,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,10,0,0,3,0,3,0,0,0,8,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,53,31,47,50,39,10,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,10,3,0,0,0,0,17,0,0,3,6,3,0,0,0,11,0,0,9,12,3,3,0,0,23,0,0,8,7,0,3,0,0,26,0,3,6,7,13,7,3,0,39,0,0,5,4,8,0,0,0,23,0,0,4,0,7,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3
212031302,16,0,3,3,3,0,0,0,0,8,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,93,56,59,36,29,20,9,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,8,0,0,7,8,3,6,0,0,22,0,0,10,3,3,4,0,0,16,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
212031303,6,0,0,0,3,0,5,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,5,3,10,13,15,16,9,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,9,0,0,0,0,7,3,0,0,9,0,0,4,3,0,4,0,0,9,0,3,5,5,8,4,0,0,31,0,4,5,4,14,6,4,0,42,0,4,6,5,11,12,0,0,40,0,0,8,6,10,6,0,0,28,0,0,5,8,9,3,0,0,18,0,0,3,6,11,7,0,0,19,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4
212031304,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,20,30,15,23,16,3,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,11,0,0,3,7,0,0,0,0,17,0,0,3,0,0,0,0,0,10,0,0,10,3,0,3,0,0,10,0,0,0,6,3,0,0,0,6,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031305,13,0,0,6,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,102,58,67,39,48,31,4,0,348,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,4,3,0,4,0,0,0,13,3,0,0,4,3,0,0,0,12,0,3,3,0,4,4,0,0,17,0,0,5,10,3,3,3,0,19,0,0,6,3,4,0,0,0,17,0,0,8,5,6,5,0,0,19,0,0,3,0,3,4,0,0,11,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
212031306,18,0,3,0,0,5,3,0,0,10,0,0,0,3,3,0,0,0,6,0,0,0,4,0,0,0,0,6,0,0,0,3,3,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,8,92,69,67,48,50,28,4,0,357,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,10,0,4,0,0,0,0,0,0,10,0,0,4,0,0,3,0,0,10,0,3,13,6,4,6,0,0,26,0,4,14,10,18,11,0,0,52,0,5,10,10,11,11,3,0,51,0,0,20,9,16,9,6,0,57,0,0,6,9,5,4,0,0,17,0,0,0,3,4,0,0,0,10,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
212031308,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,15,13,17,11,4,0,108,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,7,0,0,5,0,3,3,0,0,12,0,3,3,5,0,7,4,0,14,0,0,9,5,3,10,0,0,29,0,0,8,3,5,3,0,0,22,0,0,6,4,3,3,0,0,17,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,6,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
212031457,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,24,11,12,9,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,7,3,0,0,10,0,0,0,4,3,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
212031458,9,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,14,17,13,9,5,0,98,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,0,4,0,0,0,0,0,4,0,3,0,3,4,0,0,0,12,0,0,4,0,0,0,0,0,10,0,0,5,0,6,0,3,0,12,0,0,0,4,3,4,0,0,16,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
212041309,26,0,0,4,9,6,10,0,0,24,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,37,38,92,43,51,45,20,3,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,16,0,4,11,7,3,3,4,0,30,0,0,12,10,11,11,3,0,43,0,3,23,21,27,18,4,0,91,0,8,24,22,28,21,4,0,98,0,0,6,18,16,13,0,0,47,0,0,7,12,11,7,0,0,30,0,0,0,0,8,3,0,0,8,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
212041310,46,0,0,6,14,3,10,0,0,39,0,0,6,3,9,0,0,0,18,0,0,0,9,8,3,0,0,24,0,0,0,7,9,7,0,0,21,0,0,3,8,3,0,0,0,14,3,0,0,0,0,0,0,0,7,50,45,84,95,81,51,15,3,415,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,3,8,5,3,9,0,0,24,0,7,6,0,4,0,0,0,24,0,10,20,8,3,10,0,0,50,0,8,30,12,14,8,0,0,67,0,6,41,22,30,21,3,0,127,0,8,39,36,30,18,0,0,132,0,3,26,40,37,19,3,0,124,0,0,16,24,18,3,0,0,67,0,0,6,7,8,6,0,0,33,0,0,7,4,3,0,0,0,8,0,0,4,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,7
212041311,620,0,3,100,91,95,63,16,0,375,0,4,51,77,83,42,10,0,264,0,3,39,59,53,27,3,0,180,0,0,35,73,77,35,11,0,238,3,0,13,20,31,21,3,0,86,12,14,10,11,19,9,3,0,78,526,661,1031,937,953,584,136,12,4842,4,3,8,5,10,11,3,0,37,18,13,3,3,11,3,0,0,56,16,33,27,18,15,19,6,0,131,11,40,26,27,20,22,6,0,158,11,36,52,52,41,42,16,3,256,19,94,149,139,159,131,36,0,724,28,205,450,453,459,327,53,3,1981,10,168,607,679,768,551,75,7,2864,4,69,443,569,593,450,76,0,2200,0,25,167,246,293,216,28,3,978,0,6,58,117,172,138,17,0,503,0,4,44,67,89,58,9,0,273,0,0,29,54,81,53,8,0,225,0,4,3,8,12,8,3,0,45,3,16,26,40,56,30,10,3,180,129
212041312,10,0,0,0,3,4,3,0,0,7,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,17,15,28,23,32,26,5,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,5,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,3,0,5,0,0,11,0,3,4,4,3,3,0,0,18,0,3,10,14,11,4,0,0,51,0,0,0,10,5,10,0,0,28,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041313,10,0,0,4,3,3,3,3,0,19,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,7,0,0,0,3,4,3,0,0,9,0,0,0,0,4,0,0,0,4,3,0,0,0,0,0,0,0,3,57,45,35,27,37,30,6,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,10,0,0,4,8,3,4,0,0,20,0,0,8,14,4,7,0,0,33,0,0,5,6,10,7,0,0,31,0,0,3,7,7,10,0,0,27,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0
212041314,93,0,0,14,9,15,12,3,0,57,0,0,4,6,19,9,0,0,40,0,0,3,17,6,7,0,0,37,0,0,3,14,22,12,0,0,53,0,0,0,7,3,0,0,0,15,0,3,0,0,5,3,0,0,14,281,247,233,206,233,148,29,3,1379,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,4,4,3,0,0,3,0,0,18,0,5,5,8,6,9,0,0,33,0,7,6,12,13,12,3,0,47,0,19,23,34,32,23,0,0,134,3,35,60,72,64,53,3,0,285,0,18,61,70,97,52,10,0,309,0,7,36,41,53,41,0,0,179,0,0,11,15,23,13,4,0,64,0,0,9,6,23,10,0,0,47,0,0,4,8,4,9,0,0,26,0,0,7,4,12,5,0,0,28,0,0,0,0,0,0,0,0,4,0,0,4,0,5,3,3,0,12,14
212041316,51,0,0,7,14,11,0,0,0,33,0,0,7,5,5,0,0,0,15,0,0,4,3,4,0,0,0,14,0,0,0,8,9,0,0,0,18,0,0,0,0,5,3,0,0,9,0,0,0,0,4,3,0,0,9,43,33,83,84,66,38,13,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,6,0,0,0,0,0,13,0,0,4,0,0,5,0,0,15,0,6,6,13,10,3,3,0,41,5,8,28,25,35,30,3,0,141,0,12,27,31,42,19,7,0,138,0,9,25,21,15,22,3,0,90,0,0,7,3,12,3,0,0,30,0,0,0,12,3,0,0,0,17,0,0,6,3,0,3,0,0,15,0,0,0,3,3,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,3,3,0,3,0,0,8,9
212041317,145,0,3,19,22,17,9,8,0,76,0,0,4,12,12,10,0,0,43,0,0,3,3,9,3,0,0,17,0,0,3,8,7,3,0,0,22,0,0,5,4,0,0,0,0,12,0,7,6,0,3,3,0,0,14,181,279,335,247,230,138,51,7,1476,0,0,3,0,0,4,0,0,9,0,3,0,0,0,0,0,0,8,7,8,4,6,3,0,0,0,30,6,6,20,14,3,11,0,0,61,0,7,11,5,3,13,0,0,41,0,8,21,17,9,27,3,0,79,3,17,47,40,37,34,4,0,179,0,5,42,17,54,31,4,0,156,0,6,19,31,35,22,5,0,121,0,0,12,16,15,13,3,0,64,0,0,5,9,5,9,0,0,26,0,0,5,4,6,5,0,0,27,0,0,3,5,8,6,0,0,27,0,0,0,0,0,0,0,0,3,0,4,3,0,3,4,0,0,13,18
212041318,8,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,18,6,13,15,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,6,0,0,0,0,3,0,0,0,4,0,0,3,5,4,0,0,0,12,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041459,17,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,33,21,23,31,9,6,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,3,0,0,9,0,0,9,3,4,0,3,0,26,0,0,3,0,0,0,0,0,9,0,0,5,3,3,4,0,0,13,0,0,0,0,3,3,0,0,10,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
212041460,11,0,0,0,4,0,3,0,0,4,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,42,37,26,27,26,4,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,8,0,0,0,0,4,0,0,0,8,0,0,3,3,3,0,0,0,9,0,3,3,0,6,0,3,0,13,0,3,10,3,5,3,0,0,27,0,0,11,8,7,6,0,0,31,0,0,5,3,10,0,0,0,15,0,0,0,3,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
212051319,32,0,0,6,6,0,0,0,0,16,0,0,4,3,0,3,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,4,5,0,0,0,12,0,0,0,9,4,0,0,0,16,3,3,3,0,5,0,0,0,9,119,175,133,85,77,57,21,4,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,13,3,5,0,0,0,0,0,0,12,0,4,0,0,4,3,0,0,13,0,5,12,4,3,3,0,0,36,0,0,7,3,9,5,3,0,27,0,0,0,4,3,3,0,0,11,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
212051320,194,0,3,26,48,27,21,0,0,125,0,3,24,43,28,17,5,0,113,0,0,12,26,13,6,0,0,55,0,0,18,49,24,11,0,0,105,0,0,10,16,14,3,0,0,39,4,7,6,3,8,3,3,0,29,207,291,355,365,280,186,44,3,1735,3,0,0,0,0,3,0,0,5,4,3,3,0,0,0,0,0,13,4,9,3,4,0,7,0,0,30,0,10,12,4,7,3,0,0,39,0,11,16,12,12,9,0,0,59,4,14,31,23,33,20,4,0,143,3,29,64,73,75,49,11,0,295,0,21,62,78,125,75,10,0,363,0,9,42,48,105,70,12,0,295,0,8,25,34,60,33,4,0,171,0,3,12,20,28,17,6,0,80,0,0,3,8,13,7,0,0,40,0,0,6,8,16,10,0,0,40,0,0,3,3,0,0,0,0,7,0,3,6,3,14,3,3,0,28,17
