SA2_MAINCODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
212011290,0,7,0,3,5,0,0,3,0,18,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,225,218,141,127,101,127,175,19,1299,8,3,13,9,0,34,3,27,3,101,3,0,3,0,0,0,15,7,0,27,7,0,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,5,0,10,6,0,0,0,3,0,0,0,3,15,34,3,4,11,6,12,4,7,0,83,224,246,245,160,141,150,156,229,22,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
212011291,9,19,7,5,14,6,0,11,5,76,0,0,0,3,0,4,4,3,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,273,407,354,293,203,328,268,268,26,2421,8,7,24,30,9,87,5,67,8,243,4,0,3,0,3,0,12,7,0,27,0,0,3,5,0,0,3,0,0,9,3,9,0,0,0,0,3,9,0,20,0,0,4,3,3,3,0,0,0,14,12,10,3,9,10,13,3,18,0,76,311,457,401,341,248,438,301,382,41,2923,0,6,0,3,3,3,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,15,0,3,7,7,3,6,0,44
212011292,28,59,21,16,36,27,4,27,3,227,0,0,7,8,3,25,0,15,0,58,0,0,0,0,0,0,0,0,0,0,0,16,3,3,3,0,0,3,0,32,3,0,0,0,3,3,3,0,0,15,780,863,1101,774,780,898,422,758,50,6428,31,20,81,56,23,133,19,117,4,483,6,0,9,0,0,0,19,21,3,56,3,3,7,3,0,0,3,3,0,24,3,11,9,9,3,0,3,5,0,38,6,0,7,8,9,0,3,0,0,38,10,20,23,28,8,23,7,22,0,142,863,997,1262,897,869,1119,480,970,67,7537,7,6,4,0,3,13,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,14,12,15,7,3,7,6,0,0,3,49,0,4,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,33,17,5,14,21,0,5,3,119
212021293,4,22,8,11,3,3,0,6,0,58,0,5,4,10,0,6,0,17,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,492,2095,791,854,746,601,82,362,47,6067,11,45,39,51,25,92,5,67,3,339,6,0,12,0,0,3,10,0,0,31,0,4,3,0,0,0,0,0,0,12,0,6,0,3,0,0,0,3,0,10,0,0,6,5,7,0,0,0,0,26,8,24,5,13,16,10,0,7,0,81,527,2197,865,946,801,719,102,465,50,6671,0,3,0,5,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,6,7,8,0,3,0,4,0,32
212021294,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,174,507,279,321,145,192,69,179,16,1877,3,13,12,31,10,79,3,64,0,214,4,0,3,0,3,0,8,4,0,23,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,5,10,6,0,7,0,4,3,3,38,3,11,4,10,4,9,0,11,0,65,193,550,302,378,166,289,82,271,26,2252,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,14
212021295,0,0,0,3,0,3,0,4,0,9,0,0,4,0,0,9,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,176,262,162,186,144,100,84,97,21,1239,3,13,6,16,8,21,3,18,0,85,5,0,3,0,0,0,4,7,0,22,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,8,4,3,3,10,0,3,0,4,0,31,191,281,190,219,159,141,96,142,18,1433,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8
212021297,15,40,27,23,19,10,18,50,5,215,3,3,0,8,6,4,8,23,0,68,0,0,0,0,0,0,0,0,0,0,5,6,0,6,3,4,0,0,4,30,0,0,0,0,0,0,7,3,0,17,1487,1204,1883,534,1420,782,1011,1011,103,9438,45,31,84,53,74,114,46,141,5,590,17,0,4,0,7,0,47,3,0,88,3,3,4,3,9,3,8,4,0,33,3,6,11,3,0,3,0,6,0,35,7,7,7,6,3,0,3,9,6,53,14,19,8,18,7,27,8,23,6,135,1598,1317,2040,657,1551,956,1162,1283,133,10702,0,7,5,0,4,8,3,13,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,9,3,9,4,5,0,3,0,4,0,28,0,6,0,0,0,0,0,3,0,13,3,0,0,0,0,0,0,0,0,4,9,18,9,8,9,10,5,28,3,102
212021299,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,137,170,117,68,49,49,135,9,829,0,0,9,3,3,3,0,12,0,42,3,0,8,0,0,0,12,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,12,100,139,185,128,71,54,64,163,10,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212021453,0,4,3,5,3,0,0,4,0,22,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,262,124,157,84,51,59,84,15,931,3,7,10,13,0,15,0,11,0,61,0,0,0,0,0,0,15,5,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,10,3,3,0,7,0,7,0,3,0,21,102,282,145,183,97,73,79,107,19,1086,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11
212021454,0,8,0,3,3,0,0,7,0,19,0,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,66,181,93,140,74,43,28,87,10,713,0,3,7,8,8,7,0,15,3,51,0,0,3,0,0,0,8,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,7,0,3,0,0,16,0,3,4,11,0,3,3,3,0,25,68,195,108,167,86,50,45,113,15,849,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,14
212021455,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,39,88,86,77,49,37,49,54,4,475,0,4,3,9,3,15,0,9,0,37,0,0,4,0,0,0,5,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,3,0,0,7,5,0,0,3,0,0,0,0,0,10,46,104,99,93,53,49,59,79,5,579,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
212021456,16,32,16,29,24,31,0,15,0,158,3,6,11,31,8,52,3,16,0,125,0,0,0,0,0,0,0,0,0,3,5,9,0,5,6,3,0,6,0,39,0,0,0,0,0,0,3,3,0,12,736,939,650,746,733,1024,249,434,68,5585,23,28,31,64,27,155,14,77,8,421,7,0,9,0,0,0,8,8,0,33,0,0,4,0,0,0,0,0,0,16,0,11,0,3,3,3,0,3,0,26,4,3,10,5,7,3,3,4,3,32,10,19,10,16,9,30,5,27,3,136,805,1051,734,892,814,1302,293,594,87,6583,0,5,6,6,3,12,0,8,0,43,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,5,0,0,0,17,0,6,0,3,8,6,0,0,0,16,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,0,0,0,3,8,22,11,12,11,20,0,8,0,91
212031300,0,0,3,5,0,11,0,7,0,32,3,3,7,4,3,24,0,20,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,498,817,743,777,575,830,268,434,61,5008,25,10,48,62,16,208,8,122,8,513,5,0,3,0,0,3,27,11,0,51,3,0,0,0,3,0,0,0,0,8,0,3,6,0,0,0,0,0,0,13,5,7,6,3,0,0,3,3,0,22,8,7,21,30,8,37,5,28,3,139,553,845,841,885,609,1108,318,622,74,5867,0,3,4,4,0,6,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,14,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,3,6,0,9,3,9,0,44
212031301,3,15,6,0,3,3,0,3,0,41,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,0,0,11,0,0,0,0,0,0,3,0,0,7,230,625,332,397,176,130,138,210,17,2262,3,14,18,30,3,23,6,54,0,158,3,0,3,0,0,0,12,3,0,30,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,6,0,13,3,0,3,0,3,0,4,3,0,21,4,4,3,6,0,4,3,12,0,41,259,660,380,441,195,170,169,302,26,2598,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,7,0,3,3,0,3,0,23
212031302,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,90,279,180,132,78,150,64,111,15,1096,4,12,10,11,6,48,3,27,0,121,3,0,3,0,4,3,8,0,0,25,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,0,22,8,0,0,8,3,16,0,3,0,36,108,301,203,152,94,215,78,142,11,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
212031303,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,143,230,157,117,45,169,297,14,1384,47,14,13,22,4,3,13,87,0,204,6,0,5,0,0,0,22,10,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,0,0,0,0,18,21,4,13,3,9,0,3,13,0,69,291,166,270,189,133,48,205,414,20,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031304,0,3,6,0,0,0,0,0,0,11,0,0,0,3,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,56,138,108,98,55,77,44,61,3,632,5,3,7,7,3,12,4,12,0,51,0,0,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,14,0,0,3,3,0,8,0,0,0,25,64,143,125,115,61,97,67,83,8,766,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
212031305,0,0,3,0,0,0,0,3,0,12,0,3,3,3,0,7,0,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,154,402,182,287,132,202,101,155,14,1625,3,8,17,9,12,61,7,36,3,160,3,0,5,0,0,0,13,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,0,3,3,0,19,0,3,3,18,0,5,0,13,0,47,166,422,209,328,154,275,125,222,18,1926,0,0,3,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,15
212031306,0,6,6,4,5,3,3,8,0,30,0,3,0,5,0,5,3,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,274,393,304,334,186,211,193,182,25,2108,5,4,17,25,10,52,8,42,0,174,3,0,0,0,4,0,19,9,0,33,3,3,0,0,0,0,4,0,0,10,3,5,3,3,0,0,3,0,0,11,3,0,0,10,0,0,0,0,0,13,3,8,8,15,0,14,0,14,0,58,300,424,339,395,207,286,235,253,31,2472,0,3,0,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,17
212031308,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,151,106,236,79,90,54,89,197,13,1019,19,0,18,0,0,13,0,51,0,98,8,0,6,0,0,0,18,5,3,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,4,4,0,0,0,0,0,3,0,14,16,8,7,8,6,9,0,8,0,63,199,120,264,87,103,79,108,277,22,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
212031457,0,6,0,0,0,3,0,3,0,15,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,128,115,97,59,47,34,66,13,623,0,3,7,9,0,13,3,9,0,45,0,0,3,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,15,0,4,3,5,0,0,0,5,0,21,68,143,132,117,67,65,45,93,9,747,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,12
212031458,3,3,3,3,9,0,0,5,0,19,0,0,0,3,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,4,3,0,6,83,228,116,182,94,43,71,90,11,905,3,15,10,20,0,8,0,12,0,73,0,0,3,0,0,0,7,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,5,0,10,3,11,0,3,0,3,3,33,97,253,136,218,105,63,81,117,14,1083,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
212041309,0,5,3,3,8,3,4,5,4,31,4,7,0,8,3,11,6,26,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,343,296,281,153,294,239,306,218,33,2165,8,11,14,20,10,16,12,49,0,136,3,0,4,0,0,0,10,6,0,22,0,0,0,0,0,0,4,0,3,8,5,0,0,0,0,4,4,3,0,19,0,0,3,0,5,3,5,3,0,20,4,3,3,8,3,4,3,7,0,40,369,318,308,190,327,282,351,324,42,2511,0,0,0,7,3,3,3,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,7,9,3,3,13,0,35
212041310,17,48,23,11,25,8,21,12,3,177,3,3,3,0,4,6,8,7,0,37,0,0,0,0,0,0,0,4,0,4,3,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,14,3,0,24,632,625,699,173,500,304,542,493,51,4025,19,23,30,13,16,29,22,56,3,200,3,0,8,0,3,0,10,3,0,31,3,3,3,0,0,0,8,0,0,20,4,11,9,0,0,0,0,8,0,35,5,4,0,3,9,3,17,0,0,40,3,9,13,12,7,5,9,22,3,71,695,724,796,214,570,356,650,609,65,4673,3,5,10,3,7,3,4,9,0,41,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,4,7,3,0,3,3,0,4,3,29,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6,8,28,15,3,9,5,10,16,3,94
212041311,72,203,102,64,148,56,51,108,23,823,15,68,62,48,69,95,106,149,16,618,0,0,0,0,0,0,0,0,0,3,3,24,0,0,9,3,0,6,0,49,6,12,12,7,4,9,20,14,3,89,7621,7827,8503,2327,8559,3672,8954,5811,876,54149,199,210,367,122,379,305,477,720,49,2826,61,0,79,0,34,5,232,77,13,501,21,32,46,25,9,16,54,21,4,232,20,40,41,14,14,7,19,22,3,181,26,16,40,17,34,7,22,19,10,200,21,53,41,52,45,59,19,68,13,374,8070,8486,9290,2680,9302,4232,9957,7017,1008,60051,11,51,47,21,41,24,37,81,6,329,0,0,0,0,0,0,0,0,0,0,0,10,0,3,9,3,0,3,0,26,36,46,11,8,23,3,11,11,3,156,4,6,7,6,8,3,4,10,0,46,0,10,5,0,4,0,8,8,3,39,54,125,71,44,80,37,59,117,13,594
212041312,0,3,0,0,0,0,0,3,0,5,0,0,0,14,3,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,9,120,371,199,299,142,82,93,131,17,1442,7,15,9,34,6,17,3,18,0,110,5,0,3,0,0,0,11,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,8,3,3,3,0,0,19,0,0,0,9,7,0,0,0,0,19,131,395,217,357,154,105,115,156,21,1653,0,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,0,0,0,18
212041313,3,6,0,0,8,0,0,4,0,24,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,278,231,105,170,126,123,119,18,1364,11,14,18,6,7,20,0,3,0,67,0,0,4,0,0,0,5,3,0,12,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,3,0,0,3,15,0,9,4,0,0,0,0,0,0,17,3,31,4,14,4,14,0,6,0,79,214,341,262,134,183,170,140,139,22,1591,0,3,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,7,0,0,0,0,15
