SA2_MAINCODE_2016,Tot_Mng,Tot_Pro,Tot_Tech_trds_wks,Tot_Com_persl_svce_wks,Tot_Cler_admin_wks,Tot_Sales_wks,Tot_Mach_ops_dvrs,Tot_Labourers,Tot_IDNS,Tot_Tot
126021500,9890,18670,4033,1979,7084,3519,687,1762,883,48503
126021501,2462,4459,963,661,2068,586,145,434,270,12046
126021503,675,1112,688,742,686,566,182,485,73,5212
126021590,90,135,76,74,101,51,21,43,11,608
126021591,834,2021,903,1096,910,954,517,758,135,8123
127011504,132,492,108,387,140,102,55,123,44,1584
127011505,645,404,469,344,353,122,431,415,61,3233
127011506,592,1105,678,414,534,373,362,438,88,4590
127011592,0,0,3,0,0,0,3,0,0,8
127011593,52,168,92,75,94,95,59,69,11,727
127011594,131,326,183,265,143,189,65,169,24,1505
127011595,115,220,184,134,186,73,178,92,25,1208
127011596,141,406,166,184,186,312,108,168,27,1707
127011597,138,409,184,197,173,81,80,126,21,1405
127021509,195,545,233,291,179,428,95,231,47,2249
127021510,170,442,270,333,204,86,78,222,40,1850
127021511,712,1077,884,905,887,928,417,709,205,6723
127021512,153,274,237,350,148,116,111,178,34,1600
127021513,230,610,310,490,248,178,132,241,50,2491
127021514,74,211,105,123,106,161,56,127,23,994
127021515,458,1271,495,923,784,857,165,426,135,5512
127021516,141,535,197,247,180,190,88,182,42,1801
127021517,280,946,225,550,288,801,77,293,60,3524
127021518,440,376,383,147,419,154,713,364,63,3069
127021519,477,563,655,396,471,312,382,351,80,3682
127021520,142,425,190,255,200,64,50,141,43,1510
127021521,2540,1235,3205,259,2764,1178,3746,2213,452,17596
127031522,285,369,273,329,253,977,155,365,45,3058
127031523,1780,1186,2300,462,1962,1023,2358,1620,294,12985
127031524,781,1100,942,1608,820,246,445,287,186,6420
127031598,1303,4705,1350,1892,3156,1380,473,902,390,15556
127031599,62,155,107,132,109,48,46,63,14,728
127031600,1154,1067,1353,621,1308,825,1717,1131,217,9390
127031601,397,279,563,205,458,577,427,548,76,3525
128011529,310,721,397,557,320,257,50,191,39,2843
128011530,1332,1562,1025,1397,1379,2722,256,765,152,10593
128011531,793,681,841,646,782,901,433,582,96,5746
128011602,1438,3133,1397,1233,1631,1201,728,1059,178,11991
128011603,113,220,142,105,151,59,30,64,15,901
128011604,981,1519,932,898,877,867,356,590,139,7153
128011605,56,91,56,29,76,33,16,26,3,380
128011606,221,437,205,237,217,103,62,91,32,1602
128021533,145,253,251,216,166,140,79,192,23,1464
128021534,137,377,157,176,187,144,31,109,20,1335
128021535,611,1592,761,801,643,660,216,399,89,5769
128021536,307,745,372,571,345,247,60,158,33,2839
128021537,12,15,11,23,10,0,0,17,0,93
128021538,1281,1984,1761,1344,1718,892,490,853,151,10473
128021607,308,727,391,489,458,457,115,331,48,3331
128021608,86,202,97,63,82,37,29,53,17,652
128021609,29,62,47,30,60,22,22,23,3,302
197979799,3,19,18,11,3,0,3,30,0,90
199999499,9963,14162,50067,12664,5609,6004,13366,28443,3083,143362
201011001,392,635,597,566,470,464,200,374,78,3786
201011002,1544,5463,1448,2559,2625,2142,261,1122,242,17416
201011003,390,708,639,665,357,353,246,300,66,3722
201011004,446,925,814,790,424,720,277,640,62,5101
201011005,305,935,303,296,791,99,26,106,61,2914
201011006,351,255,637,274,315,235,512,357,55,2979
201011007,53,46,70,26,38,17,42,40,6,333
201011008,1096,1133,1655,639,1189,1074,829,1426,135,9175
201021009,256,181,185,179,159,128,85,246,31,1451
201021010,418,329,237,224,181,122,110,281,28,1933
201021011,584,547,399,478,308,292,104,383,41,3140
201021012,276,113,120,41,83,16,87,108,22,854
201031013,308,98,111,49,72,41,74,124,15,893
201031014,315,139,97,223,116,82,75,145,28,1215
201031015,160,66,85,18,54,35,42,68,7,548
201031016,319,510,476,508,335,458,197,508,54,3361
201031017,188,120,121,53,61,50,49,122,14,785
202011018,2060,5640,1980,2726,3215,2275,591,1529,306,20329
202011019,188,403,327,303,235,208,146,242,36,2088
202011020,568,796,979,614,659,528,505,684,79,5408
202011021,150,600,258,204,196,62,60,114,25,1663
202011022,712,824,971,808,721,1054,464,738,90,6381
202011023,63,122,129,63,53,41,42,53,8,570
202011024,142,330,212,172,135,133,45,129,13,1321
202011025,357,502,562,322,416,473,196,366,49,3235
202021026,250,144,194,58,140,39,126,568,33,1551
202021027,576,1001,601,746,445,413,266,1321,81,5461
202021028,370,268,237,124,124,99,64,178,23,1491
202021029,181,137,186,103,98,110,151,131,18,1113
202021030,542,791,577,735,448,408,226,602,61,4396
202021031,220,358,263,295,177,210,65,188,31,1804
202031032,358,105,247,32,107,52,271,209,14,1391
202031033,934,283,184,168,155,135,205,384,56,2496
203011034,197,210,188,202,168,126,48,173,23,1329
203011035,366,151,142,82,101,46,79,227,20,1215
203011036,422,182,182,126,118,81,83,211,15,1420
203021037,460,1057,651,1050,530,843,199,519,67,5369
203021038,744,1106,1314,795,640,1074,703,986,115,7476
203021039,3293,8727,3190,3259,5502,2842,1350,2340,569,31068
203021040,589,1179,705,891,570,770,124,359,60,5247
203021041,556,745,828,1003,603,1244,240,621,90,5939
203021042,500,1862,568,458,701,358,106,385,67,5008
203021043,621,806,714,1128,461,458,629,724,72,5619
203021044,165,265,226,268,146,210,62,191,33,1560
203021045,508,696,895,572,432,539,408,622,78,4746
203021046,402,1177,623,716,491,315,129,347,59,4259
203021047,1358,2094,1638,802,1253,900,1135,1169,154,10501
203031048,235,579,362,291,235,293,95,243,34,2364
203031049,325,254,339,290,176,198,27,288,25,1913
203031050,610,848,833,865,507,709,194,481,72,5126
203031051,182,150,185,142,127,142,35,121,16,1093
203031052,227,323,220,255,195,125,26,163,31,1569
203031053,751,1102,753,789,622,823,143,512,81,5575
204011054,479,330,347,361,273,200,118,306,55,2458
204011055,566,297,265,203,165,162,104,330,30,2120
204011056,406,778,518,493,447,429,209,574,51,3909
204011057,708,549,554,605,381,424,255,457,74,4012
204011058,303,141,196,134,126,77,77,323,28,1413
204011059,298,448,346,409,320,354,172,408,40,2801
204011060,506,207,211,511,184,33,174,147,37,2015
204011061,0,0,0,0,0,0,0,0,0,5
204011062,243,147,146,113,88,89,46,127,19,1025
204021063,512,724,582,569,493,452,272,505,75,4185
204021064,325,79,87,59,66,42,32,123,15,833
204021065,276,199,213,135,128,88,106,398,30,1576
204021066,1009,1728,1147,1182,1184,1088,510,876,160,8875
204021067,903,206,315,125,178,154,201,378,52,2508
204031068,282,314,168,298,148,131,38,151,16,1551
204031069,762,420,523,655,314,421,251,528,60,3933
204031070,107,45,75,42,52,60,60,64,17,523
204031071,283,274,280,191,177,188,231,244,28,1899
204031072,656,279,199,191,161,119,95,278,34,2008
204031073,480,924,571,685,495,344,451,510,65,4525
204031074,1476,2424,2406,1530,1631,1362,1130,1543,222,13717
204031075,283,133,157,89,97,60,100,222,13,1150
205011076,593,695,542,499,426,400,228,524,47,3957
205011077,478,195,158,138,126,68,75,300,27,1576
205011078,406,277,256,213,164,209,130,253,26,1928
205011079,1175,1849,1192,970,1218,1045,412,981,143,8982
205021080,0,0,0,0,0,0,0,3,0,3
205021081,881,1509,1161,1125,1104,1079,487,1101,135,8566
205021082,579,166,198,128,135,61,154,284,42,1751
205021083,0,0,0,0,0,0,0,0,0,0
205021084,367,335,335,420,285,304,80,356,49,2536
205021085,519,317,231,234,198,132,142,276,35,2074
205021086,141,108,136,134,68,82,25,87,18,789
205031087,912,331,316,261,237,196,158,412,49,2876
205031088,27,8,4,0,3,0,4,10,0,60
205031089,561,339,326,241,270,203,153,340,49,2485
205031090,900,891,710,506,627,548,414,614,57,5254
205031091,438,394,492,464,317,453,103,344,49,3058
205031092,5,5,0,3,8,0,3,11,0,37
205031093,1064,1129,975,943,740,938,274,800,116,6987
205041094,466,612,1137,243,333,157,534,382,91,3953
205041095,411,696,778,741,646,541,256,449,86,4613
205041096,811,1332,1187,1319,1283,660,765,823,164,8352
205041097,1089,1952,1450,1357,1657,1536,473,936,190,10647
205041098,76,60,91,29,41,26,27,41,5,403
205051099,13,0,4,4,0,0,0,4,3,27
205051100,498,423,832,159,160,32,186,362,68,2726
205051101,813,460,545,397,386,290,413,619,64,3985
205051102,427,121,112,210,85,42,97,173,22,1294
205051103,754,1358,1062,929,886,951,289,713,99,7038
205051104,472,204,206,184,161,158,134,274,25,1814
206011105,1379,2351,1577,1523,1338,1324,743,951,198,11375
206011106,410,630,481,307,284,192,155,200,36,2683
206011107,159,409,198,267,134,119,53,98,28,1458
206011108,826,2194,872,1142,1040,744,254,496,128,7705
206011109,86,248,124,171,107,138,37,98,13,1017
206021110,622,674,615,384,506,404,293,259,57,3820
206021111,740,1602,844,1048,542,480,193,433,87,5964
206021112,569,1137,701,782,436,329,206,344,85,4603
206031113,305,590,297,415,299,243,94,156,24,2433
206031114,783,1908,902,1235,1070,1058,136,531,107,7736
206031115,235,550,225,428,264,273,296,237,44,2550
206031116,1017,2015,805,1207,1689,844,181,525,164,8456
206041117,2276,5791,1491,1921,2494,1303,354,1045,266,16937
206041118,9456,19417,3402,4180,12060,3183,917,2219,1086,55928
206041119,2938,7152,935,1525,3445,347,199,648,355,17540
206041120,241,207,179,245,183,115,19,235,31,1458
206041121,636,995,735,431,602,310,295,538,70,4606
206041122,37417,85387,11650,11639,45884,15926,1573,7075,4591,221132
206041123,2438,4349,2018,1491,2629,922,615,1007,289,15752
206041124,2406,16702,1795,2029,3251,442,323,1307,353,28606
206041125,2147,8333,966,993,2263,517,144,594,259,16215
206041126,6754,11571,3467,5164,4876,3480,813,2603,711,39444
206041127,445,256,467,61,604,159,1315,613,83,4004
206051128,3546,5989,1163,1343,2421,1138,81,568,287,16532
206051129,323,724,326,328,172,225,15,105,40,2251
206051130,803,1126,503,656,518,439,142,277,80,4546
206051131,4520,5489,3749,701,3781,1612,1753,1794,381,23784
206051132,5131,8297,2300,1524,4596,2200,440,1078,406,25978
206051133,2622,4871,1241,1659,1980,1196,197,741,249,14760
206051134,419,735,407,543,299,399,45,181,51,3077
206061135,857,1348,663,876,750,958,198,336,94,6080
206061136,1486,3120,1193,1496,1117,1121,107,489,142,10267
206061137,2439,3616,1261,1237,1423,1670,100,727,200,12679
206061138,627,1336,603,615,482,479,41,326,104,4615
206071139,1922,2808,1115,588,1639,691,390,550,182,9897
206071140,311,686,275,320,178,132,21,87,38,2051
206071141,2131,3840,1278,725,1651,914,347,518,203,11623
206071142,1700,6129,1195,1650,1560,924,179,612,205,14146
206071143,443,1038,444,458,342,296,273,247,65,3619
206071144,6422,12257,3208,2694,5245,4057,960,1479,595,36911
206071145,381,1144,238,494,376,230,82,201,32,3179
207011146,266,532,212,421,250,267,31,127,30,2136
207011147,610,1409,569,578,677,648,66,282,91,4931
207011148,425,984,367,511,414,271,52,184,50,3252
207011149,1264,2378,719,1313,1290,918,108,417,131,8538
207011150,1291,2675,570,598,908,586,145,404,127,7311
207011151,2394,5603,1335,1248,2282,1575,145,614,226,15422
207011152,1802,3256,769,843,1734,950,254,361,166,10142
207011153,1453,4510,1022,1834,1599,873,221,754,204,12472
207011154,332,710,207,272,330,166,17,101,21,2150
207011155,811,1823,596,729,886,511,51,238,89,5742
207021156,361,559,389,426,346,248,111,220,55,2714
207021157,1295,1443,1104,944,967,2879,163,726,148,9666
207021159,357,537,375,555,306,183,55,193,42,2595
207021160,295,689,242,918,342,237,31,200,46,3008
207021424,319,517,299,425,287,395,129,232,38,2646
207021425,422,898,508,545,503,524,347,306,52,4095
207031161,1122,2312,1047,873,1237,950,208,507,136,8396
207031162,165,489,179,304,215,93,17,102,23,1596
207031163,2061,7040,1413,2263,3466,1636,393,1009,345,19633
207031164,260,651,284,283,285,131,75,151,46,2171
207031165,884,2869,957,488,1163,442,111,346,104,7366
207031166,803,1757,549,513,985,581,46,243,118,5601
207031167,316,837,319,408,352,135,32,97,26,2530
208011168,298,592,313,339,289,245,14,120,39,2243
208011169,1224,2587,1061,1498,1107,1167,118,533,170,9467
208011170,356,1019,276,561,321,213,26,155,47,2962
208011171,862,1041,826,558,782,499,482,430,95,5572
208011172,567,1094,457,642,542,490,52,203,59,4099
208011173,626,1539,481,1105,584,388,89,314,70,5190
208021174,696,1381,798,756,869,720,103,359,80,5760
208021176,451,678,441,582,316,521,57,250,57,3356
208021177,797,2757,601,996,1031,363,54,411,106,7116
208021178,580,1936,550,1069,752,296,227,328,99,5831
208021179,552,1445,534,598,558,639,40,272,67,4701
208021180,137,436,162,242,176,140,32,114,13,1453
208021181,150,319,221,237,147,108,14,108,17,1329
208021182,272,631,314,327,263,392,79,184,34,2495
208021426,617,1384,587,627,721,503,209,468,92,5193
208021427,233,614,294,432,222,138,60,169,29,2195
208031183,107,204,102,164,105,120,39,136,19,1003
208031184,2065,1233,2306,228,1839,733,1888,1638,210,12141
208031185,183,330,260,299,194,300,34,181,33,1815
208031186,211,407,311,499,209,267,41,165,36,2146
208031187,192,149,203,166,181,235,186,237,11,1557
208031188,1905,1929,1525,1460,1652,2998,690,1221,214,13603
208031189,167,581,266,355,186,115,10,106,28,1817
208031190,509,1261,554,718,553,857,151,319,60,4986
208031191,2451,2486,2596,1014,2128,1494,1440,1423,257,15288
208031192,430,480,210,59,262,583,278,169,44,2510
208031193,834,1080,1081,835,718,512,390,631,91,6172
208041194,1255,3841,961,1339,1541,741,150,596,153,10582
208041195,1466,1735,1174,1040,1075,3370,98,734,142,10833
209011196,223,523,388,274,297,161,89,140,25,2120
209011197,590,1104,723,1025,697,1395,89,454,81,6142
209011198,892,6793,1050,1558,1782,620,238,694,166,13789
209011199,846,1181,1263,696,912,503,564,692,115,6778
209011200,382,1189,435,554,502,413,57,247,60,3838
209011201,192,425,183,206,195,122,23,92,22,1457
209011202,280,683,405,514,274,219,40,177,27,2625
209011203,335,681,468,606,294,112,66,150,56,2765
209011204,118,359,162,211,119,137,32,100,12,1250
209021205,595,2819,517,679,906,280,46,303,96,6234
209021207,281,726,353,641,281,333,136,299,49,3115
209021208,593,669,843,606,610,458,666,633,97,5176
209021428,2442,2873,1971,1906,2367,3433,1423,1536,324,18291
209021429,294,644,255,300,243,178,81,178,37,2212
209031209,757,1388,886,995,741,771,135,476,68,6210
209031210,70,100,105,88,77,47,22,53,3,567
209031211,130,93,119,87,84,33,51,93,5,695
209031212,157,253,186,91,117,33,25,96,22,971
209031213,192,439,317,379,263,68,83,147,34,1914
209031214,171,351,202,143,184,41,26,85,14,1219
209031215,226,417,372,424,257,360,122,215,31,2419
209041216,430,882,304,471,537,488,415,162,56,3751
209041217,146,596,158,226,268,347,35,203,31,2004
209041219,218,535,247,255,213,325,168,168,31,2155
209041220,429,713,414,823,529,1190,106,379,67,4644
209041221,59,271,104,142,95,25,35,42,9,767
209041223,2091,1338,2876,597,1945,1351,1969,2329,268,14770
209041224,259,339,312,301,256,385,100,278,30,2251
209041225,209,329,257,279,211,206,124,203,25,1841
209041430,266,531,391,370,236,280,176,476,60,2789
209041431,105,303,124,254,117,60,72,122,19,1173
209041432,1335,3484,1390,1256,1504,2044,707,1328,191,13242
209041433,222,333,267,340,237,148,198,189,33,1959
209041434,128,299,210,188,121,149,68,117,20,1294
209041435,102,216,125,116,120,98,66,83,14,945
209041436,299,716,342,561,395,347,117,294,49,3123
209041437,75,72,77,48,63,64,119,60,13,595
210011226,548,405,819,330,502,939,441,416,89,4480
210011227,592,776,526,412,900,748,149,203,70,4375
210011228,2635,1729,3180,606,3538,1113,2558,1828,308,17497
210011229,279,774,375,681,338,336,77,243,55,3164
210011230,226,545,312,274,309,219,40,120,28,2073
210011231,159,419,219,158,142,169,23,89,13,1386
210021232,388,705,535,536,590,585,145,334,46,3861
210021233,92,209,108,78,63,33,5,92,15,703
210021234,66,87,124,82,65,58,17,61,4,565
210021235,321,257,295,179,223,155,111,231,33,1811
210031236,600,566,940,305,508,575,513,612,96,4724
210031237,240,480,360,444,217,187,225,257,32,2452
210031239,255,715,369,628,274,194,128,243,36,2836
210031438,349,881,410,735,360,355,211,323,59,3678
210031439,25,28,17,25,22,15,14,15,6,172
210031440,112,169,166,322,102,92,70,92,22,1149
210041240,148,534,234,292,232,70,68,146,26,1737
210041241,635,867,896,956,729,1306,239,576,96,6300
210051242,1249,2555,945,1483,1266,1087,1162,1444,207,11409
210051243,3182,2416,4745,627,2740,1654,3763,3443,503,23063
210051245,400,606,383,528,615,361,324,327,77,3636
210051246,180,434,314,205,218,188,150,178,47,1909
210051247,52,194,125,252,76,68,89,47,20,934
210051248,1418,1829,1468,2658,2405,2047,2495,1331,348,16008
210051249,738,513,868,478,766,685,1875,754,137,6820
210051250,663,351,550,237,905,273,528,614,87,4213
210051441,104,170,160,130,112,134,90,110,19,1024
210051442,111,317,135,222,130,163,94,118,17,1301
210051443,565,722,765,549,460,300,400,490,84,4334
210051444,109,212,160,302,98,176,120,121,17,1316
210051445,82,123,150,64,83,86,60,83,4,733
211011251,1979,1517,2509,506,1797,934,1477,1431,219,12364
211011254,2260,2159,1959,597,2279,1426,1940,1513,249,14379
211011255,70,106,124,65,95,37,94,58,9,659
211011256,601,893,649,558,691,724,177,399,65,4759
211011257,470,395,569,140,471,227,336,264,54,2936
211011258,394,403,360,222,380,261,343,275,53,2697
211011259,321,1600,317,730,574,269,81,358,63,4309
211011260,993,1430,746,1497,1193,1993,171,668,127,8821
211011446,909,1378,935,836,1001,737,388,703,136,7021
211011447,311,561,436,495,349,293,127,253,43,2867
211011448,696,1031,843,479,686,759,323,598,91,5503
211011449,60,134,95,62,68,49,13,61,10,554
211021261,244,894,257,411,314,98,34,125,38,2430
211021262,265,443,401,336,261,152,60,230,39,2193
211031263,1410,920,1831,361,1191,954,1053,1202,157,9083
211031265,220,566,332,344,245,170,50,148,37,2099
211031266,1713,2783,1918,1649,1989,2263,564,1626,212,14716
211031267,382,2151,543,916,586,328,86,370,68,5442
211031268,143,369,215,244,171,147,27,91,25,1430
211031450,560,849,727,685,630,457,209,356,68,4544
211031451,310,642,379,441,316,349,77,259,38,2808
211031452,431,426,423,183,366,201,244,315,54,2646
211041269,637,1153,455,726,444,991,51,360,66,4890
211041270,886,1526,827,488,1058,497,280,388,68,6021
211041271,856,943,831,847,930,1023,511,523,86,6543
211041272,384,538,470,253,409,263,101,228,44,2698
211041273,242,659,240,425,224,416,62,230,32,2525
211051274,235,497,323,301,246,168,76,211,33,2089
211051275,387,384,409,385,304,1059,100,366,32,3427
211051276,615,594,685,696,385,398,169,526,83,4150
211051277,517,397,779,318,426,305,506,444,69,3767
211051278,1091,1506,1504,1180,1145,961,580,1055,124,9160
211051279,388,275,351,150,231,168,161,366,39,2128
211051280,142,266,276,231,159,78,78,116,18,1359
211051281,304,823,456,592,489,353,67,328,47,3445
211051282,324,387,314,399,159,177,25,249,33,2062
211051283,191,331,320,301,189,171,82,228,38,1844
211051284,137,384,217,210,159,139,19,113,21,1408
211051285,306,156,289,101,197,160,76,261,18,1561
211051286,451,503,436,431,370,295,199,389,55,3134
212011287,413,797,556,497,531,472,155,327,46,3788
212011288,404,293,358,210,242,104,159,289,41,2107
212011289,382,513,523,401,375,311,101,314,34,2966
212011290,432,291,299,204,195,198,180,280,43,2119
212011291,363,559,450,434,362,568,326,461,60,3581
212011292,982,1213,1394,1096,1157,1454,539,1094,115,9047
212021293,646,2655,980,1190,1077,881,112,566,96,8204
212021294,252,752,381,503,313,426,93,332,42,3089
212021295,211,341,216,283,190,176,107,171,36,1722
212021297,1728,1513,2175,842,1763,1123,1259,1477,203,12089
212021299,148,217,226,164,196,85,67,191,24,1311
212021453,147,347,178,227,150,102,81,127,25,1391
212021454,101,253,138,216,144,77,51,132,19,1123
212021455,93,158,123,135,119,69,62,93,14,870
212021456,903,1254,816,1131,987,1704,341,704,123,7982
212031300,620,1000,951,1087,755,1430,352,751,111,7060
212031301,306,803,452,582,302,233,180,348,50,3256
212031302,145,383,237,221,145,296,89,170,19,1704
212031303,366,217,323,235,250,73,232,463,28,2190
212031304,85,181,153,158,104,124,72,94,5,978
212031305,200,492,257,437,209,348,138,270,37,2389
212031306,346,505,376,517,280,357,252,302,42,2984
212031308,273,161,348,113,188,108,134,315,33,1670
212031457,107,220,158,171,160,95,54,107,25,1096
212031458,139,334,172,305,171,98,91,146,30,1471
212041309,398,400,358,244,389,328,388,370,59,2925
212041310,770,861,866,285,637,415,699,672,90,5279
212041311,8633,9714,9914,3207,10252,4842,10620,7705,1327,66217
212041312,164,489,250,468,222,146,131,185,37,2097
212041313,243,419,295,175,251,231,148,167,35,1977
212041314,1420,1567,1448,658,1269,1379,1199,1314,187,10430
212041316,553,732,468,161,903,344,518,356,68,4102
212041317,1195,1435,1419,968,1188,1476,842,920,198,9643
212041318,106,294,108,275,79,90,51,115,29,1142
212041459,162,320,186,380,198,175,95,182,22,1713
212041460,253,574,307,516,303,206,142,238,37,2575
212051319,628,1053,712,618,620,671,133,369,64,4869
212051320,4188,12636,4059,1913,4602,1735,1600,2063,493,33288
212051321,525,1257,453,1010,611,316,82,273,82,4616
212051322,1079,2313,1003,1522,1100,1053,152,614,133,8960
212051323,229,823,276,294,260,127,27,104,41,2190
212051324,2267,3180,1653,965,2229,1208,627,834,211,13187
212051325,3493,4787,2543,925,3990,1777,1758,1557,373,21198
212051326,1536,1841,1638,1211,1613,1330,1047,974,203,11386
212051327,461,1115,334,586,456,346,91,249,71,3714
213011328,152,209,295,156,148,81,235,189,31,1487
213011329,55,141,84,134,88,84,62,46,16,711
213011330,1711,1543,1664,965,1819,1484,2536,1373,210,13304
213011331,61,164,77,153,51,124,40,82,15,764
213011332,163,402,200,369,137,372,73,188,27,1934
213011333,46,246,80,126,49,28,44,88,18,723
213011334,198,541,345,431,352,255,151,180,50,2510
213011335,273,2014,332,557,422,250,238,357,64,4498
213011336,753,1509,786,1175,1149,893,500,595,181,7537
213011337,506,543,863,359,483,423,571,437,114,4299
213011338,1229,987,1505,404,1660,540,1743,1792,214,10072
213011339,100,449,151,501,134,125,59,154,27,1697
213011340,491,571,337,586,444,1599,135,491,80,4733
213021341,904,1143,1208,578,953,531,1101,714,133,7255
213021342,151,332,184,308,130,345,87,222,39,1811
213021343,1617,1272,1762,801,1491,1128,2952,2194,269,13502
213021344,471,751,828,458,381,211,359,293,77,3814
213021345,30,92,36,56,29,24,28,34,3,333
213021346,892,1440,1222,869,819,577,234,541,115,6713
213031347,629,1004,624,926,711,596,476,459,118,5541
213031348,1598,5324,1095,1793,1994,915,584,980,257,14543
213031349,781,457,549,735,404,2707,149,486,88,6354
213031350,169,295,199,187,123,122,187,123,30,1431
213031351,619,513,671,207,622,353,1091,633,103,4809
213031352,647,931,690,615,525,522,441,529,89,4986
213041353,472,681,647,514,558,413,378,486,86,4240
213041355,126,286,253,255,180,52,93,115,23,1382
213041356,588,867,932,914,792,752,359,615,104,5919
213041357,231,551,312,452,255,174,161,240,43,2421
213041358,316,593,265,431,197,945,87,300,48,3184
213041359,701,682,984,988,873,492,832,508,110,6173
213041360,125,440,206,270,174,260,77,170,26,1748
213041461,48,69,40,98,38,66,33,59,7,467
213041462,42,128,53,104,38,24,38,43,9,477
213041463,285,651,324,507,366,338,138,273,57,2942
213051361,828,676,1206,520,936,1232,787,778,99,7064
213051362,437,795,344,862,358,1416,106,370,83,4767
213051363,2333,1491,2299,579,2282,974,5778,2458,375,18568
213051365,327,927,368,796,373,519,230,330,65,3942
213051366,685,897,588,889,786,375,2352,707,132,7417
213051368,961,2500,1171,1158,1383,966,355,765,159,9415
213051369,192,454,214,333,177,206,105,167,21,1851
213051464,180,245,140,209,142,99,54,93,35,1206
213051465,654,1138,639,803,589,932,219,505,99,5579
213051466,163,317,168,244,119,116,54,105,20,1310
213051467,182,594,247,375,255,221,89,217,34,2210
213051468,116,183,170,206,139,94,76,101,32,1120
214011370,1481,1062,1843,914,1450,1151,869,1351,184,10298
214011371,1338,4010,1160,1930,1941,1419,265,802,190,13051
214011372,373,758,384,674,319,739,121,415,62,3843
214011373,244,720,327,467,267,195,38,223,32,2515
214011374,366,908,614,509,505,386,184,405,48,3929
214011375,794,653,1281,536,802,530,600,641,90,5930
214011376,167,185,194,92,168,106,71,143,22,1159
214021377,366,427,486,436,308,293,140,315,50,2822
214021378,600,335,547,394,200,178,66,423,47,2797
214021379,938,1067,1698,1269,710,754,517,708,132,7787
214021380,1285,2325,1810,1862,1626,1966,340,1147,172,12539
214021381,485,1206,524,598,600,478,44,298,62,4289
214021382,327,616,448,434,303,179,18,222,36,2590
214021383,554,471,898,592,435,602,72,451,68,4141
214021384,585,1116,819,1057,692,1039,208,576,77,6178
214021385,753,746,1051,765,607,723,337,1251,84,6320
215011386,358,586,449,820,363,373,212,614,79,3850
215011387,516,75,73,35,54,31,49,122,11,978
215011388,860,1541,1096,964,1036,1035,386,812,104,7838
215011389,469,134,99,87,88,65,57,145,23,1161
215011390,799,382,264,246,222,152,174,421,36,2695
215011391,387,151,126,159,111,106,77,235,30,1375
215011392,506,499,375,537,311,333,239,643,49,3493
215011393,520,120,78,93,69,33,72,165,19,1166
215011394,764,319,255,331,198,154,169,294,46,2539
215021395,348,261,263,137,189,158,178,267,38,1831
215021396,211,134,125,71,97,73,62,110,12,883
215021398,716,155,166,85,97,70,179,395,23,1887
215021399,311,213,172,119,99,120,94,311,25,1470
215021469,1123,1988,1427,1375,1571,1173,595,918,180,10350
215021470,388,480,302,408,278,465,165,355,49,2904
215031400,714,297,219,219,219,186,150,295,40,2345
215031401,704,271,246,171,241,188,148,292,33,2299
215031402,249,318,223,232,241,211,102,207,26,1805
215031403,256,161,133,114,126,100,85,193,53,1217
215031404,648,1081,827,724,748,773,281,619,96,5799
215031405,704,112,162,69,110,56,192,391,43,1844
216011406,880,1339,1128,1078,868,1132,408,980,113,7921
216011407,757,558,486,332,392,328,282,714,56,3911
216011408,435,30,96,20,57,41,62,136,14,886
216011409,302,203,202,117,153,124,172,209,19,1503
216011410,440,115,106,82,81,49,78,198,22,1165
216021411,464,395,465,277,388,352,268,703,78,3391
216021412,278,19,53,22,45,15,80,92,6,616
216021413,1126,448,444,309,325,264,282,868,84,4151
216021414,241,397,363,385,273,356,99,230,39,2377
216031415,154,192,164,282,141,202,121,298,26,1576
216031416,1426,3505,1764,1694,1853,1231,777,1276,200,13736
216031417,992,1042,962,890,820,1012,406,673,112,6910
216031418,446,100,172,33,102,21,197,256,17,1347
216031419,905,667,524,299,412,276,303,753,77,4217
217011420,823,279,247,218,198,166,204,401,44,2585
217011421,553,1052,689,658,667,631,232,480,74,5035
217011422,489,719,718,568,535,543,603,541,79,4790
217011423,1059,176,196,128,133,65,95,280,27,2161
217031471,186,260,179,163,182,193,59,171,22,1421
217031472,689,1033,898,821,767,770,442,896,111,6429
217031473,585,126,131,89,110,77,85,204,18,1435
217031474,585,269,227,218,168,162,121,262,38,2047
217031475,1016,408,399,254,214,245,202,495,58,3290
217031476,315,194,189,168,128,127,54,218,20,1404
217041477,828,196,203,179,140,134,139,310,37,2167
217041478,696,355,364,287,268,196,187,333,43,2751
217041479,387,743,527,469,440,443,204,336,55,3603
217041480,1280,1801,1296,1105,1485,1482,603,1086,152,10281
297979799,6,14,67,0,0,3,25,35,4,155
299999499,7931,11580,45843,10740,4300,5051,8961,22073,2556,119037
301011001,198,495,259,525,215,255,55,227,38,2275
301011002,253,242,231,219,265,141,115,159,27,1643
301011003,200,414,285,430,269,219,64,221,17,2119
301011004,1316,1023,1754,890,1494,2038,734,1145,151,10547
301011005,54,44,119,29,51,28,22,52,3,391
301011006,199,483,195,382,210,176,33,129,16,1822
301021007,934,2400,1134,1370,1508,748,273,942,130,9441
301021008,189,330,207,206,179,227,47,197,26,1600
301021009,297,313,362,352,291,193,114,326,48,2307
301021011,229,275,260,182,186,102,247,485,30,1988
301021012,246,558,325,368,261,135,83,210,18,2195
