SA2_MAINCODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
305021113,0,0,7,0,0,0,0,0,0,14,6,0,10,0,0,0,0,0,0,18,0,0,11,0,3,0,0,0,0,12,3,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,21,3,53,29,15,15,0,7,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305021114,7,3,45,4,10,3,4,5,0,85,10,3,18,3,6,3,0,3,0,50,16,0,17,0,0,0,0,0,0,36,9,3,9,0,0,0,0,0,0,24,10,3,14,0,3,0,0,3,0,30,3,0,3,0,0,0,0,0,0,10,3,0,3,0,3,0,0,0,0,10,74,21,204,43,45,32,14,31,7,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305021115,17,5,53,3,24,9,3,0,0,119,11,0,48,0,12,6,0,6,0,83,18,3,36,0,3,0,3,0,0,65,12,3,12,0,0,6,0,0,0,41,12,3,18,0,3,0,0,0,0,36,6,0,4,0,0,6,0,0,0,22,3,0,3,0,0,0,0,0,3,11,96,21,280,28,80,66,15,33,6,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
305021116,9,3,7,0,3,0,0,4,0,22,4,3,6,0,0,0,0,0,0,20,3,5,5,0,0,0,0,0,0,12,0,7,5,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,20,51,22,16,12,0,18,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305021117,18,16,115,12,37,19,38,20,4,283,27,13,86,3,7,13,22,9,3,187,22,9,62,0,13,14,6,12,0,135,22,3,47,0,6,7,4,5,0,96,41,0,54,0,4,8,0,3,5,128,19,4,13,0,0,0,0,0,0,43,0,0,3,0,0,0,3,0,3,9,192,61,560,104,161,95,154,136,19,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,10,0,0,3,0,4,0,3,3,0,16,0,0,0,0,11,0,4,5,0,28,0,0,3,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
305021118,0,0,17,4,0,0,0,0,0,26,0,0,5,0,0,0,0,3,0,16,5,0,12,0,0,0,0,0,0,18,3,0,3,0,0,0,0,0,0,9,4,0,3,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,23,7,82,16,11,12,3,13,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031119,14,9,99,14,37,5,8,7,0,190,6,13,84,6,15,5,0,11,0,132,24,12,79,9,9,6,4,3,0,144,20,7,52,0,4,3,3,9,0,93,19,6,54,3,3,0,3,4,0,98,14,0,9,0,3,4,0,0,0,32,3,0,4,0,0,0,0,0,3,11,128,62,497,106,146,56,41,69,8,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,3,0,0,13,0,0,0,0,6,3,0,0,0,10,3,0,3,0,3,0,0,0,0,17,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
305031120,0,0,18,0,10,3,3,3,0,34,0,0,5,3,0,3,0,0,0,12,0,3,12,0,0,3,0,3,0,24,6,0,0,0,0,0,3,3,0,11,6,0,6,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,27,10,78,22,28,21,11,18,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031121,9,4,25,3,0,4,0,4,4,53,0,0,19,0,4,3,0,3,0,33,0,0,12,0,0,0,0,3,0,18,6,0,3,0,0,0,0,3,0,11,3,0,8,0,0,0,0,0,0,20,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,6,29,11,118,31,24,30,5,36,4,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031122,3,0,21,5,5,0,0,0,0,39,6,0,9,0,7,0,0,0,0,26,3,0,11,0,0,0,0,0,0,19,4,0,7,0,0,0,0,0,0,15,5,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,41,10,114,84,37,25,6,19,4,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
305031123,7,0,19,0,0,3,0,0,0,25,3,0,8,0,0,0,3,0,0,14,9,0,5,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,6,54,31,11,10,5,3,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031124,6,5,34,3,5,9,0,0,0,72,10,0,19,0,5,9,0,3,0,44,4,0,20,0,0,0,0,3,0,29,0,3,10,0,0,3,0,0,0,15,6,0,11,0,0,0,0,0,0,23,4,0,3,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,50,14,161,49,40,39,14,33,7,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031125,5,0,19,5,19,3,13,4,0,70,8,5,12,10,10,0,13,0,0,61,8,3,14,8,6,6,3,0,0,50,10,3,12,0,3,0,0,0,0,24,8,4,8,3,3,3,3,0,0,33,9,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,63,21,121,59,83,41,54,39,3,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031126,20,19,112,62,115,5,10,13,3,357,20,25,100,17,73,5,6,14,6,262,18,24,60,11,26,9,4,5,3,155,16,14,32,3,11,3,0,4,0,87,27,13,47,3,9,3,0,4,3,111,6,4,4,0,0,3,0,0,0,20,0,0,0,5,3,0,0,0,4,16,142,136,502,264,352,58,52,117,32,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,7,0,0,4,0,9,0,0,4,6,8,0,0,4,0,19,0,3,3,5,11,0,0,0,0,18,0,0,0,3,7,0,0,0,0,11,0,7,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7
305031127,5,3,15,5,3,4,0,0,0,39,3,3,6,0,5,0,0,9,0,27,3,0,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0,4,0,0,0,16,6,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,10,59,62,29,41,3,29,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031128,51,41,234,27,107,32,14,30,16,551,31,50,204,24,68,18,17,31,5,454,50,60,213,16,70,13,24,38,8,496,39,32,217,9,27,9,22,47,3,397,100,77,238,4,46,14,71,44,3,597,49,29,35,3,8,8,3,3,3,148,3,3,14,3,5,3,0,3,3,36,386,358,1409,237,580,196,184,290,62,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,6,0,3,0,17,0,0,0,0,4,0,5,0,0,16,0,0,0,5,7,3,0,0,0,26,3,0,0,3,12,5,0,0,0,28,3,3,0,0,8,3,0,5,0,25,0,3,0,0,10,0,0,3,0,16,3,0,0,3,3,0,3,0,0,15,0,0,0,0,3,0,0,6,0,15
305031129,0,0,23,0,3,3,0,0,0,35,7,3,19,3,6,4,0,0,0,42,0,0,8,0,4,0,0,0,0,14,5,0,3,0,0,0,0,0,0,4,9,0,3,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,32,17,108,32,19,13,3,5,6,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031130,14,3,47,5,15,6,15,9,0,107,8,3,38,6,13,3,7,6,0,81,11,5,23,4,0,0,5,0,0,50,7,4,15,3,7,3,6,6,0,37,15,3,11,0,4,4,0,0,0,43,14,0,6,0,0,3,0,0,0,20,0,0,3,0,0,0,0,0,3,9,94,30,239,78,78,65,45,46,8,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305031131,4,14,48,6,30,3,3,3,0,104,8,15,26,10,29,0,3,0,0,92,11,7,18,5,13,0,0,0,3,56,5,5,20,3,7,0,0,0,0,43,10,0,16,3,3,0,0,3,0,32,9,0,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,7,54,61,175,91,138,22,10,38,8,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
305041132,13,7,51,9,10,5,0,4,0,92,4,0,29,4,5,3,0,0,0,48,7,0,23,3,3,4,0,3,0,53,3,0,5,0,0,0,0,0,0,18,9,3,14,0,3,0,0,0,0,27,0,0,4,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,9,68,17,253,105,69,49,13,28,3,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305041133,5,3,19,3,21,3,4,4,0,66,4,4,13,4,16,3,0,0,0,39,3,0,10,0,3,0,0,0,0,17,4,0,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,21,18,89,37,71,13,15,18,6,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305041134,6,0,20,11,3,0,4,0,0,44,4,0,12,0,0,0,0,0,0,22,5,0,15,0,0,4,0,0,0,23,0,0,8,0,0,0,0,0,0,8,5,3,6,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,37,10,97,59,12,9,4,3,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305041135,35,29,122,24,89,20,9,15,7,353,39,37,96,9,56,15,9,16,3,273,37,24,83,6,26,7,3,13,7,206,34,18,59,0,12,7,3,11,3,147,66,42,88,0,19,12,3,7,0,235,44,21,30,0,9,4,0,0,0,121,0,3,11,0,0,7,0,3,3,31,322,227,751,192,387,167,42,130,32,2251,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,3,0,12,0,0,4,3,0,0,0,0,0,12,0,0,3,7,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,10,0,0,0,0,4,6,0,0,0,10,3,3,3,0,13,3,0,0,0,26,3,3,0,3,13,3,0,0,0,34,0,0,0,0,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3
305041136,3,0,26,11,3,0,0,0,0,42,4,5,8,4,0,0,0,0,0,30,3,0,7,0,0,4,0,0,0,18,3,0,6,0,0,0,0,0,0,11,4,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,33,15,110,66,18,19,7,14,4,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305041137,13,12,121,14,50,13,27,8,9,262,8,14,62,0,22,4,18,3,3,137,16,7,44,3,15,0,9,3,3,115,13,12,34,0,3,3,5,8,0,87,19,12,25,0,4,3,3,3,0,75,18,8,3,0,4,3,0,0,0,36,3,0,4,0,6,0,0,0,0,19,113,103,438,134,258,97,91,65,16,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,6,0,0,0,0,3,5,0,0,0,8,0,0,3,0,6,0,0,0,0,12,0,0,0,0,6,4,0,0,0,13,7,0,0,0,8,3,0,3,0,24,0,0,0,0,6,3,0,0,0,11,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
306011138,0,0,11,3,0,0,0,0,3,15,0,0,3,0,0,0,5,0,0,15,0,0,9,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,3,48,19,16,7,9,5,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
