SA2_MAINCODE_2016,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000mo_A_15_19,TaTW_3000mo_A_20_24,TaTW_3000mo_A_25_34,TaTW_3000mo_A_35_44,TaTW_3000mo_A_45_54,TaTW_3000mo_A_55_64,TaTW_3000mo_A_65_74,TaTW_3000mo_A_75ov,TaTW_3000mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000mo_A_15_19,CoPSW_3000mo_A_20_24,CoPSW_3000mo_A_25_34,CoPSW_3000mo_A_35_44,CoPSW_3000mo_A_45_54,CoPSW_3000mo_A_55_64,CoPSW_3000mo_A_65_74,CoPSW_3000mo_A_75ov,CoPSW_3000mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64
307011178,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,6,13,30,20,21,24,3,0,118,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,4,0,0,12,0,3,0,0,0,0,0,0,11,0,0,0,0,7,3,0,0,18,0,4,6,4,5,6,0,0,30,0,0,5,0,4,8,0,0,15,0,0,0,0,5,3,0,0,10,0,4,4,0,4,4,0,0,18,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,18,21,27,26,3,0,127,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
307021179,21,8,0,0,60,0,0,0,6,3,4,0,0,12,0,0,0,0,4,0,0,0,4,23,32,66,91,83,58,12,3,357,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,12,0,0,0,4,3,3,0,0,15,0,4,0,5,3,6,0,0,19,0,4,13,4,13,5,3,0,39,0,4,3,11,6,5,3,0,33,0,4,3,3,12,7,3,0,28,0,0,3,0,3,0,3,0,13,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,7,0,3,0,0,7,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,28,44,53,37,15,0,205,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,7,0,3,0,0,7,0
307021180,17,12,0,0,65,0,0,0,3,0,0,0,0,3,0,4,3,0,3,3,0,0,13,33,107,195,141,124,98,12,0,699,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,11,8,3,0,3,0,0,0,0,21,3,3,3,0,0,6,6,0,17,3,3,5,3,9,4,0,0,29,3,7,12,3,10,7,0,0,49,0,9,6,10,4,11,0,0,41,0,3,8,6,12,7,0,0,40,0,4,9,9,10,14,3,0,40,0,5,10,10,3,4,0,0,39,0,0,9,12,7,0,0,0,33,0,0,8,8,5,0,0,0,22,0,0,0,3,8,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39,69,68,81,61,13,0,365,0,0,0,0,0,3,0,0,6,3,0,5,0,3,0,0,3,11,0,3,4,3,0,0
307021181,11,9,0,0,37,0,0,3,10,9,10,4,0,29,0,0,0,3,0,0,0,0,3,13,11,42,57,51,43,7,0,226,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,11,0,3,0,0,0,0,0,0,7,0,4,0,8,0,3,0,0,12,0,3,4,5,7,8,0,0,26,0,0,3,0,4,4,0,0,14,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,6,10,19,19,22,20,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,4
307021182,3,0,0,0,13,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,38,49,64,55,68,46,11,0,332,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,11,5,0,3,0,3,0,0,0,14,3,0,0,0,0,0,0,0,10,0,0,0,0,3,5,0,0,17,0,5,3,9,8,10,0,0,39,4,0,8,4,4,6,0,0,32,0,0,3,5,7,3,0,0,19,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,27,13,28,23,36,29,7,0,159,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,11,0,0,0,5,0,0
307021183,36,13,3,0,153,0,0,3,15,18,0,0,0,39,0,0,3,3,3,0,0,0,17,119,199,332,290,233,161,36,4,1374,3,0,0,0,0,0,0,0,3,23,0,3,3,3,0,0,0,31,12,5,6,9,3,3,0,0,40,5,3,5,17,3,0,0,0,32,11,6,7,21,22,11,0,0,68,13,11,24,24,26,9,7,0,110,5,16,14,23,15,16,4,0,92,0,3,16,12,23,12,3,0,78,0,8,18,11,19,10,4,0,68,0,3,13,12,3,9,3,0,39,0,0,5,3,4,5,0,0,18,0,0,3,0,6,4,0,0,17,0,0,3,5,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,62,56,117,142,137,85,19,5,616,0,0,0,0,0,0,0,0,8,3,0,3,11,3,0,0,0,24,3,0,4,14,3,6
307031184,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,4,16,39,38,25,22,7,0,163,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,4,0,0,4,0,0,0,0,10,0,4,0,0,3,0,0,0,9,0,0,0,4,0,3,0,0,6,0,0,5,4,6,3,3,0,23,0,0,0,6,7,3,0,0,23,0,0,0,0,6,0,0,0,12,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,13,18,25,18,7,0,108,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,4,0,3,0
307031185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,24,29,26,23,7,0,135,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,11,0,0,6,3,3,0,0,0,13,0,3,3,3,4,0,0,0,12,0,0,3,5,9,4,0,0,17,0,0,3,0,0,0,0,0,10,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,19,21,22,11,3,0,88,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0
307031186,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,22,23,27,30,26,10,0,151,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,9,7,0,0,15,0,3,0,4,11,8,0,0,22,0,0,3,4,4,3,3,0,16,0,0,3,4,3,0,0,0,14,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,13,27,25,3,0,92,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,3,3,0
307031187,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,35,34,63,66,68,62,5,0,329,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,23,9,3,4,0,5,3,0,0,31,10,3,0,6,0,4,4,0,29,7,0,3,4,8,8,0,0,29,0,12,9,11,29,23,7,0,91,0,5,13,13,14,12,4,0,62,0,3,4,10,21,14,0,0,53,0,0,3,7,14,10,0,0,34,0,0,0,3,5,0,0,0,7,0,0,0,5,3,0,0,0,10,0,0,0,3,4,0,0,0,10,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,6,44,32,44,71,110,85,14,0,392,0,0,0,0,0,3,0,0,3,0,0,3,5,0,0,0,0,12,0,3,0,0,3,3
307031188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,28,25,30,23,8,0,138,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,4,0,3,0,0,9,0,4,0,0,0,3,0,0,17,0,4,0,4,6,3,0,0,20,0,0,0,3,5,3,0,0,10,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,14,7,10,20,16,18,0,0,83,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
307031189,3,0,0,0,16,0,0,0,3,0,0,0,0,5,0,3,0,5,4,0,0,0,11,91,135,190,162,176,113,31,4,907,3,0,0,0,0,0,0,0,3,34,0,3,0,4,0,0,0,44,12,7,4,3,5,3,0,0,44,9,12,6,15,11,9,4,0,74,3,6,9,14,9,14,0,0,62,7,12,21,32,32,35,7,0,146,3,19,30,24,41,35,7,0,163,0,8,13,13,20,14,5,0,74,0,5,14,10,26,16,4,0,72,0,0,6,6,19,13,0,0,45,0,0,9,6,5,3,0,0,28,0,0,0,6,9,3,0,0,17,0,0,0,10,5,4,0,0,21,0,0,0,0,0,0,0,0,6,3,0,7,0,8,6,0,0,23,77,86,127,137,192,152,25,0,805,3,0,0,0,0,0,0,0,5,12,0,3,0,0,3,3,0,19,0,3,9,7,10,6
308011190,92,33,0,0,368,0,0,37,47,39,16,0,0,141,0,3,0,0,0,0,0,0,4,25,83,310,327,233,114,9,0,1109,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,16,0,4,4,0,3,0,0,0,19,3,5,5,9,0,0,0,0,24,0,4,4,3,9,0,0,0,16,0,7,3,10,9,3,0,0,36,0,9,5,12,14,6,0,0,48,0,6,9,10,4,6,0,0,36,0,5,5,11,15,3,0,0,40,0,0,3,3,9,3,0,0,21,0,0,4,0,0,3,0,0,14,0,0,6,0,4,0,0,0,9,0,0,0,3,4,0,0,0,7,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,6,28,32,54,62,74,32,5,0,293,0,0,0,0,0,0,0,0,7,0,0,3,0,0,3,0,0,8,0,0,0,3,0,0
308011191,61,39,3,0,307,0,4,77,108,65,48,3,0,298,0,4,4,3,3,0,0,0,19,34,68,295,339,225,140,21,0,1124,0,0,0,0,0,0,0,0,0,10,0,3,6,0,4,0,0,20,3,0,5,6,8,0,0,0,18,0,0,3,8,3,3,0,0,18,0,3,3,8,5,3,3,0,29,3,3,7,9,12,10,0,0,45,0,0,3,5,5,3,0,0,22,0,3,4,0,0,0,0,0,12,0,0,3,3,5,3,0,0,21,0,0,4,0,0,3,0,0,12,0,0,0,3,0,0,0,0,9,0,0,0,5,3,3,0,0,11,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,22,36,52,49,33,9,0,216,0,0,3,4,0,3,0,0,10,0,0,3,3,0,0,0,0,9,0,0,3,0,7,4
308011192,22,3,0,0,103,0,0,5,10,9,0,0,0,27,0,3,0,4,0,0,0,0,17,75,137,253,157,114,70,17,0,830,3,0,3,0,3,0,0,0,8,22,3,3,7,3,3,0,0,36,12,0,11,7,3,3,0,0,41,4,3,3,16,4,0,0,0,35,7,5,17,7,18,4,0,0,57,8,13,11,10,19,9,0,0,67,12,25,16,22,7,9,0,0,80,0,12,22,13,13,6,0,0,62,0,5,13,16,12,6,0,0,51,0,3,7,5,5,3,0,0,29,0,0,6,3,3,0,0,0,16,0,0,9,4,0,0,0,0,16,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,61,72,130,109,92,42,4,0,517,0,0,3,4,3,0,0,0,13,10,0,8,8,3,0,0,0,21,0,0,3,10,0,4
308031205,4,0,0,0,12,0,0,0,0,4,0,0,0,11,0,3,0,0,0,0,3,0,7,37,70,122,102,83,65,9,0,481,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,22,14,5,3,6,3,0,0,0,33,3,0,4,0,5,0,0,0,24,7,9,13,4,7,3,0,0,42,8,16,13,15,28,13,7,0,102,0,15,26,15,20,11,0,0,80,0,10,5,17,13,12,4,0,60,0,3,12,5,16,9,0,0,39,0,0,9,6,0,5,0,0,18,0,0,4,3,0,0,0,0,10,0,0,3,3,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,51,62,94,81,98,56,12,0,447,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,3,0,0,0,3,3
308031206,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,14,11,11,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,12,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
308031207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,28,13,21,9,5,0,96,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,3,4,3,0,3,0,0,12,0,0,3,3,0,3,0,0,9,3,3,3,0,3,3,0,0,14,4,0,7,6,14,3,3,0,46,3,4,5,4,10,5,0,0,34,0,4,3,6,9,15,0,0,28,0,0,0,0,6,3,0,0,8,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,22,28,34,55,35,6,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
308031208,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,17,29,33,32,26,3,0,153,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,6,4,3,3,5,0,0,0,19,0,5,3,0,10,0,0,0,17,3,6,5,5,3,0,0,0,26,4,10,9,9,17,7,0,0,50,4,13,10,9,5,3,0,0,41,0,3,3,4,8,6,0,0,22,0,3,6,3,7,0,0,0,14,0,0,3,3,3,6,0,0,14,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,50,38,58,22,4,0,233,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
308031209,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,34,26,17,18,3,0,124,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,6,0,0,3,0,3,0,0,0,10,0,0,5,5,8,4,0,0,28,0,0,6,6,11,10,0,0,39,0,0,5,14,16,11,3,0,47,0,0,3,22,10,18,0,0,54,0,0,0,0,7,0,0,0,10,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,32,55,60,51,5,0,223,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
308031210,12,3,0,0,37,0,0,3,0,0,4,0,0,11,0,0,0,0,0,3,0,0,8,19,41,82,71,67,36,4,0,322,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,11,3,5,3,6,3,0,0,0,21,3,7,3,3,14,0,0,0,32,3,3,11,9,9,7,0,0,50,0,8,17,3,11,4,0,0,46,0,5,0,7,8,3,0,0,22,0,0,8,3,3,3,0,0,13,0,0,3,4,7,3,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,34,60,41,45,22,5,0,238,0,0,0,0,4,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,4,4,0
308031211,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,35,28,21,19,0,0,120,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,10,0,0,11,6,4,3,0,0,27,0,4,4,5,4,3,0,0,25,0,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,8,29,32,14,13,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
308031212,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,6,13,7,11,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,4,0,0,3,0,3,0,0,12,0,0,5,3,0,3,0,0,12,0,0,5,0,4,0,0,0,18,0,0,0,0,0,6,0,0,6,0,0,0,0,5,0,0,0,10,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,11,22,19,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031213,0,3,0,0,12,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,9,26,36,39,47,22,4,0,190,0,0,0,0,0,0,0,0,3,12,4,0,4,0,0,0,0,20,7,3,3,0,3,0,3,0,15,3,3,7,5,3,0,0,0,25,3,7,3,5,9,0,0,0,24,0,11,6,5,5,0,0,0,29,0,12,14,15,7,6,3,0,51,0,3,19,7,16,7,0,0,55,0,5,7,7,15,17,0,0,49,0,0,4,3,9,0,0,0,19,0,0,0,0,3,0,0,0,12,0,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,23,51,65,60,67,44,6,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,3,3
308031214,13,7,0,0,65,0,0,0,3,3,3,0,0,10,0,0,3,0,0,0,0,0,4,44,96,163,133,93,70,9,0,601,0,0,0,0,0,0,0,0,0,31,3,3,0,0,0,0,0,37,11,0,3,7,4,3,0,0,28,5,14,5,5,0,6,0,0,47,4,7,6,5,3,0,0,0,25,6,9,10,9,8,3,0,0,42,0,6,9,3,3,6,0,0,33,0,6,8,8,8,3,0,0,30,0,0,3,0,4,5,0,0,13,0,0,0,7,3,0,0,0,12,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,47,54,46,37,28,0,0,280,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
308031215,45,13,0,0,125,0,0,6,0,8,6,0,0,19,3,0,6,0,3,0,0,0,12,65,215,347,252,257,140,28,3,1311,0,3,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,21,5,0,4,8,8,3,0,0,32,9,3,3,3,5,6,0,0,30,4,9,3,9,8,4,0,0,35,5,17,16,16,12,16,0,0,86,3,13,20,11,18,10,3,0,77,0,3,9,11,7,8,4,0,48,0,3,4,3,10,8,0,0,27,0,0,3,3,4,3,0,0,15,0,0,3,5,3,0,0,0,12,0,0,0,4,0,0,0,0,8,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,43,59,73,79,79,67,8,0,401,0,0,0,0,3,0,0,0,8,3,3,0,0,0,4,0,0,11,3,0,0,4,3,5
