SA2_MAINCODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
304011081,9,26,19,17,7,9,9,6,0,107,0,9,12,11,0,0,0,0,0,38,0,3,0,3,0,0,0,0,0,8,110,788,445,534,485,392,184,316,39,3288
304011082,3,10,3,5,0,5,0,9,0,34,0,4,3,3,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,3,27,222,157,162,124,105,59,140,7,1007
304011083,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,57,26,26,32,34,18,38,4,236
304011084,6,30,16,16,24,19,5,15,3,126,0,17,7,8,3,3,3,8,0,45,0,0,0,0,0,0,0,0,0,8,179,637,482,563,888,787,452,821,92,4906
304011085,0,10,4,3,3,3,0,3,0,26,0,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,7,53,35,34,30,42,12,44,0,264
304021086,0,14,8,10,0,0,0,5,0,45,4,7,0,3,3,3,0,0,0,17,0,6,0,0,0,0,0,3,3,15,33,271,160,155,146,138,65,148,15,1136
304021087,5,19,13,13,6,14,0,11,0,86,0,14,11,5,3,4,0,0,0,37,0,8,3,4,3,4,0,4,0,22,72,334,245,329,298,296,120,242,13,1943
304021088,3,27,5,11,4,4,3,6,0,71,0,15,3,4,0,3,0,0,0,33,0,6,0,0,0,0,0,0,0,6,43,348,192,208,154,160,66,157,17,1348
304021089,0,6,7,3,3,4,0,5,0,27,5,7,3,0,0,0,0,0,0,18,0,0,3,0,0,0,0,4,0,8,28,117,85,101,117,108,38,87,12,700
304021090,0,25,12,12,5,3,4,8,0,82,0,27,3,10,3,3,8,5,0,56,0,13,0,5,3,0,3,5,0,26,57,409,244,249,244,267,141,259,19,1891
304021091,0,12,10,13,11,13,0,9,0,64,3,0,0,0,3,0,0,3,0,18,0,3,0,0,0,0,0,3,0,11,49,201,170,153,189,227,109,263,16,1380
304031092,4,15,7,11,3,3,4,4,0,49,0,10,3,3,4,0,3,4,0,24,0,9,0,3,0,0,4,0,0,15,38,339,188,202,145,171,101,208,25,1425
304031093,5,8,18,18,8,5,3,6,0,74,0,7,0,0,3,0,0,0,0,15,0,4,3,0,3,0,0,0,0,14,60,255,180,250,285,249,161,242,20,1706
304031094,12,44,32,37,31,12,8,21,3,204,3,23,13,9,4,9,0,9,3,65,0,15,0,7,0,0,0,0,0,27,260,1990,1156,1062,1332,1052,545,809,149,8350
304031095,0,11,8,0,8,4,3,4,0,36,0,6,0,3,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,9,29,221,145,140,195,205,86,177,15,1204
304031096,7,58,23,13,41,34,10,34,8,228,4,26,21,5,12,10,3,8,3,83,3,21,3,5,0,0,0,0,3,36,360,1994,922,782,2247,1613,719,1264,172,10080
304031097,0,22,8,16,12,6,6,8,0,83,3,13,3,3,3,0,0,3,0,28,0,5,0,3,0,0,0,0,0,18,72,314,242,293,493,357,204,318,36,2331
304041098,3,17,12,10,23,19,10,7,0,100,3,11,8,8,5,0,5,0,0,33,0,3,0,0,0,0,0,0,0,9,389,424,349,392,1183,2081,1464,1664,157,8103
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6
304041100,0,10,7,6,6,3,3,4,0,42,0,8,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,45,374,247,255,225,185,88,172,27,1628
304041101,3,15,27,8,9,4,4,3,0,79,0,14,4,0,0,3,0,0,0,25,0,7,0,0,0,0,0,0,0,7,89,702,479,497,478,360,220,303,42,3167
304041102,0,7,0,3,0,4,0,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,16,48,35,51,93,130,100,116,7,607
304041103,10,35,13,13,11,11,9,9,0,104,0,12,7,10,3,6,3,6,0,37,3,8,5,4,0,4,0,0,0,23,85,559,366,382,315,329,168,335,33,2571
304041104,3,5,9,6,3,7,0,0,0,38,0,3,6,0,0,4,0,0,0,17,0,4,0,0,0,0,0,0,0,6,52,213,186,229,199,223,120,153,12,1397
305011105,72,182,204,178,394,275,110,205,38,1658,13,79,61,52,54,48,25,44,12,395,7,40,15,16,21,26,16,15,26,186,4385,6205,8793,9289,30786,28421,13805,19138,1629,122442
305011106,12,34,36,27,65,49,22,39,6,285,0,17,19,15,12,10,0,17,7,102,0,10,3,8,4,0,4,4,6,31,628,1326,1777,1768,4395,5345,2668,3780,311,21994
305011107,0,5,3,5,4,3,0,3,0,24,0,3,0,3,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,7,26,102,86,83,76,86,36,80,14,581
305011108,3,18,14,16,12,17,3,14,3,104,0,12,6,3,3,3,0,3,0,30,0,3,5,8,4,3,0,0,0,26,74,397,359,397,393,419,206,365,45,2650
305011109,0,23,16,20,3,7,3,12,0,94,0,21,8,8,8,4,0,4,0,63,0,7,4,5,0,0,0,0,0,21,99,576,530,562,619,562,349,572,63,3938
305011110,22,85,77,65,85,71,34,44,13,485,7,30,20,19,11,10,4,14,0,116,3,14,5,3,3,3,0,4,3,45,1143,2020,2902,3120,5919,5566,2571,3907,403,27550
305011111,5,47,46,59,45,44,23,51,0,330,6,21,24,25,13,20,3,14,5,124,4,18,13,3,7,3,0,8,0,52,361,1021,1195,1353,2580,2657,1327,1929,139,12551
305011112,3,29,21,27,20,16,11,18,0,135,0,8,3,5,0,8,0,3,0,37,0,10,3,3,0,0,0,3,9,28,167,662,638,717,1529,1486,748,1208,110,7270
305021113,0,9,3,3,6,0,0,0,0,23,0,5,0,3,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,4,22,127,103,122,107,138,62,136,15,840
305021114,3,13,0,8,8,5,3,7,0,57,0,0,3,0,7,0,0,3,0,20,0,8,0,0,0,0,0,3,3,15,60,317,275,209,311,384,227,357,27,2176
305021115,0,9,12,9,6,8,10,18,0,68,0,3,7,4,3,3,3,3,0,24,0,9,5,5,5,0,0,4,0,22,60,315,291,312,540,627,371,637,46,3197
305021116,0,11,7,0,3,3,0,3,0,35,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,5,25,139,126,151,136,164,84,182,21,1021
305021117,3,19,15,11,24,14,17,19,0,119,3,8,7,5,6,4,4,3,0,39,0,3,3,3,0,0,0,0,0,13,127,531,470,583,1470,1197,694,1026,107,6207
305021118,0,5,0,8,0,8,3,3,3,28,0,5,7,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,3,26,151,107,95,112,161,63,132,6,852
305031119,3,35,20,16,17,15,9,13,0,129,3,17,7,11,5,3,3,8,0,51,0,6,4,5,0,0,0,0,3,18,146,509,450,468,1003,1141,543,965,79,5299
305031120,4,7,4,10,7,3,0,6,0,36,0,4,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,9,32,126,107,140,170,167,92,183,19,1034
305031121,8,25,10,9,6,10,5,4,0,84,0,11,6,8,0,3,0,3,0,39,0,9,0,0,3,0,0,3,0,10,41,301,183,206,205,268,146,274,24,1646
305031122,3,16,12,11,3,16,3,9,0,73,0,8,7,4,9,0,0,3,0,27,0,6,3,3,3,0,0,0,0,24,49,415,293,312,320,353,163,359,43,2313
305031123,0,5,3,6,3,0,0,8,0,24,0,4,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,28,175,136,105,113,133,59,144,17,910
305031124,7,16,9,3,11,11,0,7,0,58,0,13,7,3,3,5,6,3,0,45,0,8,3,3,0,0,0,4,0,22,54,298,315,252,410,389,214,422,41,2405
305031125,3,22,12,10,4,8,8,23,0,84,0,3,0,3,0,3,0,3,0,16,0,8,0,0,0,0,0,0,0,8,55,225,200,250,435,498,276,497,46,2491
305031126,24,48,31,38,59,52,15,39,3,305,3,18,15,11,7,7,8,10,3,83,0,12,9,5,3,5,0,3,4,36,852,1166,1709,2225,3914,3462,1368,1841,218,16745
305031127,3,5,12,5,0,6,0,3,0,33,0,5,0,0,0,3,0,0,0,19,0,3,0,0,0,0,0,0,0,4,46,376,260,214,194,229,93,178,26,1616
305031128,11,31,27,41,49,48,21,49,4,279,4,23,15,13,3,9,7,18,0,96,0,15,5,3,9,5,0,0,0,39,684,961,1342,1358,4113,5171,2504,3802,297,20237
305031129,0,9,0,4,0,8,0,3,0,28,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,36,181,114,111,155,180,87,178,14,1058
305031130,9,23,13,10,12,11,9,8,0,87,4,5,3,3,0,3,0,0,3,24,0,7,0,0,4,0,0,0,0,18,80,442,333,343,547,629,327,603,47,3348
305031131,3,9,9,15,7,8,10,6,0,68,6,6,0,0,5,3,0,0,0,27,0,0,3,0,0,0,0,0,3,8,135,327,310,414,721,654,402,483,45,3497
305041132,6,29,12,18,17,13,5,24,3,124,4,11,3,5,0,5,0,3,0,37,0,3,3,0,0,0,0,3,0,16,93,658,444,455,512,518,259,541,50,3537
305041133,9,19,16,26,16,13,3,10,0,112,0,10,16,10,4,5,5,6,0,46,0,8,4,3,0,0,0,0,0,16,165,345,574,581,777,688,238,416,56,3834
305041134,0,18,11,6,4,10,3,11,5,60,0,4,3,5,0,4,0,0,0,14,0,8,3,3,0,0,0,0,0,18,36,313,217,245,154,236,120,235,22,1581
305041135,18,52,30,28,34,43,21,51,4,290,8,21,12,10,6,9,7,11,3,99,10,12,4,5,4,3,6,0,5,40,513,1542,1312,1401,3026,3594,1845,2924,224,16388
305041136,0,6,6,5,5,5,0,5,0,37,0,3,4,3,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,3,47,240,208,248,295,326,123,263,15,1767
305041137,12,33,34,29,30,30,18,24,7,224,6,27,10,16,13,5,3,8,3,87,0,7,3,7,7,0,0,3,3,33,251,970,884,850,1910,1570,899,1389,136,8843
306011138,3,4,0,0,3,5,0,0,0,17,0,4,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,21,92,54,67,99,95,34,79,7,547
306011139,0,19,12,10,3,7,0,10,6,69,0,8,3,7,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,6,68,262,256,292,318,284,152,316,41,1985
306011140,5,11,5,16,23,16,8,11,0,98,6,14,7,6,0,7,0,0,0,40,0,3,3,0,0,0,0,0,0,6,159,212,260,496,831,686,390,499,66,3595
306011141,4,23,15,11,7,9,3,12,0,72,3,7,3,6,0,0,0,0,0,19,4,4,3,0,0,0,0,0,0,10,93,418,296,425,429,363,201,380,46,2657
306011142,3,30,18,27,22,9,12,17,3,140,3,20,5,8,7,3,3,3,0,49,4,4,0,0,0,0,0,0,0,13,118,725,430,674,871,594,343,562,65,4383
306011143,0,15,3,9,0,4,0,8,0,42,5,3,4,0,0,0,0,3,0,17,0,4,3,0,0,0,0,0,0,5,24,126,59,102,81,96,50,121,4,660
306021144,0,9,3,4,0,3,0,7,0,34,0,4,4,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,3,3,47,168,160,216,283,179,99,152,24,1324
306021145,26,84,67,72,111,65,36,64,8,539,3,26,20,29,26,16,11,23,4,159,3,12,3,10,8,8,3,8,4,63,840,1690,2084,3151,5317,4036,1905,2536,407,21976
306021146,3,11,6,10,7,7,3,12,3,62,3,6,3,7,0,3,0,0,0,21,0,4,3,0,0,0,0,0,3,16,64,381,221,334,431,254,147,255,41,2124
306021147,0,7,8,8,3,11,3,7,0,44,0,3,4,0,3,3,0,3,0,14,0,3,0,0,0,0,0,0,0,5,55,197,154,215,289,269,165,274,39,1647
306021148,3,14,13,11,16,13,0,15,3,89,0,9,6,0,3,7,0,8,0,33,5,5,3,3,0,5,3,16,4,41,65,272,214,300,388,409,184,392,55,2271
306021149,0,7,12,9,7,5,3,4,0,39,0,12,3,3,0,4,0,0,0,20,0,4,3,3,0,0,0,0,0,12,30,90,95,151,144,91,57,125,21,798
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,4,3,7,5,4,0,6,0,29,0,7,0,0,0,0,0,0,0,12,0,3,0,0,0,3,0,0,0,7,27,145,87,185,233,170,54,113,20,1042
306021152,3,15,10,17,19,9,3,16,3,91,0,14,7,8,4,4,3,0,0,43,0,3,0,0,0,0,0,0,0,14,116,347,318,558,882,655,411,534,65,3885
306021153,0,13,5,0,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,30,233,125,163,139,103,56,106,19,980
306021154,17,33,36,47,46,54,22,52,7,314,3,19,9,16,6,15,9,20,3,98,3,10,3,5,3,4,0,7,0,37,375,704,742,1191,3096,2469,1668,2114,220,12590
306021155,0,10,3,8,3,3,0,0,0,28,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,11,76,73,133,94,75,43,85,8,598
306021156,3,15,7,13,7,9,3,6,0,66,3,16,6,3,0,3,0,5,0,35,0,9,0,0,0,0,0,0,0,6,37,209,181,247,200,211,116,211,28,1440
306021157,3,14,8,4,7,3,9,13,0,59,0,5,3,0,4,0,0,4,0,19,0,5,0,0,0,0,0,0,3,14,47,203,182,311,398,327,186,337,32,2025
306031158,0,8,3,11,0,9,3,26,0,60,0,4,3,0,0,0,0,18,3,35,3,5,3,3,0,4,0,18,3,34,37,133,130,140,144,187,81,307,41,1190
306031159,4,33,30,13,26,23,18,23,3,175,0,11,3,3,4,3,3,5,0,42,0,8,7,4,0,7,0,3,5,34,163,475,440,656,895,592,372,549,107,4250
306031160,6,16,9,11,16,22,12,32,0,113,4,3,3,6,3,12,0,22,3,56,3,12,6,7,0,11,0,13,3,52,62,200,245,307,388,420,204,533,57,2413
306031161,3,25,19,25,20,20,8,29,3,166,0,23,7,10,12,14,3,7,8,82,0,12,4,5,5,7,0,6,3,49,156,466,439,592,896,779,369,812,125,4623
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,30,52,115,71,23,81,30,451
306041164,3,13,3,14,5,10,3,26,0,90,3,15,3,9,3,0,3,6,0,46,3,12,3,3,0,3,0,7,0,37,91,236,228,349,360,377,192,413,52,2303
306041165,0,28,15,18,9,11,14,26,0,125,0,11,10,8,5,3,3,8,0,43,0,5,4,3,5,3,3,3,0,23,74,268,298,496,597,476,361,647,84,3302
306051166,18,45,14,23,21,22,12,26,4,190,5,17,6,13,3,3,3,10,3,71,0,3,3,7,0,0,3,10,9,37,214,641,521,747,982,695,442,682,114,5047
306051167,3,19,8,7,7,3,7,15,3,73,0,11,6,4,0,0,3,14,0,42,0,5,0,3,0,7,0,8,0,30,62,223,151,199,155,168,89,302,36,1379
306051168,3,23,10,3,4,4,3,8,0,54,0,11,4,3,0,3,0,3,0,32,4,7,3,3,0,0,0,0,0,16,33,199,134,170,164,129,70,139,26,1065
306051169,3,35,13,14,6,20,8,40,3,139,0,19,7,15,5,9,0,31,6,88,3,12,10,11,3,4,0,15,5,53,69,347,226,268,241,277,121,529,58,2136
306051170,5,24,17,22,25,25,4,36,3,160,6,16,8,7,7,4,0,11,3,69,3,10,10,6,3,3,0,4,3,39,161,478,388,654,1037,720,421,687,106,4663
307011171,0,16,12,15,11,15,10,27,3,98,3,6,5,3,4,0,5,18,0,45,0,4,9,3,5,7,0,7,3,40,70,201,163,237,269,323,152,647,51,2108
307011172,7,11,19,10,7,14,9,48,10,140,4,11,4,7,3,4,0,23,0,57,0,10,4,3,0,3,3,11,4,36,197,415,259,398,443,496,375,1196,77,3848
307011173,3,26,13,11,11,14,3,14,0,102,0,3,3,4,3,3,4,6,5,30,0,12,0,3,0,3,0,8,0,30,112,292,270,347,476,488,304,668,74,3026
307011174,5,10,3,3,7,10,9,43,0,88,3,8,8,7,3,9,5,13,0,48,3,4,12,3,0,0,6,13,3,45,65,136,136,161,155,254,133,661,29,1732
307011175,3,11,4,10,8,10,8,44,0,98,0,6,11,5,3,6,7,15,0,53,0,5,4,3,3,6,3,11,0,46,167,194,160,222,231,318,212,1844,50,3404
307011176,7,16,5,10,9,13,3,19,3,80,0,14,9,8,7,7,3,0,3,43,0,11,0,0,3,0,0,5,6,28,217,365,265,352,787,751,418,997,85,4235
307011177,3,10,9,18,9,17,7,60,6,138,0,17,8,9,3,15,5,47,4,101,4,15,4,11,10,17,9,36,3,100,152,175,144,200,232,335,170,1322,71,2800
307011178,0,9,4,3,8,9,8,24,6,66,0,4,6,5,4,12,0,9,7,49,0,6,3,3,0,7,3,16,7,48,37,115,101,115,141,151,114,462,40,1273
307021179,5,20,15,19,16,13,13,61,3,167,3,12,4,10,5,5,4,44,9,108,0,12,8,7,3,3,3,23,3,59,81,298,215,259,351,318,233,789,67,2607
307021180,7,26,19,10,20,14,7,30,3,143,6,14,3,4,7,3,3,21,3,64,3,7,8,14,3,3,0,17,6,63,156,360,267,409,1281,745,498,948,110,4775
307021181,3,7,4,9,3,9,8,19,0,60,4,5,0,7,0,4,0,15,0,44,0,0,7,4,0,8,0,9,0,29,52,123,123,170,193,213,148,476,36,1543
307021182,5,12,13,6,10,13,8,36,5,102,3,13,4,9,3,6,4,10,0,57,4,7,9,3,0,13,0,11,0,42,68,249,217,227,308,273,213,520,42,2123
307021183,20,43,34,28,37,36,19,70,14,293,9,34,19,17,3,7,8,34,8,139,0,14,13,10,8,10,10,23,5,82,281,829,618,760,1272,1144,815,1805,168,7703
307031184,4,18,12,13,10,21,3,42,4,123,0,12,9,5,3,0,0,25,4,60,3,6,8,3,3,5,0,16,6,47,42,169,122,168,138,184,120,422,37,1405
307031185,3,14,3,8,5,3,0,27,0,65,0,9,3,0,3,3,3,15,3,47,0,11,6,9,0,3,3,19,3,55,36,136,89,113,130,140,63,329,39,1079
307031186,0,10,6,9,4,9,4,35,3,90,3,3,3,3,3,12,0,25,0,61,5,8,3,0,3,0,0,5,3,32,39,143,105,121,149,159,80,350,34,1177
307031187,7,28,14,16,7,11,4,13,3,107,3,6,3,0,5,0,0,7,0,26,0,9,3,5,0,0,0,0,3,23,122,405,292,367,397,322,204,342,53,2493
307031188,0,21,7,14,6,13,8,34,5,116,0,7,0,5,3,7,4,9,3,41,0,3,3,4,0,5,0,7,0,29,42,187,153,224,206,236,143,383,40,1620
307031189,15,39,27,29,24,29,11,38,4,214,3,29,14,11,7,3,8,8,4,77,0,17,6,10,0,5,4,4,11,48,262,896,687,897,1432,1072,572,1018,146,6977
308011190,7,6,4,11,5,13,6,40,0,98,3,5,0,3,3,3,0,14,3,41,0,3,3,3,3,0,3,0,0,19,293,313,325,439,638,579,650,1927,120,5278
308011191,7,22,17,11,10,8,12,48,6,142,0,12,4,12,0,9,4,17,0,58,0,0,3,3,5,5,3,13,7,38,244,336,272,304,374,493,691,2472,135,5314
308011192,4,15,3,10,23,14,9,16,6,97,3,12,5,3,4,3,0,9,0,51,0,8,7,3,0,0,0,0,4,20,228,730,487,591,986,805,548,995,98,5475
308031205,4,18,8,10,14,10,4,6,0,79,0,3,3,8,3,0,0,5,3,26,0,11,0,3,3,0,0,0,3,16,120,474,332,492,759,491,264,402,49,3386
308031206,0,3,0,4,3,4,0,11,0,25,0,3,0,0,0,0,0,4,0,9,0,0,0,3,0,3,0,0,0,16,11,39,30,38,50,65,41,157,13,450
308031207,0,12,7,0,0,5,0,9,0,30,0,3,0,3,0,4,0,3,0,16,0,8,0,0,0,0,0,3,0,7,28,132,87,157,120,64,41,122,17,771
308031208,3,9,7,4,0,0,0,0,0,30,0,3,0,0,0,0,0,3,0,7,0,3,3,0,0,0,0,0,0,3,52,163,119,168,176,146,61,122,10,1024
308031209,0,4,4,5,10,3,0,0,0,25,0,4,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,37,85,64,66,243,111,87,141,12,851
308031210,0,7,9,0,3,3,0,6,0,33,0,5,0,3,0,0,0,3,0,13,0,0,0,0,4,5,0,0,3,13,78,267,185,252,361,273,169,430,33,2057
308031211,0,8,0,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,21,140,76,105,337,274,81,124,35,1198
308031212,0,7,6,3,0,0,0,3,0,21,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,69,57,67,74,30,30,68,11,431
308031213,3,12,3,4,3,8,3,8,0,41,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,80,316,224,269,454,281,146,225,24,2024
308031214,3,3,14,3,15,7,6,10,0,54,0,0,0,3,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,147,399,281,373,700,647,282,359,55,3235
308031215,5,15,25,13,20,17,8,11,5,121,0,10,3,6,0,3,0,0,0,30,0,0,0,0,3,0,0,3,4,16,188,558,427,569,1321,978,663,947,88,5743
308031216,3,13,7,8,6,0,4,5,0,41,0,5,0,0,0,0,0,3,0,8,0,7,0,0,0,0,0,0,3,9,54,160,103,169,216,180,105,173,23,1178
308031217,10,36,24,27,44,24,15,38,7,219,6,20,11,8,5,5,3,5,3,65,3,10,4,3,4,3,4,8,0,35,391,927,840,1078,2682,1863,963,1391,137,10270
308031218,3,3,3,3,0,0,0,9,0,22,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,6,0,13,19,64,47,59,255,160,51,151,19,832
308031219,3,21,6,3,4,9,4,28,4,75,0,3,3,3,4,3,0,6,0,23,0,5,6,0,0,0,0,10,3,26,31,143,91,110,144,142,83,316,36,1090
308031220,0,7,4,4,3,3,7,22,5,50,3,5,5,7,0,4,3,15,0,38,0,0,3,6,4,5,4,3,3,26,21,66,59,50,137,151,86,335,25,927
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,16
308031222,12,26,23,17,18,15,11,16,3,127,0,9,7,4,6,0,0,0,0,37,3,4,10,0,0,3,0,0,3,22,242,377,513,762,1107,848,320,451,80,4689
308031223,7,29,15,21,10,17,11,26,0,130,3,17,3,10,3,3,4,4,3,54,0,11,3,3,0,0,0,4,4,26,187,848,585,796,945,710,425,718,91,5307
308041528,7,14,13,11,6,6,11,53,4,128,0,8,0,8,0,4,14,24,3,64,3,4,9,9,0,4,3,22,0,57,128,289,266,312,373,423,353,1268,68,3491
308041529,7,5,4,3,8,3,7,11,0,49,3,3,3,0,0,3,0,7,0,23,0,6,0,0,0,0,0,3,0,12,74,261,229,268,394,367,268,439,51,2360
308051530,3,17,4,12,6,14,0,16,0,69,0,6,3,6,0,3,0,4,0,28,0,4,0,5,3,3,4,3,3,20,56,237,169,195,171,197,90,279,36,1431
308051531,0,10,3,6,3,10,3,12,0,49,0,10,0,0,0,0,3,4,0,17,0,0,0,0,0,4,0,0,0,0,62,278,196,243,284,278,242,390,29,2006
308051532,6,9,4,13,8,7,3,15,0,76,6,5,6,3,4,3,3,4,0,31,3,4,0,0,0,0,0,0,0,13,129,248,242,282,549,590,509,1087,63,3704
308051533,3,7,5,8,6,14,10,9,0,58,0,4,4,4,0,0,0,3,4,17,0,0,3,0,4,0,0,0,4,12,169,331,272,372,617,709,608,682,69,3827
308051534,6,34,24,9,18,13,13,29,4,153,3,11,9,7,4,3,3,16,4,67,0,9,3,0,3,0,0,0,0,17,289,690,602,807,1411,1112,818,1647,145,7522
308051535,3,8,12,10,9,17,7,20,0,84,0,0,3,6,3,4,0,10,0,30,0,4,0,0,0,3,3,8,0,20,185,312,258,320,481,508,437,1428,77,4011
308051536,0,7,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,20,125,54,78,91,65,60,102,18,611
308051537,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,11,15,35,40,36,64,0,237
308051538,0,4,3,0,3,3,5,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,29,84,57,69,127,112,80,126,9,701
308051539,4,10,0,3,4,3,3,4,0,33,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,68,201,172,214,221,179,127,213,19,1423
309011224,10,25,20,19,7,7,0,5,0,101,3,11,10,0,0,3,0,4,0,32,0,10,3,3,0,0,0,3,0,23,103,960,718,782,831,516,229,353,72,4567
309011225,7,58,53,44,38,45,15,41,5,308,4,32,13,18,4,13,7,11,5,118,3,17,8,3,7,3,7,4,5,51,237,1068,941,1215,1992,2069,1121,1848,199,10689
309011226,5,38,11,24,16,14,3,7,3,120,4,10,7,0,3,3,0,0,0,33,0,8,3,0,0,0,0,0,0,19,132,717,485,659,715,571,266,463,61,4069
309011227,12,63,44,49,30,39,25,30,3,295,0,19,19,14,14,16,3,18,3,101,0,21,6,4,0,0,0,3,0,39,231,1126,1200,1346,1625,1565,810,1192,199,9291
309011228,3,29,20,17,14,9,3,5,5,104,0,14,6,10,8,0,0,3,0,34,0,5,0,0,0,3,0,3,4,21,60,409,279,379,366,313,138,281,51,2281
309011229,0,19,5,13,6,12,9,8,0,78,0,13,4,8,3,3,0,6,0,36,0,8,3,0,0,0,0,0,3,11,70,345,234,346,370,360,220,310,36,2284
309021230,0,22,21,21,13,13,3,10,0,109,3,13,4,0,3,6,0,3,0,34,0,3,0,3,0,0,0,0,4,10,108,575,468,625,568,464,234,398,66,3496
309021231,10,41,37,29,34,21,3,22,7,211,0,16,9,6,4,4,3,5,3,59,0,9,3,3,0,0,0,5,0,28,194,682,785,1175,1108,980,393,672,95,6098
309021232,3,24,20,10,18,15,10,20,0,114,0,14,4,8,3,5,0,4,0,41,0,7,4,0,0,0,0,0,3,17,74,306,261,349,608,553,294,477,48,2965
309021233,0,22,13,16,4,11,0,9,0,86,3,12,4,3,0,0,0,0,3,29,0,3,0,0,0,0,0,0,3,13,83,543,325,411,333,293,112,229,38,2364
309021234,10,19,15,19,13,19,4,8,0,108,0,14,7,8,3,7,0,0,0,42,0,7,0,3,0,0,0,0,3,20,92,516,412,435,492,496,241,378,57,3129
309031235,4,32,16,23,22,12,6,23,3,155,4,13,12,14,5,14,3,6,3,74,0,9,10,0,0,0,0,4,0,28,103,395,397,618,980,981,515,790,95,4872
309031236,0,21,16,17,10,10,11,9,4,96,0,9,7,6,0,3,0,4,0,36,0,0,3,0,0,0,0,0,0,6,91,706,482,584,869,514,239,375,87,3944
