SA2_MAINCODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
111021221,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,7,4,6,3,7,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3
111031222,4,7,0,0,0,0,0,0,0,11,32,286,11,0,0,0,0,0,3,340,10,179,55,3,0,0,4,0,3,263,7,94,73,22,4,0,0,0,0,203,11,59,104,54,3,0,0,0,0,234,9,32,68,96,23,5,5,6,7,247,3,11,24,89,112,20,4,5,4,275,4,6,7,28,63,30,20,5,0,173,3,3,5,13,29,16,15,12,0,92,0,0,0,0,8,8,3,5,0,31,0,0,0,3,3,4,0,5,0,19,0,0,0,3,3,5,3,0,0,18,0,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,3,0,7,3,3,6,0,0,0,0,25,88,696,344,312,274,97,52,45,14,1934,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,17,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8
111031223,0,0,0,0,0,0,0,0,0,0,3,24,7,0,0,0,0,0,0,30,0,11,9,3,0,0,0,0,0,21,0,3,14,3,3,0,0,0,0,22,0,9,10,3,3,0,0,0,0,19,0,0,19,10,4,3,0,3,0,40,0,0,0,15,11,4,0,4,0,35,0,0,0,7,12,15,9,0,0,37,0,0,0,3,15,15,7,13,0,57,0,0,0,0,20,20,3,8,0,51,0,0,0,0,5,10,16,14,0,42,0,0,0,0,0,5,3,4,0,13,0,0,0,0,3,0,3,6,0,16,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,8,43,56,41,71,71,53,45,6,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,3,7,4,0,0,0,0,0,0,10
111031224,0,6,0,0,0,0,0,3,0,10,5,130,4,0,0,0,0,0,3,143,3,44,13,9,0,0,0,0,4,77,7,35,19,9,3,0,0,0,0,66,3,22,22,14,4,3,0,3,0,67,0,12,26,26,10,7,0,9,3,100,3,8,11,30,36,11,4,8,3,108,0,0,4,12,47,24,13,5,0,109,4,0,0,6,32,32,17,11,0,112,3,0,0,0,19,20,12,10,0,58,0,0,0,0,3,14,11,11,0,43,0,0,0,0,6,3,5,11,0,27,0,0,0,0,4,13,9,12,0,35,0,3,0,0,0,4,5,3,0,16,0,3,0,5,0,0,0,0,0,16,33,260,109,103,164,127,83,78,20,974,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,9,3,3,0,0,0,0,22,0,4,3,5,0,0,0,3,0,23
111031225,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,31,0,13,0,0,0,0,0,0,0,20,0,7,9,0,0,0,0,0,0,21,0,17,16,7,0,0,0,0,0,45,0,8,21,22,9,0,0,0,0,61,0,6,10,17,18,11,4,3,0,63,0,3,0,13,10,17,5,3,0,55,0,0,3,3,12,11,4,6,0,40,0,0,0,0,0,9,3,6,0,18,0,0,0,0,0,8,0,4,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3,3,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,12,12,83,57,71,55,62,23,30,3,403,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,14,0,4,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,11
111031226,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,16,0,14,3,0,0,0,0,0,0,16,0,5,5,0,0,0,0,0,0,20,0,0,12,3,0,0,0,0,0,19,3,0,10,9,5,0,0,0,0,24,3,0,3,9,7,4,4,0,0,31,0,0,0,3,11,3,0,4,0,24,0,0,0,0,8,3,3,5,0,11,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,40,31,31,15,9,12,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,3
111031227,0,5,0,0,0,0,0,0,0,6,3,76,7,0,0,0,0,0,0,87,0,44,12,3,0,0,0,0,3,65,4,24,19,3,0,0,0,0,0,52,0,13,26,20,0,0,0,0,0,62,0,5,26,33,10,3,0,0,4,84,3,4,10,20,29,13,3,3,3,82,4,3,3,8,23,19,4,3,0,69,0,0,0,3,15,15,9,3,3,45,0,0,0,0,3,7,0,5,0,30,0,0,0,0,3,3,3,10,0,20,0,0,0,0,0,0,3,3,0,6,0,0,0,0,3,3,0,6,0,17,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,24,185,99,98,87,69,26,33,15,629,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,14,0,10,4,0,0,0,0,0,0,11
111031228,0,0,0,0,0,0,0,0,0,4,0,42,0,0,0,0,0,0,0,43,0,28,10,0,0,3,0,0,0,40,0,11,14,0,0,0,0,0,0,32,0,13,10,4,0,3,0,0,0,35,0,3,17,15,3,3,0,3,0,48,3,4,4,9,10,10,3,3,0,45,0,0,0,6,11,6,0,3,0,35,0,3,0,0,3,8,0,0,0,14,0,3,0,3,0,4,0,3,0,18,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,3,0,8,0,0,0,0,5,0,0,10,0,20,0,3,0,0,3,3,0,3,0,10,0,0,0,0,0,0,0,0,0,3,7,109,67,42,50,36,7,36,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031229,0,5,0,0,3,0,0,0,0,13,6,118,11,3,0,3,0,0,4,144,8,75,19,5,0,0,0,0,4,111,4,39,41,13,4,5,0,3,0,106,3,34,41,28,8,3,0,3,0,127,7,28,42,61,19,6,0,9,4,180,9,4,18,52,55,31,5,9,0,189,0,8,9,27,62,43,7,13,0,163,5,3,7,13,56,31,12,11,3,141,5,0,0,6,28,20,6,15,0,80,3,3,0,3,15,18,10,7,0,64,0,0,0,0,3,4,11,3,0,19,0,0,0,0,0,12,8,12,0,41,0,0,0,0,0,3,5,22,0,35,0,0,3,5,3,3,0,0,3,17,56,324,191,212,261,187,68,115,19,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,5,3,3,0,0,0,0,0,12
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,8,9,9,6,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
111031231,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0,0,0,3,91,8,51,15,4,0,0,0,0,0,80,0,28,28,8,0,3,0,0,3,65,3,13,30,14,3,5,0,0,4,78,3,6,17,23,11,0,3,0,0,66,4,4,3,17,14,8,6,0,0,48,0,3,4,7,20,17,3,4,0,59,0,0,3,3,9,15,4,7,3,50,0,0,0,0,4,7,0,3,0,12,0,0,0,0,0,3,3,6,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,181,102,79,63,58,23,33,13,583,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,21,0,5,5,0,0,0,0,0,0,12
111031232,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,3,8,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,11,13,14,3,3,3,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
111031233,0,4,0,0,0,0,0,0,0,9,4,51,3,3,0,0,0,0,0,65,5,36,9,5,0,0,0,0,0,61,3,22,19,4,7,0,0,0,0,55,3,6,21,12,3,0,0,0,0,43,3,7,28,32,9,5,0,0,0,86,3,3,4,19,22,10,5,4,0,68,0,4,3,10,20,12,6,3,0,60,3,0,0,0,3,8,6,4,0,23,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,3,9,28,139,95,93,64,47,22,15,8,518,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,7,0,7,3,0,3,0,0,0,0,21
111031234,0,3,0,0,0,0,0,0,0,3,5,59,7,0,0,0,0,0,0,70,0,35,13,3,0,0,0,0,0,56,6,16,13,0,0,0,0,0,0,32,0,9,13,5,0,0,0,3,0,31,0,11,14,20,6,3,0,0,0,54,0,0,3,13,13,3,3,0,0,35,0,0,0,6,3,8,3,0,0,17,3,0,0,0,6,7,4,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,17,128,67,48,33,16,6,9,6,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6
111031235,0,0,0,0,0,0,0,0,0,4,3,25,0,0,0,0,0,0,0,27,0,11,0,0,0,0,0,0,0,13,0,5,8,3,0,0,0,0,0,25,0,3,11,3,0,0,0,0,0,26,0,3,9,18,5,3,0,0,0,46,0,0,3,14,11,13,4,3,0,53,0,0,0,6,18,13,6,5,0,56,5,4,0,0,13,13,10,5,0,53,0,0,0,0,5,10,3,5,0,22,0,0,0,0,4,4,5,10,0,22,0,0,0,0,0,4,6,3,0,20,0,0,0,0,0,4,3,6,0,11,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,3,9,46,42,51,69,79,44,45,3,382,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,11
112011236,3,4,0,0,0,3,0,0,0,9,11,169,10,3,0,0,0,0,7,196,7,64,21,10,0,0,0,0,3,103,5,40,28,17,4,0,0,8,0,104,7,43,53,29,4,4,0,3,0,138,8,18,35,73,20,6,4,3,0,177,11,10,23,53,63,21,10,9,0,202,10,0,9,18,58,27,11,22,3,145,0,3,7,5,25,13,7,10,0,71,0,0,3,3,0,5,8,14,0,32,0,0,3,0,3,3,0,15,0,24,0,0,0,0,0,0,3,9,0,14,0,0,3,0,0,0,6,10,0,18,0,3,0,0,0,6,0,3,0,15,3,3,0,4,0,3,3,0,3,18,61,352,192,216,188,99,52,95,18,1265,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,14,0,8,0,3,0,0,0,3,0,15
112011237,0,0,3,0,0,0,0,0,0,3,0,29,0,0,0,0,0,0,0,29,0,10,7,0,0,0,0,0,0,17,0,10,3,8,0,0,0,0,0,23,0,4,10,5,0,3,0,0,0,32,0,6,10,8,6,0,0,0,0,35,0,4,0,10,17,3,3,0,0,44,0,0,0,3,14,3,0,3,0,32,0,0,0,0,0,4,0,0,0,15,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,5,5,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,7,5,72,34,44,50,23,13,23,3,263,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7
112011238,3,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,3,20,0,5,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,3,8,0,7,3,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,12,0,0,9,3,8,6,0,0,0,27,0,0,0,3,5,7,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,3,46,17,22,13,16,9,11,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
112011239,0,0,0,0,0,0,0,0,0,4,0,28,0,3,0,0,0,0,0,31,0,14,4,0,0,0,0,0,0,20,0,6,10,0,3,0,0,0,0,16,0,4,9,7,0,0,0,0,0,21,0,6,3,15,5,4,0,4,0,37,0,3,3,8,5,0,0,0,0,23,0,0,0,3,4,4,0,0,0,14,4,0,0,3,7,3,3,0,0,20,0,0,0,3,0,0,3,3,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,5,60,32,45,35,15,11,15,5,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
112011240,0,0,6,0,0,0,0,4,0,10,8,57,3,0,0,0,0,0,3,73,3,37,13,0,0,3,0,4,5,64,0,26,22,15,3,4,0,0,0,69,3,19,28,18,4,0,3,3,0,78,3,7,33,51,18,12,3,3,4,129,3,6,15,39,44,14,7,3,0,119,3,4,3,20,39,20,8,6,0,99,0,4,6,9,18,18,8,4,3,70,0,0,0,3,3,6,4,3,0,20,0,5,0,0,0,5,3,9,0,19,0,4,0,3,3,0,0,3,0,17,0,0,0,3,0,3,0,5,0,12,0,4,0,0,0,0,0,4,0,16,0,12,4,4,3,0,0,0,0,26,24,182,128,166,125,80,45,50,16,817,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,8,5,0,0,0,0,0,0,13,0,4,7,0,0,0,0,0,0,11
112011241,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,28,0,5,4,0,0,0,0,0,0,9,0,4,7,0,0,0,0,0,0,9,0,3,4,3,0,0,0,0,0,7,0,5,4,5,3,0,0,0,0,26,0,0,0,3,3,3,0,0,0,19,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19,16,19,3,5,4,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
112011242,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,41,0,9,4,0,0,0,0,0,0,16,0,4,8,3,0,0,0,0,0,12,0,0,10,8,0,0,0,0,0,16,0,3,0,5,0,0,0,0,0,17,3,0,0,7,0,0,0,3,0,15,0,3,0,3,0,0,0,3,0,10,0,0,0,0,3,4,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,55,24,30,10,15,6,17,0,169,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
112011243,0,3,0,0,0,0,0,0,0,3,0,32,4,0,0,0,0,0,0,36,0,10,3,0,0,0,0,0,0,14,0,8,10,9,0,0,0,0,0,26,0,12,5,10,0,0,0,0,0,32,3,5,18,17,6,4,0,4,0,58,3,0,8,12,12,7,0,3,0,48,3,0,0,0,18,4,4,6,0,36,0,0,3,3,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,3,12,80,55,49,35,27,11,18,7,300,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,0,0,14
112021244,0,3,0,0,0,3,0,0,0,6,3,45,5,0,0,0,0,3,0,64,0,25,11,0,0,0,0,3,3,51,0,16,7,4,3,0,0,0,0,34,0,11,14,10,4,5,0,0,0,41,0,0,17,24,10,4,0,3,0,66,3,3,13,21,30,11,4,0,0,86,0,0,4,8,18,7,7,6,0,48,0,0,4,0,3,3,8,0,0,17,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,9,15,104,77,71,62,41,29,41,12,450,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,10,0,3,0,0,4,0,0,0,0,8
112021245,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,3,7,5,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4
112021246,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,37,3,19,3,0,0,0,0,0,0,23,4,7,5,4,0,0,0,0,0,22,0,11,18,3,3,0,0,0,0,36,0,10,9,12,9,0,0,0,0,42,0,3,3,7,12,0,0,0,0,31,0,0,0,4,7,0,0,3,0,17,0,0,0,0,5,3,3,3,0,17,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,83,40,31,43,17,11,10,0,241,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
112021247,0,3,0,0,0,0,0,0,0,7,0,36,0,0,0,0,0,0,0,36,0,12,0,0,0,0,0,0,0,18,0,3,6,3,3,0,0,0,0,18,0,4,0,4,3,0,0,0,0,20,0,3,10,13,10,0,0,0,0,34,0,0,0,3,12,3,0,0,0,27,0,0,0,0,3,3,0,4,0,20,0,0,0,0,0,3,3,7,0,7,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,7,0,3,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,62,19,32,31,25,5,21,3,213,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,11
