SA2_MAINCODE_2016,M_Tot_H_0,M_Tot_H_1_15,M_Tot_H_16_24,M_Tot_H_25_34,M_Tot_H_35_39,M_Tot_H_40,M_Tot_H_41_48,M_Tot_H_49_more,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_15,F_AgFF_H_16_24,F_AgFF_H_25_34,F_AgFF_H_35_39,F_AgFF_H_40,F_AgFF_H_41_48,F_AgFF_H_49_more,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_15,F_Min_H_16_24,F_Min_H_25_34,F_Min_H_35_39,F_Min_H_40,F_Min_H_41_48,F_Min_H_49_more,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_15,F_Mnf_H_16_24,F_Mnf_H_25_34,F_Mnf_H_35_39,F_Mnf_H_40,F_Mnf_H_41_48,F_Mnf_H_49_more,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_15,F_EGWWS_H_16_24,F_EGWWS_H_25_34,F_EGWWS_H_35_39,F_EGWWS_H_40,F_EGWWS_H_41_48,F_EGWWS_H_49_more,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_15,F_Const_H_16_24,F_Const_H_25_34,F_Const_H_35_39,F_Const_H_40,F_Const_H_41_48,F_Const_H_49_more,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_15,F_WST_H_16_24,F_WST_H_25_34,F_WST_H_35_39,F_WST_H_40,F_WST_H_41_48,F_WST_H_49_more,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_15,F_RetT_H_16_24,F_RetT_H_25_34,F_RetT_H_35_39,F_RetT_H_40,F_RetT_H_41_48,F_RetT_H_49_more,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_15,F_AcFd_H_16_24,F_AcFd_H_25_34,F_AcFd_H_35_39,F_AcFd_H_40,F_AcFd_H_41_48,F_AcFd_H_49_more,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_15,F_TPW_H_16_24,F_TPW_H_25_34,F_TPW_H_35_39,F_TPW_H_40,F_TPW_H_41_48,F_TPW_H_49_more,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_15,F_IMT_H_16_24,F_IMT_H_25_34,F_IMT_H_35_39,F_IMT_H_40,F_IMT_H_41_48,F_IMT_H_49_more,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_15,F_FinIns_H_16_24,F_FinIns_H_25_34,F_FinIns_H_35_39,F_FinIns_H_40,F_FinIns_H_41_48,F_FinIns_H_49_more,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_15,F_RHRE_H_16_24,F_RHRE_H_25_34,F_RHRE_H_35_39,F_RHRE_H_40,F_RHRE_H_41_48,F_RHRE_H_49_more,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_15,F_ProSTS_H_16_24,F_ProSTS_H_25_34,F_ProSTS_H_35_39,F_ProSTS_H_40,F_ProSTS_H_41_48,F_ProSTS_H_49_more,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_15,F_AdSup_H_16_24,F_AdSup_H_25_34,F_AdSup_H_35_39,F_AdSup_H_40,F_AdSup_H_41_48,F_AdSup_H_49_more,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_15,F_PubAS_H_16_24,F_PubAS_H_25_34,F_PubAS_H_35_39,F_PubAS_H_40,F_PubAS_H_41_48,F_PubAS_H_49_more,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_15,F_EdTrn_H_16_24,F_EdTrn_H_25_34,F_EdTrn_H_35_39,F_EdTrn_H_40,F_EdTrn_H_41_48,F_EdTrn_H_49_more,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_15,F_HltHC_SA_H_16_24,F_HltHC_SA_H_25_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40,F_HltHC_SA_H_41_48,F_HltHC_SA_H_49_more,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_15,F_ArtsR_H_16_24,F_ArtsR_H_25_34,F_ArtsR_H_35_39,F_ArtsR_H_40,F_ArtsR_H_41_48,F_ArtsR_H_49_more,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_15,F_OthSvs_H_16_24,F_OthSvs_H_25_34,F_OthSvs_H_35_39,F_OthSvs_H_40,F_OthSvs_H_41_48,F_OthSvs_H_49_more,F_OthSvs_H_NS,F_OthSvs_H_Tot
215031405,47,68,33,64,181,270,121,409,31,1227,16,41,25,26,36,57,12,45,3,255,0,0,0,0,0,0,0,0,0,0,3,5,0,0,15,11,6,4,0,47,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,5,0,0,0,8,0,11,6,3,9,0,3,6,0,37,0,8,7,3,0,3,0,7,0,26,0,6,0,4,4,3,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,18,0,7,3,4,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,3,6,7,15,8,4,4,11,0,60,3,4,15,20,10,8,0,4,0,59,0,0,0,0,5,0,0,0,0,3,0,5,0,3,3,0,0,0,0,11
216011406,125,308,178,246,717,755,458,767,81,3636,0,9,8,11,0,11,3,9,0,48,0,0,0,0,0,0,0,0,0,0,15,30,29,26,47,28,19,14,0,208,0,0,0,3,0,0,0,0,0,11,6,12,12,16,5,11,6,7,3,75,0,4,6,9,12,6,3,3,0,58,49,180,109,152,91,74,45,36,12,738,25,153,76,66,38,29,20,40,8,447,3,6,14,15,6,5,4,3,0,60,0,12,3,3,10,6,3,0,0,43,4,4,14,13,32,10,8,5,0,99,0,6,8,6,16,7,3,6,0,55,3,13,19,30,32,23,15,9,0,153,8,30,11,21,28,12,10,10,0,130,14,25,36,34,44,42,10,16,0,212,23,54,62,65,90,58,35,46,0,431,60,104,229,283,207,144,58,65,10,1162,3,11,7,8,0,0,3,3,0,37,3,35,27,26,52,24,8,8,0,188
216011407,63,143,95,161,369,408,271,508,45,2063,4,38,25,30,29,24,13,43,3,209,0,0,0,0,0,0,0,0,0,0,4,23,21,24,47,34,18,17,6,190,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,16,0,5,3,3,0,0,0,0,0,12,6,68,27,49,31,15,11,14,0,230,4,29,19,13,7,3,5,6,0,84,0,3,5,8,8,3,0,0,0,34,0,0,0,3,0,0,0,0,0,7,0,3,8,4,13,9,0,0,0,38,0,5,3,3,3,3,0,3,0,20,3,18,15,22,32,12,3,12,0,111,0,14,8,8,8,5,0,0,0,35,0,5,3,9,3,0,0,3,0,21,13,25,34,34,33,38,16,45,5,236,36,72,101,137,55,33,19,17,5,475,3,7,0,0,0,0,0,0,0,16,9,8,7,15,13,4,0,6,0,57
216011408,15,46,23,41,46,84,39,266,19,591,4,27,11,20,8,13,8,48,5,146,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,8,4,3,4,3,0,0,0,26,3,6,3,0,0,3,0,3,0,20,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,3,7,0,0,0,3,6,0,23,0,4,0,3,0,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
216011409,36,54,27,46,112,147,143,252,27,835,3,10,9,9,11,15,9,18,0,85,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,3,3,0,0,27,0,0,0,0,5,0,0,0,0,10,0,0,4,0,5,6,0,0,0,22,0,0,3,0,3,0,0,0,0,8,3,28,7,18,15,4,0,3,0,82,0,12,9,3,0,4,3,3,0,34,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,3,0,0,0,7,0,0,0,0,10,0,5,5,6,4,0,0,7,0,23,0,6,3,4,0,0,0,0,0,16,3,3,5,3,0,0,0,0,0,17,3,12,17,16,14,8,11,12,0,84,11,21,39,48,26,23,3,8,3,184,0,0,0,0,0,0,0,0,0,4,0,3,8,4,3,0,3,0,0,25
216011410,23,66,35,38,81,116,93,238,24,718,10,26,9,14,10,22,0,23,4,109,0,0,0,0,0,0,0,0,0,0,3,6,3,3,9,9,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,12,9,11,4,3,0,0,0,33,0,8,0,0,3,3,0,5,0,20,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,3,12,10,8,13,12,3,6,0,64,5,9,24,24,13,12,5,0,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
216021411,100,108,65,95,325,361,318,394,51,1828,4,13,3,11,8,11,4,10,3,66,0,0,0,0,0,0,0,0,0,0,20,18,9,21,25,38,33,17,0,191,0,0,0,0,0,0,0,0,0,4,0,3,3,4,3,7,0,0,0,25,0,7,0,4,3,9,0,0,0,27,12,54,42,49,32,19,10,11,6,224,13,32,14,23,10,3,0,6,3,115,3,3,3,3,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,7,3,3,5,4,11,0,3,0,38,0,3,3,4,6,3,3,0,0,27,0,8,15,19,29,7,5,3,0,86,0,9,0,13,5,3,0,0,0,35,6,6,16,10,35,14,10,7,0,98,3,25,20,35,27,28,18,27,3,174,17,27,51,89,40,30,5,16,0,272,0,4,0,0,0,0,0,0,0,7,3,16,14,9,14,3,0,0,0,58
216021412,30,27,21,19,31,60,36,181,7,422,9,12,15,17,3,12,3,19,4,91,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,10,0,7,0,3,0,0,0,4,3,28,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
216021413,78,164,99,133,307,452,282,734,61,2319,16,49,47,47,48,59,30,110,4,405,0,0,0,0,0,0,0,0,0,0,8,21,30,11,24,38,21,10,0,156,0,0,0,0,3,0,0,0,0,3,0,12,8,3,3,4,0,0,0,38,0,4,0,4,0,3,0,3,0,17,8,75,31,31,15,5,8,12,4,187,7,45,12,7,11,3,3,9,3,97,0,10,4,11,11,9,7,0,0,45,0,4,0,0,0,3,0,0,0,7,0,7,3,4,3,3,0,0,0,23,0,5,0,0,0,0,3,0,0,13,0,6,6,3,10,3,3,8,0,43,3,11,9,4,7,10,0,0,0,46,0,10,3,3,3,3,0,0,0,20,11,17,45,55,41,31,22,37,0,256,27,32,72,80,44,39,11,20,8,323,0,4,3,0,3,0,0,0,0,19,0,22,9,5,7,11,0,0,0,57
216021414,34,111,50,62,144,206,129,194,21,954,0,3,5,4,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,3,11,5,8,0,3,3,0,0,35,0,0,0,0,0,0,0,0,0,0,4,7,3,3,0,8,3,4,0,33,0,3,3,6,0,0,0,0,0,12,23,70,53,47,30,22,12,11,3,265,11,45,24,16,9,5,6,12,3,135,0,9,4,3,3,3,0,0,0,18,0,0,4,0,0,0,0,0,0,12,0,0,3,5,8,8,0,0,0,28,4,0,0,3,9,3,0,0,0,25,0,5,6,20,13,7,0,3,0,65,4,6,7,4,12,4,3,3,0,41,0,6,3,0,0,3,0,0,0,13,4,18,32,31,25,18,20,25,3,172,41,48,92,140,68,37,13,19,3,466,0,3,0,0,0,0,0,0,0,4,4,12,8,5,8,5,3,5,0,55
216031415,19,99,58,71,135,132,54,96,28,693,0,3,10,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,3,5,3,3,6,4,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,38,25,26,20,7,3,7,0,120,3,47,19,9,12,8,4,4,0,101,0,7,3,3,3,5,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,0,0,4,0,5,0,0,0,0,11,0,4,0,8,7,0,0,0,0,27,0,4,0,3,3,8,0,0,0,18,0,3,7,3,8,3,0,3,0,30,7,13,16,15,20,13,14,9,0,106,19,22,42,50,56,22,13,8,0,235,0,7,0,0,0,0,3,0,0,13,6,18,14,18,26,6,3,7,3,101
216031416,201,419,273,407,1322,1518,836,1182,153,6302,3,16,5,8,18,5,3,9,3,84,0,0,0,0,0,0,3,0,0,3,10,28,23,18,58,35,13,16,0,204,3,8,5,10,12,17,3,4,0,61,3,15,12,19,21,26,7,4,4,99,3,12,7,14,21,22,13,8,3,106,26,186,110,140,119,68,44,18,12,727,14,162,75,60,52,27,17,17,8,438,0,13,10,15,17,15,12,9,3,88,0,10,4,7,16,8,0,6,0,47,13,11,18,26,52,24,15,15,0,171,6,9,8,9,32,12,8,3,0,93,14,24,40,53,96,56,25,18,0,317,8,42,32,29,42,38,14,10,0,224,21,26,52,49,78,69,20,22,3,342,36,98,148,158,225,141,111,138,6,1063,185,204,507,708,482,439,124,133,29,2807,4,36,13,18,12,9,8,10,0,119,8,47,28,40,46,15,18,13,7,225
216031417,103,287,225,234,690,795,420,669,88,3504,10,12,6,10,7,27,9,12,0,90,0,0,0,0,0,0,0,0,0,0,0,29,9,11,24,10,3,4,3,111,0,0,0,0,5,3,0,4,0,19,3,23,20,10,30,25,8,8,0,118,3,7,12,8,17,9,0,3,0,55,27,155,82,122,120,36,37,32,9,619,10,121,34,48,43,25,16,24,9,321,3,7,6,15,13,11,5,6,0,75,7,9,5,7,26,14,6,6,0,73,3,3,8,8,8,13,3,4,0,47,6,5,8,12,13,8,0,4,0,56,6,30,14,14,35,22,10,7,3,143,5,19,19,17,20,14,0,4,0,97,22,18,23,22,73,46,17,16,0,242,19,45,49,73,75,50,40,51,0,404,26,65,104,153,138,67,19,37,7,605,6,13,13,16,13,12,5,3,3,84,4,21,21,24,29,18,9,3,3,131
216031418,41,41,32,66,119,212,113,283,18,928,9,15,13,17,12,17,3,29,0,125,0,0,0,0,0,0,0,0,0,3,4,3,6,11,21,22,11,3,0,80,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,13,0,0,0,3,0,0,0,0,0,8,0,4,0,3,8,4,0,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,6,0,3,0,24,0,3,3,0,8,0,0,0,0,17,0,0,3,3,0,0,0,0,0,8,5,18,13,3,7,4,10,9,0,68,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
216031419,110,171,119,186,374,525,288,599,47,2412,9,39,32,30,57,27,17,53,4,272,0,0,0,0,0,0,0,0,0,0,15,18,15,24,25,38,12,15,3,156,20,0,8,14,24,51,9,7,0,143,5,3,4,3,3,3,0,0,0,20,0,0,3,0,3,4,3,0,0,16,7,51,42,24,20,13,13,9,3,175,7,35,14,14,3,7,3,13,0,87,3,4,0,7,11,3,0,3,0,33,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,3,3,3,0,3,0,12,6,5,10,10,20,11,3,5,0,70,0,18,8,11,14,13,3,3,0,72,7,8,9,15,16,6,7,8,0,77,10,24,32,48,33,30,18,37,4,229,17,27,69,58,34,23,17,11,7,260,0,13,4,9,4,0,0,3,0,33,7,23,7,8,8,4,0,4,0,55
217011420,58,99,86,117,204,255,130,431,41,1422,10,34,35,32,24,47,15,78,15,296,0,0,0,0,0,0,0,0,0,0,0,4,14,0,10,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,3,0,0,0,20,0,0,3,0,0,4,0,4,0,13,3,32,24,21,22,4,4,10,0,125,3,28,6,5,6,3,3,8,3,70,0,9,6,3,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,10,3,10,3,5,0,7,0,38,3,6,3,0,0,0,0,0,0,20,3,7,5,5,10,0,4,0,0,41,0,24,14,24,12,19,18,15,0,124,19,29,56,66,19,37,11,17,3,258,3,5,0,0,0,0,0,0,0,8,0,3,3,3,4,0,4,3,0,20
217011421,75,229,122,186,462,501,271,396,55,2294,4,3,7,7,5,6,3,12,0,51,0,0,0,0,0,4,0,3,0,12,4,10,17,4,7,4,5,3,0,48,0,0,0,0,0,3,0,0,0,10,0,8,4,7,0,6,0,3,0,27,3,6,6,4,4,12,6,3,0,37,21,109,56,65,64,19,36,18,0,397,4,88,32,26,24,7,4,17,3,210,0,4,6,7,3,3,3,3,0,36,3,7,0,3,9,4,3,0,0,35,0,4,8,8,24,9,0,5,3,62,0,4,7,3,8,7,0,4,0,34,10,16,25,29,30,13,9,9,0,134,0,20,6,9,6,0,0,0,3,54,17,28,32,31,37,29,12,9,0,200,12,50,67,71,51,44,40,54,7,395,53,76,166,232,98,123,40,29,8,829,0,12,4,6,4,0,3,0,0,32,4,14,9,18,6,16,3,7,4,83
217011422,83,230,168,159,448,513,369,465,63,2500,3,4,6,4,3,10,3,6,0,43,0,0,0,0,0,0,0,0,0,0,0,11,19,10,20,21,14,6,0,109,4,0,0,0,8,5,0,0,0,14,3,5,7,3,3,3,0,0,0,25,0,3,3,3,12,6,11,3,0,48,13,98,67,66,46,29,14,16,3,345,7,95,47,43,18,13,9,15,8,251,4,9,5,12,14,11,6,8,0,67,0,4,0,6,3,9,0,0,0,21,3,8,9,12,5,11,3,3,0,47,3,5,3,0,9,5,3,5,0,38,8,19,9,15,19,10,4,6,0,90,3,19,3,10,15,0,0,0,0,58,5,8,29,21,30,31,6,10,3,135,6,29,37,43,41,38,24,22,3,243,54,63,90,123,73,57,11,23,3,504,4,19,12,15,13,8,4,5,0,77,0,21,10,21,17,11,3,7,0,89
217011423,41,72,62,72,129,227,147,505,26,1283,13,57,37,42,17,45,16,100,10,349,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,7,0,13,10,3,3,0,0,9,0,36,0,18,12,5,3,11,7,16,0,72,0,3,5,3,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,5,0,0,0,20,0,3,3,0,5,3,0,0,0,18,0,4,3,0,0,0,0,0,0,8,7,23,35,8,5,5,3,16,0,101,11,10,47,43,12,18,4,7,0,154,0,3,0,3,0,0,0,0,0,4,0,3,3,3,0,0,0,0,0,12
217031471,22,73,44,47,92,157,87,138,20,675,0,5,8,3,6,4,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,3,41,25,24,27,8,4,7,4,155,3,27,14,8,3,0,0,7,0,68,0,0,0,3,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,8,0,0,0,3,3,3,0,0,0,9,0,0,3,0,3,0,0,0,0,7,0,7,0,4,11,0,0,3,0,29,0,3,8,0,0,0,0,0,0,15,0,6,9,12,14,14,3,3,0,56,3,11,20,23,16,14,11,16,0,115,9,19,37,39,13,23,4,7,0,163,0,7,0,0,0,0,0,0,0,7,0,4,3,4,5,6,0,0,0,22
217031472,104,254,221,243,647,668,430,598,68,3231,4,10,11,3,12,0,0,11,0,52,0,0,0,0,0,0,0,0,0,0,5,33,25,38,52,43,11,11,3,217,0,5,0,3,7,9,0,6,0,28,0,17,4,4,10,4,0,3,0,53,3,12,4,3,11,3,0,0,0,39,32,141,94,77,79,39,14,16,9,490,10,106,41,54,20,14,9,16,3,266,4,15,9,4,16,6,8,6,0,66,3,3,5,8,7,3,0,7,0,42,0,4,11,6,16,9,7,0,3,59,0,9,7,4,14,7,0,0,0,41,3,19,17,27,35,19,10,12,0,130,3,29,18,11,18,4,5,4,0,91,17,21,35,35,62,39,20,9,0,245,10,42,67,74,56,36,32,38,0,358,51,93,150,189,156,69,30,29,6,785,3,14,6,4,12,8,3,6,0,50,0,29,12,18,25,4,5,7,0,99
217031473,22,64,53,74,100,124,54,339,22,863,6,35,17,27,13,12,9,60,3,194,0,0,0,0,0,0,0,0,0,0,4,8,3,0,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,4,5,13,5,6,0,5,0,38,0,10,3,6,4,0,3,4,0,34,0,3,0,6,5,3,0,0,0,13,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,16,0,0,3,4,3,3,0,0,0,16,3,3,3,3,9,3,0,0,0,20,0,10,9,13,9,4,7,0,0,56,7,4,15,14,13,15,3,3,4,78,0,4,0,0,0,0,0,4,0,12,0,3,3,4,0,0,0,3,0,13
217031474,32,95,53,61,132,205,112,362,31,1095,4,30,14,21,12,19,11,65,3,182,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,3,4,0,19,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,4,0,15,0,0,3,0,0,3,0,0,0,10,4,33,24,10,15,8,0,7,0,97,3,28,7,15,3,0,0,12,0,68,0,7,0,3,0,4,0,3,0,24,0,3,0,4,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8,7,0,3,0,27,0,6,0,3,0,3,0,0,0,19,3,0,0,7,3,7,0,0,0,21,5,17,19,24,22,16,7,15,0,116,17,23,80,64,21,26,9,14,3,268,0,9,0,3,3,0,0,0,0,14,0,3,6,6,8,0,0,0,0,15
217031475,69,153,69,98,204,294,261,644,39,1822,13,51,25,42,25,38,15,150,5,367,0,0,0,0,0,3,0,0,0,9,3,9,8,10,11,11,16,5,0,70,0,0,0,0,0,0,0,0,0,0,4,3,6,3,3,0,0,0,0,18,3,0,4,0,3,3,0,4,0,15,10,45,31,28,15,15,9,10,0,162,10,58,17,22,17,6,4,11,3,147,0,4,0,0,5,3,0,3,0,18,0,0,0,0,0,0,0,0,0,8,0,0,4,6,0,0,0,0,0,10,0,0,0,0,3,0,0,3,0,7,3,0,8,9,11,9,5,4,0,45,4,6,3,7,6,4,0,0,0,27,0,7,3,9,5,3,4,3,0,34,6,15,18,24,16,17,15,18,0,135,17,33,50,76,47,31,13,13,3,272,0,9,4,4,0,3,3,4,0,35,3,14,8,3,3,5,4,0,0,37
217031476,33,96,63,75,108,136,41,158,20,729,0,8,3,3,5,3,3,13,0,47,0,0,0,0,0,0,0,0,0,0,3,3,4,0,8,3,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,5,11,15,13,15,8,0,3,10,0,72,11,43,26,22,7,13,7,28,3,162,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,4,0,0,0,10,0,0,0,5,5,0,0,0,0,11,3,3,0,3,3,3,0,0,0,12,0,0,0,0,9,3,0,3,0,19,0,8,9,3,3,0,0,0,0,31,4,0,0,3,7,0,0,0,0,16,11,3,17,17,6,6,5,6,0,71,9,12,28,20,18,27,3,13,0,120,3,4,6,0,0,0,4,0,0,15,0,3,0,0,3,0,0,0,0,8
217041477,34,93,68,92,134,211,125,541,15,1318,8,45,35,19,14,43,16,88,3,275,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0,3,0,20,0,0,0,4,4,0,0,0,0,12,0,0,3,3,0,3,0,0,0,16,0,3,0,3,0,4,0,0,0,9,3,30,6,13,6,3,4,10,4,81,3,19,7,7,3,0,0,3,3,52,0,6,0,3,3,3,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,10,3,4,4,0,4,3,3,4,0,23,0,4,4,4,4,4,0,0,0,23,9,3,5,3,4,4,0,3,0,36,8,8,18,22,18,11,7,10,0,109,7,11,25,34,16,3,4,9,3,107,0,3,3,0,3,0,0,0,0,18,0,4,0,0,0,0,3,0,0,7
217041478,57,100,84,109,248,262,188,428,39,1524,0,27,12,9,11,19,11,44,6,153,0,0,0,0,0,0,0,0,0,0,9,6,3,5,13,12,0,0,4,53,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,5,0,19,0,3,0,0,3,0,3,0,0,14,9,36,29,31,23,4,8,11,3,151,16,57,24,18,8,9,5,20,3,159,4,9,4,3,4,3,3,0,0,31,0,0,3,0,0,3,0,0,0,8,0,0,3,5,3,3,0,0,0,17,0,7,0,0,0,0,3,0,0,15,3,4,3,6,10,4,0,0,0,33,0,15,3,5,4,3,0,0,0,35,6,10,13,14,18,14,4,5,0,88,4,26,20,25,18,23,9,24,0,153,11,26,44,29,12,31,0,7,5,175,0,4,7,6,4,8,3,3,0,31,0,17,3,7,9,7,0,0,0,40
217041479,58,154,98,124,287,419,192,354,35,1724,3,4,0,3,0,5,0,7,0,26,0,0,0,0,0,0,0,0,0,0,5,3,4,14,5,4,0,0,0,38,3,0,7,3,7,25,0,0,0,53,3,17,0,8,10,4,0,0,0,45,3,8,3,3,3,4,3,7,0,37,14,83,45,41,50,20,16,14,3,291,3,57,25,13,14,10,0,12,0,140,0,8,4,3,5,11,4,4,0,43,0,3,4,0,0,0,0,0,0,7,0,3,0,3,3,4,0,0,0,11,3,0,0,0,0,3,0,3,0,8,3,8,9,15,9,12,6,3,0,67,3,19,3,11,3,6,3,5,0,54,3,8,13,15,18,12,0,10,0,82,14,43,56,48,42,37,27,42,3,305,33,61,99,145,82,40,26,21,3,509,0,13,7,3,8,3,0,0,0,36,0,26,15,12,6,4,3,3,0,67
