SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
314031393,6,14,15,35,29,3,0,107,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,0,0,15,0,4,0,4,3,3,0,0,12,0,0,0,0,0,4,0,0,7,0,5,6,3,0,3,0,0,14,0,3,3,3,3,12,0,0,27,0,4,3,4,3,3,0,0,15,0,0,8,13,3,0,0,0,24,0,3,8,8,3,0,0,0,17,0,0,0,7,0,0,0,0,11,0,0,0,5,0,3,0,0,9,0,0,0,0,7,0,0,0,7,0,0,0,7,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,30,45,30,31,3,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314031394,186,380,383,356,243,49,4,1646,3,0,0,0,0,3,0,0,7,56,7,4,3,4,5,0,0,88,29,16,15,5,6,8,4,0,87,12,7,14,18,14,4,7,0,78,26,21,21,7,19,16,3,0,112,15,36,32,33,37,27,4,0,191,12,42,70,38,46,50,4,0,266,11,29,74,68,64,44,8,0,302,0,10,45,45,39,27,6,0,183,0,9,16,14,15,8,0,0,66,3,7,11,13,3,5,3,0,40,0,0,3,5,4,5,0,0,19,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,5,6,4,0,0,0,20,180,185,324,253,271,200,44,3,1458,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,3,0,0,0,0,3,0,0,9,0,0,0
315011395,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315011396,42,194,177,187,123,23,0,753,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,13,3,6,7,5,5,7,0,0,32,0,3,12,3,13,12,3,0,40,6,3,9,7,6,17,3,0,49,3,19,7,12,22,12,7,0,80,3,16,21,6,17,6,0,0,77,0,6,17,9,16,7,0,0,57,0,3,13,10,16,8,3,0,44,0,0,0,3,3,5,3,0,15,0,0,5,3,0,3,0,0,15,0,0,0,3,5,4,0,0,16,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,3,4,3,3,0,0,22,31,62,96,75,111,76,18,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,17,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0
315011397,4,5,9,12,6,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,8,0,0,5,0,0,0,0,0,15,0,0,0,0,5,8,0,0,20,0,0,5,0,0,0,0,0,4,0,4,3,3,0,0,0,0,16,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,14,12,17,6,18,15,10,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315011398,0,4,5,6,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,7,0,3,5,4,4,0,0,0,14,0,3,5,4,4,0,0,0,15,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,15,20,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0
315011399,9,17,13,12,3,0,0,51,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,12,3,0,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,8,3,0,6,3,3,0,0,0,22,0,3,3,0,4,3,0,0,23,0,0,0,3,3,3,0,0,15,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,21,17,19,9,3,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315011400,3,23,12,29,31,12,0,118,0,0,0,0,0,0,0,0,3,8,0,3,0,3,0,3,0,14,0,3,3,4,0,0,0,0,9,0,0,6,5,3,6,0,0,25,0,0,4,5,8,6,8,0,28,8,3,5,3,11,11,0,3,47,3,12,10,6,12,8,3,0,55,3,11,7,9,4,3,0,0,39,0,3,0,4,6,3,0,0,21,0,0,0,0,7,3,0,0,8,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,33,46,39,60,47,24,6,271,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315011401,3,8,6,10,11,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,3,0,0,0,0,16,0,0,0,3,0,0,0,0,7,0,0,4,0,3,0,0,0,10,0,6,7,3,0,3,4,0,29,0,3,11,5,3,5,0,0,25,0,0,5,3,0,3,0,0,18,4,0,4,5,10,0,0,0,18,0,0,0,0,3,3,0,0,11,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,5,0,5,0,0,0,16,8,26,38,35,31,20,3,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
315011402,0,3,4,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,3,7,4,0,0,20,0,0,3,0,3,0,0,0,10,0,3,7,5,3,3,0,0,22,0,0,8,8,6,5,0,0,30,3,0,4,7,12,8,0,0,30,0,0,0,9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,11,34,36,34,23,6,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0
315011403,3,14,20,25,16,0,0,75,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,0,0,0,5,5,0,0,0,8,0,0,0,0,0,0,0,0,4,3,0,0,3,0,4,0,0,13,0,0,11,3,3,0,0,0,17,0,0,0,4,3,3,0,0,15,0,4,3,0,0,5,0,0,15,3,0,4,4,3,3,3,0,14,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,19,15,28,24,21,20,5,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315021404,5,10,20,19,26,3,0,87,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,0,0,22,6,0,0,3,3,7,3,0,26,8,0,0,8,3,7,0,0,26,9,7,11,7,13,11,0,0,61,4,7,22,6,6,8,0,0,59,4,10,7,5,6,10,0,0,45,4,12,9,3,9,6,3,0,46,0,0,0,0,5,3,0,0,10,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,12,39,45,60,58,53,65,9,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,3
315021405,80,340,289,297,189,41,3,1255,3,0,0,0,0,0,0,0,9,37,0,3,3,0,0,3,0,48,16,4,5,7,5,6,0,0,43,4,8,7,3,8,4,0,3,31,8,3,13,13,13,3,0,3,59,9,13,10,13,15,17,4,0,85,9,17,19,17,20,14,4,0,95,4,10,19,11,23,13,6,0,97,0,18,20,10,23,12,3,0,79,0,8,12,14,9,11,0,0,49,0,0,9,6,3,7,0,0,25,0,0,15,6,8,12,4,0,42,0,0,10,13,8,8,0,0,58,0,0,3,0,0,3,0,0,7,3,0,3,0,3,8,0,0,25,88,86,153,127,140,121,31,6,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
315021406,41,234,219,243,130,23,0,899,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,3,0,7,0,0,3,0,0,14,0,0,3,0,0,3,0,0,11,0,3,0,3,0,3,0,0,14,16,9,6,0,4,4,0,0,45,9,10,8,10,4,8,0,0,48,10,10,12,9,16,13,0,0,71,5,6,14,6,20,6,0,0,60,0,12,11,10,7,5,0,0,47,0,4,3,15,4,3,0,0,33,0,0,5,8,3,6,0,0,19,0,0,8,14,0,3,0,0,27,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,5,57,65,85,82,65,62,6,4,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315021407,14,111,123,129,98,14,0,491,0,0,3,0,0,0,3,0,13,3,0,0,0,0,0,0,0,12,8,3,5,3,3,0,0,0,20,4,3,3,3,4,0,3,0,19,6,8,0,0,5,3,3,0,31,17,20,8,0,4,6,3,0,52,3,20,8,5,13,9,0,0,60,9,11,10,10,10,12,3,0,71,0,8,13,9,12,11,3,0,49,0,0,4,4,7,0,0,0,24,0,0,9,3,0,3,0,0,16,0,0,4,5,3,0,0,0,9,0,0,3,3,3,5,0,0,13,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,10,51,67,78,55,72,56,23,3,396,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,3
315031408,11,31,19,46,38,12,0,158,0,0,0,0,0,0,0,0,3,8,0,0,3,0,4,0,0,19,0,3,8,5,7,3,3,0,26,3,3,4,4,0,4,0,0,28,3,9,0,3,8,3,4,3,38,4,7,3,3,6,7,3,0,38,6,12,12,14,20,10,3,0,70,0,12,16,17,15,12,5,0,78,0,7,11,12,13,8,4,0,50,0,0,9,3,4,5,3,0,22,0,0,0,3,3,3,0,0,12,0,0,0,0,4,0,0,0,8,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,33,55,63,71,81,61,36,6,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
315031409,0,12,24,17,34,6,0,95,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,16,3,0,0,0,3,3,0,0,12,0,0,3,3,7,3,3,0,19,4,6,3,3,0,7,4,0,25,6,3,8,7,4,12,3,3,49,3,19,13,7,19,9,0,0,74,0,16,26,15,14,6,0,0,75,0,10,14,16,5,6,0,0,51,0,0,5,8,4,3,0,0,20,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,33,60,77,56,68,63,15,7,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315031410,4,19,22,33,24,11,0,117,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,3,4,3,0,0,0,0,0,11,0,0,0,3,7,0,0,0,15,14,13,7,8,10,6,0,0,52,14,21,12,5,8,13,0,0,74,3,8,4,4,4,3,0,0,34,3,11,14,3,7,3,3,0,38,0,0,0,0,3,0,3,0,6,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,59,54,32,39,38,9,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0
315031411,4,28,26,35,40,3,0,127,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,11,0,3,0,0,9,3,0,0,15,0,0,0,4,8,0,0,0,12,0,4,0,0,3,5,0,0,13,3,6,8,4,6,3,4,0,31,3,8,17,3,10,8,0,0,47,4,3,7,3,6,3,0,0,35,0,3,4,3,5,3,0,0,19,0,3,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,17,34,55,25,45,32,11,0,217,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
315031412,3,16,24,24,28,6,5,108,0,0,0,0,0,3,0,0,3,12,0,0,0,0,8,0,0,16,0,0,6,0,0,4,0,0,14,0,0,3,0,3,3,3,0,16,3,3,3,4,3,7,0,0,23,0,0,4,4,7,6,3,0,20,3,6,3,8,9,11,0,0,42,0,3,5,4,12,9,0,0,30,0,5,3,0,7,9,0,0,22,0,0,7,0,0,3,0,0,11,0,0,3,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,21,25,33,24,46,55,11,3,218,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
316011413,45,138,148,221,163,57,0,811,4,0,0,0,0,3,0,0,11,36,0,0,3,3,0,0,0,40,16,11,7,3,12,5,0,0,55,3,8,10,4,12,8,0,0,34,10,8,10,7,4,13,7,0,54,9,16,18,22,27,21,5,0,111,7,23,28,27,23,24,4,0,145,3,22,27,35,51,21,13,0,180,0,15,26,32,26,27,0,0,122,0,4,15,19,16,12,3,0,64,0,3,7,11,9,0,0,0,29,0,0,3,6,0,0,0,0,12,0,0,3,4,5,0,0,0,5,0,0,3,0,0,0,0,0,3,0,3,0,4,8,5,0,0,29,96,109,151,174,195,147,35,3,898,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,0
316011414,5,26,26,45,26,10,0,140,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,35,0,3,0,0,4,8,3,0,23,3,3,0,3,3,5,3,0,22,3,9,0,3,3,0,3,0,18,3,6,0,5,8,7,0,0,36,0,0,7,11,14,3,0,0,32,0,3,5,5,11,4,3,0,25,0,0,3,4,3,10,3,0,27,0,3,3,0,4,3,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,34,20,40,50,42,25,0,247,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
316011415,0,4,4,8,3,3,0,28,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,9,3,5,4,4,3,0,0,0,14,0,6,3,0,7,3,0,0,19,0,0,3,4,9,4,0,0,27,0,0,0,0,9,4,3,0,20,0,0,0,0,5,9,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,16,19,40,19,3,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316011416,13,14,23,24,9,3,0,85,0,0,0,0,4,0,0,0,7,12,0,3,3,0,0,0,0,21,3,3,3,0,6,4,0,0,14,4,11,5,3,4,3,0,0,30,0,4,4,6,4,3,0,0,28,4,4,5,9,14,5,3,0,43,0,7,6,10,13,12,0,0,40,0,3,4,10,3,3,0,0,18,0,0,4,5,5,3,0,0,24,0,0,3,0,0,0,0,0,7,0,0,3,5,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,29,29,40,48,52,39,12,0,241,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
316021417,10,6,7,11,12,0,0,63,0,0,0,0,0,0,0,0,0,33,0,0,3,0,3,0,0,43,22,4,3,3,3,0,0,0,29,11,0,9,0,3,4,0,0,25,0,3,3,0,9,4,0,0,23,0,4,5,4,8,7,3,0,37,0,0,8,9,10,9,0,0,36,0,5,3,11,5,3,0,0,25,0,3,3,0,6,0,0,0,14,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,17,37,34,40,37,7,7,245,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316021418,7,18,0,11,6,6,0,49,0,0,0,0,0,0,0,0,3,33,0,0,0,3,0,0,0,40,20,6,4,4,0,3,0,0,44,4,6,11,3,8,3,3,0,42,4,7,13,4,3,7,0,0,41,3,8,9,3,11,4,3,0,38,0,3,7,5,6,3,0,0,26,0,0,3,3,12,0,0,0,20,0,0,0,0,3,4,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,37,50,24,47,29,13,3,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
316021419,15,23,21,30,31,9,0,158,0,0,0,0,0,0,0,0,3,74,0,3,8,5,7,0,0,94,29,11,12,0,10,10,0,0,76,9,12,5,6,9,7,0,0,49,5,17,7,8,13,13,6,0,74,7,7,11,20,16,29,6,0,93,0,9,11,12,16,16,0,0,64,3,4,9,17,15,26,3,0,77,4,0,10,10,8,5,0,0,41,0,0,0,3,3,3,0,0,11,0,0,0,4,3,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,10,128,66,74,82,97,131,16,3,602,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,8,0,0,0
