SA2_MAINCODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
101041017,33,0,0,0,0,32,75,0,6,0,0,82,95,3,3,0,0,104,125,13,12,0,0,150,101,20,14,0,0,127,138,14,12,0,3,172,99,21,27,0,3,147,111,23,22,3,4,164,98,29,27,4,0,164,67,13,19,7,0,97,22,11,8,0,0,39,7,3,0,0,0,5,4,0,0,0,0,5,953,150,158,14,12,1287,106,0,0,0,0,109,69,0,3,0,0,72,33,0,3,0,0,39,16,0,3,0,0,28,22,0,4,0,0,33,23,3,11,0,3,38,38,3,6,0,0,49,31,3,10,0,0,45,47,0,3,4,0,55,54,9,14,3,0,79,14,8,3,4,0,36,11,3,0,0,0,14,4,0,0,0,0,9,468,34,66,11,8,595,50,3,9,0,0,65,37,3,4,0,5,46,1515,193,227,28,27,1995,21,0,0,0,0,22,38,0,0,0,0,45,51,3
101041018,4,0,0,0,0,4,8,0,0,0,0,9,11,0,6,0,0,16,12,0,10,0,0,18,7,5,7,0,0,19,9,9,12,0,0,26,22,9,8,0,0,37,27,6,12,0,0,44,21,9,17,0,0,39,3,0,10,0,0,17,0,4,3,0,0,6,0,3,3,0,0,6,0,0,0,0,0,0,140,47,68,0,3,259,17,0,0,0,0,15,4,0,0,0,0,4,6,0,0,0,0,7,6,0,4,0,0,14,10,3,7,0,0,12,4,0,9,0,0,11,5,0,7,0,0,16,3,3,9,0,0,15,10,3,5,0,0,25,15,4,9,3,0,31,5,0,11,0,0,21,0,0,0,0,0,7,0,3,3,0,0,8,96,21,70,9,4,192,9,0,3,0,0,13,7,0,0,0,0,9,249,63,143,8,6,473,3,0,0,0,0,3,12,0,0,0,0,12,16,0
101041019,41,0,0,0,0,41,97,3,3,0,0,103,112,0,0,0,0,114,133,9,13,0,3,160,123,11,11,0,0,144,172,18,9,0,0,199,187,22,25,0,4,232,213,26,24,3,4,273,185,15,21,0,0,231,100,22,17,0,0,141,24,9,4,0,0,34,3,3,3,3,0,12,0,0,3,0,0,4,1391,139,137,11,11,1690,72,0,0,0,0,72,41,0,0,0,0,47,32,0,0,0,0,31,23,0,3,0,0,26,32,0,6,0,0,37,30,0,4,0,0,37,35,0,8,0,0,44,44,0,11,0,0,57,56,6,14,0,0,77,51,6,9,0,4,67,21,4,11,0,0,32,3,5,8,4,0,19,8,4,3,4,0,16,456,20,67,17,9,572,83,5,5,0,0,102,30,3,7,4,7,48,1967,171,214,32,32,2408,32,0,0,0,0,32,86,0,8,0,0,95,81,0
101041020,19,0,0,0,0,19,18,0,4,0,0,26,25,0,4,0,0,27,32,3,3,0,0,37,21,6,19,0,0,48,12,13,13,3,0,45,24,6,26,0,3,56,31,9,19,3,0,69,30,11,31,6,0,82,13,8,24,12,5,65,0,0,25,6,5,36,0,0,7,4,0,13,0,0,12,3,0,18,243,67,185,38,15,546,11,0,0,0,0,11,9,0,0,0,0,8,5,0,0,0,0,8,4,0,0,3,0,4,4,0,4,0,0,8,3,3,8,0,0,13,13,3,3,0,0,14,9,0,8,6,0,26,12,3,14,0,0,37,14,7,26,7,0,43,10,5,18,3,0,35,0,0,7,3,0,15,0,0,8,3,0,12,94,25,104,25,0,238,8,4,12,0,3,29,6,0,4,3,3,16,347,97,298,70,20,832,7,0,0,0,0,7,10,0,0,0,0,10,13,0
101041021,9,0,0,0,0,9,9,0,5,0,0,15,12,0,3,0,0,13,12,0,3,0,0,18,12,0,11,0,0,24,10,0,11,0,0,22,24,3,3,0,0,33,14,4,11,0,0,29,16,0,4,0,0,16,4,3,3,0,0,15,3,5,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,3,120,22,62,0,0,199,14,0,0,0,0,16,8,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,9,6,0,0,0,0,8,0,3,3,0,0,10,11,0,4,0,0,16,8,0,8,3,0,11,7,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77,6,18,4,0,104,4,4,4,0,0,4,6,0,0,0,3,15,206,28,83,6,5,325,3,0,0,0,0,3,10,0,0,0,0,10,8,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,12,0,0,0,0,13,22,0,0,0,0,22,31,0,0,0,0,38,36,3,4,0,0,44,34,3,7,0,0,45,46,3,4,0,3,57,46,7,7,3,0,56,56,8,8,0,0,71,41,14,5,0,3,67,35,8,5,0,6,52,14,3,3,3,0,24,0,3,0,0,0,9,3,0,0,0,0,3,380,52,38,9,13,496,14,0,0,0,0,13,9,0,0,0,0,9,9,0,0,0,0,9,8,0,0,0,0,8,5,0,0,0,0,10,8,0,0,0,3,11,10,0,0,0,0,10,10,0,0,0,0,9,34,3,3,0,0,35,15,0,0,0,0,18,9,4,7,0,0,16,6,3,0,0,0,5,3,0,0,0,0,5,127,11,15,5,3,167,20,0,0,0,0,21,13,0,0,0,3,18,542,59,56,14,19,701,0,0,0,0,0,0,16,0,0,0,0,17,19,0
101041024,5,0,0,0,0,5,15,0,0,0,0,11,12,0,0,0,0,13,16,3,7,0,0,22,12,3,7,0,0,23,11,5,3,0,0,24,16,5,8,0,0,36,12,10,8,0,0,32,16,7,12,0,0,26,10,5,11,0,0,24,3,0,9,3,0,12,0,0,0,0,0,4,0,0,0,0,0,0,127,41,59,13,5,238,4,0,0,0,0,10,8,0,3,0,0,15,4,0,3,0,0,4,3,0,0,0,0,5,5,0,0,0,0,10,4,0,7,0,0,7,7,0,3,0,0,9,4,3,5,0,0,18,7,0,3,0,0,16,9,0,3,0,0,11,8,3,6,3,0,15,0,0,7,3,0,10,0,0,3,0,0,4,65,8,38,9,4,128,8,0,0,0,0,11,3,0,0,0,3,9,207,45,102,19,7,382,3,0,0,0,0,3,5,0,0,0,0,5,4,0
101041025,34,0,0,0,3,32,63,0,11,0,0,73,51,5,12,0,0,64,67,6,11,0,0,88,73,20,11,4,0,108,55,17,24,0,0,101,89,30,17,0,0,138,75,34,31,0,3,144,68,33,26,3,3,126,38,19,26,3,0,80,17,13,14,0,3,44,3,4,3,0,0,11,0,3,0,0,0,5,623,177,176,10,15,1002,85,0,0,3,3,87,27,0,0,0,0,34,17,0,4,0,0,21,18,0,0,0,0,17,19,0,4,0,0,19,22,0,6,0,0,34,34,3,5,0,0,47,25,5,3,0,0,33,42,8,16,3,0,68,40,15,14,0,3,74,26,6,15,5,0,51,9,3,3,0,3,16,3,3,7,0,0,13,360,47,79,16,14,515,43,5,11,3,0,68,29,0,5,0,7,39,1056,234,268,33,40,1621,19,0,0,0,0,21,48,0,0,0,0,48,51,0
101041026,23,0,0,0,0,27,78,0,0,0,0,78,66,0,7,0,0,67,62,3,11,0,0,80,75,9,10,0,0,93,81,7,13,0,3,107,93,19,26,0,0,133,97,14,26,0,0,140,116,12,27,0,3,160,64,13,20,3,0,97,15,5,3,0,0,23,0,3,0,0,0,3,3,0,0,0,0,5,765,82,143,12,8,1008,60,0,0,0,0,61,35,0,0,0,0,33,22,0,0,0,0,22,19,0,3,3,0,28,18,3,9,0,0,31,24,3,14,4,0,37,29,0,3,0,0,38,32,0,11,0,0,50,32,3,9,0,3,50,47,9,15,0,0,72,17,6,4,3,0,36,14,0,8,0,0,15,6,3,0,0,0,12,357,28,78,13,9,482,42,10,12,3,3,63,22,0,4,0,4,32,1191,116,236,24,22,1591,17,0,0,0,0,17,40,0,0,0,0,40,44,0
101041027,13,0,0,0,0,15,38,0,4,0,0,39,47,0,4,0,0,50,29,0,11,0,0,49,44,5,8,0,0,61,29,13,20,0,0,66,46,14,11,0,0,81,57,7,23,0,0,87,50,14,21,4,0,92,27,20,25,3,0,76,10,12,17,0,0,39,5,0,3,0,0,7,0,0,6,0,0,6,398,93,150,10,4,660,27,0,0,0,0,28,20,0,0,0,0,21,14,0,3,0,0,20,22,3,0,0,0,24,6,0,3,0,0,11,22,0,13,0,0,33,20,3,5,0,0,31,24,3,13,3,3,42,44,5,22,0,0,69,42,9,23,3,0,71,11,8,15,7,0,37,5,3,7,3,0,22,0,0,8,0,0,6,260,42,107,17,12,431,19,3,7,0,0,34,23,0,3,6,0,42,704,141,269,35,16,1164,9,0,0,0,0,9,18,0,0,0,0,18,29,0
101051539,91,0,0,0,0,93,300,4,9,0,0,312,353,24,14,0,4,392,335,24,25,0,0,389,305,34,20,0,3,365,319,41,31,0,3,400,332,29,46,0,3,417,295,51,48,5,3,403,299,38,35,3,0,376,147,25,21,4,3,199,40,9,16,9,3,72,7,8,5,7,0,26,0,0,8,0,0,12,2828,291,274,29,32,3454,204,0,0,0,0,210,118,3,3,0,3,128,58,3,9,0,0,65,77,5,10,3,0,85,44,3,8,0,0,54,57,4,10,0,0,70,37,0,11,0,0,49,56,10,12,0,0,71,43,3,14,3,3,63,50,7,12,4,3,74,30,0,16,3,0,54,20,9,10,3,0,37,6,4,4,4,0,18,790,45,106,25,15,976,102,10,8,3,7,131,94,5,10,7,10,125,3815,361,399,57,52,4685,60,0,0,0,0,66,195,0,4,0,0,203,292,7
101051540,16,0,0,0,0,16,73,3,0,0,0,73,82,6,17,0,0,104,79,11,19,5,0,113,69,10,17,0,0,99,70,16,22,5,0,114,64,29,25,4,0,114,64,32,34,18,3,142,51,16,35,28,3,139,28,13,30,17,0,96,6,5,29,20,3,66,3,5,9,15,0,34,0,3,12,3,0,27,609,147,259,112,9,1128,26,0,0,5,0,31,21,0,3,0,0,25,12,0,7,3,0,19,9,0,0,0,0,16,6,4,3,0,0,14,3,0,4,0,3,13,13,3,10,0,0,28,14,0,11,0,0,25,10,3,9,7,0,34,13,0,12,4,0,29,12,5,15,11,0,44,3,8,7,5,0,20,7,3,11,11,0,24,149,24,82,51,5,317,22,0,6,5,3,40,23,3,9,0,7,40,800,172,354,166,28,1523,12,0,0,0,0,12,24,0,3,0,0,27,40,0
101061541,9,0,0,0,0,16,40,0,0,0,0,42,47,4,0,0,0,54,73,8,7,3,0,84,56,11,11,0,0,76,41,14,11,0,7,69,50,11,13,3,0,77,51,15,14,0,0,81,52,11,8,0,3,80,33,6,11,0,0,46,12,5,4,0,0,22,0,0,0,0,0,0,0,0,5,0,0,10,465,80,89,15,7,658,26,0,0,0,0,30,18,0,3,0,0,19,25,0,0,0,0,22,8,0,0,0,0,12,6,0,0,0,0,4,8,5,5,0,0,13,8,0,0,0,0,9,13,0,3,0,0,16,9,0,3,0,0,13,13,3,6,3,0,25,11,7,3,0,0,23,3,0,0,0,0,3,3,0,0,4,0,6,153,9,33,11,0,212,18,3,4,0,0,17,16,0,4,0,3,28,655,92,122,24,19,907,9,0,0,0,0,9,37,0,3,0,0,40,57,0
101061542,19,0,0,0,0,19,29,0,6,0,0,37,36,0,10,0,0,47,39,12,8,0,0,66,35,11,8,0,0,47,39,18,18,3,0,78,40,8,16,3,0,71,54,16,18,3,3,96,40,15,24,7,0,84,25,11,24,9,0,73,16,9,13,10,4,44,5,0,14,14,0,31,0,3,6,7,0,20,373,110,165,64,6,719,20,0,0,0,0,20,21,0,3,0,0,23,12,0,0,0,0,20,16,0,0,0,0,17,7,3,0,0,0,18,10,3,0,0,0,13,6,0,8,0,0,15,5,3,5,0,0,22,3,3,5,6,0,18,11,6,10,4,0,27,15,4,14,3,0,33,6,6,6,10,0,24,0,0,4,9,0,16,131,28,63,44,0,271,15,4,7,3,0,35,10,0,3,5,3,23,538,147,242,111,12,1044,7,0,0,0,0,7,23,0,0,0,0,23,21,0
101061543,47,0,3,0,0,47,115,0,0,0,0,123,111,7,3,0,0,119,99,8,14,0,0,127,110,24,13,0,3,147,109,21,16,3,0,149,89,13,26,8,3,131,116,28,25,3,5,174,89,16,15,7,0,125,45,10,11,3,0,74,18,7,7,0,0,35,0,3,10,3,0,17,0,3,0,0,3,5,942,152,139,28,12,1276,39,0,0,0,0,45,36,0,0,0,0,34,35,0,5,0,0,40,18,0,3,0,0,26,13,3,3,0,0,16,24,7,5,0,0,34,11,0,0,0,0,16,21,3,3,3,0,29,21,0,3,4,0,28,15,0,10,0,0,29,14,0,3,4,0,23,6,0,4,3,0,13,0,0,3,4,0,9,253,20,43,20,0,335,32,4,9,0,0,44,27,3,3,3,3,43,1252,173,194,50,23,1698,21,0,0,0,0,23,84,0,0,0,0,87,77,3
101061544,12,0,0,0,0,12,45,0,3,0,0,50,54,7,3,3,0,65,39,3,12,0,0,57,38,9,16,3,0,68,46,13,25,3,0,87,47,13,26,0,3,87,37,8,23,10,3,74,41,6,19,9,3,74,29,8,21,6,0,65,7,5,16,7,3,38,0,0,8,9,0,21,4,0,7,3,0,19,397,74,175,54,13,718,15,0,0,5,0,20,9,0,0,0,0,8,3,0,0,0,0,7,5,0,0,0,3,7,4,0,3,0,0,4,8,0,3,0,0,7,14,3,0,0,0,14,9,0,0,0,0,19,3,0,4,0,0,9,10,3,9,4,0,21,3,4,8,3,3,24,0,0,7,5,0,19,3,0,3,5,0,15,87,16,38,25,5,174,9,4,6,0,0,16,14,0,8,4,3,27,517,92,226,90,21,944,9,0,0,0,0,11,35,0,0,0,0,35,30,0
102011028,6,0,0,0,0,6,27,0,0,0,0,26,16,0,10,0,0,27,19,6,8,0,0,40,14,11,11,0,0,28,17,14,11,0,0,41,16,25,13,0,0,58,13,12,7,0,0,33,3,16,16,0,0,32,5,4,4,3,0,22,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,139,88,90,4,0,325,31,0,0,0,0,29,20,0,0,0,0,21,9,0,0,0,0,11,4,0,0,0,0,8,4,3,3,0,0,6,3,0,11,0,0,14,0,3,3,0,0,9,0,0,7,0,0,7,6,8,4,0,0,15,6,4,11,0,0,17,6,3,3,0,0,12,0,4,4,0,0,10,3,4,0,0,0,7,87,22,49,7,3,172,10,3,3,0,0,16,13,4,0,0,3,13,244,121,139,8,12,526,3,0,0,0,0,3,14,0,0,0,0,14,15,0
102011029,14,0,0,0,0,14,33,0,0,0,0,37,31,0,11,0,0,49,27,9,9,0,0,42,23,7,10,0,0,41,7,7,17,0,0,33,13,15,13,0,0,46,19,26,21,0,0,66,22,5,21,4,0,52,0,16,5,0,0,21,0,3,7,0,0,11,0,0,0,0,0,4,0,0,3,0,0,5,203,93,122,5,5,426,22,0,3,0,0,26,23,0,3,0,0,23,6,0,3,0,0,15,4,0,0,0,0,6,0,0,3,3,0,10,3,0,10,0,0,13,8,3,16,0,0,25,8,0,10,0,0,18,3,12,11,0,0,26,8,11,10,3,0,28,9,9,12,5,0,30,0,4,8,0,0,11,0,0,0,0,0,9,94,46,89,13,4,243,4,4,5,3,0,20,8,0,0,0,0,11,300,139,214,26,11,692,5,0,0,0,0,5,21,0,0,0,0,21,18,0
102011030,75,0,0,0,0,80,268,3,6,0,0,272,291,9,6,0,3,309,329,13,11,3,3,361,290,22,9,4,0,317,287,32,18,0,0,338,355,23,33,4,4,421,338,43,27,3,3,413,262,28,20,4,0,316,132,22,16,5,0,170,46,11,9,0,0,66,4,3,11,0,0,25,3,3,7,5,0,19,2680,217,178,27,17,3122,34,0,0,0,0,33,50,0,0,0,4,57,28,0,3,0,0,33,30,0,0,0,0,35,18,0,5,0,0,27,20,0,9,0,0,27,25,3,11,0,0,43,22,0,13,3,0,45,28,4,10,3,3,54,25,0,3,4,0,38,30,6,11,4,0,44,4,3,6,0,0,14,3,3,3,0,0,7,323,26,75,19,14,449,69,3,3,0,0,79,47,0,8,3,7,66,3120,244,261,45,39,3715,23,0,0,0,0,24,88,0,0,0,0,86,56,0
102011031,55,0,0,0,0,55,200,0,7,0,3,204,221,12,11,0,3,242,235,19,15,0,0,271,227,52,24,0,0,304,200,58,18,3,0,282,192,59,19,6,3,278,170,64,34,3,3,275,166,42,35,3,0,249,104,37,17,3,0,156,16,14,5,3,0,42,0,3,3,0,0,11,3,0,0,0,0,7,1784,362,189,26,16,2376,302,0,3,0,10,310,238,5,10,0,0,246,78,0,9,0,0,91,57,3,4,0,0,63,30,4,5,0,3,46,36,4,5,0,0,44,26,6,4,0,0,37,24,9,12,0,0,49,32,7,12,0,0,51,43,14,8,0,0,67,22,4,11,3,0,42,9,12,0,4,0,24,3,0,3,0,0,9,896,62,89,16,11,1073,78,11,6,0,0,98,54,6,8,4,10,77,2806,442,290,39,43,3619,62,0,0,0,0,65,254,0,0,0,0,260,255,3
102011032,128,0,0,0,0,128,464,0,3,0,3,474,613,26,17,0,3,656,607,48,26,3,6,687,566,75,35,3,3,680,620,66,56,6,8,756,596,94,39,3,3,731,575,97,53,5,5,737,570,62,54,11,0,686,270,61,34,3,4,376,76,39,20,3,3,149,12,12,8,0,0,35,8,0,3,3,0,10,5098,579,356,39,40,6113,225,0,0,0,0,228,210,0,3,0,0,218,135,0,9,0,0,143,71,3,13,3,0,92,82,7,15,3,0,100,83,6,4,0,0,94,81,4,22,0,0,113,103,16,14,0,0,133,93,13,24,5,0,136,96,12,21,3,0,138,79,15,17,3,0,108,32,5,6,3,0,48,8,3,3,0,0,21,1297,88,153,20,9,1562,202,12,8,0,11,227,107,13,12,8,26,163,6703,681,526,65,84,8059,68,0,0,0,4,68,387,0,3,0,0,390,595,0
102011033,7,0,0,0,0,7,23,0,5,0,0,26,36,0,0,0,0,40,50,3,4,0,0,56,28,3,4,0,0,35,58,7,4,0,0,69,44,4,6,0,0,54,58,7,0,0,0,68,48,6,5,0,0,56,26,3,4,0,0,29,9,3,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,378,39,32,0,3,452,20,0,0,0,0,20,16,0,0,0,0,17,10,0,3,0,0,10,3,0,0,0,0,3,12,0,4,0,0,11,7,0,0,0,0,8,4,0,3,0,0,12,11,0,3,0,0,14,6,0,7,0,0,7,9,0,3,0,0,17,3,0,3,0,0,4,4,0,3,0,0,6,3,0,0,0,0,3,101,6,30,0,3,143,14,0,0,0,0,14,17,0,0,0,3,20,506,43,67,3,13,629,8,0,0,0,0,8,14,0,0,0,0,14,32,0
102011034,6,0,0,0,0,6,52,0,0,0,0,53,42,3,4,0,0,46,44,3,10,0,0,57,41,9,3,0,0,56,55,12,7,0,0,72,49,19,15,0,0,86,64,20,11,0,4,95,71,15,15,0,0,100,32,0,9,0,0,45,12,3,3,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,474,74,78,8,3,639,75,0,0,0,0,75,55,0,0,0,0,57,19,0,3,0,0,25,14,0,3,0,0,17,14,4,0,0,0,16,3,0,9,0,0,14,9,0,4,0,0,18,13,0,0,0,0,17,15,5,4,0,0,21,23,8,9,0,0,32,9,0,3,0,0,14,8,3,0,0,0,11,3,0,4,0,0,6,265,21,37,4,5,328,18,0,3,0,3,30,13,0,0,0,9,18,767,96,122,7,20,1012,4,0,0,0,0,4,30,0,0,0,0,34,41,0
102011035,4,0,0,0,0,3,16,0,0,0,0,16,22,3,0,0,0,31,12,0,0,0,0,19,17,8,0,0,0,27,14,3,9,0,0,22,14,0,3,0,0,21,17,7,3,0,0,34,10,3,3,0,0,20,8,3,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,143,30,23,3,0,203,6,0,0,0,0,6,11,0,0,0,0,10,3,0,0,0,0,5,4,0,3,0,0,4,3,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,4,3,0,3,0,0,9,3,0,7,0,0,12,3,4,0,0,0,5,0,0,0,0,0,3,0,3,0,3,0,10,0,0,3,0,0,3,38,6,25,4,0,68,0,0,4,0,0,7,3,0,0,0,0,4,183,40,46,7,0,284,5,0,0,0,0,5,10,0,0,0,0,14,12,0
102011036,19,0,0,0,0,19,77,0,4,0,0,79,72,0,6,0,0,79,82,6,3,0,0,94,97,11,11,0,0,108,101,6,3,0,0,119,96,15,10,0,0,119,125,5,8,0,0,139,101,10,8,3,0,125,51,9,5,0,0,60,16,0,3,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,846,69,60,10,4,983,56,0,0,0,0,57,54,0,0,0,0,54,15,0,3,0,0,23,19,0,3,0,0,26,12,0,0,0,0,18,9,0,3,0,0,15,10,5,0,0,0,12,14,0,6,0,0,24,19,0,3,0,0,28,22,3,10,3,0,37,3,3,3,0,0,8,3,3,0,0,0,6,7,0,0,0,0,3,244,18,30,11,3,312,35,0,0,0,0,37,27,0,0,0,3,34,1147,85,88,25,17,1363,13,0,0,0,0,13,39,0,0,0,0,39,54,0
