SA2_MAINCODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
211011254,0,0,4,0,0,3,0,0,0,15,0,7,0,0,0,0,0,0,3,9,0,8,7,0,3,0,0,3,0,30,0,5,9,9,3,5,0,6,0,40,3,8,12,3,0,7,5,5,0,36,0,4,8,12,8,4,0,13,0,52,0,3,4,14,29,28,3,15,0,89,0,4,4,7,46,44,16,20,0,137,7,5,4,10,63,73,37,23,0,222,10,3,5,13,49,66,41,56,0,236,9,3,3,6,56,55,40,77,0,247,4,0,4,3,27,63,48,63,0,211,19,4,0,10,59,111,94,199,0,501,3,3,3,3,24,75,71,224,3,416,0,0,0,3,0,4,5,9,0,25,57,54,70,89,360,542,349,719,13,2260,0,0,0,0,0,0,0,3,0,7,4,15,0,0,0,0,0,0,0,24,0,24,6,0,3,0,0,0,3,41,3,7,7,3,4,3,0,0,0,26
211011255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,6,0,5,8,11,11,23,0,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011256,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,0,0,13,0,0,7,4,0,0,0,0,0,15,0,0,3,8,3,3,0,0,0,18,0,0,0,3,9,7,0,3,0,30,0,3,3,4,12,9,9,12,0,52,0,0,0,3,17,21,9,15,0,72,0,0,3,0,18,8,8,21,0,56,3,0,0,0,13,13,16,10,0,59,0,0,0,0,3,9,7,22,0,50,6,0,0,4,10,27,24,51,0,117,0,0,0,5,3,17,13,39,0,81,0,0,0,0,0,3,0,0,0,6,18,22,31,37,93,122,97,171,6,601,3,0,0,0,0,0,0,7,0,6,0,13,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,21,0,9,5,3,3,0,0,0,0,23
211011257,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,3,0,10,0,0,0,3,3,3,0,8,0,14,0,0,0,0,13,15,10,7,0,42,0,0,3,4,13,4,6,3,0,44,3,0,0,0,13,17,11,12,0,55,0,4,0,0,9,29,11,12,0,74,0,0,0,0,4,19,8,16,0,42,0,0,0,0,4,22,25,36,0,91,0,0,0,3,0,13,13,48,0,79,0,0,0,0,0,0,0,0,0,3,7,9,8,15,69,123,84,160,3,470,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,12
211011258,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,3,4,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,6,0,7,0,3,0,0,4,0,0,3,0,12,0,0,0,3,0,5,0,3,0,20,0,3,0,0,11,9,0,4,0,28,0,0,5,0,7,9,3,3,0,31,0,0,0,3,3,12,3,11,0,34,0,0,0,4,7,10,5,9,0,40,0,0,3,3,8,6,10,10,0,38,0,3,0,0,3,22,19,32,0,76,0,3,0,0,0,15,14,34,0,72,0,0,0,0,0,0,0,0,0,3,9,21,15,20,45,91,58,125,0,394,3,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
211011259,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,12,0,4,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,3,3,5,3,0,0,0,0,14,0,0,0,3,3,0,0,3,0,14,3,0,4,5,6,3,0,3,0,27,0,0,0,0,10,8,7,8,0,34,3,0,0,0,15,6,7,10,0,39,0,0,0,5,3,10,14,3,0,41,3,0,0,3,8,7,5,3,0,27,3,0,0,0,9,3,3,4,0,26,0,0,0,0,8,8,6,20,0,46,0,0,4,0,3,0,0,5,0,18,0,0,0,0,0,0,0,0,0,4,23,12,17,26,64,59,44,68,11,321,6,0,3,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,15,0,18,3,0,0,0,0,0,0,27,0,17,6,0,0,0,0,0,0,26
211011260,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,14,4,5,11,0,0,3,0,0,0,32,0,0,8,7,0,3,4,3,0,26,0,3,6,19,8,10,3,10,0,59,0,6,10,16,30,22,8,12,0,95,5,0,4,7,60,28,25,21,3,156,3,4,10,10,34,31,28,28,0,136,3,0,0,7,23,25,14,29,0,103,3,0,4,3,21,24,14,30,0,95,0,0,0,3,11,25,16,11,0,66,0,3,0,3,7,24,27,53,0,118,0,3,4,3,3,7,11,30,0,66,0,0,0,0,3,0,0,0,0,6,19,45,70,74,201,197,139,234,10,993,0,0,0,0,0,0,0,3,0,9,0,19,0,0,3,0,0,0,0,28,0,23,11,4,0,0,0,0,0,41,0,13,8,3,3,5,0,0,0,35
211011446,3,3,0,0,0,3,0,0,0,12,0,4,0,0,0,0,0,0,0,7,0,3,4,0,3,0,3,0,0,14,0,6,3,0,0,0,0,3,0,20,0,5,5,3,0,3,3,6,0,23,0,4,4,3,3,4,0,10,0,35,3,0,4,12,17,13,3,13,3,59,3,3,3,12,26,19,14,12,3,92,3,3,4,9,21,20,9,26,0,99,4,0,0,6,16,18,16,27,0,89,3,0,0,5,22,20,17,28,0,98,0,0,0,0,13,30,14,22,0,85,3,0,3,3,30,32,30,55,0,158,3,0,3,4,8,24,22,40,0,101,0,0,0,0,0,5,0,4,0,13,22,33,41,64,165,194,129,246,10,909,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,12,0,16,3,0,0,3,0,0,0,24,0,10,8,4,3,3,0,4,0,35
211011447,4,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,13,0,0,3,0,0,0,0,8,0,14,0,0,4,6,4,6,0,0,0,23,0,0,0,8,3,0,3,3,0,23,0,0,0,0,4,11,9,9,0,30,0,0,0,3,3,19,7,6,0,34,3,0,0,0,4,5,5,13,0,29,0,0,0,0,3,13,3,6,0,35,0,0,0,0,3,3,3,6,0,20,0,0,0,0,4,9,3,20,0,43,0,0,0,3,0,5,5,10,0,22,0,0,0,0,0,0,0,0,0,5,7,13,20,28,39,73,47,85,0,311,5,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,5,5,0,0,0,0,0,0,9,0,4,5,0,3,0,0,0,0,13
211011448,0,0,0,0,0,3,0,4,0,6,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,12,0,7,3,0,0,3,0,3,0,20,3,0,0,0,4,3,3,4,0,18,0,3,4,11,6,9,0,12,0,43,4,3,9,3,12,9,3,7,0,49,3,4,0,3,33,12,11,22,0,93,0,0,3,6,10,29,21,38,0,106,3,0,3,6,12,20,12,24,0,83,0,0,0,3,3,12,9,33,0,58,0,0,0,0,3,10,12,21,0,45,0,0,0,0,7,22,16,39,0,95,0,0,0,3,5,8,9,35,3,66,0,0,0,0,0,0,0,3,0,8,14,23,19,41,106,144,91,243,3,696,0,3,5,0,0,0,0,0,0,10,4,12,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,14,0,11,3,3,0,0,0,0,0,15
211011449,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,6,3,4,22,3,12,3,60,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,5,0,0,0,0,0,0,8
211021261,0,0,4,0,0,0,0,5,0,13,0,4,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,0,0,9,0,6,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,4,0,0,0,9,0,0,3,4,3,3,0,0,0,17,0,0,0,3,0,5,3,3,0,19,0,5,3,5,4,4,3,7,0,32,0,0,0,0,3,7,0,4,0,19,0,0,0,4,3,4,0,11,0,26,0,3,0,0,0,3,3,5,0,16,0,0,0,0,4,8,3,18,0,37,0,0,0,0,0,3,0,16,0,25,0,0,0,0,0,0,0,0,0,3,6,30,16,21,28,42,16,72,5,244,0,3,0,0,0,0,0,0,0,3,3,17,0,0,0,0,0,0,0,20,0,15,5,3,0,0,0,0,0,33,3,19,6,0,0,0,0,3,0,32
211021262,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,9,0,0,0,7,0,0,3,6,0,23,0,7,3,10,4,3,3,4,0,24,0,0,3,0,3,11,3,7,0,23,3,3,0,0,6,12,3,9,0,43,0,0,0,0,5,8,0,5,0,23,0,0,0,3,0,8,0,15,0,23,0,0,0,3,0,0,0,4,0,12,3,3,0,0,0,4,9,14,0,34,0,3,0,0,3,10,3,13,0,26,0,0,0,0,0,0,0,0,0,3,5,19,9,29,31,50,27,79,5,265,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,6,4,0,0,0,0,0,0,13,0,9,3,0,0,0,0,3,0,12
211031263,0,0,0,0,0,4,0,4,0,11,0,3,0,3,0,0,0,3,0,7,0,11,0,0,0,0,0,5,0,23,0,9,0,0,0,0,0,7,0,19,0,3,5,5,0,3,0,0,0,22,0,4,6,10,4,7,3,13,0,47,0,0,3,9,20,12,5,5,0,63,3,0,11,8,33,37,22,33,0,137,3,0,3,8,42,52,38,42,0,189,3,4,0,10,27,49,36,44,0,171,4,3,0,5,24,51,40,67,0,202,0,0,0,3,20,34,31,44,0,132,5,3,3,7,13,46,48,89,0,221,4,0,9,4,7,20,24,81,3,151,0,0,0,3,0,3,4,12,0,27,27,44,43,80,199,327,248,443,13,1410,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,7,0,10,3,0,0,3,0,0,0,12,0,6,4,6,3,0,0,0,0,20
211031265,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,5,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,4,0,11,0,0,5,0,0,0,0,4,0,10,0,0,3,0,0,0,0,0,0,11,0,3,0,3,3,4,5,0,0,22,0,0,0,4,3,7,7,3,0,22,0,0,0,7,0,15,3,3,0,27,3,0,0,5,0,9,3,4,0,21,0,0,0,0,0,3,3,7,0,14,0,0,0,0,3,3,0,6,0,14,0,0,0,0,0,6,0,16,0,28,0,0,0,0,3,8,3,13,0,23,0,0,0,0,3,0,0,0,0,4,10,15,14,19,16,64,17,65,0,220,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,8,3,10,4,4,0,0,0,0,0,22
211031266,0,0,0,3,0,0,3,6,5,26,0,4,0,3,0,0,0,0,0,9,0,7,0,0,3,3,0,3,0,22,0,9,10,0,5,0,3,3,0,32,0,7,9,10,0,5,0,4,0,31,3,3,6,16,3,14,0,6,0,53,3,4,10,17,40,22,12,13,0,125,3,3,14,20,65,47,29,27,3,203,10,3,7,17,56,44,38,62,0,230,3,0,3,11,37,45,39,52,0,189,9,3,0,10,35,39,32,54,0,184,0,0,3,6,24,36,25,57,0,143,3,0,11,4,24,58,43,113,0,254,3,0,4,8,3,45,22,99,0,191,0,0,0,0,4,4,0,10,0,24,43,53,74,125,289,355,238,519,12,1713,0,0,0,0,4,0,0,3,0,3,4,43,3,0,0,0,0,0,0,51,3,35,12,4,0,0,0,0,0,52,0,22,12,5,3,0,0,0,3,57
211031267,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,14,0,3,4,0,0,0,3,0,0,13,0,3,7,4,3,0,3,3,0,22,0,4,0,4,4,0,3,5,0,26,0,3,4,4,8,9,3,4,0,30,0,4,8,4,14,16,8,10,0,55,0,3,3,9,8,7,8,12,0,52,0,3,0,3,4,8,3,9,0,35,0,0,0,3,4,12,4,11,0,36,0,0,0,0,0,9,4,11,0,29,3,0,0,0,4,8,4,21,0,39,0,0,0,0,0,7,3,12,0,26,0,0,0,0,0,3,0,5,0,8,5,27,28,39,52,86,43,107,5,382,0,0,0,0,0,0,0,3,0,10,0,9,0,0,0,0,0,0,0,7,4,25,3,3,3,3,0,0,0,42,5,19,13,3,3,0,0,0,0,41
211031268,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,0,3,3,0,3,0,0,0,0,4,0,0,0,0,8,0,0,7,0,15,0,4,0,0,5,3,0,3,0,15,0,0,0,8,5,5,0,0,0,19,0,3,0,0,3,4,3,0,0,11,0,0,0,3,0,5,0,3,0,15,0,0,0,3,3,3,0,3,0,13,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,3,0,11,0,18,0,0,0,3,0,0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,3,15,7,18,23,27,16,40,3,143,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,11,0,14,5,0,0,0,0,0,0,18
211031450,0,0,0,0,0,0,0,6,0,8,0,4,0,0,0,0,0,0,0,11,0,4,3,0,3,0,3,3,0,12,0,0,5,0,4,3,0,7,0,16,0,0,4,0,4,3,0,0,0,10,3,4,3,8,3,5,0,4,0,30,0,0,4,4,11,3,4,9,0,42,0,0,0,4,26,16,12,14,0,66,0,0,5,5,27,12,15,15,0,75,0,3,0,0,14,23,10,17,0,69,0,0,0,7,5,14,13,20,0,60,0,0,0,0,8,4,4,10,0,35,4,0,0,0,10,22,14,32,0,82,0,0,0,0,0,5,11,23,0,35,0,0,0,0,0,0,0,3,3,7,13,27,26,32,116,111,80,148,7,560,0,0,0,0,0,0,0,0,0,3,0,11,4,0,0,0,0,3,0,16,0,15,6,0,0,0,0,0,0,18,3,12,4,0,3,0,0,0,0,27
211031451,0,0,0,0,0,0,3,0,0,4,0,8,0,0,0,0,0,3,0,8,0,4,0,3,0,0,0,3,0,13,0,0,0,0,0,3,0,0,0,11,0,0,3,0,0,0,0,3,0,15,0,0,4,8,3,0,0,4,0,18,0,3,0,3,3,10,3,3,0,31,4,0,0,4,7,7,3,5,0,32,0,0,4,3,6,11,7,7,0,41,0,0,0,0,4,5,3,6,0,24,0,0,0,3,6,6,3,9,0,27,0,0,0,0,6,3,0,3,0,15,0,4,0,0,3,10,3,18,0,38,0,0,0,0,3,11,6,16,0,32,0,0,0,0,3,0,0,4,0,4,5,24,14,34,47,61,34,87,0,310,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,18,3,3,0,0,0,0,0,22,0,5,3,0,0,3,0,0,0,12
211031452,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,3,0,8,0,0,3,7,6,3,0,0,0,22,0,0,0,3,8,4,7,0,0,22,0,0,0,0,16,10,0,6,0,31,3,4,0,3,14,23,8,8,0,61,3,0,0,0,7,10,5,7,0,38,0,0,0,0,12,14,9,25,0,58,0,0,0,0,3,13,13,8,0,40,0,0,0,0,11,24,12,24,0,68,0,0,0,5,0,8,10,25,0,49,0,0,0,0,5,0,0,0,0,9,7,14,7,20,72,115,65,119,6,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,8
211041269,0,0,0,0,0,3,0,4,0,9,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,8,0,3,11,0,4,3,0,0,0,21,0,3,4,3,3,3,0,0,0,19,0,0,8,10,8,3,0,7,0,39,0,3,4,10,4,9,3,3,0,42,0,0,3,3,21,14,9,12,0,62,3,0,0,3,18,32,9,12,0,78,6,0,0,4,11,18,6,9,0,48,0,0,0,0,6,8,5,9,0,35,0,0,0,0,11,11,6,8,0,36,4,0,0,4,17,41,14,34,0,121,0,0,0,0,8,24,14,50,0,101,0,0,0,0,3,0,0,0,0,9,12,20,42,37,116,169,76,152,5,637,0,0,0,0,0,0,0,0,0,7,0,12,0,3,0,0,0,0,0,15,0,19,4,0,0,3,0,0,0,22,3,8,5,3,0,3,0,0,0,28
211041270,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,0,3,3,0,3,3,3,0,15,0,0,3,3,3,3,0,0,0,21,0,0,4,7,3,0,3,0,0,21,4,8,6,12,8,5,5,11,0,64,0,7,4,14,12,17,8,14,0,80,0,0,4,7,19,23,19,26,0,101,0,3,0,10,10,27,30,20,0,103,3,4,0,5,22,29,11,31,0,107,3,0,0,3,16,15,11,25,0,71,4,0,7,3,15,40,24,70,3,170,0,4,3,0,15,13,21,50,0,111,0,0,0,0,0,3,0,4,0,9,18,30,36,81,125,191,141,256,3,886,4,3,0,0,0,0,0,0,0,10,0,27,3,0,0,0,0,0,0,28,0,20,4,3,0,0,0,0,0,27,0,17,13,0,0,3,3,0,0,36
211041271,0,0,3,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,12,0,0,3,3,0,0,3,0,0,13,0,3,0,3,5,4,3,0,0,18,0,4,5,4,9,10,0,9,0,39,0,3,0,13,15,4,8,5,0,52,4,3,0,4,27,26,12,4,0,77,3,3,7,7,30,23,19,28,0,125,5,0,0,5,15,21,13,34,0,88,3,0,0,4,20,22,14,28,0,90,0,3,0,0,13,21,17,26,0,76,5,3,0,7,16,35,34,45,0,143,3,3,3,8,3,11,22,48,0,102,0,3,0,0,0,3,3,0,0,11,20,36,36,58,144,183,139,228,8,856,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,9,0,19,3,0,0,0,0,0,0,29,0,11,4,0,0,3,0,3,4,25
211041272,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,3,0,3,0,10,0,0,3,0,3,3,0,0,0,9,0,0,3,4,0,3,3,3,0,25,0,0,0,3,9,6,0,5,0,29,0,0,3,4,11,15,8,11,0,54,0,0,0,4,4,14,9,16,0,48,0,0,0,3,9,11,8,9,0,43,0,0,0,0,3,10,4,12,0,30,0,0,0,0,3,17,6,32,0,65,0,0,0,0,3,6,5,21,0,41,0,0,0,0,0,3,0,3,0,4,0,18,12,21,52,90,48,132,0,384,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,14,0,18,4,0,0,0,0,0,0,20,0,10,9,3,0,0,0,0,0,15
211041273,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,8,0,3,3,0,0,0,0,3,0,11,0,0,5,0,3,6,0,5,0,26,0,0,3,3,0,3,3,3,0,12,0,0,0,0,5,9,4,3,0,28,0,0,3,0,8,9,7,4,0,31,0,0,0,0,4,5,0,6,0,17,0,0,0,0,3,16,7,3,0,27,0,0,0,0,0,4,0,5,0,12,0,0,0,0,0,8,3,13,0,25,0,0,0,0,0,3,0,12,0,17,0,0,0,0,0,0,0,3,0,4,3,19,21,11,26,56,27,67,3,242,0,0,0,0,0,4,0,0,0,5,0,11,0,0,0,0,0,0,0,14,0,16,3,0,0,0,0,0,0,21,0,9,14,0,0,0,0,0,0,27
211051274,0,0,0,0,0,0,0,5,0,10,0,3,0,3,0,0,0,3,0,10,0,4,0,0,0,0,0,3,0,11,0,3,3,0,0,3,3,0,0,14,0,5,5,0,0,0,0,3,0,8,0,0,0,6,3,3,3,3,0,17,0,0,3,3,3,3,0,4,0,15,0,0,3,3,3,4,3,8,0,28,0,0,0,5,0,5,5,3,0,24,0,0,0,3,3,0,3,9,0,22,0,0,0,0,3,3,3,3,0,21,0,0,0,3,3,7,3,3,0,20,0,0,0,0,0,4,3,16,0,19,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,3,0,7,4,13,20,24,26,40,26,71,4,235,0,0,0,0,0,0,0,0,0,6,0,9,4,0,0,0,0,0,0,9,0,16,6,0,0,0,0,0,0,21,0,8,3,3,0,3,0,0,0,24
