SA2_MAINCODE_2016,UIE_IDNS_OMOE_Nil_em,UIE_IDNS_OMOE_1_19_em,UIE_IDNS_OMOE_20more_em,UIE_IDNS_OMOE_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMOE_Nil_em,UIE_Tot_OMOE_1_19_em,UIE_Tot_OMOE_20more_em,UIE_Tot_OMOE_NE_NS,UIE_Tot_Tot
304041099,0,0,0,0,0,0,0,0,0,0
304041100,0,0,0,0,0,106,15,5,0,125
304041101,10,0,0,0,10,151,47,0,0,201
304041102,0,0,0,0,0,10,0,0,0,7
304041103,17,3,0,0,16,328,60,9,3,407
304041104,5,0,0,0,8,128,19,0,0,148
305011105,82,11,0,3,97,1273,606,538,21,2438
305011106,23,0,0,0,26,409,105,26,4,541
305011107,8,0,0,0,8,127,3,0,0,134
305011108,5,0,0,0,7,180,20,0,3,210
305011109,11,0,0,3,18,322,68,6,8,396
305011110,29,5,0,0,33,343,100,6,3,455
305011111,5,0,0,0,6,287,207,17,4,509
305011112,13,0,0,0,13,332,74,4,5,412
305021113,3,0,0,0,4,94,12,0,0,101
305021114,12,0,0,0,9,139,34,4,0,180
305021115,5,0,0,3,8,133,35,5,3,181
305021116,6,0,0,0,4,101,26,0,3,129
305021117,13,6,0,0,19,268,68,8,3,343
305021118,3,0,0,0,7,112,25,0,0,141
305031119,4,0,0,0,4,200,40,0,0,245
305031120,6,0,0,0,6,126,25,0,3,147
305031121,3,0,0,0,5,121,48,0,0,167
305031122,9,0,0,0,11,203,59,0,4,264
305031123,6,0,0,0,6,101,24,3,0,126
305031124,7,0,0,0,10,147,36,0,0,180
305031125,16,3,0,0,19,144,37,0,4,181
305031126,21,0,0,0,26,244,47,3,6,300
305031127,5,0,0,0,7,102,19,0,3,123
305031128,32,4,0,0,38,429,91,14,5,538
305031129,0,3,0,0,4,94,31,0,0,122
305031130,10,3,0,0,12,189,34,3,0,221
305031131,7,0,0,0,12,204,41,0,0,245
305041132,15,3,0,0,14,309,83,6,3,399
305041133,8,0,0,0,8,138,85,0,0,225
305041134,7,0,0,0,13,232,34,0,6,270
305041135,30,4,0,0,35,491,164,16,5,678
305041136,4,4,0,0,3,170,28,0,0,195
305041137,13,0,0,0,14,325,83,10,8,423
306011138,4,0,0,0,4,77,19,0,3,100
306011139,12,6,0,0,12,290,59,0,5,357
306011140,10,0,0,0,7,125,30,0,0,158
306011141,9,0,0,0,11,230,35,0,0,272
306011142,18,0,0,0,15,334,103,3,4,444
306011143,3,0,0,0,3,130,28,0,0,158
306021144,5,0,0,0,4,91,22,0,0,112
306021145,37,11,0,4,46,533,248,34,8,827
306021146,8,4,0,0,15,135,49,0,0,189
306021147,11,3,0,0,15,146,49,0,3,199
306021148,12,0,0,0,12,177,68,0,3,242
306021149,6,3,0,0,9,141,33,0,3,176
306021150,0,0,0,0,0,0,0,0,0,0
306021151,0,0,0,0,0,94,35,3,0,131
306021152,13,0,0,0,15,123,56,0,3,181
306021153,9,0,0,0,9,112,32,0,0,146
306021154,27,11,0,0,44,363,183,12,8,564
306021155,0,0,0,0,0,61,7,0,4,75
306021156,13,0,0,0,12,190,41,4,3,234
306021157,0,0,0,0,0,81,28,0,6,113
306031158,3,0,0,0,3,141,67,0,6,212
306031159,8,5,0,0,13,165,98,0,9,275
306031160,12,3,0,0,17,218,90,4,5,311
306031161,13,3,0,0,19,304,141,3,16,460
306031162,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,0,0,0,0
306041164,7,3,0,0,10,171,73,4,7,256
306041165,12,0,0,0,17,246,113,7,8,369
306051166,15,4,0,0,21,284,194,4,9,496
306051167,3,0,0,0,10,132,46,0,7,191
306051168,15,8,0,0,21,180,53,0,0,235
306051169,10,0,0,0,10,295,95,0,12,408
306051170,10,3,0,0,18,224,161,13,10,405
307011171,8,0,0,0,13,141,93,4,5,238
307011172,11,3,0,0,11,212,111,0,5,327
307011173,7,3,0,0,9,172,94,3,5,277
307011174,0,5,0,0,9,175,89,0,3,265
307011175,5,0,0,0,5,204,106,0,9,314
307011176,11,3,0,0,14,153,58,0,8,215
307011177,13,4,0,0,18,332,129,0,19,484
307011178,8,0,0,0,3,133,84,0,6,227
307021179,13,4,0,4,21,396,115,0,12,523
307021180,9,0,0,0,12,259,89,4,7,352
307021181,3,0,0,0,4,108,39,0,3,147
307021182,6,0,0,0,3,147,65,0,12,227
307021183,14,5,0,0,19,465,230,3,13,714
307031184,12,0,0,0,12,216,62,7,14,298
307031185,10,0,0,3,13,188,54,0,8,255
307031186,3,3,0,0,4,179,67,0,9,254
307031187,4,0,0,0,4,123,90,4,4,222
307031188,9,0,0,0,8,163,91,3,7,268
307031189,18,3,0,0,17,324,117,3,10,454
308011190,8,0,0,0,8,126,51,3,0,183
308011191,13,0,0,0,21,314,170,0,10,494
308011192,3,3,0,0,6,160,83,3,0,251
308031205,0,4,0,0,5,101,79,11,0,190
308031206,3,0,0,0,3,48,11,0,0,59
308031207,0,0,0,0,0,65,24,0,0,93
308031208,6,0,0,0,6,106,36,0,0,138
308031209,3,0,0,0,3,61,27,0,0,95
308031210,9,0,0,0,8,109,48,0,4,163
308031211,4,0,0,0,3,48,15,0,0,61
308031212,5,0,0,0,5,29,15,0,0,46
308031213,3,0,0,0,9,100,40,0,0,141
308031214,6,3,0,0,11,70,48,0,0,125
308031215,3,3,0,0,3,118,64,4,5,191
308031216,3,0,0,0,3,71,25,0,0,97
308031217,16,5,0,0,23,194,151,25,3,373
308031218,3,0,0,0,5,80,27,0,0,112
308031219,5,0,0,0,11,176,71,3,7,256
308031220,3,0,0,0,6,109,51,0,6,161
308031221,0,0,0,0,0,0,0,0,0,0
308031222,7,3,0,0,6,111,70,6,0,184
308031223,8,7,0,0,16,345,145,6,7,502
308041528,5,3,0,0,10,248,145,0,10,400
308041529,4,5,0,0,9,88,59,3,3,151
308051530,3,0,0,0,10,153,43,0,0,195
308051531,7,0,0,0,13,141,49,0,0,190
308051532,11,0,0,0,9,66,22,3,7,100
308051533,3,3,0,0,4,154,39,0,4,195
308051534,14,0,0,0,14,186,99,4,7,301
308051535,12,0,0,0,17,164,52,0,0,222
308051536,0,0,0,0,0,51,10,0,0,60
308051537,0,0,0,0,0,7,3,0,0,14
308051538,4,0,0,0,4,56,14,0,0,67
308051539,0,0,0,0,0,55,26,0,0,80
309011224,17,4,0,0,15,205,50,3,0,260
309011225,37,13,0,0,51,574,213,5,10,800
309011226,20,5,0,0,25,277,80,0,0,357
309011227,27,7,0,0,30,480,128,16,3,626
309011228,12,3,0,0,19,270,53,0,0,326
309011229,12,5,0,0,14,243,54,0,0,295
309021230,10,3,0,0,9,204,53,0,10,273
309021231,21,4,0,0,23,300,113,3,3,418
309021232,25,4,0,0,28,315,83,3,4,411
309021233,10,0,0,0,13,220,55,0,0,276
309021234,20,5,0,0,25,360,77,4,7,442
309031235,24,3,0,0,26,283,46,4,0,331
309031236,9,0,0,3,12,208,46,0,3,258
309031237,12,3,0,0,14,167,21,0,4,197
309031238,13,5,0,0,18,356,83,4,0,440
309031239,16,3,0,0,15,221,45,0,0,266
309031240,12,0,0,0,13,198,61,0,0,264
309041241,8,3,0,0,9,109,34,0,3,147
309041242,22,4,0,3,33,483,134,0,13,632
309051243,6,0,0,0,9,217,37,0,0,254
309051244,29,0,0,0,32,457,99,0,6,556
309051245,6,0,0,0,5,187,12,0,0,204
309061246,17,3,0,0,18,311,61,0,0,376
309061247,5,0,0,0,11,157,21,0,0,179
309061248,30,9,0,0,39,603,150,0,9,768
309061249,23,3,0,0,23,315,51,0,3,372
309061250,11,0,0,0,11,198,44,0,3,238
309071251,21,5,0,0,28,268,58,0,0,329
309071252,18,7,0,0,23,383,78,0,12,470
309071253,17,0,0,0,12,308,54,0,11,368
309071254,10,0,0,0,10,122,32,0,5,154
309071255,46,8,0,0,56,545,119,13,7,678
309071256,25,9,0,0,32,331,80,0,0,414
309071257,3,0,0,0,3,147,25,3,0,180
309071258,30,3,0,0,34,532,97,3,0,637
309081259,0,0,0,0,0,68,8,0,5,79
309081260,8,0,0,0,8,131,14,0,0,146
309081261,38,7,0,0,48,658,117,8,7,795
309081262,24,6,0,0,31,365,70,9,6,452
309091263,18,7,0,0,21,342,105,0,5,451
309091264,5,10,0,0,11,267,83,3,5,367
309091265,11,0,0,0,11,181,27,0,0,208
309091540,39,15,0,3,58,699,264,9,17,991
309091541,28,7,0,0,30,401,97,3,8,504
309101267,16,0,0,0,21,239,50,0,6,297
309101268,15,4,0,0,20,277,109,19,4,409
309101269,12,3,0,0,12,149,51,0,4,203
309101270,37,3,0,0,41,667,157,11,6,845
310011271,23,3,3,0,30,172,80,13,5,264
310011272,3,0,0,0,3,78,15,0,0,100
310011273,17,3,0,0,26,409,82,0,0,496
310011274,13,3,0,3,25,220,82,3,7,308
310011275,10,3,0,0,13,157,41,3,3,205
310011276,8,8,0,0,13,110,27,0,0,140
310021277,26,3,0,0,29,359,120,8,3,486
310021278,0,6,0,0,6,124,38,0,6,165
310021279,0,0,0,0,0,0,0,0,0,0
310021280,20,3,0,3,24,336,121,3,17,470
310021281,9,0,0,0,16,271,78,0,5,362
310021282,11,0,0,0,15,252,74,5,9,331
310031283,0,0,0,0,3,109,13,0,3,131
310031284,4,0,0,0,4,95,30,0,0,130
310031285,7,0,0,0,6,73,31,0,0,98
310031286,16,3,0,0,20,269,101,13,0,378
310031287,6,0,0,0,11,241,78,0,7,329
310031288,5,0,0,0,6,70,20,0,3,101
310031289,4,0,0,0,7,82,15,0,0,96
310031290,5,0,0,0,5,121,36,0,3,162
310031291,3,0,0,0,8,69,19,0,0,90
310031292,7,0,0,0,5,91,38,3,0,137
310031293,8,0,0,0,10,139,39,0,0,181
310031294,3,0,0,0,4,73,14,0,0,89
310031295,5,0,0,0,5,30,8,0,0,35
310041296,3,0,0,0,3,177,35,0,0,212
310041297,5,0,0,0,4,134,42,0,4,175
310041298,10,6,0,0,12,47,12,0,0,59
310041299,13,3,0,0,14,106,29,0,0,141
310041300,8,0,0,0,8,118,39,0,3,160
310041301,0,0,0,0,0,3,0,0,0,3
310041302,7,0,0,0,7,180,33,3,3,218
310041303,10,0,0,0,10,104,31,0,0,135
310041304,18,0,0,0,16,245,50,3,9,302
311011305,16,3,0,0,22,354,105,0,13,467
311021306,9,0,0,0,7,203,124,3,0,333
311021307,4,0,0,0,4,117,30,0,0,144
311021308,3,0,0,0,3,103,10,0,0,111
311021309,3,0,0,0,3,70,13,0,3,88
311021310,3,0,0,0,3,105,22,0,3,125
311031311,10,0,0,0,13,177,47,3,4,235
311031312,16,4,0,0,19,176,65,3,0,237
311031313,10,0,0,0,10,94,31,0,0,118
311031314,4,3,0,0,7,123,30,3,0,160
311031315,0,0,0,0,0,0,0,0,0,0
311031316,4,0,0,0,6,144,51,3,3,199
311031317,5,3,0,0,9,139,35,0,4,180
311031318,4,0,0,0,4,84,14,0,0,93
311031319,10,3,0,0,17,188,43,0,0,225
311041320,17,4,0,0,18,230,57,0,0,285
311041321,34,0,0,0,41,476,111,0,8,596
311041322,11,3,0,0,8,142,53,0,0,200
311051323,3,3,0,0,8,126,39,3,3,170
311051324,11,0,0,0,16,170,33,0,0,204
311051325,24,7,0,0,32,317,86,3,3,411
311051326,16,0,0,0,18,181,33,5,3,215
311051327,12,0,0,0,12,216,40,3,3,261
311051328,3,0,0,0,3,72,18,3,4,95
311061329,5,0,0,0,5,123,28,0,0,156
311061330,9,0,0,0,9,130,19,3,7,155
311061331,5,4,0,0,13,132,33,0,0,168
311061332,13,0,0,0,13,251,52,0,3,305
311061333,12,4,0,0,18,256,87,5,0,346
311061334,10,0,0,0,13,218,64,3,0,287
311061335,17,6,0,0,22,212,70,3,7,293
311061336,3,4,0,0,10,138,48,3,3,189
312011337,3,0,0,0,0,112,73,0,3,193
312011338,8,0,0,0,8,148,56,7,5,215
312011339,3,3,0,0,10,99,91,0,10,197
312011340,0,5,0,0,5,79,66,4,9,154
312011341,3,0,0,0,6,119,43,3,4,166
312021342,8,0,0,0,4,175,40,0,3,219
312021343,0,3,0,0,3,41,6,0,0,49
312021344,9,0,0,0,8,145,27,0,0,172
312021345,0,0,0,0,0,3,0,0,0,3
312021346,11,3,0,0,10,177,143,14,3,347
312021347,0,0,0,0,4,9,5,0,0,15
312021348,3,3,0,0,6,163,45,7,0,219
312021349,3,0,0,0,3,115,46,0,4,161
312021350,8,7,0,0,15,119,59,6,0,192
312021351,8,0,0,0,8,147,72,0,9,221
312021352,10,3,0,0,9,203,92,0,9,303
312021353,5,3,0,0,8,189,68,0,0,265
312021354,0,0,0,0,3,61,11,0,0,73
312021355,7,0,0,0,5,40,11,4,0,59
312021356,9,0,0,0,7,84,29,0,4,114
312021357,4,3,0,0,8,153,70,0,9,231
312021358,8,0,0,0,7,73,24,0,5,108
312031359,29,3,0,0,26,349,134,0,9,493
312031360,0,0,0,0,0,0,0,0,0,0
312031361,13,3,0,0,16,224,99,3,4,327
313011362,18,0,0,0,20,215,81,3,5,302
313011363,18,3,0,0,22,335,93,3,4,434
313021364,3,0,0,0,3,86,25,3,0,110
313021365,29,17,0,0,42,484,171,6,8,665
313021366,12,6,0,0,16,255,97,0,0,357
313021367,3,0,0,0,5,86,24,7,0,119
313021368,3,0,0,0,3,87,14,0,0,107
313021369,4,0,0,0,9,96,42,0,0,137
313031370,9,0,0,0,6,142,46,3,7,197
313031371,5,0,0,0,5,174,60,3,3,242
313041372,13,4,0,0,18,214,67,3,0,278
313041373,17,3,0,0,21,276,76,4,4,364
313041374,13,0,0,0,13,99,31,0,4,137
313041375,19,7,0,0,21,258,78,3,0,333
313041376,0,0,0,0,0,61,17,0,0,79
313051377,15,8,0,0,24,201,83,0,0,283
313051378,14,0,0,0,15,207,50,0,0,264
313051379,18,0,0,0,15,208,84,3,4,295
313051380,24,0,0,0,22,264,67,3,7,338
313051542,15,3,0,0,19,173,48,3,4,226
314011382,9,0,0,0,9,288,69,3,8,367
314011383,27,0,0,0,28,308,64,0,3,376
314011384,11,5,0,0,11,176,49,0,6,230
314011385,7,0,0,0,10,134,19,0,0,148
314011386,19,0,0,0,24,445,100,4,9,557
314011387,12,11,0,0,20,302,76,0,11,384
314021388,27,3,0,0,25,306,69,0,7,377
314021389,11,0,0,0,11,191,30,0,3,228
314021390,24,0,0,3,29,512,88,5,0,607
314031391,5,0,0,0,5,110,24,0,0,135
314031392,7,0,0,0,7,139,47,0,0,181
314031393,3,0,0,0,3,130,33,0,0,166
314031394,20,9,0,0,36,399,168,10,5,583
315011395,0,0,0,0,0,3,0,0,0,3
315011396,4,3,0,0,11,127,70,0,0,205
315011397,3,0,0,0,3,48,20,0,0,71
315011398,0,0,0,0,0,12,9,0,0,21
315011399,0,0,0,0,0,22,3,0,0,25
315011400,8,3,0,0,10,138,122,4,7,263
315011401,3,0,0,0,4,43,21,6,3,71
315011402,0,3,0,0,4,25,6,0,0,28
315011403,3,0,0,0,3,31,11,0,0,42
315021404,9,3,0,0,8,38,28,0,0,65
315021405,8,0,0,0,10,173,74,0,3,249
315021406,6,3,0,0,6,43,25,3,6,76
315021407,5,0,0,0,5,164,89,0,15,267
315031408,18,0,0,0,22,192,140,3,11,343
315031409,4,0,0,0,4,132,100,0,4,236
315031410,0,0,0,0,0,93,37,3,3,137
315031411,9,0,0,0,7,131,77,0,6,210
315031412,7,4,0,0,8,113,59,3,3,184
316011413,38,20,0,0,57,552,155,6,7,725
316011414,35,4,0,0,35,448,121,0,4,578
316011415,13,0,0,0,17,186,45,0,0,230
316011416,7,0,0,0,11,177,42,0,0,222
316021417,16,3,0,0,15,214,46,0,3,267
316021418,9,3,0,0,9,175,59,3,3,242
316021419,17,0,0,0,19,261,95,3,3,356
316021420,38,0,0,0,38,410,103,3,11,528
316021421,20,0,0,0,23,212,47,0,10,273
316021422,11,0,0,0,9,206,46,0,8,257
316021423,21,5,0,0,27,269,95,5,4,371
316021424,5,0,0,0,9,185,35,0,3,223
316031425,22,3,0,0,25,412,78,0,6,504
316031426,15,7,0,0,25,296,95,0,9,391
316031427,39,11,0,0,48,672,257,16,7,951
316031428,18,6,0,0,25,353,121,5,3,476
316051434,27,3,0,0,27,287,94,3,0,389
316051435,26,8,0,0,30,455,138,7,3,604
316051437,19,0,0,0,19,242,37,0,0,283
316051438,17,4,0,0,21,253,57,0,3,311
316051543,14,0,0,0,14,146,29,0,5,186
316051544,10,3,0,0,19,186,20,0,3,209
316061439,9,0,0,0,13,193,71,0,11,284
316061440,25,9,0,0,36,406,112,6,10,539
316061441,7,5,0,0,13,115,63,4,5,183
316061442,13,3,0,0,15,243,83,6,12,340
316061443,13,3,0,0,20,212,53,0,7,272
316061444,26,0,0,0,30,347,86,7,4,445
316071545,15,0,0,0,15,163,27,0,3,189
316071546,7,0,0,0,8,95,22,0,0,118
316071547,32,3,0,0,37,445,119,3,0,578
316071548,30,10,0,0,35,452,184,3,5,647
316081549,40,3,0,0,39,683,168,0,17,871
317011445,3,0,0,0,8,105,32,0,3,140
317011446,8,3,0,0,10,171,39,4,3,214
317011447,10,3,0,0,13,161,54,5,3,223
317011448,5,0,0,0,7,117,66,3,0,194
317011449,9,0,0,0,11,80,26,0,0,102
317011450,17,3,0,0,15,236,69,3,4,313
317011451,13,6,0,0,18,231,72,3,3,306
317011452,3,0,0,0,3,78,13,0,3,97
317011453,3,4,0,0,10,165,45,0,0,208
317011454,0,4,0,0,7,99,45,0,0,153
317011455,0,0,0,0,3,102,10,0,3,119
317011456,27,9,0,0,39,420,266,14,7,708
317011457,11,0,0,0,17,249,74,8,0,332
317011458,22,9,0,0,23,230,86,4,0,320
317011459,12,4,0,0,16,204,85,0,10,295
318011460,20,6,0,0,21,190,130,8,6,339
318011461,11,0,0,0,11,249,137,3,3,399
318011462,3,0,0,0,8,92,67,0,3,167
318011463,3,0,0,0,4,106,47,0,7,160
318011464,8,0,0,0,8,113,90,0,10,207
318011465,0,0,0,0,4,133,81,0,6,225
318011466,0,0,0,0,0,4,0,0,0,4
318021467,8,3,0,0,10,120,67,5,5,188
318021468,6,3,0,0,8,108,18,3,4,131
318021469,0,0,0,0,0,48,14,0,0,68
318021470,4,0,0,0,8,73,27,0,0,96
318021471,5,0,0,0,8,109,35,0,3,140
318021472,3,0,0,0,3,91,24,0,0,111
318021473,12,4,0,0,10,232,66,3,3,306
318021474,4,0,0,0,4,62,14,0,3,82
318021475,12,7,0,0,21,230,147,3,6,386
318021476,5,7,0,0,5,181,65,0,0,245
318021477,0,0,0,0,0,38,10,0,0,51
318021478,6,0,0,0,6,94,29,4,0,126
318021479,4,0,0,0,4,157,73,3,5,240
318021480,9,3,0,0,10,93,28,0,0,126
318021481,0,0,3,0,3,109,58,3,0,169
318021482,11,3,0,0,16,189,47,3,0,241
318021483,5,0,0,0,4,97,32,0,0,127
318021484,14,4,0,0,15,169,48,3,4,225
318021485,0,0,0,0,3,62,22,0,0,84
318021486,6,0,0,0,5,105,27,0,0,133
318021487,5,0,0,0,5,67,17,0,0,91
318021488,5,3,0,0,4,95,44,0,0,142
318021489,9,0,0,0,15,310,68,0,3,381
318021490,17,0,0,0,16,212,106,22,3,342
318021491,3,0,0,0,3,75,21,0,0,97
319011492,4,0,0,0,3,67,21,0,0,86
319011493,11,7,0,0,15,261,99,0,7,366
319011494,8,0,0,0,6,55,30,0,0,88
319011495,13,6,0,0,16,167,211,21,6,408
319011496,7,3,0,0,7,87,67,0,0,156
319011497,4,0,0,0,4,92,39,0,0,135
319011498,3,0,0,0,3,148,78,6,11,238
319011499,6,3,0,3,9,234,150,0,6,390
319011500,9,0,0,0,6,76,43,6,4,118
319011501,3,0,0,0,3,83,48,0,5,135
319011502,3,0,0,0,0,135,28,0,4,169
319021503,9,0,0,0,14,213,100,0,9,332
319021504,11,0,0,0,11,113,57,3,7,177
319021505,7,0,0,0,17,212,116,0,3,331
319021506,13,4,0,7,16,278,82,0,16,374
319021507,12,0,0,0,15,172,40,0,0,217
319021508,3,0,0,0,3,202,71,0,7,284
319021509,5,0,0,0,9,210,68,0,3,279
319021510,0,0,0,0,0,0,0,0,0,0
319031511,14,0,0,0,14,128,55,0,3,189
319031512,26,9,0,3,38,360,226,6,7,598
319031513,5,7,0,0,7,91,34,0,0,131
319031514,27,8,0,0,35,537,146,5,18,701
319031515,8,0,0,0,5,163,41,0,4,204
319041516,8,0,0,0,8,81,19,0,0,107
319041517,8,0,0,0,8,97,27,0,0,125
319041518,17,3,0,3,22,261,146,6,3,416
319041519,4,0,0,0,4,81,12,0,0,96
319041520,7,3,0,0,8,186,86,0,5,279
319041521,17,3,0,0,20,221,58,0,0,278
319051522,10,3,0,0,14,193,54,0,3,242
319051523,0,0,0,0,0,31,8,0,0,42
319051524,17,3,0,0,21,282,143,5,7,441
319051525,4,0,0,0,8,172,59,0,8,241
319051526,0,3,0,0,3,75,40,3,3,112
397979799,0,0,0,0,0,11,5,0,0,15
399999499,882,86,3,25,995,23515,3456,29,360,27359
401011001,116,16,0,10,143,1729,856,283,36,2907
401011002,5,3,0,0,14,259,151,18,0,432
401021003,11,3,0,0,14,202,82,0,4,292
401021004,18,0,0,0,17,567,118,3,14,703
401021005,11,0,0,3,10,182,57,0,3,237
401021006,8,8,0,0,12,249,105,3,5,361
401021007,20,6,0,0,25,427,117,3,7,556
401021008,3,0,0,0,3,226,57,0,8,288
401021009,5,0,0,0,5,101,31,0,0,134
401021010,10,0,0,0,10,152,47,4,9,206
401031011,22,0,0,0,29,396,104,3,3,503
401031012,17,0,0,0,15,212,36,3,3,255
401031013,25,3,0,0,24,479,191,17,7,687
401041014,11,0,0,0,10,193,29,0,3,221
401041015,17,3,0,0,23,320,95,3,4,425
401041016,17,0,0,0,19,379,97,0,7,482
401051017,22,4,0,0,30,515,203,17,10,749
401051018,15,5,0,0,18,302,114,0,7,420
401051019,15,0,0,0,18,418,135,19,4,578
401061020,0,0,0,0,0,123,27,3,0,144
401061021,17,0,0,0,13,318,86,3,4,408
401061022,3,0,0,0,7,161,51,0,3,219
401071023,17,3,0,0,26,476,133,21,3,637
401071024,17,3,0,0,23,616,192,17,10,825
402011025,10,0,0,0,11,188,69,0,10,262
402011026,20,3,0,0,28,369,127,14,6,520
402011027,8,0,0,0,10,161,32,3,4,203
402021028,9,0,0,0,7,159,40,0,3,205
402021029,5,0,0,0,5,127,26,3,0,161
402021030,11,0,0,0,11,153,49,3,0,204
402021031,0,0,0,0,3,84,27,3,0,114
402021032,13,0,0,0,15,196,43,0,5,248
402021033,3,0,0,0,4,58,10,0,5,71
402021034,0,0,0,0,4,121,45,0,4,166
402021035,7,4,0,0,12,344,105,0,5,459
402031036,32,8,0,0,41,530,111,9,9,658
402031037,8,0,0,0,8,334,53,0,0,392
402031038,10,3,0,0,14,334,86,3,8,425
402041039,3,0,0,0,3,35,3,0,3,39
402041040,10,0,0,0,13,209,49,0,3,259
402041041,14,5,0,0,22,256,58,3,5,319
402041042,0,0,0,0,0,14,7,0,0,20
402041043,9,3,0,0,13,175,24,3,5,207
402041044,9,0,0,0,9,145,34,0,3,183
402041046,21,3,0,0,22,277,112,3,5,391
402041047,12,3,0,0,14,253,56,5,4,326
402041048,15,0,0,0,17,229,53,6,3,295
402041171,11,3,0,0,7,211,38,8,4,255
402041172,14,0,0,0,16,250,88,5,10,344
402051049,6,0,0,0,13,168,55,0,0,229
402051050,7,0,0,0,7,98,14,0,0,110
402051051,10,0,0,0,9,183,44,0,4,229
402051052,18,0,0,0,19,357,126,4,4,492
402051053,9,3,0,0,13,246,49,3,0,300
402051054,14,3,0,0,15,218,52,0,3,271
402051055,5,0,0,0,5,273,81,3,3,355
403011056,13,7,0,0,18,323,79,7,6,419
403011057,32,3,0,0,35,520,203,9,11,739
403021058,11,0,0,0,16,317,85,0,0,406
403021059,13,0,0,0,11,205,53,0,4,257
403021060,9,0,0,0,9,182,43,0,0,223
403021061,11,3,0,0,20,247,68,4,3,317
403021062,16,3,0,0,19,242,51,0,0,293
403021063,6,0,0,0,6,163,31,0,0,195
403021064,8,3,0,0,12,244,55,0,5,306
403031065,11,0,0,0,11,102,21,3,3,133
403031066,24,0,0,0,23,160,31,3,3,197
403031067,7,0,0,0,7,306,80,3,3,394
403031068,16,4,0,0,22,382,102,3,7,494
403031069,7,3,0,0,13,348,68,0,0,417
403031070,8,0,0,0,8,173,33,0,0,206
403041071,8,0,0,0,7,176,39,0,0,215
403041072,18,0,0,0,18,290,52,0,6,353
403041073,3,0,0,0,3,98,29,0,3,133
403041074,10,0,0,0,15,232,70,3,0,311
403041075,3,3,0,0,6,74,21,0,3,95
403041076,3,0,0,0,3,89,20,0,0,109
403041077,8,0,0,0,8,190,28,0,0,215
403041078,0,0,0,0,0,139,25,0,4,161
403041079,3,0,0,0,3,74,9,0,0,87
403041080,6,0,0,3,5,230,55,3,3,282
403041081,0,0,0,0,0,3,0,0,0,3
403041082,12,3,0,0,17,209,95,0,3,308
403041083,4,0,0,0,7,278,61,6,7,350
403041084,11,3,0,0,13,198,66,3,0,266
403041085,7,0,0,0,10,118,43,0,0,162
403041086,4,0,0,0,4,163,39,0,4,205
403041087,19,6,0,0,19,372,84,0,14,473
403041088,6,0,0,0,3,137,59,3,0,199
403041089,7,0,0,0,7,153,28,0,3,190
404011090,16,0,0,0,15,227,66,3,0,297
404011091,11,0,0,3,13,286,72,9,7,369
404011092,5,0,0,0,5,258,74,0,5,335
404011093,19,6,0,0,27,522,135,11,9,687
404011094,10,3,0,0,12,134,32,0,0,163
404011095,16,0,0,0,16,228,61,0,7,297
404011096,12,0,0,0,12,207,56,0,0,268
404011097,17,5,0,0,28,367,112,3,6,482
404021098,0,0,0,0,0,0,3,0,0,3
404021099,13,3,0,0,18,272,80,3,5,362
404021100,12,0,0,0,16,173,29,0,0,199
404021101,15,7,0,0,28,335,98,0,6,444
404021102,37,6,0,0,42,525,135,14,10,680
404021103,0,0,0,0,0,0,0,0,0,0
404031104,3,0,0,0,4,111,15,0,6,128
404031105,0,0,0,0,0,48,8,0,0,61
404031106,15,0,0,0,15,220,48,0,3,268
404031107,39,11,0,0,47,501,136,7,12,658
404031108,32,3,0,0,35,602,172,10,16,800
404031109,3,0,0,0,3,102,14,0,0,116
405011110,8,0,0,0,6,203,68,7,6,280
405011111,12,3,0,0,16,261,106,0,16,380
405011112,13,0,0,0,13,139,50,0,3,191
405011113,0,0,0,0,0,93,45,0,7,148
405011114,4,6,0,0,8,152,68,3,11,237
405011115,6,0,0,0,6,132,60,6,3,209
405021116,3,3,0,0,9,115,81,6,6,208
405021117,9,0,0,0,9,194,94,6,9,306
405021118,7,0,0,0,7,144,123,3,3,271
405021119,13,4,0,0,12,363,210,0,10,585
405031120,0,3,0,0,7,165,117,0,9,303
405031121,10,0,0,0,10,200,136,0,8,338
405031122,6,0,0,3,9,177,102,3,12,290
405031123,0,0,0,0,3,80,41,0,0,121
405041124,6,0,0,0,8,127,91,3,3,220
405041125,9,4,0,0,7,126,49,0,6,181
405041126,3,4,0,0,3,80,32,0,0,117
405041127,4,3,0,3,13,310,184,0,7,506
405041128,3,3,0,0,7,152,102,0,0,252
406011129,4,0,0,0,4,69,34,0,3,107
406011130,15,3,0,0,21,263,211,0,12,482
406011131,4,4,0,0,10,244,170,0,10,429
406011132,6,0,0,0,6,132,82,0,10,224
406011133,18,10,0,0,29,303,213,10,9,528
406011134,3,0,0,0,4,116,83,0,4,206
406011135,0,0,0,0,0,0,0,0,0,0
406011136,4,0,0,0,10,210,91,3,4,314
406011137,0,0,0,0,0,0,0,0,0,0
406021138,0,0,0,0,0,6,4,0,0,8
406021139,3,0,0,0,3,57,20,0,0,77
406021140,0,0,0,0,0,51,33,0,0,86
406021141,3,0,0,0,3,89,31,0,3,124
406021142,4,3,0,0,10,163,116,13,5,296
