SA2_MAINCODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
215011394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,45,72,100,46,25,337,31,32,37,50,59,23,9,245,7,6,6,4,8,7,3,37,280,379,394,582,646,191,72,2539
215021395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,19,30,51,53,27,7,182,41,29,25,19,22,5,0,138,3,3,3,5,3,3,0,27,250,323,361,441,340,108,10,1831
215021396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,45,29,20,7,130,19,18,7,12,23,6,0,81,4,3,0,6,0,0,0,16,98,150,179,221,172,52,7,883
215021398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,7,12,26,32,68,50,14,208,15,16,19,15,29,14,3,115,0,4,3,12,9,6,3,38,196,301,336,431,431,161,37,1887
215021399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,23,43,52,13,3,141,26,18,16,32,24,13,0,133,3,3,4,3,0,3,4,28,196,243,252,348,336,80,8,1470
215021469,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,3,0,0,0,12,0,35,36,57,63,22,12,229,223,220,155,157,150,43,10,957,22,11,16,22,26,9,5,106,1530,2215,2210,2245,1708,385,53,10350
215021470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,5,7,25,39,54,41,28,12,197,133,68,43,41,40,20,0,340,8,8,3,11,4,3,0,45,584,578,545,599,447,121,22,2904
215031400,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,36,79,99,58,22,311,41,37,31,44,57,17,5,236,3,0,3,3,6,3,4,23,251,311,377,568,598,184,48,2345
215031401,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,8,34,67,87,84,68,24,366,43,30,25,37,40,21,3,206,3,4,3,3,9,5,3,27,263,354,443,520,469,201,52,2299
215031402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,22,22,11,4,94,38,40,33,46,41,20,0,227,10,4,4,0,4,6,0,30,254,285,294,445,397,108,17,1805
215031403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,19,19,26,13,0,98,18,24,19,14,17,8,0,99,6,7,6,0,8,4,0,36,157,247,220,242,257,85,8,1217
215031404,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,3,23,34,46,37,18,3,168,165,95,90,93,104,39,4,592,23,15,11,26,13,5,3,98,1051,1149,1074,1244,1064,191,29,5799
215031405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,20,58,97,63,64,20,327,14,15,18,15,29,11,5,105,0,9,6,7,3,0,3,35,168,314,328,450,384,157,44,1844
216011406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,44,76,82,21,5,257,247,167,147,148,175,38,3,936,29,12,17,14,30,4,4,115,1284,1414,1547,1856,1482,287,51,7921
216011407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,53,83,93,54,13,347,88,76,61,75,84,17,0,405,10,5,15,14,7,7,5,65,553,644,731,927,784,229,46,3911
216011408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,30,59,80,34,21,244,18,9,8,12,14,7,0,73,8,0,4,3,5,0,0,17,101,109,145,200,216,94,27,886
216011409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,20,30,40,18,11,141,25,19,25,52,38,6,6,175,0,3,3,6,3,0,3,19,190,215,274,389,328,82,20,1503
216011410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,29,57,60,39,16,227,16,12,18,21,26,7,3,91,0,5,0,5,0,3,0,21,105,142,174,286,299,110,45,1165
216021411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,32,28,18,0,104,102,82,82,69,95,13,0,450,11,11,8,14,10,4,5,59,542,578,718,751,633,146,23,3391
216021412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,24,38,50,28,10,165,9,5,4,14,14,4,3,52,0,3,4,3,0,0,0,13,43,81,102,148,143,59,33,616
216021413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,18,68,97,159,133,83,34,593,91,70,60,65,68,29,6,388,19,12,11,10,14,4,6,74,563,714,745,948,841,281,60,4151
216021414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,26,33,18,4,106,99,60,52,53,68,13,0,343,5,3,5,7,0,5,3,32,433,399,450,537,438,112,11,2377
216031415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,20,13,12,3,67,48,26,22,26,39,3,3,177,6,3,0,3,6,4,0,23,319,251,279,319,287,101,13,1576
216031416,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,8,4,44,59,62,54,30,7,272,283,286,268,255,244,69,4,1398,25,29,39,31,20,15,5,158,1869,2860,2880,3178,2384,496,72,13736
216031417,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,12,18,47,52,65,73,33,11,298,205,139,118,99,90,35,8,696,19,16,16,14,15,5,4,87,1224,1465,1336,1496,1066,271,55,6910
216031418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,39,54,60,60,28,256,6,8,18,21,26,10,0,82,3,0,7,3,0,3,0,18,113,179,253,333,303,121,40,1347
216031419,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,3,9,38,68,94,106,46,17,382,68,90,85,71,88,20,3,429,8,3,5,5,4,3,0,35,487,835,935,934,793,182,47,4217
217011420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,58,108,124,105,41,477,49,21,27,50,63,19,4,245,8,7,3,5,4,9,3,34,276,301,429,633,610,263,79,2585
217011421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,28,30,61,24,5,174,136,99,87,97,128,39,0,589,17,10,12,10,7,11,3,70,746,836,940,1188,1033,257,31,5035
217011422,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,20,30,26,42,21,7,147,139,108,98,126,124,23,0,613,15,10,14,9,10,8,7,67,755,852,927,1180,846,192,31,4790
217011423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,50,85,123,207,124,49,653,37,31,23,35,41,22,3,203,8,0,0,6,11,4,0,29,185,282,347,476,546,246,73,2161
217031471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,13,24,19,4,74,57,28,24,20,22,17,0,182,3,0,6,7,0,0,0,16,230,232,260,358,244,79,16,1421
217031472,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,14,0,21,26,33,34,25,11,142,180,139,97,120,150,35,4,715,18,13,11,16,10,3,6,78,1063,1367,1271,1393,1071,223,41,6429
217031473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,60,62,79,73,31,347,36,23,15,15,27,29,5,140,3,3,3,3,4,4,0,15,161,225,255,302,268,181,43,1435
217031474,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,17,20,39,71,99,68,20,336,51,42,28,37,49,16,4,230,4,3,8,4,0,3,3,24,291,327,378,467,416,148,29,2047
217031475,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,14,47,108,129,128,83,21,539,99,55,45,65,56,32,3,364,6,7,7,7,3,4,0,40,459,544,599,803,619,224,38,3290
217031476,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,6,6,17,24,34,54,45,3,182,40,31,29,26,40,11,3,185,3,3,0,3,0,0,0,12,174,253,234,318,302,105,24,1404
217041477,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,34,73,113,106,54,27,432,29,31,28,21,32,14,5,167,7,3,3,9,9,4,0,26,275,391,397,460,437,157,49,2167
217041478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,53,99,110,64,22,383,54,56,48,41,52,19,3,278,8,3,4,7,6,0,0,31,346,490,536,610,546,176,45,2751
217041479,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,3,28,63,76,66,22,7,264,98,75,70,65,71,14,0,396,16,8,6,9,5,3,0,48,571,674,740,847,629,127,11,3603
217041480,0,3,7,4,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,8,9,0,0,0,27,3,27,69,55,45,36,9,247,302,225,192,164,148,45,9,1089,33,12,24,14,15,3,0,106,1753,2146,2141,2274,1564,359,44,10281
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,7,12,11,0,0,37,0,0,0,0,0,0,0,0,5,26,43,57,28,3,0,155
299999499,110,149,71,62,38,11,5,445,4,7,6,5,3,0,0,29,5,13,16,16,3,0,0,54,115,171,93,84,42,12,5,525,106,408,550,471,342,136,33,2041,1721,2158,1991,2112,1947,738,118,10784,271,272,242,273,185,109,44,1394,16570,27240,25210,26105,18622,4673,612,119037
301011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,63,65,65,18,3,255,80,29,36,41,37,9,0,237,3,5,6,4,4,0,3,25,416,361,451,522,419,102,9,2275
301011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,58,79,72,26,7,264,45,19,21,27,28,12,4,151,3,4,0,3,0,4,0,16,275,286,332,365,275,90,26,1643
301011003,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,34,78,81,76,27,6,312,79,37,41,32,40,19,0,250,3,0,0,0,3,0,0,13,374,356,423,492,363,93,13,2119
301011004,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,3,0,4,0,0,0,6,3,4,0,4,0,0,0,15,11,43,83,106,84,24,3,355,382,188,145,131,154,37,4,1044,11,13,9,4,12,3,4,63,2298,2200,2043,2105,1544,320,31,10547
301011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,19,17,0,0,64,4,13,6,4,10,0,0,35,0,0,0,0,0,0,0,3,54,68,106,85,60,12,0,391
301011006,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,58,89,58,27,3,263,65,28,27,30,28,11,0,190,0,5,3,6,0,3,0,16,352,280,309,465,313,99,4,1822
301021007,3,0,0,0,0,0,0,3,0,0,3,3,4,0,0,8,0,0,0,0,0,0,0,3,3,3,3,3,5,0,0,16,11,30,72,89,107,55,7,377,222,218,177,195,184,52,3,1051,13,13,10,18,15,3,0,71,1487,1793,1860,2191,1708,368,35,9441
301021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,37,46,49,24,0,164,61,14,26,26,33,3,3,162,3,3,4,3,3,0,0,14,341,221,302,353,297,73,14,1600
301021009,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,10,42,86,101,85,30,10,358,62,27,33,30,30,10,0,192,6,0,3,4,0,0,4,15,382,387,497,540,379,101,19,2307
301021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,54,54,46,21,0,210,51,35,18,28,22,3,0,162,0,5,0,3,3,0,0,16,302,452,478,431,262,62,7,1988
301021012,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,5,3,3,0,0,11,13,29,93,110,78,25,3,347,35,31,29,30,48,10,0,182,3,0,0,0,3,0,0,12,276,370,474,552,420,102,7,2195
301021013,0,0,0,0,0,0,0,3,4,3,0,0,3,0,0,17,0,3,0,0,0,0,0,5,11,7,0,4,6,0,0,23,3,30,46,80,87,29,4,276,274,78,67,70,70,23,3,581,3,6,5,7,4,0,0,29,1309,650,679,827,594,167,20,4254
301021527,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,3,0,0,10,3,3,0,10,3,0,0,21,3,13,34,37,58,33,12,188,21,32,32,38,48,18,0,190,0,0,3,3,4,0,0,17,163,251,298,370,332,104,18,1534
301031014,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,10,0,7,17,6,3,8,0,42,76,85,121,118,95,23,0,517,13,6,10,13,6,3,0,48,598,1194,1623,1638,1025,157,12,6249
301031015,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,3,17,45,61,45,21,3,184,64,32,34,23,35,12,7,207,0,0,0,0,3,0,0,9,364,279,423,413,347,95,11,1930
301031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,25,58,63,43,22,3,217,60,31,27,30,20,8,3,184,0,0,6,0,4,0,3,19,337,345,419,413,263,74,14,1854
301031017,3,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,6,8,4,4,0,0,0,23,5,36,37,39,26,4,0,149,66,148,157,120,104,29,0,618,13,24,12,14,5,0,0,76,1236,3053,2925,2696,1570,269,12,11762
301031018,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,7,21,48,32,31,15,0,158,65,53,48,54,35,15,0,273,5,4,5,4,5,0,0,25,531,828,868,897,550,119,3,3800
301031019,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,38,104,71,32,8,0,251,44,34,26,25,16,6,0,148,4,6,10,3,0,0,0,25,332,388,498,406,227,65,8,1927
301031020,5,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,7,32,82,81,61,27,3,304,104,80,68,62,64,16,3,393,6,3,3,5,0,0,0,19,677,751,784,886,598,158,24,3875
301031021,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,3,0,0,0,0,12,5,43,72,72,44,31,4,267,162,98,92,90,97,24,3,555,7,9,10,16,7,0,0,57,1141,1477,1536,1498,1036,194,29,6908
302011022,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,31,21,13,4,3,90,31,39,20,34,14,4,0,142,0,0,0,0,5,0,0,8,192,238,284,288,202,39,0,1253
302011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,49,66,66,40,3,239,10,7,3,5,13,0,0,44,4,0,0,0,0,0,0,3,87,81,133,174,133,65,11,673
302011024,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,25,32,35,42,18,3,156,61,45,64,41,45,9,3,276,3,5,3,0,3,0,0,14,363,412,468,491,367,88,11,2196
302011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,47,32,22,13,3,156,87,47,24,24,25,8,0,213,3,3,0,0,0,0,0,9,483,366,308,334,237,58,9,1801
302011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,57,42,57,17,3,191,56,44,32,32,27,10,0,199,8,0,0,0,0,0,0,10,304,274,333,417,286,63,9,1692
302021027,3,4,0,3,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,4,0,3,0,0,0,11,3,22,67,59,75,34,16,270,192,82,65,56,75,29,3,496,10,3,6,7,3,0,0,29,1083,806,806,758,612,170,35,4257
302021028,3,5,3,4,3,0,0,18,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,11,4,7,7,0,0,30,9,28,41,26,20,13,3,130,565,500,352,348,293,64,0,2132,29,14,16,16,13,3,3,94,2884,3323,2899,2828,1944,322,20,14218
302021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,25,18,9,8,110,8,9,13,13,4,7,0,57,0,3,0,3,0,0,0,4,102,172,168,193,132,37,16,826
302021030,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,4,13,40,20,12,3,0,97,38,96,78,78,75,15,4,379,8,4,14,13,3,3,0,44,668,1394,1518,1616,979,175,23,6363
302021031,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,4,43,83,85,38,8,0,268,78,62,54,58,48,17,0,319,3,7,7,3,0,0,0,21,636,865,921,932,594,131,16,4089
302021032,8,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,14,0,35,42,37,24,7,0,149,150,86,60,67,45,15,0,415,3,7,3,3,3,3,3,23,848,976,917,929,587,126,21,4396
302021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,31,25,20,7,3,102,29,22,12,11,9,6,0,85,0,0,0,0,0,0,0,0,140,183,168,169,124,28,6,821
302021034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,74,52,45,5,3,222,26,16,32,21,15,9,0,114,0,0,3,5,0,0,0,9,164,233,308,279,203,38,5,1224
302031035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,25,23,17,15,0,106,64,38,33,35,25,13,3,221,0,7,3,3,0,0,0,17,331,326,328,402,213,81,13,1694
302031036,12,12,9,4,0,0,0,38,3,13,15,10,4,0,0,43,0,0,3,3,0,0,0,10,10,29,27,14,10,0,0,95,9,40,69,70,65,31,18,311,517,806,732,798,540,105,14,3505,37,51,45,53,24,18,9,232,3794,6407,6532,6531,3994,691,73,28035
302031037,7,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,4,4,6,4,4,0,0,25,0,15,24,20,19,5,0,88,93,151,136,132,122,31,3,664,11,26,11,18,16,8,5,89,1182,2866,2915,2763,1782,334,28,11862
302031038,4,7,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,3,6,0,0,27,0,37,40,38,21,7,0,150,111,149,155,135,137,38,4,725,9,21,24,18,9,0,6,81,1084,2182,2432,2413,1640,298,31,10074
302031039,3,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,9,0,0,0,17,3,23,53,59,27,10,0,176,126,85,110,89,62,26,3,498,15,18,9,12,15,3,0,68,930,1737,1786,1676,1042,239,15,7423
302031040,5,0,0,4,0,0,0,10,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,11,15,40,45,40,31,8,0,179,132,111,95,82,65,21,6,504,9,3,9,9,4,0,0,29,873,1041,945,888,622,124,20,4508
302041041,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,47,65,63,51,30,3,263,80,47,40,35,39,17,3,265,3,4,3,3,3,0,0,17,418,377,438,507,378,92,9,2214
302041042,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,65,54,21,14,0,171,40,26,33,36,41,10,0,186,0,3,3,7,0,3,0,14,146,234,349,384,254,65,3,1437
302041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,21,11,3,3,64,32,23,22,10,11,3,0,105,0,0,0,0,0,0,0,5,211,269,253,269,145,39,10,1196
302041044,3,8,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,8,5,9,45,59,42,20,0,173,93,55,50,52,39,11,0,296,3,0,11,4,0,0,0,20,557,455,564,627,432,108,10,2758
302041045,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,31,36,32,36,11,5,154,80,39,31,32,32,10,0,216,3,0,4,0,0,0,0,7,367,390,319,321,244,56,9,1704
302041046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,18,26,17,14,9,5,86,23,54,47,45,40,3,0,213,3,4,9,0,0,3,0,18,227,457,453,482,318,73,5,2017
303011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42,99,61,35,13,0,271,57,33,24,36,27,12,0,183,3,8,0,0,4,0,0,14,363,373,398,399,257,66,8,1864
303011048,5,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,16,3,25,59,42,18,6,0,158,165,73,94,66,53,7,0,461,4,7,3,4,10,0,0,24,925,1034,1079,1046,584,109,6,4782
303011049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,57,41,32,18,3,198,54,32,52,29,49,17,3,240,7,3,3,0,10,3,0,20,327,420,475,480,422,131,5,2262
303011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,46,23,28,10,4,130,41,17,23,29,25,4,0,142,0,4,0,4,0,0,0,6,248,222,238,246,216,60,6,1232
303011051,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,6,3,3,3,0,0,0,13,26,41,89,124,112,42,6,440,252,101,77,65,57,10,0,563,11,0,3,3,3,3,0,24,1216,899,703,715,522,126,17,4185
303021052,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,5,39,56,55,42,21,3,216,108,63,36,30,22,10,0,280,3,3,3,3,7,0,0,23,609,576,509,467,341,86,12,2603
303021053,0,8,0,0,0,0,0,15,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,18,7,57,100,108,57,36,9,374,126,111,73,75,78,24,5,487,9,12,6,3,5,3,0,43,853,1225,1146,1242,860,190,29,5537
