SA2_MAINCODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
102011029,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,7,0,0,3,0,0,0,0,9,0,11,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,0,9,8,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,8,0,3,0,3,4,0,3,0,0,16,0,3,0,4,4,0,4,4,0,21,0,3,0,0,7,0,3,0,0,18,3,8,0,4,6,0,0,0,3,31,0,4,6,3,3,0,0,0,3,18,4,5,7,3,7,0,0,0,0,23,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,12,35,15,25,30,0,15,12,5,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5
102011031,0,8,0,3,3,0,0,0,0,6,0,8,0,5,5,0,0,0,0,24,0,7,0,0,4,0,0,0,0,11,0,18,0,7,5,0,0,0,0,31,0,29,0,0,3,0,0,3,0,40,0,20,0,3,7,0,0,0,0,30,0,13,0,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,0,34,4,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,144,0,17,34,0,0,5,3,220,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,4,0,0,7,0,3,0,3,5,4,26,0,3,12,0,9,0,16,14,0,58
102011032,0,20,4,36,19,0,3,12,0,90,5,58,7,53,88,0,4,20,0,237,0,106,12,86,77,0,6,37,3,322,7,200,12,105,142,0,13,36,11,528,17,350,21,89,151,5,10,17,5,659,14,407,15,69,95,4,9,11,11,633,29,434,15,78,85,3,8,14,9,681,36,373,14,72,53,0,10,7,3,575,107,317,33,72,50,0,7,0,0,591,39,111,0,4,5,0,0,0,0,160,0,22,0,7,4,0,0,0,3,39,254,2427,143,707,807,18,69,161,39,4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,12,0,3,0,5,10,0,0,3,0,20,0,12,3,3,13,0,0,4,0,28,3,14,6,4,24,0,9,3,0,68
102011033,0,0,0,0,0,0,0,0,0,0,0,7,0,3,6,0,0,0,0,14,0,4,3,5,5,0,0,0,0,20,0,14,0,8,4,0,0,0,0,30,0,5,0,30,8,0,0,0,0,43,3,17,3,38,3,0,0,0,0,62,0,26,0,73,0,0,0,0,0,97,4,24,0,16,0,0,0,0,0,44,12,10,0,8,0,0,0,0,0,31,0,3,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,22,118,8,189,21,0,0,4,4,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011034,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,16,0,6,0,6,5,0,0,0,0,18,0,6,0,0,3,0,0,0,0,9,0,4,0,0,0,0,0,0,0,10,0,16,0,3,0,0,0,0,0,24,0,27,0,11,0,0,0,0,0,33,0,34,0,0,0,0,0,0,0,34,4,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,111,4,35,14,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,25,0,13,4,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,10,0,0,0,0,0,12,0,3,0,3,0,0,0,0,0,10,0,7,0,3,0,0,0,0,0,20,0,11,0,3,3,0,0,0,0,19,0,15,0,3,3,0,0,0,0,22,3,27,0,0,0,0,0,0,0,26,0,11,0,0,0,0,0,0,0,15,0,30,0,0,0,0,0,0,0,30,5,16,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,125,0,21,23,0,0,6,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,4,0,7,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,7,0,4,0,7,0,0,0,0,0,12,0,5,0,3,0,0,0,0,0,12,0,4,0,25,0,0,0,0,0,26,0,4,0,9,0,0,0,0,0,13,4,3,0,12,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,34,0,65,5,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,3,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,0,3,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,7,0,4,0,0,3,0,0,0,0,14,0,11,0,7,3,0,0,0,0,21,0,18,0,3,0,0,0,0,0,26,0,23,0,0,0,0,0,0,0,27,0,15,0,3,0,0,0,0,0,21,3,27,0,11,0,0,0,0,0,39,3,17,0,7,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,132,0,32,12,0,0,5,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
102011040,0,3,0,8,0,0,0,0,0,11,0,10,0,0,5,0,0,3,0,19,0,5,0,0,3,0,0,0,0,13,0,10,0,7,5,0,0,0,0,24,0,15,0,0,0,0,0,0,0,27,0,16,0,3,0,0,0,0,0,18,0,24,0,8,0,0,0,0,0,29,0,31,0,5,0,0,0,0,0,39,8,16,0,9,0,0,0,0,0,32,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,127,3,49,17,0,3,3,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,3,0,0,11
102011041,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,5,0,3,4,0,0,0,0,17,0,9,0,0,4,0,0,0,0,20,0,14,0,0,4,0,0,0,0,16,0,19,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,27,9,12,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,94,3,11,17,0,0,4,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011042,0,4,0,0,4,0,0,0,0,11,0,10,0,15,4,0,0,3,0,28,0,24,0,5,6,0,0,3,0,37,0,32,0,15,11,0,0,4,0,65,0,33,3,13,7,0,0,0,0,59,0,33,0,6,0,3,0,0,0,53,3,28,0,9,0,0,0,0,0,43,0,52,0,4,0,0,0,0,0,58,12,22,0,3,0,0,0,0,0,42,4,6,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,5,26,250,3,95,32,3,0,9,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,6,0,0,0,8,3,0,0,0,0,9,0,0,3,3,3,0,3,3,0,12,0,0,0,3,0,0,4,3,0,15
102011043,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,10,0,5,0,0,3,0,0,0,0,14,0,8,0,0,3,0,0,3,0,15,0,11,0,0,3,0,0,0,0,19,0,18,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,81,0,5,15,0,0,5,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102021044,0,0,0,7,0,0,0,0,0,6,0,3,0,11,5,0,0,3,0,21,0,5,0,3,3,0,0,0,0,13,0,18,0,13,11,0,0,0,0,38,0,31,0,11,3,0,0,0,4,48,0,25,0,13,0,0,0,0,0,43,0,21,0,14,0,0,0,0,0,41,3,24,0,5,0,0,0,0,0,34,7,11,0,8,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,157,0,90,22,0,0,9,7,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,3,0,12
102021045,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,8,0,5,0,0,4,0,0,0,0,9,0,6,0,0,3,0,0,0,0,14,0,9,0,0,3,0,0,0,0,7,0,7,0,3,0,0,0,0,0,18,0,10,0,3,0,0,0,0,0,17,0,3,0,3,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,0,20,11,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,4,10,4,0,0,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,14,0,4,0,0,0,0,0,18,0,14,0,3,8,0,0,3,0,24,0,27,0,0,4,0,0,0,0,26,0,18,0,0,0,0,0,0,0,22,0,19,0,21,0,0,0,0,0,38,0,21,0,0,0,0,0,0,0,26,14,8,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,126,3,45,15,0,0,8,3,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021048,0,4,0,4,0,0,0,0,0,13,0,9,0,3,3,0,0,4,0,17,0,7,0,3,4,0,0,0,0,17,0,19,0,11,6,0,0,3,0,39,0,33,0,5,5,0,0,0,0,50,0,27,0,0,0,0,3,0,0,34,0,46,0,3,0,0,0,0,0,50,3,35,0,4,0,0,0,0,0,41,3,13,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,209,3,48,26,0,3,6,3,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8
102021049,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,12,3,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021050,0,0,0,0,3,0,0,0,0,5,0,6,0,3,0,0,0,0,0,14,0,9,3,0,3,0,0,0,0,12,0,7,4,4,4,0,0,0,0,28,0,20,0,0,7,0,0,0,0,30,0,23,3,0,3,0,3,0,0,29,0,21,11,0,4,0,4,0,0,38,3,34,11,0,3,0,0,0,0,51,17,18,18,0,3,0,3,0,0,60,8,0,9,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,0,6,32,142,69,17,30,0,11,4,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,0,3,0,0,0,0,0,0,0,6,0,6,3,3,3,0,0,0,0,12,0,3,3,3,3,0,0,0,0,14,0,6,0,4,3,0,3,0,0,24,0,17,14,0,0,0,3,0,0,37,0,16,27,0,3,0,3,3,0,61,0,27,36,0,3,0,3,0,0,70,3,29,22,0,0,0,0,0,0,62,17,22,18,0,8,0,0,0,0,62,6,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,138,132,20,32,0,9,13,3,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021052,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,25,0,6,4,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021053,0,0,0,3,0,0,0,0,0,4,0,15,0,9,0,0,0,0,0,21,0,3,0,9,3,0,0,0,0,13,0,9,3,11,3,0,0,0,0,34,0,18,0,0,3,0,0,0,0,21,0,19,0,4,0,0,0,0,0,29,0,18,0,4,0,0,0,0,0,27,0,26,0,6,0,0,0,0,0,32,8,7,0,9,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,131,0,61,10,0,0,3,3,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
102021054,0,3,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,7,5,0,0,0,0,14,0,6,0,8,3,0,0,0,0,13,0,8,0,5,5,0,0,0,0,16,0,7,0,15,0,0,0,0,0,24,0,10,0,7,0,0,0,0,0,19,0,4,0,18,0,0,0,0,0,24,6,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,52,0,68,13,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102021055,0,0,0,0,5,0,0,0,0,3,0,4,0,4,8,0,0,0,0,17,0,5,0,3,19,0,0,0,0,24,0,9,5,0,30,0,0,0,0,45,0,7,3,3,44,0,0,0,0,68,0,17,0,0,39,0,0,3,0,68,3,13,9,7,40,0,0,0,0,76,3,15,5,15,15,0,0,0,3,60,11,14,3,12,11,0,0,0,0,45,5,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,29,93,30,43,214,4,5,11,3,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,7
102021056,0,9,0,13,13,0,0,4,0,34,0,21,0,40,17,0,0,4,0,88,0,31,3,46,25,0,0,12,0,123,0,69,9,68,48,0,3,9,0,209,4,137,11,57,39,0,4,4,3,255,3,154,0,27,8,0,0,3,0,197,3,147,4,20,0,0,0,3,0,181,3,136,0,8,0,0,0,0,0,153,22,111,0,3,0,0,0,0,0,137,0,36,0,0,0,0,0,0,0,36,0,0,0,4,0,0,0,0,0,4,42,866,31,312,154,3,9,42,3,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,8,0,15
