SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
604021087,0,0,7,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,14,0,4,16,6,4,0,3,0,0,28,0,0,14,11,9,11,0,3,0,43,4,3,15,27,15,26,5,3,0,100,9,3,10,34,16,19,4,9,0,95,12,4,0,18,23,16,7,14,0,95,0,0,0,9,11,8,5,10,0,51,0,0,0,4,5,11,3,4,0,34,0,0,4,3,4,3,0,8,0,21,0,0,0,0,0,0,0,0,0,0,29,31,74,117,81,101,33,50,3,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,6,3,0,3,0,0,0,0,12,0,0,0,4,0,0,0,0,0,11,0,0,0,5,9,7,0,3,0,28,6,3,0,7,14,6,0,3,0,41,0,0,3,6,5,14,3,3,0,39
604021088,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,6,0,0,3,0,3,0,3,0,0,10,0,0,0,0,8,0,0,3,0,16,0,0,0,3,3,3,0,5,0,17,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,7,6,21,17,12,17,0,84,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,3,0,0,0,11,0,0,0,3,0,0,0,0,0,7,0,0,4,3,4,8,0,4,0,26,0,0,0,5,13,14,3,5,0,35
604021089,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,6,3,0,4,3,3,0,20,0,0,0,3,0,3,0,0,0,8,0,0,0,0,3,3,0,5,0,17,6,0,0,0,4,0,3,5,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,19,13,20,15,9,13,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,10,0,0,3,3,0,4,0,0,0,17,0,0,0,0,6,9,3,3,0,16,0,0,0,3,7,7,4,6,0,29
604021090,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,10,0,0,0,3,0,4,3,3,0,12,0,0,0,0,5,3,3,4,0,22,0,0,0,0,5,6,0,3,0,11,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,8,14,22,7,19,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,13,0,4,0,0,3,7,3,0,0,23,0,5,3,4,12,18,4,3,0,43,0,0,3,3,22,18,15,7,0,56,0,0,3,0,40,29,8,9,0,94
604021091,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,10,3,3,0,3,4,0,0,0,0,11,3,0,0,3,4,3,0,3,0,12,0,4,0,0,6,8,0,3,0,22,0,0,0,0,4,0,8,5,0,26,0,0,3,0,0,0,0,6,0,7,0,0,0,0,0,4,4,9,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,26,15,13,19,23,11,25,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,7,0,0,3,0,0,0,0,17,0,0,0,3,3,3,3,0,0,14,0,0,3,3,3,3,0,0,0,23,0,0,0,7,3,0,3,3,0,16,0,0,0,3,10,5,3,3,0,29
604021092,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,3,3,0,0,0,0,0,9,0,0,0,5,3,0,0,0,0,9,0,3,0,4,3,3,0,0,0,12,0,0,0,3,4,4,0,0,0,14,3,0,0,0,7,3,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,3,0,12,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,7,9,13,18,17,7,10,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,3,4,0,0,0,0,0,13,0,0,0,3,3,0,0,0,0,15
604031093,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,4,0,4,0,11,0,0,0,3,4,0,0,0,0,11,3,0,3,0,3,0,3,3,0,16,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,7,9,9,7,13,5,8,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,12,0,0,0,0,6,3,3,0,0,10,0,0,0,0,3,3,0,0,0,8
604031094,5,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,7,0,15,0,0,0,3,0,0,0,3,0,12,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,6,5,3,11,8,8,17,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,6,0,0,0,3,6,10,0,0,0,22
604031095,0,6,4,0,0,0,0,0,0,8,0,5,3,3,0,0,0,0,0,7,0,0,3,0,7,5,0,0,0,15,0,0,4,6,3,6,0,0,0,17,0,0,9,12,11,10,3,10,0,49,0,0,3,8,3,13,6,8,0,39,0,0,4,4,5,9,4,7,0,34,0,0,0,0,3,0,4,11,0,15,0,0,0,4,0,5,0,3,0,15,0,0,0,0,0,3,7,6,0,16,0,0,0,0,0,0,0,0,0,0,8,16,26,38,41,45,20,35,0,224,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,4,0,10,0,0,3,3,3,4,3,4,0,23,0,0,8,3,3,8,4,3,0,28,0,0,3,4,12,6,4,4,0,33,3,0,0,4,19,17,7,7,0,59
604031096,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,3,0,4,0,0,0,0,13,0,0,0,3,0,3,0,0,0,8,0,0,0,6,0,0,0,4,0,11,0,0,0,0,0,3,3,5,0,9,0,0,0,0,3,0,5,0,0,12,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,6,13,5,8,10,12,10,21,4,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,4,4,3,0,0,3,0,0,0,8,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,3,0,12
604031097,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,6,3,0,0,3,0,13,0,0,0,0,6,3,5,0,0,19,4,0,3,0,11,6,0,10,0,34,0,3,0,0,5,5,0,16,3,33,3,0,0,0,4,3,4,9,0,25,0,0,0,0,0,5,9,35,0,49,0,0,0,0,0,3,3,15,0,18,0,0,0,0,0,0,0,0,0,0,5,6,12,13,36,33,26,86,3,216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,7,3,4,3,3,4,0,0,0,0,15,0,0,0,5,0,0,0,3,0,13,0,3,3,0,5,3,0,0,0,16,0,0,0,3,5,3,3,3,3,30
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,0,17,10,3,3,3,0,3,0,35,6,21,18,5,7,0,0,3,0,67,10,7,13,7,5,3,5,4,4,59,3,10,13,15,3,10,7,4,0,57,8,4,8,13,11,10,0,7,0,60,3,4,7,0,4,15,7,12,3,55,9,3,4,3,16,13,8,11,0,63,4,7,0,5,8,10,0,3,0,39,11,3,3,3,8,13,10,13,3,58,15,0,0,4,3,5,3,25,0,63,0,4,4,0,0,3,0,3,0,18,86,138,89,73,66,80,35,92,16,674,4,0,3,3,0,3,0,3,0,24,0,13,5,4,0,0,0,0,0,26,5,37,23,8,8,0,0,0,4,80,7,37,23,15,19,18,3,8,4,137,7,41,34,34,29,27,4,11,3,186,10,17,42,51,69,65,15,26,0,300,12,20,25,58,82,103,28,32,0,367,14,15,21,62,131,160,60,52,6,519
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,5,0,0,3,9,3,0,3,0,24,0,0,0,3,3,6,6,8,0,28,0,3,0,7,7,5,10,3,0,32,0,0,0,6,6,5,7,3,0,20,4,0,0,0,7,9,0,4,0,25,3,0,0,10,14,14,15,14,0,65,0,0,0,4,0,8,3,10,0,29,0,0,0,0,0,0,3,0,0,5,11,9,5,25,45,61,48,45,0,249,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,11,0,0,0,0,4,3,3,3,0,17
701011002,0,6,0,3,0,0,0,3,0,13,4,6,10,10,12,11,0,0,0,54,5,9,9,13,12,10,7,6,0,83,6,0,10,19,33,25,13,11,3,127,19,10,21,27,128,81,40,47,10,368,19,9,5,29,147,108,44,60,3,425,30,13,4,36,224,129,56,66,4,560,27,5,14,22,159,117,48,78,3,479,47,9,9,27,177,207,105,157,3,747,19,6,8,21,33,68,54,169,0,383,3,0,0,3,4,4,3,7,5,25,188,95,112,216,924,763,371,612,39,3300,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,8,4,0,0,0,0,3,0,12,0,8,6,0,0,0,3,0,0,15,0,7,11,3,4,6,0,0,0,32,0,3,7,10,8,4,8,4,4,58,3,0,3,8,35,18,15,7,3,98,0,3,3,7,51,44,9,18,0,138
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011004,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,3,7,4,0,0,0,0,17,0,3,7,6,5,8,4,3,0,37,0,3,6,3,9,21,5,4,0,50,3,0,3,6,14,14,5,12,0,54,3,3,5,5,5,25,4,11,0,65,4,0,0,4,14,17,15,30,4,79,5,0,3,3,12,12,6,11,0,48,0,0,0,3,0,6,0,13,0,21,0,0,0,0,0,0,0,0,0,4,12,31,25,40,61,91,50,83,3,400,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,3,0,0,0,9,0,0,3,3,0,0,3,3,0,10,0,0,0,4,11,3,0,0,0,17,3,0,3,3,18,8,5,3,3,49
701011005,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,5,0,0,0,9,0,3,0,3,3,10,6,10,0,28,0,0,0,0,8,6,3,12,0,31,0,0,0,3,4,9,6,7,0,33,0,0,0,0,3,8,3,7,0,22,0,0,0,7,3,23,11,16,0,60,0,0,0,0,0,5,0,6,0,21,0,0,0,0,0,0,0,0,0,6,7,11,6,18,34,65,31,54,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,7,0,0,0,0,7,7,9,3,0,20
701011006,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,3,0,4,0,0,3,0,0,0,9,0,0,0,3,3,3,0,0,0,8,0,3,3,0,6,3,0,0,0,16,0,0,0,0,0,8,6,4,0,16,3,0,0,0,4,9,4,7,0,27,0,0,0,0,5,3,4,8,0,26,0,0,0,3,12,8,8,26,0,61,3,0,0,0,5,0,0,3,0,20,0,0,0,0,0,0,0,0,0,5,11,21,15,8,42,42,23,50,4,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,11,0,0,0,0,4,0,0,10,0,16
701011007,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,3,7,4,0,0,0,17,0,0,3,0,15,15,3,3,0,36,3,0,4,0,16,13,5,6,0,45,0,0,0,11,11,12,3,6,0,47,0,0,0,5,14,16,11,7,0,51,3,0,0,3,16,19,6,16,0,68,0,0,3,3,0,10,0,11,0,31,0,0,0,0,0,0,0,0,0,3,10,16,13,24,79,95,38,52,0,327,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,7,0,0,0,3,3,3,0,0,0,15,3,0,0,0,10,6,0,3,0,22
701011008,0,3,0,0,0,0,0,0,0,5,0,0,3,3,7,0,0,0,0,11,0,0,3,3,3,0,0,0,0,10,4,3,0,3,0,3,0,0,0,12,0,0,4,4,3,3,0,4,0,22,0,0,0,3,5,4,4,4,0,24,0,3,3,4,9,10,0,4,0,29,0,0,0,0,0,3,7,12,0,30,0,0,3,0,6,0,3,9,0,26,0,0,0,0,0,5,3,10,0,19,0,0,0,0,0,0,0,0,0,0,10,12,16,20,32,30,21,43,4,193,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,4,4,0,0,15,0,0,0,0,3,3,0,0,0,9,0,0,0,0,8,4,0,3,0,17
701011009,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,12,3,0,3,0,3,0,0,0,0,12,0,0,3,8,14,10,0,5,0,41,0,3,4,8,23,23,9,6,0,81,3,3,6,9,25,22,14,8,3,87,3,0,0,3,28,23,11,27,0,101,0,0,0,4,13,16,10,17,0,68,7,6,3,7,46,39,23,53,0,175,3,0,0,0,4,11,4,18,0,47,0,0,0,0,0,3,0,0,4,4,21,22,29,35,155,159,75,140,11,641,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,5,0,3,0,0,0,3,0,10,0,3,6,3,4,4,3,4,0,23,0,3,0,3,4,9,9,0,0,37,3,0,4,10,18,25,9,10,0,77,3,4,3,8,43,36,13,9,0,111,3,3,4,16,64,64,32,23,5,209
701021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,4,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,7,0,13,0,0,3,0,0,3,0,3,0,11,0,0,3,0,3,6,4,6,0,19,0,0,0,0,0,3,3,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,9,10,16,24,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
701021011,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,3,3,0,10,0,0,0,0,0,3,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,4,8,10,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
701021012,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,14,0,3,0,4,3,0,0,3,0,22,0,3,0,3,14,11,5,3,0,35,5,3,3,10,34,20,6,10,0,84,0,0,0,6,35,16,12,13,4,80,6,0,5,8,38,26,6,22,0,108,0,0,0,0,25,31,12,24,0,87,10,0,0,4,21,36,22,34,0,128,0,0,0,0,3,9,3,11,0,25,0,0,0,0,0,0,0,0,0,5,23,24,25,42,173,140,66,112,0,602,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,4,0,0,4,3,0,0,0,15,0,0,3,0,3,3,0,0,0,17,0,3,3,0,11,13,9,3,0,43,0,0,3,7,14,10,8,4,0,54,0,3,0,0,35,36,19,17,0,116
701021013,0,13,3,3,0,0,3,0,0,25,0,3,3,5,5,8,0,0,0,28,0,6,9,3,7,3,0,0,0,31,0,9,12,6,20,7,3,5,0,60,7,5,10,14,49,18,8,15,0,124,4,5,9,16,67,30,17,13,0,153,7,10,7,14,84,50,19,14,0,202,13,3,3,11,66,61,15,31,0,211,7,7,5,18,79,75,37,57,0,267,0,0,0,6,9,14,11,33,0,78,0,0,0,0,0,3,0,0,3,7,49,81,74,94,383,271,114,163,9,1236,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,3,0,3,3,0,0,0,0,8,0,0,3,8,3,0,0,0,0,15,0,0,8,3,4,3,0,3,0,22,4,3,0,3,12,3,4,3,0,31,0,0,0,0,25,12,3,6,4,47
