SA2_MAINCODE_2016,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_15,OM_IEs_45_49_HW_16_24,OM_IEs_45_49_HW_25_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40,OM_IEs_45_49_HW_41_48,OM_IEs_45_49_HW_49mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_15,OM_IEs_50_54_HW_16_24,OM_IEs_50_54_HW_25_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40,OM_IEs_50_54_HW_41_48,OM_IEs_50_54_HW_49mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_15,OM_IEs_55_59_HW_16_24,OM_IEs_55_59_HW_25_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40,OM_IEs_55_59_HW_41_48,OM_IEs_55_59_HW_49mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_15,OM_IEs_60_64_HW_16_24,OM_IEs_60_64_HW_25_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40,OM_IEs_60_64_HW_41_48,OM_IEs_60_64_HW_49mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_15,OM_IEs_65_69_HW_16_24,OM_IEs_65_69_HW_25_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40,OM_IEs_65_69_HW_41_48,OM_IEs_65_69_HW_49mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_15,OM_IEs_70_74_HW_16_24,OM_IEs_70_74_HW_25_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40,OM_IEs_70_74_HW_41_48,OM_IEs_70_74_HW_49mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_15,OM_IEs_75ov_HW_16_24,OM_IEs_75ov_HW_25_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40,OM_IEs_75ov_HW_41_48,OM_IEs_75ov_HW_49mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_15,OM_IEs_Tot_HW_16_24,OM_IEs_Tot_HW_25_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40,OM_IEs_Tot_HW_41_48,OM_IEs_Tot_HW_49mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_15,OM_UIE_15_19_HW_16_24,OM_UIE_15_19_HW_25_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40,OM_UIE_15_19_HW_41_48,OM_UIE_15_19_HW_49mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_15,OM_UIE_20_24_HW_16_24,OM_UIE_20_24_HW_25_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40,OM_UIE_20_24_HW_41_48,OM_UIE_20_24_HW_49mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_15,OM_UIE_25_29_HW_16_24,OM_UIE_25_29_HW_25_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40,OM_UIE_25_29_HW_41_48,OM_UIE_25_29_HW_49mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_15,OM_UIE_30_34_HW_16_24,OM_UIE_30_34_HW_25_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40,OM_UIE_30_34_HW_41_48,OM_UIE_30_34_HW_49mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_15,OM_UIE_35_39_HW_16_24,OM_UIE_35_39_HW_25_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40,OM_UIE_35_39_HW_41_48,OM_UIE_35_39_HW_49mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_15,OM_UIE_40_44_HW_16_24,OM_UIE_40_44_HW_25_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40,OM_UIE_40_44_HW_41_48,OM_UIE_40_44_HW_49mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_15,OM_UIE_45_49_HW_16_24,OM_UIE_45_49_HW_25_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40,OM_UIE_45_49_HW_41_48,OM_UIE_45_49_HW_49mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_15,OM_UIE_50_54_HW_16_24,OM_UIE_50_54_HW_25_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40,OM_UIE_50_54_HW_41_48,OM_UIE_50_54_HW_49mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_15,OM_UIE_55_59_HW_16_24,OM_UIE_55_59_HW_25_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40,OM_UIE_55_59_HW_41_48,OM_UIE_55_59_HW_49mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_15,OM_UIE_60_64_HW_16_24,OM_UIE_60_64_HW_25_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40,OM_UIE_60_64_HW_41_48,OM_UIE_60_64_HW_49mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_15,OM_UIE_65_69_HW_16_24,OM_UIE_65_69_HW_25_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40,OM_UIE_65_69_HW_41_48,OM_UIE_65_69_HW_49mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_15,OM_UIE_70_74_HW_16_24,OM_UIE_70_74_HW_25_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40,OM_UIE_70_74_HW_41_48,OM_UIE_70_74_HW_49mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
402051055,0,0,0,5,0,8,5,11,0,34,0,0,0,12,3,4,0,9,0,29,3,4,5,6,3,0,7,11,0,37,0,4,0,3,0,0,3,9,0,20,0,0,0,0,0,4,0,3,0,12,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,18,13,37,20,32,26,68,0,224,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,11,0,7,0,0,0,3,9,0,0,19,0,8,3,4,3,4,0,6,0,31,0,3,8,11,3,8,3,6,0,41,3,7,8,7,8,8,6,13,0,51,3,9,3,10,8,9,3,9,0,56,0,9,5,4,0,10,0,9,0,40,0,4,7,5,3,3,4,4,0,34,0,6,7,10,0,4,4,3,0,37,0,11,4,3,3,3,0,0,0,24,0,3,0,0,3,0,0,0,0,13
403011056,0,4,0,11,0,6,3,13,0,39,3,3,3,3,4,9,3,12,0,37,0,5,0,6,5,8,11,8,0,42,3,9,3,0,0,5,3,15,0,35,0,4,4,3,3,3,0,3,0,20,0,6,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,10,39,26,35,21,42,25,84,0,280,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,7,0,16,0,0,6,0,0,7,3,0,0,24,0,4,3,3,7,9,0,7,0,35,0,12,3,11,3,0,0,10,0,32,0,10,5,6,3,18,5,6,0,52,0,7,9,13,7,10,4,7,0,49,0,16,5,9,4,12,8,11,0,67,0,6,3,7,7,11,7,9,0,51,0,10,3,7,10,3,4,5,0,42,0,15,5,3,0,3,0,6,0,32,0,4,3,0,0,0,0,0,0,8
403011057,0,10,4,8,10,21,6,38,0,101,3,4,6,11,7,14,6,37,0,92,0,10,7,14,10,11,7,32,0,91,0,13,13,9,5,13,10,21,0,80,3,13,11,5,4,5,3,9,0,58,0,5,0,3,3,5,0,0,0,17,7,6,4,0,0,0,0,0,0,18,15,71,58,78,72,104,67,216,4,691,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,3,0,24,0,4,7,3,0,3,0,11,0,43,0,4,5,9,7,14,4,16,0,61,3,15,4,5,7,12,3,11,0,61,0,17,5,10,8,21,12,22,0,89,3,10,9,16,6,13,13,21,0,90,0,11,8,13,9,15,10,20,3,96,5,15,9,17,8,8,7,20,0,96,5,12,23,12,9,10,3,16,0,87,3,23,14,5,5,9,3,9,0,61,0,8,7,0,0,6,0,0,0,18
403021058,4,0,3,5,8,16,11,36,0,75,5,3,4,3,11,13,3,23,0,61,7,0,0,0,3,6,7,15,0,43,3,0,4,3,0,8,0,19,0,40,0,3,4,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,17,20,19,28,49,56,34,153,0,384,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,6,3,3,6,5,3,4,0,27,0,6,4,9,4,10,0,7,0,46,0,3,8,6,10,9,3,3,0,37,0,3,5,4,0,4,3,12,3,41,3,9,3,14,4,10,5,8,0,52,0,11,0,8,8,4,7,7,0,41,4,10,3,9,3,9,3,12,0,51,0,10,3,3,3,9,0,7,0,34,3,9,10,4,6,5,3,3,0,39,0,4,3,3,0,0,0,3,0,16
403021059,0,0,0,0,3,7,5,0,0,17,3,3,0,0,4,7,0,11,0,24,0,0,0,0,3,5,0,10,0,22,0,0,0,3,4,0,0,0,0,13,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,18,17,27,9,42,0,125,0,0,0,0,0,0,3,0,0,3,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,4,0,3,0,13,0,7,0,4,0,4,0,6,0,21,0,7,9,3,4,0,0,0,0,20,0,8,0,5,3,5,3,4,0,27,0,10,4,0,10,3,3,3,0,33,0,9,0,3,0,3,0,7,0,27,0,9,6,6,4,3,3,7,0,32,0,3,3,10,7,3,3,3,0,31,3,3,3,6,3,0,0,0,0,19,0,7,0,0,0,0,0,0,0,7
403021060,0,0,0,0,3,7,3,5,0,14,0,0,0,4,0,4,0,8,0,20,0,3,0,0,0,0,0,4,0,10,0,3,5,0,0,4,0,0,0,16,0,0,4,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,13,12,15,10,27,8,32,0,118,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0,18,0,5,0,0,0,3,0,7,0,19,0,3,0,0,0,0,0,4,0,15,0,4,3,9,6,3,0,3,0,23,3,3,6,3,0,6,3,5,0,26,0,3,3,4,8,3,4,8,0,36,0,3,3,6,0,4,0,9,0,29,0,3,0,0,3,4,0,0,0,15,0,9,3,3,0,0,0,3,0,17,0,3,3,0,0,0,0,0,0,9
403021061,0,0,0,0,0,12,8,15,0,34,0,3,0,0,4,3,3,11,0,22,0,0,0,3,3,3,0,12,0,27,0,5,0,3,0,3,0,11,0,17,0,0,3,0,3,3,0,3,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,16,20,15,18,48,18,75,0,219,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,11,0,4,3,3,5,0,3,3,0,24,0,5,0,5,0,3,4,5,0,27,3,8,3,9,3,4,5,3,0,44,4,9,6,5,3,3,10,3,4,44,0,7,4,4,5,3,3,11,0,35,0,6,3,5,3,3,11,7,0,36,3,3,3,5,6,3,4,5,0,38,0,6,3,0,0,0,0,7,0,18,0,9,5,3,0,3,3,4,0,19,0,0,0,0,0,0,0,0,0,9
403021062,3,0,0,3,0,8,4,3,0,30,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,3,3,5,0,18,0,4,0,0,3,3,5,6,0,20,0,8,0,3,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,11,7,22,16,21,17,46,0,158,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,4,3,4,3,0,0,5,0,22,3,6,0,6,0,9,3,11,0,36,0,8,4,4,3,3,0,3,0,24,0,6,3,7,4,3,0,6,0,32,0,11,0,5,6,3,4,7,0,33,3,3,6,9,7,10,3,4,0,52,0,5,9,3,5,3,3,5,0,43,0,8,0,3,3,6,0,4,0,24,0,7,3,3,3,0,0,0,0,20,0,3,0,0,0,0,0,4,0,10
403021063,0,0,3,0,3,3,0,6,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,9,5,28,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,8,0,20,0,0,3,0,0,6,3,0,0,17,0,4,0,7,0,3,0,9,0,24,0,12,3,7,4,7,0,3,0,42,0,0,4,6,0,12,3,3,0,27,0,6,3,3,3,3,3,0,0,23,0,5,9,0,5,3,0,0,0,16,0,4,0,4,3,0,0,0,0,13,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
403021064,0,0,0,4,0,0,4,9,0,14,0,0,3,3,0,0,3,3,0,14,0,0,3,0,0,7,0,4,0,19,0,3,0,4,0,3,0,7,0,18,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,18,11,21,15,26,14,38,0,145,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,0,0,13,0,0,0,0,0,3,0,0,0,15,0,9,0,6,5,8,3,4,0,32,0,9,3,6,4,9,0,9,0,36,0,5,5,6,4,5,0,5,0,26,0,0,4,8,0,3,3,7,0,24,0,5,3,4,0,4,3,5,0,29,0,6,8,10,0,3,4,3,0,37,0,10,7,0,5,4,3,10,0,39,0,12,5,7,0,0,3,4,0,30,0,0,0,3,0,0,0,0,0,7
403031065,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,3,0,4,0,9,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,10,5,8,8,14,3,19,0,80,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,3,3,3,0,0,3,0,0,14,0,3,3,0,0,4,0,0,0,10,0,0,6,0,0,0,0,3,0,10,0,3,0,3,3,0,0,0,0,12,0,4,3,5,0,4,0,3,0,24,3,3,4,0,3,4,0,0,0,14,0,11,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,3
403031066,0,3,5,0,0,0,0,3,0,15,0,0,0,0,3,3,0,3,0,12,0,0,0,0,3,7,3,3,0,16,0,0,4,0,0,3,0,4,0,10,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,9,15,14,8,22,9,28,3,102,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,5,0,0,0,0,14,0,4,3,0,0,3,0,0,0,15,0,0,0,0,0,0,3,0,0,11,0,7,0,0,0,7,0,0,0,26,0,0,4,5,0,5,0,6,0,19,0,5,3,3,0,9,0,6,0,27,3,11,3,7,0,0,0,5,0,25,0,6,0,3,0,0,0,3,0,24,3,11,3,0,0,3,0,0,0,17,0,3,3,3,0,0,0,0,0,10
403031067,0,0,5,4,4,6,5,12,0,42,0,0,0,5,4,3,0,14,0,31,0,0,4,6,0,5,3,16,0,37,0,0,3,3,0,4,3,3,0,13,0,3,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,3,0,12,0,0,3,0,0,0,0,0,0,3,3,21,22,29,15,35,15,71,3,210,0,3,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,3,0,16,0,4,3,4,0,7,0,3,0,15,3,0,3,5,0,7,0,5,0,32,3,5,3,8,3,4,0,4,0,40,0,9,5,6,3,4,3,4,0,37,0,9,7,11,3,7,8,5,3,55,0,10,5,11,5,8,5,12,0,63,3,10,3,3,3,9,7,12,0,48,0,11,10,4,3,9,0,9,0,41,3,5,4,3,0,3,0,3,0,27,0,8,3,3,0,0,0,0,0,13
403031068,0,6,6,11,6,14,12,23,0,71,0,0,6,0,3,13,9,22,0,51,0,5,0,3,3,8,6,16,0,38,0,3,3,3,9,7,0,15,0,39,0,4,4,4,5,5,0,7,0,30,0,0,0,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,5,28,17,46,32,77,34,129,3,372,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,0,0,3,0,17,0,0,0,6,6,5,5,6,0,31,0,7,3,3,5,4,6,10,0,45,0,8,9,11,3,5,6,8,0,50,0,12,3,7,6,18,5,8,3,64,0,11,6,8,4,14,8,13,3,65,0,6,11,7,4,15,10,15,3,62,0,11,7,17,5,8,0,18,0,66,3,6,11,12,3,10,7,5,0,54,0,7,10,3,4,3,0,3,0,31,0,4,0,0,0,0,0,0,0,9
403031069,3,5,0,3,7,6,3,10,0,34,3,8,0,4,4,20,6,14,0,54,0,3,3,3,3,3,0,8,0,30,0,6,5,3,3,3,3,8,0,26,0,6,3,8,0,4,3,3,0,28,0,3,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,13,12,41,24,42,19,56,16,62,5,281,0,3,0,0,0,0,0,0,0,6,0,6,3,3,0,0,0,0,0,13,0,3,0,0,3,3,3,0,0,15,0,3,3,6,0,0,3,3,0,21,3,4,7,3,0,6,3,6,0,31,0,16,7,14,3,4,0,8,0,52,0,13,3,8,3,8,4,6,0,52,0,12,9,9,5,15,9,16,0,71,3,7,7,6,5,6,0,7,0,48,3,18,10,9,3,6,3,4,0,52,0,16,4,7,3,4,0,3,0,37,0,9,4,3,4,3,0,0,0,17
403031070,0,0,0,0,3,4,3,7,0,30,0,0,3,3,0,3,0,17,0,25,0,0,0,3,3,5,0,3,0,15,0,3,0,0,0,0,0,5,0,21,0,3,0,3,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,13,13,22,12,27,12,66,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,4,3,4,0,0,0,14,0,6,3,0,3,3,3,10,0,29,0,10,4,3,0,0,3,0,0,20,0,3,3,3,0,3,0,9,0,19,0,0,0,3,4,7,0,4,0,20,0,3,0,0,8,8,0,12,0,29,0,7,0,0,6,7,3,3,0,18,0,9,3,7,3,0,3,0,0,20,0,10,3,4,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3
403041071,0,0,0,4,0,3,0,5,0,14,0,0,3,4,3,4,0,3,0,15,0,3,0,0,0,0,0,5,0,13,0,4,0,3,0,0,0,3,0,14,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,18,13,21,9,20,5,29,0,110,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,3,0,4,0,4,0,6,0,0,0,0,0,13,0,4,0,4,3,3,0,5,0,19,0,0,0,6,3,3,4,3,0,22,0,10,4,9,0,4,0,4,0,32,0,4,3,3,8,4,6,3,0,29,0,9,5,7,3,7,0,5,0,34,0,4,4,3,4,6,0,9,0,34,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,10
403041072,0,6,0,3,5,8,4,7,0,32,0,0,3,3,4,6,0,7,0,20,0,3,4,0,3,7,3,0,0,22,0,3,0,0,0,3,0,6,0,20,0,3,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,24,12,15,17,33,12,45,3,173,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,4,3,6,0,4,0,22,0,12,4,4,3,3,3,0,0,28,0,16,4,10,3,15,0,8,0,53,0,3,3,11,3,11,3,6,0,37,3,8,9,13,4,5,5,7,0,53,3,4,3,13,5,9,4,9,0,45,0,6,4,10,3,12,3,3,0,42,0,6,3,3,0,4,0,3,0,28,0,10,3,6,3,4,0,0,0,24,0,3,0,0,0,0,0,0,0,9
403041073,0,0,0,0,0,3,3,6,0,12,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,4,0,13,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,8,8,11,21,0,66,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,7,0,3,0,0,0,0,0,3,0,16,0,9,0,0,0,3,0,3,0,14,0,7,3,5,4,0,0,3,0,21,0,0,0,3,0,0,3,3,0,14,0,0,0,4,3,3,0,4,0,21,0,4,3,6,0,0,0,3,0,14,0,3,0,3,0,0,0,3,0,10,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
403041074,0,0,3,3,3,4,3,9,0,23,0,0,0,0,3,6,4,9,0,18,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,15,0,3,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,11,7,11,26,14,43,0,128,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,5,0,0,15,0,0,0,0,0,5,0,0,0,10,0,3,7,7,7,10,0,8,0,36,0,8,3,6,7,3,4,3,0,31,0,7,6,11,6,3,0,10,0,31,0,7,5,9,0,7,4,5,0,45,4,8,0,7,0,6,3,11,0,41,0,7,5,5,3,4,3,8,0,40,0,8,3,3,3,3,0,11,0,39,0,0,3,3,5,3,0,0,0,15,0,0,0,4,3,0,0,0,0,11
403041075,0,0,3,0,0,0,0,3,0,13,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,5,3,4,12,5,11,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,3,0,0,0,7,0,3,0,3,0,0,3,3,0,15,0,3,4,5,0,0,0,5,0,15,0,3,6,3,0,0,0,3,0,16,0,3,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,3,0,3
403041076,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,3,0,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,3,0,0,0,0,3,0,3,4,3,0,0,0,0,0,10,0,4,4,3,4,4,3,0,0,20,0,5,0,3,0,0,0,0,0,10,0,0,0,4,5,4,3,3,0,11,0,3,6,0,0,0,0,4,0,13,0,8,3,0,0,0,0,3,0,14,0,4,6,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
403041077,0,0,0,3,0,5,0,7,0,17,0,0,0,0,4,0,0,11,0,13,0,0,3,0,0,0,0,10,0,16,0,0,3,3,3,0,0,4,0,17,3,0,3,0,0,0,3,0,0,8,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,12,11,19,4,15,11,36,3,118,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,3,0,0,0,11,0,7,3,0,0,4,3,4,0,21,0,4,7,3,0,0,0,3,0,24,0,9,3,3,3,7,0,0,0,25,0,9,3,8,3,10,3,9,0,43,0,6,4,5,0,6,0,3,0,31,3,11,0,3,3,3,0,0,0,24,0,4,3,6,0,3,0,0,0,17,0,7,0,0,0,0,0,0,0,8
403041078,0,0,3,0,0,3,0,4,0,17,0,0,0,0,0,3,0,8,0,15,0,0,0,0,0,0,0,8,0,4,0,0,3,0,0,0,0,6,0,11,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,3,7,16,3,30,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,7,0,3,0,19,0,3,0,3,3,6,0,0,0,12,0,6,4,0,6,7,0,10,0,36,0,0,3,4,0,6,0,3,0,23,0,3,0,3,3,0,0,0,0,13,0,9,0,4,3,6,0,4,0,22,0,4,0,4,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0
403041079,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,3,0,3,0,0,0,0,14,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,0,4,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,0,8,3,3,0,0,0,0,0,9,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3
403041080,3,0,0,0,3,3,0,4,0,17,0,0,0,0,3,3,3,3,0,17,0,0,0,0,4,3,3,0,0,17,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,10,14,30,15,37,0,123,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,9,0,0,4,0,3,8,0,0,0,21,0,7,4,6,0,9,0,3,0,37,3,5,5,3,0,10,0,7,0,26,0,7,6,7,0,7,3,0,0,31,0,7,11,6,3,3,3,7,0,31,0,0,4,5,6,3,0,0,0,27,0,11,5,5,0,4,0,4,0,41,0,7,7,3,3,3,0,7,0,26,0,7,6,3,0,0,0,4,0,26,0,8,0,0,0,0,0,0,0,12
