SA4_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
111,57,43,24,19,15,4,0,167,107,151,139,124,70,16,3,608,229,264,232,217,130,30,4,1113,11,32,34,18,11,3,0,114,7,3,0,0,3,0,0,19,3,13,10,7,6,0,0,33,27,51,41,28,20,3,0,163,93,255,434,524,544,310,77,2241,1691,1044,892,964,1025,332,60,6011,147,135,108,125,80,40,22,652,11759,16162,16007,16224,12104,2616,389,75256,58,64,49,59,30,6,0,270,401,288,203,247,178,27,4,1346,3,13,10,18,9,3,0,49,0,0,3,4,0,0,0,10,15,13,19,22,7,0,0,79,7860,11920,12538,13616,8549,1123,69,55680,1599,618,440,667,514,94,12,3950,0,4,6,7,9,4,0,31,31,22,38,24,22,0,0,138,56,103,108,87,31,3,0,385,18,26,44,52,42,8,0,196,469,481,357,400,318,72,7,2101,10507,13553,13811,15209,9721,1337,90,64233,30,32,28,34,24,6,0,156
112,17,12,9,3,6,0,0,42,54,55,56,53,46,13,8,283,70,78,75,69,58,16,8,368,3,0,3,3,0,0,0,10,0,0,0,0,0,0,0,3,3,4,3,3,3,0,0,17,6,6,6,7,3,0,0,40,68,200,536,722,902,594,206,3231,690,446,429,491,659,269,37,3028,113,84,126,109,95,37,42,614,5371,6722,8049,9181,8563,2577,516,40978,12,20,7,9,3,0,0,52,102,41,39,48,32,15,0,282,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,4,5,12,14,6,7,0,0,44,3119,4538,6250,7766,5932,883,45,28531,802,304,263,403,324,92,8,2204,0,4,3,7,13,9,0,33,14,7,9,19,8,3,0,60,47,73,70,67,40,3,0,301,9,24,47,56,41,15,10,203,277,221,256,398,347,68,20,1582,4388,5247,6958,8773,6755,1090,81,33292,3,10,4,4,5,3,0,28
113,0,0,0,0,0,0,0,7,45,60,37,37,18,8,6,211,50,63,40,44,19,8,9,233,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,8,3,3,8,4,3,3,0,26,0,4,14,7,6,3,0,31,117,154,280,467,545,415,174,2155,473,324,306,339,414,187,25,2063,95,81,63,84,80,43,33,468,5719,7083,6765,7303,6270,1977,477,35601,3,6,3,3,4,0,0,24,30,22,16,23,14,7,0,105,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,12,8,5,17,11,0,0,60,3077,4354,4701,5376,3725,598,62,21898,777,405,237,279,224,51,11,1983,0,0,0,4,7,4,3,17,9,6,9,3,8,3,0,41,7,13,15,15,16,3,0,59,71,45,27,28,33,8,5,211,321,290,225,317,326,76,17,1577,4309,5153,5246,6064,4357,754,90,25977,0,3,3,0,0,0,0,10
114,9,3,0,4,0,0,0,14,38,43,25,23,28,3,4,162,58,59,33,35,35,3,4,225,3,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,7,8,3,0,0,0,0,24,25,89,201,293,428,352,127,1516,566,260,255,322,377,182,35,1998,80,62,43,53,51,36,20,341,3927,4566,4732,5412,4757,1579,311,25277,26,18,11,5,11,3,0,76,58,19,12,6,8,6,0,113,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,12,4,6,6,10,0,0,38,2324,3008,3634,4690,3426,585,39,17704,583,188,148,233,186,30,5,1368,0,0,0,3,6,0,0,15,3,0,3,5,4,0,0,16,8,14,13,16,14,0,0,66,5,10,24,20,18,8,0,89,150,133,133,177,154,61,5,807,3160,3398,3986,5173,3836,692,48,20286,3,8,0,0,0,0,0,17
115,32,23,11,8,5,3,0,86,72,68,67,60,40,13,0,321,209,255,174,123,76,33,3,872,19,35,22,8,8,4,0,101,3,0,3,4,0,0,0,14,3,3,3,0,0,3,0,17,23,43,27,19,12,6,0,127,102,204,534,712,720,421,127,2826,909,391,335,285,347,189,27,2492,94,94,75,72,61,18,14,417,7075,9110,9297,8539,6242,2113,351,42721,76,136,57,53,26,7,0,350,367,328,143,113,92,16,3,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,9,0,0,16,4122,5474,6715,7026,4063,724,39,28162,975,355,236,295,270,71,8,2219,0,4,4,3,9,3,0,20,7,4,4,9,3,0,0,29,3,9,11,6,0,0,0,32,7,27,35,37,19,19,3,158,197,156,160,169,152,34,11,868,5762,6495,7367,7715,4636,879,68,32920,68,119,51,40,25,5,0,314
116,35,14,20,15,8,3,0,91,79,116,84,69,50,9,0,402,306,356,280,208,148,23,5,1320,43,48,19,22,6,5,0,150,3,0,4,0,0,0,0,6,3,3,0,3,0,0,0,13,47,54,28,21,9,5,0,171,54,162,325,322,264,114,20,1258,888,596,580,511,488,166,24,3250,133,168,126,110,73,26,13,644,8696,14191,14268,13257,9049,2125,177,61766,216,370,199,164,116,22,0,1080,368,235,136,155,122,19,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,7,12,3,3,0,42,3683,6703,7731,7703,4697,644,35,31194,1305,501,438,559,475,94,5,3377,0,0,4,3,0,0,0,12,10,0,12,10,0,0,0,30,11,11,3,4,4,0,0,37,18,37,35,48,28,4,4,176,247,195,175,178,131,25,3,953,5858,8062,8750,8839,5583,813,47,37946,160,153,71,85,55,12,0,535
117,293,757,964,615,302,65,16,3008,141,497,623,525,227,41,5,2058,3980,10221,9509,6337,3446,776,96,34363,484,1107,973,529,327,71,5,3492,16,77,82,60,16,3,0,249,8,30,40,39,16,3,0,127,502,1212,1099,628,361,78,5,3878,178,1187,1822,1437,934,423,89,6053,2734,3703,3467,2729,2329,799,148,15911,451,772,543,415,328,110,49,2664,30575,95462,84650,60027,34311,8433,1092,314545,10451,29736,16680,10797,5447,837,67,74005,4941,13994,9251,6090,3157,679,50,38165,149,1046,878,496,204,50,0,2815,159,422,312,168,76,12,0,1145,77,364,309,204,79,22,7,1065,4062,12708,14283,12719,6429,1271,101,51576,1061,2608,1904,1561,1083,263,20,8498,0,8,10,3,4,0,0,20,49,311,253,112,38,0,0,772,176,794,554,357,96,8,3,1990,163,304,239,190,76,24,6,1010,2525,7315,3180,1906,1130,232,27,16312,23814,69613,47850,34604,17821,3397,280,197377,2081,5150,2704,1832,1192,260,20,13246
118,48,68,41,27,21,3,0,212,44,72,64,56,28,13,3,278,579,902,555,379,247,80,10,2747,76,110,78,52,59,16,0,394,3,10,3,3,6,0,0,22,0,0,5,3,0,0,0,13,76,122,87,59,67,19,0,427,88,343,614,758,638,428,144,3018,784,645,431,355,357,192,50,2810,98,106,84,79,55,25,17,463,6403,11709,9602,8124,5858,2263,498,44461,712,1312,509,383,245,40,3,3206,976,1486,658,486,437,146,4,4196,3,8,12,3,4,0,0,24,0,3,0,0,0,0,0,4,11,31,29,22,11,4,0,106,1960,4677,4860,4917,3218,856,86,20577,466,461,321,380,281,120,18,2049,0,0,3,0,3,3,0,9,26,82,29,30,6,0,0,180,33,126,89,50,25,3,0,320,20,60,43,64,37,20,6,246,878,1356,743,667,483,154,14,4296,5089,9609,7287,7005,4747,1342,136,35217,473,869,383,285,191,58,8,2264
119,33,20,23,20,15,0,0,118,105,138,96,92,62,15,3,511,525,657,476,433,256,76,5,2422,61,64,58,50,25,9,0,269,0,6,0,0,0,0,0,15,0,7,6,8,4,0,0,24,65,75,64,57,28,9,0,305,103,349,537,628,588,294,81,2577,1118,812,682,622,658,294,55,4238,173,234,159,158,129,45,12,905,10353,17904,17217,17187,12461,3454,484,79061,687,1231,548,492,346,51,10,3366,421,419,240,310,256,58,0,1714,0,0,0,4,0,0,0,4,0,3,0,0,4,0,0,7,11,19,15,9,11,4,0,65,4534,8714,9979,11046,6830,1248,93,42432,1415,770,596,889,788,148,20,4630,0,0,4,5,3,3,3,23,8,6,18,12,6,0,0,43,7,8,18,16,6,3,0,61,19,68,81,79,65,6,5,316,661,815,614,658,479,90,10,3331,7767,12049,12105,13508,8798,1614,137,55989,264,408,202,178,152,38,3,1245
120,46,39,29,17,15,0,0,152,37,74,86,59,26,9,0,291,508,802,627,466,340,69,5,2825,69,102,65,59,37,10,3,346,7,7,0,3,0,0,0,21,5,0,4,11,3,0,0,22,76,108,74,74,44,10,3,392,51,290,586,704,594,316,82,2624,807,633,465,506,484,223,42,3150,129,138,93,106,61,28,11,562,6780,13345,12515,11423,8060,2381,364,54871,770,1663,902,726,453,76,3,4588,558,727,287,291,230,57,10,2155,3,5,6,3,3,3,0,25,17,24,21,15,0,0,0,72,6,16,14,14,12,7,0,72,2696,6066,6498,6784,4250,860,64,27219,707,518,338,486,415,110,24,2596,0,3,3,6,0,0,0,16,7,19,23,11,5,0,0,71,30,53,38,42,23,3,0,188,15,45,45,55,35,9,3,217,633,777,495,527,397,85,10,2931,5452,9928,8670,8966,5820,1211,111,40154,385,652,307,249,178,37,3,1811
121,91,119,169,85,55,12,3,540,80,151,160,148,70,21,3,628,1201,2654,2331,1537,801,213,31,8769,162,258,211,132,80,21,3,874,6,13,17,8,5,5,0,57,0,3,9,10,9,0,0,37,172,272,242,156,93,32,3,964,132,515,1283,1637,1409,978,303,6257,1604,1048,893,750,701,440,110,5546,158,222,186,130,98,54,16,866,12532,27182,26677,21403,13942,4956,896,107589,2407,6195,3268,2071,1149,185,17,15302,1045,2169,1379,966,608,154,10,6337,15,35,41,27,21,3,0,138,3,12,3,5,0,0,0,25,5,36,34,49,24,4,0,152,4144,8569,10066,11354,6880,1678,158,42848,985,894,648,748,624,161,19,4078,0,4,4,0,4,0,0,13,14,58,48,37,9,0,0,161,7,61,50,53,18,8,0,194,20,74,84,96,77,33,9,387,1036,1613,1109,984,694,178,12,5629,9678,19711,16744,16385,10105,2397,232,75268,767,1754,871,553,354,79,3,4376
122,64,66,28,23,27,9,0,221,49,98,99,85,49,11,0,397,262,459,281,195,129,37,0,1363,35,65,29,27,14,4,0,173,6,9,8,10,0,0,0,31,3,0,6,13,9,0,0,33,39,76,48,46,22,4,0,234,83,243,656,917,814,544,172,3423,980,452,364,349,340,239,52,2779,79,73,66,74,57,27,13,381,6837,9370,9303,8890,6577,2462,480,43921,34,86,25,17,12,0,0,175,742,763,379,322,248,71,3,2532,3,22,13,8,3,0,0,56,0,0,0,0,0,0,0,4,3,8,8,11,12,3,0,50,2888,4565,5648,6798,4324,997,85,25309,771,388,234,337,326,102,15,2166,0,3,0,0,3,0,0,7,14,36,22,25,8,0,0,100,31,83,35,52,22,0,0,217,12,22,63,56,35,7,3,193,560,498,351,439,282,91,13,2243,5064,6471,6781,8062,5272,1280,123,33050,93,203,73,33,22,3,0,428
123,28,12,3,3,3,0,0,56,47,64,43,43,49,3,0,253,185,178,108,108,97,9,0,685,22,12,15,9,7,4,0,68,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,10,27,15,22,10,7,4,0,81,49,129,227,243,299,151,42,1137,759,458,478,404,433,146,26,2698,86,70,104,81,42,19,10,415,6727,8742,8766,8304,6298,1550,170,40552,126,129,76,66,56,4,0,461,211,73,49,80,57,10,0,485,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,7,3,7,0,0,28,3833,5291,6147,6305,3921,583,34,26112,1100,332,274,343,337,61,5,2447,0,3,7,5,3,0,0,15,5,3,3,8,3,0,0,28,3,3,12,9,8,0,0,29,6,23,21,42,13,0,0,110,174,108,119,127,103,33,0,667,5468,5967,6723,6990,4510,690,41,30384,59,44,30,37,13,3,0,198
124,34,12,0,3,3,0,0,52,88,110,95,49,36,11,4,399,253,254,208,131,101,31,4,971,36,18,23,19,5,3,0,101,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,8,42,24,23,19,11,3,0,115,77,193,357,513,504,319,51,2017,1033,542,461,507,574,206,33,3352,105,110,83,90,56,33,8,493,8424,10329,10186,10263,8080,2273,290,49848,246,260,152,162,117,13,0,956,233,95,83,103,56,20,0,588,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,15,11,11,17,9,0,0,66,4746,6615,7836,8617,5888,916,49,34669,1396,389,326,490,431,96,12,3141,0,3,9,4,3,0,0,21,9,5,9,12,5,3,0,45,6,12,12,20,6,0,0,58,22,31,37,38,25,7,3,158,310,251,241,255,219,41,9,1325,6988,7682,8710,9713,6765,1104,67,41034,67,83,43,57,42,8,0,299
125,78,86,63,53,40,12,0,330,116,195,171,130,97,11,9,731,882,1494,1154,974,725,114,16,5358,133,161,122,77,61,8,0,567,3,8,3,0,3,0,0,18,7,8,11,8,0,3,0,33,141,178,139,86,69,11,0,619,81,347,560,515,464,214,53,2226,1362,1111,1035,1003,997,375,50,5924,237,367,250,206,147,49,21,1277,13488,29007,28393,25929,18391,4163,430,119812,1274,2821,1805,1476,887,114,3,8382,868,1076,844,822,544,101,12,4270,0,4,0,4,0,0,0,11,3,4,3,3,3,0,0,15,14,29,23,23,18,4,0,111,5694,13244,14377,13996,8429,1456,90,57284,1465,1308,896,1145,980,212,12,6013,0,9,5,12,8,3,0,34,7,25,22,9,7,0,0,71,10,35,41,40,19,3,0,148,15,89,78,76,40,17,0,316,484,883,566,507,364,58,8,2873,9841,19525,18673,18116,11299,1968,130,79544,553,796,453,456,324,70,0,2648
126,47,71,101,65,31,7,0,324,35,86,83,72,35,7,0,306,396,787,759,514,279,63,3,2799,55,105,98,93,49,0,0,411,3,8,8,3,3,0,0,24,0,3,3,6,3,0,0,24,58,125,113,107,55,5,0,456,57,241,534,589,434,218,78,2140,718,501,482,355,359,149,31,2596,65,89,97,66,39,22,19,404,5593,12340,13970,11283,6875,1728,295,52092,754,1529,760,502,290,40,3,3875,593,702,476,351,241,35,0,2401,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,4,8,19,29,18,11,0,0,77,2323,5885,7146,6793,4074,772,47,27040,504,556,384,420,305,73,11,2252,0,0,0,3,3,0,0,9,10,21,20,15,9,0,0,65,8,25,23,20,13,0,0,83,10,47,45,39,32,8,0,181,366,436,278,254,196,45,9,1577,4590,9213,9162,8402,5164,974,69,37577,269,478,243,176,94,24,0,1291
127,44,14,19,19,11,0,0,101,99,118,107,102,55,16,0,500,341,360,282,253,153,33,3,1421,44,38,30,19,9,0,0,139,3,0,0,0,0,0,0,8,0,6,3,0,0,0,0,8,43,48,34,16,17,0,0,156,90,207,355,383,316,164,29,1543,852,545,495,536,435,183,31,3075,164,167,143,174,112,37,21,804,9206,14926,14434,14226,10264,2400,305,65759,239,404,208,220,140,29,3,1248,284,187,157,214,161,25,0,1026,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,18,5,0,0,47,4521,8113,8985,8734,5138,783,48,36326,1361,613,481,768,656,114,13,3999,0,6,10,8,5,0,0,27,5,11,9,3,3,0,0,35,4,19,5,16,3,0,0,52,29,44,57,42,27,11,0,211,326,309,314,307,203,59,3,1523,6787,9715,10234,10339,6351,1013,68,44502,115,151,74,97,92,12,0,534
128,15,8,0,5,3,0,0,35,48,53,29,41,24,3,0,202,200,182,114,98,67,16,0,680,31,17,14,9,10,3,0,87,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,17,32,23,25,9,13,3,0,104,50,129,316,389,435,274,58,1652,932,386,280,285,282,156,33,2353,75,77,51,46,36,17,10,315,5878,6793,6346,6229,4932,1657,246,32077,433,447,172,142,150,19,0,1360,157,103,69,55,38,12,3,435,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,8,3,10,7,4,0,0,33,3201,3981,4731,5488,3735,641,44,21816,829,222,209,269,226,70,9,1829,0,3,3,3,3,0,0,14,5,3,4,4,0,3,0,22,6,18,18,17,11,0,0,62,5,18,28,20,23,9,0,112,306,288,243,261,177,43,4,1316,4952,5090,5475,6266,4367,790,59,27005,118,125,52,40,31,9,0,383
197,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,5,7,3,0,0,20,0,0,0,0,0,0,0,0,4,19,15,19,13,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
199,29,38,27,24,19,5,0,134,247,312,291,250,158,40,4,1299,622,711,552,475,301,94,4,2770,107,73,61,49,18,8,4,334,5,14,3,6,0,0,0,24,8,17,10,7,3,0,0,48,122,104,78,63,24,8,3,403,59,195,266,289,247,99,34,1190,1223,1235,1281,1453,1577,634,95,7497,228,245,212,248,174,82,46,1227,15885,23532,23530,23729,17558,4501,506,109237,222,359,177,161,93,15,0,1031,154,170,112,97,91,24,3,654,0,3,3,3,0,0,0,17,3,4,3,0,0,0,0,11,4,20,11,14,11,3,0,68,1956,3567,4642,5861,4017,751,60,20854,379,313,312,568,430,88,16,2111,9,15,20,39,28,3,3,114,9,13,9,11,0,0,0,36,5,29,14,13,8,0,0,66,29,65,80,93,65,17,3,351,151,133,103,109,80,24,6,604,2915,4691,5504,6964,4824,945,87,25926,113,147,79,55,53,14,3,458
201,8,3,0,3,3,3,0,21,31,46,32,36,21,5,0,160,44,73,47,52,29,7,0,248,6,5,3,0,0,0,0,20,3,0,0,3,0,0,0,4,0,5,0,3,3,0,0,13,6,9,4,5,4,0,0,38,41,119,253,353,418,309,87,1582,615,382,352,355,438,167,34,2333,84,58,40,77,46,37,18,355,4388,5553,5815,6120,5155,1496,297,28822,12,23,20,12,9,4,0,87,107,36,27,28,25,3,0,230,0,0,0,0,0,0,0,3,3,0,0,4,4,0,0,12,7,14,12,11,10,0,0,59,2749,3883,4493,5343,3594,497,41,20606,783,215,174,207,174,37,3,1601,0,0,0,8,3,3,0,8,0,0,3,5,0,0,0,15,5,15,13,22,14,6,0,80,9,17,18,15,18,8,0,85,174,144,143,203,204,46,12,931,3855,4367,4913,5862,4060,610,55,23718,3,7,0,3,0,0,0,18
202,16,10,7,8,3,0,0,43,46,48,35,43,23,9,0,197,80,78,64,64,44,16,0,337,0,4,5,3,3,0,0,20,3,3,0,0,0,0,0,6,0,4,3,0,3,0,0,8,4,13,7,6,4,0,0,33,46,94,253,335,486,288,95,1606,676,371,347,385,436,192,37,2439,82,42,45,67,52,23,12,323,4656,5921,5799,6326,5478,1473,302,29962,23,28,32,21,19,0,0,128,97,43,24,26,25,9,0,223,0,3,0,0,0,0,0,5,7,6,0,0,4,0,0,18,11,7,6,3,6,0,0,44,2586,3790,4303,5327,3677,523,52,20258,764,290,171,215,182,37,6,1670,0,3,0,5,4,3,0,18,5,3,5,10,6,0,0,30,18,19,29,31,16,0,0,114,11,19,11,18,15,8,0,87,204,207,163,233,210,49,8,1067,3717,4410,4744,5897,4173,635,74,23652,3,4,7,3,3,0,0,13
203,38,17,15,12,14,4,0,96,71,80,71,71,38,10,0,332,139,180,142,146,80,17,0,703,20,19,10,7,12,0,0,69,6,6,0,0,3,0,0,13,0,4,4,7,3,0,0,19,22,22,19,13,18,0,0,98,74,202,417,510,572,370,94,2242,1225,635,607,572,682,251,53,4026,115,110,83,100,77,38,23,545,8077,10854,10996,10744,8636,2384,375,52063,47,131,62,46,26,6,0,311,261,151,89,125,98,17,0,737,3,3,0,3,0,0,0,7,11,16,4,6,0,0,0,38,10,14,13,17,18,7,0,81,4671,7825,8407,9597,6192,851,49,37595,1420,477,303,409,303,65,10,2980,3,0,0,3,4,0,0,15,3,6,3,11,4,3,0,32,38,49,58,47,30,4,0,231,10,32,42,30,29,8,0,151,348,328,261,336,280,64,8,1621,6808,9029,9243,10639,6982,1016,69,43788,10,17,9,10,0,0,0,45
204,17,3,4,0,0,0,0,30,58,52,40,40,39,14,0,249,90,77,54,47,52,17,0,335,4,8,3,0,6,0,0,20,0,0,0,0,0,0,0,3,3,3,3,4,3,0,0,16,3,13,8,3,3,3,0,38,61,146,234,438,659,614,248,2394,623,370,376,443,587,262,52,2724,90,72,62,67,78,56,39,470,5290,6045,6307,7331,6680,2337,560,34545,25,30,20,18,10,0,0,107,93,33,23,20,20,3,0,186,0,0,0,0,0,0,0,3,8,8,3,7,0,0,0,36,13,3,0,6,3,0,0,18,2139,3480,4451,5528,4124,625,57,20405,751,206,140,191,179,47,7,1521,0,0,5,3,5,3,3,17,6,3,7,14,10,3,0,37,8,18,26,32,34,3,0,127,67,44,27,40,42,18,0,237,519,377,236,325,341,127,15,1943,3637,4203,4939,6180,4761,827,89,24635,0,4,3,4,0,0,0,15
205,10,8,8,4,4,5,0,42,57,73,66,76,49,20,7,346,89,120,108,115,70,22,7,534,10,8,7,6,8,0,0,43,3,0,3,0,0,0,0,7,7,3,6,8,0,0,0,28,14,14,17,12,6,3,0,78,84,247,401,615,860,749,273,3225,942,588,631,747,932,382,65,4289,128,88,103,114,128,59,38,666,6884,9144,9076,10565,9624,3167,716,49179,44,79,51,35,33,11,0,254,102,31,24,21,16,0,0,195,3,0,0,3,0,0,0,10,24,24,8,6,4,0,0,65,8,10,11,5,14,0,5,53,3620,5876,6742,8283,6013,941,78,31548,1205,300,223,270,276,74,11,2361,3,0,0,4,7,3,0,20,10,10,18,22,3,3,0,76,19,31,30,32,27,5,0,144,17,25,39,32,41,33,3,189,348,296,270,384,379,105,19,1797,5401,6679,7415,9103,6812,1168,121,36705,12,9,7,3,3,0,0,44
