SA4_CODE_2016,NG_NNI_Mng,NG_NNI_Pro,NG_NNI_TecTW,NG_NNI_CoPSW,NG_NNI_ClAW,NG_NNI_SWks,NG_NNI_MaOpDv,NG_NNI_Lab,NG_NNI_IDNS,NG_NNI_Tot,NG_1_149_Mng,NG_1_149_Pro,NG_1_149_TecTW,NG_1_149_CoPSW,NG_1_149_ClAW,NG_1_149_SWks,NG_1_149_MaOpDv,NG_1_149_Lab,NG_1_149_IDNS,NG_1_149_Tot,NG_150_299_Mng,NG_150_299_Pro,NG_150_299_TecTW,NG_150_299_CoPSW,NG_150_299_ClAW,NG_150_299_SWks,NG_150_299_MaOpDv,NG_150_299_Lab,NG_150_299_IDNS,NG_150_299_Tot,NG_300_399_Mng,NG_300_399_Pro,NG_300_399_TecTW,NG_300_399_CoPSW,NG_300_399_ClAW,NG_300_399_SWks,NG_300_399_MaOpDv,NG_300_399_Lab,NG_300_399_IDNS,NG_300_399_Tot,NG_400_499_Mng,NG_400_499_Pro,NG_400_499_TecTW,NG_400_499_CoPSW,NG_400_499_ClAW,NG_400_499_SWks,NG_400_499_MaOpDv,NG_400_499_Lab,NG_400_499_IDNS,NG_400_499_Tot,NG_500_649_Mng,NG_500_649_Pro,NG_500_649_TecTW,NG_500_649_CoPSW,NG_500_649_ClAW,NG_500_649_SWks,NG_500_649_MaOpDv,NG_500_649_Lab,NG_500_649_IDNS,NG_500_649_Tot,NG_650_799_Mng,NG_650_799_Pro,NG_650_799_TecTW,NG_650_799_CoPSW,NG_650_799_ClAW,NG_650_799_SWks,NG_650_799_MaOpDv,NG_650_799_Lab,NG_650_799_IDNS,NG_650_799_Tot,NG_800_999_Mng,NG_800_999_Pro,NG_800_999_TecTW,NG_800_999_CoPSW,NG_800_999_ClAW,NG_800_999_SWks,NG_800_999_MaOpDv,NG_800_999_Lab,NG_800_999_IDNS,NG_800_999_Tot,NG_1000_1249_Mng,NG_1000_1249_Pro,NG_1000_1249_TecTW,NG_1000_1249_CoPSW,NG_1000_1249_ClAW,NG_1000_1249_SWks,NG_1000_1249_MaOpDv,NG_1000_1249_Lab,NG_1000_1249_IDNS,NG_1000_1249_Tot,NG_1250_1499_Mng,NG_1250_1499_Pro,NG_1250_1499_TecTW,NG_1250_1499_CoPSW,NG_1250_1499_ClAW,NG_1250_1499_SWks,NG_1250_1499_MaOpDv,NG_1250_1499_Lab,NG_1250_1499_IDNS,NG_1250_1499_Tot,NG_1500_1749_Mng,NG_1500_1749_Pro,NG_1500_1749_TecTW,NG_1500_1749_CoPSW,NG_1500_1749_ClAW,NG_1500_1749_SWks,NG_1500_1749_MaOpDv,NG_1500_1749_Lab,NG_1500_1749_IDNS,NG_1500_1749_Tot,NG_1750_1999_Mng,NG_1750_1999_Pro,NG_1750_1999_TecTW,NG_1750_1999_CoPSW,NG_1750_1999_ClAW,NG_1750_1999_SWks,NG_1750_1999_MaOpDv,NG_1750_1999_Lab,NG_1750_1999_IDNS,NG_1750_1999_Tot,NG_2000_2999_Mng,NG_2000_2999_Pro,NG_2000_2999_TecTW,NG_2000_2999_CoPSW,NG_2000_2999_ClAW,NG_2000_2999_SWks,NG_2000_2999_MaOpDv,NG_2000_2999_Lab,NG_2000_2999_IDNS,NG_2000_2999_Tot,NG_3000mo_Mng,NG_3000mo_Pro,NG_3000mo_TecTW,NG_3000mo_CoPSW,NG_3000mo_ClAW,NG_3000mo_SWks,NG_3000mo_MaOpDv,NG_3000mo_Lab,NG_3000mo_IDNS,NG_3000mo_Tot,NG_PINS_Mng,NG_PINS_Pro,NG_PINS_TecTW,NG_PINS_CoPSW,NG_PINS_ClAW,NG_PINS_SWks,NG_PINS_MaOpDv,NG_PINS_Lab,NG_PINS_IDNS,NG_PINS_Tot,NG_Tot_Mng,NG_Tot_Pro,NG_Tot_TecTW,NG_Tot_CoPSW,NG_Tot_ClAW,NG_Tot_SWks,NG_Tot_MaOpDv,NG_Tot_Lab,NG_Tot_IDNS,NG_Tot_Tot,SG_NNI_Mng,SG_NNI_Pro,SG_NNI_TecTW,SG_NNI_CoPSW,SG_NNI_ClAW,SG_NNI_SWks,SG_NNI_MaOpDv,SG_NNI_Lab,SG_NNI_IDNS,SG_NNI_Tot,SG_1_149_Mng,SG_1_149_Pro,SG_1_149_TecTW,SG_1_149_CoPSW,SG_1_149_ClAW,SG_1_149_SWks,SG_1_149_MaOpDv,SG_1_149_Lab,SG_1_149_IDNS,SG_1_149_Tot,SG_150_299_Mng,SG_150_299_Pro,SG_150_299_TecTW,SG_150_299_CoPSW,SG_150_299_ClAW,SG_150_299_SWks,SG_150_299_MaOpDv,SG_150_299_Lab,SG_150_299_IDNS,SG_150_299_Tot,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot
111,0,9,0,0,0,0,0,0,0,9,0,56,3,11,27,3,0,0,7,103,7,77,7,12,44,3,3,4,3,157,0,58,3,13,42,5,0,3,3,137,4,94,9,21,56,6,7,4,3,200,9,149,12,12,108,9,8,3,0,311,8,124,12,14,162,8,3,7,9,353,17,133,14,29,303,19,17,12,9,558,29,255,49,24,511,10,39,5,20,935,69,333,66,31,528,11,16,4,18,1074,86,418,47,28,254,0,15,0,12,857,102,329,26,12,108,3,9,0,4,597,196,578,18,8,101,5,18,3,8,936,72,187,3,0,15,0,4,0,0,281,7,20,0,4,26,0,0,0,5,55,603,2829,267,221,2287,77,133,39,97,6557,0,9,0,11,0,0,0,0,0,27,0,35,0,32,12,0,0,24,0,111,0,59,15,67,25,3,0,23,0,197,3,89,7,81,47,3,6,30,0,268
112,0,0,0,0,6,0,0,0,0,4,0,0,0,0,18,0,0,4,0,24,0,6,0,5,31,0,0,3,0,50,0,13,3,9,25,3,0,3,0,52,0,20,0,10,32,3,0,4,0,60,0,23,0,11,37,8,0,0,0,88,5,52,7,3,52,10,0,0,0,133,8,39,12,7,114,9,3,3,0,200,21,81,29,14,172,9,6,0,4,336,26,73,24,7,173,0,3,0,10,317,36,109,8,8,63,0,0,0,0,225,22,86,0,0,25,0,0,0,3,143,35,103,3,7,9,0,0,0,0,156,17,43,0,0,3,0,0,0,0,58,0,5,0,0,6,0,0,0,0,14,178,642,97,77,767,48,15,18,20,1864,0,3,0,0,0,0,0,4,0,7,0,17,0,15,7,0,0,0,0,36,0,22,3,32,14,0,0,16,0,94,0,48,9,52,16,4,0,12,0,144
113,0,5,0,0,8,0,0,0,0,14,0,18,3,10,11,3,0,0,0,47,4,15,3,30,25,0,0,6,4,84,0,6,9,10,22,3,0,3,6,62,3,13,8,14,26,5,0,10,0,62,0,28,12,83,30,5,0,8,0,184,5,65,87,388,54,11,11,5,6,635,8,69,112,116,81,5,4,5,14,419,23,59,87,75,143,5,0,3,6,404,42,128,46,91,157,3,6,5,9,487,70,154,47,62,54,3,4,3,6,396,55,148,17,37,23,0,0,0,3,288,91,172,17,28,21,0,12,0,0,340,21,32,0,0,4,0,0,0,0,58,3,12,3,5,3,0,0,0,0,32,327,917,452,953,664,44,48,52,54,3508,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,3,0,20,0,13,4,21,4,0,0,5,0,53,0,23,3,38,15,0,0,14,0,101
114,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,11,0,4,0,0,11,0,0,0,0,17,0,0,0,6,6,0,0,0,0,17,0,7,0,6,10,3,0,3,0,34,0,19,3,7,24,4,3,4,0,65,3,9,3,12,21,4,4,3,0,63,7,11,19,20,38,5,3,0,0,110,20,24,101,29,72,3,0,3,7,255,18,39,174,37,58,3,0,0,4,329,39,66,124,39,29,0,0,0,0,293,48,42,83,25,11,0,0,0,0,209,90,98,49,22,12,0,0,0,0,277,25,45,0,0,5,0,0,0,0,79,0,10,0,0,0,0,0,0,0,10,261,370,566,209,298,30,10,19,17,1781,0,3,0,0,0,0,0,0,0,7,0,17,0,9,5,0,0,3,0,27,0,18,0,32,19,0,0,3,0,74,0,25,0,38,20,0,3,4,0,95
115,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,4,0,3,6,0,0,0,0,12,0,7,0,3,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,9,0,15,0,0,16,6,0,0,0,39,0,4,0,3,19,3,0,0,3,37,3,8,0,8,38,4,0,0,0,58,0,17,3,3,46,3,3,0,0,82,7,14,4,6,34,0,0,0,4,70,4,23,0,4,11,0,0,0,4,57,6,14,3,0,3,0,0,0,0,32,19,30,3,3,3,0,0,0,0,62,7,10,0,0,4,0,0,0,0,19,0,3,0,0,0,0,0,0,0,4,58,159,24,35,194,22,7,3,13,507,3,8,0,0,0,0,0,0,0,14,0,4,0,11,7,0,0,7,0,32,7,15,4,33,17,0,0,8,0,84,0,39,4,36,21,0,0,8,0,103
116,0,3,0,0,3,0,0,0,0,8,0,3,0,0,3,0,0,0,0,7,0,4,0,0,4,0,0,0,3,14,0,3,0,0,3,0,0,0,0,8,0,5,0,5,16,5,0,0,0,32,0,10,0,0,24,10,0,0,0,49,0,8,0,0,47,11,9,0,3,78,3,16,4,3,87,8,9,4,0,135,3,23,15,5,115,7,13,10,5,200,12,38,6,10,122,0,0,0,6,186,5,36,3,8,42,0,3,0,4,95,5,13,0,3,15,0,0,0,0,40,22,25,9,4,8,3,0,0,0,66,4,13,0,0,0,0,0,0,0,16,0,4,0,0,7,0,3,0,0,22,54,191,37,52,501,48,48,11,17,962,3,7,0,5,0,0,0,0,0,12,0,9,3,13,12,0,0,3,0,40,0,31,0,46,14,0,0,11,0,108,0,37,0,60,20,0,4,9,0,128
117,4,24,3,0,21,0,3,3,3,63,8,176,15,22,84,8,0,0,9,324,5,289,19,28,131,10,0,5,7,492,7,226,14,31,108,9,3,6,6,414,8,279,24,26,141,17,9,19,9,531,29,544,51,41,244,30,13,17,9,976,38,496,55,83,428,26,25,18,8,1176,84,662,161,139,843,44,50,16,32,2025,172,1101,392,304,1612,53,42,27,74,3778,309,1549,513,361,1761,23,36,26,71,4646,532,2062,516,370,1406,15,13,11,69,4994,590,1825,307,216,748,14,5,8,50,3768,1712,3732,314,306,756,38,10,11,75,6948,1111,1766,29,50,208,15,3,0,24,3207,32,118,12,17,74,3,3,0,3,255,4648,14844,2411,1992,8562,314,212,167,450,33602,12,25,4,7,20,0,6,4,3,70,0,31,6,26,28,0,3,0,3,98,3,60,3,55,37,8,0,9,0,193,10,88,11,65,74,3,4,19,0,277
118,6,15,0,0,0,0,0,0,0,28,3,119,6,7,23,0,0,3,0,161,3,138,10,15,33,0,0,0,4,205,4,103,3,13,23,4,0,3,0,156,6,125,6,14,20,3,0,7,0,192,18,276,9,24,46,9,3,7,6,397,31,198,8,25,66,7,0,7,0,348,33,201,24,39,87,10,0,3,9,411,57,285,45,70,199,7,3,0,3,681,90,318,68,67,230,3,4,3,4,781,142,502,84,60,198,3,4,4,13,1012,199,503,42,43,87,4,0,0,3,892,391,1043,45,33,97,3,0,0,7,1621,243,532,9,3,16,0,0,0,3,804,4,23,3,5,8,0,0,0,3,41,1229,4388,374,422,1140,54,16,40,53,7719,0,4,3,4,0,0,0,0,0,15,0,22,3,37,9,0,0,7,0,84,0,27,0,50,14,3,0,11,0,112,0,47,0,47,16,0,0,11,0,119
119,0,3,0,0,8,0,0,0,0,13,0,7,0,3,9,0,0,0,0,17,0,15,0,5,15,3,0,0,0,48,0,20,0,5,5,0,0,0,0,33,0,10,3,27,23,10,4,0,0,77,0,28,3,10,41,11,12,3,0,107,7,38,3,10,92,14,32,4,0,195,0,46,7,13,198,11,75,3,3,362,12,56,6,13,232,20,85,3,6,430,21,77,13,11,174,4,71,3,5,379,26,90,15,12,102,0,31,0,4,287,29,71,7,3,41,7,14,0,3,168,35,127,32,0,28,3,5,0,3,227,14,51,8,0,3,0,3,0,0,80,0,7,0,0,7,0,7,0,0,28,144,649,96,126,976,84,325,15,33,2446,3,15,0,4,3,0,0,3,3,29,0,22,0,30,18,0,0,4,0,77,4,55,5,64,33,0,3,14,3,181,3,80,8,75,49,0,7,16,0,228
120,0,0,0,0,3,0,0,0,0,4,0,10,0,0,4,0,0,0,0,15,0,3,0,3,8,3,0,0,0,17,0,10,4,6,10,3,0,3,0,37,0,15,0,5,16,5,0,4,0,38,0,15,0,4,31,12,0,0,0,64,3,17,3,4,83,13,0,0,4,128,4,20,3,3,206,11,3,0,0,247,12,38,3,12,307,12,7,0,10,395,15,45,15,4,171,0,3,3,4,263,12,59,13,3,77,0,0,0,3,167,21,38,12,0,31,0,3,0,4,112,35,59,15,0,29,0,3,0,6,152,21,28,0,0,0,0,0,0,0,55,0,6,0,0,9,0,0,0,0,17,128,365,67,49,991,64,19,14,25,1719,3,8,0,3,4,0,0,0,0,16,0,18,3,24,17,0,0,0,3,72,0,29,0,34,18,0,0,10,0,93,3,30,3,43,20,0,3,10,0,113
121,0,4,0,0,3,0,0,0,0,15,0,12,0,3,10,0,0,0,3,34,3,13,0,7,14,3,0,0,3,50,3,18,0,6,16,0,0,0,0,40,0,23,0,5,24,7,0,0,0,65,3,49,11,3,36,6,3,0,4,108,4,43,13,17,64,18,7,3,0,166,8,89,20,23,129,24,14,0,0,316,30,141,65,53,162,12,11,6,5,480,54,177,72,61,142,4,5,3,8,529,77,256,95,60,103,0,6,0,3,597,56,263,79,39,59,3,0,0,9,509,283,534,109,39,96,7,0,0,15,1084,358,303,17,0,83,9,0,0,3,769,7,15,3,3,11,0,0,0,0,49,885,1936,478,318,953,99,49,18,53,4800,3,14,3,7,5,0,0,3,3,36,3,19,4,51,15,0,0,10,0,107,8,47,0,81,34,4,0,21,3,199,7,71,3,81,18,0,6,16,0,206
122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,15,0,3,0,0,3,0,0,0,0,11,0,0,0,3,7,0,0,0,0,12,0,0,0,5,6,0,0,0,0,15,3,9,0,0,16,5,4,0,0,44,0,12,0,3,32,3,4,0,0,51,6,7,0,0,49,10,4,0,0,81,7,17,0,3,74,14,9,0,3,122,10,17,3,3,51,5,3,0,4,97,14,25,3,6,9,0,0,0,0,59,4,20,0,4,11,0,0,0,0,35,9,25,0,0,7,0,0,0,0,43,9,10,0,0,0,0,0,0,3,26,0,0,0,0,6,0,0,0,0,6,73,147,15,23,278,38,31,6,13,613,0,6,0,0,0,3,0,0,0,14,3,12,0,12,3,0,0,3,0,36,4,21,0,24,11,3,4,15,0,83,3,42,3,31,20,0,0,6,0,104
