SA4_CODE_2016,M_Vietnam_OM_UIE,M_Vietnam_CFW,M_Vietnam_ES_NS,M_Vietnam_Tot,M_Zimbabwe_E,M_Zimbabwe_OM_IE,M_Zimbabwe_OM_UIE,M_Zimbabwe_CFW,M_Zimbabwe_ES_NS,M_Zimbabwe_Tot,M_Elsewhere_E,M_Elsewhere_OM_IE,M_Elsewhere_OM_UIE,M_Elsewhere_CFW,M_Elsewhere_ES_NS,M_Elsewhere_Tot,M_COB_NS_E,M_COB_NS_OM_IE,M_COB_NS_OM_UIE,M_COB_NS_CFW,M_COB_NS_ES_NS,M_COB_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_Australia_E,F_Australia_OM_IE,F_Australia_OM_UIE,F_Australia_CFW,F_Australia_ES_NS,F_Australia_Tot,F_Canada_E,F_Canada_OM_IE,F_Canada_OM_UIE,F_Canada_CFW,F_Canada_ES_NS,F_Canada_Tot,F_China_E,F_China_OM_IE,F_China_OM_UIE,F_China_CFW,F_China_ES_NS,F_China_Tot,F_Croatia_E,F_Croatia_OM_IE,F_Croatia_OM_UIE,F_Croatia_CFW,F_Croatia_ES_NS,F_Croatia_Tot,F_Egypt_E,F_Egypt_OM_IE,F_Egypt_OM_UIE,F_Egypt_CFW,F_Egypt_ES_NS,F_Egypt_Tot,F_Fiji_E,F_Fiji_OM_IE,F_Fiji_OM_UIE,F_Fiji_CFW,F_Fiji_ES_NS,F_Fiji_Tot,F_FYROM_E,F_FYROM_OM_IE,F_FYROM_OM_UIE,F_FYROM_CFW,F_FYROM_ES_NS,F_FYROM_Tot,F_Germany_E,F_Germany_OM_IE,F_Germany_OM_UIE,F_Germany_CFW,F_Germany_ES_NS,F_Germany_Tot,F_Greece_E,F_Greece_OM_IE,F_Greece_OM_UIE,F_Greece_CFW,F_Greece_ES_NS,F_Greece_Tot,F_HongKong_E,F_HongKong_OM_IE,F_HongKong_OM_UIE,F_HongKong_CFW,F_HongKong_ES_NS,F_HongKong_Tot,F_India_E,F_India_OM_IE,F_India_OM_UIE,F_India_CFW,F_India_ES_NS,F_India_Tot,F_Indonesia_E,F_Indonesia_OM_IE,F_Indonesia_OM_UIE,F_Indonesia_CFW,F_Indonesia_ES_NS,F_Indonesia_Tot,F_Iran_E,F_Iran_OM_IE,F_Iran_OM_UIE,F_Iran_CFW,F_Iran_ES_NS,F_Iran_Tot,F_Iraq_E,F_Iraq_OM_IE,F_Iraq_OM_UIE,F_Iraq_CFW,F_Iraq_ES_NS,F_Iraq_Tot,F_Ireland_E,F_Ireland_OM_IE,F_Ireland_OM_UIE,F_Ireland_CFW,F_Ireland_ES_NS,F_Ireland_Tot,F_Italy_E,F_Italy_OM_IE,F_Italy_OM_UIE,F_Italy_CFW,F_Italy_ES_NS,F_Italy_Tot,F_Japan_E,F_Japan_OM_IE,F_Japan_OM_UIE,F_Japan_CFW,F_Japan_ES_NS,F_Japan_Tot,F_KoreaSouth_E,F_KoreaSouth_OM_IE,F_KoreaSouth_OM_UIE,F_KoreaSouth_CFW,F_KoreaSouth_ES_NS,F_KoreaSouth_Tot,F_Lebanon_E,F_Lebanon_OM_IE,F_Lebanon_OM_UIE,F_Lebanon_CFW,F_Lebanon_ES_NS,F_Lebanon_Tot,F_Malaysia_E,F_Malaysia_OM_IE,F_Malaysia_OM_UIE,F_Malaysia_CFW,F_Malaysia_ES_NS,F_Malaysia_Tot,F_Malta_E,F_Malta_OM_IE,F_Malta_OM_UIE,F_Malta_CFW,F_Malta_ES_NS,F_Malta_Tot,F_Netherlands_E,F_Netherlands_OM_IE,F_Netherlands_OM_UIE,F_Netherlands_CFW,F_Netherlands_ES_NS,F_Netherlands_Tot,F_NZ_E,F_NZ_OM_IE,F_NZ_OM_UIE,F_NZ_CFW,F_NZ_ES_NS,F_NZ_Tot,F_Pakistan_E,F_Pakistan_OM_IE,F_Pakistan_OM_UIE,F_Pakistan_CFW,F_Pakistan_ES_NS,F_Pakistan_Tot,F_Philippines_E,F_Philippines_OM_IE,F_Philippines_OM_UIE,F_Philippines_CFW,F_Philippines_ES_NS,F_Philippines_Tot,F_Poland_E,F_Poland_OM_IE,F_Poland_OM_UIE,F_Poland_CFW,F_Poland_ES_NS,F_Poland_Tot,F_Singapore_E,F_Singapore_OM_IE,F_Singapore_OM_UIE,F_Singapore_CFW,F_Singapore_ES_NS,F_Singapore_Tot,F_SthAfrica_E,F_SthAfrica_OM_IE,F_SthAfrica_OM_UIE,F_SthAfrica_CFW,F_SthAfrica_ES_NS,F_SthAfrica_Tot,F_SriLanka_E,F_SriLanka_OM_IE,F_SriLanka_OM_UIE,F_SriLanka_CFW
123,69,13,10,657,56,8,4,0,0,64,2288,277,301,41,37,2945,449,75,50,9,27,606,32542,4121,3009,409,480,40552,24706,1066,1274,337,236,27617,38,8,4,0,0,50,303,52,48,12,3,421,64,3,5,0,0,76,71,10,13,4,0,103,515,17,12,12,5,564,49,3,0,0,0,54,99,3,3,3,5,117,35,0,4,3,3,41,68,4,7,0,0,87,584,34,31,8,11,665,76,0,6,0,0,85,31,3,3,0,0,38,73,4,12,3,4,97,70,3,8,0,0,85,91,13,6,4,0,111,15,0,0,0,0,15,47,11,4,3,0,59,82,16,27,3,3,131,94,9,7,4,0,116,43,3,5,3,0,54,35,5,6,3,0,46,742,32,21,14,13,826,64,5,15,0,0,94,717,15,24,5,3,763,79,7,8,0,0,96,23,3,7,0,0,24,185,15,23,3,4,219,115,7,12,0
124,57,15,4,441,52,3,3,0,0,62,1978,222,229,32,33,2496,437,48,56,11,38,591,39451,4814,4553,554,475,49848,35011,1465,2326,459,288,39541,92,10,10,3,0,111,411,38,70,19,0,534,52,8,3,3,0,73,68,20,10,3,0,103,360,11,9,4,4,392,34,0,0,0,0,37,137,15,16,10,3,180,35,3,4,0,0,40,115,9,7,7,0,135,1022,56,32,11,11,1117,74,3,8,6,0,91,61,6,3,5,0,73,83,12,11,0,3,106,148,8,10,0,0,164,87,11,16,6,3,118,39,4,12,0,0,55,122,15,13,0,0,155,78,9,17,3,0,114,153,9,11,5,4,182,103,13,27,10,3,159,92,4,6,3,4,108,920,41,83,8,12,1068,49,6,5,0,3,66,1045,15,32,3,13,1104,79,7,18,0,0,105,55,6,3,0,0,66,244,11,19,4,3,276,210,10,11,0
125,229,38,37,3483,184,7,3,0,0,193,9462,794,662,94,165,11175,981,113,89,17,84,1288,101376,9785,6466,987,1208,119812,49076,1168,1279,304,370,52194,157,9,12,0,3,179,4864,502,362,158,38,5924,263,8,4,3,3,274,253,21,18,0,0,294,1664,24,19,3,16,1729,183,4,8,0,0,196,233,10,11,5,0,259,131,16,15,0,3,163,979,38,48,6,4,1083,5515,196,172,49,37,5960,574,17,27,3,9,634,549,20,25,5,6,608,559,34,40,5,20,653,335,14,6,0,0,357,291,23,16,7,4,338,111,4,11,0,4,130,1031,144,240,63,12,1493,1121,144,188,47,26,1527,777,30,36,6,3,851,125,3,5,0,3,143,92,3,3,0,0,102,2165,37,34,10,29,2273,372,26,39,5,3,449,4098,24,40,15,18,4195,255,3,20,0,3,284,219,13,13,3,3,253,664,15,23,5,3,712,1199,49,76,11
126,29,4,3,632,87,5,4,0,0,96,4034,232,194,22,31,4516,306,20,18,3,29,376,44902,3815,2618,409,340,52092,22798,781,907,165,133,24792,148,3,10,3,0,166,2941,248,237,84,14,3522,58,3,0,0,0,60,87,4,7,3,0,99,444,3,3,5,0,457,47,0,0,0,0,48,181,6,10,0,3,203,44,3,4,3,0,52,804,50,61,3,0,917,2093,48,25,12,3,2182,436,8,15,0,0,461,390,15,24,5,0,431,74,0,4,0,0,80,211,9,6,3,0,229,187,9,5,3,5,208,171,6,17,0,0,200,968,136,162,38,10,1319,199,8,17,7,4,232,584,15,25,6,3,630,32,0,0,0,0,35,85,4,0,0,0,93,966,31,29,3,3,1036,119,0,3,0,0,124,1442,18,16,5,5,1490,156,9,3,4,0,171,209,4,11,0,0,218,600,20,17,4,0,639,481,18,17,3
127,584,99,61,4306,60,7,0,0,0,69,5033,733,670,90,98,6622,648,102,89,13,83,933,52361,6926,4800,767,901,65759,26993,964,1057,327,261,29605,59,0,0,0,0,60,1212,156,160,53,19,1604,324,16,24,8,4,376,192,18,22,7,4,248,1097,36,30,18,16,1198,203,7,9,4,7,228,134,8,5,4,0,150,77,6,9,3,0,95,226,15,14,4,0,261,1225,49,42,17,4,1343,204,8,13,5,3,236,169,13,19,3,3,204,1180,104,225,22,25,1560,110,5,4,0,0,121,312,45,26,21,0,406,26,0,3,0,0,35,158,10,16,3,0,185,388,50,72,15,12,535,223,12,0,3,0,239,98,17,14,5,3,144,38,3,3,0,0,41,1058,29,33,11,16,1145,89,19,25,3,9,135,1326,29,33,3,8,1397,143,5,18,0,3,173,56,3,3,0,0,57,218,12,9,3,3,241,180,10,14,3
128,51,8,6,276,31,0,0,0,0,32,1568,221,145,26,16,1977,232,34,31,7,27,330,23660,4527,3132,399,356,32077,22352,1458,1716,342,166,26036,79,4,14,0,0,99,599,77,82,30,6,791,41,3,7,0,0,51,110,13,9,5,3,143,160,4,3,0,0,168,118,9,5,4,0,132,104,15,12,0,3,137,59,7,13,3,0,84,130,17,13,0,0,158,379,16,12,0,0,411,158,7,5,0,5,180,42,0,3,0,0,49,29,3,3,0,3,41,104,15,8,0,0,130,88,10,9,4,3,114,52,0,15,0,0,68,90,12,7,3,0,114,110,11,11,3,3,139,129,9,11,0,0,149,17,3,0,0,0,27,32,3,10,0,0,46,589,40,41,8,5,684,24,0,0,0,0,29,495,9,8,3,6,524,73,8,3,0,0,89,54,3,14,0,0,69,203,10,17,0,4,239,54,0,4,3
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,52,7,11,0,3,78,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,295,14,13,868,42,11,12,0,0,66,3069,820,1887,67,104,5949,912,277,573,40,128,1923,56765,15552,33662,1292,1965,109237,15989,1000,5562,455,390,23394,45,8,19,0,0,70,618,94,262,41,12,1033,44,3,19,0,0,69,46,7,7,0,3,62,127,0,20,4,3,151,52,8,3,0,0,70,84,13,59,3,0,160,55,4,18,3,0,77,150,16,68,0,4,237,254,16,41,6,3,323,95,10,37,0,0,145,49,7,15,0,0,72,60,0,12,0,3,80,104,10,27,0,0,146,92,3,23,9,3,128,99,8,46,0,0,148,210,53,216,30,10,518,154,9,46,4,6,224,112,10,37,0,0,161,28,5,9,6,0,44,56,4,28,3,3,88,565,36,230,14,22,864,23,0,8,0,0,33,267,13,67,3,7,364,41,3,30,0,4,89,30,7,17,0,0,55,132,9,63,3,7,212,50,3,8,3
201,3,4,3,49,11,3,0,0,3,16,320,31,47,11,0,416,368,59,65,29,42,556,22282,2677,2724,728,418,28822,23678,979,1468,591,296,27010,30,0,5,0,0,36,155,26,12,11,3,208,12,0,0,0,0,17,7,0,0,0,0,7,21,3,0,0,0,22,3,0,0,0,0,3,56,8,9,4,0,73,11,0,4,0,0,15,15,0,6,0,0,19,252,17,12,7,4,291,17,3,0,0,0,14,9,0,0,0,0,12,8,0,0,0,0,7,41,0,3,0,0,44,20,0,5,3,0,33,27,3,3,0,0,29,11,0,0,0,0,14,3,0,0,0,0,6,61,3,4,0,0,65,10,0,0,0,0,11,51,7,9,3,0,68,295,22,13,11,8,341,15,0,0,0,0,16,167,4,3,0,0,178,16,0,0,0,0,13,21,0,3,3,0,24,61,3,6,0,0,75,46,3,3,0
202,4,0,0,86,14,0,0,0,0,12,482,29,31,17,12,573,406,52,74,17,28,579,23313,2611,2954,676,410,29962,23706,1003,1621,552,282,27167,40,0,4,0,0,50,82,20,7,13,0,119,8,0,0,0,0,9,11,3,0,0,0,16,21,0,0,0,0,17,5,0,0,0,0,5,56,4,5,3,0,74,8,0,3,0,0,9,15,3,3,0,0,19,227,18,7,3,3,256,29,3,3,0,0,33,10,0,0,0,0,10,5,0,0,0,0,5,44,0,0,0,0,42,18,3,5,0,0,21,14,0,3,0,0,19,14,0,0,0,0,19,5,0,3,0,0,10,55,3,9,0,0,66,8,0,0,0,0,8,42,3,4,3,0,57,266,10,28,10,5,314,11,3,0,0,0,12,217,4,5,0,8,231,4,0,0,0,0,4,19,0,0,0,0,14,75,0,6,3,0,88,38,3,7,0
203,27,9,3,183,53,3,4,0,0,62,1118,104,100,30,27,1380,556,79,80,15,51,780,41151,5057,4498,795,568,52063,41421,1785,2533,779,394,46909,119,3,6,4,0,138,305,43,46,29,0,421,131,6,14,4,3,153,15,0,0,0,0,15,46,0,3,0,0,47,91,6,7,0,0,97,144,8,22,4,3,183,34,8,10,4,0,51,49,0,0,3,0,57,562,26,16,14,3,619,62,6,5,4,0,69,61,3,3,0,0,70,18,0,0,0,0,16,150,7,8,0,0,162,122,9,13,5,5,155,34,0,5,0,0,43,33,3,0,0,0,38,13,0,3,0,0,22,154,11,5,4,0,171,30,4,3,3,3,43,104,8,12,5,0,129,643,25,51,9,10,734,17,3,3,0,0,25,429,8,4,3,10,454,71,0,4,3,0,80,55,3,6,0,0,66,175,8,10,3,0,199,105,7,10,0
204,3,3,3,39,17,0,0,0,0,18,514,44,52,22,14,641,509,58,120,36,42,762,25519,3122,4127,1233,545,34545,23349,1302,2127,939,340,28047,43,5,0,0,0,58,99,17,6,3,0,130,8,0,0,0,0,14,10,0,0,0,0,8,25,0,0,0,0,21,8,3,0,0,0,13,105,7,18,5,3,138,5,0,3,0,0,15,38,3,3,0,0,38,212,12,6,10,3,243,25,0,3,0,0,26,10,0,0,0,0,13,0,0,0,0,0,6,35,0,0,4,0,41,76,12,11,5,0,101,36,0,4,0,0,39,18,0,0,0,0,18,0,0,0,0,0,3,59,3,4,0,3,67,15,0,0,0,0,13,64,12,13,5,4,101,352,22,29,6,7,415,6,3,0,0,0,15,217,0,7,3,4,235,6,0,4,0,0,16,29,0,3,0,0,38,64,3,3,0,0,76,45,4,3,3
205,18,6,3,127,34,0,3,0,0,44,680,66,84,21,20,861,747,104,139,56,56,1108,36673,4248,6061,1411,779,49179,34811,1581,3223,1206,504,41324,56,3,6,4,0,68,160,30,24,16,4,233,16,0,3,0,0,19,18,3,0,0,0,23,55,0,0,0,0,57,16,0,0,0,0,11,113,7,20,12,0,155,26,4,3,4,0,38,35,3,3,0,0,46,397,22,15,8,9,443,38,3,0,0,0,49,5,0,3,0,0,14,6,3,0,0,0,9,68,0,10,0,0,78,77,5,15,8,6,107,23,3,3,0,0,32,35,0,3,0,0,40,8,0,0,0,0,15,126,5,4,3,0,149,35,3,0,0,0,41,141,19,24,14,5,201,572,33,73,22,9,708,21,3,0,0,0,28,322,8,10,4,0,350,31,4,3,4,0,39,25,4,0,0,0,25,128,3,18,11,0,159,105,10,9,3
206,252,74,48,5096,480,28,17,3,6,526,20940,1375,1147,145,247,23857,2556,302,218,46,210,3333,308308,26079,17481,2317,2834,357026,188178,5946,7431,1182,1216,203963,1194,34,46,5,9,1290,10596,833,409,326,47,12212,533,16,26,0,9,589,479,33,20,7,6,541,893,18,9,4,9,934,772,20,11,0,18,819,1274,66,83,12,16,1450,1168,72,80,20,20,1373,2287,65,46,15,9,2425,13755,190,115,60,95,14214,2210,46,42,20,10,2329,772,33,20,10,7,838,283,18,8,0,0,311,1774,25,31,4,15,1855,1858,104,128,34,43,2171,1283,47,67,3,8,1407,1600,64,64,24,13,1772,376,41,48,14,3,486,5474,168,144,31,30,5846,332,15,7,3,9,368,479,19,32,6,6,545,9139,224,324,27,59,9779,464,14,12,5,3,495,5567,41,42,10,33,5691,941,40,61,13,14,1062,1609,37,39,4,5,1697,2304,77,82,10,5,2486,3643,50,50,19
207,65,18,13,780,72,10,5,0,0,93,2904,360,337,50,46,3693,405,64,53,12,32,575,50743,8390,5480,1016,595,66217,44348,2190,2518,540,278,49870,167,7,21,0,0,194,3592,751,358,316,34,5050,101,14,4,0,0,120,120,14,7,3,0,141,155,8,8,0,0,174,95,7,5,3,0,101,217,12,14,3,0,248,329,29,36,0,5,397,821,53,65,19,3,959,2301,77,63,22,8,2476,357,24,34,10,3,427,325,35,32,8,3,402,38,3,0,0,0,43,241,5,11,0,0,257,330,33,29,15,8,422,180,12,28,6,4,226,386,39,34,5,3,472,65,11,9,3,6,94,1482,109,81,24,6,1705,58,0,3,0,0,61,115,8,0,0,3,125,1301,67,77,13,13,1479,81,8,3,0,0,93,829,13,13,4,6,866,166,11,13,0,0,191,380,19,23,9,0,432,653,23,49,7,0,737,950,28,41,8
208,71,16,7,1151,109,13,10,3,0,127,4167,857,657,106,82,5877,522,94,71,13,64,757,56064,10293,6910,1089,771,75128,42583,2902,3357,703,300,49846,195,19,31,6,3,252,1941,373,196,189,15,2709,124,10,4,3,0,139,107,14,16,0,3,136,209,8,3,3,4,228,56,7,3,0,3,65,251,30,48,9,3,337,341,33,41,11,6,431,278,14,28,3,5,328,2697,83,63,32,20,2899,291,10,14,0,5,321,116,10,11,3,0,139,21,5,0,0,0,25,289,14,26,6,3,333,293,19,35,9,0,358,235,10,27,5,0,275,253,16,18,4,0,302,61,14,22,3,0,97,639,58,47,9,3,754,34,0,3,3,0,45,119,6,25,8,0,156,1521,94,131,14,17,1785,78,3,3,0,0,88,1133,18,14,4,8,1183,281,35,64,13,3,405,190,14,22,3,0,234,956,76,147,25,6,1206,991,35,35,11
209,114,22,21,1398,61,8,3,0,0,71,2790,348,327,44,53,3566,684,141,109,18,77,1029,54007,8434,6099,938,903,70379,47841,2157,2775,633,431,53836,147,7,14,3,0,173,1381,210,151,110,10,1866,146,15,8,0,3,174,143,12,13,3,0,171,225,0,0,3,0,234,614,28,28,15,6,694,190,11,22,3,3,227,325,27,26,15,4,403,230,12,18,0,0,259,2356,109,100,51,17,2640,176,6,14,4,3,202,194,5,14,10,7,224,197,17,29,4,6,253,188,7,13,3,3,214,705,59,57,28,20,868,88,5,12,4,3,112,85,7,13,0,0,108,186,23,29,5,3,247,647,41,41,12,10,747,121,10,3,3,0,138,80,9,15,0,0,109,1011,47,76,17,15,1166,119,12,18,3,3,155,1028,8,26,9,13,1078,148,8,14,0,0,163,190,9,9,3,0,211,309,22,31,3,3,369,772,34,43,4
210,75,14,15,1718,79,12,3,3,0,96,4324,404,317,50,73,5172,1090,135,80,19,99,1429,68054,7669,5021,840,1030,82611,34526,1519,1718,510,357,38629,91,0,7,0,0,97,751,104,66,53,4,973,169,14,9,3,3,198,141,21,13,3,7,184,222,3,0,3,3,236,304,14,10,0,0,328,153,8,13,3,3,179,188,28,15,5,5,239,108,10,0,0,3,115,1775,74,78,24,23,1974,110,3,6,4,0,129,113,3,5,0,0,123,432,40,117,24,15,628,121,8,8,0,0,135,535,67,38,15,11,669,77,0,7,0,0,83,70,0,6,0,0,75,254,38,103,14,12,417,277,17,9,3,0,305,172,11,19,5,6,215,53,4,6,5,0,71,1038,43,45,14,12,1159,147,17,58,4,3,227,1014,12,21,3,6,1055,122,3,0,0,0,124,112,6,13,0,0,131,174,6,8,3,0,199,620,24,62,9
211,66,11,11,908,97,7,9,0,0,111,3609,389,338,66,75,4473,770,108,94,24,68,1072,69897,10396,7806,1298,961,90352,54260,2819,3688,935,469,62176,124,8,18,3,0,156,1867,374,253,200,13,2707,96,9,7,3,3,116,79,14,7,6,0,109,163,8,0,0,0,168,44,6,0,0,4,55,308,33,43,17,6,402,125,12,11,7,0,158,416,30,32,11,0,496,1811,70,51,23,14,1975,253,6,23,13,0,293,190,15,13,8,0,223,44,5,4,0,0,44,186,6,3,4,0,205,228,34,25,17,8,306,80,11,14,0,0,114,116,13,22,7,3,159,42,14,14,3,6,77,915,63,83,19,5,1088,39,9,6,4,0,60,224,33,34,12,0,301,1266,67,93,26,9,1457,71,3,3,0,5,79,915,20,22,7,11,969,184,17,25,9,3,243,222,19,15,0,0,263,618,38,49,14,0,712,871,47,65,20
212,313,68,50,3599,230,19,10,0,0,252,11121,1310,1251,217,197,14092,1484,187,159,28,131,1988,133944,14790,10536,1843,1651,162760,74005,2790,3127,934,603,81453,243,15,9,3,0,274,3887,600,313,272,23,5106,325,14,14,5,3,362,275,23,18,6,3,327,603,23,21,14,13,673,183,22,12,9,6,232,455,35,26,5,11,531,448,35,38,14,12,553,642,39,43,12,3,738,5799,235,266,79,44,6418,498,37,31,10,7,581,256,18,19,5,0,295,91,6,16,0,0,118,324,13,11,4,0,354,441,39,29,17,10,545,263,17,14,6,4,298,333,24,40,17,10,425,163,16,21,3,3,212,1679,91,96,27,4,1905,95,9,3,4,4,114,256,20,30,7,7,312,2699,75,96,26,32,2929,260,17,48,3,3,334,2128,33,39,9,14,2216,432,34,56,11,5,529,499,30,30,6,0,566,1032,32,39,17,5,1124,3275,138,349,72
213,539,139,57,5356,121,0,6,0,0,136,7582,827,801,111,157,9476,1274,175,150,27,140,1759,97755,10727,8067,1343,1482,119376,56240,1979,2662,762,496,62136,180,15,7,0,0,201,1365,213,151,93,12,1839,349,22,24,6,4,408,201,15,14,7,3,240,348,11,10,8,0,373,498,26,22,16,6,569,246,19,31,0,9,294,234,13,16,9,3,280,252,21,21,9,0,297,3904,237,289,75,43,4550,306,9,41,7,0,359,139,6,14,0,3,169,99,17,13,0,3,129,270,9,16,3,0,301,469,37,37,11,13,573,151,3,21,3,0,181,113,11,20,13,3,157,184,22,45,18,8,280,628,43,58,7,0,737,505,37,26,20,6,593,90,3,9,0,0,111,2358,74,158,30,28,2654,197,33,79,9,0,308,2708,53,81,25,23,2883,307,22,22,5,0,364,230,23,24,4,0,280,379,18,32,4,0,435,648,39,95,8
214,24,8,3,212,43,4,3,0,0,47,1177,205,183,51,15,1630,408,86,100,6,47,645,30735,5914,5021,736,530,42935,30536,1955,2526,717,312,36052,76,8,18,3,0,107,283,62,43,24,3,412,42,4,3,0,0,47,41,5,7,4,0,48,101,0,0,3,3,109,24,0,4,0,0,23,124,19,31,0,5,178,43,9,8,5,0,59,45,6,4,3,0,64,734,36,19,10,4,802,59,3,7,0,0,71,21,0,0,7,0,31,16,3,0,0,0,21,147,9,9,8,0,177,86,14,18,3,3,123,37,0,4,4,0,45,23,0,3,0,0,27,14,6,7,3,0,32,129,6,10,3,3,161,23,3,3,0,0,27,113,12,14,3,4,150,892,59,64,19,13,1042,25,6,0,0,0,27,441,8,16,4,3,479,62,3,11,0,0,72,52,3,7,0,0,65,256,14,18,6,3,301,241,16,19,4
215,5,0,4,78,21,0,3,0,0,21,596,38,39,14,8,700,476,80,108,65,37,770,21733,3196,3714,1828,530,30995,20675,1257,1765,1028,302,25029,10,0,3,0,0,15,110,5,13,8,5,141,12,0,3,0,0,13,4,0,0,0,0,3,35,0,0,0,0,38,10,0,0,0,0,10,37,0,8,5,0,55,3,0,3,3,0,11,32,0,0,0,0,37,299,6,13,0,6,323,25,0,0,0,0,27,3,0,0,0,0,3,7,0,0,3,0,12,35,3,3,0,0,40,41,4,3,10,3,65,13,0,3,0,0,20,30,0,0,0,0,37,4,0,0,0,0,4,68,3,0,0,0,73,6,0,0,0,0,12,22,3,9,3,0,40,266,15,22,0,3,309,10,0,3,0,0,18,220,0,3,4,4,231,5,0,0,0,0,6,11,0,0,0,0,12,75,5,4,3,0,92,49,0,4,3
216,4,0,0,35,15,0,0,0,0,20,540,54,45,8,18,661,403,61,99,27,40,624,20156,2780,2899,909,459,27198,19250,1073,1457,681,269,22734,37,0,0,0,0,38,86,24,5,8,4,121,9,0,3,0,0,11,7,0,0,0,0,9,27,0,0,0,0,26,12,6,0,3,0,25,37,3,3,7,4,56,5,3,0,0,0,13,26,0,7,0,0,33,351,27,9,8,7,396,21,0,0,3,0,19,11,0,3,0,0,16,21,4,4,0,0,26,33,3,0,0,0,36,63,12,16,10,0,104,14,0,0,0,0,17,14,0,0,0,0,22,8,0,0,0,0,11,59,3,5,0,0,74,8,0,0,0,0,5,44,8,4,3,0,60,332,24,25,19,4,405,8,3,0,0,0,14,245,4,5,3,4,263,9,0,0,0,0,11,18,4,0,0,0,21,46,0,3,0,0,52,55,4,0,3
217,4,0,3,82,24,3,4,0,0,32,483,48,50,3,13,595,342,59,103,36,27,566,18395,2157,3701,962,417,25634,16570,805,1862,763,244,20243,28,0,0,5,0,32,114,23,7,6,0,146,13,0,0,0,0,9,9,0,0,0,0,9,22,0,0,0,0,24,10,3,0,0,3,18,36,4,13,0,3,56,8,5,7,0,0,19,19,0,3,0,0,24,226,12,5,0,0,240,28,0,0,0,0,30,11,0,0,0,0,11,8,0,3,0,0,6,44,0,3,0,0,54,45,3,3,0,5,51,16,0,0,0,0,19,16,0,3,0,0,23,13,0,0,0,0,11,54,8,4,3,0,69,13,0,0,0,0,12,31,3,14,5,0,52,335,22,34,23,11,419,7,0,0,0,0,10,167,0,6,8,5,183,24,3,3,0,0,30,20,0,0,0,0,22,84,10,6,0,0,98,108,0,3,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,130,4,4,3,3,145,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,211,15,27,666,26,3,7,0,0,44,2026,609,1320,39,94,4083,885,304,511,33,92,1830,46469,13848,27460,1043,1711,90534,13838,905,4607,398,326,20076,54,4,19,0,0,75,385,65,244,26,10,720,58,9,15,4,0,81,34,0,16,0,0,55,31,4,6,0,0,45,60,5,25,3,5,95,98,10,41,0,5,151,82,7,28,5,9,130,84,4,32,3,0,127,392,20,58,12,5,498,50,0,20,3,0,75,26,3,16,0,0,45,19,0,12,0,0,30,70,0,12,0,0,85,147,7,47,3,7,218,45,0,17,0,0,60,48,5,8,4,0,70,33,0,5,9,0,43,177,11,45,3,3,243,44,8,20,3,0,75,59,3,27,0,3,91,477,28,139,9,13,661,21,0,7,0,0,29,146,3,30,0,5,186,69,3,36,4,3,112,62,10,22,0,0,94,105,10,52,0,0,170,147,5,17,0
