SA4_CODE_2016,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
125,119,19117,16242,1401,710,74,104,18541,15790,1447,741,84,96,18163,15381,1450,804,93,103,17827,12628,1046,644,66,101,14483,7533,665,414,59,59,8725,2340,356,198,28,19,2946,493,121,66,18,17,706,102,62,26,13,3,204,134934,9599,5456,651,912,151550,5078,21,34,40,45,5217,7515,68,159,60,56,7862,5114,156,263,67,44,5651,5203,281,418,123,34,6062,5040,359,494,117,41,6047,4735,374,504,124,39,5780,4272,331,489,107,51,5245,3820,328,451,89,44,4739,3516,297,419,83,28,4347,2751,243,328,61,30,3420,1457,203,207,59,22,1951,554,103,119,39,14,828,193,62,63,36,5,357,49258,2836,3946,1010,462,57505,5708,176,209,68,114,6279,3637,274,283,139,550,4892,193537,12888,9890,1869,2036,220226
126,24,9809,8795,554,309,37,26,9713,7645,647,335,38,31,8693,6552,683,353,40,32,7655,4936,511,294,48,37,5831,2616,292,164,29,20,3125,896,149,85,15,13,1154,199,45,49,7,0,296,43,18,27,7,6,101,61906,3877,2186,285,264,68521,2645,9,35,9,18,2713,4277,14,74,17,24,4418,2210,42,126,19,13,2406,2061,92,187,37,8,2380,2111,124,204,42,25,2508,2008,159,256,46,13,2490,1862,174,254,44,10,2343,1702,179,236,45,13,2171,1634,171,258,55,13,2131,1329,170,219,54,11,1776,744,148,165,27,14,1101,266,65,74,27,7,439,145,54,70,21,4,298,22974,1401,2157,454,179,27165,2461,79,80,28,23,2671,1292,126,99,75,146,1733,88638,5483,4520,846,617,100093
127,45,8762,7601,1044,632,60,102,9436,7542,1013,672,80,95,9399,7267,1011,666,71,70,9089,6145,797,586,66,84,7677,3447,545,361,42,53,4447,1132,267,138,21,19,1577,190,107,51,11,7,355,61,46,16,10,5,138,64639,6888,4533,508,661,77221,4138,28,35,60,44,4306,4737,48,101,61,49,4987,2660,104,167,46,26,3003,2786,184,293,87,28,3377,2785,227,338,87,31,3470,3169,276,333,96,32,3908,2756,267,384,104,45,3558,2561,244,359,80,37,3285,2306,208,297,73,23,2910,1648,203,247,65,23,2184,785,157,140,53,17,1156,270,75,77,31,6,460,109,45,34,21,5,214,30708,2057,2802,871,377,36813,2706,143,135,67,67,3116,2174,211,200,105,389,3072,100227,9299,7664,1553,1488,120230
128,16,3940,3205,682,384,25,28,4331,3217,743,414,53,32,4459,3158,700,395,43,46,4352,2783,592,355,36,28,3798,1512,357,227,19,20,2133,481,215,116,20,13,842,95,57,40,13,0,207,27,23,21,13,3,88,28824,4680,2827,275,247,36851,4075,4,33,8,26,4140,3658,11,66,16,25,3771,1712,40,121,15,16,1905,1633,97,208,45,14,1993,1682,181,300,53,18,2243,1996,211,319,43,21,2589,1818,211,292,43,13,2377,1802,161,266,53,16,2304,1728,209,268,42,15,2268,1311,224,268,63,18,1884,700,182,189,66,13,1158,294,98,106,40,7,546,83,48,74,33,0,235,22491,1680,2500,538,210,27415,1665,109,128,43,31,1980,866,95,69,37,148,1213,53843,6565,5522,896,634,67454
197,0,3,6,3,0,0,0,10,3,0,0,0,0,3,7,0,4,0,0,5,0,0,0,0,0,3,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,11,0,0,18,8,0,0,0,0,9,0,0,0,0,0,0,65,7,16,0,3,90
199,120,9330,4594,2075,2965,76,134,9849,4486,1921,2917,98,153,9568,4043,1766,3152,73,117,9145,3265,1321,2461,65,100,7214,1793,745,1500,49,73,4163,620,292,535,26,25,1500,130,70,132,20,16,359,36,18,41,17,8,130,46143,12648,21184,565,1084,81622,2297,16,244,56,38,2651,3771,75,795,61,60,4758,2809,174,1096,49,59,4190,2370,308,1479,77,67,4304,2097,394,1777,103,66,4434,2468,477,2161,110,86,5301,2606,484,2355,96,82,5621,2761,517,2567,98,100,6046,2776,491,2500,99,99,5968,2062,419,2091,97,77,4742,1031,259,1064,91,42,2495,452,89,364,45,26,971,138,48,158,42,11,389,27646,3744,18651,1019,817,51876,3615,481,1487,254,234,6077,2240,313,637,156,448,3790,79641,17188,41955,1991,2587,143362
201,17,3341,3079,406,288,62,27,3867,3181,453,306,87,34,4057,3256,445,352,77,45,4172,2707,420,360,82,35,3607,1556,230,255,78,26,2142,386,114,159,65,9,737,57,59,72,40,5,238,36,24,39,28,6,135,26485,2789,2440,621,295,32629,2676,4,14,25,44,2753,2626,18,40,23,22,2727,1589,28,67,17,17,1718,1586,56,119,48,0,1809,1733,75,157,56,18,2038,1870,100,223,46,18,2255,1895,106,199,42,19,2256,1858,99,208,58,17,2246,1743,111,227,65,24,2174,1324,131,252,88,30,1831,609,106,157,104,12,990,167,50,81,56,15,362,77,26,59,48,3,207,19758,898,1811,666,241,23374,2072,113,128,64,72,2452,778,64,86,71,159,1155,49088,3859,4463,1422,771,59603
202,35,3316,3077,361,313,50,28,3829,3285,450,340,64,55,4195,3277,436,408,64,39,4226,2805,367,408,84,27,3694,1588,273,286,83,23,2259,359,150,156,58,6,729,63,50,66,41,3,219,40,27,55,30,3,158,27348,2721,2684,580,305,33632,2789,9,4,21,43,2871,2552,9,31,21,19,2633,1414,18,77,18,23,1553,1593,64,143,36,15,1847,1628,92,175,53,17,1965,1804,99,225,39,14,2171,1908,125,219,51,30,2327,1828,88,218,40,26,2208,1888,109,251,60,21,2333,1464,120,263,55,27,1927,589,95,182,89,18,980,167,43,97,71,9,389,80,33,71,50,8,243,19718,898,1959,600,262,23441,2160,110,134,66,66,2528,752,55,86,89,126,1099,49977,3781,4865,1329,755,60709
203,40,6547,5882,771,496,83,43,7269,5936,831,544,90,46,7454,5781,799,489,92,61,7221,4714,692,512,83,44,6038,2590,408,321,74,39,3427,618,231,175,60,8,1095,131,63,58,35,3,291,50,38,34,24,3,151,49574,5117,3896,647,431,59664,5116,8,21,31,37,5208,5161,10,74,34,29,5312,2721,46,190,28,16,3008,2795,119,288,75,20,3299,3083,180,391,96,26,3784,3559,234,417,93,33,4330,3380,236,386,76,40,4119,3198,191,366,83,32,3871,3138,211,382,102,41,3876,2435,258,406,111,15,3222,1077,207,283,97,23,1684,348,93,136,69,12,655,123,48,72,59,10,309,36137,1836,3417,949,332,42664,3553,192,206,88,84,4125,1376,110,124,91,230,1932,90633,7251,7651,1778,1074,108389
204,29,3606,3288,438,396,86,45,4259,3556,532,477,85,51,4704,3632,575,548,117,53,4923,3153,526,560,141,48,4433,1849,382,475,157,37,2898,478,225,325,156,17,1206,78,70,178,116,15,457,44,42,127,92,14,317,30059,3439,3925,1062,429,38912,2778,5,5,32,44,2866,1907,6,35,23,17,1983,1335,14,95,23,19,1482,1445,54,160,52,17,1725,1570,78,145,64,24,1881,1803,116,229,70,28,2243,1902,95,235,65,41,2342,1883,122,239,57,29,2339,1974,148,308,96,40,2569,1632,162,317,138,18,2269,766,96,253,174,17,1310,232,54,149,104,9,546,90,28,102,127,14,361,19337,979,2273,1014,305,23909,2156,167,270,115,68,2784,913,82,129,143,178,1446,52460,4668,6599,2337,982,67050
205,56,5178,4544,588,656,106,74,5965,5050,692,724,135,67,6661,5034,681,787,159,81,6739,4516,641,856,174,63,6258,2557,446,684,194,47,3934,678,280,413,165,33,1564,112,91,219,93,18,538,55,53,167,92,14,374,41865,4443,5877,1282,588,54060,4241,16,16,42,62,4377,3053,10,52,39,41,3191,2214,36,155,38,7,2459,2513,108,246,67,24,2952,2534,108,305,84,27,3066,2789,131,320,81,42,3363,3036,170,352,96,34,3682,3048,154,361,106,35,3709,3082,177,428,133,41,3868,2390,238,514,181,42,3366,1038,178,403,183,29,1836,387,81,199,126,15,814,172,50,187,117,14,543,30502,1466,3539,1301,424,37240,3644,201,340,132,111,4431,1334,91,170,163,307,2063,77348,6199,9931,2882,1431,97786
206,267,68895,51513,4252,2279,214,267,58532,45085,4486,2297,266,271,52399,36469,3905,2052,206,240,42875,27268,3046,1690,208,218,32430,14708,1934,1053,129,142,17954,4543,1127,636,86,59,6452,937,393,258,44,25,1657,358,182,142,39,17,737,425760,27485,16274,1725,2266,473519,11427,45,126,90,97,11791,29920,127,545,138,187,30915,22064,322,973,165,162,23690,18225,578,1245,189,132,20374,16898,767,1390,223,110,19387,15063,906,1379,234,106,17695,12703,876,1268,232,99,15179,10059,792,1060,191,97,12209,8690,771,979,195,80,10718,7096,827,965,204,80,9176,4097,683,801,190,62,5836,1483,373,384,133,45,2424,636,190,248,121,34,1226,158364,7272,11370,2311,1308,180615,19904,571,634,135,324,21563,8939,575,584,399,1224,11723,612964,35893,28858,4573,5124,687418
207,47,9402,7636,1242,525,101,40,9553,7635,1479,635,118,63,9927,6995,1388,658,98,54,9183,5848,1146,569,69,52,7681,3262,699,369,67,32,4437,1092,374,179,43,8,1694,233,158,70,25,14,496,62,62,35,15,7,179,67258,8458,4422,720,422,81284,5475,19,66,39,34,5629,8005,46,174,48,50,8324,4446,87,247,63,30,4868,3824,192,348,93,20,4475,3607,329,436,116,28,4519,4030,442,514,153,40,5180,4192,471,556,168,29,5413,3801,431,547,142,36,4957,3434,418,520,121,27,4511,2806,377,499,105,25,3805,1599,380,432,103,26,2552,644,232,238,71,22,1205,258,136,172,61,15,651,46119,3573,4753,1278,365,56092,3809,220,200,71,48,4348,1696,166,190,112,246,2406,118882,12412,9567,2179,1083,144126
208,65,9434,7877,1460,793,104,70,10311,8192,1785,897,133,76,11085,7552,1734,850,124,70,10326,6042,1430,744,97,68,8384,3532,953,509,72,44,5111,1201,493,261,37,21,2011,225,191,101,21,10,544,75,112,40,13,4,243,68327,10424,5922,793,567,86036,6539,14,43,53,34,6688,9143,54,184,49,50,9479,4461,81,263,46,30,4876,3608,218,466,79,28,4401,3648,331,631,142,30,4780,4069,478,733,158,32,5462,4333,556,813,164,50,5914,3771,477,731,141,28,5143,3496,446,650,129,38,4754,2833,526,620,131,38,4156,1692,467,508,150,32,2846,652,266,237,97,19,1270,274,131,132,95,17,655,48526,4043,6010,1434,425,60434,3569,275,273,73,59,4244,1903,189,204,95,304,2695,122323,14931,12411,2396,1353,153409
209,69,9126,7489,1213,712,74,65,9560,7979,1369,740,101,100,10283,7356,1276,683,123,90,9534,6240,1091,608,76,40,8050,3596,687,348,50,53,4736,1082,329,148,52,30,1639,178,137,60,22,12,410,53,49,34,16,0,154,66532,8323,5085,697,653,81293,7170,21,37,32,62,7331,7636,55,158,49,56,7958,4122,101,283,82,46,4639,4032,215,471,93,38,4847,4032,339,610,135,51,5159,4562,362,669,121,57,5772,4508,409,593,111,43,5662,4020,381,502,100,44,5047,3713,374,473,107,45,4711,2778,334,416,107,53,3697,1282,244,335,93,31,1981,416,160,143,84,10,813,170,82,87,40,3,380,48442,3078,4774,1155,543,57990,4145,223,258,88,94,4812,2171,182,193,124,331,2994,121288,11803,10319,2059,1623,147092
210,90,10641,9220,1113,572,84,94,11085,9482,1269,622,83,77,11532,8851,1193,545,90,103,10782,6959,891,431,66,79,8423,3827,558,266,68,35,4754,997,282,121,34,25,1453,207,98,41,20,6,362,73,50,21,9,0,155,76028,7542,4267,605,769,89205,4714,17,27,43,44,4848,5497,51,108,32,60,5756,3460,81,240,34,29,3844,3315,202,360,80,40,3996,3294,225,436,97,41,4084,3571,300,439,119,36,4461,3546,308,436,102,48,4436,3148,280,341,106,35,3906,2666,258,298,89,45,3357,1874,232,285,62,26,2478,895,156,186,67,32,1329,286,79,93,44,9,512,105,49,46,32,4,235,36370,2243,3297,902,438,43240,3638,188,157,80,89,4146,2181,198,205,102,371,3062,118215,10165,7926,1695,1655,139656
211,61,10860,9703,1444,763,104,82,12096,10295,1754,966,148,83,13242,9655,1797,1031,151,98,12734,7861,1520,856,142,81,10463,4544,927,579,94,45,6185,1417,490,264,54,19,2248,268,187,83,44,15,597,74,78,33,30,3,220,82196,10552,6546,966,692,100941,8908,18,37,54,66,9087,8296,31,195,49,55,8622,4001,91,312,62,24,4490,3903,215,490,101,34,4738,4231,320,682,173,36,5440,4976,433,745,150,42,6349,5140,484,721,169,39,6554,4792,478,645,156,52,6111,4420,449,672,162,40,5744,3626,477,675,152,43,4973,1802,420,510,160,37,2927,636,199,254,94,11,1200,249,97,150,92,15,596,54975,3718,6081,1582,484,66840,4577,328,355,122,100,5483,2276,151,200,174,383,3184,144015,14750,13182,2841,1662,176445
212,127,22598,20078,2070,1121,167,159,23597,20718,2456,1289,182,145,24786,18920,2404,1255,192,129,22897,14996,1915,1037,155,132,18223,8629,1101,695,106,71,10608,2557,572,300,65,57,3554,462,216,126,34,18,852,120,91,61,48,10,337,162899,14892,8903,1336,1224,189249,9813,21,53,82,79,10048,11821,85,256,118,73,12352,7212,194,467,115,59,8049,7262,403,686,174,69,8593,7345,534,862,208,57,9008,7874,587,941,247,90,9733,7646,609,882,229,74,9436,6548,516,729,186,73,8049,5825,489,766,183,59,7325,4652,571,712,173,59,6165,2338,401,459,146,46,3387,829,182,235,100,25,1376,312,89,152,91,20,673,79484,4689,7196,2046,783,94198,7373,352,363,136,158,8387,4298,341,314,238,646,5837,254044,20278,16775,3763,2806,297667
213,125,16665,13969,1687,1042,136,130,16969,13850,1711,1005,151,132,16848,12675,1525,883,160,139,15381,10118,1190,719,122,96,12246,5813,718,425,91,80,7130,1579,319,201,26,42,2166,275,129,50,22,11,494,77,44,29,17,6,168,113520,10802,7164,1035,1095,133621,8919,26,44,73,84,9149,10169,61,228,95,91,10644,6088,152,407,85,57,6786,5842,352,717,174,69,7154,5662,457,814,204,55,7187,5850,474,813,179,69,7384,5588,428,735,165,70,6983,4810,405,577,144,84,6025,4339,354,562,129,53,5445,3149,292,468,103,41,4051,1468,236,258,93,38,2082,466,92,99,61,14,732,184,34,40,30,5,295,62545,3363,5763,1532,724,73923,5598,257,303,88,163,6408,3629,236,296,178,496,4835,185285,14654,13524,2829,2482,218781
214,28,4838,4088,866,559,84,55,5652,4446,1092,647,78,39,6310,4188,988,611,93,51,5935,3411,821,530,70,43,4878,1917,529,338,64,36,2882,561,284,175,33,16,1062,108,111,63,20,9,314,35,45,38,20,3,140,37154,6038,4230,557,394,48362,4881,11,17,23,36,4974,3891,25,79,25,26,4047,2010,43,156,37,23,2272,2252,106,291,85,18,2747,2424,217,369,97,20,3122,2794,280,476,123,31,3708,2859,311,497,105,32,3818,2569,279,478,84,27,3433,2461,288,421,108,28,3302,1927,301,449,97,32,2803,1042,254,341,117,32,1781,336,115,169,80,21,718,153,65,76,54,9,348,29585,2305,3831,1029,336,37078,2471,187,253,73,47,3035,1164,108,135,79,209,1693,70365,8637,8447,1736,988,90174
215,31,3261,2699,464,404,124,38,3733,3126,544,471,182,43,4364,3089,577,534,232,58,4493,2748,535,588,312,51,4236,1685,407,425,242,44,2808,445,188,285,179,24,1127,77,88,118,90,9,385,45,65,101,85,13,309,26099,3558,3741,1709,412,35521,2370,3,3,59,29,2458,1593,9,36,27,22,1677,1246,14,73,25,11,1380,1348,47,131,58,16,1599,1373,66,140,59,22,1656,1491,98,161,55,15,1824,1650,99,162,63,25,1996,1589,108,174,78,33,1977,1675,114,200,97,32,2119,1303,114,216,121,40,1790,626,95,182,140,16,1061,214,60,110,85,7,473,85,19,97,120,9,327,16564,854,1689,980,262,20350,1935,157,193,109,65,2463,879,61,107,174,172,1390,45481,4624,5735,2973,910,59720
216,32,2979,2777,399,361,87,37,3659,3008,551,404,97,45,4111,2947,530,442,109,39,4063,2523,491,455,122,34,3628,1493,268,330,113,42,2251,419,152,181,94,19,861,82,48,68,55,6,262,49,43,59,44,3,193,24678,3075,2989,868,323,31929,2235,14,10,49,37,2345,1402,9,15,21,13,1465,1120,15,60,28,14,1232,1227,56,107,40,15,1443,1321,70,116,35,17,1559,1479,95,129,45,27,1777,1421,100,110,46,17,1699,1477,107,155,53,20,1814,1420,108,155,76,21,1776,1203,125,185,70,16,1603,579,66,151,77,23,887,163,40,67,50,8,332,84,20,73,66,4,248,15127,825,1346,652,230,18185,1962,125,148,74,70,2372,779,57,94,123,168,1226,42552,4079,4575,1715,790,53711
217,22,2764,2247,309,375,75,44,3044,2589,376,469,102,28,3569,2556,393,568,158,45,3716,2118,343,575,148,34,3219,1212,216,481,137,34,2088,343,149,269,118,18,901,67,45,145,74,7,344,28,25,108,73,7,240,21013,2356,3763,1027,303,28455,2126,6,14,32,35,2214,1627,7,29,18,23,1700,1073,15,58,23,11,1171,1126,40,118,38,14,1325,1238,65,139,38,11,1498,1350,79,172,57,11,1664,1430,81,176,44,25,1759,1405,73,187,57,12,1724,1324,80,244,63,25,1733,1074,90,247,73,11,1496,496,74,216,79,23,889,163,27,106,62,15,375,53,17,92,75,8,246,14478,657,1789,650,238,17803,1649,81,202,79,70,2084,688,44,87,99,126,1050,37828,3134,5844,1854,731,49392
297,0,11,23,0,0,0,0,24,20,0,0,0,0,23,17,0,0,0,0,15,13,0,0,0,0,16,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4,3,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,24,15,0,3,0,0,22,3,0,0,0,0,9,139,3,4,3,3,155
299,109,7695,3867,1734,2311,51,130,8091,3605,1877,2375,83,125,8067,3004,1617,2169,61,113,6965,2393,1257,1963,53,90,5753,1281,657,1039,39,65,3074,382,251,407,20,23,1082,78,81,106,15,5,288,54,21,43,14,11,139,37965,11304,17662,466,1004,68404,1730,5,145,44,26,1951,3298,61,647,53,48,4104,2506,146,975,56,69,3753,1981,223,1310,65,58,3633,1793,305,1368,92,55,3613,1980,397,1721,63,77,4250,2207,463,1969,82,62,4782,2235,417,1839,103,74,4668,2131,415,1831,75,84,4541,1683,371,1680,67,62,3861,924,237,787,51,36,2045,348,96,284,33,20,791,154,32,135,29,4,351,22969,3163,14695,830,684,42345,3240,431,1095,194,213,5166,1848,276,523,130,343,3122,66028,15169,33979,1616,2241,119037
301,19,5456,5120,748,380,57,40,6337,5142,746,427,65,39,6417,4804,763,461,58,31,6125,3788,690,385,44,34,4940,2182,412,274,41,33,2934,589,215,129,29,12,974,108,72,40,14,4,239,38,27,19,11,3,98,41017,4864,2900,412,285,49475,4622,3,28,34,23,4713,2925,15,80,29,13,3068,1766,44,129,39,8,1980,1703,95,173,42,14,2030,1795,158,251,47,15,2278,2011,190,297,56,22,2584,2005,177,329,62,17,2582,1811,188,283,67,21,2374,1647,209,272,66,21,2216,1272,198,300,82,20,1868,616,135,197,60,15,1016,223,62,86,37,9,412,70,24,43,25,5,162,22459,1506,2466,651,192,27275,2044,101,132,35,26,2341,1014,60,76,45,134,1330,66539,6531,5561,1145,643,80416
302,48,9079,8624,670,390,51,47,9776,8533,731,419,60,55,9802,8299,654,401,49,44,9450,6331,572,373,59,36,7363,3667,340,260,35,23,4322,997,193,141,34,31,1383,180,56,50,16,5,308,61,31,27,8,0,129,68748,4406,3008,369,385,76915,4976,9,25,16,28,5054,4858,15,82,9,26,4990,3044,49,145,15,18,3264,2811,112,231,39,15,3201,2676,139,235,36,10,3101,2919,153,283,40,17,3411,2822,142,310,48,25,3346,2533,161,253,40,17,2997,2291,125,231,47,18,2714,1710,140,226,47,19,2143,843,104,155,52,11,1159,269,59,82,30,11,445,93,33,53,23,3,205,31840,1239,2303,443,210,36033,3599,90,123,35,47,3888,1442,75,111,70,188,1893,105620,5810,5549,918,830,118730
303,69,11690,10546,1080,568,75,67,12344,10561,1180,626,114,59,12538,9520,972,627,96,59,11276,7643,933,512,66,59,9217,4402,579,377,48,34,5433,1267,287,182,34,20,1789,262,95,66,18,5,446,50,31,28,10,0,120,85807,7355,4503,638,512,98811,5528,16,58,43,37,5683,7000,50,171,40,28,7283,4487,127,290,76,36,5025,4070,241,405,98,18,4836,3859,278,449,97,35,4709,3906,300,465,97,25,4799,3564,298,499,87,18,4475,3055,256,401,86,34,3829,2711,241,361,86,20,3420,2067,255,315,103,20,2760,1104,211,279,82,13,1689,371,90,124,40,19,637,138,75,77,31,4,327,41866,2435,3895,971,305,49464,4382,134,166,72,62,4809,2001,127,144,88,253,2607,134055,10049,8706,1757,1131,155691
304,18,3630,2996,414,239,40,13,3699,3106,475,294,40,18,3931,2719,474,258,31,17,3500,2168,389,231,22,9,2820,1227,259,187,21,8,1705,431,147,85,13,3,676,74,53,41,14,0,180,18,26,10,5,3,64,27786,2882,1941,230,132,32969,3785,10,47,15,20,3876,4420,20,100,16,17,4568,1947,30,93,17,4,2092,1509,70,146,35,9,1777,1529,106,224,47,8,1910,1599,165,248,50,6,2061,1588,147,270,53,16,2073,1320,130,235,40,17,1743,1214,132,213,46,3,1615,939,145,223,43,11,1360,566,143,193,56,8,958,199,82,99,40,9,427,74,31,62,29,0,203,20694,1221,2142,481,132,24676,1893,80,86,28,21,2104,727,47,58,37,73,932,51105,4222,4222,771,361,60680
305,75,29015,25996,1835,877,75,96,28889,23700,1982,989,76,98,26855,19458,1752,910,94,76,22285,14322,1316,698,80,62,16482,7652,861,472,48,48,9076,2192,414,242,36,24,2903,357,145,97,28,10,638,118,66,36,7,3,232,198088,11602,6446,638,714,217492,7250,22,101,47,27,7450,13692,59,266,35,57,14108,8559,106,397,51,37,9143,7865,218,425,69,48,8629,7261,303,557,89,43,8250,6858,380,542,111,25,7909,5548,425,461,100,30,6569,4424,318,391,72,28,5233,3883,303,357,82,29,4648,2919,280,374,90,33,3695,1733,258,243,90,23,2341,605,140,159,73,14,987,227,74,95,62,14,466,70824,2876,4369,956,415,79437,9963,217,219,49,88,10535,3463,181,186,127,391,4346,282339,14870,11220,1778,1603,311812
306,41,6395,5961,664,598,96,54,7374,6219,803,685,150,63,7916,5777,785,734,128,73,7500,4740,713,755,163,41,6420,2835,486,530,133,45,4032,888,238,310,119,30,1582,168,106,139,74,14,509,55,45,84,67,9,255,49306,4782,4957,1105,487,60632,4156,3,12,32,44,4260,2688,12,54,13,21,2780,2363,31,128,34,29,2586,2369,90,215,62,25,2761,2644,99,310,62,30,3141,2725,148,360,94,28,3348,2697,159,330,81,30,3299,2486,178,349,79,33,3126,2375,167,378,67,34,3024,1951,127,374,116,28,2597,922,104,275,105,21,1422,340,73,129,79,16,638,115,46,89,72,10,334,27833,1225,3002,904,351,33309,2912,112,189,73,80,3366,1445,75,154,105,258,2038,81498,6198,8296,2176,1176,99348
