SA4_CODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
206,91,27,37,55,146,599,329,467,11,1754,13,29,15,42,42,120,45,170,4,486,20,153,120,91,90,85,41,44,130,762,2067,10650,9766,8642,8728,7963,3828,3812,1048,56501,69,116,39,36,50,57,9,19,18,404,92,839,141,39,36,30,8,9,35,1240,122,1493,499,104,55,41,16,13,55,2400,122,1219,987,251,114,74,13,32,33,2844,153,1001,1715,515,222,144,46,44,52,3882,267,951,2531,1601,845,492,109,110,80,6997,369,579,1961,2364,3258,1751,395,282,114,11089,553,430,1363,2385,7308,4784,1122,643,154,18741,750,375,836,1925,9115,6483,1879,1138,163,22663,545,247,481,1076,5889,4540,1691,1168,72,15708,459,168,293,621,3358,3253,1422,1088,51,10710,186,84,143,230,1324,1659,868,757,15,5271,240,96,167,302,1263,2240,1283,1513,39,7148,115,75,108,154,321,1075,618,1551,29,4054,44,101,142,130,326,312,91,106,121,1369,4089,7772,11422,11739,33488,26940,9583,8475,1029,114527
207,35,15,15,22,31,70,70,92,3,350,3,12,5,14,13,9,6,35,3,106,12,66,53,43,21,19,14,5,25,262,690,4598,3153,2899,2463,1494,913,862,218,17294,8,62,16,15,14,11,3,10,3,142,24,379,46,18,12,9,7,5,10,497,31,562,145,32,15,8,0,6,11,825,37,437,307,75,30,21,8,8,12,928,41,340,491,161,50,23,10,12,13,1151,62,320,693,447,189,93,31,33,20,1888,80,210,520,602,635,320,89,58,28,2540,76,174,319,612,1112,700,215,107,31,3350,115,118,209,429,1272,868,313,172,19,3510,83,74,92,213,792,599,253,175,14,2296,43,62,63,122,400,407,214,143,14,1474,21,21,40,47,165,198,99,114,4,704,18,50,47,53,134,222,133,166,10,826,5,34,26,32,42,77,46,115,8,389,5,27,54,45,62,50,12,18,24,303,654,2880,3063,2900,4928,3609,1437,1150,207,20829
208,14,21,7,7,26,74,43,57,3,250,4,14,10,9,10,12,7,19,0,87,13,71,47,58,30,25,13,8,42,297,666,4727,3462,3341,2710,1802,822,924,274,18734,6,60,19,18,13,15,3,12,4,152,21,369,39,15,4,3,0,3,5,465,29,602,138,37,7,4,0,6,9,835,37,480,306,61,24,20,8,5,12,951,30,367,517,144,40,34,10,13,19,1181,53,293,654,488,155,88,24,28,29,1808,68,240,468,668,621,330,90,62,20,2571,87,166,306,585,1047,663,213,116,24,3203,99,142,182,405,1113,850,310,183,25,3306,46,82,100,203,574,503,234,196,9,1949,37,76,71,99,275,277,163,146,17,1163,16,38,31,32,84,139,69,83,7,504,15,57,47,42,69,134,88,150,3,612,10,54,36,38,17,50,27,80,3,319,16,51,47,44,41,47,21,11,29,306,565,3083,2970,2888,4089,3168,1252,1101,210,19318
209,19,12,14,12,27,98,55,86,3,321,3,7,8,6,9,8,7,15,0,70,5,71,43,46,51,23,8,9,34,293,735,3916,3175,3358,2887,1943,903,974,330,18220,13,65,16,16,11,12,0,6,8,151,23,339,32,9,11,3,3,3,6,432,34,532,137,38,19,15,0,8,7,793,39,497,303,81,24,15,3,7,12,978,48,344,504,183,64,28,14,12,23,1205,72,297,746,522,208,110,28,31,38,2040,94,203,437,710,636,354,93,60,25,2612,87,130,249,619,974,681,174,126,29,3078,100,100,173,331,1026,729,253,181,18,2910,54,51,78,168,516,403,160,135,18,1584,30,53,48,77,228,267,100,100,9,911,16,21,23,36,83,114,75,55,3,429,7,22,27,26,66,104,72,114,6,447,4,21,22,19,26,32,16,64,3,212,4,37,32,48,52,41,11,11,32,267,620,2708,2842,2886,3950,2908,994,905,231,18050
210,21,10,10,19,22,78,77,87,5,322,9,10,3,6,7,11,12,26,8,90,8,41,30,47,26,12,14,14,46,236,622,2483,2343,2754,2516,1676,980,1102,307,14788,12,55,24,14,14,7,3,4,7,135,14,209,31,13,3,3,3,8,4,281,19,396,101,37,9,8,3,0,7,585,24,323,256,79,31,19,3,3,16,758,34,228,421,158,58,42,12,12,8,974,64,202,563,491,225,132,38,40,25,1774,77,138,336,600,692,377,111,60,27,2427,92,108,202,470,1267,859,247,167,39,3448,97,82,115,313,1299,933,401,274,30,3547,60,53,50,145,616,551,259,238,14,1986,46,45,45,62,330,323,203,205,8,1266,14,16,19,32,133,180,90,131,7,627,23,15,20,19,111,178,101,184,7,666,7,16,13,17,25,43,31,65,0,220,3,39,27,28,84,52,16,30,25,295,579,1924,2220,2471,4908,3718,1517,1416,228,18984
211,21,6,3,5,23,73,51,82,0,259,4,3,6,7,4,8,12,24,0,67,15,67,47,52,38,20,15,23,55,331,768,5004,3723,3753,2799,1640,879,933,309,19811,16,87,27,15,13,8,4,13,5,193,24,349,33,16,7,3,3,3,9,439,41,682,176,65,15,13,7,8,13,1019,34,650,407,92,29,26,7,22,24,1288,43,417,675,204,66,52,15,17,20,1510,85,409,838,656,227,121,37,28,14,2415,83,263,559,870,742,435,92,80,25,3145,104,183,319,732,1330,874,300,157,19,4025,120,149,190,441,1434,1019,377,267,14,4011,54,76,84,182,575,544,266,209,9,2000,29,60,72,101,320,359,171,187,9,1301,12,26,25,49,113,135,94,117,8,575,15,33,37,39,95,164,95,146,0,629,11,35,28,22,35,49,34,84,4,291,12,49,52,48,59,62,14,17,26,336,680,3471,3523,3524,5051,3854,1512,1356,202,23172
212,25,9,5,17,51,155,107,140,3,512,8,11,11,12,15,15,10,35,0,117,12,82,71,79,67,43,21,18,71,453,1047,5552,4718,5279,4478,3068,1368,1670,545,27721,27,114,40,40,28,19,8,20,11,303,32,534,53,24,12,9,8,6,16,699,53,917,236,84,27,23,4,15,27,1375,62,732,541,156,55,52,14,16,19,1650,88,536,937,345,112,75,21,22,24,2161,109,551,1274,997,480,271,45,75,36,3837,142,353,867,1332,1522,828,193,149,49,5428,206,228,516,1172,2847,1767,554,298,68,7663,206,203,274,713,2959,2164,840,534,46,7943,122,91,130,293,1504,1253,643,428,32,4501,62,71,92,173,673,702,351,394,21,2528,22,35,39,60,218,305,191,229,5,1106,36,39,36,48,165,315,203,341,3,1186,15,45,47,47,52,116,64,165,5,550,18,45,58,86,142,125,36,46,59,622,1208,4483,5137,5564,10796,8023,3179,2731,422,41539
213,32,7,10,24,40,114,81,178,8,477,3,9,9,11,14,26,8,42,4,129,16,64,50,69,76,40,14,22,56,407,919,4613,3927,4524,4148,3046,1402,1931,463,24970,18,86,28,14,21,19,10,10,3,204,38,328,46,11,21,8,0,4,5,455,36,571,165,50,22,17,0,7,18,901,46,537,393,96,38,32,6,17,14,1182,54,344,624,233,78,47,13,23,15,1423,92,329,809,728,288,196,40,50,20,2562,109,209,519,865,1079,561,127,106,45,3630,118,169,313,691,1760,1152,353,210,43,4815,131,86,171,417,1630,1334,498,366,30,4663,71,64,77,170,838,776,350,308,28,2671,43,39,41,87,380,421,230,289,5,1535,22,21,24,34,145,193,112,157,6,722,25,29,26,30,114,171,124,216,3,742,8,16,15,24,26,57,40,83,3,264,8,39,32,50,81,76,15,28,43,365,804,2865,3278,3513,6514,5055,1922,1868,293,26124
214,19,0,5,3,4,56,49,54,5,193,4,0,0,8,7,7,4,26,0,64,4,42,31,38,39,20,0,17,24,227,525,2803,2112,2426,1873,1164,696,728,198,12533,6,57,16,6,3,9,0,0,6,96,4,194,28,12,3,3,0,0,3,244,19,336,65,39,5,9,0,3,6,487,18,330,182,40,16,15,3,3,6,616,37,273,317,96,38,27,7,10,8,820,58,238,501,383,118,58,18,20,15,1408,39,139,304,526,361,200,58,36,15,1684,60,99,156,406,567,355,118,65,14,1835,63,82,106,215,486,361,154,105,16,1585,23,35,61,93,241,229,90,76,7,852,20,46,39,50,103,125,67,76,3,532,13,13,20,12,41,62,20,32,0,213,9,15,26,22,29,65,30,57,0,256,3,18,15,7,20,28,9,26,3,131,9,28,27,22,24,24,6,10,19,169,380,1905,1852,1934,2052,1570,599,521,117,10931
215,18,4,0,5,9,51,29,49,0,167,0,0,4,0,0,8,3,9,4,27,13,13,17,31,18,11,3,6,11,123,462,1102,1072,1421,1081,884,349,479,141,6992,7,13,8,5,6,4,0,4,0,52,6,66,17,3,4,6,0,6,4,114,21,148,44,27,3,8,3,10,9,258,15,146,109,41,32,14,3,10,6,366,22,118,151,69,32,36,3,8,7,456,33,113,235,236,109,69,12,19,7,842,38,73,140,267,315,156,44,28,12,1067,51,44,82,186,449,263,81,45,15,1207,33,33,38,85,322,260,85,67,9,938,22,17,35,47,162,117,67,44,4,518,9,10,17,28,76,68,40,42,0,289,3,3,7,8,18,32,21,20,0,108,3,12,8,6,22,29,10,33,0,117,3,8,7,10,6,8,7,12,0,61,0,12,15,30,16,19,0,3,9,98,263,815,893,1047,1568,1094,369,352,77,6472
216,8,0,0,3,9,35,19,32,0,113,4,0,9,3,3,5,0,12,0,40,0,22,14,15,6,9,9,3,20,106,327,981,970,1178,940,655,303,355,118,5821,3,15,5,5,3,3,0,0,4,41,9,88,9,7,3,3,0,3,3,115,14,121,31,19,0,0,0,0,4,190,13,130,90,35,14,8,8,5,9,318,21,105,166,69,33,16,4,9,3,435,31,101,238,185,103,45,20,16,7,753,38,63,129,227,262,123,24,33,7,910,35,30,75,181,392,241,75,68,4,1085,39,34,35,122,280,233,112,64,4,918,24,20,20,29,141,96,48,55,3,420,12,7,13,28,81,74,36,41,0,303,4,7,9,8,16,26,18,28,0,108,4,9,3,14,24,34,31,39,0,153,0,19,6,11,10,8,3,19,0,67,3,18,13,11,23,10,4,3,5,92,253,756,843,948,1374,928,371,385,58,5913
217,9,0,3,5,15,42,30,39,0,140,0,3,3,3,4,3,3,9,0,30,0,14,4,17,13,12,3,0,17,81,302,1058,892,1075,758,568,263,302,103,5319,9,14,0,10,0,3,0,5,4,34,3,63,11,6,4,0,0,3,3,94,8,136,32,19,6,4,0,0,9,209,18,124,86,27,19,3,7,16,4,293,21,96,153,51,28,28,3,12,4,400,32,84,214,204,86,43,15,18,8,703,35,54,131,214,204,98,33,33,11,802,26,38,72,190,351,199,81,31,11,1011,34,32,49,84,256,188,77,56,6,774,16,29,18,35,136,105,57,46,5,446,7,15,3,11,84,71,29,38,5,270,3,7,3,4,24,36,10,31,0,122,8,5,3,10,24,25,23,37,3,138,4,8,3,3,6,11,7,12,0,59,0,15,13,12,22,11,0,3,13,85,221,727,791,880,1238,816,356,340,75,5439
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,16,6,3,13,8,14,17,36,0,116,3,12,3,8,0,8,4,23,0,62,14,56,29,39,9,8,4,6,33,198,676,3691,2174,1852,725,595,301,478,244,10740,11,18,15,9,5,8,0,3,5,79,19,105,28,14,4,3,3,4,5,197,29,161,46,30,15,10,3,3,7,300,22,118,64,36,7,17,7,9,6,281,26,86,73,62,24,28,8,21,8,339,27,107,93,90,44,44,12,33,15,453,27,56,80,118,103,78,11,33,17,533,30,45,48,73,132,109,45,60,22,572,39,30,36,57,127,139,63,101,12,597,22,10,9,30,67,83,29,79,6,332,8,9,11,16,26,48,18,51,7,194,8,11,6,6,14,36,14,37,3,132,10,4,3,13,5,31,15,37,0,113,10,7,9,0,3,13,3,22,0,65,3,18,8,13,16,13,0,13,22,106,285,785,531,581,596,638,233,505,145,4300
301,7,3,0,9,23,25,35,41,0,137,0,3,3,3,0,3,0,4,0,24,4,15,17,22,11,14,9,7,27,130,311,1939,1433,1959,1481,834,407,541,127,9031,3,40,13,9,7,13,3,11,3,84,17,166,15,3,3,0,0,0,3,203,21,234,67,20,5,5,0,5,3,363,16,224,148,39,12,18,0,7,8,477,24,128,245,101,31,21,5,11,9,571,34,149,316,325,120,69,17,13,9,1047,40,82,202,382,396,184,66,58,15,1426,39,79,106,295,705,428,159,86,19,1915,64,47,92,186,732,532,247,177,16,2097,30,32,37,79,291,274,152,161,13,1057,12,34,32,45,137,180,64,136,0,636,3,14,8,19,51,78,39,73,0,281,4,13,15,30,57,76,45,116,0,362,4,13,7,22,22,30,21,55,0,176,4,18,12,20,24,22,11,9,4,128,307,1277,1321,1565,2589,1920,821,915,101,10817
302,17,3,9,19,48,66,42,68,0,271,3,4,3,7,3,11,0,8,0,39,4,22,21,22,25,18,4,11,17,146,556,2061,2013,2595,2291,1280,708,700,187,12400,3,23,14,4,6,7,0,4,6,78,8,160,15,7,9,3,0,3,3,213,18,231,58,19,3,5,3,4,3,358,14,206,139,34,22,11,5,4,5,446,21,175,271,112,37,24,4,12,4,664,44,134,423,367,151,80,19,26,14,1261,78,102,289,465,647,283,98,64,17,2045,83,60,156,366,1157,718,250,132,29,2952,118,58,129,283,1373,863,436,281,19,3557,90,43,54,172,711,571,304,266,13,2220,46,32,49,58,390,392,212,232,8,1417,25,9,11,20,148,152,115,110,0,586,21,15,17,23,125,166,129,217,3,726,3,17,7,11,28,47,28,74,0,215,4,4,18,23,48,41,13,15,19,184,589,1282,1662,1969,4866,3363,1610,1451,150,16930
303,15,5,4,8,29,79,39,73,0,256,0,3,3,11,12,16,7,26,4,81,4,35,18,26,17,19,6,12,27,166,601,3196,2902,3145,2734,1645,779,927,232,16160,10,31,27,8,4,6,3,5,3,100,18,263,27,15,6,7,0,8,3,345,18,407,114,23,11,16,6,7,11,604,37,394,241,63,23,18,3,6,5,798,39,267,427,175,56,35,10,21,7,1034,72,273,606,535,246,146,27,36,18,1952,100,145,359,675,826,441,130,95,28,2792,120,102,291,579,1702,927,361,209,33,4329,167,75,148,404,2025,1127,547,332,25,4859,93,51,74,190,989,744,375,277,12,2800,60,36,65,92,504,411,200,276,11,1642,19,15,29,37,178,165,88,155,3,682,18,23,34,44,137,205,124,216,5,803,3,26,23,23,16,49,42,103,5,292,5,19,30,28,74,42,19,20,25,261,778,2123,2490,2883,6809,4339,1931,1754,184,23292
304,13,7,5,5,27,57,31,53,0,194,0,7,4,7,3,5,7,10,3,36,3,17,19,22,16,11,3,12,16,119,439,2209,1372,1438,1309,1265,855,851,150,9881,3,32,8,3,3,6,0,0,0,57,14,143,13,7,0,3,0,0,3,184,20,232,42,16,4,0,0,3,9,326,11,168,101,31,6,0,4,3,3,332,17,130,150,58,18,12,0,5,3,394,28,132,199,180,55,28,9,12,4,651,26,81,156,194,185,89,24,27,8,789,32,43,74,170,355,194,74,36,9,985,41,46,56,110,480,259,112,84,7,1194,39,34,26,62,275,170,91,76,3,773,17,32,13,47,123,114,64,57,0,465,8,19,4,15,42,48,31,39,3,220,4,12,16,20,33,54,36,58,3,223,3,21,13,8,9,12,12,33,0,115,0,11,8,4,18,17,4,7,6,76,265,1141,884,934,1608,1000,449,432,73,6781
305,50,8,20,25,153,332,165,302,8,1061,4,9,13,18,17,31,10,75,3,192,7,51,30,32,35,32,16,21,54,284,999,4912,4392,4263,4297,3631,1757,1817,415,26493,34,54,20,17,26,18,4,6,5,184,43,430,66,15,13,8,3,6,11,601,54,671,275,48,41,11,8,10,18,1135,57,567,533,119,52,26,3,10,21,1392,87,495,798,230,138,67,25,20,23,1876,180,476,1225,767,503,216,56,62,32,3523,201,313,987,1154,1808,837,201,130,34,5671,324,227,679,1277,4160,1958,624,350,60,9651,491,233,448,1152,5884,2940,1069,621,75,12902,385,136,212,584,3798,2343,960,674,47,9136,260,97,133,343,2087,1565,692,592,31,5803,139,46,67,140,988,859,433,431,19,3117,124,53,79,165,935,1178,665,832,13,4041,35,56,44,68,134,433,289,692,3,1758,21,46,47,54,189,112,40,50,49,606,2425,3893,5624,6133,20745,12581,5066,4489,450,61406
306,18,8,6,9,47,95,48,91,0,310,0,0,5,5,6,7,3,11,0,49,12,22,17,34,21,20,8,13,33,182,526,1723,1945,2879,2603,1510,842,1115,221,13366,10,43,13,10,7,5,5,15,3,112,11,126,19,16,7,9,0,7,3,199,11,203,53,34,13,10,3,12,6,338,18,219,136,63,33,17,6,9,5,511,21,166,263,127,54,35,5,22,9,697,39,178,349,387,206,78,28,36,14,1303,66,119,189,493,641,265,101,82,16,1971,67,69,125,361,976,451,218,124,20,2407,73,46,92,247,951,500,261,190,19,2378,54,31,44,95,478,294,123,132,15,1258,36,24,33,55,247,206,96,125,4,820,13,12,12,22,98,89,35,69,0,347,11,17,14,14,58,74,46,75,3,314,3,17,13,6,16,13,4,34,0,121,3,19,25,29,37,31,12,7,12,166,436,1279,1385,1961,3814,2073,944,946,122,12954
307,6,0,3,3,15,39,25,42,0,146,0,3,3,0,4,0,0,5,0,19,4,13,12,12,12,5,0,6,19,87,236,724,795,1023,742,470,298,438,96,4824,3,31,10,9,9,8,3,16,0,80,9,88,12,3,0,6,3,8,11,143,4,147,39,18,8,7,3,24,6,254,8,141,58,32,11,10,4,13,0,277,19,78,140,68,27,23,9,17,3,383,25,99,180,172,111,50,8,34,6,691,20,56,101,179,222,118,59,61,12,818,21,50,64,141,325,195,96,67,12,973,28,31,33,100,305,204,100,118,6,924,24,24,13,34,134,105,56,87,3,484,11,14,8,26,50,52,41,63,0,259,12,4,7,12,16,28,16,45,0,131,8,4,8,10,24,28,19,61,0,165,6,8,8,11,3,19,7,37,0,93,8,13,9,5,10,11,4,10,8,79,208,781,682,827,1260,856,418,657,72,5757
308,12,6,5,8,40,66,42,69,0,246,0,0,3,0,3,10,5,12,0,38,5,27,22,26,14,4,3,8,11,117,478,1569,1424,2036,1702,1066,559,751,159,9739,10,47,10,7,3,11,0,19,3,114,9,129,19,14,3,3,3,3,3,187,16,222,51,22,18,3,5,10,3,359,25,218,132,51,30,10,3,12,5,492,28,138,227,117,53,25,14,17,6,626,44,117,311,317,193,88,35,32,13,1146,42,94,196,421,498,217,73,60,14,1609,64,77,107,307,705,413,167,105,16,1956,75,67,67,155,766,428,201,173,11,1947,57,47,37,76,443,257,140,156,9,1223,31,28,21,42,223,204,81,114,3,738,10,16,10,21,93,79,66,80,3,373,19,6,19,11,95,107,77,164,3,511,3,7,7,6,18,29,23,86,3,189,9,14,17,27,22,20,5,13,21,149,446,1226,1232,1604,3159,1900,889,1033,113,11613
309,28,4,16,29,54,116,71,114,3,430,8,20,13,27,14,28,13,43,5,169,13,71,60,85,55,37,5,22,51,399,1058,5474,4904,6571,5275,2970,1405,1715,452,29815,16,92,50,37,30,22,6,22,13,283,31,406,51,24,9,12,0,13,12,558,42,704,196,59,24,7,8,14,12,1068,32,707,436,130,48,52,11,36,21,1480,63,470,747,290,101,76,22,38,21,1829,109,480,1014,1078,493,231,63,84,37,3591,129,302,713,1261,1714,780,205,165,36,5315,162,214,392,957,2523,1339,508,327,52,6478,157,168,235,544,2120,1481,599,444,28,5781,104,108,123,247,946,787,375,368,28,3093,52,74,98,153,420,460,219,322,11,1815,26,27,39,53,153,174,97,179,0,765,22,37,43,66,130,210,124,243,5,880,6,57,39,60,36,81,26,143,4,461,8,53,37,66,97,63,20,20,43,415,983,3918,4213,5024,8864,5775,2289,2420,331,33808
310,12,4,3,9,65,76,54,108,3,333,0,3,3,3,3,5,0,12,3,30,14,27,22,45,34,16,5,15,28,209,633,2008,1986,2622,2846,1811,1007,1223,227,14363,5,22,17,9,6,7,0,19,6,96,13,164,12,8,6,8,0,0,10,220,13,244,54,16,10,9,3,7,4,355,13,227,132,46,23,17,3,7,4,463,27,174,222,92,39,24,13,7,10,599,42,148,339,356,157,86,23,36,19,1199,46,91,218,417,588,243,70,54,25,1747,61,69,121,309,1023,513,234,118,25,2478,88,36,73,187,986,580,315,229,15,2511,39,22,42,71,458,336,210,168,9,1351,23,21,23,49,221,190,134,150,3,811,8,11,11,14,86,84,45,54,3,319,7,7,7,18,65,92,60,95,0,355,7,3,11,4,12,23,19,43,0,123,4,17,21,26,36,35,11,22,20,189,395,1249,1312,1616,3722,2231,1138,1011,148,12819
311,9,3,6,5,31,48,28,63,3,196,3,5,0,8,4,5,4,6,4,37,0,18,25,18,17,13,7,15,26,139,424,1783,1828,2469,2169,1176,563,786,169,11369,6,58,9,12,9,7,3,7,0,115,9,144,16,7,3,6,0,7,3,201,18,251,58,29,18,8,0,3,10,399,12,243,165,66,44,18,5,9,6,572,29,186,292,136,57,27,5,8,4,748,41,186,356,355,198,112,28,33,21,1328,48,124,245,509,576,281,94,54,20,1948,75,63,147,344,979,528,214,114,15,2478,76,55,78,200,857,595,279,183,9,2331,54,22,41,87,407,267,156,146,9,1188,19,13,27,42,182,170,90,131,8,684,15,11,11,15,45,62,43,57,3,265,9,12,8,26,40,74,30,119,3,317,4,5,9,13,9,16,9,43,3,108,6,19,17,19,30,41,12,13,17,170,415,1390,1486,1870,3464,2205,971,920,136,12858
