SA4_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
317,498,8,11,6,5,525,23,0,8,0,0,32,50,8,5,3,0,67,452,48,27,13,3,535,163,11,9,0,0,183,38,3,7,4,0,53,7,3,3,0,0,14,1402,81,126,39,21,1663,173,8,7,5,0,198,54,3,15,0,3,74,285,30,24,3,0,344,1543,53,83,30,25,1740,602,48,45,10,38,742,55053,3666,3723,1077,575,64098
318,1011,9,34,9,10,1071,45,5,10,0,3,56,78,0,3,3,0,88,591,50,31,10,3,687,142,4,9,0,3,161,131,3,34,10,0,172,3,3,0,0,0,11,2790,145,237,33,14,3218,311,5,23,11,0,356,95,16,31,14,6,159,217,14,10,3,0,244,2103,123,130,37,19,2409,919,65,85,52,60,1177,85159,4782,5823,1594,860,98214
319,679,20,24,11,13,744,29,4,8,0,0,36,37,3,4,3,0,46,419,53,67,22,7,566,96,9,3,0,0,106,90,7,14,3,3,114,11,11,9,0,0,27,2599,193,365,108,38,3298,179,21,19,12,0,236,73,18,14,4,3,110,113,13,9,8,0,140,1284,99,127,64,26,1598,1136,80,173,85,68,1549,73873,5096,8493,3234,1143,91831
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,174,12,15,6,0,202
399,257,28,75,5,0,361,53,11,53,0,3,119,69,17,25,0,4,115,456,87,195,7,5,750,67,14,16,0,3,98,58,3,52,3,3,122,11,3,21,0,0,31,2768,613,1953,61,79,5487,191,26,109,3,3,332,149,41,60,12,4,263,113,17,57,3,0,194,1895,342,1078,66,65,3441,890,134,400,34,94,1556,58103,10357,27359,1522,1571,98920
401,2054,16,34,5,17,2126,645,39,41,4,4,743,503,27,33,16,0,592,1260,66,90,13,4,1431,794,24,34,9,3,873,482,33,36,17,7,569,66,10,4,5,0,83,12861,799,922,130,81,14800,815,57,58,5,0,939,1448,96,156,41,21,1759,295,10,14,0,0,321,7578,378,479,102,107,8649,1626,128,148,29,112,2042,186414,11646,12679,2267,1645,214651
402,1359,26,52,10,3,1445,329,24,58,9,3,419,161,17,7,3,0,188,531,24,36,4,3,591,303,21,23,5,3,352,238,7,22,7,0,270,43,4,4,0,0,54,8461,511,861,105,68,10009,265,12,23,4,7,313,1389,182,568,168,35,2344,164,4,12,0,3,187,4825,309,547,131,94,5905,1271,84,150,26,106,1637,108570,5750,8709,1623,1205,125856
403,815,13,21,6,9,858,286,26,41,8,5,370,141,14,15,8,0,177,579,55,69,4,5,712,201,11,12,4,4,231,113,7,25,5,0,148,22,4,8,0,0,31,8144,553,1094,151,89,10026,303,21,27,0,4,359,286,33,54,15,5,392,103,0,10,0,3,116,2442,164,276,48,28,2948,804,65,107,21,53,1051,82099,5689,9085,1491,902,99265
404,1373,13,28,7,15,1432,426,30,46,4,3,505,146,17,10,0,0,177,615,16,31,0,3,665,340,13,19,0,3,376,227,10,23,9,0,267,33,5,3,0,0,41,7599,354,429,47,68,8510,280,15,19,5,0,322,1630,144,310,40,33,2159,142,0,3,0,0,141,4707,265,391,70,70,5507,1207,95,96,4,88,1494,107555,6097,6617,980,1145,122391
405,204,9,3,8,9,228,15,0,0,0,0,13,12,0,0,0,0,14,120,9,15,0,0,140,28,5,3,0,0,36,31,4,7,3,0,42,3,0,0,0,0,3,1387,93,222,62,30,1798,57,0,12,3,0,78,34,9,11,9,0,58,27,0,3,0,0,33,337,21,49,8,4,414,550,50,114,52,55,825,30455,2691,5151,1986,658,40942
406,317,3,3,0,7,337,21,0,3,0,3,30,15,0,0,0,0,11,197,5,3,0,0,212,80,0,0,0,0,87,27,0,3,3,0,37,4,0,0,0,0,3,1439,62,116,26,20,1651,47,0,9,0,0,58,33,0,3,3,0,42,69,3,3,0,0,72,410,31,33,3,4,481,545,29,57,33,37,709,30344,1714,2926,1047,498,36522
407,611,3,7,7,12,639,15,5,3,0,0,19,17,3,3,0,0,21,175,13,25,7,0,224,71,3,5,0,0,76,60,10,0,5,0,80,11,3,8,4,0,19,2078,146,370,110,37,2737,103,9,26,4,0,149,127,18,13,10,7,171,64,6,0,3,3,78,1146,43,80,25,55,1347,1075,91,185,89,76,1519,52142,4305,8175,3132,1073,68823
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,64
499,93,0,24,0,4,122,57,17,44,3,0,123,19,5,6,0,0,32,87,8,39,5,0,136,31,0,19,0,0,49,31,0,15,0,3,42,0,0,7,0,0,8,1373,236,1229,21,37,2897,44,3,27,0,3,78,100,16,60,3,0,181,25,0,0,0,0,28,656,107,368,23,23,1175,313,43,213,12,46,627,18802,2837,11594,492,577,34306
501,863,6,12,8,16,907,53,8,8,7,0,71,96,4,11,9,0,114,1072,69,94,27,9,1264,70,5,4,0,0,73,89,8,9,6,0,113,5,0,0,0,0,11,4489,291,672,171,60,5679,182,27,36,17,0,260,73,14,20,14,3,118,372,31,35,3,0,439,1467,87,128,30,15,1729,876,89,144,48,55,1204,57099,4071,6854,2081,847,70945
502,392,3,15,0,4,422,21,3,0,0,0,28,59,16,4,0,0,80,456,45,56,12,3,564,56,3,9,0,3,68,75,7,7,0,0,90,0,0,0,0,0,3,3141,240,402,67,30,3871,58,5,11,4,0,80,36,3,7,0,0,53,112,14,12,7,0,143,549,36,64,12,6,664,272,13,31,10,14,341,21649,1581,2355,499,259,26336
503,2548,21,25,11,13,2626,684,36,51,5,8,781,2377,130,79,28,7,2621,5428,331,215,25,33,6031,1199,27,29,4,5,1265,704,25,27,6,3,765,97,10,17,9,0,126,23940,1247,1094,128,113,26516,1364,62,50,17,3,1498,1500,136,174,64,13,1889,1643,80,52,13,4,1790,14978,518,551,98,114,16249,1503,74,89,26,103,1792,206193,10995,8960,1500,1296,228947
504,1539,15,33,10,14,1609,223,25,47,9,4,305,456,29,33,7,0,526,1520,164,119,17,11,1830,287,22,22,8,0,338,258,6,20,0,5,290,21,8,6,0,3,34,7371,684,872,123,61,9112,274,34,27,8,0,335,1111,114,280,60,16,1588,513,46,31,9,4,605,4621,343,459,102,60,5584,829,50,89,20,51,1037,73819,6230,7140,1443,756,89384
505,1829,27,44,14,13,1928,415,52,120,15,5,602,756,55,60,7,10,892,4335,556,574,102,30,5595,403,30,25,3,9,466,400,16,47,12,9,478,43,13,12,7,0,73,19952,1742,2585,286,174,24735,524,51,56,11,3,647,1700,180,486,109,31,2503,1233,126,106,24,6,1500,7962,623,967,174,123,9846,1203,94,149,25,97,1566,130916,11877,14344,2256,1288,160681
506,3657,47,67,15,26,3807,373,27,53,3,3,461,1699,140,143,25,16,2019,3607,216,213,34,18,4096,1125,72,96,10,14,1315,754,21,52,8,3,842,92,41,32,5,0,166,17652,1302,1526,204,120,20803,671,33,48,8,0,767,1235,108,254,43,28,1663,1218,68,53,15,15,1366,11173,639,833,147,146,12937,1723,118,169,41,95,2145,174207,11649,12529,2353,1553,202292
507,3065,27,35,16,25,3168,261,22,40,3,3,329,1059,90,79,18,6,1249,2772,193,214,43,18,3244,551,25,39,7,3,622,457,17,36,7,5,527,36,10,16,3,3,64,16023,1068,1567,209,127,19001,571,40,51,3,4,671,431,65,138,33,13,685,818,56,59,14,4,948,6499,464,564,94,51,7672,1284,82,128,21,80,1590,131011,9108,10642,2048,1172,153980
509,888,3,8,7,16,925,31,3,0,0,0,33,57,3,3,6,0,75,569,52,78,19,3,716,42,3,0,0,0,47,94,0,4,6,4,114,3,0,0,0,0,5,2955,222,554,203,54,3985,132,8,25,11,4,181,52,14,25,12,0,100,203,6,11,12,0,231,1097,52,84,54,19,1308,797,99,196,102,76,1279,39895,4346,7606,3526,833,56206
510,1265,4,7,0,12,1302,71,0,4,0,0,76,150,3,6,0,0,158,1063,20,25,5,3,1117,127,3,3,0,0,139,198,3,8,3,0,217,12,0,0,0,0,14,4651,96,146,22,41,4957,236,10,8,3,0,247,107,6,20,4,3,137,511,5,4,6,3,529,2193,55,41,8,20,2315,840,31,57,13,46,986,63117,1695,1683,466,590,67549
511,898,4,14,7,11,935,36,0,3,0,0,40,78,3,7,0,0,92,935,39,46,7,10,1034,97,4,3,0,0,103,158,3,14,0,0,176,4,0,0,0,0,8,3027,169,216,64,21,3494,124,6,9,3,0,139,64,30,46,14,3,169,396,11,10,4,0,427,1294,67,105,25,21,1509,666,48,80,36,45,870,45980,2856,3419,1120,563,53941
597,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,184,6,0,0,3,193,19,0,0,0,0,19,4,0,0,0,0,4,8,0,0,0,0,8,49,0,0,0,0,47,5,0,0,0,0,5,1533,22,23,5,8,1595
599,184,19,44,6,5,252,57,11,77,3,3,146,142,23,58,0,3,226,532,54,179,6,4,768,48,7,16,0,0,70,97,4,33,3,3,136,24,7,8,0,0,34,3482,632,2754,77,110,7056,87,11,60,4,4,172,114,22,59,7,3,212,197,17,50,0,0,269,1367,216,829,31,54,2500,485,73,248,26,40,878,31866,4658,16258,754,848,54378
601,365,5,10,3,4,386,89,11,21,0,0,120,113,10,12,3,3,135,420,47,42,5,3,514,91,3,11,0,0,100,159,3,21,8,3,189,10,5,3,0,0,18,3429,231,481,60,29,4230,378,20,57,7,4,473,84,10,25,0,4,123,82,5,0,0,0,97,1835,88,200,24,22,2166,1175,49,95,21,95,1446,87152,4358,7171,1005,974,100657
602,199,7,3,8,4,215,38,4,5,0,0,45,54,0,6,0,0,60,158,17,23,3,0,209,46,3,3,0,0,52,42,0,4,0,0,57,5,4,0,0,0,14,1549,121,240,65,22,1993,126,4,12,8,0,149,45,0,13,3,0,61,30,0,5,3,0,35,730,56,80,18,19,898,815,72,99,29,37,1054,44812,2847,4450,1138,596,53845
603,14,0,0,0,0,16,8,0,3,0,0,14,3,0,0,0,0,3,17,6,9,4,0,35,9,0,0,0,0,15,3,0,0,0,0,8,0,0,0,0,0,0,253,41,131,20,7,449,28,3,11,5,0,48,3,0,0,0,0,3,4,0,0,3,0,10,145,8,22,9,4,189,227,26,46,23,31,352,6397,568,1574,513,196,9257
604,138,3,4,9,3,153,11,0,3,0,0,13,17,3,0,0,0,20,98,12,10,4,0,130,34,7,6,0,0,51,33,0,5,0,0,44,3,0,0,0,0,4,984,89,140,46,16,1279,66,8,8,3,3,88,16,4,0,0,0,18,33,3,0,3,0,40,336,19,36,16,0,409,762,46,100,28,52,983,35637,2029,3190,936,613,42413
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,55
699,12,0,3,0,0,15,3,3,6,0,0,13,8,0,4,0,0,12,9,3,11,0,0,21,4,0,0,0,0,5,4,3,3,0,0,10,0,0,0,0,0,3,166,18,164,3,6,353,11,3,12,0,0,23,0,0,0,0,0,3,0,0,0,0,0,3,74,10,27,3,0,119,141,14,70,3,10,243,5407,613,2815,126,170,9132
701,3036,32,63,17,33,3181,51,3,5,0,0,62,144,9,9,0,0,163,500,12,19,3,3,540,358,19,16,0,3,399,345,5,52,8,10,428,19,3,3,0,0,24,3279,170,160,19,27,3659,244,4,12,0,0,270,300,36,95,17,3,457,319,11,3,0,0,340,4141,180,224,44,38,4629,869,58,52,26,68,1071,64902,3172,3030,572,706,72381
702,649,7,12,5,9,682,24,0,0,0,0,19,38,0,0,0,0,38,205,5,12,3,0,229,92,3,0,0,0,98,76,0,5,0,0,90,7,0,0,0,0,7,1090,56,67,10,10,1232,484,3,6,0,0,498,65,18,37,6,3,125,193,0,6,0,0,203,1181,30,53,8,11,1278,540,29,40,14,18,640,30573,1238,1163,266,364,33604
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,9,0,0,0,0,0,0,88,3,4,4,0,91
799,49,0,3,0,0,51,0,0,0,0,0,4,6,0,0,0,0,6,9,0,0,0,0,12,3,0,0,0,0,3,10,0,10,0,0,23,0,0,0,0,0,0,133,18,44,3,0,201,12,3,3,0,0,11,17,0,3,0,0,23,7,0,0,0,0,9,96,4,25,3,0,131,48,8,17,4,10,79,2491,331,736,60,61,3674
801,2603,40,37,14,18,2711,434,40,38,0,0,511,528,22,19,4,0,573,1330,69,54,7,4,1458,1757,42,44,10,4,1851,730,32,36,9,6,813,118,11,12,0,4,148,8227,413,392,48,37,9119,1526,68,71,8,6,1680,1805,93,127,36,20,2085,457,17,10,0,3,486,10989,469,493,98,93,12146,1224,73,59,11,72,1441,201277,9191,7720,1301,1151,220639
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,19,5,4,0,0,29,4,0,4,0,0,15,3,0,0,0,0,7,18,0,7,0,0,26,18,3,6,0,0,29,5,0,0,0,0,10,4,0,0,0,0,4,138,19,70,0,0,223,22,0,3,0,3,36,24,6,11,3,0,43,0,0,0,0,0,0,237,72,104,5,13,424,54,4,18,5,6,84,4341,805,1533,69,78,6817
901,33,0,3,0,0,42,4,0,0,0,0,4,34,0,4,0,0,38,15,4,0,0,0,23,0,0,0,0,0,3,20,0,0,0,0,20,0,0,0,0,0,0,99,6,15,4,3,122,3,0,4,0,0,7,3,0,0,0,0,6,4,0,0,0,0,3,59,7,14,4,0,77,46,3,7,0,8,69,2215,93,272,49,62,2692
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,4,0,0,0,4,92,13,11,3,0,118
