SA4_CODE_2016,Mng_Mng_nfd_M,Mng_Mng_nfd_F,Mng_Mng_nfd_P,Mng_ChiefEx_GMng_legs__M,Mng_ChiefEx_GMng_legs__F,Mng_ChiefEx_GMng_legs__P,Mng_Farmers_FMng_M,Mng_Farmers_FMng_F,Mng_Farmers_FMng_P,Mng_Spec_Mng_M,Mng_Spec_Mng_F,Mng_Spec_Mng_P,Mng_Hosp_ret_svce_Mng_M,Mng_Hosp_ret_svce_Mng_F,Mng_Hosp_ret_svce_Mng_P,Mng_Tot_M,Mng_Tot_F,Mng_Tot_P,Pro_Pro_nfd_M,Pro_Pro_nfd_F,Pro_Pro_nfd_P,Pro_Arts_media_Pro_M,Pro_Arts_media_Pro_F,Pro_Arts_media_Pro_P,Pro_Busin_HR_mkting_Pro_M,Pro_Busin_HR_mkting_Pro_F,Pro_Busin_HR_mkting_Pro_P,Pro_DesEng_sci_tspt_Pro_M,Pro_DesEng_sci_tspt_Pro_F,Pro_DesEng_sci_tspt_Pro_P,Pro_Educ_Pro_M,Pro_Educ_Pro_F,Pro_Educ_Pro_P,Pro_Health_Pro_M,Pro_Health_Pro_F,Pro_Health_Pro_P,Pro_Inf_Com_Tec_ICT_Pro_M,Pro_Inf_Com_Tec_ICT_Pro_F,Pro_Inf_Com_Tec_ICT_Pro_P,Pro_Leg_soc_welf_Pro_M,Pro_Leg_soc_welf_Pro_F,Pro_Leg_soc_welf_Pro_P,Pro_Tot_M,Pro_Tot_F,Pro_Tot_P,TecTW_TecTW_nfd_M,TecTW_TecTW_nfd_F,TecTW_TecTW_nfd_P,TecTW_Eng_ICT_STecs_M,TecTW_Eng_ICT_STecs_F,TecTW_Eng_ICT_STecs_P,TecTW_Auto_eng_tds_wks_M,TecTW_Auto_eng_tds_wks_F,TecTW_Auto_eng_tds_wks_P,TecTW_Const_tds_wks_M,TecTW_Const_tds_wks_F,TecTW_Const_tds_wks_P,TecTW_EleTec_telco_tds_wks_M,TecTW_EleTec_telco_tds_wks_F,TecTW_EleTec_telco_tds_wks_P,TecTW_Food_tds_wks_M,TecTW_Food_tds_wks_F,TecTW_Food_tds_wks_P,TecTW_Sk_ani_hort_wks_M,TecTW_Sk_ani_hort_wks_F,TecTW_Sk_ani_hort_wks_P,TecTW_Oth_TecTW_M,TecTW_Oth_TecTW_F,TecTW_Oth_TecTW_P,TecTW_Tot_M,TecTW_Tot_F,TecTW_Tot_P,CoPSW_CoPSW_nfd_M,CoPSW_CoPSW_nfd_F,CoPSW_CoPSW_nfd_P,CoPSW_HlthWlfSptWs_M,CoPSW_HlthWlfSptWs_F,CoPSW_HlthWlfSptWs_P,CoPSW_Carers_aides_M,CoPSW_Carers_aides_F,CoPSW_Carers_aides_P,CoPSW_Hosp_wks_M,CoPSW_Hosp_wks_F,CoPSW_Hosp_wks_P,CoPSW_ProtecSvcWks_M,CoPSW_ProtecSvcWks_F,CoPSW_ProtecSvcWks_P,CoPSW_SptsPsnlSvceWs_M,CoPSW_SptsPsnlSvceWs_F,CoPSW_SptsPsnlSvceWs_P,CoPSW_Tot_M,CoPSW_Tot_F,CoPSW_Tot_P,ClAW_ClAW_nfd_M,ClAW_ClAW_nfd_F,ClAW_ClAW_nfd_P,ClAW_OfMngs_ProgAdm_M,ClAW_OfMngs_ProgAdm_F,ClAW_OfMngs_ProgAdm_P,ClAW_PsnlAs_secretaries_M,ClAW_PsnlAs_secretaries_F,ClAW_PsnlAs_secretaries_P,ClAW_GnrlClerWs_M,ClAW_GnrlClerWs_F,ClAW_GnrlClerWs_P,ClAW_InqClks_recepts_M,ClAW_InqClks_recepts_F,ClAW_InqClks_recepts_P,ClAW_Num_clerks_M,ClAW_Num_clerks_F,ClAW_Num_clerks_P,ClAW_Clerl_OfSuptWs_M,ClAW_Clerl_OfSuptWs_F,ClAW_Clerl_OfSuptWs_P,ClAW_Oth_ClAW_M,ClAW_Oth_ClAW_F,ClAW_Oth_ClAW_P,ClAW_Tot_M,ClAW_Tot_F,ClAW_Tot_P,SWs_SWs_nfd_M,SWs_SWs_nfd_F,SWs_SWs_nfd_P,SWs_Sales_reps_agnts_M,SWs_Sales_reps_agnts_F,SWs_Sales_reps_agnts_P,SWs_SalesAs_SalesPsns_M,SWs_SalesAs_SalesPsns_F,SWs_SalesAs_SalesPsns_P,SWs_SalesSptWks_M,SWs_SalesSptWks_F,SWs_SalesSptWks_P,SWs_Tot_M,SWs_Tot_F,SWs_Tot_P,MaOpD_MaOpD_nfd_M,MaOpD_MaOpD_nfd_F,MaOpD_MaOpD_nfd_P,MaOpD_Ma_StatPlntOps_M,MaOpD_Ma_StatPlntOps_F,MaOpD_Ma_StatPlntOps_P,MaOpD_MobPlntOps_M,MaOpD_MobPlntOps_F,MaOpD_MobPlntOps_P,MaOpD_RoadRail_dvrs_M,MaOpD_RoadRail_dvrs_F,MaOpD_RoadRail_dvrs_P,MaOpD_StorPsns_M,MaOpD_StorPsns_F,MaOpD_StorPsns_P,MaOpD_Tot_M,MaOpD_Tot_F,MaOpD_Tot_P,Lab_Lab_nfd_M,Lab_Lab_nfd_F,Lab_Lab_nfd_P,Lab_Clnrs_lndryWs_M,Lab_Clnrs_lndryWs_F,Lab_Clnrs_lndryWs_P,Lab_Const_and_Min_Lab_M,Lab_Const_and_Min_Lab_F,Lab_Const_and_Min_Lab_P,Lab_Factory_ProcWs_M,Lab_Factory_ProcWs_F,Lab_Factory_ProcWs_P,Lab_FarmFrstyGrdnWs_M,Lab_FarmFrstyGrdnWs_F,Lab_FarmFrstyGrdnWs_P,Lab_Food_prep_asts_M,Lab_Food_prep_asts_F,Lab_Food_prep_asts_P,Lab_Oth_Lab_M,Lab_Oth_Lab_F,Lab_Oth_Lab_P,Lab_Tot_M,Lab_Tot_F,Lab_Tot_P,Inad_des_M,Inad_des_F,Inad_des_P,NS_M,NS_F,NS_P,Tot_M,Tot_F,Tot_P
308,141,61,206,375,155,536,1710,870,2577,2390,1187,3582,1639,1936,3578,6264,4214,10478,49,75,126,106,142,249,948,1380,2327,1614,532,2142,999,3143,4144,1074,2970,4042,306,81,384,348,694,1045,5448,9007,14450,174,10,186,1973,460,2433,5342,97,5438,1551,33,1580,2499,74,2575,754,551,1306,534,247,784,764,695,1457,13593,2160,15753,0,3,5,299,975,1273,484,3850,4331,363,1431,1794,999,281,1280,304,747,1049,2445,7287,9739,10,14,26,396,1704,2101,11,604,615,184,2432,2617,146,1735,1886,213,1863,2078,259,377,633,691,959,1654,1915,9697,11613,4,15,14,509,556,1059,1835,4418,6251,293,1040,1336,2640,6024,8657,230,6,240,4466,369,4834,1123,54,1174,3022,396,3417,596,116,710,9428,940,10370,279,48,331,784,1956,2743,1390,56,1445,1016,395,1413,878,304,1179,625,814,1438,1327,570,1896,6296,4139,10440,545,208,759,314,272,588,48889,43955,92845
309,675,320,992,2030,701,2737,377,181,556,8481,4599,13075,6132,6048,12175,17693,11840,29537,221,277,495,960,907,1863,4584,4894,9479,3540,1632,5171,3011,7639,10653,3318,8456,11770,1622,289,1911,1098,1815,2915,18354,25907,44265,370,8,380,3206,1059,4263,5983,89,6069,6602,116,6712,3933,82,4019,3737,1384,5120,1711,801,2512,2711,2079,4790,28246,5615,33866,10,13,22,653,2100,2752,1244,9342,10588,2555,6333,8890,2096,483,2578,1858,3128,4992,8417,21396,29815,14,55,69,1135,4714,5848,63,2178,2240,658,5536,6193,777,5867,6637,1029,6150,7175,776,663,1443,1778,2422,4201,6232,27581,33808,25,39,67,3620,2987,6600,6607,12449,19057,1259,3416,4675,11507,18889,30395,211,16,233,3010,682,3689,1768,96,1863,5892,422,6314,1779,466,2247,12660,1691,14348,634,76,710,2888,4320,7205,3539,70,3611,2045,963,3008,946,345,1290,2354,1838,4191,3162,1102,4260,15567,8705,24279,1514,940,2460,910,780,1694,121100,123360,244461
310,211,90,300,670,170,839,1000,450,1455,4136,1818,5952,2006,1805,3808,8021,4334,12360,68,73,138,172,185,356,1438,1441,2882,1513,490,2003,1284,4050,5332,1327,3202,4532,477,86,560,486,1007,1494,6765,10531,17293,192,11,203,1326,368,1696,4965,76,5038,2007,47,2059,1791,46,1841,986,491,1482,761,408,1172,693,704,1399,12728,2149,14878,0,4,6,629,1267,1894,749,5679,6428,365,1392,1761,2315,799,3120,395,759,1153,4461,9901,14363,15,12,25,464,1581,2044,16,568,585,321,2287,2610,190,1790,1981,408,2201,2608,331,283,619,1184,1166,2349,2924,9891,12819,13,16,29,933,744,1684,2532,4455,6986,447,1170,1622,3931,6388,10320,165,17,178,1865,265,2135,1911,83,1995,3764,264,4031,1489,441,1930,9189,1073,10264,377,59,439,1003,1633,2640,1234,36,1268,3287,1877,5160,758,305,1065,767,820,1588,1513,501,2015,8944,5234,14176,752,348,1097,479,290,773,58192,50139,108330
311,239,90,326,669,198,866,445,187,627,3318,1529,4847,2111,1831,3941,6776,3841,10612,38,57,88,163,180,351,1302,1418,2718,871,478,1350,1194,3977,5175,1085,2864,3944,494,73,566,432,1023,1457,5578,10078,15657,164,5,170,1146,345,1489,2933,36,2970,2558,81,2640,1706,49,1753,743,389,1138,569,368,939,979,716,1690,10794,1987,12781,0,3,3,365,980,1342,685,5643,6331,277,1143,1422,781,258,1036,406,826,1233,2518,8855,11369,7,20,25,430,1850,2276,14,626,642,280,2285,2562,144,1865,2009,419,2413,2833,454,369,830,775,904,1683,2529,10326,12858,11,16,26,1162,890,2054,2840,4936,7776,431,1290,1722,4453,7128,11583,108,4,111,1012,226,1241,1000,38,1036,3107,253,3364,1102,263,1361,6319,796,7108,326,36,361,872,1323,2194,1551,39,1588,1247,693,1933,514,323,837,810,836,1641,1448,611,2067,6765,3859,10623,506,346,852,411,311,717,46636,47521,94157
312,139,55,193,382,106,481,1550,609,2167,1924,899,2824,1366,1698,3064,5355,3366,8722,20,29,50,104,126,232,772,1125,1890,1462,462,1924,607,2230,2841,650,2240,2890,166,41,204,196,486,686,3982,6731,10716,118,6,129,1568,412,1979,5526,111,5638,1216,25,1244,1940,80,2020,706,478,1190,395,205,599,450,557,1004,11924,1875,13796,0,0,0,187,634,820,202,2787,2990,346,1274,1616,569,175,744,227,647,875,1524,5509,7039,4,12,15,245,1320,1562,8,424,435,97,1902,1998,81,1263,1340,138,1628,1769,197,305,501,465,680,1148,1239,7537,8774,3,4,10,341,484,822,1405,3456,4856,196,863,1056,1940,4800,6743,212,19,230,3802,428,4229,1126,65,1195,2770,492,3262,522,143,662,8437,1140,9576,213,43,253,580,1685,2266,966,39,1001,643,323,963,907,337,1237,412,642,1056,1184,512,1688,4901,3573,8474,461,188,647,318,244,562,40082,34964,75048
313,118,67,186,341,120,460,472,232,707,1592,977,2566,1299,1407,2711,3824,2797,6625,26,33,57,99,112,205,613,738,1349,555,286,843,894,2786,3676,982,3029,4005,189,25,221,258,592,858,3616,7604,11222,79,3,79,617,235,857,2207,30,2243,1647,36,1683,849,21,869,614,353,966,434,240,681,565,576,1144,7016,1494,8506,0,5,8,274,878,1152,534,4331,4868,298,1091,1394,761,192,950,285,583,868,2151,7081,9234,3,10,13,197,1114,1310,10,459,467,160,1475,1640,96,1339,1440,202,1431,1636,220,223,447,420,570,985,1311,6620,7936,7,5,17,620,536,1154,1861,3664,5525,258,893,1149,2744,5098,7847,78,3,79,771,123,897,636,15,652,1955,188,2144,350,62,418,3795,395,4191,247,34,281,615,992,1607,1052,24,1079,861,605,1461,812,502,1317,654,689,1348,1017,452,1464,5264,3299,8562,320,183,505,247,233,477,30280,34819,65099
314,134,47,181,383,114,494,67,25,92,1739,933,2674,1113,1129,2241,3441,2247,5686,36,33,68,118,190,308,847,802,1647,586,300,893,578,2229,2805,425,1085,1508,371,66,437,204,441,653,3167,5144,8313,83,6,82,646,221,872,1524,24,1545,1687,29,1716,968,15,990,485,214,706,406,248,652,634,551,1178,6433,1309,7738,0,0,0,130,373,507,278,3057,3335,268,910,1182,306,82,390,304,674,979,1292,5097,6386,0,4,10,243,955,1196,9,360,368,140,1164,1298,98,999,1094,225,1357,1580,174,114,286,418,462,874,1311,5402,6713,4,10,15,598,481,1076,1553,2915,4464,253,732,983,2416,4130,6548,43,3,49,520,100,617,452,19,469,1094,76,1172,515,184,697,2624,382,3003,150,16,163,438,539,981,677,12,691,345,203,550,234,43,279,554,425,981,862,380,1244,3258,1616,4879,251,166,414,187,128,313,24368,25620,49984
315,51,27,80,183,65,245,1696,825,2520,885,503,1388,599,742,1335,3411,2161,5571,12,12,22,51,77,129,232,385,616,938,207,1143,325,1197,1515,374,1031,1405,38,13,51,152,283,435,2127,3205,5326,45,7,54,790,139,935,2093,43,2140,774,16,794,929,43,972,300,320,619,285,87,369,236,116,349,5457,776,6234,3,3,5,179,485,667,194,1561,1756,97,347,452,603,212,818,110,164,267,1190,2780,3970,0,5,7,133,571,703,0,158,160,63,779,839,36,413,447,47,543,589,108,168,276,339,263,604,732,2898,3624,0,3,3,90,106,198,420,987,1402,79,251,333,592,1348,1939,116,11,123,2087,231,2321,648,53,695,972,137,1108,166,59,231,3984,493,4479,194,40,233,228,905,1135,742,26,769,148,87,238,1044,425,1469,109,225,337,499,162,663,2973,1876,4845,277,115,395,206,169,369,20940,15816,36755
316,294,159,461,882,329,1216,674,327,995,3833,2139,5974,3317,3514,6822,9002,6462,15466,100,136,239,512,593,1104,2135,2358,4487,2020,873,2894,1711,4325,6039,1635,4140,5772,716,146,869,583,1024,1605,9408,13591,23003,136,11,146,1714,599,2313,3436,51,3484,3589,55,3646,2017,41,2056,1855,861,2710,1192,614,1803,1316,1316,2633,15247,3554,18797,3,4,5,464,1253,1713,789,5914,6703,1074,3135,4212,805,199,1008,829,1672,2505,3970,12184,16148,0,26,24,584,2736,3323,21,1060,1080,295,2898,3197,327,3025,3352,507,3329,3832,413,296,707,733,1128,1864,2881,14499,17376,18,12,29,1718,1493,3217,3481,7103,10587,505,1484,1990,5727,10102,15824,106,3,111,1684,257,1936,852,43,892,2961,240,3209,570,117,693,6177,666,6838,317,37,351,1311,2410,3715,1564,39,1607,832,491,1327,921,372,1292,1114,1077,2189,1819,654,2473,7878,5077,12956,663,393,1057,453,384,840,61402,66908,128313
317,100,36,135,336,126,467,556,227,783,1842,995,2835,1295,1277,2572,4128,2659,6782,74,61,136,106,108,214,1144,1232,2382,977,411,1389,1068,2520,3587,964,2894,3858,308,61,373,373,699,1072,5024,7989,13015,85,6,91,893,390,1282,2340,34,2374,1392,23,1413,1002,23,1030,605,349,953,414,207,625,496,546,1045,7232,1576,8808,3,3,3,280,756,1036,587,3198,3784,291,969,1253,542,134,674,254,577,829,1952,5628,7580,7,6,10,310,1297,1607,11,481,495,213,1743,1956,150,1533,1684,345,1720,2061,239,176,412,529,741,1269,1800,7700,9497,3,10,8,518,400,917,1791,3012,4802,185,622,801,2495,4035,6529,85,4,91,722,95,820,629,30,659,1921,110,2035,398,45,446,3752,290,4042,209,26,232,631,1024,1657,738,16,759,780,515,1297,636,333,967,529,586,1117,739,311,1051,4260,2821,7084,273,141,408,205,152,354,31115,32986,64098
318,170,66,230,429,153,586,1316,410,1726,2933,1583,4523,1748,1942,3697,6595,4161,10760,99,122,218,189,187,374,1256,1644,2897,1597,724,2325,1242,3551,4794,1325,4265,5589,375,80,454,535,1059,1594,6623,11623,18246,145,8,151,1432,495,1926,3817,77,3894,1928,32,1962,2105,77,2186,896,560,1456,557,285,848,559,668,1230,11434,2212,13647,0,8,8,488,1239,1723,648,4563,5214,612,1728,2343,3179,539,3714,426,794,1219,5355,8866,14220,3,21,27,418,1884,2293,11,649,659,325,2703,3023,261,2291,2555,258,1995,2257,253,287,543,864,1164,2027,2392,10994,13385,8,6,18,635,656,1291,2218,4608,6833,285,1053,1334,3150,6330,9477,162,11,173,1187,148,1337,1105,48,1155,3010,286,3296,844,208,1053,6308,704,7010,334,55,383,808,1858,2667,1021,34,1054,813,245,1056,893,232,1128,837,920,1764,1419,582,1994,6129,3925,10052,527,280,800,359,256,617,48860,49348,98214
319,135,52,182,372,131,502,2866,1253,4117,2020,1148,3164,1976,1996,3971,7364,4584,11940,43,32,77,138,163,299,761,1036,1796,914,330,1243,1267,3431,4698,1195,3419,4609,215,41,264,414,776,1191,4950,9225,14172,99,7,102,950,441,1389,3310,47,3356,1584,30,1609,1458,30,1494,930,561,1492,581,322,904,601,780,1382,9516,2218,11736,0,3,4,423,1177,1597,933,5507,6433,406,1556,1966,846,208,1052,353,637,991,2959,9083,12040,3,22,23,260,1563,1822,15,643,665,213,2248,2465,159,1939,2092,227,1947,2179,311,337,655,517,698,1211,1714,9390,11099,3,12,18,634,635,1270,2460,4874,7334,314,1003,1320,3412,6525,9933,141,4,150,1288,151,1438,1373,52,1424,2733,184,2919,385,55,446,5926,448,6375,352,60,414,866,1959,2822,995,30,1020,1543,797,2342,2132,783,2917,626,889,1517,1502,536,2036,8012,5046,13062,430,241,670,433,370,800,44706,47122,91831
397,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,52,0,54,0,0,0,0,0,0,0,0,0,0,0,0,56,0,53,0,0,0,0,0,0,6,0,6,3,0,3,7,0,7,10,3,9,0,0,0,3,0,3,30,3,36,0,0,0,0,0,0,0,0,0,0,3,3,7,0,7,3,4,4,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,9,3,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,14,0,14,0,0,0,3,0,3,0,0,0,18,0,14,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,46,3,49,52,4,52,4,0,4,0,0,0,175,26,202
399,169,44,214,284,139,423,365,112,472,3510,581,4089,863,439,1296,5192,1308,6496,49,37,91,699,433,1134,974,802,1777,1151,230,1380,631,1520,2146,495,959,1456,312,45,354,205,378,582,4526,4394,8924,271,7,280,1536,179,1721,2966,41,3005,19343,313,19654,5583,97,5673,244,106,349,2449,457,2905,759,524,1286,33149,1734,34880,3,4,4,194,488,677,522,3374,3891,153,305,463,781,146,924,994,1001,1992,2639,5314,7959,0,3,8,210,250,461,12,131,144,100,463,565,45,178,220,140,644,788,683,309,988,357,202,562,1549,2178,3724,7,13,16,932,556,1493,728,883,1610,210,1096,1300,1881,2544,4424,120,3,130,1827,91,1918,2323,45,2366,4069,319,4389,149,40,189,8485,505,8990,632,41,671,2523,4232,6756,7179,164,7344,352,128,479,2115,275,2391,87,106,195,3106,468,3566,15996,5415,21413,975,323,1296,477,343,825,74867,24053,98920
401,428,235,664,2065,904,2969,619,255,870,7947,6049,13988,4366,4127,8490,15423,11566,26986,559,627,1183,1177,916,2090,8516,9115,17627,5206,2945,8157,3276,6518,9793,3656,10147,13803,4862,1106,5969,2422,3493,5917,29673,34871,64538,159,24,186,3422,1522,4941,1778,33,1810,2554,32,2582,1730,49,1779,2502,1200,3701,881,533,1411,1212,1532,2751,14238,4926,19161,3,9,12,930,2835,3762,1299,6544,7840,2597,4559,7158,2621,654,3281,1015,2028,3044,8464,16625,25089,52,78,124,1741,5290,7036,87,2859,2941,1386,6079,7461,1495,6043,7541,2116,6638,8757,864,929,1798,1924,3174,5099,9670,31092,40758,19,32,50,1852,1529,3384,4183,7676,11851,766,1780,2543,6820,11009,17827,56,4,63,600,266,863,459,19,479,1623,94,1716,587,96,684,3334,472,3805,170,25,194,1573,2686,4265,1145,36,1187,865,630,1495,518,131,644,1659,1669,3327,1703,414,2115,7632,5595,13219,1148,1006,2152,573,532,1103,96971,117680,214651
402,197,80,276,784,165,954,904,401,1301,4491,1797,6282,2653,2145,4804,9026,4584,13617,146,88,233,170,161,326,1553,1448,2999,2053,496,2545,1908,4842,6752,1634,4533,6169,1213,178,1389,544,1133,1677,9209,12884,22095,215,10,223,1458,442,1895,4860,63,4930,2248,30,2279,1777,39,1823,1068,619,1682,915,427,1346,1079,1026,2105,13622,2662,16280,3,5,11,637,1968,2603,1131,7082,8213,397,1557,1955,2055,493,2545,491,1027,1522,4716,12133,16852,7,21,27,597,1658,2249,21,628,652,372,2318,2691,257,2172,2435,429,2323,2756,469,239,704,1091,959,2046,3255,10316,13565,15,19,32,1018,521,1538,3903,6788,10691,633,1913,2548,5570,9236,14804,123,15,136,1514,318,1834,1788,60,1847,4448,154,4608,2114,201,2316,9981,750,10730,241,35,277,1088,1673,2758,1344,23,1365,3605,1699,5303,795,281,1075,1227,1258,2484,1986,641,2624,10282,5606,15892,838,407,1244,427,350,779,66932,58927,125856
403,156,76,230,658,226,887,332,111,439,2736,1695,4429,2272,2004,4284,6155,4112,10268,138,201,335,251,250,503,1383,1555,2936,1461,736,2202,2033,4522,6555,1917,5849,7766,586,118,704,450,985,1436,8232,14208,22438,129,9,138,1020,547,1565,2219,42,2254,2307,42,2348,1433,33,1468,1122,578,1702,936,413,1350,1002,1053,2058,10162,2721,12879,3,14,19,503,1837,2342,1327,6055,7382,692,1840,2536,687,195,876,597,1248,1841,3806,11186,14990,0,15,11,395,1628,2023,29,643,672,252,2033,2283,183,2104,2288,500,2252,2749,335,217,550,591,687,1275,2280,9572,11856,11,14,19,813,604,1421,3071,5308,8378,470,1467,1931,4363,7393,11751,70,3,74,714,190,903,423,6,433,1701,97,1804,647,66,711,3558,362,3920,133,24,162,917,1412,2337,815,20,838,1167,507,1668,496,152,648,1200,1043,2241,1617,398,2013,6350,3552,9904,434,290,726,264,259,526,45608,53659,99265
404,279,84,368,1217,267,1484,62,12,67,6062,2186,8250,2734,1947,4678,10350,4494,14840,75,64,145,260,228,485,2179,1952,4125,2510,705,3215,1171,2560,3732,1425,3538,4954,1004,188,1184,368,892,1263,8986,10119,19105,300,11,308,2207,558,2768,5261,72,5333,2211,30,2241,3221,65,3291,1184,509,1690,640,292,930,1915,827,2740,16944,2366,19309,0,9,10,436,1314,1757,956,3936,4891,613,1603,2217,1369,359,1727,749,1117,1863,4124,8338,12458,12,14,30,876,2011,2890,24,705,724,462,2491,2947,266,2153,2419,720,2638,3357,1014,359,1374,1844,1252,3093,5214,11624,16839,28,13,43,1578,720,2301,3291,4780,8073,564,1419,1986,5462,6935,12400,191,14,199,1892,277,2165,1914,59,1974,5129,149,5274,2316,312,2634,11439,812,12255,211,16,225,1366,1581,2946,1251,17,1267,2875,1174,4051,265,46,315,881,908,1787,2265,387,2655,9102,4133,13240,834,393,1226,421,300,724,72869,49523,122391
405,44,25,62,183,70,253,3359,1019,4379,996,578,1571,853,894,1748,5439,2589,8023,11,20,27,51,73,120,362,415,778,573,220,791,489,1340,1832,292,1130,1424,67,19,87,103,208,319,1952,3424,5374,72,8,81,354,157,512,1479,22,1501,577,16,591,598,12,606,399,390,790,402,130,530,280,313,589,4157,1044,5199,0,0,0,93,669,767,174,1887,2057,177,774,950,211,52,260,103,227,332,751,3611,4365,3,7,12,106,546,648,4,287,291,73,872,950,34,535,576,92,920,1014,129,137,264,236,256,491,678,3570,4245,0,3,3,200,164,364,770,1827,2598,124,406,532,1096,2401,3499,63,0,66,740,71,812,704,22,725,1035,68,1106,201,28,233,2745,186,2940,118,30,152,308,959,1267,396,19,411,1221,514,1737,1189,372,1564,257,470,724,664,161,824,4150,2515,6666,239,92,329,159,146,298,21368,19583,40942
406,48,21,70,130,63,197,1646,528,2177,867,413,1281,699,738,1439,3392,1769,5162,10,15,28,48,81,135,327,360,690,673,149,821,440,1241,1687,313,1021,1331,50,16,58,132,339,469,1999,3214,5217,71,4,73,715,179,896,2042,24,2059,548,9,557,798,17,809,317,264,585,247,107,357,399,238,632,5131,841,5978,0,3,3,154,561,723,180,1591,1771,127,464,597,495,132,626,96,222,320,1059,2975,4035,0,3,3,120,475,596,5,237,238,62,695,763,53,550,597,67,709,776,81,122,206,225,257,484,611,3048,3661,3,4,4,131,139,267,715,1581,2298,104,409,515,949,2132,3080,101,3,105,2233,154,2383,500,20,527,1070,111,1175,164,34,197,4063,317,4380,90,10,104,326,885,1211,453,17,468,296,162,454,555,121,673,212,327,535,718,139,859,2647,1663,4312,294,130,426,151,127,277,20297,16226,36522
407,100,46,143,308,104,405,5016,1680,6697,1531,794,2321,1496,1549,3045,8441,4171,12617,17,8,22,95,119,211,629,660,1288,681,305,991,642,2154,2790,512,1867,2373,99,19,120,235,484,724,2910,5610,8521,77,3,76,492,204,698,2410,39,2443,1179,20,1204,891,17,908,672,516,1189,729,269,995,425,490,915,6872,1553,8425,3,3,4,252,929,1186,404,3237,3642,276,1144,1424,607,163,767,212,464,675,1749,5946,7688,3,7,11,158,943,1105,3,448,449,126,1519,1642,53,982,1034,130,1510,1643,214,223,439,342,480,819,1036,6111,7149,3,0,7,414,316,732,1603,3298,4898,235,856,1093,2261,4468,6729,86,6,88,782,96,881,1274,42,1318,1880,129,2004,329,100,425,4346,374,4715,161,35,199,464,1510,1975,609,15,627,2109,1048,3160,2741,892,3636,432,650,1086,1034,251,1286,7551,4414,11961,383,182,566,255,194,450,35800,33022,68823
497,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,23,23,0,19,0,0,0,0,0,0,62,3,64
499,45,9,51,81,47,126,281,62,341,1090,174,1258,252,108,363,1736,398,2141,15,16,33,203,101,305,262,250,516,265,68,338,295,518,812,213,483,698,98,6,108,85,199,284,1425,1647,3071,123,0,123,467,75,538,740,16,752,6466,86,6554,2067,22,2087,60,40,95,1353,175,1530,265,157,421,11535,564,12099,0,0,0,137,358,496,328,1967,2292,42,78,117,361,48,411,329,253,579,1193,2705,3898,0,0,0,44,50,94,5,40,47,34,112,149,22,69,89,21,176,201,400,139,540,98,54,159,632,644,1273,0,3,4,271,159,431,251,282,530,103,430,529,618,877,1493,32,0,32,408,17,428,570,8,577,1271,52,1323,28,7,43,2312,88,2399,118,11,127,1033,1646,2686,2028,46,2076,109,36,141,876,153,1033,29,46,68,1046,122,1174,5242,2063,7300,318,95,411,138,82,215,25145,9160,34306
501,87,52,136,352,121,468,1919,841,2761,1941,919,2855,1480,1739,3217,5780,3669,9447,21,35,51,146,150,293,773,865,1637,1301,453,1757,784,2353,3137,677,1990,2667,159,28,187,229,518,744,4100,6390,10483,126,8,138,1314,432,1742,3536,56,3592,1631,23,1653,1463,29,1495,780,468,1248,620,326,950,676,595,1272,10141,1944,12087,0,5,12,135,642,780,251,3058,3313,270,1229,1498,507,131,639,229,733,968,1395,5806,7199,0,6,5,272,1097,1365,12,411,419,126,1474,1599,91,1340,1428,151,1700,1851,188,257,442,375,496,869,1206,6784,7983,3,4,10,463,455,918,1405,3499,4904,222,820,1047,2094,4781,6879,158,10,169,2357,212,2566,1003,45,1050,2106,214,2323,329,59,392,5957,539,6495,141,28,164,551,1666,2218,954,32,987,1058,546,1604,1125,449,1571,470,649,1115,1109,492,1599,5414,3855,9263,464,193,657,257,193,450,36806,34145,70945
