SA4_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
111,49,168,64,56,88,66,26,104,12,626,101,418,219,312,421,390,68,375,46,2354,13,26,14,5,18,4,0,6,0,89,3,0,0,0,3,3,0,0,0,15,23,28,10,11,15,14,27,22,4,159,11830,25822,15944,12857,17029,9865,7230,9064,1283,110925,391,945,810,814,797,1353,237,1460,79,6883,97,18,300,3,39,43,332,210,16,1044,110,274,194,108,116,85,104,106,19,1109,168,685,200,140,162,78,60,116,19,1627,76,104,65,54,66,30,62,55,19,523,410,958,398,639,467,476,113,462,42,3968,13260,29439,18226,14993,19228,12399,8255,11980,1535,129316,17,79,30,36,79,30,9,41,6,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,69,18,13,27,9,9,13,0,184,3,16,8,0,8,4,8,7,0,55,11,11,4,4,7,3,3,8,0,48,54,168,60,57,118,41,21,67,12,612
112,11,32,13,10,7,9,3,9,3,101,12,44,38,65,45,97,29,119,10,457,0,0,3,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,9,8,13,8,8,7,8,9,14,0,86,6519,11751,7923,7363,7270,5526,3296,6320,609,56584,268,431,490,442,368,750,120,933,42,3839,183,6,190,10,10,31,249,141,12,839,55,65,116,47,33,56,64,84,8,534,86,164,150,140,56,85,64,178,11,936,152,88,61,44,40,26,22,51,14,494,660,444,325,468,261,363,113,453,25,3110,7967,13042,9326,8594,8099,6948,3973,8298,752,67003,0,13,3,6,4,3,10,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,4,0,5,3,24,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,8,21,5,8,10,7,10,3,3,77
113,3,15,4,9,5,4,3,12,4,57,5,17,11,24,15,29,18,78,4,207,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,10,18,4,14,8,14,23,20,0,114,6227,8236,7159,5077,5796,4039,3622,6006,519,46684,245,329,505,299,244,693,198,1389,55,3944,158,3,115,3,25,17,216,78,16,630,74,33,42,28,26,21,37,40,6,311,33,64,85,25,24,25,22,53,3,340,167,62,51,387,36,23,35,48,20,835,807,550,448,585,267,274,127,374,47,3480,7745,9329,8426,6454,6444,5131,4314,8095,682,56616,0,3,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,9,0,9,0,3,3,6,3,32
114,12,27,33,16,9,18,5,33,3,158,8,23,12,27,8,41,11,59,0,198,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,3,0,0,0,10,3,3,3,12,0,8,10,11,6,62,4162,6598,6085,4792,4195,3711,2061,3469,387,35463,164,251,351,325,173,540,80,594,39,2514,79,7,180,0,12,12,195,85,3,577,39,29,47,29,17,19,17,40,3,243,27,70,63,45,18,31,15,46,3,311,54,35,49,32,20,9,11,27,8,243,370,246,239,222,128,192,55,217,21,1687,4918,7292,7068,5506,4589,4572,2461,4580,479,41463,0,7,3,3,0,5,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,8,0,4,3,3,0,40,0,0,4,3,0,4,0,0,0,16,3,0,0,5,0,0,0,0,0,6,12,24,9,14,5,13,3,10,0,86
115,57,204,121,87,62,81,39,162,38,838,133,539,152,291,186,361,48,245,22,1985,0,3,3,0,0,0,0,0,0,8,5,0,0,0,0,3,0,0,3,13,8,8,7,0,5,3,13,13,3,60,8837,14184,7853,5971,7942,6013,2888,4199,804,58678,236,432,475,521,385,750,141,778,49,3774,117,8,267,3,12,13,322,141,10,889,44,72,69,25,24,20,38,34,3,337,28,50,27,17,16,12,12,31,0,197,78,63,57,25,66,20,27,38,18,394,283,270,184,252,199,214,64,245,21,1740,9830,15830,9202,7193,8900,7487,3597,5882,987,68908,39,190,58,82,73,69,15,95,9,630,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,25,42,22,9,12,9,7,19,3,154,3,0,6,7,9,3,4,12,0,39,0,6,3,0,0,0,0,0,0,10,68,236,97,105,95,78,30,131,8,846
116,137,419,247,236,275,323,174,341,53,2207,89,169,136,248,184,348,197,364,34,1775,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,5,8,7,9,8,7,10,133,27,4,213,10024,13372,10456,6339,10892,6614,12552,7057,1237,78547,341,469,583,552,557,1165,860,1448,89,6060,108,5,298,3,62,27,613,215,13,1357,33,48,79,39,62,22,118,44,10,456,21,48,37,26,20,15,50,34,3,255,49,52,77,54,76,29,72,43,19,467,148,251,137,305,159,288,117,273,28,1715,10961,14847,12064,7803,12308,8841,14886,9850,1505,93067,54,174,106,137,132,131,152,209,14,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,75,16,20,48,19,18,24,3,250,5,28,13,18,28,20,16,17,0,141,4,23,5,3,3,0,14,8,0,59,83,302,138,181,209,170,193,262,21,1556
117,21447,60903,10087,8977,31378,10399,1598,7544,3089,155416,13071,30991,3160,3918,13557,4971,564,2270,1216,73719,1853,3376,105,102,877,319,6,21,138,6802,406,946,122,207,341,122,8,59,43,2259,582,1053,71,315,185,92,140,49,41,2532,30481,34855,16804,10589,17847,11966,9677,7343,2392,141957,2291,3726,1109,960,2044,1146,427,1212,235,13162,135,17,307,9,103,18,481,116,31,1224,1235,1998,698,494,471,239,242,174,85,5635,1558,4260,635,487,781,310,210,266,131,8634,608,774,506,522,275,121,122,108,150,3182,5720,13542,2450,3754,4084,2569,374,1544,493,34538,79388,156449,36053,30335,71946,32286,13858,20705,8040,449055,3463,9826,1582,1617,5085,2000,496,1736,541,26360,273,543,36,18,161,49,3,12,19,1126,120,421,114,166,196,75,5,100,13,1200,3695,7902,1418,835,5129,982,214,392,307,20873,799,2126,242,208,1391,338,46,139,88,5387,329,826,136,100,247,82,41,57,22,1835,8688,21652,3519,2955,12214,3527,803,2433,988,56777
118,561,1305,663,857,722,1141,139,639,115,6139,628,1817,538,1269,819,1004,99,576,75,6832,3,22,3,4,4,3,0,0,3,45,3,7,0,3,0,0,0,3,0,16,60,63,21,24,6,3,16,5,3,212,6484,12928,5643,5606,4726,3299,1490,2295,588,43064,318,712,365,497,389,407,68,335,48,3149,82,3,159,3,9,3,96,63,4,429,191,284,141,198,51,48,43,38,13,1013,128,604,101,151,50,41,41,54,11,1187,95,157,50,72,56,32,14,32,27,537,1025,2365,563,1462,760,778,109,450,81,7585,9585,20273,8243,10139,7604,6773,2122,4491,984,70200,289,1258,399,615,497,472,112,437,43,4117,5,14,3,0,0,3,0,0,0,23,3,3,3,0,0,3,0,0,3,14,61,149,41,44,86,68,16,29,14,514,14,32,32,22,27,32,4,12,3,173,9,33,7,11,12,7,3,6,6,95,388,1484,483,699,622,574,132,491,64,4942
119,517,1691,749,930,921,742,262,873,147,6835,103,413,219,487,329,452,175,462,51,2683,0,4,8,0,0,0,0,3,0,11,3,3,0,0,0,3,0,7,0,13,21,24,3,16,14,11,184,25,11,309,12767,21169,14608,9771,13896,8489,8092,7922,1514,98223,454,904,922,899,947,1278,426,1457,162,7450,150,15,388,3,90,42,593,189,26,1488,71,83,95,44,76,27,80,35,7,525,34,121,60,31,27,24,55,57,14,421,88,132,101,93,130,55,98,55,46,808,460,1151,527,1013,631,986,297,689,85,5843,14666,25709,17677,13295,17050,12102,10263,11783,2062,124605,153,526,214,369,313,235,163,382,32,2386,5,6,0,0,3,0,0,0,0,15,4,14,0,3,0,3,0,3,0,24,85,217,103,72,105,43,30,50,7,708,22,75,23,46,47,43,13,32,3,304,7,38,11,13,12,4,8,8,0,103,278,869,352,498,478,335,212,478,47,3538
120,784,2612,777,881,1992,880,202,802,173,9104,272,724,283,668,460,619,86,323,53,3492,5,17,3,3,9,4,0,0,3,53,13,34,14,21,13,15,0,6,0,127,28,44,11,11,18,17,26,11,3,171,9701,15946,7326,5571,9069,5589,3422,3396,888,60899,343,594,431,464,658,686,143,547,78,3938,102,13,173,0,35,25,204,102,13,662,103,173,102,62,74,52,45,37,11,662,69,270,78,84,44,40,34,55,6,677,83,113,76,60,50,34,27,34,34,509,550,1174,408,994,628,793,131,420,81,5173,12046,21719,9686,8822,13051,8745,4314,5739,1348,85471,257,840,277,413,619,395,96,326,50,3285,12,20,4,3,3,0,0,0,0,42,9,20,7,15,11,3,5,3,0,65,167,358,115,59,298,60,27,32,17,1129,36,120,38,39,109,39,10,19,16,420,16,49,5,9,19,6,5,3,0,120,486,1398,444,541,1062,507,144,391,82,5056
121,4559,13423,2333,2156,5407,2373,292,1565,597,32702,1812,4320,682,1015,1996,1118,108,474,176,11698,80,135,15,11,35,11,0,4,10,301,8,20,4,3,6,3,0,3,4,52,130,146,9,5,27,22,18,0,8,371,18163,29362,11024,8507,11088,7629,2692,4276,1234,93975,849,1430,588,796,895,762,149,676,69,6219,101,16,234,0,18,16,108,85,7,583,365,634,233,118,146,105,59,48,28,1732,257,597,92,51,76,55,24,40,19,1223,233,292,99,65,112,57,30,42,47,972,1606,3369,752,1461,1317,1240,126,608,137,10615,28168,53751,16064,14196,21120,13388,3602,7824,2328,160445,1049,3057,615,872,1348,744,159,582,154,8582,21,45,6,10,17,9,3,0,3,114,13,43,4,5,19,10,0,4,0,94,804,1873,347,158,834,243,35,76,60,4419,176,478,85,75,277,103,10,42,16,1266,79,179,27,15,57,15,3,13,11,394,2139,5678,1081,1131,2547,1114,212,724,243,14874
122,22,80,82,50,25,52,9,67,19,399,328,637,430,760,470,872,270,588,56,4406,24,45,14,12,15,8,3,3,9,123,8,3,0,0,0,0,0,0,0,11,22,22,6,9,10,6,13,39,3,131,8778,12820,8201,5622,7077,4988,2266,2968,596,53310,268,391,509,554,378,645,174,617,51,3587,103,10,252,3,10,9,126,107,3,631,107,143,158,71,84,54,97,44,12,766,117,181,130,122,63,68,63,92,15,838,76,131,87,41,50,25,35,40,15,493,477,678,398,782,440,653,195,434,41,4103,10319,15132,10257,8013,8611,7378,3248,5005,825,68790,57,189,132,163,100,119,54,154,9,968,15,73,23,18,8,18,0,22,0,180,0,0,0,0,0,0,0,0,0,0,14,29,17,6,8,3,0,4,0,86,3,5,0,3,0,6,0,0,0,19,0,5,0,0,0,0,0,0,0,12,86,305,180,194,114,143,57,182,14,1273
123,60,207,184,98,119,133,103,235,18,1154,32,55,63,101,57,224,58,171,12,780,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,13,4,5,3,6,33,12,3,86,6325,10117,8869,6025,6940,5212,6538,5558,821,56403,224,388,622,473,367,862,386,1095,75,4487,90,9,291,3,26,12,413,132,12,993,27,20,68,23,25,23,59,41,6,295,17,23,26,15,15,4,24,30,3,152,32,29,42,37,42,9,33,34,7,265,158,166,133,191,121,174,105,232,22,1300,6970,11025,10302,6967,7716,6668,7755,7540,983,65916,22,55,48,51,32,43,46,113,6,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,18,10,13,22,7,17,6,153,4,7,6,12,11,12,7,20,0,76,0,8,5,0,4,0,5,4,0,27,50,117,80,81,62,66,67,156,11,683
124,147,460,206,295,230,248,80,289,46,1994,38,97,72,121,96,216,60,193,15,915,0,0,0,0,0,0,0,0,4,10,0,0,0,4,0,0,0,0,0,3,12,16,12,21,7,11,33,30,0,135,7810,14780,9945,8547,9680,6150,6311,6000,1009,70221,320,518,672,716,477,1090,395,1217,90,5490,137,12,307,0,38,13,582,194,21,1307,40,63,110,51,71,32,61,55,10,486,40,87,68,33,27,17,41,52,8,371,57,64,68,44,70,24,38,35,21,433,288,443,328,394,259,327,114,376,29,2563,8897,16544,11806,10231,10935,8132,7716,8437,1247,83933,25,108,56,78,61,66,42,96,6,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,85,26,24,47,21,10,21,3,255,10,21,29,15,18,23,6,22,3,142,3,11,15,10,3,7,4,14,0,67,62,229,131,127,125,112,56,157,10,1013
125,1335,4421,1222,1309,4765,1065,503,1360,388,16362,497,1713,413,623,2166,771,269,576,157,7170,11,21,3,0,3,0,3,3,4,52,4,7,3,0,7,3,3,0,4,38,35,33,14,19,53,21,146,23,5,345,20533,30686,18249,11359,22875,10268,13126,10592,2535,140228,748,1363,1042,846,1803,1185,808,1742,205,9745,169,13,356,0,144,37,778,198,28,1726,134,210,138,77,114,62,119,64,16,936,103,306,84,62,78,39,66,88,20,847,117,124,150,101,139,45,105,77,53,914,488,1388,499,749,842,713,254,547,101,5581,24157,40293,22165,15148,33000,14206,16180,15273,3517,183945,328,1268,348,424,1282,417,352,540,107,5070,9,19,3,0,5,0,0,0,0,39,4,12,0,3,11,3,0,3,0,37,267,744,190,192,1071,122,48,59,44,2735,60,231,62,55,335,65,22,64,13,902,38,93,27,21,44,11,19,26,3,276,709,2372,626,690,2748,616,435,688,165,9048
126,996,3205,686,543,1420,668,104,503,177,8297,495,1560,336,462,762,598,83,330,69,4690,3,10,3,0,0,3,0,0,0,21,3,3,3,0,3,0,0,4,0,15,44,59,7,8,9,7,24,6,6,175,11935,20125,6324,4334,8220,3787,1334,2525,893,59481,383,775,310,375,521,455,77,437,68,3395,30,6,132,5,17,4,90,65,5,355,160,276,83,41,94,32,26,26,13,745,127,296,26,25,31,19,5,14,3,556,116,114,40,28,60,22,10,25,11,439,335,935,254,489,342,375,62,268,45,3096,14637,27376,8204,6300,11470,5982,1808,4208,1294,81271,297,948,194,225,491,207,37,202,57,2653,6,16,0,0,8,3,0,0,0,33,0,8,0,0,0,0,0,0,0,12,131,352,73,36,185,64,7,18,13,868,30,115,18,25,77,26,9,12,3,315,13,67,8,7,13,3,5,3,0,125,477,1505,300,296,766,304,55,239,68,4011
127,132,583,270,285,421,249,116,300,61,2424,62,204,153,227,263,301,176,320,41,1750,0,3,0,0,0,0,3,0,3,10,0,3,0,0,0,0,0,0,0,8,12,16,6,16,4,6,47,34,3,153,10766,15756,12683,8125,11966,7622,9875,7760,1615,86168,439,633,830,710,763,1197,596,1470,133,6774,176,4,335,3,55,34,902,249,29,1797,42,56,64,58,40,16,81,53,5,424,28,58,40,36,15,8,53,52,10,308,68,64,110,101,74,38,55,44,36,585,281,395,282,573,315,420,109,423,65,2867,12015,17776,14784,10123,13916,9906,12026,10708,2012,103265,54,202,105,131,142,120,135,186,16,1082,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,6,39,94,40,37,50,20,14,24,14,331,7,37,13,16,23,20,5,21,3,143,3,23,5,8,6,0,6,6,0,56,109,362,163,187,224,161,157,238,34,1626
128,181,448,345,483,203,488,57,360,43,2608,33,95,55,136,73,165,27,103,23,702,0,0,0,0,3,0,0,0,0,11,0,3,0,0,0,0,3,0,0,8,3,10,7,12,0,3,10,9,0,62,5999,9770,6483,5314,5908,4875,2148,2962,525,43973,199,292,380,446,280,703,109,609,45,3060,75,5,198,3,8,10,155,97,3,554,22,53,50,18,23,26,24,26,4,237,29,76,44,46,22,21,19,46,3,314,39,53,28,25,47,16,16,29,8,264,213,375,201,430,232,381,75,245,31,2188,6800,11175,7797,6912,6806,6681,2635,4484,688,53986,26,106,42,149,49,95,29,120,6,631,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,20,62,32,30,20,28,3,15,4,220,7,22,18,24,10,24,3,22,0,129,3,11,12,5,7,3,3,0,0,38,58,201,102,211,91,155,38,160,11,1024
197,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,19,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,3,0,0,0,0,0,0,0,10,0,13,16,7,0,0,0,21,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
199,222,644,755,306,225,208,97,726,107,3292,68,310,212,272,81,88,98,313,28,1467,3,17,14,12,5,4,0,6,8,65,7,13,6,7,3,0,0,3,0,36,38,40,7,37,7,4,329,16,6,487,6938,8336,38014,8417,3258,4067,7662,18255,1506,96442,234,269,3071,455,140,176,346,3094,146,7932,630,31,2895,24,125,79,2427,1565,65,7846,26,73,112,48,34,7,63,101,13,483,33,74,69,41,34,10,43,53,14,361,169,221,578,140,117,53,311,297,93,1985,119,314,162,231,101,80,317,307,37,1676,8478,10350,45899,9983,4121,4778,11694,24740,2030,122073,48,201,175,157,65,94,44,351,22,1150,3,3,3,4,3,3,0,0,0,21,0,5,0,0,0,0,0,0,0,15,33,143,164,43,32,26,22,62,17,549,0,26,62,16,3,11,5,44,3,172,9,20,8,7,3,3,12,22,0,85,94,405,411,227,103,133,84,474,44,1988
201,22,51,18,24,21,8,0,15,3,170,9,36,39,70,40,96,15,79,10,391,0,0,8,0,0,0,0,0,4,11,0,7,0,4,3,3,0,4,0,19,14,12,8,17,5,12,18,36,3,120,4916,8798,6137,5075,5478,3833,2487,4225,473,41424,188,281,355,357,217,693,65,595,35,2799,66,0,56,0,9,12,148,32,6,322,10,26,18,11,13,7,12,19,3,131,27,120,65,28,21,25,15,54,3,367,66,36,28,17,16,10,21,30,9,244,390,471,201,238,182,221,64,196,21,1979,5705,9848,6938,5853,6003,4933,2838,5290,569,47975,0,3,0,8,4,3,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,9,26,5,3,9,0,0,0,0,55,0,3,0,0,5,0,0,0,0,11,3,8,0,0,0,0,0,0,0,19,14,44,10,13,11,6,0,10,0,122
202,33,89,17,24,38,19,5,33,6,264,17,51,26,67,38,101,34,82,10,419,0,0,0,0,0,3,0,0,0,10,0,14,0,7,4,0,3,4,0,27,10,7,11,14,7,4,12,13,0,77,4970,8550,6060,5104,5230,3671,2557,4925,486,41548,199,339,302,324,257,640,123,786,38,3007,68,3,65,0,9,12,131,47,4,347,42,44,29,15,20,20,28,30,8,229,50,155,82,58,35,33,25,59,3,494,62,34,29,23,22,13,18,32,10,251,430,521,239,227,222,230,69,247,31,2213,5884,9801,6860,5853,5872,4751,2997,6254,599,48873,0,8,0,3,3,3,0,7,0,33,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,8,22,24,5,3,3,4,0,5,0,68,0,4,0,0,4,0,4,6,3,25,3,10,0,3,0,0,0,5,0,23,27,52,15,13,17,9,7,25,3,154
203,87,254,67,74,91,58,11,48,16,703,62,196,101,195,196,249,43,217,28,1286,3,0,0,6,0,8,0,3,3,29,4,24,10,8,8,9,0,0,0,63,11,23,11,14,11,18,37,43,3,172,8986,16637,11406,9626,9340,7288,4628,6904,893,75699,309,535,551,610,527,1217,172,1069,75,5071,72,4,138,0,21,18,146,72,12,484,45,64,57,26,17,11,27,35,7,298,89,342,91,98,72,58,45,131,12,943,89,64,58,38,51,24,32,39,16,414,470,756,280,402,333,365,89,355,33,3080,10233,18887,12771,11101,10670,9331,5230,8920,1099,88248,4,38,15,8,9,16,9,15,3,116,0,0,0,0,0,0,0,0,0,0,6,23,3,3,8,0,0,3,0,43,21,99,18,19,33,14,3,9,6,221,3,10,3,4,9,9,0,10,3,45,4,24,0,3,0,0,3,0,0,32,42,194,44,42,53,30,10,35,11,465
204,26,52,33,28,29,15,8,29,12,226,12,29,24,86,32,66,56,71,7,382,0,3,0,4,0,3,3,3,3,15,17,6,5,15,4,7,0,7,0,60,6,0,9,10,0,7,14,13,3,65,5927,7707,6743,5218,4924,3602,3327,5336,528,43305,197,249,404,332,178,613,117,738,31,2846,103,8,98,3,14,11,188,68,9,492,105,31,34,16,13,9,20,43,5,282,56,95,82,75,39,36,42,112,5,540,186,38,55,135,28,24,116,53,22,669,916,446,571,849,282,474,218,536,49,4335,7542,8655,8062,6773,5537,4863,4112,7008,673,53218,0,4,3,7,3,5,3,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,16,7,20,3,4,3,3,3,3,0,41,0,3,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,3,0,7,7,33,4,16,16,15,7,17,3,114
205,68,173,64,50,107,46,8,45,14,564,15,23,45,53,25,97,25,73,8,362,5,3,6,5,3,0,0,6,0,22,16,60,9,17,17,24,5,14,3,151,12,9,5,11,10,13,20,22,3,108,8049,11455,10990,8041,8220,6045,4489,7264,781,65340,311,328,591,512,305,1036,138,1097,63,4374,103,14,114,4,12,24,266,94,8,626,184,27,44,7,13,15,31,62,6,389,53,142,96,57,38,62,43,88,13,584,217,57,119,44,47,22,44,65,17,633,1128,567,406,414,274,406,127,569,47,3928,10161,12851,12492,9209,9068,7774,5186,9386,966,77095,3,13,5,11,8,13,0,5,0,73,0,0,0,0,0,0,0,0,0,0,3,7,4,7,11,3,0,4,0,42,14,49,7,13,26,6,4,7,0,118,3,6,7,8,4,3,0,8,0,45,4,5,0,0,0,3,0,0,0,17,27,81,22,44,47,33,6,28,5,291
