SA4_CODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
206,0,11,0,11,0,0,0,0,7,0,18,6,50,0,53,0,0,0,0,8,3,70,16,105,0,121,17,12,0,23,24,8,181,23,205,4,230,105,37,0,139,27,16,416,214,955,11,1179,1234,1616,12,2864,419,129,4593,195,959,7,1162,1032,3722,17,4775,799,251,6985,334,1983,25,2342,1400,8748,59,10200,2473,1638,16657,793,4268,42,5098,3791,14136,89,18008,3764,2049,28923,21,5,0,31,3,0,0,3,1396,24,1453,33,14,0,54,56,4,0,63,1434,24,1570,164,51,0,212,1409,62,3,1477,755,21,2461,261,102,4,363,3148,177,4,3332,172,37,3908,1417,535,3,1960,16565,1943,44,18554,874,238,21627,1238,748,4,1993,5708,1531,13,7260,1002,158,10401,1202,1329,13,2542,3091,3387,27,6505,1751,844,11642,4331,2781,24,7141,29992,7105,95,37195,7379,1346,53064,3,0,0,3,0,0,0,0,99,6,109,0,3,0,7,4,0,0,4,131,8,150,18,11
207,0,0,0,0,0,0,0,0,0,0,3,3,10,0,10,0,0,0,0,0,3,20,4,33,0,38,6,3,0,9,4,0,57,7,67,0,80,12,6,0,24,10,4,118,51,315,0,368,204,233,0,444,78,21,914,44,235,0,286,172,513,4,682,116,42,1131,83,448,3,535,282,1368,16,1667,456,314,2968,198,1117,9,1327,681,2127,18,2828,670,392,5204,3,0,0,3,7,0,0,7,844,22,867,12,3,0,17,16,0,0,14,912,11,965,36,18,0,56,741,35,3,773,431,7,1263,78,28,0,103,1412,64,5,1487,31,13,1632,302,124,0,428,5033,518,11,5565,162,66,6217,198,149,0,348,1154,329,3,1491,179,28,2041,255,431,3,691,684,831,8,1518,549,201,2956,884,755,3,1643,9044,1785,32,10856,3098,343,15940,0,0,0,0,0,0,0,0,45,3,50,3,0,0,3,0,0,0,0,59,0,59,6,0
208,0,5,0,5,0,0,0,0,0,0,7,0,17,0,16,0,0,0,0,0,0,16,3,57,3,61,5,0,0,4,6,0,76,6,98,0,107,20,8,0,30,8,6,147,70,402,3,478,182,220,3,402,78,35,995,50,264,3,315,155,313,3,466,108,36,930,123,517,9,651,227,1012,8,1243,492,373,2757,255,1360,16,1633,584,1553,19,2154,694,453,4930,14,0,0,14,3,0,0,3,1090,9,1120,18,8,0,24,20,0,0,20,1116,16,1175,63,37,0,102,693,26,3,726,559,12,1407,147,43,0,191,1404,69,11,1481,36,18,1726,399,194,0,598,5362,598,14,5971,219,50,6838,221,114,0,342,1023,272,3,1295,172,36,1838,265,445,4,713,498,670,6,1179,527,280,2694,1127,836,10,1973,9000,1638,39,10671,3722,429,16795,0,0,0,0,0,0,0,0,69,0,66,4,0,0,4,0,0,0,0,89,0,92,8,3
209,0,3,0,3,0,0,0,0,3,0,8,3,24,0,27,0,0,0,0,4,0,32,8,65,0,72,6,0,0,10,10,3,101,15,113,0,126,13,5,0,16,20,10,177,64,450,4,523,155,172,3,331,87,39,976,44,205,3,253,125,364,3,492,115,54,907,87,439,4,536,233,1135,5,1380,401,435,2749,225,1302,15,1539,534,1679,9,2224,641,544,4948,17,0,0,17,4,0,0,5,1291,19,1339,31,14,3,45,17,3,0,15,1449,34,1547,91,34,0,126,586,37,0,628,684,18,1458,132,57,0,194,1173,65,3,1244,51,14,1497,332,176,3,509,4055,449,8,4512,146,65,5234,127,107,0,242,921,255,7,1179,127,44,1591,174,422,6,612,632,742,9,1379,473,335,2798,911,813,18,1748,7389,1549,28,8964,4227,534,15470,0,0,0,0,0,0,0,0,75,0,80,7,0,0,5,0,0,0,0,86,0,88,4,0
210,0,10,0,13,0,0,0,0,0,0,13,0,23,0,28,0,0,0,0,4,0,29,9,76,0,84,5,0,0,10,6,3,102,12,106,0,124,11,6,0,19,14,7,160,61,501,3,565,138,176,0,312,86,44,1008,43,199,3,242,97,259,0,359,112,57,775,90,486,11,582,195,778,12,983,487,507,2558,214,1403,18,1638,449,1221,12,1683,715,619,4649,3,3,0,7,0,0,0,0,841,18,866,28,5,0,29,7,0,0,7,901,23,968,52,29,0,83,412,24,0,440,390,8,930,85,47,0,132,715,61,0,770,35,19,952,228,139,5,377,2480,316,9,2810,153,62,3402,112,102,3,215,583,159,3,747,132,36,1128,158,305,3,464,342,368,8,717,424,272,1879,670,628,12,1307,4542,930,25,5493,2880,441,10113,0,0,0,0,0,0,0,0,69,3,73,3,0,0,3,0,0,0,0,54,10,63,3,3
211,4,10,0,13,0,0,0,0,3,0,19,3,41,0,45,0,0,0,0,11,3,61,9,123,4,131,3,3,0,7,11,3,151,10,218,0,226,17,13,0,32,14,11,287,94,682,9,786,192,196,3,386,83,49,1310,56,288,0,351,95,315,0,413,113,55,926,108,671,9,790,192,921,13,1130,484,478,2881,287,2040,29,2348,498,1451,20,1965,728,597,5634,25,9,0,32,3,0,0,3,1690,22,1750,37,24,0,55,14,0,0,16,1759,19,1847,118,54,0,174,615,36,0,654,954,31,1809,159,84,0,239,1281,83,3,1372,70,8,1689,369,266,0,638,4002,529,11,4549,173,69,5419,144,119,3,269,704,230,0,938,121,44,1365,172,546,5,728,410,737,8,1152,589,340,2808,1018,1099,11,2133,7026,1626,29,8680,5345,533,16689,0,0,0,6,0,0,0,0,99,5,107,0,4,0,7,0,0,0,0,119,6,130,7,10
212,0,16,0,17,0,0,0,0,5,0,28,3,53,0,54,0,0,0,0,12,3,68,13,158,0,174,11,3,0,10,11,0,195,17,245,0,260,16,10,0,29,21,18,324,131,835,10,978,329,349,0,677,193,93,1937,78,501,0,578,251,699,7,958,266,103,1913,221,1206,34,1463,511,1992,22,2514,1097,974,6049,463,3002,55,3520,1119,3057,29,4195,1601,1193,10512,24,14,0,37,5,0,0,5,1748,22,1812,82,23,0,103,14,0,0,14,1788,29,1937,141,68,0,207,812,47,0,861,801,31,1895,196,76,0,279,1604,116,6,1724,87,19,2104,628,291,0,923,5931,675,13,6622,285,105,7925,274,231,4,512,1377,412,3,1789,204,65,2571,349,767,12,1125,900,1119,8,2031,931,499,4580,1701,1471,13,3182,10640,2363,34,13037,5847,757,22826,0,0,0,0,0,0,0,0,102,3,112,10,5,0,11,3,0,0,3,140,3,153,6,9
213,6,17,0,14,0,0,0,0,5,0,23,4,32,4,38,0,4,0,4,8,0,59,12,88,0,104,19,3,0,17,18,4,146,18,118,0,140,21,11,0,32,25,11,210,115,591,3,708,199,230,0,431,132,61,1332,54,323,3,383,164,535,5,702,181,88,1353,179,821,16,1022,340,1516,13,1869,925,770,4582,393,1987,27,2411,740,2302,22,3064,1293,940,7708,20,5,0,23,3,0,0,3,1549,33,1608,26,11,0,39,14,3,0,14,1758,33,1850,128,35,0,163,812,47,0,858,743,40,1804,150,78,0,227,1351,93,7,1451,71,30,1770,453,232,6,688,4794,614,16,5425,301,121,6539,185,155,0,339,982,333,5,1317,239,56,1943,276,537,3,814,682,813,3,1496,754,371,3427,1228,1054,18,2296,8638,1893,28,10555,5407,683,18940,3,0,0,9,0,0,0,0,90,4,106,0,3,0,6,0,0,0,0,136,4,141,3,6
214,0,7,0,6,0,0,0,0,0,0,10,3,40,0,44,0,0,0,0,13,3,57,8,84,0,97,4,0,0,4,9,0,114,23,107,3,134,9,8,0,13,15,5,167,80,387,4,466,66,84,3,149,71,32,717,30,176,3,214,35,171,6,207,67,23,521,37,331,4,379,68,485,4,557,248,274,1451,183,1143,17,1335,185,743,13,932,415,340,3031,11,6,0,15,4,0,0,4,987,20,1026,19,18,0,42,3,0,0,3,993,26,1065,43,25,0,71,260,17,0,278,490,13,855,63,39,0,102,503,22,0,531,34,11,677,162,151,0,313,1534,196,3,1732,71,46,2154,49,87,0,137,231,95,0,330,43,19,528,110,334,3,445,200,390,4,592,307,223,1563,464,647,4,1116,2738,727,14,3474,2922,349,7860,0,0,0,0,0,0,0,0,59,0,61,4,3,0,10,0,0,0,0,58,0,72,8,3
215,0,5,0,3,0,0,0,0,3,0,11,3,20,0,21,0,0,0,0,4,0,30,4,40,0,48,3,3,0,5,9,5,64,9,56,0,59,7,7,0,14,8,3,84,40,166,0,207,27,69,0,93,27,34,363,16,71,3,84,28,100,0,131,18,34,267,18,208,5,233,49,320,0,371,142,339,1084,85,570,12,662,109,504,6,615,213,415,1910,3,0,0,8,0,0,0,0,525,12,545,8,5,0,8,0,0,0,0,554,17,583,17,10,0,33,45,6,0,56,268,19,371,22,25,0,45,82,13,0,97,15,0,164,49,71,0,121,347,63,0,404,51,25,595,30,51,0,82,72,33,0,107,19,17,223,41,153,5,203,92,190,4,279,111,204,797,160,318,8,488,640,304,6,949,1544,291,3276,0,0,0,0,0,0,0,0,44,3,51,0,0,0,0,0,0,0,0,36,3,43,6,0
216,0,9,0,9,0,0,0,0,0,0,9,4,30,0,34,0,0,0,0,3,0,36,6,69,3,84,3,0,0,3,7,0,92,4,93,3,100,4,4,0,9,4,7,118,27,195,0,223,44,76,0,116,30,29,397,10,83,0,94,23,80,0,100,30,23,256,22,208,6,235,34,280,0,314,119,335,1005,74,692,7,778,107,439,3,549,190,396,1913,0,3,0,7,0,0,0,0,490,23,520,11,9,0,20,0,0,0,0,509,14,549,26,14,0,33,45,4,0,49,256,11,354,28,17,0,43,115,10,0,123,14,8,187,49,73,0,124,324,65,3,393,31,14,557,15,53,0,67,67,65,0,135,21,14,239,38,182,0,221,88,196,0,286,131,192,828,174,341,0,517,643,340,3,986,1446,275,3228,0,0,0,0,0,0,0,0,54,3,60,0,0,0,0,0,0,0,0,42,3,46,0,0
217,0,0,0,4,0,0,0,0,5,0,4,3,22,0,23,0,0,0,0,5,0,27,3,32,0,33,0,0,0,0,9,3,49,10,53,0,67,3,0,0,0,6,3,78,25,151,0,178,36,37,0,77,27,22,297,10,71,0,82,21,94,0,106,27,17,240,16,154,0,171,25,248,0,273,110,267,825,67,483,7,560,81,382,0,465,184,316,1526,6,0,0,10,0,0,0,0,417,7,440,11,4,0,18,3,0,0,4,468,12,504,13,16,0,28,70,7,0,83,252,13,375,23,26,0,45,152,17,0,161,21,5,231,59,63,0,122,495,82,5,573,39,16,756,28,38,0,67,90,52,0,143,22,9,239,28,167,0,201,102,184,0,283,125,171,777,176,319,3,497,910,340,3,1248,1344,232,3315,0,0,0,0,0,0,0,0,30,0,35,0,0,0,3,0,0,0,0,46,3,51,5,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,3,13,0,12,0,0,0,0,3,0,18,4,83,0,94,0,0,0,0,8,3,104,15,259,3,270,0,0,0,3,22,6,304,27,340,0,372,5,3,0,7,25,11,411,110,1047,12,1173,50,53,0,102,76,79,1435,69,369,0,441,40,98,0,139,74,68,724,59,540,3,600,61,278,0,339,262,457,1654,283,2658,19,2964,153,436,3,590,465,620,4642,5,6,0,7,0,0,0,0,202,3,214,13,14,0,20,14,0,0,14,257,12,300,21,29,0,46,160,8,0,171,139,7,367,20,29,0,50,332,20,0,360,24,6,442,146,161,0,308,1453,173,9,1631,81,49,2068,97,107,0,206,494,133,4,622,119,41,986,173,379,11,566,334,376,7,712,356,342,1971,473,727,10,1212,2785,707,15,3509,1175,451,6348,0,0,0,3,0,0,0,0,30,6,42,0,11,0,6,3,0,0,3,38,0,53,3,9
301,0,6,0,6,0,0,0,0,3,0,6,0,16,0,18,3,0,0,5,7,0,29,8,44,0,51,3,3,0,6,3,0,59,11,61,0,73,12,4,0,16,11,3,100,49,204,0,253,68,78,0,153,42,23,465,19,142,0,161,49,149,3,198,41,17,425,46,339,0,388,89,592,3,683,205,214,1493,134,800,7,942,219,829,3,1061,319,260,2581,27,10,0,29,0,0,0,0,811,9,857,38,17,0,51,148,9,0,155,754,11,966,65,35,0,97,525,28,3,550,71,3,728,46,23,0,71,521,37,3,559,29,3,659,89,87,0,173,1152,154,0,1308,64,14,1564,50,53,0,101,221,72,0,297,68,7,473,70,230,0,297,164,299,3,473,223,121,1110,372,458,0,828,2731,601,11,3346,2009,172,6356,3,0,0,4,0,0,0,0,45,0,50,0,0,0,0,4,0,0,3,42,0,44,4,5
302,0,0,0,0,0,0,0,0,0,0,4,0,15,0,18,0,0,0,3,7,0,28,9,43,0,53,8,4,0,11,4,3,71,16,55,0,70,23,13,0,33,3,0,102,60,274,3,329,163,189,3,354,54,24,765,37,213,0,252,115,367,0,482,86,19,839,63,527,6,594,150,1124,6,1282,368,324,2574,183,1122,14,1321,451,1707,14,2167,529,372,4388,9,3,0,7,0,0,0,0,816,12,840,18,11,0,31,166,13,0,178,721,12,947,58,36,0,92,608,36,0,643,54,12,798,38,32,0,75,773,55,3,832,19,3,927,142,121,3,269,2087,268,3,2361,117,22,2768,87,100,0,188,495,157,0,654,94,20,955,128,335,3,465,325,470,5,798,259,135,1658,489,643,7,1136,4465,995,16,5475,2075,213,8899,3,0,0,3,0,0,0,0,51,4,59,0,0,0,0,7,0,0,7,51,3,62,8,3
303,3,8,0,12,0,0,0,0,4,0,14,4,16,0,17,3,0,0,8,4,4,30,11,45,0,62,12,5,0,14,15,0,93,14,89,3,107,24,13,0,42,14,3,160,83,336,4,420,235,316,0,547,80,38,1084,44,268,3,313,187,509,3,703,84,36,1141,110,695,3,811,284,1527,17,1822,441,393,3465,276,1456,10,1740,746,2369,19,3136,634,471,5990,6,0,0,12,0,0,0,0,826,9,845,24,14,0,34,201,8,0,207,667,12,918,78,48,0,124,811,46,3,863,79,11,1078,55,30,3,92,1035,60,8,1101,35,15,1245,243,149,0,398,3432,421,5,3854,171,41,4469,199,125,0,329,943,260,3,1205,187,28,1757,270,452,3,731,639,727,4,1362,406,199,2696,887,822,13,1719,7060,1516,21,8601,2366,316,13002,0,0,0,0,0,0,0,0,57,0,57,6,0,0,6,13,0,0,13,52,3,68,4,0
304,0,3,0,3,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,3,0,4,0,21,0,21,4,3,0,3,3,0,28,6,25,0,36,16,9,0,26,0,0,67,22,126,0,154,143,154,0,295,31,17,500,17,103,0,125,123,253,0,377,33,12,548,29,233,0,265,179,736,3,914,147,116,1441,74,520,5,596,463,1152,3,1623,222,148,2593,3,0,0,5,0,0,0,0,531,3,543,9,8,0,15,180,8,0,188,453,5,659,45,19,0,58,659,31,0,694,34,3,797,22,15,0,45,884,29,3,924,10,7,979,106,75,0,180,2795,279,3,3080,52,19,3328,74,69,0,148,581,128,0,710,64,8,928,83,193,0,271,451,409,3,865,176,51,1366,342,378,0,722,5554,881,12,6450,1327,97,8602,0,0,0,0,0,0,0,0,19,0,23,3,0,0,3,12,0,0,12,29,0,51,3,0
305,0,5,0,7,0,0,0,0,3,0,15,3,28,0,34,0,0,0,4,3,0,43,14,68,4,82,46,14,0,59,7,0,154,22,90,0,118,76,59,0,128,13,4,268,130,560,0,689,747,1172,0,1928,205,66,2885,101,571,3,671,517,1935,4,2460,284,86,3504,158,1206,14,1378,700,5437,32,6159,1046,586,9169,435,2522,20,2975,2084,8621,37,10745,1567,748,16035,10,6,0,13,4,0,0,4,704,7,726,31,17,0,46,324,10,0,335,638,6,1027,79,37,0,112,1429,99,0,1534,77,10,1730,104,31,0,137,1894,131,4,2029,50,19,2231,463,252,0,709,7481,936,12,8426,353,64,9562,462,263,8,732,1948,547,0,2494,562,48,3837,482,598,6,1086,1254,1602,13,2864,749,232,4929,1628,1197,12,2838,14332,3320,26,17680,3137,386,24036,0,3,0,3,0,0,0,0,66,0,68,4,0,0,3,20,0,0,17,68,4,95,4,6
306,0,0,0,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,3,10,37,11,55,3,65,3,5,0,9,11,3,88,12,58,0,67,6,15,0,24,8,5,105,55,202,0,255,69,144,0,211,54,38,559,40,126,0,172,65,249,5,316,61,27,570,81,432,7,519,122,913,5,1044,283,415,2260,198,889,13,1100,270,1322,7,1601,412,499,3618,10,6,0,17,0,0,0,3,924,30,969,13,14,0,27,43,13,0,55,727,28,827,12,27,0,43,147,20,0,169,56,4,270,13,20,0,28,150,31,0,181,22,8,232,50,91,3,140,542,129,0,667,58,28,895,50,93,0,148,193,114,5,310,78,14,553,140,348,7,494,300,465,3,769,283,280,1829,288,598,9,893,1376,767,10,2154,2143,399,5578,0,0,0,0,0,0,0,0,69,3,79,0,0,0,0,4,0,0,4,58,3,63,0,5
307,0,4,0,4,0,0,0,0,3,0,8,3,15,0,15,0,0,0,0,4,0,24,15,41,0,48,5,12,0,13,6,6,74,8,40,0,44,3,3,0,4,6,9,63,31,107,0,142,26,79,0,104,30,28,302,13,83,0,99,24,129,0,149,39,27,317,27,261,4,289,41,348,3,392,147,323,1154,92,554,9,647,101,567,3,674,227,394,1941,0,0,0,0,0,0,0,0,491,11,505,5,5,0,10,15,0,0,10,367,21,412,8,19,0,20,34,9,0,42,33,3,104,3,22,0,22,44,18,0,62,6,0,91,23,62,0,81,117,42,0,156,21,9,265,6,52,0,56,34,37,0,75,22,14,166,41,178,0,215,52,179,3,239,98,207,760,79,330,0,415,296,290,3,585,1041,257,2296,0,0,0,0,0,0,0,0,39,4,40,0,0,0,0,3,0,0,3,48,0,53,0,7
308,0,4,0,7,0,0,0,0,3,0,11,3,21,0,19,0,3,0,3,3,0,31,18,66,0,78,3,13,0,18,12,3,114,13,76,0,86,14,33,0,45,5,7,142,60,286,0,351,77,261,0,335,62,26,775,36,185,0,221,52,297,0,345,68,50,685,42,408,3,455,97,895,3,992,258,393,2098,170,1040,3,1216,253,1494,3,1747,412,482,3860,3,10,0,10,0,0,0,0,874,18,901,10,10,0,25,64,13,3,82,703,19,823,9,44,0,58,226,39,0,261,41,3,365,14,28,0,46,247,20,0,271,17,5,342,38,97,0,129,507,177,3,686,40,18,879,25,91,0,115,126,136,3,260,37,14,435,48,310,3,358,181,419,3,594,180,176,1309,141,593,7,749,1347,803,8,2160,1889,254,5051,0,0,0,0,0,0,0,0,60,0,67,0,3,0,3,3,0,0,3,50,3,56,0,0
309,0,11,0,12,0,0,0,0,15,0,32,8,52,0,56,0,0,0,0,22,0,85,21,129,4,156,24,11,0,36,12,10,209,27,154,0,176,46,21,0,65,22,16,273,115,590,7,716,299,397,3,702,125,63,1597,67,408,3,469,197,530,3,733,134,71,1408,128,1068,14,1208,318,1830,20,2167,674,655,4700,372,2405,23,2800,881,2784,28,3688,1004,803,8301,28,23,0,49,0,0,0,0,2096,25,2181,69,35,0,106,231,18,0,252,1811,38,2197,109,89,0,193,1080,94,0,1177,255,25,1652,89,90,0,183,1229,128,10,1359,34,13,1587,331,330,4,665,3894,588,13,4504,302,69,5532,301,293,0,595,1005,321,7,1336,360,47,2332,455,878,7,1350,840,1007,7,1853,863,404,4474,1387,1738,14,3140,8279,2158,38,10481,5724,615,19957,0,7,0,6,0,0,0,0,133,10,151,4,3,0,11,14,0,0,14,99,3,121,3,13
310,0,8,0,12,0,0,0,0,6,0,14,3,13,0,21,0,4,0,4,4,4,33,11,60,0,76,12,4,0,16,4,3,105,13,78,0,88,17,12,0,25,9,5,126,58,279,0,338,112,167,0,278,54,31,705,35,175,0,218,58,305,3,365,74,26,682,82,531,3,617,153,1019,0,1176,349,370,2509,206,1145,9,1362,348,1509,3,1865,496,443,4168,10,4,0,7,3,0,0,3,914,24,947,24,18,0,44,116,12,0,132,758,19,945,48,33,0,84,457,43,3,500,81,14,676,44,44,0,88,460,48,0,510,17,11,631,110,128,0,238,1180,202,4,1386,90,29,1743,58,102,0,166,277,120,3,401,70,30,662,102,382,0,481,254,454,6,711,254,218,1664,388,708,3,1106,2750,874,19,3643,2183,331,7266,0,0,0,0,0,0,0,0,58,0,63,3,0,0,3,9,0,0,9,59,0,66,3,7
311,0,3,0,3,0,0,0,0,0,0,3,3,24,0,26,0,0,0,3,6,4,41,16,63,0,80,6,3,0,14,9,0,97,21,57,0,83,16,9,0,24,7,5,123,51,263,0,312,90,105,0,196,57,36,606,27,164,0,192,70,198,0,264,59,38,553,64,468,3,538,117,721,6,844,277,236,1901,185,1043,6,1241,299,1036,6,1343,429,317,3323,13,7,0,18,4,0,0,4,849,14,884,42,13,0,57,131,8,0,143,755,21,972,57,38,0,100,434,33,0,465,89,16,666,55,49,0,102,403,37,0,446,20,10,584,130,124,0,251,1124,190,8,1318,98,35,1703,84,99,0,178,271,118,0,386,83,18,668,130,317,6,446,272,366,3,637,311,159,1565,505,642,10,1158,2645,749,14,3412,2206,274,7049,0,0,0,0,0,0,0,0,70,7,74,3,0,0,3,11,0,0,11,50,3,69,3,3
