SA4_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
123,0,134,141,9,15,9,0,166,11,4,3,3,3,22,1351,76,93,25,13,1554,78,4,10,0,0,90,367,37,53,9,9,471,59,0,0,0,0,61,1895,118,197,43,34,2290,450,29,42,14,25,559,33469,1624,2010,532,380,38013,47581,3782,3134,561,544,55601,80,6,8,0,0,94,631,143,106,23,12,914,115,14,14,6,3,156,151,47,38,3,6,251,1008,76,45,15,12,1150,123,14,3,3,0,148,178,14,16,8,5,214,71,10,16,8,3,120,148,30,20,3,0,198,1392,143,92,19,13,1657,155,9,16,4,0,184,85,15,10,0,4,112,231,39,46,7,9,331,196,32,21,3,3,258,228,44,31,3,9,320,30,3,0,0,0,32,115,33,14,4,0,161,210,85,92,22,9,421,177,23,18,5,0,227,96,15,19,6,3,141,77,13,19,5,0,111,1550,92,69,23,21,1756,241,48,35,3,7,334
124,3,235,182,15,19,3,0,220,31,0,0,0,0,39,1969,142,207,42,11,2376,141,15,29,7,3,191,308,30,45,7,4,393,83,0,0,0,0,87,1626,103,183,35,22,1968,495,18,38,13,23,584,45805,2147,3309,680,427,52364,63472,4772,5459,801,577,75077,140,20,16,3,0,184,839,117,138,38,5,1142,118,33,20,4,3,176,181,48,29,5,3,267,736,43,36,11,12,835,70,4,9,0,0,90,263,39,50,10,7,371,74,14,23,3,3,110,229,27,20,7,0,287,2202,187,111,26,26,2554,166,9,15,6,0,192,178,27,18,3,4,230,248,44,34,0,4,333,294,48,27,4,3,379,189,46,46,11,7,304,57,6,11,0,0,74,238,53,26,5,0,331,226,60,68,11,6,363,280,31,24,3,10,354,208,46,81,15,8,360,175,27,32,10,3,251,1901,126,178,21,21,2247,253,26,38,4,6,325
125,16,1349,494,13,25,11,3,546,367,28,38,4,8,454,2334,72,60,17,19,2499,265,4,4,3,0,282,2448,106,150,35,26,2770,143,5,3,0,3,151,7348,229,336,62,82,8059,904,38,31,19,53,1058,92170,3105,3427,886,836,100417,100513,5145,3691,632,874,110856,343,13,14,0,3,370,9380,1616,891,306,84,12267,501,43,19,3,3,572,684,86,68,6,8,852,3088,99,71,13,42,3317,454,29,23,3,5,516,533,43,37,8,4,624,333,37,44,4,12,431,1968,168,139,20,8,2305,12434,798,529,95,76,13928,1202,62,65,11,14,1358,1238,150,118,12,20,1526,1486,190,142,13,32,1868,809,63,21,0,5,892,790,107,64,16,22,996,196,10,17,3,8,232,2363,573,527,128,19,3612,2569,807,714,102,86,4284,1427,96,60,19,7,1611,340,24,19,4,9,393,210,21,9,3,0,243,4621,166,109,19,68,4989,1369,141,188,12,30,1740
126,3,522,313,10,17,7,5,358,80,3,3,0,0,87,1765,56,63,19,9,1908,318,15,6,0,0,344,523,27,28,9,3,593,92,3,4,0,0,103,3347,79,128,30,30,3610,318,11,14,0,21,370,43731,1662,1895,438,276,48003,44756,2646,2128,329,291,50147,308,11,17,9,0,338,5166,667,541,170,30,6570,128,18,5,0,0,153,231,24,18,3,0,275,824,18,11,5,3,863,117,5,0,3,0,127,407,15,20,0,3,446,124,14,11,7,0,150,1610,119,118,12,5,1864,5345,195,97,21,18,5673,824,29,40,3,3,900,757,73,79,13,4,924,197,20,13,0,3,233,521,46,14,3,7,592,430,39,46,13,10,545,310,8,27,0,0,354,1777,368,367,69,29,2606,462,75,56,13,17,618,1094,59,50,3,7,1209,70,7,5,0,0,83,187,13,7,0,0,203,2023,92,65,14,7,2203,531,26,19,0,3,575
127,0,208,296,13,24,3,11,354,128,11,10,8,0,161,960,47,32,6,13,1061,100,5,3,0,0,109,3166,321,436,114,34,4071,102,0,0,0,3,105,4821,283,389,86,75,5662,576,33,46,21,47,723,47868,2369,2861,784,586,54468,56512,3966,2886,615,648,64637,126,8,6,0,0,141,2523,480,391,102,38,3532,544,74,61,7,12,695,410,83,53,8,6,562,2020,186,119,36,34,2392,422,55,25,6,4,508,267,31,21,10,0,329,187,42,27,8,5,271,506,53,47,4,3,609,3028,213,119,39,30,3426,418,22,24,6,3,475,386,56,54,13,12,520,2419,606,550,62,59,3692,278,38,13,0,3,328,692,193,107,42,16,1047,68,0,7,0,0,76,305,51,41,11,3,416,999,335,283,47,51,1708,453,59,29,3,3,545,245,44,46,17,10,369,103,15,7,3,0,120,2381,78,81,25,41,2606,462,62,84,7,16,632
128,0,60,206,13,25,3,0,252,19,4,11,0,0,37,1146,94,99,20,11,1374,112,12,12,8,0,141,217,28,37,10,8,299,40,0,0,0,0,41,1671,75,123,28,17,1915,279,19,24,3,19,347,30188,2036,2388,501,279,35383,39160,4735,3893,595,391,48773,130,12,19,0,0,159,1206,215,190,57,12,1683,70,9,14,0,0,102,198,54,40,8,10,302,266,16,13,3,0,300,229,34,19,6,0,279,172,35,31,3,3,240,126,42,36,4,4,209,236,35,39,3,8,317,881,76,44,14,11,1037,285,17,13,0,8,322,92,13,10,0,0,118,89,13,8,0,5,121,220,41,24,3,3,288,208,44,42,10,3,302,76,3,18,0,0,99,174,41,24,3,4,239,241,61,51,5,17,370,195,31,24,0,0,252,46,7,7,3,0,60,69,15,18,0,0,104,1078,138,101,15,15,1344,131,5,20,0,6,171
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,9,50,3,13,0,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0
199,0,65,135,3,54,3,8,201,19,3,9,0,0,38,914,88,446,26,23,1494,115,16,51,3,3,188,247,30,50,10,7,343,26,0,3,0,0,30,1297,107,547,34,40,2021,478,37,144,20,59,735,22880,1637,8290,698,621,34124,57995,11592,28976,1325,1749,101636,124,21,66,0,0,222,1775,633,1294,98,45,3843,210,66,114,5,4,408,138,42,76,3,9,272,339,70,100,13,14,528,173,63,66,5,5,309,212,63,174,11,3,467,195,71,160,3,10,454,316,66,221,5,4,609,798,178,469,19,25,1480,220,41,170,0,4,443,201,73,140,5,7,430,341,89,126,7,19,580,531,192,179,4,13,921,364,139,309,23,15,857,125,9,71,3,0,208,637,271,610,53,17,1594,805,430,708,31,64,2040,294,48,100,4,4,455,77,41,57,9,9,185,124,41,100,3,9,279,2144,369,971,41,64,3590,217,45,212,3,10,490
201,0,52,44,3,3,4,0,58,0,0,0,0,0,0,725,35,67,22,6,858,74,3,7,0,0,87,55,7,9,3,0,73,20,0,3,0,3,18,354,27,31,13,5,425,447,28,37,19,19,555,26811,1188,1740,697,357,30784,43046,3284,3798,1200,631,51958,72,4,5,0,0,84,272,50,25,19,4,379,27,6,4,0,0,39,18,0,4,0,0,20,38,4,3,0,0,42,8,3,3,0,0,17,96,14,18,4,0,140,19,3,4,3,0,34,27,0,3,0,0,35,639,49,36,9,15,752,29,3,0,0,0,31,34,0,3,0,0,43,20,5,0,0,0,24,78,8,11,0,0,89,55,13,13,8,0,86,36,3,6,0,0,50,23,4,3,0,0,28,9,3,0,0,0,15,103,7,14,4,0,128,26,5,3,3,0,31,109,15,21,7,5,158,550,47,55,19,5,677,45,9,4,0,0,57
202,0,50,42,0,10,3,0,51,0,0,0,0,0,4,573,32,79,14,11,715,58,5,14,0,0,76,51,3,4,0,0,65,15,0,3,0,0,19,398,15,30,12,7,459,472,26,56,21,29,603,26668,1170,1907,648,353,30746,44032,3257,4188,1119,625,53223,62,3,11,0,0,78,145,48,18,22,0,230,15,0,0,0,0,18,29,14,4,3,0,48,34,3,0,6,0,43,9,0,0,0,0,7,89,9,19,12,0,132,16,3,6,3,0,29,34,5,4,0,0,48,523,46,22,13,10,609,37,3,7,6,0,48,25,0,0,0,0,25,20,0,0,0,0,20,93,12,4,0,0,103,44,8,11,3,3,67,19,0,0,0,0,19,24,3,0,0,0,32,13,3,4,0,0,20,119,8,18,5,0,147,26,3,6,0,3,33,92,5,17,0,4,124,532,40,66,17,5,652,41,14,5,0,0,55
203,0,125,115,3,11,5,3,132,19,5,0,0,0,18,2027,100,169,48,19,2358,158,14,12,3,0,189,153,11,15,6,6,194,54,0,0,0,0,55,1048,41,81,21,15,1201,734,32,49,12,37,870,49487,2191,3154,980,514,56326,74795,5832,6112,1387,802,88919,184,16,15,4,0,224,545,99,89,53,0,790,233,34,37,4,0,312,59,3,6,0,0,68,80,4,3,0,0,91,162,22,22,0,0,210,273,39,47,4,8,361,72,23,22,3,0,115,90,11,5,6,0,108,1557,144,95,29,11,1836,107,7,8,7,0,128,147,10,11,3,0,174,47,4,3,0,0,58,262,26,18,4,0,313,282,53,33,17,12,399,52,3,12,0,0,62,87,8,3,3,0,98,35,11,8,3,0,53,280,26,21,8,3,327,60,9,8,7,3,90,214,27,40,7,4,295,1249,83,111,18,10,1469,138,11,26,0,5,183
204,0,54,49,5,6,7,0,62,10,0,0,0,0,10,719,62,75,41,15,913,77,8,14,3,0,100,45,3,3,0,0,55,19,0,0,4,0,23,482,31,57,24,8,604,575,25,59,44,42,745,26946,1540,2475,1109,440,32499,45279,4021,5697,1985,781,57771,87,9,3,0,3,103,159,35,22,14,8,239,21,7,3,4,0,38,17,0,3,0,0,22,53,0,0,0,0,50,18,3,3,0,0,20,187,15,40,15,3,267,21,7,8,0,6,40,52,11,11,0,0,73,591,41,23,17,11,678,39,0,3,0,0,43,22,6,9,0,0,39,26,0,0,0,0,31,70,7,5,5,0,96,155,31,32,32,4,252,46,0,8,0,0,51,39,0,3,0,0,44,16,3,3,0,0,27,93,7,13,0,3,119,27,3,0,0,0,34,126,28,39,12,4,208,672,49,80,16,11,830,51,10,0,0,0,68
205,0,126,77,7,16,0,0,103,14,0,3,0,0,13,1352,55,150,68,26,1646,88,8,15,3,0,113,99,11,22,4,3,146,36,3,3,0,0,41,659,52,84,23,14,835,859,53,107,54,57,1131,40668,1953,3872,1467,648,48610,65986,5085,8452,2370,1127,83014,105,5,13,3,0,122,293,58,52,35,4,451,37,8,5,0,0,47,37,12,3,0,0,62,94,4,9,0,0,109,25,3,3,0,0,35,206,24,48,22,0,303,45,8,6,6,0,70,68,9,7,4,0,89,946,91,31,11,14,1103,53,3,9,0,3,72,27,0,3,0,0,38,22,7,4,0,0,33,149,5,22,0,3,183,189,43,47,28,10,319,31,3,4,0,0,45,63,3,3,0,3,79,25,7,4,0,3,29,222,21,16,3,0,263,86,3,10,3,3,107,278,53,84,21,15,456,1174,101,151,43,17,1480,78,8,4,0,6,96
206,20,3782,1644,77,106,24,16,1868,490,35,30,19,10,582,11453,371,539,59,70,12483,2002,95,121,11,19,2241,5180,218,264,74,69,5803,436,9,3,0,0,453,19268,507,687,145,180,20791,2950,133,133,42,175,3448,304653,9817,11377,2253,2292,330390,368145,22663,18499,2326,2749,414386,2202,93,86,6,18,2403,18762,1943,986,636,117,22442,1043,69,58,7,21,1200,1107,144,67,16,15,1345,1631,53,31,8,15,1748,1463,76,48,12,35,1632,2500,207,197,26,23,2955,2336,343,237,51,50,3020,4505,212,132,34,16,4892,36456,1091,553,130,262,38492,4238,140,83,28,19,4505,1882,122,108,23,20,2142,723,75,64,10,14,879,3568,162,109,11,30,3877,4230,503,426,98,106,5354,1877,99,92,10,15,2098,3062,187,144,46,28,3472,956,201,190,46,17,1406,10656,501,326,65,56,11600,735,50,34,6,16,844,1152,100,75,16,12,1352,17533,774,774,67,122,19271,2993,116,101,20,28,3258
207,3,1029,294,22,25,6,0,348,53,7,3,0,0,69,2528,97,141,36,18,2816,347,16,27,10,0,398,746,48,79,28,9,902,125,3,7,0,0,134,3335,175,199,48,27,3786,543,42,35,13,41,666,68139,4021,4088,1166,489,77910,75531,7237,5723,952,608,90051,279,29,41,3,0,352,5848,1621,793,582,56,8897,170,32,24,0,7,237,238,52,25,8,0,332,259,20,16,0,0,291,166,19,13,8,0,211,376,44,40,6,3,474,583,117,106,11,15,822,1428,176,149,32,5,1789,5074,294,161,49,30,5606,619,52,49,17,10,741,580,119,98,26,19,845,114,14,6,0,0,142,460,20,31,0,3,513,693,153,107,26,14,999,244,23,33,9,6,315,666,89,91,19,7,872,151,55,40,10,4,261,2539,334,205,54,19,3149,101,15,10,5,0,124,211,34,20,8,4,267,2296,191,180,25,27,2723,399,18,28,0,3,450
208,7,1078,325,15,27,9,12,390,96,13,5,3,0,120,2909,205,316,47,28,3504,341,33,51,13,0,442,1046,43,86,11,9,1204,142,5,4,0,0,152,4474,364,519,106,74,5533,638,40,42,21,42,779,66258,4638,5501,1303,584,78285,76743,9522,7700,1275,720,95956,305,46,47,9,3,410,3343,762,424,314,20,4871,233,17,21,3,5,279,204,48,34,3,8,296,394,20,14,4,7,441,125,16,5,0,3,152,457,105,87,28,7,684,700,125,117,35,24,994,520,59,46,3,7,637,6336,347,219,69,57,7019,536,32,23,4,10,604,267,35,32,3,0,338,69,9,10,0,0,86,546,62,54,5,3,672,653,110,101,22,15,898,329,22,31,5,0,398,469,58,56,18,7,598,146,46,56,3,3,257,1142,146,81,22,8,1392,67,6,14,4,0,101,242,40,45,8,9,339,2872,301,290,25,42,3522,394,15,20,0,5,430
209,9,858,233,15,24,4,3,276,133,17,5,6,3,157,2022,115,141,44,9,2328,217,18,26,4,3,265,1185,67,106,26,16,1401,115,5,5,0,0,125,2672,163,238,54,52,3173,850,62,64,34,73,1089,67278,3376,4217,1124,724,76715,83455,7665,6549,1101,963,99732,238,24,23,5,0,292,2428,525,362,204,32,3553,253,39,20,6,9,327,309,67,38,12,3,428,380,12,19,6,4,419,1121,137,90,22,22,1397,363,49,40,10,6,466,719,127,131,41,15,1026,409,31,51,5,0,498,5334,516,369,102,57,6382,314,19,30,3,7,365,407,53,61,17,6,538,445,78,95,20,14,641,395,39,28,5,4,469,1402,291,197,84,36,2013,136,8,26,4,4,174,177,19,30,3,3,228,420,104,136,19,9,694,1085,96,90,21,12,1300,260,34,20,0,8,322,159,29,30,5,0,221,1965,148,166,28,28,2333,458,38,56,3,7,564
210,8,728,185,9,13,0,0,206,498,52,43,23,8,629,1250,71,66,12,14,1414,129,9,6,3,0,148,1033,47,84,25,17,1206,50,0,3,0,3,57,2386,150,166,44,47,2792,778,51,59,23,53,952,50165,2499,2901,858,626,57044,76845,6140,4471,936,890,89279,183,11,9,0,0,211,1555,263,136,104,5,2062,368,58,29,9,5,472,369,82,52,4,9,520,548,26,17,5,5,605,838,83,26,8,10,967,364,34,29,6,13,447,591,122,64,13,17,800,271,22,8,3,4,305,5772,490,367,57,78,6766,249,10,17,10,0,289,400,26,34,4,3,464,1283,212,315,55,34,1899,361,37,23,0,0,415,1469,310,162,54,40,2038,120,4,10,0,3,134,179,7,8,3,0,203,687,191,295,38,42,1250,608,49,28,13,5,708,475,48,50,11,11,596,133,19,11,5,5,163,2579,127,94,25,33,2849,951,111,191,14,14,1289
211,7,1000,275,16,30,4,5,328,39,7,3,0,0,45,3333,248,296,72,34,3988,237,23,25,7,0,289,730,33,75,13,7,854,86,3,11,3,0,101,2871,181,229,59,40,3378,797,56,75,29,44,994,74120,4355,5374,1547,694,86093,102351,10106,9098,1629,1078,124257,256,24,29,3,0,314,3497,886,545,374,36,5337,186,17,20,5,9,237,182,58,39,9,3,291,324,25,14,3,7,369,127,19,3,3,6,161,596,95,100,29,14,840,322,56,49,17,8,445,828,93,82,27,5,1033,4714,295,206,61,50,5324,443,31,30,16,0,523,412,50,48,12,8,527,94,12,6,0,0,125,410,34,25,9,6,481,608,140,109,57,21,932,131,15,24,0,3,175,291,46,46,17,3,408,140,32,44,3,7,224,1687,199,162,33,8,2091,97,16,15,6,0,140,439,119,113,29,5,701,2726,210,209,41,23,3217,383,22,24,3,7,442
212,41,3869,438,31,51,7,7,524,188,15,14,8,3,232,4844,220,241,48,33,5383,379,25,23,8,0,435,2604,186,291,70,30,3192,201,0,4,7,3,211,8507,468,674,143,128,9926,1352,71,82,35,84,1620,120102,5489,6238,1922,1163,134914,152719,10704,8540,1711,1437,175115,504,36,18,3,0,559,7546,1507,777,501,65,10390,674,98,57,22,4,853,567,88,65,15,8,741,1168,78,70,29,16,1356,471,70,47,24,11,619,1014,93,67,14,11,1201,1024,174,155,32,28,1405,1333,114,100,22,8,1572,13967,1236,834,178,155,16374,997,91,66,20,9,1184,697,61,70,9,3,841,243,38,50,10,5,338,788,62,40,6,4,900,1108,185,149,44,28,1523,400,27,18,5,4,462,731,107,126,30,11,1007,336,79,89,14,10,533,3303,274,223,58,18,3874,240,27,22,4,4,304,564,83,79,17,13,762,6257,325,282,50,60,6967,1193,107,139,17,11,1467
213,9,797,325,32,51,12,3,429,128,13,8,4,3,161,2722,109,186,36,22,3071,237,14,23,4,3,286,3585,301,402,119,57,4463,101,6,4,3,7,123,5728,362,659,119,128,6991,1110,83,82,35,88,1397,87531,3932,5452,1483,998,99403,114227,7743,6751,1368,1227,131319,305,24,19,0,0,352,2731,566,346,205,25,3866,693,111,79,18,10,911,423,77,59,11,3,569,739,36,39,8,11,831,1126,132,97,28,28,1408,563,57,62,8,9,703,622,110,90,17,18,858,491,50,50,7,0,605,10270,1171,858,170,146,12617,560,45,60,10,7,682,437,37,39,0,9,528,323,50,49,5,5,436,606,49,35,4,4,701,1243,207,149,48,38,1668,277,14,31,3,3,321,290,26,38,12,3,367,483,149,199,29,29,893,1185,125,112,19,8,1451,1112,142,109,20,19,1410,246,18,23,9,5,298,5482,251,300,49,74,6161,1027,123,215,19,20,1406
214,4,279,124,13,27,9,0,176,15,6,0,0,0,22,2738,249,309,84,29,3418,120,25,19,5,0,170,166,17,24,6,0,227,72,4,0,0,0,72,1139,83,122,36,22,1411,569,48,47,19,31,712,39633,2723,3430,999,459,47248,53800,6300,6219,1203,689,68214,131,26,27,7,0,184,503,140,106,52,5,802,70,21,19,3,0,112,83,17,15,3,0,123,161,10,4,3,3,184,52,0,3,0,0,60,229,51,59,8,4,353,92,40,18,4,4,165,103,25,12,7,3,141,1560,125,66,28,11,1789,115,3,10,0,0,130,52,8,11,4,3,77,28,7,7,0,0,46,252,45,36,6,0,346,189,60,41,10,4,303,48,10,10,5,0,72,45,3,9,3,0,55,46,27,16,3,4,97,234,31,34,11,3,304,33,8,5,0,0,51,197,63,45,9,7,325,1555,167,168,31,22,1945,96,7,11,0,0,112
215,0,55,39,0,7,0,0,53,10,0,0,3,0,12,433,24,49,18,8,527,42,4,3,0,0,52,83,7,7,0,0,110,22,3,0,0,0,26,463,29,28,11,16,548,532,43,50,34,21,685,23746,1431,2018,1146,382,28725,39235,4117,5110,2678,738,51874,32,0,7,0,0,36,193,20,31,15,3,267,16,3,7,3,0,28,22,0,3,0,0,28,63,3,3,0,0,73,15,0,0,0,0,19,63,3,9,11,5,94,21,9,13,10,0,52,63,5,0,0,0,71,646,36,36,10,19,738,41,0,0,0,0,39,19,3,5,0,0,26,13,0,6,4,3,26,71,7,3,0,3,81,100,34,36,34,10,212,36,0,3,0,0,38,71,3,3,0,0,74,10,0,3,0,0,13,160,7,3,3,0,176,25,3,0,0,0,24,62,8,21,10,3,99,539,29,43,3,4,620,50,7,3,0,0,60
216,0,60,41,8,8,0,0,55,12,3,0,0,0,17,470,24,26,9,3,533,45,3,0,4,0,58,35,0,8,0,3,47,20,0,0,0,0,21,435,23,29,9,8,509,479,25,49,31,28,610,22397,1295,1681,802,334,26507,36133,3445,3985,1452,609,45632,54,0,0,0,0,60,148,43,17,12,3,228,15,0,7,0,0,26,14,6,0,0,0,24,46,3,3,0,0,52,24,11,3,3,0,36,77,5,12,4,3,103,34,7,14,3,3,56,48,3,12,0,0,60,857,63,30,14,14,982,27,0,0,3,0,33,38,0,3,0,0,40,56,18,13,0,3,77,77,9,3,0,0,91,152,50,37,33,13,280,27,0,3,0,0,33,45,0,0,0,0,51,16,6,4,0,0,23,118,10,15,0,3,150,18,8,3,0,0,31,78,25,18,15,0,140,707,68,59,38,7,877,65,9,3,0,0,80
217,0,113,33,3,9,3,0,51,10,0,3,0,0,12,457,17,64,23,10,567,45,0,4,9,0,53,58,5,5,3,0,73,27,0,0,0,0,26,375,16,33,11,11,452,361,26,55,29,18,496,19433,973,2144,894,313,23762,31826,2617,5143,1610,578,41780,49,4,5,4,0,66,215,44,17,7,3,287,25,0,0,0,0,26,26,0,0,0,0,30,44,3,3,0,3,53,27,7,0,0,3,37,73,11,18,3,4,108,31,8,8,3,0,50,49,0,3,0,0,57,569,43,11,4,6,630,47,3,4,0,0,58,28,0,0,0,0,26,10,0,7,0,0,22,82,0,10,0,0,87,93,8,6,7,8,125,25,0,3,0,0,32,58,0,3,0,0,69,23,0,3,0,0,29,113,14,15,3,0,143,27,3,0,0,0,31,71,15,35,9,3,128,686,71,93,37,21,906,50,3,3,0,0,52
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,127,3,4,3,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,168,82,3,25,4,8,115,27,3,12,0,0,50,821,63,302,16,18,1219,80,12,20,0,3,121,233,15,60,12,14,331,23,0,4,0,0,20,1052,53,341,42,37,1535,383,32,120,16,47,598,19565,1323,6519,569,530,28505,49273,11077,24510,1107,1495,87464,110,17,56,0,0,187,975,316,824,84,29,2232,173,78,144,14,5,410,92,23,69,0,4,192,83,32,32,3,0,144,167,91,107,7,11,383,214,42,126,4,6,398,280,103,222,14,16,634,198,32,117,4,0,353,1560,354,704,31,59,2700,96,11,57,3,0,167,144,52,99,4,6,304,122,43,97,7,9,272,305,76,106,3,4,489,470,245,389,36,32,1172,69,0,25,0,0,94,121,31,73,7,3,240,190,99,193,17,14,512,362,69,158,3,6,598,124,47,96,3,3,281,147,47,133,9,9,346,1558,216,615,19,57,2463,248,18,122,3,5,401
