SA4_CODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
111,3,24,9,121,16,194,10,134,0,513,49,345,125,1434,289,2687,152,1316,34,6437,30,77,58,506,101,563,44,211,3,1595,17,40,30,205,28,185,19,61,6,589,12,25,40,48,25,23,0,12,3,189,4,29,30,18,16,3,3,3,0,107,0,9,27,12,3,8,0,0,0,60,6,9,10,15,3,3,0,3,0,41,4,24,3,59,6,59,9,31,42,234,119,578,327,2414,492,3738,236,1776,90,9767,3,7,9,13,8,13,3,12,0,65,4,24,14,126,25,170,16,64,4,448,8,28,33,108,27,113,7,63,0,388,11,41,55,117,37,73,8,28,5,379,22,64,352,100,94,46,8,19,0,703,27,66,364,57,52,19,10,11,3,598,9,20,118,27,17,5,0,8,3,206,13,19,55,15,11,5,0,4,0,125,0,0,6,7,5,0,0,0,14,34,98,271,1002,574,260,453,53,212,33,2950
112,0,3,8,31,7,82,3,43,3,175,28,34,46,491,92,1336,53,704,19,2796,4,7,23,130,21,182,5,86,3,471,7,15,6,61,17,48,0,31,0,180,6,9,18,13,8,6,0,3,0,64,3,7,10,3,4,0,0,0,0,31,0,3,5,4,5,3,0,0,0,21,0,5,7,0,0,4,0,0,0,22,5,0,0,17,3,37,0,24,30,118,51,81,129,756,152,1695,68,887,54,3883,0,6,15,8,3,3,0,3,0,39,0,3,9,47,14,51,7,34,3,175,0,9,15,45,17,53,0,32,0,179,4,15,36,48,9,32,3,14,0,170,8,29,174,36,41,22,0,15,0,335,7,9,99,10,9,4,4,4,3,162,5,10,62,3,4,7,0,4,0,87,7,0,30,5,0,3,3,0,0,45,0,3,7,0,0,0,0,3,7,26,31,86,451,209,98,179,17,118,10,1214
113,7,4,5,31,7,83,3,28,3,168,20,36,45,410,35,1047,31,409,18,2056,8,13,10,95,10,134,4,62,0,340,3,4,0,44,7,31,0,23,0,116,0,12,40,19,6,6,0,0,3,92,0,3,59,17,4,0,0,5,0,84,4,3,35,5,6,3,0,0,0,54,3,3,16,58,0,5,0,3,3,91,6,11,3,36,3,39,3,20,21,135,42,89,220,718,85,1357,47,546,43,3140,0,4,0,4,0,3,0,6,0,12,0,7,3,34,8,35,0,26,0,114,4,9,5,36,12,22,3,22,0,117,0,7,7,47,17,13,0,15,0,102,12,54,187,41,37,26,0,15,0,371,9,14,175,25,18,13,3,16,3,268,5,11,69,12,10,0,0,7,0,121,9,14,37,11,3,4,0,10,0,81,0,0,12,0,3,3,0,3,3,24,39,109,488,217,105,116,16,105,9,1214
114,0,3,4,33,3,76,7,39,0,164,14,28,19,386,36,920,20,446,16,1889,10,13,16,78,3,108,7,60,0,293,3,7,0,35,6,24,0,8,0,95,0,0,15,16,4,4,0,3,0,43,4,3,6,3,0,0,0,4,0,24,0,4,7,0,0,0,0,0,0,18,0,0,0,5,0,0,0,3,0,6,0,0,0,11,3,29,0,11,13,77,29,56,75,576,63,1165,31,576,30,2605,0,0,4,5,0,8,0,3,0,29,5,7,3,31,6,35,3,33,3,118,3,3,15,40,5,29,0,20,0,116,3,18,20,27,5,11,0,7,0,95,4,15,127,36,19,23,0,8,0,233,7,9,117,24,14,5,0,4,0,188,0,6,56,9,5,7,0,7,0,91,9,5,34,3,0,0,0,0,0,49,0,3,14,5,0,3,0,0,4,27,30,64,395,176,61,119,9,78,12,943
115,3,8,7,65,19,145,3,50,3,293,41,317,112,1016,258,1763,75,791,27,4401,23,87,47,326,109,519,23,213,13,1360,19,24,18,122,27,126,11,28,0,381,3,21,21,28,21,15,0,3,0,117,6,8,24,13,7,7,3,0,3,79,3,5,13,9,3,0,0,4,0,38,5,5,5,3,10,3,0,0,0,33,0,4,0,21,3,25,3,19,33,112,111,475,243,1597,454,2609,123,1111,81,6810,0,0,7,7,0,4,0,4,0,29,6,13,21,54,14,98,12,26,0,238,3,26,28,60,20,81,6,42,0,262,7,24,48,47,13,42,0,22,4,202,20,29,157,57,16,28,0,7,3,326,11,33,216,62,28,14,0,12,4,379,5,19,91,4,3,5,0,3,0,142,6,11,79,9,6,5,0,4,0,124,0,0,12,8,3,6,0,0,5,40,60,145,666,308,106,286,18,122,17,1729
116,8,11,13,36,10,142,8,71,3,290,29,161,65,519,184,1889,87,738,31,3714,34,51,46,231,85,515,101,237,15,1311,19,17,17,76,19,119,13,60,3,348,13,13,30,18,15,19,3,8,4,112,7,13,20,17,10,13,9,4,0,97,4,3,10,3,3,4,6,4,3,35,3,0,4,14,3,3,0,3,0,29,3,6,9,24,9,52,4,23,46,172,109,271,209,943,344,2763,231,1145,111,6117,0,0,10,5,3,5,0,3,3,23,0,15,10,52,16,80,15,46,3,242,12,15,9,60,28,71,28,41,0,262,5,12,40,38,17,40,9,12,4,184,9,22,177,47,31,23,20,10,7,345,15,25,206,47,27,13,12,8,3,349,3,6,82,15,11,8,0,5,0,135,5,9,65,7,8,3,3,7,0,107,0,0,8,3,8,9,0,0,16,46,50,122,605,275,146,265,88,128,30,1701
117,9,83,31,167,146,256,21,81,21,813,132,1279,271,1979,1340,3201,185,951,154,9494,174,771,531,1597,1206,1938,210,1178,104,7721,59,220,75,413,392,441,37,101,22,1756,41,179,69,111,211,106,8,28,17,768,35,171,59,67,141,47,5,10,12,548,19,67,39,34,42,12,0,5,0,226,18,58,42,24,44,13,0,10,10,220,13,62,20,148,61,143,18,62,254,782,509,2892,1136,4534,3571,6163,487,2435,591,22328,4,16,21,25,23,11,3,7,6,118,18,85,60,141,83,215,15,90,16,720,38,135,133,336,228,275,57,297,27,1529,28,163,120,161,187,149,20,46,12,897,89,388,320,106,375,115,16,30,21,1462,79,415,420,77,319,82,3,14,22,1421,42,213,175,44,89,28,3,8,5,611,47,252,144,25,76,24,3,14,6,593,9,21,35,28,22,20,0,18,59,209,343,1687,1430,937,1406,923,118,531,176,7553
118,0,32,8,75,28,90,0,34,3,272,42,649,93,1188,307,1184,47,387,14,3903,40,70,116,484,160,570,27,262,14,1751,19,31,14,157,36,117,4,27,3,415,10,23,26,30,11,32,0,4,0,126,7,14,19,8,8,9,0,4,0,71,3,4,5,11,0,3,0,0,0,31,9,9,3,10,3,3,3,4,0,48,0,25,10,61,9,33,3,22,35,197,131,856,303,2027,551,2047,85,742,71,6815,3,3,4,4,4,3,0,0,0,25,3,35,6,80,18,54,0,19,3,216,3,17,37,101,32,89,5,66,3,360,8,17,40,57,16,49,0,11,0,205,13,33,72,45,16,15,0,7,0,203,13,32,119,36,30,10,0,8,0,244,10,8,40,17,5,9,0,3,0,92,3,6,39,8,3,6,0,0,0,72,0,0,9,7,0,5,0,4,6,35,55,156,371,366,127,243,17,117,14,1462
119,7,23,5,67,29,177,10,74,0,394,44,430,102,1024,400,2142,75,854,45,5134,48,105,89,459,191,660,98,321,17,1986,19,30,29,144,66,160,7,65,7,535,10,18,27,34,30,29,3,7,9,170,9,18,47,30,23,13,0,9,0,146,3,7,16,11,0,3,0,3,0,55,11,10,5,16,9,5,0,0,0,51,5,16,11,33,8,60,3,20,91,253,159,649,336,1827,759,3260,201,1359,174,8725,3,3,7,10,5,6,0,3,0,44,4,24,24,89,40,99,12,45,3,347,14,28,42,97,52,83,16,71,3,401,10,18,93,66,34,57,6,23,4,315,15,34,210,68,49,22,13,21,0,425,17,42,307,53,42,17,10,13,9,502,3,16,126,18,7,0,4,11,0,190,11,17,77,16,0,3,0,7,0,128,0,0,21,4,3,13,0,3,27,70,74,182,903,414,232,297,60,197,46,2413
120,0,16,3,52,28,125,5,35,0,279,39,383,92,936,290,1529,47,451,28,3790,47,92,85,352,151,585,53,233,19,1625,14,33,26,122,57,141,8,23,3,424,11,26,29,22,20,28,3,4,4,136,7,7,22,12,23,12,3,4,0,92,3,3,10,3,7,0,0,3,0,38,7,0,8,6,4,3,3,0,0,33,4,13,8,29,9,45,3,12,60,183,127,570,273,1539,593,2468,125,773,126,6599,0,4,3,3,3,4,0,0,3,24,3,13,18,62,21,94,3,18,0,232,10,21,32,82,28,83,9,52,7,323,10,23,32,62,15,56,5,6,0,209,13,35,90,30,52,30,4,7,0,261,16,31,145,30,36,12,3,6,0,285,8,13,63,8,15,3,0,0,0,113,11,12,37,7,9,0,0,8,0,90,0,3,9,6,8,5,0,8,17,49,75,154,431,287,177,289,27,107,32,1583
121,3,45,16,161,43,198,10,81,9,567,81,817,163,2274,634,2372,162,831,54,7389,79,274,139,860,342,816,55,379,42,2977,34,86,25,232,82,175,11,49,6,704,13,43,33,39,49,25,4,9,0,213,16,42,43,35,30,20,3,3,3,202,11,15,16,17,18,6,0,7,0,92,22,9,7,18,6,10,0,0,0,68,0,30,14,65,18,69,8,23,82,313,256,1355,462,3699,1214,3689,259,1381,199,12509,3,11,9,10,12,4,3,7,3,65,5,47,25,153,41,119,5,54,3,447,21,47,58,152,60,126,10,83,8,559,21,72,69,90,54,57,7,28,10,399,39,93,182,72,83,43,3,10,3,531,41,105,239,56,71,39,8,3,5,576,23,47,88,12,29,14,0,4,0,218,18,42,54,12,9,8,0,3,0,149,0,4,16,10,7,8,0,6,20,70,171,468,740,574,368,416,33,195,48,3015
122,9,3,13,82,16,109,4,48,3,287,37,233,134,1201,215,1616,129,747,26,4327,26,43,87,353,97,365,41,189,10,1209,13,25,14,114,23,98,3,16,0,318,3,6,18,16,9,11,0,5,0,74,4,3,21,21,10,3,0,7,0,72,3,0,13,4,3,6,0,3,0,31,0,3,8,11,3,0,0,4,0,24,0,8,3,25,6,36,0,5,28,109,108,320,322,1813,377,2246,177,1020,67,6459,0,3,3,6,5,9,3,3,0,29,6,12,10,99,18,54,13,30,0,241,6,26,39,102,19,75,9,35,0,308,12,15,53,69,21,55,3,20,0,240,14,15,147,45,27,20,0,7,0,282,17,17,248,55,15,10,3,5,0,374,8,9,83,17,7,9,0,3,0,138,3,9,47,4,5,4,0,6,0,76,0,0,11,3,0,3,0,7,11,28,60,113,644,402,119,235,25,119,14,1725
