SA4_CODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
204,48,4,6,1469,1032,52,64,9,14,1169,943,74,101,25,12,1149,1214,126,123,48,14,1518,1415,143,132,33,18,1739,1492,161,169,45,25,1889,1300,134,171,65,12,1678,672,74,129,69,13,963,140,49,93,55,4,346,22,14,39,32,0,111,12,9,23,30,3,74,11138,859,1101,417,130,13644,1626,5,3,14,26,1676,1191,0,21,10,10,1231,922,5,62,15,13,1014,1124,34,112,41,12,1320,1293,68,89,52,15,1514,1504,89,158,53,11,1815,1606,62,157,42,26,1888,1521,84,122,37,24,1793,1553,92,151,59,30,1890,1137,64,142,82,9,1429,441,38,123,78,9,687,125,19,56,49,7,253,36,16,29,41,3,127,14061,585,1224,570,195,16638,1316,64,105,58,37,1578,430,31,40,65,81,645,26946,1540,2475,1109,440,32499,1056,3,5,7,10,1087,3382,33,64,3,29,3506,3522,95,199,20,29,3862,3137,202,252,26,35,3649,2884,319,323,50
205,94,8,21,2243,1480,66,107,18,10,1692,1305,100,127,30,16,1576,1699,146,207,50,21,2118,1978,179,226,50,21,2457,1943,159,268,71,25,2468,1713,156,255,74,21,2228,860,81,196,81,6,1231,205,59,107,62,8,436,39,23,54,27,4,142,22,6,24,21,3,82,15353,1024,1715,500,184,18771,2479,7,12,15,30,2551,1981,4,33,17,26,2055,1594,21,101,31,4,1750,1995,76,176,52,20,2311,2081,74,218,75,24,2467,2369,97,215,68,29,2781,2542,113,212,71,23,2971,2488,98,218,75,24,2910,2457,105,221,96,31,2909,1686,112,217,104,23,2145,595,78,164,101,17,959,176,24,82,49,11,344,63,18,75,44,7,204,22510,823,1938,806,269,26351,2234,74,147,80,58,2588,578,30,72,90,141,906,40668,1953,3872,1467,648,48610,1112,4,11,3,11,1137,4275,26,119,12,39,4476,5192,145,325,33,53,5737,4642,343,419,63,34,5505,4094,446,512,63
206,458,41,123,38341,34139,642,727,68,108,35693,22885,674,603,79,93,24328,19110,857,706,85,96,20856,17705,1123,703,108,75,19715,14723,864,574,96,80,16338,10930,666,454,77,87,12209,5695,375,231,41,44,6392,1676,183,125,22,18,2025,288,54,47,12,7,412,118,25,22,8,3,179,180486,5833,4772,648,810,192548,6582,19,59,38,67,6761,16461,48,255,56,91,16916,12824,135,444,73,89,13568,12731,314,709,118,79,13949,13264,475,874,145,65,14826,12144,565,883,173,67,13828,10136,527,820,161,60,11702,7855,429,596,122,59,9067,6493,373,503,128,59,7562,4857,339,432,104,47,5780,2425,253,316,101,41,3133,710,98,118,56,18,998,278,38,65,43,13,435,106758,3610,6077,1321,759,118524,13455,221,321,72,178,14247,3956,156,197,216,546,5070,304653,9817,11377,2253,2292,330390,2065,9,35,7,16,2130,28336,202,349,25,168,29078,73042,1286,1367,114,303,76112,78708,2980,2094,190,285,84266,62734,3667,2032,200
207,98,8,14,5803,4541,150,129,29,13,4856,3123,177,126,36,13,3463,3229,347,168,45,7,3793,3562,369,202,57,21,4217,3515,361,214,37,17,4146,2937,261,175,33,18,3426,1566,140,99,23,12,1837,460,75,49,13,0,596,83,21,26,4,3,139,17,5,12,3,0,45,31462,1991,1304,292,140,35182,3240,7,34,21,14,3322,4545,19,75,24,25,4686,2775,30,128,34,13,2978,2822,106,216,58,3,3207,2876,227,297,83,18,3495,3457,330,389,123,22,4319,3632,316,365,109,17,4446,3244,266,331,93,19,3947,2891,198,285,70,22,3462,2114,152,219,57,20,2555,1045,145,170,52,16,1425,369,65,82,31,11,557,130,32,50,30,9,247,33128,1899,2637,781,210,38652,2724,92,93,36,32,2976,821,47,60,62,114,1103,68139,4021,4088,1166,489,77910,553,3,5,4,5,563,5004,55,94,12,23,5186,10828,342,350,37,49,11605,10107,693,480,73,41,11385,8009,824,453,68
208,128,18,11,4952,3826,157,164,16,11,4176,2661,211,177,33,7,3088,3001,346,243,52,17,3658,3477,440,317,53,27,4306,3411,422,276,43,22,4173,2673,296,204,46,21,3247,1505,174,132,20,16,1850,443,75,49,11,9,586,85,21,20,0,3,133,19,21,3,0,0,49,28654,2264,1762,296,164,33138,3888,9,22,30,17,3968,5157,15,78,27,27,5309,2731,39,136,24,21,2942,2596,139,302,63,24,3120,2946,226,451,117,22,3756,3428,353,539,126,17,4466,3744,382,547,124,29,4821,3165,300,462,88,20,4037,2906,207,353,86,20,3581,2150,220,283,75,21,2745,1105,182,215,80,16,1597,357,78,81,44,12,570,101,44,33,32,6,217,34277,2199,3493,907,252,41134,2401,114,155,39,39,2754,923,61,87,58,124,1258,66258,4638,5501,1303,584,78285,728,0,14,0,8,746,5624,56,143,10,32,5862,9915,355,421,41,47,10777,9737,799,561,58,50,11206,7627,1058,598,88
209,115,12,26,4855,3588,135,163,23,27,3927,2696,179,167,28,21,3100,3026,216,199,34,16,3479,3502,290,224,45,34,4090,3330,249,189,48,26,3845,2760,199,159,36,8,3158,1462,116,72,13,14,1683,387,52,29,11,4,487,57,27,11,6,3,94,22,11,4,3,0,40,28256,1551,1361,261,196,31624,4284,11,21,15,37,4368,4496,27,62,24,32,4642,2589,49,146,52,23,2851,3046,126,310,74,19,3576,3307,216,388,110,27,4053,3893,245,462,92,33,4735,3873,260,362,75,24,4593,3419,226,277,76,31,4028,3050,205,240,70,27,3589,2109,143,174,60,37,2529,765,105,124,50,11,1061,199,60,54,37,5,355,70,25,28,10,0,132,35099,1695,2655,738,322,40516,2911,76,134,54,58,3231,1010,49,73,72,146,1348,67278,3376,4217,1124,724,76715,915,4,0,6,14,937,5622,67,132,15,42,5881,9671,366,420,28,67,10557,8968,763,585,45,71,10429,7388,969,620,78
210,99,13,22,3809,3041,101,171,13,25,3345,2500,144,147,24,20,2832,2749,189,175,31,25,3165,3061,233,169,36,24,3524,2904,208,142,23,28,3306,2137,146,90,24,15,2414,1042,82,52,24,4,1200,222,46,17,10,9,299,49,9,5,7,0,68,18,5,0,0,0,24,23730,1220,1136,206,188,26474,2688,5,15,21,23,2753,2835,19,52,10,41,2954,1858,28,89,19,14,2008,2126,95,198,60,19,2498,2408,131,273,75,21,2912,2755,169,251,85,29,3286,2784,193,256,68,20,3330,2376,165,159,67,26,2785,1956,141,142,50,32,2321,1205,98,118,29,9,1452,447,59,67,33,12,622,96,22,28,8,3,155,28,10,7,10,3,58,23561,1140,1642,538,247,27124,2043,79,59,47,39,2262,840,56,64,68,159,1190,50165,2499,2901,858,626,57044,941,9,8,5,17,974,6001,101,166,17,59,6341,9941,389,380,42,80,10834,10399,763,573,32,103,11872,9129,835,527,60
211,134,16,14,4652,3357,139,142,24,26,3689,2745,185,173,38,18,3151,3244,332,213,46,13,3850,4072,391,278,68,25,4831,3961,356,320,55,34,4723,3135,304,198,56,30,3727,1729,134,137,29,8,2037,458,81,42,18,9,605,92,27,16,17,3,151,16,8,8,4,3,37,30535,2061,1708,372,202,34877,5214,4,16,25,44,5305,4751,13,78,21,31,4888,2534,60,179,38,11,2811,2988,132,347,84,21,3571,3489,227,479,135,22,4357,4298,301,519,123,26,5259,4459,332,462,125,29,5410,4100,283,386,106,32,4910,3654,285,362,113,27,4433,2681,214,295,89,29,3306,1089,163,186,92,16,1553,299,65,78,33,6,482,92,25,42,33,3,190,39637,2111,3427,1010,300,46488,2918,126,168,69,46,3324,1032,58,75,93,152,1413,74120,4355,5374,1547,694,86093,1417,3,8,3,25,1452,7154,72,217,8,50,7504,10849,382,516,40,59,11841,9970,783,615,58,67,11497,8975,1124,610,89
212,146,29,33,9054,7618,221,232,41,47,8157,6212,317,287,58,38,6908,6874,410,328,64,51,7727,7755,535,376,83,47,8802,7109,498,375,80,26,8090,5450,341,252,48,44,6133,2948,183,149,42,12,3326,775,96,53,19,11,959,138,41,13,5,5,201,34,16,8,18,3,72,58986,2775,2279,497,353,64896,5518,8,28,30,47,5627,6275,29,105,53,38,6490,4304,97,220,69,30,4724,5188,242,411,119,45,6001,5830,323,558,162,36,6908,6425,373,586,184,55,7634,6254,368,503,144,49,7326,5241,313,382,118,42,6101,4466,259,355,127,40,5240,3219,239,264,91,31,3847,1373,147,158,74,18,1773,384,48,88,44,3,569,109,21,37,28,9,206,54582,2469,3698,1242,449,62439,4727,135,157,62,86,5171,1812,99,96,126,266,2405,120102,5489,6238,1922,1163,134914,1928,8,16,3,25,1976,12024,139,250,34,90,12543,21160,715,703,86,114,22775,21810,1396,1019,123,153,24500,19490,1816,1029,144
213,180,21,34,6696,5416,224,302,33,27,6000,4407,280,336,60,39,5115,4802,344,358,52,48,5605,5125,364,335,54,42,5924,4670,294,255,65,32,5305,3450,225,191,44,32,3935,1732,114,87,28,10,1979,424,49,34,8,13,522,66,12,12,5,3,100,28,8,5,8,0,49,40369,2048,2170,385,312,45287,5257,17,24,31,51,5371,5547,22,89,40,45,5746,3544,62,208,48,31,3883,4104,192,421,124,31,4875,4379,262,507,154,25,5329,4734,287,500,131,37,5689,4472,265,441,120,45,5342,3808,236,293,98,51,4486,3288,170,242,76,28,3806,2169,119,190,54,17,2548,805,81,69,43,22,1025,192,26,23,22,5,274,61,5,9,7,3,91,42353,1744,3027,949,391,48468,3335,89,153,49,85,3708,1479,57,96,101,210,1940,87531,3932,5452,1483,998,99403,1428,9,18,4,21,1478,8734,126,213,17,82,9173,15519,557,588,45,116,16824,15634,1266,944,100,134,18075,13844,1526,1036,142
214,70,3,10,2316,1642,69,99,14,6,1823,1314,115,93,11,3,1536,1639,189,168,44,16,2058,2029,240,196,25,16,2516,2021,236,191,49,15,2515,1534,180,145,32,16,1900,820,114,77,26,13,1044,200,41,44,15,3,294,32,17,10,13,4,74,11,10,5,4,0,37,15380,1264,1121,233,113,18117,2791,5,8,8,26,2842,2332,12,29,13,15,2403,1408,26,114,22,17,1591,1831,72,209,67,11,2195,2078,166,273,75,15,2601,2448,209,323,109,26,3118,2512,212,301,79,29,3127,2202,170,267,66,14,2721,2040,158,224,69,20,2507,1449,153,198,58,23,1884,666,96,128,52,14,962,182,42,61,37,10,335,61,16,21,23,3,118,22007,1346,2144,680,220,26404,1663,78,121,34,24,1923,582,33,46,46,99,803,39633,2723,3430,999,459,47248,1070,3,8,0,13,1093,4195,44,121,9,39,4399,5113,183,308,16,29,5655,4291,433,419,30,31,5206,3720,636,417,36
215,59,5,5,1470,868,33,49,13,3,963,812,55,69,31,12,969,1071,102,107,42,4,1328,1302,150,133,50,13,1653,1292,162,150,60,13,1676,1104,122,161,93,17,1489,622,78,109,65,16,886,163,43,59,50,9,319,27,19,23,19,7,92,15,13,14,17,3,68,9989,790,944,444,116,12285,1399,3,0,17,8,1431,1003,7,15,13,7,1049,871,13,50,15,0,948,1076,34,102,47,9,1258,1145,60,106,48,15,1374,1240,76,115,51,10,1491,1389,72,102,48,17,1626,1277,75,112,59,27,1547,1315,82,100,60,20,1584,935,57,92,75,28,1186,352,55,85,71,3,564,105,29,44,36,4,217,39,5,30,34,5,105,12140,565,949,573,158,14380,1225,55,90,51,39,1456,396,19,41,78,70,603,23746,1431,2018,1146,382,28725,753,3,8,6,13,784,2827,33,58,35,35,2988,3407,119,194,54,29,3801,2677,222,255,62,26,3241,2520,315,302,95
216,57,5,8,1378,919,42,39,11,8,1024,815,54,73,29,9,976,1068,91,114,31,8,1311,1247,150,130,47,9,1583,1323,138,123,44,14,1638,1013,115,134,48,9,1310,542,66,72,44,13,731,129,33,33,33,9,230,30,6,14,16,0,62,15,4,9,7,0,41,9596,708,825,316,84,11529,1311,6,7,15,23,1353,916,5,11,10,8,948,801,5,40,19,13,881,962,46,80,33,9,1132,1100,51,68,28,15,1262,1249,70,87,42,16,1468,1207,69,71,37,11,1400,1235,81,93,31,15,1454,1143,72,81,55,14,1363,853,69,79,51,13,1066,321,27,70,44,10,476,74,13,30,15,3,142,29,4,27,23,0,88,11211,527,751,395,146,13034,1215,48,72,38,32,1404,374,20,28,58,67,546,22397,1295,1681,802,334,26507,777,5,3,3,3,792,2484,29,76,8,9,2614,3079,98,165,19,23,3385,2653,222,204,36,25,3142,2400,247,242,70
217,53,10,10,1145,759,29,47,10,5,846,659,41,83,20,3,806,745,77,100,34,8,959,1080,84,133,47,9,1352,998,113,184,65,16,1373,839,90,158,75,7,1169,417,39,137,48,10,656,120,32,68,46,3,264,18,9,35,23,4,81,4,7,26,22,0,61,7636,535,1036,394,79,9685,1167,3,5,15,25,1212,984,3,13,13,17,1025,709,9,38,15,4,777,870,26,86,31,13,1028,1016,48,107,32,6,1213,1132,56,116,41,9,1355,1208,54,102,32,14,1411,1175,48,107,41,5,1382,1040,49,133,45,24,1295,748,61,102,46,6,971,288,33,94,44,11,469,64,11,48,29,9,160,20,5,29,28,0,83,10425,400,985,412,140,12362,1037,30,91,31,35,1227,332,7,32,54,60,485,19433,973,2144,894,313,23762,587,0,3,3,6,604,2115,14,54,17,18,2219,2715,75,174,28,18,3007,2297,156,231,24,14,2732,2133,253,297,60
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,11,0,0,0
299,100,6,14,985,685,59,134,17,4,892,489,63,139,9,16,715,618,91,192,7,13,917,626,117,197,13,11,963,598,97,215,15,13,938,426,72,163,11,8,684,217,35,69,7,3,329,55,11,32,7,0,100,12,3,10,0,0,30,9,0,8,0,0,18,5170,582,1305,89,87,7228,584,4,62,10,8,665,1358,8,217,14,15,1614,1053,24,321,28,21,1449,952,43,467,33,21,1514,1045,71,532,55,18,1719,1298,88,628,37,36,2085,1485,111,769,36,28,2433,1483,92,672,43,29,2325,1388,77,531,31,31,2055,1019,55,389,25,24,1521,479,31,175,11,12,707,166,13,59,8,9,255,60,0,25,10,0,94,12376,630,4843,340,250,18437,1392,74,269,76,70,1878,627,42,105,63,122,957,19565,1323,6519,569,530,28505,2025,9,36,6,20,2087,6067,177,853,12,96,7201,6197,802,2020,25,113,9162,5071,1280,2282,43,115,8791,3937,1541,2069,44
301,47,3,3,1974,1651,75,79,14,12,1823,1461,139,96,22,11,1720,1874,200,137,27,6,2253,2087,211,154,35,24,2506,2027,199,159,24,9,2422,1491,177,100,12,8,1797,818,88,75,14,11,1002,192,49,22,10,3,271,28,19,4,4,0,54,19,4,0,4,3,34,15267,1205,883,170,98,17620,2616,0,20,13,15,2663,1624,3,40,10,9,1687,1091,26,76,28,6,1232,1263,75,117,30,10,1495,1421,114,189,39,7,1767,1666,148,205,54,15,2080,1658,114,213,43,12,2037,1463,113,169,39,14,1800,1344,113,143,45,14,1653,890,104,149,44,11,1201,372,61,72,25,7,538,121,20,33,14,3,191,24,5,14,12,0,48,15547,902,1438,407,109,18408,1205,36,58,17,17,1335,431,23,29,24,65,573,32451,2167,2412,617,287,37933,1005,4,5,0,4,1016,3686,45,75,3,15,3828,4959,214,159,12,17,5353,5035,385,274,36,29,5754,4570,544,276,47
302,62,11,8,3363,2866,78,80,15,9,3050,2538,109,89,12,9,2754,2954,146,116,25,21,3257,3065,144,147,31,17,3411,3003,151,115,16,21,3310,2282,142,97,28,10,2559,1200,65,63,14,7,1351,305,38,33,13,8,400,35,10,4,7,3,55,13,9,8,0,0,23,24349,940,841,162,130,26416,2921,4,6,11,14,2958,2730,7,44,4,14,2793,1870,21,78,9,7,1994,1971,70,136,26,10,2216,2042,94,157,32,11,2334,2324,104,199,35,10,2671,2209,90,184,32,13,2532,1957,99,135,30,15,2231,1696,66,148,28,10,1955,1160,71,94,31,9,1364,507,40,59,31,7,641,150,19,30,14,7,215,34,8,21,3,0,69,21569,699,1294,284,122,23971,2054,29,59,18,23,2186,624,26,43,41,80,810,48592,1691,2237,504,351,53381,1116,0,13,0,12,1136,5904,38,85,0,26,6061,8271,203,225,8,28,8740,8601,394,312,26,45,9364,8164,527,318,30
303,105,7,21,5142,4228,164,145,18,21,4564,3515,195,163,27,12,3910,3976,257,176,33,18,4456,4212,285,201,50,18,4758,3916,227,214,40,17,4421,3119,227,150,17,22,3541,1688,120,103,11,7,1928,426,54,36,9,4,532,76,14,15,4,0,110,8,3,8,3,0,23,33821,1646,1334,230,169,37198,3172,8,33,9,15,3243,3803,19,73,12,20,3923,2695,52,138,36,16,2944,2891,132,228,67,7,3328,2993,164,282,62,19,3515,3161,194,292,70,20,3737,2864,208,289,62,10,3428,2427,142,211,55,23,2850,2079,123,179,54,15,2444,1462,120,139,62,15,1796,698,82,106,43,5,936,184,25,41,17,6,270,54,21,28,8,0,118,28475,1284,2045,551,171,32529,2729,54,73,32,38,2927,850,45,58,47,100,1092,65879,3025,3512,862,475,73754,1374,3,7,0,8,1397,7521,81,119,11,29,7765,11360,383,325,38,52,12158,11219,807,517,44,55,12646,10080,923,552,70
304,40,3,0,1799,1536,51,42,6,0,1642,1232,63,70,7,6,1376,1265,119,84,17,7,1496,1481,143,103,14,3,1749,1348,138,97,9,12,1606,1034,105,73,8,4,1224,575,66,50,14,4,704,200,20,28,8,0,249,30,10,12,0,0,49,8,0,3,3,0,11,11997,733,608,90,49,13477,2330,6,19,3,18,2377,2539,8,46,4,14,2613,1183,15,47,7,4,1248,1100,43,95,27,5,1278,1200,74,169,30,5,1481,1319,111,172,39,8,1644,1346,95,192,42,6,1687,1102,81,141,29,14,1373,990,66,132,28,3,1219,707,74,102,30,11,925,368,57,75,25,6,529,109,34,36,20,3,206,33,7,18,8,0,72,14325,685,1236,300,96,16644,1176,29,46,14,15,1275,323,15,22,14,36,415,27822,1464,1913,415,191,31805,544,0,3,0,4,558,3387,24,62,3,10,3493,4121,100,133,6,9,4368,3944,232,151,15,17,4351,3053,300,233,17
305,167,14,38,15466,13546,242,226,26,34,14075,10528,310,248,33,30,11146,10578,429,273,29,30,11337,10269,510,303,27,42,11147,8785,422,241,44,41,9526,6419,312,176,33,22,6957,3348,177,91,23,20,3664,894,89,45,12,9,1050,140,25,17,9,5,190,26,11,5,5,0,51,89537,2701,1859,255,292,94646,4342,7,58,16,22,4447,7896,16,135,12,29,8089,5192,38,181,29,21,5469,5735,128,250,47,37,6203,5838,197,369,68,26,6497,5627,256,367,88,16,6353,4477,262,309,74,25,5148,3568,180,222,52,21,4044,2999,149,198,44,22,3420,2077,121,181,57,22,2450,1055,92,96,37,22,1304,346,44,53,22,3,473,109,25,24,23,7,183,49276,1515,2445,573,260,54065,6916,92,110,32,50,7205,1610,52,84,70,178,1990,147338,4358,4504,922,778,157905,1987,3,25,0,17,2034,16295,107,183,6,44,16642,28964,546,492,24,65,30099,30393,1118,684,59,85,32342,26659,1447,744,85
306,84,10,18,2715,2354,91,99,20,10,2574,2204,134,151,44,17,2548,2685,221,211,44,22,3181,2854,238,252,72,20,3432,2698,233,269,46,33,3274,2170,216,248,59,16,2708,1157,145,158,46,17,1526,318,65,89,29,7,512,50,27,47,20,3,161,20,8,15,13,0,54,21719,1425,1648,414,173,25375,2405,0,9,10,27,2457,1569,12,25,5,13,1627,1614,21,78,22,10,1752,1755,59,145,47,21,2029,2115,70,201,54,13,2453,2171,96,236,66,17,2583,2135,102,205,58,21,2518,1940,101,197,62,13,2318,1795,83,194,42,27,2138,1376,65,153,76,15,1685,566,47,124,62,7,805,163,28,46,40,10,286,53,14,26,22,3,120,19661,694,1641,571,202,22770,1804,53,84,36,35,2019,629,27,57,61,133,912,43812,2201,3433,1087,546,51076,1309,3,9,6,16,1341,4605,32,72,22,33,4762,5696,104,266,19,34,6120,5692,310,355,41,37,6430,5363,489,425,72
307,51,13,6,1201,826,49,64,25,4,982,763,83,75,45,11,980,995,121,121,63,9,1314,1142,121,165,85,17,1522,1108,110,151,106,18,1486,892,121,189,105,17,1324,480,71,159,114,15,845,122,46,93,96,4,358,31,17,55,61,8,162,14,10,38,51,3,123,8855,790,1193,768,109,11717,1074,0,6,24,13,1124,676,9,11,6,4,710,653,14,34,32,7,741,838,51,92,52,6,1038,935,59,90,57,10,1144,999,51,88,36,14,1186,1002,57,99,48,7,1209,940,54,86,51,15,1153,823,50,99,63,11,1041,609,46,102,68,8,832,240,26,80,63,3,415,87,7,49,72,5,222,24,7,43,46,6,123,8889,435,878,611,121,10938,895,43,58,42,27,1075,294,19,42,85,70,507,18934,1282,2170,1505,337,24234,1006,3,8,12,8,1042,2819,36,77,29,23,2977,3295,98,197,29,25,3642,3010,235,250,68,23,3588,2723,309,291,87
