SA4_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
314,204,67,1061,90,255,133,141,135,24,2110,169,68,621,39,129,61,88,88,13,1281,176,52,446,28,61,53,57,50,9,928,104,33,209,16,34,30,24,33,7,486,128,35,217,9,32,34,28,17,5,505,74,7,51,0,11,14,7,8,3,177,11,3,65,23,24,12,11,10,18,171,1259,505,4613,1709,1308,1066,815,1041,143,12455,0,0,3,0,0,0,0,0,0,10,3,4,4,15,3,25,0,23,0,74,0,0,0,12,6,25,4,8,0,59,0,0,3,3,5,17,0,14,0,42,0,0,6,10,6,18,4,18,0,55,4,3,11,16,14,23,4,16,0,89,17,0,8,14,17,24,8,24,0,116,20,3,10,7,29,17,9,16,0,112,7,3,6,3,14,14,10,3,0,66,3,0,3,4,4,0,0,0,0,16,5,0,0,0,3,0,0,0,0,13,3,3,0,0,0,0,0,0,0,9
315,158,69,391,127,163,39,161,118,20,1240,81,59,408,86,111,21,122,60,13,963,117,44,401,52,61,6,172,56,8,931,60,27,424,13,26,3,200,40,12,811,92,60,1290,27,42,5,420,48,16,2007,82,14,268,4,13,3,85,12,13,493,26,6,67,23,20,3,13,35,18,207,1065,488,4068,978,851,336,1417,959,167,10335,4,0,0,0,0,0,0,0,0,11,0,0,0,10,0,9,0,12,0,26,3,0,7,7,3,8,0,16,3,44,4,0,0,7,7,6,0,16,0,47,6,4,6,14,0,8,0,19,3,55,8,5,6,30,20,17,4,28,3,134,13,6,12,22,17,8,4,36,0,130,8,4,9,11,14,6,6,11,3,72,4,5,3,13,13,0,8,8,0,63,14,3,5,3,3,0,8,9,0,46,10,0,3,0,4,0,5,3,0,18,7,0,5,3,0,0,7,0,0,23
316,591,221,2228,294,564,271,309,356,56,4893,394,143,1394,112,320,176,212,183,30,2964,414,92,923,59,179,117,174,114,26,2097,197,72,496,40,62,47,155,53,17,1140,305,78,703,16,81,63,209,41,24,1519,155,28,287,8,25,53,60,19,11,648,48,11,161,62,25,28,35,46,67,486,3474,1346,11234,4228,3465,2745,1981,2680,395,31551,3,0,0,3,4,3,0,0,0,18,0,11,3,28,14,62,0,28,0,145,8,3,4,29,12,45,3,35,0,134,6,11,6,34,16,42,4,38,3,163,10,7,20,45,29,45,3,19,0,184,11,8,21,57,48,56,10,38,3,264,25,10,33,42,84,61,14,34,3,299,24,4,31,30,60,30,17,29,3,229,17,8,14,18,42,21,13,19,0,159,11,15,8,0,28,9,11,14,0,92,14,4,0,0,8,7,3,0,0,37,10,0,3,3,3,3,3,3,0,24
317,243,130,1127,214,487,143,197,194,26,2764,208,96,624,106,206,71,125,81,13,1528,170,60,542,53,93,43,111,51,6,1129,97,42,317,22,31,20,95,30,7,667,138,40,305,18,30,24,88,26,6,678,53,3,71,6,3,13,14,11,7,175,15,3,60,22,22,12,7,20,6,175,1439,680,5262,2186,2034,1158,1073,1327,139,15298,0,0,0,0,0,0,0,0,0,4,0,4,3,14,11,18,0,13,0,62,0,0,3,9,5,25,0,17,0,61,3,0,3,17,8,24,0,17,0,73,3,3,6,9,13,22,0,17,0,83,4,3,20,18,32,34,4,31,3,149,12,4,15,19,42,33,11,32,0,175,17,4,14,24,58,19,19,33,0,177,8,8,11,10,30,7,13,10,0,96,12,3,5,4,17,9,4,3,0,57,3,3,0,0,7,3,3,6,0,24,3,0,0,0,0,0,3,4,0,10
318,357,200,1691,502,628,152,388,323,50,4297,333,148,1371,339,373,105,299,167,45,3189,349,118,1078,201,175,59,195,92,33,2302,200,53,471,72,81,31,137,49,18,1119,264,70,576,48,73,31,173,42,9,1280,80,16,76,13,14,15,18,10,3,238,36,8,136,47,30,13,27,31,28,357,2413,1053,8528,3718,2817,1458,2014,2024,309,24330,0,0,0,0,0,0,0,0,0,5,0,8,5,4,3,37,3,19,0,81,4,0,7,32,3,32,0,18,0,99,3,5,8,26,13,30,0,20,0,106,4,3,15,27,14,28,5,20,3,125,6,8,17,47,32,44,3,31,0,196,21,9,18,50,45,32,17,28,0,229,18,12,20,40,50,20,19,25,0,196,16,12,8,34,52,3,14,12,0,157,13,8,10,15,33,4,8,0,0,96,11,0,3,4,9,3,4,0,0,43,4,0,0,5,11,0,3,0,0,21
319,408,169,1419,425,468,179,335,331,33,3769,267,90,796,137,196,74,188,139,14,1894,224,47,541,80,98,50,142,72,10,1262,137,40,292,32,32,20,72,43,3,675,170,21,338,16,37,18,109,26,10,744,60,7,80,7,13,12,9,13,7,205,43,10,118,44,16,27,28,45,40,375,2644,890,7438,3941,2450,1795,1751,2690,283,23882,6,0,0,0,3,4,3,3,0,13,5,0,3,17,6,44,0,27,3,100,12,8,12,27,7,60,6,38,0,165,12,7,12,25,21,34,6,30,0,149,10,7,20,27,23,48,15,57,0,214,13,6,17,79,47,73,19,62,0,321,17,11,33,54,66,55,18,69,0,312,36,4,19,29,71,37,13,45,3,258,15,5,4,19,51,21,26,15,0,163,8,10,9,10,19,9,10,10,0,73,11,3,0,3,9,7,8,3,0,38,3,0,0,0,3,0,0,0,0,10
397,0,0,4,0,0,0,3,0,0,8,0,0,8,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,7,0,7,3,0,0,0,0,5,0,18,0,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,27,3,3,0,3,17,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,386,118,4682,223,109,121,429,1016,71,7150,397,95,3730,104,62,86,300,635,41,5443,382,82,2792,43,47,71,243,404,21,4083,236,52,1614,20,35,26,209,309,31,2529,274,87,1672,26,46,24,259,233,42,2656,109,43,470,9,17,11,77,52,13,798,62,14,404,29,15,11,39,103,45,728,2664,938,23340,2505,795,804,2606,6212,507,40367,0,0,3,3,3,0,0,5,0,14,0,6,5,14,5,6,3,15,0,54,3,11,8,21,9,10,3,46,3,111,0,5,19,18,3,3,4,40,0,100,3,7,17,20,8,12,10,32,3,106,3,11,31,26,6,7,11,46,3,147,6,7,39,14,7,6,12,61,0,162,6,13,33,20,15,3,16,55,7,162,3,4,19,9,3,10,12,41,0,102,4,4,14,7,3,3,4,13,0,63,0,4,7,3,9,3,7,10,0,46,4,4,4,3,0,0,6,5,0,28
401,582,406,1752,534,1541,307,161,238,72,5599,438,382,1098,222,826,125,95,103,57,3353,404,343,649,183,378,103,113,61,42,2280,255,179,342,104,161,47,36,37,17,1175,403,187,362,117,124,63,40,25,18,1332,163,55,105,12,20,37,12,10,9,428,34,21,124,46,55,21,5,26,42,377,3299,2335,8571,4751,6328,2272,916,2012,469,30963,8,0,0,3,7,0,0,0,0,15,0,3,3,13,3,25,0,20,0,65,7,3,6,42,16,38,4,21,0,140,4,10,11,44,26,45,0,24,3,168,8,12,10,60,47,30,11,40,0,212,13,15,28,63,85,49,3,58,4,320,33,18,27,67,122,64,10,62,4,397,29,22,27,63,161,47,15,34,8,408,43,32,22,40,182,34,8,17,4,383,31,30,19,11,80,12,3,13,5,200,25,26,16,12,36,10,9,0,3,138,9,15,4,7,6,9,0,0,0,44
402,484,237,1964,609,550,217,523,412,72,5065,355,186,1341,299,269,131,289,160,49,3082,323,128,885,204,142,87,159,79,28,2031,212,97,437,88,50,40,74,39,17,1057,294,78,364,71,50,49,92,39,17,1051,85,11,58,11,8,17,13,8,3,209,22,4,128,49,27,20,32,32,28,348,2631,1224,9286,4775,2755,2292,2263,2589,398,28209,3,0,0,3,0,4,0,7,3,19,0,7,7,16,10,42,3,32,0,110,3,5,4,34,12,63,3,51,0,166,7,3,9,16,19,54,3,55,3,161,9,4,22,23,31,63,6,55,3,209,16,11,22,61,50,90,20,64,3,339,19,12,37,69,48,73,35,67,3,367,34,12,18,44,77,29,52,46,3,314,33,10,18,32,51,21,31,26,7,238,15,7,10,20,21,12,11,5,0,108,10,4,3,4,8,5,4,6,0,42,5,3,4,3,0,0,0,0,0,23
403,393,163,1560,374,452,196,203,230,39,3611,289,130,839,156,215,80,78,91,27,1905,256,113,530,84,109,46,61,44,20,1259,118,46,223,41,42,31,27,18,4,552,173,28,222,36,24,37,17,19,3,566,71,7,52,3,9,14,4,7,5,177,16,8,102,43,25,16,15,18,21,264,2096,894,7317,3775,2215,1711,935,1607,232,20782,3,0,3,0,0,0,0,0,0,11,3,0,3,9,3,28,3,21,0,70,4,4,8,22,4,44,0,32,3,124,5,8,4,34,21,51,4,29,0,155,8,4,16,28,21,49,3,30,0,165,13,3,20,42,30,62,10,47,0,229,23,10,25,44,58,41,12,39,3,252,25,8,24,32,51,35,15,21,0,204,24,12,20,23,36,14,11,8,5,142,8,5,8,6,21,15,3,5,0,67,10,6,4,4,8,3,0,6,0,41,0,0,0,5,0,0,4,0,0,6
404,439,243,2374,346,626,285,548,379,64,5314,427,231,1729,147,363,163,303,179,51,3599,451,185,1367,108,200,131,185,112,36,2771,319,115,784,62,117,64,113,67,28,1664,465,146,778,60,102,50,122,79,22,1827,166,24,121,4,18,18,17,16,7,388,36,15,127,38,20,13,16,22,25,309,3020,1383,11295,2876,3105,1912,2607,2291,407,28895,0,0,0,0,3,3,0,3,0,7,0,0,0,5,3,25,0,18,0,58,0,3,5,16,13,41,0,27,3,104,0,5,4,17,9,17,16,21,3,89,3,0,14,16,22,34,5,26,0,115,4,3,23,30,37,48,21,31,0,194,20,7,32,24,59,52,33,68,5,287,25,12,24,47,86,32,49,35,7,314,10,11,25,24,67,19,39,20,3,217,21,17,18,11,27,13,9,14,0,131,10,9,4,4,12,8,9,6,0,67,10,11,6,7,5,7,6,0,0,51
405,273,72,565,111,173,57,155,233,28,1667,160,37,343,45,84,25,146,109,12,969,150,38,247,30,41,13,75,77,8,680,78,19,155,16,15,13,29,28,3,346,93,21,174,13,21,3,19,14,9,365,42,3,31,3,5,0,3,7,3,100,26,3,63,11,7,5,10,8,10,145,1575,354,3078,1396,937,562,754,1343,128,10122,0,0,0,5,0,0,0,0,0,9,0,0,0,4,3,5,0,11,0,31,3,5,5,11,8,12,0,10,0,55,16,3,5,11,16,10,0,11,3,73,3,3,0,14,14,10,3,25,0,80,16,3,14,17,21,17,3,25,0,123,13,3,9,17,26,21,7,29,0,129,21,4,16,12,23,14,6,32,0,118,21,0,10,5,18,8,6,21,0,91,9,0,0,3,5,0,7,11,0,41,7,4,0,0,5,0,0,4,0,28,3,3,0,0,3,0,0,0,0,8
406,170,84,511,138,154,52,160,128,21,1424,118,55,370,93,75,33,145,60,21,967,107,32,360,58,52,10,197,48,20,888,65,24,398,24,27,3,238,32,20,833,110,41,907,29,35,3,320,50,28,1507,63,22,255,3,13,3,53,18,10,434,14,0,46,18,8,8,18,16,7,144,1069,400,3911,1176,857,475,1328,865,187,10267,0,0,0,3,5,0,0,0,0,4,0,0,0,3,5,7,0,6,0,25,4,0,4,4,3,11,0,11,3,45,7,3,3,5,3,9,3,15,0,50,3,4,11,6,14,12,3,13,0,62,4,3,0,26,22,17,4,6,0,83,14,4,9,23,20,16,0,16,0,111,16,0,10,6,25,12,13,11,0,92,10,0,9,3,11,0,9,13,0,53,9,3,6,5,12,0,14,7,0,54,5,5,3,4,0,0,8,6,4,37,5,6,0,6,0,0,10,4,3,39
407,445,126,1076,275,264,114,233,313,28,2870,275,63,528,138,123,56,137,119,18,1464,200,38,306,54,45,37,100,39,12,829,111,21,164,36,23,12,38,28,7,436,124,33,152,20,27,12,43,30,7,450,55,4,36,10,8,13,0,12,0,146,37,11,87,29,11,10,15,28,13,249,2530,630,5039,2482,1570,1184,1140,2097,201,16876,10,0,0,0,0,0,0,0,0,14,0,0,3,11,7,28,0,14,0,62,4,4,6,18,9,36,3,32,0,118,8,0,6,9,28,27,3,30,4,127,14,0,14,19,26,41,4,31,3,157,14,3,11,29,47,52,12,40,4,218,24,8,18,26,43,38,20,77,0,260,20,10,15,31,37,21,21,44,0,199,34,12,6,8,40,15,12,24,0,162,8,3,6,3,16,4,10,5,0,62,16,9,0,3,3,3,3,3,0,38,3,0,0,3,3,6,0,5,0,22
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,128,30,1544,119,30,40,93,255,10,2246,100,33,1018,43,21,22,52,137,14,1430,88,24,722,28,7,15,58,91,3,1030,35,16,356,12,8,3,39,50,9,530,50,21,378,13,6,6,48,56,9,581,20,11,85,7,0,0,20,18,6,159,22,4,110,20,0,6,4,29,3,199,734,282,7331,1371,261,275,565,1745,119,12694,0,0,0,0,0,0,0,5,0,7,0,3,0,7,0,3,0,4,0,20,0,0,11,7,6,6,4,17,0,48,4,0,4,7,0,5,0,19,0,42,0,0,9,21,5,3,3,22,0,57,3,0,17,23,9,4,0,25,0,95,4,6,16,12,0,3,4,16,0,54,3,0,15,10,3,3,3,9,0,51,6,3,10,9,0,0,3,13,0,45,3,3,9,5,3,0,3,4,0,31,0,0,9,3,0,0,4,9,0,25,0,0,3,0,0,0,3,0,0,9
501,269,95,1143,186,262,115,250,226,41,2583,206,80,885,93,155,54,184,128,17,1811,212,72,796,62,95,40,251,101,37,1667,127,48,737,46,46,21,235,55,24,1336,217,79,1378,43,64,24,429,82,36,2352,116,33,482,6,27,3,62,20,14,753,27,9,120,32,19,11,21,18,27,278,1839,688,7575,2139,1669,1068,1823,1681,299,18790,3,0,0,0,0,3,0,4,0,15,3,0,0,12,6,31,3,16,0,81,3,0,0,19,14,31,0,27,0,102,6,0,7,16,21,24,3,28,3,105,7,4,8,26,21,34,0,24,0,132,12,3,20,59,40,51,3,41,0,236,20,4,17,26,48,46,8,48,0,222,12,7,16,14,37,20,15,22,3,144,27,14,16,7,42,12,10,14,0,138,3,7,3,3,20,10,9,3,0,69,7,9,3,3,14,3,5,3,0,39,9,0,3,4,0,0,10,3,0,26
502,69,33,376,107,94,36,39,56,11,824,48,23,280,40,52,20,42,39,10,549,56,16,238,27,29,8,57,32,8,469,45,12,203,14,14,8,54,16,3,372,58,20,366,20,18,9,106,21,18,642,39,5,74,0,3,8,3,5,4,148,12,3,40,13,7,8,10,9,12,111,491,232,2391,1157,611,517,441,493,96,6429,0,0,0,0,0,3,0,0,0,7,3,0,4,8,0,15,0,6,0,35,0,0,0,3,0,5,0,13,0,30,0,0,3,9,3,14,3,6,0,46,0,0,3,11,6,4,0,16,0,44,4,3,4,11,6,13,5,9,0,61,0,3,13,12,12,10,4,7,3,63,0,0,9,6,7,12,3,7,0,55,3,3,3,11,11,3,0,7,0,36,5,0,3,9,7,3,0,0,0,27,0,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,3,0,0,11
503,292,324,1390,454,1033,160,122,184,56,4020,252,343,1097,190,818,97,85,138,42,3060,286,338,954,151,436,69,111,86,52,2481,228,244,660,126,240,38,107,61,43,1740,475,403,1132,129,201,53,234,94,36,2754,421,227,819,19,106,36,112,64,37,1842,33,17,136,39,43,12,14,21,54,369,2407,2354,8394,3344,4574,1256,1008,1473,443,25248,0,0,0,3,4,4,0,0,0,14,0,3,4,15,9,22,3,10,0,76,4,0,0,29,9,17,0,18,0,87,0,3,9,24,17,24,3,14,0,91,0,3,7,33,23,23,0,28,0,121,5,8,12,42,58,24,5,30,3,187,13,9,15,32,93,36,5,22,4,233,22,23,18,44,107,28,12,25,0,280,18,21,17,51,176,25,9,10,3,332,24,24,15,17,105,11,3,6,4,210,21,19,9,8,58,7,6,10,4,136,9,11,8,9,26,4,0,6,3,69
504,284,116,1719,267,382,159,371,256,47,3603,223,108,1399,185,225,112,237,119,43,2652,280,120,1140,231,108,86,197,86,32,2288,232,88,696,124,68,47,122,49,21,1440,418,102,734,91,83,50,136,52,32,1707,191,34,193,12,19,23,24,21,7,531,27,16,125,31,15,8,23,20,38,302,2176,849,8640,2618,1820,1301,1724,1560,332,21019,0,0,0,0,3,0,0,3,0,9,0,5,4,14,4,30,0,14,0,77,3,6,8,22,6,29,3,23,0,104,4,3,11,18,11,22,4,13,0,89,5,0,13,13,15,27,0,14,0,101,7,3,15,20,28,29,12,16,3,130,11,11,10,27,31,23,18,30,0,154,26,4,35,13,44,24,20,23,0,186,13,7,14,14,42,13,14,24,0,144,12,6,5,7,19,8,8,5,0,74,9,4,3,15,19,3,9,5,0,64,3,7,3,7,6,0,4,3,0,26
505,420,223,2406,467,689,262,338,404,79,5284,367,200,1963,220,404,164,195,211,58,3780,446,192,1586,132,247,150,152,153,48,3111,286,137,906,91,122,79,84,78,30,1821,549,140,1020,57,134,108,113,89,22,2230,302,43,289,10,47,47,40,34,11,834,41,16,228,43,33,28,26,27,58,503,3167,1444,12518,4522,3422,2431,1620,2449,491,32069,3,0,3,0,4,10,0,0,0,23,0,5,6,38,9,68,0,35,0,167,5,5,4,41,19,75,7,29,0,184,3,3,14,45,20,51,4,22,0,166,6,3,24,35,34,52,4,28,0,191,3,8,22,61,42,48,5,31,5,233,22,6,26,54,61,64,13,44,0,287,27,13,30,54,81,26,17,39,3,282,27,10,31,26,81,20,24,30,0,252,19,10,19,6,44,13,5,12,4,129,5,13,8,3,22,3,6,9,0,73,16,6,7,3,8,11,6,8,0,61
506,503,274,3065,679,909,340,862,492,80,7196,508,257,2578,428,539,234,569,322,91,5518,584,283,2230,352,369,153,408,185,81,4644,473,211,1472,182,205,98,281,123,58,3107,924,310,2259,143,223,144,425,167,65,4654,514,95,700,10,80,54,144,41,33,1684,56,21,246,53,40,22,58,46,72,611,4327,1975,16801,5648,4332,2605,4195,3130,689,43716,0,0,0,9,0,6,0,0,3,27,5,6,7,27,7,78,4,46,0,171,8,3,6,34,10,72,5,42,3,187,3,6,12,31,23,38,6,43,5,164,12,3,22,44,27,48,7,48,0,202,17,3,34,67,45,59,10,55,3,292,17,12,39,61,83,46,40,67,7,363,36,7,31,70,108,44,66,53,4,420,33,19,42,62,91,31,54,38,3,364,32,16,13,41,57,10,29,21,0,217,25,9,14,22,40,15,17,15,3,163,5,3,0,11,11,7,19,7,0,67
507,370,190,2336,491,598,194,466,394,60,5101,380,183,2033,237,369,114,313,202,59,3899,370,204,1699,190,258,85,285,163,62,3317,308,145,1301,139,133,46,210,126,45,2451,580,208,2032,142,162,66,403,183,80,3855,364,108,701,7,67,14,92,54,34,1433,38,16,201,42,35,18,29,31,64,471,3095,1503,13748,4481,3117,1939,2458,2514,575,33425,0,0,0,0,4,0,0,0,4,13,3,4,3,22,9,55,6,22,0,131,3,4,13,38,17,64,9,42,0,188,5,0,11,33,18,58,5,43,0,174,8,3,17,40,32,49,3,27,3,167,9,3,24,52,40,60,8,34,4,238,17,4,32,42,63,49,20,27,0,253,22,9,23,58,70,21,18,49,0,268,21,14,38,38,77,21,26,32,3,267,20,10,20,16,36,8,6,8,0,136,14,8,25,10,20,5,12,7,4,105,9,12,12,8,16,3,12,9,0,67
509,298,72,770,190,170,64,184,176,24,1955,270,67,533,77,98,26,134,120,14,1335,205,67,463,81,70,25,125,66,9,1115,129,43,281,49,29,20,139,41,10,739,157,44,711,31,28,22,249,61,27,1329,95,15,193,13,14,13,47,21,12,411,42,3,66,18,13,8,17,20,24,203,2060,490,4501,1566,1080,640,1198,1366,186,13079,6,0,0,7,3,0,0,0,0,20,3,0,3,6,4,13,0,16,0,47,6,3,0,11,9,20,0,23,0,72,12,4,6,15,14,18,3,21,3,96,11,3,4,16,32,24,3,12,0,102,25,3,8,36,28,22,4,31,3,155,20,3,22,9,29,22,7,32,3,141,22,0,7,25,37,19,16,32,0,154,27,0,12,8,27,9,9,17,0,111,7,3,6,5,15,3,16,5,0,55,10,3,4,7,10,3,5,8,0,46,7,0,0,3,3,3,6,0,0,25
510,98,63,615,133,155,45,161,184,31,1495,129,73,675,89,153,31,188,182,19,1542,108,55,902,96,117,19,316,145,22,1780,112,67,1079,63,100,19,457,171,39,2108,273,194,4608,95,172,6,1445,501,104,7394,375,208,4896,10,141,7,727,461,108,6936,15,10,177,15,22,6,47,31,23,353,1289,833,13713,1066,1157,351,3532,2110,411,24462,0,0,0,0,0,0,0,3,0,8,0,3,0,4,0,14,0,4,0,32,0,0,0,12,0,11,0,5,3,34,0,0,0,12,7,13,0,15,0,45,5,10,3,3,5,12,0,4,0,56,0,7,5,18,13,12,0,15,3,71,3,4,10,13,14,21,3,13,0,78,4,5,11,17,25,13,9,18,0,105,7,9,13,18,26,6,11,22,3,114,9,7,13,9,25,5,15,11,3,92,8,8,10,14,13,5,18,9,0,78,3,3,8,5,4,0,35,16,0,79
