SA4_CODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
123,22873,2719,1864,221,305,27985,35,0,3,0,0,43,324,86,62,11,10,494,51,11,14,3,0,80,78,33,28,3,0,148,495,61,30,3,7,589,78,12,3,0,0,89,71,13,13,4,0,102,41,13,16,5,3,72,76,23,10,0,0,108,807,107,60,12,6,991,74,9,8,0,0,93,55,8,7,0,0,74,155,37,33,4,8,238,125,34,13,0,0,171,136,38,28,0,5,206,16,3,0,0,0,15,73,19,11,0,0,106,132,75,65,12,8,293,82,17,8,0,0,110,52,15,15,5,3,90,44,9,10,5,0,61,804,65,50,5,12,931,176,37,22,0,3,237,603,18,24,4,7,646,73,16,14,3,3,109,21,4,0,0,0,25,197,39,17,0,3,265,119,7,7,0,3,138,80,7,8,3,0,101,31,4,8,3,0,48,1148,173,132,20,14,1502,91,10,7,0,0,111,515,49
124,28463,3303,3137,333,295,35532,54,14,5,3,0,74,435,74,76,22,6,609,61,19,17,3,5,104,113,29,20,3,3,170,374,29,29,3,5,447,36,6,5,0,0,54,130,26,33,3,4,195,39,11,19,3,3,69,117,20,14,3,0,150,1182,138,83,18,18,1435,88,5,5,0,0,98,117,19,18,0,4,155,166,31,22,0,4,227,149,46,20,5,0,213,105,36,27,12,7,178,12,4,0,0,0,20,113,34,21,5,0,179,139,51,49,5,3,254,124,25,16,0,4,173,103,32,48,4,7,196,83,25,19,4,3,140,980,83,94,11,7,1179,199,20,33,0,3,261,793,26,24,3,4,851,59,15,9,3,0,85,53,3,3,0,0,59,180,30,23,3,4,242,242,28,17,3,3,290,108,7,6,0,0,124,65,7,14,0,3,94,1621,286,289,38,14,2241,132,19,17,4,0,167,336,33
125,51435,3984,2414,331,506,58665,181,9,4,0,0,198,4509,1112,530,153,39,6343,238,36,17,3,0,297,437,68,47,6,3,560,1425,75,46,9,28,1589,270,29,18,4,4,321,307,27,22,3,5,362,201,22,28,4,10,267,993,127,90,11,3,1222,6918,595,356,46,44,7962,624,47,42,6,4,724,685,127,92,3,8,920,931,153,101,11,14,1212,469,54,16,0,3,540,500,88,54,9,17,656,86,0,5,0,0,99,1339,428,284,62,15,2120,1453,663,523,57,56,2757,647,67,24,8,3,759,214,18,17,0,3,257,118,16,8,3,0,148,2456,136,72,11,40,2715,1002,115,145,8,26,1289,3184,55,47,13,19,3321,245,29,27,9,3,305,223,11,18,4,0,263,683,61,37,0,6,785,1616,115,81,20,12,1845,311,9,15,3,4,351,407,112,130,21,12,682,3393,217,146,21,29,3798,315,15,8,3,0,342,2918,259
126,21958,1861,1218,166,155,25358,162,5,7,5,0,177,2222,426,305,87,18,3052,72,11,3,0,0,92,136,24,11,0,0,173,378,14,5,3,0,408,64,5,0,3,0,76,224,11,11,0,0,245,71,9,14,3,0,96,806,69,60,7,5,948,3255,146,70,11,12,3487,391,25,23,3,0,437,368,56,56,6,7,494,121,15,12,0,0,152,305,42,10,0,4,357,245,35,36,6,5,333,137,8,7,0,0,151,809,234,204,30,15,1291,265,60,45,6,11,384,510,48,24,0,3,578,40,3,3,0,0,47,104,7,3,0,0,116,1054,59,37,8,7,1168,409,26,15,0,3,449,1198,6,14,3,4,1222,130,10,14,0,0,148,165,15,14,3,0,198,604,53,26,3,3,688,661,39,17,3,8,724,161,9,5,5,0,174,101,14,11,3,0,122,2445,176,94,9,7,2739,349,22,13,0,3,380,563,33
127,29526,3005,1831,291,390,35032,73,6,6,0,0,78,1311,326,227,52,17,1933,214,56,34,3,4,323,218,65,31,5,0,313,922,148,86,20,24,1203,219,40,17,0,3,282,133,25,15,9,0,175,106,38,23,4,7,171,274,36,31,0,3,344,1806,168,74,15,21,2091,210,16,10,3,0,241,216,47,36,5,8,320,1236,505,326,38,31,2139,162,30,10,0,3,211,378,148,79,18,16,639,40,0,3,0,0,39,146,42,30,9,3,226,615,286,215,27,35,1176,227,42,28,0,4,306,147,31,29,12,4,224,63,9,4,0,0,79,1322,53,48,16,27,1460,376,50,60,6,10,496,1100,30,26,3,10,1163,105,29,14,3,5,155,68,9,3,0,0,79,279,27,14,0,3,330,305,19,7,0,4,332,206,19,11,6,0,249,178,34,47,9,8,276,1356,139,71,7,15,1593,136,10,8,0,0,155,2951,602
128,16806,3276,2178,249,221,22733,49,9,3,0,0,59,609,141,106,27,8,886,33,6,14,0,0,49,85,37,25,7,8,163,109,10,8,3,0,130,106,24,7,0,0,144,71,17,17,3,0,107,60,36,24,3,0,122,103,24,28,0,8,154,505,63,33,12,13,620,133,9,7,0,0,149,46,12,10,0,0,70,60,15,4,0,0,85,110,25,12,0,0,153,120,34,27,4,0,189,27,0,7,0,0,27,86,23,13,0,0,127,132,48,42,3,9,229,62,21,15,0,0,101,29,3,3,3,0,38,36,13,10,0,0,56,486,97,57,7,13,658,109,9,20,0,0,139,311,4,13,4,5,331,33,7,13,0,0,58,34,3,3,3,0,41,139,30,22,0,5,195,73,12,7,0,0,88,100,4,3,0,0,111,33,9,16,3,0,57,860,209,155,19,11,1256,78,8,12,6,0,113,188,25
197,42,3,13,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
199,42003,10596,23413,863,1360,78240,83,19,45,0,0,151,1159,535,1035,55,27,2817,170,62,96,6,3,338,90,40,68,3,3,204,215,72,78,10,11,380,120,60,60,5,3,243,131,51,119,5,0,309,141,68,148,6,6,372,169,46,156,8,0,378,544,158,421,11,15,1156,124,33,129,0,5,293,148,72,131,4,7,358,281,87,115,7,15,506,424,184,150,0,11,776,273,132,284,21,12,721,29,6,29,0,0,63,424,220,390,25,12,1074,645,417,666,27,62,1815,182,44,68,6,3,296,51,36,54,3,3,142,69,37,76,0,7,195,1583,333,742,26,47,2726,198,46,205,3,10,461,317,42,121,8,0,487,94,61,114,3,3,272,67,19,35,0,4,129,220,90,146,4,3,466,93,28,22,5,3,149,86,11,35,0,3,136,79,40,82,9,6,210,1973,637,1565,54,56,4295,146,34,96,0,5,276,413,138
201,19369,2306,2324,610,335,24939,41,4,0,0,0,48,123,23,10,12,3,173,19,0,3,0,0,19,12,0,4,0,0,15,20,0,3,0,0,17,4,3,3,0,0,11,41,5,13,3,0,71,11,3,3,3,0,20,11,3,3,0,0,16,390,31,28,3,9,461,16,0,0,0,0,16,24,0,3,0,0,28,6,0,0,0,0,11,34,6,9,0,0,47,30,8,8,3,0,53,12,0,3,0,0,17,11,0,0,0,0,17,3,0,0,0,0,9,49,5,6,4,0,61,17,3,0,0,0,17,60,12,12,3,4,95,263,27,39,4,3,335,33,3,3,0,0,40,102,0,0,0,0,112,4,0,0,0,0,8,17,3,0,0,0,22,69,13,7,0,3,90,63,4,0,0,0,73,22,6,3,0,0,27,3,3,3,0,0,7,627,85,110,20,3,840,57,7,13,0,0,75,34,8
202,20328,2251,2569,569,341,26052,24,3,4,0,0,32,68,33,13,8,0,114,7,0,0,0,0,5,14,6,4,0,0,29,16,3,0,6,0,23,7,0,0,0,0,3,41,8,13,3,0,58,5,3,8,0,0,15,16,4,0,0,0,22,298,27,14,7,5,347,6,0,3,0,0,15,13,0,0,0,0,10,9,0,0,0,0,9,47,10,4,0,0,59,31,3,9,3,0,44,3,0,0,0,0,3,9,3,0,3,0,17,4,3,3,0,0,14,58,7,8,0,0,79,17,3,8,0,3,26,46,8,13,0,3,68,264,32,33,8,0,344,34,6,3,0,0,38,108,3,0,0,5,119,4,0,0,0,0,11,11,0,0,0,0,11,86,10,9,5,0,112,67,5,0,0,0,78,39,0,0,3,0,38,6,0,0,0,0,11,600,87,127,18,3,834,49,7,3,5,3,66,74,4
203,33374,4048,3577,601,407,42011,64,10,10,0,0,88,241,58,49,25,0,371,108,21,23,6,0,156,44,3,5,0,0,52,32,4,3,0,0,41,78,15,18,0,0,109,127,29,20,3,5,178,38,12,14,0,0,69,41,11,4,0,0,58,998,113,75,23,10,1215,44,4,3,0,0,58,88,9,10,0,0,107,30,3,4,0,0,34,107,21,10,4,0,143,153,46,23,9,11,241,13,3,3,0,0,26,50,6,0,0,0,60,20,9,10,0,0,35,125,18,11,4,3,158,34,4,8,3,3,53,114,17,26,6,4,168,602,61,64,7,3,739,120,7,22,0,3,154,270,7,0,0,3,280,48,9,4,0,0,62,45,0,11,0,0,56,164,23,25,3,0,215,168,9,4,0,3,182,48,3,0,4,0,55,21,10,0,0,0,30,1784,241,241,35,16,2308,114,9,13,4,4,145,117,23
204,21934,2725,3577,1053,437,29716,41,3,3,0,0,45,60,21,14,9,3,105,12,3,3,4,0,19,14,0,3,0,0,16,30,0,0,0,0,30,14,0,0,0,0,16,87,12,29,9,0,126,15,4,8,0,6,28,20,7,6,0,0,31,378,24,17,10,10,435,16,0,0,0,0,14,12,3,8,0,0,22,18,0,0,0,0,25,42,10,3,0,0,55,80,21,26,24,4,148,13,0,0,0,0,14,25,0,3,0,0,28,14,3,0,0,0,20,36,3,7,0,0,51,14,0,0,0,0,22,60,15,27,8,0,108,324,28,46,9,9,417,39,9,0,0,0,52,148,0,4,0,0,149,11,3,6,0,0,16,14,0,0,0,0,14,72,15,9,0,0,99,65,13,8,0,0,91,20,0,0,3,0,27,8,3,6,0,0,11,769,88,127,33,11,1034,62,5,10,5,3,84,31,5
205,31177,3503,5232,1167,623,41690,40,4,5,0,0,55,141,32,32,16,0,222,17,8,3,0,0,26,22,12,3,0,0,39,38,4,4,0,0,52,10,3,3,0,0,20,89,16,26,10,3,152,17,5,3,4,0,37,31,3,4,0,0,44,548,72,18,3,5,657,17,3,6,0,0,28,21,0,0,0,0,26,14,3,3,0,0,26,81,3,20,0,3,108,110,37,38,23,6,212,14,0,0,0,0,13,28,4,4,0,0,37,14,7,4,0,0,21,94,9,13,0,0,116,50,3,9,0,4,68,141,31,62,8,9,249,595,66,74,21,13,769,52,6,7,0,6,65,153,3,4,0,0,164,27,4,4,0,0,45,22,0,0,0,0,23,129,18,8,0,0,158,164,25,10,0,4,201,14,0,0,0,0,17,14,3,3,0,0,23,1167,155,187,48,24,1582,82,12,9,0,0,106,87,11
206,179965,16709,11069,1152,1530,210427,1006,57,41,0,5,1119,8169,1111,576,310,66,10230,511,49,37,6,11,613,630,107,51,6,12,804,740,32,23,4,4,807,697,58,40,7,18,815,1229,144,118,14,7,1508,1163,266,157,39,27,1650,2214,143,86,22,8,2467,22703,900,435,76,168,24281,2020,89,37,13,5,2172,1111,85,84,9,8,1300,435,61,54,8,10,565,1796,134,80,8,15,2023,2370,394,304,60,59,3189,591,50,27,11,6,691,1462,122,79,25,11,1705,577,159,147,27,14,922,5188,330,186,35,23,5759,399,38,29,3,6,481,672,83,44,5,3,809,8396,548,449,40,64,9495,2526,101,93,13,23,2755,3791,53,58,12,29,3947,640,82,81,8,9,819,1420,87,55,8,12,1586,2904,274,138,7,8,3333,5224,161,110,11,44,5555,873,49,30,6,3,963,714,119,97,13,13,960,15779,1292,921,82,69,18139,2040,142,135,11,18,2347,4383,339
207,31187,5049,3202,410,333,40183,117,23,19,0,0,160,2254,868,437,264,22,3844,75,20,23,0,7,120,124,34,21,4,0,183,101,11,6,0,0,119,74,14,11,3,0,108,161,37,22,3,3,223,255,89,71,14,3,430,603,125,81,12,4,826,2767,215,100,29,18,3127,260,26,17,9,6,316,257,91,69,20,14,445,78,16,5,0,0,98,217,14,21,0,3,255,362,115,75,15,3,575,66,16,9,0,3,92,276,53,61,11,3,399,82,45,33,7,3,168,1057,220,124,31,11,1448,47,14,8,0,0,65,94,22,19,7,4,144,994,127,101,14,13,1244,319,16,17,0,3,358,477,9,9,4,5,505,104,19,16,5,0,144,224,40,30,4,0,294,461,71,42,4,4,588,1034,93,51,12,10,1200,101,15,22,3,0,139,71,26,17,6,0,124,2223,321,246,32,19,2852,248,20,28,0,3,297,594,84
208,34165,6615,4341,572,415,46108,107,28,15,4,0,160,1408,387,227,130,9,2159,108,8,17,0,3,140,97,36,18,0,0,158,188,17,9,3,7,217,67,10,3,0,0,88,212,81,39,13,4,352,361,97,81,19,15,563,240,44,21,0,0,311,3637,263,157,29,36,4121,240,19,13,0,3,279,147,25,16,3,0,196,42,8,8,0,0,55,261,44,31,3,0,334,361,91,63,14,12,542,95,17,7,3,0,122,215,39,31,11,3,300,86,34,38,3,3,162,502,91,36,10,3,635,29,7,13,3,0,56,119,32,17,4,4,183,1355,204,155,5,23,1739,315,9,19,0,5,346,658,10,6,3,4,689,181,89,78,13,5,370,141,26,18,0,0,187,569,253,117,22,12,977,1292,79,53,10,4,1438,177,8,9,8,3,207,102,31,23,4,3,158,2531,524,381,55,29,3517,263,53,30,3,0,347,1009,47
209,35616,5505,3772,462,533,45894,91,19,12,0,0,121,1044,312,213,98,18,1691,105,23,11,0,4,156,166,49,28,6,3,255,153,16,16,0,0,180,508,110,65,11,12,697,180,40,20,6,3,241,390,94,103,29,8,627,185,20,29,4,0,240,2978,409,273,53,34,3746,133,16,16,0,3,163,215,45,43,7,0,316,245,59,62,17,6,387,208,32,15,3,6,261,692,231,144,56,21,1144,47,4,8,0,0,60,90,10,11,6,0,120,233,82,105,17,7,443,436,50,51,6,5,550,140,24,20,0,7,181,76,20,18,3,0,113,960,104,88,10,8,1163,338,31,36,0,3,410,700,8,22,7,9,744,99,18,20,3,3,140,128,8,6,5,0,148,252,38,20,3,3,318,786,90,65,17,17,977,95,12,5,0,0,109,176,51,37,7,9,277,1722,282,196,23,25,2249,153,23,8,4,0,189,1132,102
210,42324,4624,2746,423,534,50649,98,15,8,0,0,114,804,156,75,44,3,1088,195,39,24,7,3,277,227,61,34,0,5,338,322,16,14,5,3,366,536,69,15,4,12,640,214,21,20,3,8,261,402,94,44,5,11,557,167,16,5,3,0,186,3998,414,284,32,58,4791,142,7,8,3,0,159,288,18,27,6,4,342,849,173,201,25,25,1272,239,27,9,0,0,281,937,243,124,38,30,1370,45,4,3,0,0,52,109,3,7,4,0,125,438,159,191,21,32,831,338,32,24,5,3,401,300,35,30,4,5,377,77,7,6,0,0,92,1539,84,41,9,19,1699,809,95,133,9,13,1057,1039,16,22,3,10,1088,138,20,15,3,0,173,138,11,7,0,0,165,248,23,19,0,0,288,1128,89,49,15,20,1296,126,3,3,0,0,138,627,240,210,40,26,1141,2030,196,131,20,9,2384,178,16,5,0,0,200,1516,92
211,48092,7291,5407,691,607,62088,134,12,11,6,0,160,1632,511,289,175,21,2628,92,13,16,0,4,120,102,39,29,3,3,177,168,17,11,4,6,195,81,14,3,4,0,101,290,66,60,15,7,440,196,42,36,7,3,288,416,60,47,14,5,538,2911,222,151,35,35,3351,188,23,11,4,0,224,224,40,32,6,8,308,56,10,9,0,0,74,219,28,24,0,7,278,377,110,87,36,10,623,50,6,10,0,0,65,174,34,25,7,0,246,94,19,35,0,3,155,771,139,77,15,6,1009,61,8,9,3,0,80,217,83,77,12,3,398,1456,147,122,20,17,1759,314,15,20,3,4,359,631,16,14,0,0,665,158,29,21,0,3,216,201,30,22,5,0,259,527,80,42,6,3,669,1180,115,58,12,8,1373,170,10,8,4,0,194,61,20,17,0,3,96,3200,566,492,71,32,4359,253,26,24,10,0,311,752,63
212,78714,7914,5412,780,842,93662,257,21,10,0,0,291,3655,907,459,226,36,5288,345,84,43,12,4,485,286,63,52,10,3,419,562,53,52,18,3,685,284,47,34,11,3,387,555,59,45,10,5,672,578,133,109,16,15,855,688,79,55,11,3,837,8168,999,568,106,112,9952,496,53,35,14,8,601,440,45,53,6,3,547,151,30,35,4,6,223,462,45,24,3,4,544,666,150,119,25,22,980,139,9,8,3,0,156,401,80,85,12,5,576,173,65,72,9,5,322,1628,187,123,31,10,1975,143,20,19,3,4,191,307,65,48,11,7,447,3559,243,187,19,23,4036,937,83,87,14,6,1128,1689,44,40,17,18,1809,382,82,84,6,7,564,412,35,29,7,0,481,1106,143,78,3,11,1342,4118,494,331,72,45,5060,266,20,25,0,6,315,309,74,55,13,3,458,5910,596,387,60,61,7017,444,30,28,4,0,508,2861,315
213,57991,5767,4083,607,732,69185,124,12,15,0,0,150,1368,351,186,110,12,2032,349,90,54,10,5,510,220,65,39,3,0,327,398,28,24,5,6,463,628,108,81,10,17,847,324,37,37,5,0,403,386,96,66,13,14,575,240,31,30,4,0,307,6360,934,574,97,101,8065,256,40,20,3,0,324,295,30,28,0,6,358,222,38,33,7,3,303,332,42,19,0,4,398,771,166,111,30,18,1097,125,6,12,0,0,141,177,18,16,3,4,212,304,128,148,11,26,621,557,88,58,7,8,715,608,108,80,5,14,817,153,16,7,7,7,190,3126,175,142,19,47,3501,837,95,141,10,19,1094,2456,64,66,20,15,2612,275,41,45,6,0,374,214,28,20,0,0,262,441,47,31,5,3,536,1258,96,57,15,17,1448,219,11,15,3,3,254,265,57,47,12,12,383,3222,303,256,27,19,3831,249,24,26,4,3,304,4043,582
214,23267,4344,3693,482,374,32160,53,19,7,0,0,77,222,80,62,27,4,394,33,16,12,0,0,64,45,19,8,3,0,75,64,4,3,0,0,72,23,0,0,0,0,34,105,34,30,9,3,173,54,30,17,3,4,106,61,15,4,3,0,78,828,92,47,19,6,995,59,0,6,0,0,61,29,8,6,0,0,44,13,5,4,0,0,25,109,37,23,3,0,171,107,44,23,4,0,184,12,7,5,0,0,21,19,0,3,3,0,27,34,20,14,0,0,65,99,19,22,3,0,142,14,3,5,0,0,17,90,45,29,6,3,173,663,110,104,14,13,903,74,6,10,0,0,87,213,7,12,4,3,240,48,18,17,4,0,87,35,8,0,3,0,45,186,50,29,6,0,279,288,29,17,3,0,335,32,4,3,0,0,44,31,8,4,3,0,43,1941,512,469,63,31,3018,116,21,19,3,0,159,161,20
215,18561,2863,3343,1649,433,26844,17,3,0,0,0,26,81,11,18,4,0,128,10,3,0,0,0,13,18,0,3,0,0,21,26,0,3,0,0,35,7,0,0,0,0,8,27,3,4,5,0,44,20,5,9,9,0,36,29,7,0,0,0,35,351,25,20,5,10,416,18,0,0,0,0,18,10,3,0,0,0,17,11,0,6,0,0,22,36,3,4,0,3,43,55,28,26,30,3,145,19,0,0,0,0,19,39,3,0,0,0,39,4,0,3,0,0,12,86,6,5,0,0,97,13,0,0,0,0,13,36,4,12,3,3,63,270,13,21,0,3,309,35,3,4,0,0,45,148,0,0,0,3,155,14,0,0,0,0,17,4,3,0,0,0,9,66,12,10,0,0,85,74,3,3,0,0,81,28,0,0,0,0,34,30,10,5,5,0,45,399,46,43,22,9,522,26,6,0,0,0,38,60,7
216,16880,2372,2524,772,343,22897,17,0,0,0,0,20,66,17,13,3,0,101,10,0,3,0,0,11,11,4,0,0,0,18,22,0,3,0,0,23,9,4,3,3,0,17,36,6,8,0,0,49,22,10,7,0,3,45,20,6,3,0,0,24,507,38,24,5,10,588,12,0,0,0,0,12,27,0,4,0,0,25,34,13,5,0,3,52,46,3,3,0,0,50,84,38,25,21,10,179,11,0,0,0,0,16,30,0,0,0,0,30,9,0,3,0,0,19,57,6,12,3,0,84,16,8,0,0,0,23,37,22,18,5,0,73,370,43,39,18,4,480,55,5,4,0,0,59,142,0,0,0,0,143,15,4,0,0,0,18,11,0,0,0,0,11,70,0,3,0,0,73,78,11,0,0,0,98,19,0,0,0,0,25,28,3,4,3,0,40,410,37,47,16,6,512,27,4,3,0,0,33,24,7
217,15261,1810,3281,846,334,21538,24,3,7,0,0,34,104,24,12,7,0,145,13,0,0,0,0,16,17,0,0,0,0,20,24,3,0,0,0,32,17,3,0,0,0,18,39,3,6,4,0,54,14,7,6,3,0,33,29,3,3,0,0,34,346,34,12,3,4,397,17,3,3,0,0,24,16,0,0,0,0,17,11,0,3,0,0,12,30,0,9,0,0,37,52,8,9,3,5,71,12,0,0,0,0,17,42,0,0,0,0,46,13,0,0,0,0,15,58,3,5,0,0,73,16,3,0,0,0,19,33,9,20,7,3,71,348,49,63,16,13,484,43,3,0,0,0,44,100,0,3,0,0,111,14,0,3,0,0,14,14,0,3,0,0,18,60,9,7,0,0,74,112,5,5,0,0,127,18,0,0,0,0,23,11,3,5,0,0,14,531,45,81,17,7,680,31,3,3,0,0,43,60,5
297,118,4,4,3,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
299,35428,10171,19905,712,1165,67386,57,20,36,0,0,107,593,251,587,60,21,1506,115,67,132,9,5,331,55,23,57,0,3,141,49,27,22,3,0,101,107,87,74,7,6,284,119,34,87,4,3,251,193,94,190,9,11,507,112,31,80,5,0,224,1165,331,641,15,49,2203,41,11,35,0,0,96,113,51,84,0,6,260,104,43,88,5,9,245,237,71,89,3,4,410,325,234,338,31,25,948,23,0,13,0,0,32,71,28,63,4,3,168,160,95,189,10,14,467,186,58,104,5,4,355,84,38,80,0,3,207,85,47,112,3,6,254,1082,191,478,14,39,1798,231,17,119,3,5,372,148,16,61,0,0,227,53,52,96,4,8,214,81,12,41,0,4,131,158,42,106,3,3,310,294,89,113,3,3,517,48,7,23,0,0,78,118,85,122,11,13,353,1475,487,1186,29,54,3242,117,25,44,3,0,189,304,116
301,23430,2999,2116,343,219,29113,89,14,7,4,4,112,237,45,30,17,3,330,20,3,5,0,0,27,11,7,0,0,0,22,164,14,16,0,3,202,6,0,0,0,0,8,100,26,29,0,0,161,18,8,9,0,0,40,71,14,9,3,0,93,656,73,41,10,4,786,34,3,0,4,0,41,71,14,8,6,0,91,12,4,0,0,0,16,137,34,12,3,0,191,42,14,7,13,0,80,32,7,0,0,0,40,211,12,12,0,3,239,15,7,3,0,0,19,107,11,14,0,0,132,13,3,0,0,0,21,61,21,9,0,0,93,3177,295,228,35,34,3771,55,7,9,0,0,70,317,3,7,0,3,332,28,6,0,0,0,42,50,10,3,0,0,61,524,103,61,13,0,698,136,10,6,4,0,151,58,4,3,0,0,74,11,3,3,0,0,21,2030,328,272,35,25,2689,118,15,16,0,0,146,102,17
