SA4_CODE_2016,PTS_400_499_Mng,PTS_400_499_Pro,PTS_400_499_TecTW,PTS_400_499_CoPSW,PTS_400_499_ClAW,PTS_400_499_SWks,PTS_400_499_MaOpDv,PTS_400_499_Lab,PTS_400_499_IDNS,PTS_400_499_Tot,PTS_500_649_Mng,PTS_500_649_Pro,PTS_500_649_TecTW,PTS_500_649_CoPSW,PTS_500_649_ClAW,PTS_500_649_SWks,PTS_500_649_MaOpDv,PTS_500_649_Lab,PTS_500_649_IDNS,PTS_500_649_Tot,PTS_650_799_Mng,PTS_650_799_Pro,PTS_650_799_TecTW,PTS_650_799_CoPSW,PTS_650_799_ClAW,PTS_650_799_SWks,PTS_650_799_MaOpDv,PTS_650_799_Lab,PTS_650_799_IDNS,PTS_650_799_Tot,PTS_800_999_Mng,PTS_800_999_Pro,PTS_800_999_TecTW,PTS_800_999_CoPSW,PTS_800_999_ClAW,PTS_800_999_SWks,PTS_800_999_MaOpDv,PTS_800_999_Lab,PTS_800_999_IDNS,PTS_800_999_Tot,PTS_1000_1249_Mng,PTS_1000_1249_Pro,PTS_1000_1249_TecTW,PTS_1000_1249_CoPSW,PTS_1000_1249_ClAW,PTS_1000_1249_SWks,PTS_1000_1249_MaOpDv,PTS_1000_1249_Lab,PTS_1000_1249_IDNS,PTS_1000_1249_Tot,PTS_1250_1499_Mng,PTS_1250_1499_Pro,PTS_1250_1499_TecTW,PTS_1250_1499_CoPSW,PTS_1250_1499_ClAW,PTS_1250_1499_SWks,PTS_1250_1499_MaOpDv,PTS_1250_1499_Lab,PTS_1250_1499_IDNS,PTS_1250_1499_Tot,PTS_1500_1749_Mng,PTS_1500_1749_Pro,PTS_1500_1749_TecTW,PTS_1500_1749_CoPSW,PTS_1500_1749_ClAW,PTS_1500_1749_SWks,PTS_1500_1749_MaOpDv,PTS_1500_1749_Lab,PTS_1500_1749_IDNS,PTS_1500_1749_Tot,PTS_1750_1999_Mng,PTS_1750_1999_Pro,PTS_1750_1999_TecTW,PTS_1750_1999_CoPSW,PTS_1750_1999_ClAW,PTS_1750_1999_SWks,PTS_1750_1999_MaOpDv,PTS_1750_1999_Lab,PTS_1750_1999_IDNS,PTS_1750_1999_Tot,PTS_2000_2999_Mng,PTS_2000_2999_Pro,PTS_2000_2999_TecTW,PTS_2000_2999_CoPSW,PTS_2000_2999_ClAW,PTS_2000_2999_SWks,PTS_2000_2999_MaOpDv,PTS_2000_2999_Lab,PTS_2000_2999_IDNS,PTS_2000_2999_Tot,PTS_3000mo_Mng,PTS_3000mo_Pro,PTS_3000mo_TecTW,PTS_3000mo_CoPSW,PTS_3000mo_ClAW,PTS_3000mo_SWks,PTS_3000mo_MaOpDv,PTS_3000mo_Lab,PTS_3000mo_IDNS,PTS_3000mo_Tot,PTS_PINS_Mng,PTS_PINS_Pro,PTS_PINS_TecTW,PTS_PINS_CoPSW,PTS_PINS_ClAW,PTS_PINS_SWks,PTS_PINS_MaOpDv,PTS_PINS_Lab,PTS_PINS_IDNS,PTS_PINS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_IDNS,PTS_Tot_Tot,SS_NS_NNI_Mng,SS_NS_NNI_Pro,SS_NS_NNI_TecTW,SS_NS_NNI_CoPSW,SS_NS_NNI_ClAW,SS_NS_NNI_SWks,SS_NS_NNI_MaOpDv,SS_NS_NNI_Lab,SS_NS_NNI_IDNS,SS_NS_NNI_Tot,SS_NS_1_149_Mng,SS_NS_1_149_Pro,SS_NS_1_149_TecTW,SS_NS_1_149_CoPSW,SS_NS_1_149_ClAW,SS_NS_1_149_SWks,SS_NS_1_149_MaOpDv,SS_NS_1_149_Lab,SS_NS_1_149_IDNS,SS_NS_1_149_Tot,SS_NS_150_299_Mng,SS_NS_150_299_Pro,SS_NS_150_299_TecTW,SS_NS_150_299_CoPSW,SS_NS_150_299_ClAW,SS_NS_150_299_SWks,SS_NS_150_299_MaOpDv,SS_NS_150_299_Lab,SS_NS_150_299_IDNS,SS_NS_150_299_Tot,SS_NS_300_399_Mng,SS_NS_300_399_Pro,SS_NS_300_399_TecTW,SS_NS_300_399_CoPSW,SS_NS_300_399_ClAW,SS_NS_300_399_SWks,SS_NS_300_399_MaOpDv,SS_NS_300_399_Lab,SS_NS_300_399_IDNS,SS_NS_300_399_Tot,SS_NS_400_499_Mng,SS_NS_400_499_Pro,SS_NS_400_499_TecTW,SS_NS_400_499_CoPSW,SS_NS_400_499_ClAW,SS_NS_400_499_SWks,SS_NS_400_499_MaOpDv,SS_NS_400_499_Lab,SS_NS_400_499_IDNS,SS_NS_400_499_Tot,SS_NS_500_649_Mng,SS_NS_500_649_Pro,SS_NS_500_649_TecTW,SS_NS_500_649_CoPSW,SS_NS_500_649_ClAW,SS_NS_500_649_SWks,SS_NS_500_649_MaOpDv,SS_NS_500_649_Lab,SS_NS_500_649_IDNS,SS_NS_500_649_Tot,SS_NS_650_799_Mng,SS_NS_650_799_Pro,SS_NS_650_799_TecTW,SS_NS_650_799_CoPSW,SS_NS_650_799_ClAW,SS_NS_650_799_SWks,SS_NS_650_799_MaOpDv,SS_NS_650_799_Lab,SS_NS_650_799_IDNS,SS_NS_650_799_Tot,SS_NS_800_999_Mng,SS_NS_800_999_Pro,SS_NS_800_999_TecTW,SS_NS_800_999_CoPSW,SS_NS_800_999_ClAW,SS_NS_800_999_SWks,SS_NS_800_999_MaOpDv,SS_NS_800_999_Lab,SS_NS_800_999_IDNS,SS_NS_800_999_Tot
111,4,10,267,76,24,61,3,25,5,482,10,29,313,96,51,63,12,28,3,604,21,41,132,95,57,39,7,18,0,419,25,39,75,56,55,26,0,14,0,291,16,61,46,29,29,10,0,4,3,191,6,23,19,6,7,4,0,3,0,77,0,15,11,3,0,3,0,0,0,29,0,3,3,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,18,6,0,9,0,0,10,42,98,271,1002,574,260,453,53,212,33,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,3,0,16,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,13,0,3,3,3,0,0,0,0,7,11,0,3,4,5,3,4,0,4,0,19,0,0,0,0,0,3,0,0,3,16,0,0,0,0,0,0,0,0,0,3
112,0,10,117,40,13,22,0,22,0,235,6,23,145,34,13,20,6,20,0,263,8,18,72,31,19,26,0,14,0,175,8,14,18,13,12,16,0,4,0,93,4,14,6,5,9,0,0,0,0,36,5,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,4,23,31,86,451,209,98,179,17,118,10,1214,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,0,0,10,0,0,3,3,0,0,0,3,0,13,0,0,6,0,0,3,0,5,0,19,0,0,3,0,3,4,0,0,0,12,0,0,0,3,0,0,0,0,0,13
113,3,5,152,36,10,13,3,16,0,236,5,7,140,50,27,22,0,22,0,274,10,25,80,39,38,14,0,12,3,223,5,23,26,21,5,10,0,12,0,101,7,21,13,10,6,4,0,0,0,65,3,11,4,3,3,0,0,3,0,36,0,5,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,39,109,488,217,105,116,16,105,9,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,8,0,0,0,0,3,0,11,0,0,6,4,0,3,0,3,0,14,0,3,3,0,0,0,0,0,3,12,3,0,3,0,0,0,0,3,0,8
114,6,8,96,24,5,16,0,11,0,170,6,6,124,31,14,22,0,9,0,206,6,9,63,29,17,12,0,10,0,142,3,13,30,15,11,4,0,5,0,84,0,7,10,5,0,3,0,0,0,29,0,3,5,3,0,0,0,0,0,19,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,11,3,0,3,0,0,4,20,30,64,395,176,61,119,9,78,12,943,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,6,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,3,0,8,0,0,3,0,0,0,0,0,0,7,0,0,9,0,0,4,0,0,0,13,0,0,8,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7
115,3,17,167,53,7,36,3,27,3,313,6,14,196,53,16,34,0,21,4,354,11,19,98,46,13,17,3,13,3,232,8,24,49,37,20,21,0,6,0,172,11,16,35,8,7,6,0,4,3,89,7,23,3,0,4,0,0,0,0,43,0,0,3,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,3,11,0,3,0,0,0,27,60,145,666,308,106,286,18,122,17,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,9,0,0,0,4,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,3,6,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,8
116,9,11,144,35,19,32,12,19,3,281,9,18,178,49,16,31,15,24,0,352,7,10,101,46,30,19,13,7,4,237,4,22,47,25,19,18,25,0,0,160,9,25,21,13,15,10,5,4,3,97,3,7,18,0,3,0,0,0,0,34,3,3,0,3,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0,3,23,50,122,605,275,146,265,88,128,30,1701,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,0,6,0,0,0,0,0,10,0,0,0,9,0,0,3,3,0,0,0,0,0,6,0,0,6,3,0,0,0,0,0,14,0,0,3,0,3,0,0,0,0,10,0,3,3,3,0,0,3,0,0,15,0,0,0,0,0,0,3,0,0,4
117,21,62,267,154,106,152,18,115,13,908,32,126,359,173,170,159,28,89,25,1163,39,265,224,147,245,98,20,71,24,1124,88,260,174,86,302,101,20,25,15,1071,68,410,86,50,230,43,4,19,14,927,26,257,32,28,92,13,0,3,7,465,24,106,20,7,31,5,0,0,4,195,6,27,5,3,8,3,0,0,0,51,0,18,7,0,10,3,0,0,3,42,0,10,0,0,0,0,0,0,0,12,4,21,36,11,18,11,0,11,20,138,343,1687,1430,937,1406,923,118,531,176,7553,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,4,0,3,0,20,0,0,0,9,0,6,0,6,3,22,0,0,7,3,4,5,0,3,4,26,0,3,7,4,0,4,0,5,0,27,0,5,11,5,5,3,0,7,7,44,0,9,6,7,5,3,7,10,0,50,3,8,0,3,7,3,3,4,3,32
118,3,11,78,56,17,36,3,33,0,240,3,24,114,50,20,44,0,17,0,282,13,16,64,57,22,37,3,17,0,227,14,27,32,23,18,12,0,12,0,134,9,30,15,21,12,10,0,4,0,93,3,11,6,7,6,0,0,0,0,36,0,7,3,6,4,0,0,0,0,24,0,5,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,9,6,0,5,0,0,4,28,55,156,371,366,127,243,17,117,14,1462,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,12,0,0,0,4,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,9,3,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,7
119,7,13,215,58,30,38,9,21,5,402,17,12,268,79,31,38,9,22,5,490,7,23,145,65,42,31,11,21,4,349,11,31,69,30,33,14,7,24,6,219,10,31,27,15,22,6,4,4,0,121,7,20,3,3,7,4,0,0,0,51,0,9,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,4,22,5,0,9,0,3,12,47,74,182,903,414,232,297,60,197,46,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,17,0,0,0,4,0,5,0,0,0,10,3,0,7,0,0,3,0,0,0,13,0,0,8,3,0,4,0,0,0,17,0,3,6,0,0,3,0,0,0,13,0,0,0,0,0,0,3,3,0,3,0,3,3,4,0,0,0,3,0,15
120,3,12,94,38,17,50,3,23,3,243,7,19,125,50,27,50,0,23,3,295,13,21,65,37,32,24,4,14,4,201,11,37,36,25,34,29,3,7,0,185,11,23,18,9,26,5,0,3,4,107,10,24,5,8,8,0,0,0,0,62,0,5,3,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,5,3,0,3,0,0,3,23,75,154,431,287,177,289,27,107,32,1583,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6
