SA4_CODE_2016,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000mo_Mng,SG_3000mo_Pro,SG_3000mo_TecTW,SG_3000mo_CoPSW,SG_3000mo_ClAW,SG_3000mo_SWks,SG_3000mo_MaOpDv,SG_3000mo_Lab,SG_3000mo_IDNS,SG_3000mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot,LG_650_799_Mng,LG_650_799_Pro,LG_650_799_TecTW,LG_650_799_CoPSW,LG_650_799_ClAW,LG_650_799_SWks,LG_650_799_MaOpDv,LG_650_799_Lab,LG_650_799_IDNS,LG_650_799_Tot,LG_800_999_Mng,LG_800_999_Pro,LG_800_999_TecTW,LG_800_999_CoPSW,LG_800_999_ClAW,LG_800_999_SWks,LG_800_999_MaOpDv,LG_800_999_Lab,LG_800_999_IDNS,LG_800_999_Tot
111,0,107,17,128,90,3,5,36,0,391,10,270,30,214,196,7,15,62,5,804,5,450,46,279,314,12,28,102,5,1240,26,698,99,353,498,16,69,184,14,1955,48,1379,161,330,843,36,85,109,18,3013,78,1460,145,195,440,24,85,45,14,2492,122,1542,148,394,275,20,76,40,14,2621,153,1587,130,332,158,8,38,37,16,2457,586,1348,138,256,144,3,61,17,26,2577,176,408,38,19,19,3,0,0,3,663,6,64,6,19,30,3,0,11,0,138,1217,9493,987,2710,3103,143,467,716,127,18952,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,10,0,3,0,6,0,0,0,0,0,15,0,9,5,4,5,0,0,3,0,19,0,0,3,0,14,0,0,6,0,29,3,7,8,3,28,3,7,8,0,73,4,19,17,7,43,0,5,38,0,140,5,34,46,8,63,0,49,84,9,298
112,0,80,9,69,37,3,0,27,3,228,3,167,21,135,92,4,9,55,3,486,5,262,26,214,168,3,12,76,9,773,14,452,45,229,227,3,27,95,9,1104,28,730,45,205,271,6,18,36,8,1351,28,718,25,108,125,5,8,11,3,1034,50,811,22,138,59,3,3,7,8,1110,76,778,18,172,34,0,3,0,3,1086,258,514,13,188,25,0,5,6,3,1021,58,128,0,20,4,0,0,0,0,210,4,28,0,13,7,0,0,0,0,60,523,4775,232,1593,1095,35,91,353,50,8755,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,10,0,0,6,0,3,0,0,3,0,12,0,5,0,0,7,0,0,4,0,23,0,5,7,5,18,0,6,9,0,55,7,7,16,6,32,0,3,16,0,87,7,10,33,9,33,0,29,52,3,184,8,20,64,14,82,3,96,109,10,408
113,0,37,11,74,15,3,5,27,3,167,5,88,16,110,58,0,3,48,3,329,3,137,22,144,97,0,12,67,0,485,16,242,43,169,155,4,8,66,6,717,26,417,61,148,186,9,21,39,4,907,32,533,50,138,109,0,10,16,3,890,32,532,51,133,63,0,13,10,4,845,57,589,41,152,48,0,8,4,5,902,239,402,44,189,28,0,6,5,6,926,48,65,9,14,9,0,0,0,0,141,3,19,3,14,11,0,0,3,0,50,457,3100,356,1350,807,28,88,301,41,6533,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,10,0,0,0,8,3,0,0,3,0,23,0,0,4,4,14,0,0,3,0,26,0,3,3,4,20,0,0,9,0,40,0,10,6,24,24,0,12,9,0,81,3,19,10,5,41,0,30,41,0,159,15,23,36,11,69,0,94,57,3,304
114,4,37,11,46,22,0,3,19,0,136,3,80,9,85,51,0,0,14,5,247,4,133,16,98,76,3,6,24,0,366,4,199,13,159,101,7,7,46,3,543,10,380,16,154,100,8,13,19,3,711,16,371,9,78,39,3,6,14,3,538,21,432,9,109,40,0,12,6,3,641,53,464,14,118,27,0,0,4,3,678,130,271,3,127,14,0,9,3,5,566,26,54,0,13,4,0,0,0,0,91,3,20,0,4,12,0,0,3,0,47,268,2501,112,1073,526,23,72,167,33,4774,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,0,3,0,4,3,0,0,0,0,17,0,0,0,3,5,0,0,3,0,10,0,0,3,10,14,0,0,3,0,39,0,9,10,4,32,4,3,8,0,72,0,8,13,7,29,4,4,25,0,94,3,17,23,11,59,0,45,53,6,220
115,3,36,6,42,23,0,3,7,0,117,3,87,3,68,41,0,5,13,0,220,4,145,13,75,76,3,7,21,0,338,10,182,6,86,101,0,10,34,7,435,11,399,33,71,113,8,16,18,3,663,14,436,16,66,51,3,14,8,3,597,23,477,15,86,22,3,10,9,3,648,37,588,18,62,12,0,9,7,3,742,173,310,28,64,14,0,9,0,3,603,48,72,4,9,3,0,0,0,0,142,0,25,0,14,6,0,0,0,0,51,340,2826,148,716,496,15,83,134,28,4788,0,3,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,0,7,0,12,0,3,0,3,5,0,0,0,0,13,0,0,3,6,8,0,3,3,0,17,0,6,3,7,14,0,0,3,0,47,0,17,3,11,29,3,14,10,8,90,3,4,15,10,31,0,19,24,0,105
116,0,44,11,64,31,0,3,12,4,172,3,114,7,112,67,3,3,26,0,340,3,214,15,190,145,0,12,44,3,620,15,371,34,240,246,7,27,80,7,1030,31,777,34,305,272,14,30,53,14,1526,35,907,35,222,140,13,32,28,8,1425,36,928,36,230,79,7,16,25,4,1361,94,1034,46,213,60,0,25,20,7,1498,306,646,69,217,69,9,22,16,9,1366,87,155,13,17,3,0,0,0,0,273,11,46,3,11,14,0,0,3,3,87,622,5311,308,1951,1164,63,165,344,67,9984,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,8,0,0,0,12,3,0,0,0,0,26,0,0,0,16,10,3,0,0,0,32,0,3,3,27,13,0,3,3,0,54,5,7,24,40,25,0,0,8,0,113,0,8,32,29,24,0,18,20,0,131,0,24,36,35,54,0,42,48,7,249
117,12,128,14,86,108,13,4,31,8,404,18,294,34,145,224,28,13,80,17,848,29,487,58,184,425,40,36,106,15,1396,79,865,158,374,805,63,95,154,46,2638,216,1855,231,512,1514,136,167,146,70,4844,221,2313,284,636,1404,123,201,98,66,5355,397,2796,287,677,1257,68,224,170,70,5953,553,2799,223,609,854,37,201,111,71,5463,2061,4698,352,773,1129,42,237,68,94,9450,2061,2033,74,121,413,24,23,15,40,4804,41,139,10,33,80,3,6,9,25,351,5713,18617,1756,4302,8369,594,1232,1031,529,42134,0,6,0,0,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,5,0,3,0,9,4,3,0,0,0,24,0,3,0,15,3,3,0,5,0,31,3,11,0,8,12,0,4,3,0,45,3,13,7,17,28,0,3,8,0,84,8,26,13,24,33,0,12,41,4,154,19,39,52,41,93,0,33,105,8,385
118,0,51,6,52,32,0,5,22,0,162,0,136,17,71,73,3,17,24,3,342,8,184,22,103,91,3,17,32,0,452,13,360,48,138,195,12,61,66,6,904,32,651,49,228,243,7,112,36,12,1381,29,806,41,255,123,5,148,17,11,1422,53,916,27,257,61,4,128,4,6,1461,70,845,32,215,35,4,53,7,8,1253,246,810,15,229,27,4,21,3,4,1362,82,240,3,16,15,0,3,0,0,359,5,48,3,13,8,0,4,0,4,88,537,5153,267,1719,948,54,569,238,57,9527,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,0,13,0,0,0,11,3,0,0,0,0,17,0,3,0,4,4,0,0,0,0,12,0,0,0,3,8,0,0,0,0,14,0,11,3,15,15,0,0,5,0,49,5,14,15,14,36,0,3,9,0,92,0,21,14,7,45,0,17,38,4,152
119,3,100,12,100,77,4,12,15,0,317,6,251,18,155,139,5,16,57,3,647,10,364,30,195,210,3,19,70,10,903,27,686,53,294,361,19,52,112,13,1617,38,1336,76,268,388,26,86,60,8,2292,49,1455,111,275,199,20,106,36,24,2268,49,1579,84,346,135,18,95,32,16,2363,126,1457,58,322,77,4,51,22,10,2131,442,1086,78,353,105,6,24,9,11,2119,148,310,13,29,16,0,3,0,3,513,3,83,5,27,23,3,4,5,6,165,909,8873,551,2535,1824,107,469,465,114,15850,0,0,0,0,3,0,0,0,0,3,0,0,0,9,3,0,0,0,0,16,0,3,0,18,9,0,0,0,0,33,0,3,3,14,10,0,0,3,0,36,0,3,3,12,17,0,0,3,0,36,3,18,7,9,32,3,3,9,0,90,4,13,16,22,40,0,8,29,3,132,10,28,44,25,77,3,45,93,4,330
120,3,57,7,35,48,0,4,33,0,189,11,139,10,67,90,0,3,22,0,344,16,236,19,103,116,4,19,65,3,577,15,342,42,158,281,13,56,108,4,1018,56,818,85,172,381,18,120,51,20,1717,47,932,87,183,331,24,146,29,13,1791,75,1064,77,183,262,12,103,15,15,1812,128,1081,53,166,178,4,42,3,7,1659,528,1329,77,146,268,9,47,11,18,2440,270,388,10,17,64,0,6,0,6,770,3,47,0,17,23,0,3,3,3,98,1153,6516,480,1362,2100,86,557,356,100,12713,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,3,0,21,0,0,0,12,3,0,0,0,0,14,0,0,5,6,8,0,0,0,0,16,0,3,5,17,10,0,3,0,0,34,0,5,6,15,17,0,3,7,0,48,0,6,6,15,21,0,10,10,4,76,4,23,30,17,51,0,10,35,6,170
121,10,95,4,79,62,5,4,17,0,275,13,202,16,101,125,6,11,37,3,511,15,305,40,120,164,6,15,77,7,750,36,472,77,209,289,13,50,155,9,1316,55,1040,93,201,367,25,78,82,16,1946,71,1193,113,176,225,15,111,39,15,1950,103,1320,86,217,179,11,86,48,13,2066,133,1250,67,204,101,10,46,27,4,1849,566,1446,66,150,167,9,40,11,12,2461,403,523,13,12,54,0,3,0,3,1013,10,71,3,19,20,0,5,4,3,133,1432,8064,593,1706,1823,106,454,534,99,14817,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,3,0,21,0,8,0,11,4,0,0,0,0,24,0,3,0,11,7,0,0,0,0,29,4,7,0,13,14,0,0,3,0,43,0,12,3,15,23,0,4,9,0,70,6,21,9,12,31,0,8,26,3,119,11,45,50,20,61,0,17,41,0,244
122,5,37,4,50,17,0,3,9,0,131,7,124,4,66,65,0,16,22,3,308,8,209,17,85,71,5,30,23,6,450,10,258,16,106,114,0,48,32,4,584,14,510,23,106,101,3,74,24,5,857,19,514,28,99,51,0,114,8,0,841,16,530,28,143,36,0,68,6,4,831,50,499,19,93,9,0,24,4,0,704,145,287,16,81,12,0,15,3,4,564,45,77,4,12,8,0,0,0,4,149,3,27,0,8,9,0,4,0,0,52,337,3136,167,923,523,19,394,166,31,5691,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,5,0,8,0,5,6,0,0,3,0,16,0,3,0,4,5,0,0,0,0,19,3,3,4,5,7,0,0,4,0,27,0,5,7,14,20,0,0,4,0,53,3,11,9,9,28,0,0,8,0,71,3,26,18,20,47,0,15,24,3,160
